CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PFD,PRI_PVEM,CAND_IND9,CAND_IND10,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,732,2,119,166,32,17,20,16,16,48,24,43,3,3,0,0,0,507,23,530,958
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,733,2,95,143,20,18,13,16,19,45,13,31,6,3,0,0,0,422,28,450,855
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,734,2,215,200,32,15,20,25,25,77,24,56,6,3,0,0,0,698,38,736,1303
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,735,2,158,182,15,21,12,19,27,70,21,43,7,6,0,0,3,581,30,614,1216
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,736,2,101,190,31,26,16,28,21,76,61,48,6,2,0,0,1,606,34,641,1248
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,737,2,120,119,25,26,17,28,11,67,18,35,5,2,0,0,1,473,25,499,1071
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,738,2,139,133,22,9,18,25,21,76,17,49,5,5,0,0,2,519,31,552,1078
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,739,2,121,108,18,26,15,12,17,41,16,34,4,2,0,0,2,414,14,430,901
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,740,1,82,102,31,18,12,5,14,31,8,16,6,2,0,0,0,327,27,354,714
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,741,2,142,192,35,21,13,19,23,68,29,50,6,4,0,0,1,602,34,637,1267
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,742,1,70,133,23,15,6,7,12,45,14,30,0,3,0,0,1,358,19,378,742
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,743,3,139,152,23,20,10,14,21,87,18,30,4,0,0,0,3,518,28,549,903
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,744,2,108,216,27,22,9,18,30,70,11,31,5,4,0,0,0,551,48,599,1125
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,745,2,136,158,22,28,9,18,17,53,9,36,1,4,0,0,1,491,23,515,1045
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,746,2,178,177,39,23,16,20,48,65,30,47,2,5,0,0,2,650,33,685,1349
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,747,2,188,149,31,21,13,18,29,80,15,44,3,4,0,0,3,595,26,624,1198
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,748,1,97,107,18,22,17,12,32,40,15,29,7,6,0,0,0,402,13,415,690
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,749,2,92,159,22,10,13,11,19,43,18,24,1,1,0,0,4,413,19,436,790
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,750,2,114,106,14,9,18,17,18,60,16,50,6,4,0,0,0,432,22,454,776
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,751,2,138,120,23,12,30,17,23,48,18,42,2,5,0,0,0,478,26,504,907
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,752,2,128,183,18,6,18,21,32,50,35,44,6,1,0,0,1,542,26,569,1098
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,753,2,163,133,22,18,11,19,33,61,26,43,7,0,0,0,1,536,27,564,1039
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,754,2,183,176,27,26,27,19,13,109,23,43,1,4,0,0,2,651,41,694,1304
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,755,2,156,150,29,28,23,12,21,58,34,51,4,3,0,0,0,569,28,597,1116
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,756,2,138,126,39,21,14,16,23,52,14,29,4,1,0,0,2,477,19,498,985
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,757,2,149,95,20,5,15,22,23,58,26,40,2,5,0,0,0,460,27,487,923
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,758,3,271,334,38,30,33,35,48,138,36,72,9,7,0,0,3,1051,35,1089,1997
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,759,10,646,745,226,89,87,118,123,380,84,240,20,15,0,0,6,2773,147,2926,7256
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,760,3,201,280,60,28,22,27,39,111,31,58,3,2,0,0,1,862,29,892,1819
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,761,6,641,334,84,36,38,39,64,230,61,121,16,12,0,0,9,1676,99,1784,3973
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,762,2,226,142,52,18,27,29,53,89,25,56,9,5,0,0,4,731,35,770,1467
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,763,2,124,87,24,26,14,16,27,64,15,51,3,1,0,0,0,452,33,485,912
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,764,2,134,92,17,6,27,16,26,91,22,58,6,2,0,0,0,497,16,513,927
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,765,2,233,133,28,27,37,36,27,114,28,70,5,4,0,0,1,742,46,789,1264
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,766,2,237,138,33,11,24,17,21,64,26,25,2,5,0,0,0,603,40,643,1263
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,767,2,271,139,31,18,52,21,20,114,28,71,7,2,0,0,1,774,54,829,1372
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,768,2,138,62,13,8,23,9,20,67,14,20,4,1,0,0,2,379,22,403,1355
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,769,2,267,117,28,16,34,32,28,103,30,50,2,0,0,0,1,707,48,756,1286
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,770,2,217,129,34,16,49,24,39,114,26,64,7,3,0,0,5,722,39,766,1326
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,771,2,83,106,18,12,8,9,10,64,19,38,1,5,0,0,0,373,23,396,782
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,772,1,57,77,8,11,10,6,9,51,12,22,2,0,0,0,0,265,11,276,550
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,773,1,86,91,20,15,10,16,22,38,11,31,2,0,0,0,1,342,17,360,675
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,774,1,79,92,12,5,13,13,13,36,15,35,2,2,0,0,1,317,26,344,667
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,775,1,60,80,10,9,5,8,6,48,12,20,3,0,0,0,0,261,7,268,526
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,776,1,105,56,20,11,6,14,15,54,20,34,3,0,0,0,0,338,24,362,719
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,777,1,76,84,15,5,18,11,23,39,13,29,2,1,0,0,2,316,15,333,600
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,778,1,84,77,16,8,11,10,10,27,20,21,5,1,0,0,0,290,6,296,541
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,779,8,588,559,102,46,82,58,135,299,87,187,9,11,0,0,4,2163,74,2241,5333
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,780,2,194,92,25,14,44,34,24,77,23,45,7,3,0,0,0,582,43,625,1069
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,781,2,213,106,20,10,59,16,29,95,31,39,4,0,0,0,2,622,36,660,1127
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,782,2,226,72,17,10,68,19,35,73,20,40,10,0,0,0,2,590,43,635,1013
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,783,3,306,116,51,18,63,32,37,124,45,108,6,4,0,0,3,910,49,962,1605
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,784,2,260,127,40,19,49,32,27,141,43,60,7,6,0,0,0,811,40,851,1428
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,785,2,241,111,29,22,42,15,25,90,37,52,11,8,0,0,0,683,35,718,1106
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,786,1,145,70,19,16,30,13,8,57,19,37,1,1,0,0,3,416,30,449,748
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,787,2,259,90,38,12,52,26,19,139,35,63,4,2,0,0,1,739,50,790,1340
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,788,2,146,75,20,15,31,19,13,63,15,57,2,2,0,0,0,458,30,488,773
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,789,4,223,356,58,49,25,29,36,116,42,74,8,5,0,0,4,1021,45,1070,2648
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,790,4,205,283,46,31,9,32,31,91,29,33,2,8,0,0,1,800,36,837,1532
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,791,2,332,97,32,11,52,24,19,121,44,61,5,0,0,0,1,798,45,844,1375
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,792,3,344,134,42,17,79,36,33,145,47,76,10,3,0,0,6,966,56,1028,1671
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,793,2,219,110,24,17,41,18,30,128,27,50,7,2,0,0,1,673,40,714,1112
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,794,2,234,89,18,12,60,27,18,86,28,54,5,3,0,0,3,634,29,666,1110
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,795,2,206,138,30,12,23,17,31,100,32,61,9,6,0,0,4,665,38,707,1268
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,796,2,202,96,21,10,26,18,21,95,33,55,4,0,0,0,2,581,32,615,1184
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,797,2,241,99,21,9,32,20,16,130,39,67,13,5,0,0,3,692,44,739,1364
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,798,4,513,174,28,23,66,36,35,179,60,130,11,3,0,0,6,1258,75,1339,2322
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,799,2,251,132,22,14,43,28,18,93,34,44,11,2,0,0,1,692,52,745,1179
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,800,2,277,92,25,30,42,27,15,96,76,54,10,3,0,0,1,747,45,793,1314
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,801,2,251,81,27,11,51,30,21,131,32,68,6,1,0,0,2,710,63,775,1356
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,802,5,359,572,76,71,32,37,64,168,53,81,13,16,0,0,5,1542,57,1604,3436
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,803,2,145,87,17,5,20,16,13,52,16,32,10,0,0,0,0,413,27,440,775
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,804,2,321,66,25,20,35,22,25,123,40,58,10,2,0,0,0,747,68,815,1337
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,805,2,215,55,21,10,18,11,24,71,30,51,2,0,0,0,1,508,42,551,928
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,806,3,496,120,36,23,51,35,29,147,48,80,8,2,0,0,3,1075,69,1147,2233
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,807,2,202,55,17,14,43,11,17,78,22,46,3,2,0,0,3,510,38,551,954
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,808,2,221,179,37,18,54,22,27,97,16,61,9,1,0,0,1,742,36,779,1382
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,809,3,297,149,37,19,53,32,25,91,38,68,7,1,0,0,0,817,48,865,1599
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,810,1,99,69,11,6,3,9,11,24,12,23,1,2,0,0,0,270,17,287,494
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,811,2,165,93,14,8,14,11,12,46,16,36,3,2,0,0,1,420,43,464,796
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,812,2,154,94,21,13,11,16,12,45,16,42,8,0,0,0,0,432,23,455,847
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,813,2,277,74,22,14,32,25,18,91,21,43,2,0,0,0,1,619,38,658,1173
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,814,1,93,60,7,9,9,14,8,34,12,29,2,2,0,0,0,279,9,288,514
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,815,2,258,144,31,22,28,29,17,90,41,59,8,0,0,0,3,727,40,770,1444
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,816,3,282,159,31,24,47,26,28,128,22,64,5,2,0,0,1,818,45,864,1503
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,817,2,283,114,31,16,25,32,28,121,34,65,11,2,0,0,10,762,34,806,1314
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,818,2,341,88,27,10,61,15,23,94,34,79,4,1,0,0,1,777,52,830,1404
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,819,2,303,77,31,11,35,11,19,99,26,69,6,3,0,0,3,690,50,743,1293
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,820,2,208,61,19,9,17,10,21,65,18,49,4,0,0,0,1,481,41,523,897
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,821,2,265,88,31,9,30,21,18,74,21,44,3,0,0,0,1,604,34,639,1091
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,822,2,334,73,31,14,39,25,25,118,15,62,5,1,0,0,3,742,42,787,1422
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,823,3,374,74,30,17,25,25,23,92,34,80,8,2,0,0,9,784,51,844,1572
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,824,2,302,74,35,18,32,37,22,113,40,79,5,0,0,0,4,757,44,805,1421
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,825,6,351,611,83,64,26,45,52,110,33,77,17,14,0,0,1,1483,52,1536,3797
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,827,3,421,159,30,24,18,27,24,124,41,56,10,4,0,0,3,938,62,1003,2048
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,828,3,204,254,36,35,33,38,34,93,43,58,5,5,0,0,2,838,54,894,1730
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,829,2,154,130,27,17,23,24,26,100,27,58,4,4,0,0,1,594,33,628,1401
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,830,2,137,167,30,22,8,17,23,62,30,36,3,6,0,0,1,541,27,569,1227
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,831,2,111,151,42,13,21,21,46,83,25,38,3,3,0,0,2,557,39,598,1233
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,832,3,182,138,35,26,24,26,27,74,34,53,10,3,0,0,0,632,33,665,1563
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,833,1,77,116,15,10,17,16,11,41,9,23,4,4,0,0,0,343,17,360,715
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,834,2,117,141,17,7,12,14,10,37,21,46,6,5,0,0,4,433,19,456,935
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,835,2,75,113,11,14,53,15,15,50,16,29,5,2,0,0,3,398,13,414,803
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,836,1,117,74,12,12,20,18,3,41,12,26,4,3,0,0,0,342,18,360,723
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,837,6,922,188,69,36,159,74,64,284,103,169,13,5,0,0,8,2086,156,2250,4375
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,838,1,109,84,6,2,1,8,11,49,19,34,3,1,0,0,0,327,24,351,624
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,839,1,102,81,15,12,8,11,10,51,13,30,9,0,0,0,0,342,24,366,670
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,840,3,222,171,40,26,9,35,40,84,30,75,20,11,0,0,1,763,44,808,1680
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,841,3,261,213,64,20,21,51,37,127,35,73,7,10,0,0,1,919,59,979,2183
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,842,1,72,122,18,11,8,13,16,55,18,28,2,3,0,0,1,366,19,386,730
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,843,2,120,109,30,16,12,15,16,55,17,40,3,0,0,0,0,433,18,451,974
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,844,2,106,99,32,9,10,17,14,69,13,33,18,3,0,0,1,423,16,440,993
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,845,3,160,195,59,22,35,43,30,95,29,56,10,7,0,0,2,741,31,774,1568
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,846,2,181,149,47,13,28,29,27,73,22,43,10,5,0,0,0,627,31,658,1438
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,847,3,137,180,41,22,33,26,23,83,28,41,9,2,0,0,2,625,34,661,1588
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,848,4,294,201,77,16,61,54,43,179,45,110,15,3,0,0,0,1098,42,1140,2432
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,849,3,216,203,47,41,28,36,43,108,28,77,8,5,0,0,0,840,47,887,1975
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,850,11,719,731,299,135,82,153,142,502,113,277,30,10,0,0,9,3193,148,3350,7586
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,851,5,316,315,147,50,48,57,60,208,67,133,16,5,0,0,1,1422,58,1481,3327
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,852,2,190,96,41,18,15,13,20,38,14,34,9,0,0,0,0,488,25,513,1026
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,853,4,335,357,106,34,40,66,70,152,46,97,9,13,0,0,1,1325,61,1387,2924
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,854,4,229,253,71,35,61,47,49,120,30,71,7,9,0,0,2,982,46,1030,2461
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,855,3,153,189,68,24,34,56,35,123,27,60,9,9,0,0,0,787,41,828,1694
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,856,3,153,233,36,20,33,25,17,95,18,39,0,6,0,0,3,675,33,711,1755
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,857,4,269,253,98,44,47,31,66,139,43,55,11,12,0,0,0,1068,64,1132,2551
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,858,3,238,114,22,11,13,54,31,87,29,46,8,4,0,0,1,657,38,696,2164
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,859,3,175,326,47,16,50,33,32,83,36,60,6,10,0,0,1,874,35,910,1854
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,860,5,297,450,87,37,53,60,58,195,39,91,8,10,0,0,1,1385,55,1441,3410
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,861,3,138,211,53,27,16,56,33,84,29,58,10,1,0,0,0,716,30,746,1622
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,862,3,200,175,71,18,21,52,31,116,34,93,4,7,0,0,5,822,63,890,1853
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,863,2,248,187,26,15,26,49,31,60,29,55,4,4,0,0,0,734,38,772,1449
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,864,2,200,216,32,17,9,24,39,90,21,53,12,3,0,0,0,716,34,750,1273
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,865,2,146,164,21,12,15,22,22,57,19,29,6,1,0,0,0,514,21,535,1013
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,866,2,135,201,32,16,29,23,28,95,36,61,5,4,0,0,0,665,31,696,1440
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,867,3,235,351,47,43,33,45,43,138,46,68,10,5,0,0,3,1064,28,1095,2187
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,868,3,194,249,57,32,30,34,40,140,37,67,2,3,0,0,1,885,47,933,1955
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,869,4,295,273,63,28,33,62,83,146,39,69,7,7,0,0,1,1105,47,1153,2433
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,870,5,350,335,82,29,43,49,68,200,53,82,13,5,0,0,2,1309,77,1388,3214
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,871,2,141,192,32,24,21,14,30,108,21,25,5,1,0,0,2,614,32,648,1326
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,872,3,134,202,40,25,25,32,34,90,21,48,8,6,0,0,0,665,41,706,1520
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,873,3,161,298,54,42,28,70,57,95,25,61,5,6,0,0,0,902,35,937,1850
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,874,2,169,197,34,25,19,36,30,55,24,39,6,3,0,0,0,637,24,661,1397
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,875,3,198,343,46,34,31,48,29,84,26,48,8,6,0,0,1,901,25,927,1894
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,876,2,211,145,22,11,10,24,16,69,21,49,7,0,0,0,2,585,33,620,1132
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,877,3,465,89,29,11,14,21,23,139,37,53,8,0,0,0,1,889,46,936,1738
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,878,2,368,84,17,8,13,30,17,90,28,45,3,0,0,0,0,703,61,764,1498
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,879,3,362,57,16,7,14,16,11,47,17,31,2,0,0,0,1,580,34,615,1764
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,880,2,313,141,20,23,14,24,16,94,35,45,9,3,0,0,4,737,42,783,1471
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,881,5,386,455,95,55,23,58,69,248,60,90,20,13,0,0,1,1572,79,1652,3398
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,882,4,205,430,75,39,35,39,62,165,46,103,11,8,0,0,1,1218,66,1285,2760
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,883,2,89,174,30,8,7,21,22,96,14,42,0,5,0,0,1,508,26,535,974
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,884,3,131,283,51,30,29,37,45,103,45,75,11,6,0,0,0,846,64,910,1919
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,885,4,215,362,74,29,38,83,77,163,52,106,8,8,0,0,4,1215,67,1286,2616
5,15,MEXICO,43,CUAUTITL?N IZCALLI,25,CUAUTITL?N IZCALLI,886,2,109,179,27,19,17,25,37,76,38,41,7,8,0,0,1,583,34,618,1240
