CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PPG,COALICION_PRI_PVEM,COMUN_PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1312,2,12,274,387,12,2,46,33,41,4,0,16,1,0,0,828,42,870,1218
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1313,2,8,189,442,7,2,82,15,28,3,0,16,2,0,0,794,21,815,1094
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1314,3,8,426,724,23,15,71,19,20,6,0,35,2,0,1,1349,59,1409,2147
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1315,3,7,384,543,11,10,70,11,41,8,0,12,5,0,1,1102,51,1154,1637
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1316,3,6,288,494,11,9,86,10,54,9,0,16,4,0,0,987,49,1036,1403
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1317,3,11,383,619,43,11,62,19,47,7,0,24,5,0,0,1231,92,1323,2012
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1318,3,15,249,679,22,6,80,14,48,9,0,47,160,0,1,1329,82,1412,2220
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1319,3,16,346,644,32,11,77,22,20,9,0,84,4,0,0,1265,62,1327,2080
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1320,1,7,148,140,3,0,36,0,0,11,0,2,0,0,0,347,14,361,638
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1322,1,1,141,86,6,7,3,2,3,0,0,0,0,0,0,249,16,265,688
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1323,3,14,258,214,13,10,43,18,21,8,0,10,0,0,0,609,20,629,1629
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1324,3,8,217,151,6,12,16,4,10,5,0,4,2,0,0,435,11,446,1078
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1325,2,2,141,60,0,5,6,0,0,1,0,2,0,0,0,217,5,222,380
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1326,2,0,314,209,1,1,4,0,1,0,0,0,1,0,0,531,8,539,844
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1327,1,1,3,87,0,0,1,1,0,4,0,0,0,0,0,97,2,99,139
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1328,2,0,268,20,0,4,1,1,4,0,0,6,142,0,0,446,10,456,788
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1329,2,3,222,330,4,6,44,1,11,109,0,13,4,0,0,747,33,780,1450
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1330,2,3,231,238,6,4,26,4,3,129,0,11,0,0,0,655,41,696,1222
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1331,2,12,250,295,29,1,21,4,5,30,0,28,0,0,0,675,76,751,988
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1332,2,7,208,197,5,11,18,12,3,6,0,16,121,0,1,604,27,632,820
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1333,1,1,33,136,0,0,0,0,0,2,0,1,0,0,0,173,3,176,234
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1334,3,5,314,349,15,5,194,6,4,36,0,7,7,0,0,942,32,974,1574
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1335,2,10,337,279,7,7,121,7,8,10,0,1,2,0,0,789,66,855,1359
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1336,2,1,101,255,3,4,11,0,2,1,0,0,2,0,0,380,25,405,577
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1337,1,3,102,180,0,0,12,0,5,10,0,35,0,0,0,347,20,367,556
4,12,GUERRERO,19,EDUARDO NERI,30,EDUARDO NERI,1338,1,0,16,69,1,1,0,0,0,0,0,2,0,0,0,89,6,95,191
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1382,2,14,475,306,4,7,0,13,42,1,0,2,0,0,0,864,38,902,1421
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1383,2,16,425,261,2,6,5,5,40,4,0,0,1,0,0,765,49,814,1398
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1384,3,16,577,272,7,10,9,15,57,3,0,5,2,0,0,973,37,1010,1772
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1386,2,7,240,46,1,3,0,3,36,2,0,1,1,0,0,340,6,346,746
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1387,1,0,78,1,0,0,0,0,0,0,0,0,0,0,0,79,0,79,138
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1388,1,6,173,85,2,8,6,5,21,0,0,0,8,0,0,314,0,314,603
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1389,1,0,76,4,0,1,0,0,1,0,0,0,0,0,0,82,1,83,180
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1390,1,1,65,0,0,0,0,2,3,0,0,0,0,0,0,71,0,71,182
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1393,1,0,70,21,0,0,0,3,3,0,0,0,0,0,0,97,0,97,491
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1394,1,6,92,48,0,0,0,0,5,0,0,0,0,0,0,151,9,160,253
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1395,1,1,84,12,4,1,0,0,1,0,0,0,0,0,0,103,0,103,165
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1396,1,1,77,23,1,0,0,0,0,0,0,0,0,0,0,102,3,105,140
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1397,1,0,59,17,2,0,0,0,0,0,0,0,0,0,0,78,4,82,150
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1398,1,2,275,43,1,1,0,0,3,1,0,0,1,0,0,327,8,335,520
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1401,1,0,52,72,0,0,0,0,2,0,0,0,0,0,0,126,0,126,143
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1402,1,3,325,73,0,1,0,2,6,0,0,0,0,0,0,410,12,422,706
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1403,1,2,151,3,0,0,0,0,3,0,0,0,0,0,0,159,1,160,230
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1404,1,4,206,14,1,2,0,2,13,0,0,0,0,0,0,242,0,242,449
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1405,1,7,238,5,1,0,0,0,1,1,0,0,0,0,0,253,9,262,387
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1406,1,0,212,63,5,1,0,1,2,0,0,0,1,0,0,285,7,292,400
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1407,1,7,67,13,0,0,0,2,6,0,0,0,0,0,0,95,5,100,158
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1408,1,2,153,31,1,3,0,0,0,1,0,0,0,0,0,191,7,198,278
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1409,1,2,137,91,2,0,0,0,1,0,0,0,0,0,0,233,10,243,330
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1410,1,13,194,11,1,2,0,0,15,0,0,0,0,0,0,236,7,243,475
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1411,1,5,208,14,1,1,2,4,4,0,0,1,0,0,0,240,4,244,408
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1412,1,2,62,13,0,1,3,0,2,0,0,0,0,0,0,83,1,84,142
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1413,1,5,74,41,5,2,12,2,4,3,0,0,0,0,0,148,8,156,233
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1414,1,4,70,42,4,3,10,2,3,3,0,0,0,0,0,141,1,142,411
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1415,1,0,118,57,0,4,0,0,1,1,0,0,1,0,0,182,9,191,298
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1416,1,10,120,11,1,1,0,0,2,0,0,0,1,0,0,146,3,149,239
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1417,1,11,336,101,1,0,19,1,3,0,0,0,0,0,0,472,25,497,698
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1418,1,19,204,152,6,7,7,0,5,1,0,3,0,0,0,404,17,421,645
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1419,1,21,177,73,3,8,25,0,3,0,0,1,1,0,0,312,16,328,519
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1420,1,2,199,21,0,0,0,2,0,0,0,1,0,0,0,225,4,229,376
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1421,1,1,123,206,1,0,1,2,14,0,0,0,0,0,0,348,24,372,595
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1422,1,7,82,127,1,3,0,0,1,0,0,0,0,0,0,221,19,240,333
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1423,1,1,38,59,0,0,0,0,5,0,0,0,0,0,0,103,5,108,228
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1424,1,3,66,44,1,0,0,1,4,0,0,0,0,0,0,119,2,121,181
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1425,1,10,119,16,0,4,0,0,0,0,0,0,0,0,0,149,4,153,198
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1426,2,6,254,56,2,1,0,0,7,0,0,0,0,0,0,326,80,406,461
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1427,1,4,152,0,0,0,0,1,0,0,0,0,1,0,0,158,1,159,173
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1428,2,12,129,98,7,5,1,12,77,5,0,3,1,0,0,350,26,376,989
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1429,2,9,759,17,0,0,0,1,1,1,0,0,0,0,0,788,3,791,940
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1430,1,0,169,63,4,1,0,0,1,0,0,0,0,0,0,238,0,238,429
4,12,GUERRERO,19,EDUARDO NERI,33,GENERAL HELIODORO CASTILLO,1431,2,40,270,98,20,3,5,5,17,0,0,1,0,0,0,459,26,485,1187
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1677,2,79,244,451,4,5,62,3,23,1,0,0,3,0,1,875,57,933,1331
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1678,2,79,155,432,1,7,18,7,22,3,0,3,4,0,0,731,38,769,1118
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1679,2,69,169,290,2,4,34,2,18,0,0,0,2,0,0,590,26,616,839
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1680,3,241,368,648,12,2,44,8,26,2,0,10,0,0,0,1361,77,1438,2056
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1681,2,96,210,267,3,7,34,5,15,1,0,4,4,0,0,646,26,672,967
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1682,2,139,293,419,13,6,33,2,5,0,0,2,6,0,0,918,45,963,1300
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1683,1,14,39,117,4,0,0,1,0,0,0,1,1,0,1,177,15,193,247
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1684,2,88,123,278,4,0,1,0,0,1,0,0,0,0,0,495,7,502,607
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1685,1,16,108,97,4,1,8,2,0,0,0,0,1,0,0,237,5,242,291
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1686,1,43,131,158,6,1,0,2,1,0,0,0,0,0,0,342,14,356,516
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1687,1,15,79,90,0,0,3,1,0,1,0,0,1,0,0,190,13,203,310
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1688,1,65,188,169,0,0,0,2,5,0,0,1,0,0,0,430,22,452,693
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1689,2,33,165,281,2,2,41,4,1,1,0,0,0,0,0,530,33,563,929
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1690,1,41,5,78,2,1,0,1,0,0,0,2,0,0,0,130,6,136,244
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1691,1,112,178,170,3,4,12,10,0,1,0,1,1,0,0,492,13,505,615
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1692,1,126,109,68,0,1,20,10,0,0,0,1,0,0,0,335,24,359,408
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1693,1,103,183,55,1,2,0,0,0,1,0,0,1,0,0,346,11,357,420
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1694,2,139,212,283,35,5,25,0,2,1,0,0,85,0,0,787,19,806,1012
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1695,2,315,56,395,26,6,21,3,4,4,0,0,0,0,1,830,23,854,1119
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1696,1,85,65,107,3,3,11,1,0,0,0,0,1,0,2,276,13,291,428
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1697,2,24,66,85,0,0,1,0,0,0,0,0,0,0,0,176,6,182,224
4,12,GUERRERO,19,EDUARDO NERI,41,LEONARDO BRAVO,1698,1,206,145,40,1,3,0,6,0,0,0,0,0,0,0,401,17,418,542
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,479,1,0,124,70,14,8,86,64,13,3,2,0,1,1,0,386,21,407,638
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,480,1,1,149,92,8,6,88,91,22,4,3,0,1,0,0,465,17,482,723
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,481,2,2,200,90,4,10,94,118,17,7,2,2,0,2,0,548,27,575,910
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,482,2,3,137,80,10,7,109,136,9,2,3,1,1,0,0,498,23,521,792
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,483,2,1,214,109,4,10,113,138,28,4,4,3,0,0,0,628,19,647,952
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,484,2,2,134,130,8,12,110,163,11,8,2,2,0,1,1,583,32,616,908
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,486,1,0,29,19,0,0,49,23,0,0,0,0,0,0,0,120,19,139,250
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,488,1,0,19,27,0,0,30,47,2,0,0,0,0,0,0,125,15,140,226
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,489,1,1,34,31,3,0,131,5,0,0,0,0,0,1,0,206,9,215,278
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,490,1,0,57,34,0,4,30,109,2,0,0,0,0,0,0,236,8,244,316
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,491,1,0,69,9,2,2,5,11,0,1,0,0,0,0,0,99,5,104,124
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,492,1,1,50,65,7,2,29,54,0,0,0,0,0,0,0,208,15,223,520
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,493,1,2,108,47,9,5,28,40,1,1,0,1,0,2,0,244,13,257,359
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,494,1,0,47,45,1,3,95,52,3,2,0,0,0,0,0,248,7,255,429
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,495,1,0,7,18,0,3,35,15,0,0,0,0,0,0,0,78,1,79,108
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,496,1,2,105,38,2,4,40,58,9,1,0,0,1,1,0,261,11,272,372
4,12,GUERRERO,20,TELOLOAPAN,6,APAXTLA,498,1,0,27,12,3,3,10,38,3,0,0,0,0,1,0,97,2,99,127
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,820,2,6,136,294,1,5,22,56,5,4,17,9,0,2,0,557,31,588,923
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,821,2,12,135,210,3,5,43,58,18,10,43,8,0,0,22,545,7,574,831
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,822,2,3,275,204,4,10,55,83,20,1,39,9,4,3,1,710,38,749,1085
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,823,1,2,91,116,16,6,13,31,5,0,6,3,4,9,0,302,20,322,490
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,824,1,0,36,66,1,0,19,8,0,0,3,1,0,1,0,135,4,139,236
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,825,1,5,111,139,0,7,63,24,1,1,15,4,2,3,0,375,14,389,591
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,826,1,0,79,48,0,0,13,7,1,0,1,0,0,0,0,149,6,155,253
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,827,1,2,68,149,1,3,25,12,8,0,6,0,0,0,0,274,5,279,401
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,828,1,0,22,22,0,0,27,7,0,0,3,1,0,0,0,82,4,86,123
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,829,1,2,68,119,4,5,47,19,1,1,7,3,0,5,0,281,14,295,393
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,830,2,4,190,193,4,10,42,6,4,1,3,3,0,10,0,470,19,489,760
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,831,1,0,164,155,1,4,14,17,13,0,7,1,0,1,0,377,13,390,613
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,832,1,2,132,143,2,2,9,13,9,1,8,2,1,9,0,333,8,341,550
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,833,1,2,219,180,2,5,13,6,2,0,6,1,1,6,0,443,15,458,707
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,834,1,1,50,87,0,0,12,12,1,2,11,0,1,1,0,178,2,180,257
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,835,1,4,59,119,5,2,21,11,1,1,1,2,1,5,0,232,13,245,451
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,836,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,837,1,0,18,84,1,1,4,15,0,1,1,0,0,0,0,125,0,125,191
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,838,1,0,58,13,0,1,1,3,0,0,0,0,0,1,0,77,1,78,149
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,839,1,7,120,112,0,6,5,16,2,0,2,0,0,3,0,273,11,284,702
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,840,1,4,63,116,1,3,7,6,1,0,2,2,1,2,0,208,7,215,527
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,841,1,0,29,20,1,4,1,2,1,1,0,0,0,0,0,59,3,62,191
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,842,1,5,34,38,0,1,1,5,0,1,0,0,0,0,0,85,2,87,134
4,12,GUERRERO,20,TELOLOAPAN,17,COCULA,843,1,3,78,72,29,2,3,5,0,0,0,0,0,1,0,193,7,200,583
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1050,1,7,130,19,60,2,8,22,7,0,1,1,0,9,0,266,12,278,390
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1051,1,1,82,0,65,0,11,7,4,1,1,0,0,0,0,172,8,180,252
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1052,1,4,107,19,109,1,9,17,8,2,2,1,0,0,0,279,7,286,426
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1053,1,1,135,13,144,1,23,24,18,2,1,1,19,0,0,382,12,394,541
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1054,1,1,79,16,82,4,52,3,28,2,1,1,2,19,12,290,11,313,473
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1055,1,0,171,6,54,2,32,8,22,0,0,1,0,9,0,305,12,317,517
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1056,1,2,160,3,17,2,42,3,8,2,0,1,0,0,0,240,21,261,394
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1057,1,2,117,6,74,2,55,49,7,2,0,0,1,5,1,320,39,360,528
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1058,1,4,181,27,18,12,11,60,11,5,20,5,1,1,0,356,55,411,678
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1059,1,3,153,59,42,6,29,51,50,3,10,7,0,2,9,415,11,435,737
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1060,1,3,58,3,23,2,32,9,2,3,1,0,1,2,0,139,3,142,188
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1061,1,0,36,6,54,5,26,5,1,1,4,0,0,2,0,140,5,145,191
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1062,1,1,83,5,36,2,19,7,1,3,0,0,0,1,0,158,16,174,341
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1063,1,1,98,9,16,2,3,5,8,1,2,1,0,0,0,146,3,149,358
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1064,1,1,53,0,11,0,6,0,4,0,0,0,0,0,0,75,1,76,115
4,12,GUERRERO,20,TELOLOAPAN,26,CUETZALA DEL PROGRESO,1065,1,1,48,2,48,3,4,1,2,3,0,0,0,2,0,114,2,116,206
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1358,2,6,163,210,2,6,301,32,8,0,0,2,1,3,0,734,18,752,1052
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1359,1,1,65,81,2,2,251,7,6,1,0,0,0,0,0,416,0,416,563
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1361,1,1,84,118,0,0,254,3,2,0,0,0,0,3,0,465,16,481,658
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1362,1,2,24,52,1,3,260,8,0,1,1,0,1,0,0,353,4,357,530
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1364,1,0,17,32,0,1,78,0,1,1,0,0,0,0,0,130,3,133,177
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1367,1,2,26,74,0,1,3,0,0,0,0,0,1,0,0,107,10,117,175
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1369,1,0,7,27,1,0,55,0,0,0,0,0,0,0,0,90,1,91,132
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1370,1,0,62,38,1,1,134,5,2,0,0,0,0,1,0,244,5,249,350
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1372,1,0,20,54,4,4,106,0,0,1,2,0,0,0,0,191,1,192,231
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1374,1,0,20,59,0,1,40,0,0,0,0,0,0,1,0,121,2,123,169
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1375,1,0,16,46,0,0,60,0,0,0,0,2,0,1,0,125,5,130,200
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1376,1,0,14,43,0,0,47,0,4,0,0,0,2,1,0,111,3,114,144
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1377,1,1,22,46,0,2,53,1,4,0,0,1,0,0,0,130,1,131,183
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1379,1,0,23,29,0,1,29,0,3,0,0,0,0,0,0,85,2,87,126
4,12,GUERRERO,20,TELOLOAPAN,32,GENERAL CANUTO A. NERI,1380,1,2,2,19,0,1,66,1,0,0,0,0,0,0,0,91,0,91,106
4,12,GUERRERO,20,TELOLOAPAN,38,IXCATEOPAN DE CUAUHTEMOC,1576,2,3,455,451,5,4,52,27,42,3,4,3,5,3,0,1057,12,1069,1334
4,12,GUERRERO,20,TELOLOAPAN,38,IXCATEOPAN DE CUAUHTEMOC,1577,2,3,311,322,1,2,24,35,11,0,4,2,1,2,0,718,13,731,855
4,12,GUERRERO,20,TELOLOAPAN,38,IXCATEOPAN DE CUAUHTEMOC,1578,1,1,69,99,0,0,1,0,2,0,0,0,0,0,0,172,2,174,225
4,12,GUERRERO,20,TELOLOAPAN,38,IXCATEOPAN DE CUAUHTEMOC,1579,1,0,90,29,0,0,1,2,0,2,20,0,0,0,0,144,3,147,197
4,12,GUERRERO,20,TELOLOAPAN,38,IXCATEOPAN DE CUAUHTEMOC,1580,1,0,126,81,0,0,22,0,0,0,7,0,1,2,0,239,5,244,336
4,12,GUERRERO,20,TELOLOAPAN,38,IXCATEOPAN DE CUAUHTEMOC,1582,1,0,133,94,0,1,26,0,0,0,4,0,0,1,1,259,2,262,423
4,12,GUERRERO,20,TELOLOAPAN,38,IXCATEOPAN DE CUAUHTEMOC,1583,1,0,64,25,0,0,0,0,1,1,1,0,1,0,0,93,6,99,205
4,12,GUERRERO,20,TELOLOAPAN,38,IXCATEOPAN DE CUAUHTEMOC,1584,1,1,140,80,0,0,77,0,0,0,4,0,0,0,0,302,6,308,348
4,12,GUERRERO,20,TELOLOAPAN,38,IXCATEOPAN DE CUAUHTEMOC,1585,1,0,154,29,0,0,59,3,0,0,28,0,0,0,0,273,10,283,355
