Distrito,Municipio,Numero,Sección,Casilla,PAN,PRI,PRD,PFCRN,PT,NoReg,Nulos
12,JOSE SIXTO VERDUZCO,46,766,B,7,98,96,1,7,0,5
12,JOSE SIXTO VERDUZCO,46,766,C,7,80,136,2,3,0,3
12,JOSE SIXTO VERDUZCO,46,767,B,7,25,13,0,0,0,0
12,JOSE SIXTO VERDUZCO,46,767,EX,1,8,27,0,20,0,3
12,JOSE SIXTO VERDUZCO,46,768,B,20,83,82,0,10,0,5
12,JOSE SIXTO VERDUZCO,46,769,B,9,187,66,0,1,0,0
12,JOSE SIXTO VERDUZCO,46,769,C,13,174,56,0,2,0,0
12,JOSE SIXTO VERDUZCO,46,770,B,3,171,203,1,1,0,2
12,JOSE SIXTO VERDUZCO,46,770,C,7,187,186,1,6,0,2
12,JOSE SIXTO VERDUZCO,46,771,B,9,144,74,1,18,0,0
12,JOSE SIXTO VERDUZCO,46,771,C,1,128,115,0,20,0,1
12,JOSE SIXTO VERDUZCO,46,772,B,23,119,99,0,0,0,22
12,JOSE SIXTO VERDUZCO,46,772,C,7,34,186,0,3,0,0
12,JOSE SIXTO VERDUZCO,46,773,B,1,101,298,0,5,0,3
12,HUANDACAREO,36,580,B,6,93,162,2,1,0,3
12,HUANDACAREO,36,581,B,10,243,170,1,4,0,11
12,HUANDACAREO,36,582,B,7,238,77,1,5,0,5
12,HUANDACAREO,36,583,B,7,227,135,2,1,0,8
12,HUANDACAREO,36,584,B,13,183,199,0,2,0,10
12,HUANDACAREO,36,585,B,8,170,123,4,1,0,10
12,HUANDACAREO,36,586,B,11,177,88,1,0,0,8
12,HUANDACAREO,36,586,C,5,151,100,0,1,0,6
12,HUANDACAREO,36,586,ES,,,,,,,
12,HUANDACAREO,36,587,B,10,188,107,0,3,0,0
12,HUANDACAREO,36,588,B,9,237,180,3,3,1,10
12,HUANDACAREO,36,589,B,15,91,109,1,3,0,7
12,HUANDACAREO,36,589,C,14,72,116,2,3,0,10
12,CHUCANDIRO,27,405,B,,,,,,,
12,CHUCANDIRO,27,406,B,56,202,58,4,35,0,14
12,CHUCANDIRO,27,407,B,35,101,79,3,62,0,10
12,CHUCANDIRO,27,407,C,27,75,89,2,71,0,14
12,CHUCANDIRO,27,408,B,14,142,41,0,44,0,17
12,CHUCANDIRO,27,408,EX,,,,,,,
12,CHUCANDIRO,27,409,B,10,108,171,0,8,0,0
12,CHUCANDIRO,27,409,C,12,114,148,1,14,0,6
12,CHUCANDIRO,27,410,B,7,23,229,1,18,0,10
12,COPANDARO,18,299,B,4,186,167,0,4,0,8
12,COPANDARO,18,300,B,0,189,175,1,24,0,19
12,COPANDARO,18,301,B,8,95,140,2,7,0,8
12,COPANDARO,18,301,C,5,103,160,0,4,0,8
12,COPANDARO,18,302,B,9,220,230,0,25,0,10
12,COPANDARO,18,303,B,14,119,216,17,12,2,5
12,COPANDARO,18,304,B,4,129,50,1,29,0,7
12,COPANDARO,18,304,C,5,128,79,1,11,0,6
12,ANGAMACUTIRO,4,38,B,31,236,123,0,37,0,7
12,ANGAMACUTIRO,4,39,B,25,156,81,0,28,0,2
12,ANGAMACUTIRO,4,39,c,18,168,69,0,40,0,4
12,ANGAMACUTIRO,4,40,B,40,174,160,3,25,0,7
12,ANGAMACUTIRO,4,41,B,25,131,146,1,22,0,8
12,ANGAMACUTIRO,4,41,C,16,113,135,0,0,0,7
12,ANGAMACUTIRO,4,42,B,7,198,211,1,13,0,9
12,ANGAMACUTIRO,4,43,B,15,123,97,1,5,0,5
12,ANGAMACUTIRO,4,43,C,11,106,94,0,2,0,6
12,ANGAMACUTIRO,4,44,B,16,116,119,1,3,0,3
12,ANGAMACUTIRO,4,45,B,12,238,164,1,1,0,4
12,ANGAMACUTIRO,4,45,c,,,,,,0,0
12,ANGAMACUTIRO,4,46,B,18,192,100,0,3,0,2
12,ANGAMACUTIRO,4,47,B,1,24,33,0,1,0,0
12,ANGAMACUTIRO,4,48,B,3,71,103,0,6,0,2
12,ANGAMACUTIRO,4,49,B,6,92,125,0,8,0,0
12,ANGAMACUTIRO,4,50,B,3,212,160,0,6,0,1
12,ANGAMACUTIRO,4,51,B,7,117,254,3,3,0,4
13,JIQUILPAN,45,726,B,11,67,109,3,3,0,4
13,JIQUILPAN,45,727,B,16,99,195,1,3,0,9
13,JIQUILPAN,45,727,C,21,107,187,1,0,0,7
13,JIQUILPAN,45,728,B,31,150,205,0,4,0,7
13,JIQUILPAN,45,729,B,18,146,129,0,10,0,6
13,JIQUILPAN,45,729,C,12,136,169,0,2,0,0
13,JIQUILPAN,45,730,B,8,123,155,2,1,0,8
13,JIQUILPAN,45,730,C,14,117,144,0,4,0,121
13,JIQUILPAN,45,731,B,22,183,223,6,1,0,13
13,JIQUILPAN,45,732,B,22,148,91,0,3,0,6
13,JIQUILPAN,45,733,B,11,108,138,0,2,0,33
13,JIQUILPAN,45,733,C,9,92,180,1,3,0,15
13,JIQUILPAN,45,734,B,20,172,164,0,6,0,4
13,JIQUILPAN,45,734,C,24,157,181,0,5,0,0
13,JIQUILPAN,45,735,B,21,122,120,2,6,0,0
13,JIQUILPAN,45,735,C,12,114,140,0,6,0,7
13,JIQUILPAN,45,736,B,19,137,251,0,3,0,7
13,JIQUILPAN,45,737,B,30,201,204,1,15,0,8
13,JIQUILPAN,45,737,ESP.,,,,,,,
13,JIQUILPAN,45,738,B,18,173,184,0,4,0,8
13,JIQUILPAN,45,738,C,20,183,208,1,3,0,0
13,JIQUILPAN,45,739,B,20,142,160,1,2,0,8
13,JIQUILPAN,45,740,B,19,195,164,0,3,0,8
13,JIQUILPAN,45,741,B,14,125,145,0,2,0,9
13,JIQUILPAN,45,742,B,17,121,184,1,2,0,0
13,JIQUILPAN,45,742,C,10,104,182,3,0,0,14
13,JIQUILPAN,45,743,B,27,165,242,0,2,0,3
13,JIQUILPAN,45,744,B,17,116,152,2,1,0,2
13,JIQUILPAN,45,744,C,15,95,169,2,2,0,2
13,JIQUILPAN,45,745,B,4,73,177,0,6,0,3
13,JIQUILPAN,45,746,B,10,162,217,1,2,0,0
13,JIQUILPAN,45,747,B,13,26,87,0,1,0,1
13,JIQUILPAN,45,747,C,23,62,96,0,0,0,0
13,JIQUILPAN,45,747,EXT.,19,74,110,1,3,0,0
13,JIQUILPAN,45,748,B,4,35,54,0,0,0,3
13,JIQUILPAN,45,748,EXT.,,,,,,,
13,JIQUILPAN,45,749,B,2,28,25,1,3,0,2
13,JIQUILPAN,45,750,B,1,122,90,2,2,0,5
13,JIQUILPAN,45,751,B,1,89,167,1,0,0,4
13,JIQUILPAN,45,751,C,4,95,146,0,3,0,4
13,JIQUILPAN,45,752,B,6,97,142,1,14,0,10
13,JIQUILPAN,45,752,C,6,101,138,1,15,0,0
13,JIQUILPAN,45,753,B,3,69,48,0,0,0,2
13,JIQUILPAN,45,754,B,11,64,181,0,3,0,10
13,JIQUILPAN,45,755,B,4,69,6,0,0,0,0
13,BRISEÑAS,11,184,B,75,122,155,0,0,0,8
13,BRISEÑAS,11,184,C,81,95,158,2,1,0,4
13,BRISEÑAS,11,185,B,93,170,165,0,0,0,8
13,BRISEÑAS,11,185,C,95,123,185,0,0,0,4
13,BRISEÑAS,11,185,ESP.,5,10,5,0,0,0,0
13,BRISEÑAS,11,186,B,49,111,212,0,0,0,26
13,BRISEÑAS,11,187,B,68,71,225,1,1,0,0
13,BRISEÑAS,11,188,B,107,125,107,0,1,0,4
13,BRISEÑAS,11,188,C,156,95,102,0,0,0,1
13,BRISEÑAS,11,189,B,19,131,114,1,0,0,0
13,BRISEÑAS,11,189,C,16,171,149,0,0,0,9
13,CHAVINDA,23,361,B,175,183,14,0,19,,
13,CHAVINDA,23,362,B,155,197,16,0,37,,
13,CHAVINDA,23,363,B,104,169,11,1,17,,
13,CHAVINDA,23,364,B,55,124,201,0,32,,
13,CHAVINDA,23,364,EXT.,31,68,40,1,2,,
13,CHAVINDA,23,365,B,95,172,25,0,5,,
13,CHAVINDA,23,366,B,156,139,21,0,12,,
13,CHAVINDA,23,367,B,104,185,23,0,31,,
13,CHAVINDA,23,368,B,82,139,27,0,2,,
13,CHAVINDA,23,369,B,25,91,41,0,4,,
13,CHAVINDA,23,369,C,25,172,44,1,7,,
13,CHAVINDA,23,369,EXT.,6,164,2,0,11,,
13,CHAVINDA,23,370,B,87,108,19,0,10,,
13,CHAVINDA,23,371,B,19,352,6,0,16,,
13,REGULES,75,1675,B,21,214,201,0,,,
13,REGULES,75,1676,B,50,246,135,0,0,,
13,REGULES,75,1677,B,38,117,104,3,0,,
13,REGULES,75,1678,B,14,143,304,2,1,,
13,REGULES,75,1679,B,3,86,265,0,0,,
13,REGULES,75,1679,EXT.,2,51,60,0,0,,
13,REGULES,75,1680,B,29,143,336,0,0,,
13,REGULES,75,1681,B,5,162,141,0,0,,
13,REGULES,75,1682,B,5,92,141,0,0,,
13,REGULES,75,1683,B,4,181,224,0,0,,
13,M.CASTELLANOS,53,929,B,121,169,4,0,0,,
13,M.CASTELLANOS,53,929,C,139,158,8,0,0,,
13,M.CASTELLANOS,53,930,B,186,223,3,0,0,,
13,M.CASTELLANOS,53,930,C,226,153,8,0,0,,
13,M.CASTELLANOS,53,931,B,327,201,3,0,0,,
13,M.CASTELLANOS,53,932,B,286,215,7,1,1,,
13,M.CASTELLANOS,53,933,B,281,177,8,0,0,,
13,M.CASTELLANOS,53,934,B,184,161,19,1,3,,
13,M.CASTELLANOS,53,936,B,61,171,4,1,0,,
13,M.CASTELLANOS,53,937,B,182,171,64,2,0,,
13,M.CASTELLANOS,53,938,B,73,67,14,0,0,,
13,M.CASTELLANOS,53,939,B,86,105,62,0,0,,
13,M.CASTELLANOS,53,940,B,40,33,12,0,1,,
13,PAJACUARAN,63,1389,B,71,97,1,12,,,
13,PAJACUARAN,63,1390,B,165,211,0,5,,,
13,PAJACUARAN,63,1391,B,211,226,0,7,,,
13,PAJACUARAN,63,1392,B,180,248,1,12,,,
13,PAJACUARAN,63,1393,B,126,93,0,28,,,
13,PAJACUARAN,63,1394,B,65,162,0,30,,,
13,PAJACUARAN,63,1394,C,69,156,0,24,,,
13,PAJACUARAN,63,1395,B,69,166,0,6,,,
13,PAJACUARAN,63,1395,C,64,179,0,7,,,
13,PAJACUARAN,63,1396,B,169,268,0,5,,,
13,PAJACUARAN,63,1397,B,71,80,0,0,,,
13,PAJACUARAN,63,1398,B,64,83,1,0,,,
13,PAJACUARAN,63,1399,B,30,75,0,0,,,
13,PAJACUARAN,63,1400,B,48,70,0,1,,,
13,PAJACUARAN,63,1401,B,16,177,0,2,,,
13,PAJACUARAN,63,1402,B,19,71,0,0,,,
13,PAJACUARAN,63,1403,B,54,61,0,2,,,
13,PAJACUARAN,63,1404,B,101,108,3,8,,,
13,PAJACUARAN,63,1405,B,186,201,1,1,,,
13,PAJACUARAN,63,1406,B,22,129,0,3,,,
13,SAHUAYO,77,1719,B,55,47,12,0,2,0,2
13,SAHUAYO,77,1720,B,168,136,173,,,,
13,SAHUAYO,77,1721,B,142,106,83,1,1,0,12
13,SAHUAYO,77,1722,B,108,130,71,1,2,0,8
13,SAHUAYO,77,1723,B,164,140,62,,,,
13,SAHUAYO,77,1724,B,142,166,60,1,3,0,0
13,SAHUAYO,77,1725,B,266,119,89,0,1,0,9
13,SAHUAYO,77,1726,B,186,113,81,0,0,0,8
13,SAHUAYO,77,1726,C,175,132,77,0,0,0,0
13,SAHUAYO,77,1727,B,270,90,76,,,,
13,SAHUAYO,77,1728,B,202,48,45,0,0,0,5
13,SAHUAYO,77,1728,C,190,49,55,,,,7
13,SAHUAYO,77,1729,B,233,104,99,0,2,0,11
13,SAHUAYO,77,1730,B,251,135,58,0,0,0,138
13,SAHUAYO,77,1731,B,99,136,78,1,2,0,12
13,SAHUAYO,77,1731,C,147,118,56,1,4,,
13,SAHUAYO,77,1732,B,159,133,57,0,0,,
13,SAHUAYO,77,1733,B,181,118,37,0,2,0,8
13,SAHUAYO,77,1733,C,173,121,43,0,0,0,6
13,SAHUAYO,77,1734,B,170,93,44,0,1,0,1
13,SAHUAYO,77,1734,C,159,152,34,0,1,0,0
13,SAHUAYO,77,1735,B,267,100,82,2,2,0,5
13,SAHUAYO,77,1736,B,26,137,53,0,0,0,4
13,SAHUAYO,77,1737,B,290,96,101,0,2,0,6
13,SAHUAYO,77,1738,B,235,82,84,0,1,,123
13,SAHUAYO,77,1738,C,269,72,70,3,0,,18
13,SAHUAYO,77,1739,B,88,47,71,0,1,0,27
13,SAHUAYO,77,1740,B,167,105,61,1,2,0,10
13,SAHUAYO,77,1741,B,90,35,42,0,1,0,6
13,SAHUAYO,77,1742,B,275,91,81,0,2,0,0
13,SAHUAYO,77,1743,B,209,83,86,0,0,2,9
13,SAHUAYO,77,1744,B,245,111,89,0,0,0,24
13,SAHUAYO,77,1745,B,257,188,65,0,0,0,0
13,SAHUAYO,77,1746,B,147,76,75,1,1,0,2
13,SAHUAYO,77,1746,C,150,80,54,0,0,0,5
13,SAHUAYO,77,1747,B,311,137,0,0,2,0,14
13,SAHUAYO,77,1748,B,130,106,62,0,0,0,0
13,SAHUAYO,77,1748,C,130,93,37,0,2,0,1
13,SAHUAYO,77,1749,B,231,167,106,4,1,0,0
13,SAHUAYO,77,1750,B,187,130,9,0,2,0,5
13,SAHUAYO,77,1751,B,37,44,34,0,0,0,2
13,SAHUAYO,77,1752,B,215,130,98,0,0,0,9
13,SAHUAYO,77,1753,B,134,91,106,0,0,0,0
13,SAHUAYO,77,1754,B,196,148,80,0,1,,
13,SAHUAYO,77,1755,B,228,207,61,0,0,0,12
13,SAHUAYO,77,1756,B,234,136,114,,,,
13,SAHUAYO,77,1757,B,,,,,,,
13,SAHUAYO,77,1758,B,204,49,118,1,0,0,10
13,SAHUAYO,77,1759,B,273,87,127,,,,9
13,SAHUAYO,77,1760,B,179,116,133,0,0,0,0
13,SAHUAYO,77,1761,B,142,72,108,0,0,0,143
13,SAHUAYO,77,1761,C,130,64,120,1,1,0,0
13,SAHUAYO,77,1762,B,215,92,183,,0,,
13,SAHUAYO,77,1762,EXT.,6,12,24,0,0,0,0
13,SAHUAYO,77,1763,B,,,,,,,
13,SAHUAYO,77,1764,B,89,72,72,,5,0,12
13,SAHUAYO,77,1765,B,41,60,33,0,0,,
13,SAHUAYO,77,1766,B,32,34,,,,,
13,SAHUAYO,77,1767,B,143,209,128,0,0,0,203
13,V. CARRANZA,104,2317,B,5,18,74,0,1,0,8
13,V. CARRANZA,104,2318,B,27,239,270,0,0,0,0
13,V. CARRANZA,104,2319,B,8,93,189,1,1,0,4
13,V. CARRANZA,104,2319,C,8,87,166,1,0,0,0
13,V. CARRANZA,104,2320,B,13,119,131,1,0,0,11
13,V. CARRANZA,104,2320,C,10,124,133,0,0,0,3
13,V. CARRANZA,104,2321,B,2,22,102,0,0,0,0
13,V. CARRANZA,104,2322,B,11,118,258,0,0,0,14
13,V. CARRANZA,104,2323,B,14,119,389,1,0,0,6
13,V. CARRANZA,104,2324,B,9,103,214,2,0,0,0
13,V. CARRANZA,104,2324,C,17,117,206,1,0,0,3
13,V. CARRANZA,104,2325,B,19,91,242,0,1,0,6
13,V. CARRANZA,104,2326,B,13,158,274,0,0,0,2
13,V. CARRANZA,104,2327,B,5,91,188,0,0,0,5
13,V. CARRANZA,104,2328,B,11,149,276,2,0,0,3
13,V. CARRANZA,104,2329,B,9,68,175,2,0,254,3
13,V. CARRANZA,104,2329,C,9,112,149,0,1,0,2
13,V. CARRANZA,104,2330,B,34,155,121,0,0,0,0
13,V. CARRANZA,104,2331,B,21,149,162,2,3,0,11
13,V. CARRANZA,104,2332,B,14,146,239,2,1,0,11
13,V. CARRANZA,104,2333,B,25,75,213,0,0,0,0
13,V. CARRANZA,104,2334,B,9,161,131,1,0,0,8
13,V. CARRANZA,104,2335,B,14,107,262,0,0,1,5
13,V. CARRANZA,104,2335,EXT.,13,18,74,0,1,0,0
13,V. CARRANZA,104,2336,B,5,92,58,0,0,0,0
13,V. CARRANZA,104,2337,B,18,113,139,0,0,1,4
13,V. CARRANZA,104,2338,B,10,189,189,1,1,0,4
13,VILLAMAR,105,2339,B,,,,,,,
13,VILLAMAR,105,2339,C,,,,,,,
13,VILLAMAR,105,2340,B,,,,,,,
13,VILLAMAR,105,2340,C,,,,,,,
13,VILLAMAR,105,2341,B,,,,,,,
13,VILLAMAR,105,2341,C,,,,,,,
13,VILLAMAR,105,2342,B,,,,,,,
13,VILLAMAR,105,2343,B,,,,,,,
13,VILLAMAR,105,2343,EXT.,,,,,,,
13,VILLAMAR,105,2344,B,,,,,,,
13,VILLAMAR,105,2344,EXT.,,,,,,,
13,VILLAMAR,105,2345,B,,,,,,,
13,VILLAMAR,105,2345,EXT.,,,,,,,
13,VILLAMAR,105,2346,B,,,,,,,
13,VILLAMAR,105,2347,B,,,,,,,
13,VILLAMAR,105,2348,B,,,,,,,
13,VILLAMAR,105,2348,EXT.,,,,,,,
13,VILLAMAR,105,2349,B,,,,,,,
13,VILLAMAR,105,2349,EXT.,,,,,,,
13,VILLAMAR,105,2350,B,,,,,,,
13,VILLAMAR,105,2350,C,,,,,,,
13,VILLAMAR,105,2351,B,,,,,,,
13,VILLAMAR,105,2352,B,,,,,,,
13,VILLAMAR,105,2353,B,,,,,,,
13,VILLAMAR,105,2353,EXT.,,,,,,,
13,VILLAMAR,105,2354,B,,,,,,,
13,VILLAMAR,105,2355,B,,,,,,,
13,VILLAMAR,105,2355,EXT.,,,,,,,
13,VILLAMAR,105,2356,B,,,,,,,
13,VILLAMAR,105,2356,EXT.,,,,,,,
14,LOS REYES,76,1684,B,195,104,71,1,1,0,9
14,LOS REYES,76,1684,C,216,88,19,5,5,0,7
14,LOS REYES,76,1685,B,239,130,13,1,5,0,12
14,LOS REYES,76,1685,EXT.,33,45,19,0,1,2,0
14,LOS REYES,76,1686,B,154,38,34,4,1,0,6
14,LOS REYES,76,1686,C,133,47,37,1,7,0,0
14,LOS REYES,76,1687,B,199,134,63,2,9,0,11
14,LOS REYES,76,1688,B,173,83,30,1,5,0,4
14,LOS REYES,76,1688,C,165,85,36,0,10,0,2
14,LOS REYES,76,1689,B,144,60,26,0,7,0,0
14,LOS REYES,76,1689,C,147,52,26,1,1,0,6
14,LOS REYES,76,1690,B,288,114,52,2,6,0,9
14,LOS REYES,76,1690,C,,,,,,,
14,LOS REYES,76,1691,B,151,52,22,0,2,0,4
14,LOS REYES,76,1691,C,149,72,20,1,14,0,1
14,LOS REYES,76,1692,B,169,53,13,0,8,0,6
14,LOS REYES,76,1692,C,132,72,27,1,10,0,6
14,LOS REYES,76,1693,B,168,84,10,0,5,0,4
14,LOS REYES,76,1693,C,172,70,21,0,1,0,7
14,LOS REYES,76,1694,B,176,67,16,1,2,0,6
14,LOS REYES,76,1694,C,158,72,21,2,3,0,3
14,LOS REYES,76,1694,ESP.,,,,,,,
14,LOS REYES,76,1695,B,182,73,6,1,2,0,3
14,LOS REYES,76,1695,C,164,55,11,0,4,0,4
14,LOS REYES,76,1696,B,194,64,24,0,1,0,7
14,LOS REYES,76,1696,C,196,67,19,1,4,0,4
14,LOS REYES,76,1697,B,171,107,13,1,6,0,0
14,LOS REYES,76,1697,C,205,82,18,0,4,0,5
14,LOS REYES,76,1698,B,302,177,25,0,7,0,8
14,LOS REYES,76,1699,B,193,97,61,4,14,0,9
14,LOS REYES,76,1700,B,374,112,28,0,8,0,7
14,LOS REYES,76,1701,B,215,104,25,1,3,0,3
14,LOS REYES,76,1701,C,225,93,14,6,1,0,0
14,LOS REYES,76,1702,B,179,94,22,0,8,0,8
14,LOS REYES,76,1702,C,195,79,18,1,5,0,298
14,LOS REYES,76,1703,B,170,80,15,0,2,0,4
14,LOS REYES,76,1703,C,174,57,31,0,0,0,7
14,LOS REYES,76,1704,B,169,76,33,0,8,0,6
14,LOS REYES,76,1704,C,161,95,18,0,30,0,0
14,LOS REYES,76,1705,B,173,212,12,0,6,0,
14,LOS REYES,76,1705,C,195,218,7,1,8,0,8
14,LOS REYES,76,1706,B,217,73,25,0,8,0,9
14,LOS REYES,76,1707,B,8,76,167,1,2,0,184
14,LOS REYES,76,1708,B,25,215,138,0,0,0,12
14,LOS REYES,76,1709,B,17,102,193,4,0,0,22
14,LOS REYES,76,1710,B,8,83,148,6,0,0,11
14,LOS REYES,76,1710,C,7,101,105,3,2,0,10
14,LOS REYES,76,1711,B,9,85,216,3,7,0,14
14,LOS REYES,76,1711,EXT.,6,127,97,2,0,0,31
14,LOS REYES,76,1712,B,119,88,142,3,3,0,8
14,LOS REYES,76,1712,C,113,73,111,1,1,0,16
14,LOS REYES,76,1712,EXT.,33,18,33,0,0,0,2
14,LOS REYES,76,1713,B,42,161,231,0,9,0,13
14,LOS REYES,76,1714,B,44,175,61,1,3,0,3
14,LOS REYES,76,1714,EXT.,17,47,111,1,1,,
14,LOS REYES,76,1715,B,119,50,19,8,4,0,6
14,LOS REYES,76,1716,B,109,391,15,5,9,0,21
14,LOS REYES,76,1717,B,110,185,5,0,3,0,6
14,LOS REYES,76,1717,C,140,177,4,0,8,0,4
14,LOS REYES,76,1718,B,76,93,71,3,11,0,3
14,CHARAPAN,21,340,B,10,303,178,2,0,,
14,CHARAPAN,21,341,B,9,183,209,0,0,,
14,CHARAPAN,21,341,C,10,197,190,1,1,,
14,CHARAPAN,21,342,B,9,36,435,0,0,,
14,CHARAPAN,21,343,B,3,80,283,4,4,,
14,CHARAPAN,21,344,B,1,103,159,1,0,,
14,CHARAPAN,21,344,C,2,125,156,1,0,,
14,CHARAPAN,21,345,B,6,224,59,0,0,,
14,CHARAPAN,21,345,C,2,188,85,2,0,,
14,CHERAN,24,372,B,6,140,248,0,1,,
14,CHERAN,24,372,C,9,147,220,4,0,,
14,CHERAN,24,373,B,5,124,203,3,1,,
14,CHERAN,24,373,C,5,127,214,1,0,,
14,CHERAN,24,374,B,10,100,146,1,0,,
14,CHERAN,24,374,C,5,120,135,1,0,,
14,CHERAN,24,375,B,20,102,120,1,0,,
14,CHERAN,24,375,C,13,90,157,0,2,,
14,CHERAN,24,376,B,14,154,207,0,2,,
14,CHERAN,24,376,C,3,121,207,0,0,,
14,CHERAN,24,377,B,17,187,234,0,1,,
14,CHERAN,24,378,B,7,173,85,2,1,,
14,CHERAN,24,378,C,14,160,74,1,2,,
14,CHERAN,24,379,B,7,171,145,2,0,,
14,COTIJA,19,305,B,39,30,177,0,2,1,9
14,COTIJA,19,306,B,76,126,181,0,0,0,6
14,COTIJA,19,307,B,46,73,178,2,3,0,6
14,COTIJA,19,307,C,62,92,186,0,1,0,7
14,COTIJA,19,307,EXT.,5,9,78,0,0,0,3
14,COTIJA,19,308,B,56,85,256,2,2,0,12
14,COTIJA,19,309,B,100,164,149,0,0,0,11
14,COTIJA,19,310,B,94,218,211,2,1,0,11
14,COTIJA,19,311,B,77,83,128,0,1,0,0
14,COTIJA,19,311,C,67,102,120,0,0,0,13
14,COTIJA,19,312,B,64,119,297,0,0,0,21
14,COTIJA,19,313,B,118,86,151,0,0,0,0
14,COTIJA,19,313,C,101,80,152,2,4,0,2
14,COTIJA,19,314,B,120,109,258,0,0,0,15
14,COTIJA,19,315,B,20,25,184,0,1,0,3
14,COTIJA,19,316,B,27,64,15,1,0,0,6
14,COTIJA,19,316,EXT.,1,30,62,0,0,2,0
14,COTIJA,19,317,B,0,63,27,0,0,0,7
14,COTIJA,19,317,EXT.,1,62,21,1,1,0,3
14,COTIJA,19,318,B,4,54,53,0,0,0,5
14,COTIJA,19,318,C,0,46,27,0,0,0,0
14,COTIJA,19,318,EXT.,0,190,333,0,0,0,5
14,COTIJA,19,318,EXT.,3,85,144,0,0,0,0
14,COTIJA,19,319,B,4,215,103,2,4,0,10
14,COTIJA,19,320,B,5,85,68,0,0,0,4
14,COTIJA,19,321,B,10,31,70,2,1,0,16
14,COTIJA,19,321,EXT.,17,124,155,1,0,0,8
14,COTIJA,19,322,B,9,35,104,0,2,0,3
14,COTIJA,19,322,EXT.,0,17,57,0,0,0,8
14,COTIJA,19,323,B,14,0,32,0,0,0,0
14,NAHUATZEN,57,1321,B,17,234,111,0,0,,
14,NAHUATZEN,57,1321,C,15,233,91,1,0,,
14,NAHUATZEN,57,1321,EXT.,2,32,60,0,0,,
14,NAHUATZEN,57,1322,B,9,201,91,0,0,,
14,NAHUATZEN,57,1322,C,9,176,117,0,0,,
14,NAHUATZEN,57,1323,B,14,192,201,0,0,,
14,NAHUATZEN,57,1323,C,18,197,200,0,0,,
14,NAHUATZEN,57,1324,B,14,179,213,0,0,,
14,NAHUATZEN,57,1324,C,10,224,199,0,0,,
14,NAHUATZEN,57,1325,B,2,65,216,2,2,,
14,NAHUATZEN,57,1326,B,9,141,283,4,0,,
14,NAHUATZEN,57,1327,B,41,260,249,0,0,,
14,NAHUATZEN,57,1328,B,11,180,172,0,0,,
14,NAHUATZEN,57,1329,B,3,91,200,2,0,,
14,NAHUATZEN,57,1329,C,,,,0,0,,
14,NAHUATZEN,57,1330,B,4,76,156,0,1,,
14,NAHUATZEN,57,1331,B,16,121,210,0,1,,
14,NAHUATZEN,57,1332,B,12,115,214,0,1,,
14,NAHUATZEN,57,1333,B,70,320,68,0,2,,
14,NAHUATZEN,57,1334,B,18,240,277,0,0,,
14,NAHUATZEN,57,1335,B,7,136,204,1,0,,
14,PARACHO,66,1440,B,68,141,87,6,0,,
14,PARACHO,66,1440,C,66,164,81,4,0,,
14,PARACHO,66,1441,B,101,151,163,3,0,,
14,PARACHO,66,1442,B,57,81,104,7,0,,
14,PARACHO,66,1442,C,57,132,82,2,0,,
14,PARACHO,66,1443,B,91,160,103,7,0,,
14,PARACHO,66,1443,C,86,158,141,4,1,,
14,PARACHO,66,1444,B,78,129,51,5,0,,
14,PARACHO,66,1444,C,74,143,95,7,0,,
14,PARACHO,66,1445,B,97,154,157,4,0,,
14,PARACHO,66,1445,C,88,167,131,,,,
14,PARACHO,66,1446,B,61,121,191,7,1,,
14,PARACHO,66,1446,C,66,133,184,10,1,,
14,PARACHO,66,1447,B,72,129,228,8,2,,
14,PARACHO,66,1448,B,39,118,324,9,2,,
14,PARACHO,66,1449,B,3,13,231,1,0,,
14,PARACHO,66,1449,C,4,9,220,2,0,,
14,PARACHO,66,1450,B,3,71,161,1,0,,
14,PARACHO,66,1450,C,7,84,138,3,0,,
14,PARACHO,66,1451,B,23,132,160,5,1,,
14,PARACHO,66,1451,C,20,135,159,2,1,,
14,PARACHO,66,1452,B,15,87,85,4,1,,
14,PARACHO,66,1452,C,18,79,93,7,0,,
14,PARACHO,66,1453,B,3,149,282,1,0,,
14,PARACHO,66,1454,B,10,187,278,3,2,,
14,PARACHO,66,1455,B,5,45,219,7,0,,
14,PARACHO,66,1455,C,11,50,237,4,2,,
14,PERIBAN,69,1517,B,200,108,20,0,0,,
14,PERIBAN,69,1517,C,185,103,22,0,0,,
14,PERIBAN,69,1518,B,189,149,36,1,1,,
14,PERIBAN,69,1519,B,294,220,35,3,0,,
14,PERIBAN,69,1520,B,157,131,24,0,1,,
14,PERIBAN,69,1520,C,169,134,19,0,0,,
14,PERIBAN,69,1521,B,175,93,15,2,2,,
14,PERIBAN,69,1521,C,177,104,20,0,0,,
14,PERIBAN,69,1522,B,195,287,49,0,2,,
14,PERIBAN,69,1523,B,181,115,58,,,,
14,PERIBAN,69,1524,B,148,221,122,1,5,,
14,PERIBAN,69,1525,B,81,153,200,2,3,,
14,PERIBAN,69,1525,C,87,193,175,1,4,,
14,PERIBAN,69,1526,B,330,132,13,0,1,,
14,PERIBAN,69,1527,B,68,92,16,0,0,,
14,PERIBAN,69,1527,EXT.,16,27,94,0,0,,
14,PERIBAN,69,1528,B,97,51,14,0,2,,
