CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN_PRS,PRI,PRI_PVEM,PRD_PT_MC,PVEM,NVA_ALIANZA,MORENA,PH,ES,BS,FACA,JLCM,JRM,ISRM,MARM,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,395,C01,141,,34,59,,8,39,,24,,,,,,,,,,,1,306,12,318,650,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,396,B,95,,21,28,,6,15,,15,,,,,,,,,,,1,181,6,187,503,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,396,C01,113,,16,24,,2,20,,17,,,,,,,,,,,0,192,3,195,503,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,397,B,138,,30,65,,5,22,,9,,,,,,,,,,,0,269,7,276,642,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,397,C01,159,,36,61,,6,21,,8,,,,,,,,,,,2,293,8,301,642,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,397,C02,166,,18,44,,6,20,,12,,,,,,,,,,,0,266,10,276,641,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,398,B,137,,26,27,,5,22,,15,,,,,,,,,,,1,233,6,239,643,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,398,C01,130,,27,52,,3,24,,16,,,,,,,,,,,1,253,8,261,643,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,399,B,76,,16,26,,8,31,,7,,,,,,,,,,,2,166,5,171,427,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,399,C01,86,,16,27,,0,28,,13,,,,,,,,,,,0,170,4,174,427,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,400,B,114,,30,66,,7,18,,7,,,,,,,,,,,2,244,14,258,695,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,401,B,104,,12,34,,5,20,,12,,,,,,,,,,,0,187,8,195,432,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,402,B,143,,27,41,,8,30,,12,,,,,,,,,,,3,264,4,268,597,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,402,C01,138,,40,44,,10,35,,23,,,,,,,,,,,1,291,6,297,597,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,403,B,104,,13,39,,8,20,,10,,,,,,,,,,,0,194,2,196,495,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,404,B,78,,9,28,,12,17,,6,,,,,,,,,,,0,150,11,161,529,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,404,C01,82,,18,46,,10,15,,11,,,,,,,,,,,0,182,9,191,528,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,405,B,154,,35,45,,11,15,,12,,,,,,,,,,,3,275,10,285,668,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,405,C01,163,,15,48,,10,19,,9,,,,,,,,,,,0,264,4,268,668,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,406,B,109,,16,47,,4,11,,9,,,,,,,,,,,0,196,9,205,501,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,406,C01,99,,19,42,,9,11,,11,,,,,,,,,,,0,191,12,203,500,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,407,B,111,,22,56,,5,18,,11,,,,,,,,,,,0,223,13,236,625,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,407,C01,102,,19,56,,7,15,,9,,,,,,,,,,,0,208,10,218,625,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,408,B,137,,37,51,,2,15,,19,,,,,,,,,,,1,262,7,269,693,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,409,B,116,,22,41,,7,30,,12,,,,,,,,,,,3,231,4,235,597,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,410,B,72,,16,34,,3,10,,6,,,,,,,,,,,0,141,7,148,471,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,410,C01,66,,15,32,,1,10,,9,,,,,,,,,,,0,133,5,138,470,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,411,B,147,,23,44,,8,25,,26,,,,,,,,,,,0,273,9,282,554,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,411,C01,138,,14,37,,10,30,,21,,,,,,,,,,,0,250,11,261,553,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,411,E01,166,,32,35,,8,25,,38,,,,,,,,,,,0,304,6,310,658,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,328,B,147,,30,74,,5,38,,13,,,,,,,,,,,0,307,4,311,705,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,328,C01,123,,22,58,,4,23,,11,,,,,,,,,,,1,242,9,251,705,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,328,C02,153,,21,69,,5,33,,6,,,,,,,,,,,1,288,9,297,705,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,329,B,86,,18,81,,3,19,,11,,,,,,,,,,,2,220,10,230,558,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,329,C01,103,,16,61,,7,13,,7,,,,,,,,,,,0,207,10,217,558,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,331,B,157,,20,82,,3,26,,16,,,,,,,,,,,0,304,13,317,638,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,331,C01,164,,26,53,,3,22,,23,,,,,,,,,,,1,292,9,301,637,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,331,C02,162,,31,52,,5,21,,20,,,,,,,,,,,3,294,14,308,637,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,331,C03,155,,15,55,,7,20,,17,,,,,,,,,,,1,270,5,275,637,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,332,B,163,,26,54,,5,31,,24,,,,,,,,,,,0,303,6,309,745,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,332,C01,181,,36,57,,9,25,,29,,,,,,,,,,,2,339,10,349,745,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,332,C02,163,,35,63,,7,18,,21,,,,,,,,,,,2,309,11,320,745,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,332,C03,157,,25,45,,8,33,,23,,,,,,,,,,,3,294,11,305,745,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,332,C04,156,,25,41,,6,29,,32,,,,,,,,,,,3,292,12,304,745,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,332,C05,164,,28,52,,12,24,,20,,,,,,,,,,,2,302,7,309,745,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,332,C06,184,,29,47,,7,24,,27,,,,,,,,,,,1,319,6,325,745,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,332,C07,149,,28,53,,8,37,,22,,,,,,,,,,,4,301,9,310,745,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,332,C08,166,,27,48,,2,34,,28,,,,,,,,,,,1,306,10,316,745,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,332,C09,190,,29,44,,3,27,,28,,,,,,,,,,,5,326,16,342,745,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,333,B,114,,32,66,,7,31,,15,,,,,,,,,,,2,267,5,272,634,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,333,C01,133,,34,60,,9,22,,16,,,,,,,,,,,1,275,9,284,634,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,333,C02,155,,30,53,,8,23,,17,,,,,,,,,,,0,286,16,302,633,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,333,C03,115,,29,60,,8,23,,12,,,,,,,,,,,0,247,11,258,633,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,333,C04,113,,25,73,,7,27,,12,,,,,,,,,,,0,257,10,267,633,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,334,B,46,,22,20,,1,1,,0,,,,,,,,,,,0,90,5,95,203,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,334,E01,12,,4,10,,0,0,,0,,,,,,,,,,,0,26,5,31,51,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,335,B,121,,26,49,,7,22,,7,,,,,,,,,,,0,232,9,241,510,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,336,B,95,,18,45,,6,18,,14,,,,,,,,,,,0,196,10,206,382,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,1,B,196,154,,47,2,3,15,8,15,,,,,,,3,5,0,0,0,448,7,455,723,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,2,B,108,66,,42,2,6,9,3,1,,,,,,,1,4,0,0,0,242,11,253,393,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,3,B,201,115,,84,2,6,26,3,5,,,,,,,3,1,0,0,2,448,9,457,723,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,3,C01,214,102,,90,6,2,15,10,4,,,,,,,2,2,0,0,1,448,9,457,722,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,4,B,197,118,,57,1,1,14,1,6,,,,,,,4,4,0,0,0,403,12,415,677,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,5,B,142,70,,40,1,4,12,1,0,,,,,,,1,2,0,0,2,275,8,283,481,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,5,C01,150,85,,36,4,2,7,0,5,,,,,,,2,4,0,0,0,295,1,296,480,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,6,B,161,90,,67,2,2,11,4,3,,,,,,,1,2,1,0,0,344,7,351,654,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,7,B,160,102,,27,3,3,5,5,11,,,,,,,1,3,0,0,0,320,5,325,484,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,7,C01,168,79,,39,0,2,4,3,6,,,,,,,3,6,0,0,1,311,3,314,483,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,8,B,128,96,,28,4,6,7,7,1,,,,,,,1,2,0,0,1,281,7,288,497,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,9,B,151,55,,28,3,5,13,4,0,,,,,,,2,0,1,0,0,262,6,268,439,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,10,B,183,114,,86,4,1,18,3,4,,,,,,,5,2,0,0,0,420,9,429,734,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,11,B,143,55,,31,3,6,12,3,3,,,,,,,2,5,0,0,0,263,6,269,448,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,12,B,100,49,,37,2,4,6,3,4,,,,,,,1,2,0,0,0,208,6,214,327,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,13,B,161,74,,26,4,1,12,4,2,,,,,,,0,2,0,0,0,286,3,289,460,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,13,C01,149,63,,24,2,2,11,3,0,,,,,,,3,1,0,0,1,259,5,264,460,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,14,B,212,108,,37,3,5,7,5,9,,,,,,,3,12,0,0,2,403,10,413,677,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,15,B,174,98,,35,2,3,13,4,2,,,,,,,1,8,2,0,0,342,7,349,567,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,16,B,143,93,,36,3,3,4,0,3,,,,,,,2,2,0,0,0,289,3,292,507,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,16,C01,188,90,,29,7,2,9,2,4,,,,,,,2,1,0,0,0,334,8,342,507,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,17,B,159,79,,38,0,3,7,3,3,,,,,,,2,1,0,0,0,295,8,303,447,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,33,B,126,82,,15,1,1,1,0,4,,,,,,,0,7,0,0,0,237,6,243,349,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,34,B,278,141,,48,4,4,6,1,0,,,,,,,1,2,0,0,0,485,18,503,727,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,9,CIUDAD CONSTITUCION,1,COMONDU,35,B,88,14,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,102,0,102,138,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,36,B,0,0,,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,273,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,36,E01,35,23,,31,2,0,0,0,1,,,,,,,0,1,0,0,0,93,2,95,147,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,37,B,70,54,,36,0,0,3,1,5,,,,,,,0,0,0,0,0,169,7,176,260,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,38,B,90,76,,24,1,0,5,4,0,,,,,,,1,3,0,0,0,204,15,219,310,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,39,B,54,44,,31,1,1,1,0,0,,,,,,,0,1,1,0,0,134,18,152,208,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,18,B,144,76,,17,2,2,16,4,17,,,,,,,1,3,0,0,0,282,16,298,516,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,18,C01,160,91,,25,8,4,14,3,11,,,,,,,3,1,1,0,0,321,9,330,515,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,19,B,109,69,,23,2,3,4,2,12,,,,,,,0,5,0,0,0,229,11,240,419,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,19,C01,126,81,,24,3,2,5,1,7,,,,,,,2,2,0,0,0,253,5,258,418,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,20,B,146,120,,42,2,4,5,0,10,,,,,,,4,2,0,0,0,335,11,346,596,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,20,C01,146,101,,33,3,4,6,0,12,,,,,,,2,4,0,0,0,311,9,320,595,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,21,B,164,85,,30,1,3,8,0,12,,,,,,,2,6,0,0,0,311,7,318,538,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,21,C01,146,86,,30,2,6,5,1,11,,,,,,,3,3,1,0,0,294,14,308,538,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,22,B,140,91,,27,1,0,9,2,11,,,,,,,0,5,0,0,0,286,7,293,516,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,22,C01,179,73,,15,4,3,4,1,9,,,,,,,2,6,0,0,0,296,8,304,515,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,22,C02,154,84,,21,1,2,6,1,10,,,,,,,3,3,0,0,1,286,9,295,515,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,23,B,132,68,,23,4,2,6,1,6,,,,,,,1,3,0,0,0,246,6,252,425,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,23,C01,136,60,,24,1,2,6,6,13,,,,,,,2,2,0,0,0,252,3,255,424,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,24,B,183,87,,39,2,0,7,3,19,,,,,,,6,10,0,0,0,356,13,369,620,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,25,B,148,45,,25,4,1,4,3,14,,,,,,,5,3,0,0,0,252,8,260,444,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,25,C01,124,67,,23,1,2,8,1,17,,,,,,,5,3,2,0,0,253,6,259,443,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,26,B,123,60,,15,1,3,11,3,11,,,,,,,0,6,1,0,0,234,11,245,432,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,26,C01,111,67,,14,1,1,9,5,19,,,,,,,0,6,0,0,0,233,12,245,431,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,27,B,106,74,,21,2,1,16,3,6,,,,,,,2,4,0,0,0,235,7,242,417,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,27,C01,96,56,,28,1,4,8,0,6,,,,,,,1,3,0,0,0,203,9,212,416,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,28,B,152,116,,20,3,3,5,2,12,,,,,,,1,3,0,0,0,317,11,328,665,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,28,C01,160,121,,28,4,0,4,4,9,,,,,,,4,4,0,0,0,338,11,349,665,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,28,C02,172,112,,18,4,4,10,5,9,,,,,,,3,3,2,0,0,342,11,353,665,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,28,C03,158,98,,25,5,4,9,4,8,,,,,,,5,8,1,0,0,325,5,330,664,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,29,B,208,108,,27,6,5,8,3,6,,,,,,,1,6,0,0,0,378,12,390,656,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,29,C01,186,108,,33,3,2,6,1,14,,,,,,,3,7,0,0,0,363,16,379,656,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,30,B,150,72,,37,2,3,9,0,13,,,,,,,3,7,0,0,0,296,11,307,548,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,30,C01,143,79,,23,4,4,9,0,11,,,,,,,1,10,0,0,0,284,11,295,547,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,30,C02,136,92,,40,3,5,7,1,8,,,,,,,4,1,0,0,0,297,4,301,547,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,31,B,147,78,,17,7,4,4,3,6,,,,,,,1,7,0,0,0,274,9,283,476,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,31,C01,145,78,,14,2,5,3,1,8,,,,,,,5,5,0,0,0,266,6,272,476,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,32,B,170,78,,26,4,3,9,3,20,,,,,,,1,11,0,0,0,325,10,335,510,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,32,C01,147,95,,22,4,1,7,2,17,,,,,,,1,5,0,0,0,301,8,309,510,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,337,B,30,,36,3,,1,0,0,2,,,,,,,,,,,0,72,1,73,,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,40,B,186,,82,23,,9,21,63,10,,,,,,,,,,,0,394,17,411,682,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,41,B,140,,55,14,,2,9,40,5,,,,,,,,,,,0,265,18,283,493,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,41,C01,127,,48,10,,2,8,47,7,,,,,,,,,,,0,249,11,260,492,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,42,B,135,,94,20,,4,5,33,13,,,,,,,,,,,0,304,11,315,515,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,42,C01,158,,84,16,,2,10,32,7,,,,,,,,,,,0,309,11,320,514,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,43,B,173,,79,36,,8,17,67,11,,,,,,,,,,,0,391,14,405,668,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,44,B,163,,131,37,,3,25,83,5,,,,,,,,,,,0,447,17,464,738,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,45,B,162,,115,40,,0,13,101,11,,,,,,,,,,,1,443,1,444,703,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,46,B,160,,117,62,,0,13,42,5,,,,,,,,,,,0,399,16,415,655,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,47,B,121,,70,18,,2,9,34,10,,,,,,,,,,,0,264,4,268,378,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,47,C01,97,,64,12,,8,3,40,8,,,,,,,,,,,0,232,2,234,377,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,48,B,186,,106,34,,9,2,24,1,,,,,,,,,,,0,362,15,377,565,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,48,C01,193,,122,43,,7,3,25,3,,,,,,,,,,,0,396,20,416,565,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,49,B,53,,21,12,,0,2,4,0,,,,,,,,,,,0,92,8,100,166,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,50,B,34,,39,10,,1,2,28,1,,,,,,,,,,,0,115,4,119,175,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,51,B,45,,101,9,,3,1,22,0,,,,,,,,,,,0,181,5,186,259,Acta casilla,,,
