CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,PUP,NVA_ALIANZA,PSD,MORENA,ES,PRS,PAN_PRD,PRI_PVEM,C_COMUN_NVA_ALIANZA_PSD,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,CAND_IND38,CAND_IND39,CAND_IND40,CAND_IND41,CAND_IND42,CAND_IND43,CAND_IND44,CAND_IND45,CAND_IND46,CAND_IND47,PLANILLA_UNICA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,635,B,1,216,212,3,1,,,,,26,,,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,466,8,474,646,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,636,B,0,110,175,0,1,,,,,34,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,320,5,325,415,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,636,C01,1,120,168,1,0,,,,,14,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,309,1,310,414,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,637,B,0,151,156,2,3,,,,,28,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,343,9,352,456,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,69,PINOTEPA DE DON LUIS,637,C01,0,169,170,0,2,,,,,13,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,354,1,355,455,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,87,SAN ANDRES HUAXPALTEPEC,744,B,1,145,36,4,34,5,189,2,,88,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,505,15,520,739,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,87,SAN ANDRES HUAXPALTEPEC,744,C01,1,156,37,5,33,11,179,4,,90,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,516,9,526,739,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,87,SAN ANDRES HUAXPALTEPEC,745,B,2,121,49,2,39,6,176,2,,83,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,485,14,499,717,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,87,SAN ANDRES HUAXPALTEPEC,745,C01,1,112,65,3,39,12,142,2,,79,,,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,463,6,469,716,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,87,SAN ANDRES HUAXPALTEPEC,746,B,18,133,23,2,29,13,180,4,,82,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,488,16,504,709,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,87,SAN ANDRES HUAXPALTEPEC,746,C01,4,123,32,4,44,21,172,4,,95,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,502,7,509,708,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,166,SAN JOSE ESTANCIA GRANDE,951,B,0,230,3,1,143,,,0,11,169,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,562,13,575,741,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,178,SAN JUAN BAUTISTA LO DE SOTO,1003,B,65,76,18,2,18,82,1,0,,10,,,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,300,6,306,399,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,178,SAN JUAN BAUTISTA LO DE SOTO,1003,C01,79,57,30,1,13,75,2,1,,18,,,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,290,9,299,399,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,178,SAN JUAN BAUTISTA LO DE SOTO,1004,B,64,90,30,0,14,81,0,1,,15,,,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,309,13,322,432,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,178,SAN JUAN BAUTISTA LO DE SOTO,1004,C01,60,100,34,4,11,75,0,1,,6,,,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,298,16,314,431,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,178,SAN JUAN BAUTISTA LO DE SOTO,1004,E01,10,133,3,0,7,99,1,0,,4,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,258,15,273,335,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184,SAN JUAN CACAHUATEPEC ,1099,B,3,104,161,7,3,114,41,,5,25,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,467,8,475,690,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184,SAN JUAN CACAHUATEPEC ,1099,C01,2,118,169,2,1,106,17,,4,21,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,443,5,448,690,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184,SAN JUAN CACAHUATEPEC ,1100,B,2,97,149,3,1,105,9,,6,20,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,399,8,407,585,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184,SAN JUAN CACAHUATEPEC ,1100,C01,2,111,139,0,2,89,31,,2,12,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,389,4,393,585,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184,SAN JUAN CACAHUATEPEC ,1100,C02,2,106,143,6,4,97,16,,6,24,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,407,11,418,584,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184, SAN JUAN CACAHUATEPEC,1101,B,2,93,75,2,3,99,3,,13,4,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,296,12,308,418,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184,SAN JUAN CACAHUATEPEC ,1101,C01,1,94,76,1,1,103,5,,5,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,287,15,302,417,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184,SAN JUAN CACAHUATEPEC ,1102,B,1,62,44,5,1,169,26,,13,20,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,341,8,349,531,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184,SAN JUAN CACAHUATEPEC ,1102,C01,0,76,43,3,2,166,35,,21,8,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,355,9,364,531,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184,SAN JUAN CACAHUATEPEC ,1103,B,2,135,79,2,2,72,40,,6,32,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,371,16,387,548,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184,SAN JUAN CACAHUATEPEC ,1104,B,0,81,39,3,4,114,29,,5,10,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,285,13,298,439,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,184,SAN JUAN CACAHUATEPEC ,1105,B,0,41,49,5,5,134,4,,4,7,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,250,6,256,373,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1112,B,0,203,210,1,1,,18,1,,4,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,439,6,445,572,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1112,C01,1,193,210,0,1,,18,0,,8,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,434,11,445,571,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1112,C02,0,205,204,4,2,,25,0,,4,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,445,9,454,571,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1113,B,1,271,177,2,0,,39,0,,11,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,503,13,516,637,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1113,C01,2,267,173,0,2,,48,0,,9,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,503,5,508,637,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1114,B,1,269,152,2,1,,21,1,,8,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,457,11,468,580,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1114,C01,0,289,156,2,0,,17,0,,10,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,477,8,485,579,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1115,B,1,149,89,1,0,,28,0,,4,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,274,9,283,380,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1115,C01,1,137,103,1,2,,27,0,,3,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,277,8,285,379,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1115,E01,2,102,193,0,2,,39,0,,3,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,342,5,347,555,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1115,E02,0,64,38,0,0,,37,2,,10,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,151,5,156,267,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1116,B,0,116,80,0,3,,15,0,,7,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,223,10,233,348,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,190,SAN JUAN COLORADO,1116,E01,2,110,70,1,1,,10,0,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,195,3,198,213,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,225,SAN LORENZO,1238,B,221,63,4,1,1,19,74,96,,29,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,511,9,520,682,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,225,SAN LORENZO,1238,C01,178,67,3,7,1,15,100,108,,23,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,503,5,509,681,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,225,SAN LORENZO,1239,B,192,49,17,3,4,2,7,156,,55,,,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,490,11,501,622,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,225,SAN LORENZO,1239,C01,192,56,5,1,3,2,8,161,,62,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,496,12,508,622,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,225,SAN LORENZO,1240,B,54,9,21,2,2,8,5,166,,216,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,485,12,497,611,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,225,SAN LORENZO,1240,C01,52,35,17,2,3,4,5,205,,164,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,487,23,510,611,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,283,SAN MIGUEL TLACAMAMA,1409,B,1,122,14,2,1,,197,,,97,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,437,14,451,527,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,283,SAN MIGUEL TLACAMAMA,1409,C01,0,89,20,1,1,,231,,,67,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,414,14,428,527,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,283,SAN MIGUEL TLACAMAMA,1409,C02,0,135,17,5,1,,215,,,49,,,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,429,12,441,527,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,283,SAN MIGUEL TLACAMAMA,1410,B,2,116,31,5,7,,109,,,85,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,358,24,382,473,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,283,SAN MIGUEL TLACAMAMA,1410,C01,1,76,37,1,7,,133,,,77,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,335,21,356,473,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,300,SAN PEDRO ATOYAC,1454,B,1,161,179,5,0,,,,1,0,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,350,6,356,449,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,300,SAN PEDRO ATOYAC,1454,C01,3,139,188,0,1,,,,1,6,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,341,12,353,449,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,300,SAN PEDRO ATOYAC,1455,B,2,276,262,1,2,,,,1,5,,,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,551,13,565,714,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,300,SAN PEDRO ATOYAC,1455,C01,3,232,279,0,2,,,,1,5,,,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,528,13,541,714,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,300,SAN PEDRO ATOYAC,1456,B,1,62,144,2,1,,,,1,2,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,215,4,219,309,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,300,SAN PEDRO ATOYAC,1457,B,0,47,117,3,0,,,,0,1,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,171,4,175,217,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,310,SAN PEDRO JICAYAN ,1485,B,2,128,113,2,8,,,,12,176,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442,7,449,587,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,310,SAN PEDRO JICAYAN ,1485,C01,1,134,95,1,2,,,,13,152,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,400,10,410,586,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,310,SAN PEDRO JICAYAN ,1486,B,1,155,76,3,6,,,,5,170,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,417,17,434,577,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,310,SAN PEDRO JICAYAN ,1486,C01,3,130,112,3,6,,,,5,154,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,417,16,433,577,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,310,SAN PEDRO JICAYAN ,1487,B,2,176,88,3,1,,,,7,94,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,377,9,386,525,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,310,SAN PEDRO JICAYAN ,1487,C01,4,163,76,1,3,,,,10,107,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,368,17,385,525,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,310,SAN PEDRO JICAYAN ,1488,B,4,118,103,5,3,,,,12,91,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,341,18,359,518,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,310,SAN PEDRO JICAYAN ,1488,E01,4,67,135,3,2,,,,6,56,,,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,279,8,287,421,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,310,SAN PEDRO JICAYAN ,1489,B,1,66,393,7,2,,,,2,9,,,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,487,15,502,748,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,310,SAN PEDRO JICAYAN ,1489,C01,6,88,394,9,3,,,,7,19,,,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,536,12,548,748,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,310,SAN PEDRO JICAYAN ,1490,B,6,60,400,2,2,,,,2,19,,,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,500,20,520,722,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,310,SAN PEDRO JICAYAN ,1491,B,1,97,157,1,1,,,,1,38,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,302,11,313,405,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,310,SAN PEDRO JICAYAN ,1491,E01,4,86,143,3,8,,,,5,74,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,324,12,340,487,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,342,SAN SEBASTIAN IXCAPA,1609,B,0,160,201,3,2,,,,1,20,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,391,7,398,504,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,342,SAN SEBASTIAN IXCAPA,1609,C01,4,177,186,2,0,,,,2,17,,,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,392,7,399,503,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,342,SAN SEBASTIAN IXCAPA,1610,B,0,98,94,4,3,,,,3,33,,,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,241,6,247,379,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,342,SAN SEBASTIAN IXCAPA,1610,C01,2,104,93,0,3,,,,3,54,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,263,6,269,379,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,342,SAN SEBASTIAN IXCAPA,1611,B,0,77,166,3,2,,,,0,3,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,252,9,261,358,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,342,SAN SEBASTIAN IXCAPA,1612,B,0,150,101,0,2,,,,1,14,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,268,5,273,323,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,342,SAN SEBASTIAN IXCAPA,1612,E01,2,130,226,1,3,,,,0,50,,,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,417,12,429,534,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,407,SANTA MARIA CORTIJO,1826,B,0,95,0,0,158,30,77,,,5,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,365,12,377,475,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,407,SANTA MARIA CORTIJO,1826,C01,1,72,1,2,174,37,63,,,3,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,354,6,360,475,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,415,SANTA MARIA HUAZOLOTITLAN ,1851,B,1,145,139,5,125,,,2,,26,,,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,453,14,467,591,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,415,SANTA MARIA HUAZOLOTITLAN ,1851,C01,4,169,118,2,96,,,7,,35,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,436,15,451,591,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,415,SANTA MARIA HUAZOLOTITLAN ,1851,C02,0,178,133,1,115,,,2,,28,,,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,463,7,470,591,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,415,SANTA MARIA HUAZOLOTITLAN ,1851,E01,2,112,39,2,3,,,0,,18,,,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,178,3,181,234,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,415,SANTA MARIA HUAZOLOTITLAN ,1852,B,4,137,185,2,112,,,3,,50,,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,499,7,506,659,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,415,SANTA MARIA HUAZOLOTITLAN ,1852,C01,4,133,153,2,139,,,3,,44,,,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,483,7,490,659,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,415,SANTA MARIA HUAZOLOTITLAN ,1852,C02,4,170,159,0,102,,,3,,38,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,481,7,488,659,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,415,SANTA MARIA HUAZOLOTITLAN ,1853,B,2,131,90,0,13,,,0,,31,,,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,274,5,279,386,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,415,SANTA MARIA HUAZOLOTITLAN ,1853,E01,6,177,207,2,78,,,2,,17,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,489,12,501,743,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,415,SANTA MARIA HUAZOLOTITLAN ,1854,B,2,148,148,1,26,,,0,,16,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,344,12,356,525,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,415,SANTA MARIA HUAZOLOTITLAN,1854,C01,5,148,149,0,29,,,2,,24,,,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,363,6,369,524,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,415,SANTA MARIA HUAZOLOTITLAN ,1854,C02,1,159,156,1,28,,,1,,19,,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,369,8,377,524,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,415,SANTA MARIA HUAZOLOTITLAN ,1855,B,5,141,130,4,19,,,3,,44,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,348,17,365,526,,,,
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,415,SANTA MARIA HUAZOLOTITLAN ,1855,C01,0,106,132,7,24,,,2,,35,,,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,311,18,329,526,,,,
