CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PCU,MORENA,PH,ES,MVC,PRI_PVEM_NVA_ALIANZA_PCU,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_PCU,PRI_NVA_ALIANZA_PCU,PVEM_NVA_ALIANZA_PCU,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PCU,PVEM_NVA_ALIANZA,PVEM_PCU,NVA_ALIANZA_PCU,PT_MC,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1960,1,23,34,6,3,76,0,4,0,23,2,2,0,0,0,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,182,5,187,488
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1961,1,29,27,6,0,52,5,2,0,28,4,0,7,3,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,169,7,176,430
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1962,1,21,21,3,1,66,0,2,2,24,3,1,0,1,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,152,1,153,424
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1963,1,25,22,2,1,89,0,3,0,12,3,4,4,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,177,6,183,470
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1964,1,33,22,5,4,88,2,0,3,15,2,3,2,0,0,0,0,0,6,1,0,1,0,0,0,0,0,0,0,0,0,6,0,0,193,8,201,557
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1965,1,30,17,8,0,71,1,0,0,30,6,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,172,11,183,500
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1966,1,28,28,2,1,68,1,1,0,22,4,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,166,8,174,447
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1967,1,81,7,9,1,58,3,9,1,34,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,218,6,224,601
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1968,1,82,14,13,1,60,1,2,1,23,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,201,8,209,585
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1969,1,104,5,1,2,42,1,2,0,21,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,188,5,193,472
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1970,1,108,9,2,2,35,2,2,1,19,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,186,5,191,512
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1971,1,204,13,2,3,42,5,4,2,30,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,334,5,339,723
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1972,1,96,8,3,2,45,6,1,0,1,18,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,187,7,194,427
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1973,1,111,11,3,4,49,2,3,2,21,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,216,5,221,508
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1974,1,125,3,0,3,23,1,3,2,24,1,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,197,7,204,466
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,1975,1,116,5,2,0,52,4,0,0,28,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,213,3,217,415
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2012,1,17,30,5,2,75,8,2,44,6,0,1,1,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,197,4,201,467
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2013,1,17,44,2,2,96,2,1,0,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,8,186,391
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2014,1,23,51,4,3,122,2,2,2,13,1,1,13,0,1,3,0,0,4,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,250,9,259,562
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2015,1,56,37,7,2,105,3,2,4,18,4,1,4,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,252,12,264,670
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2016,1,52,6,0,3,91,0,0,0,23,2,4,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,187,7,194,560
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2017,1,29,37,3,2,112,3,1,1,15,0,1,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,218,10,228,595
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2018,1,49,36,6,2,144,6,0,3,22,2,1,3,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,288,12,300,640
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2019,2,146,31,4,8,85,2,5,0,31,1,7,4,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,10,0,0,338,12,350,786
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2020,1,89,14,3,4,64,6,2,0,37,2,4,7,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,5,0,1,240,5,246,601
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2021,1,124,14,7,6,52,4,2,0,30,3,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,262,8,271,749
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2022,2,109,42,7,7,185,5,3,2,17,1,4,1,1,0,1,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,402,15,417,948
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2023,1,83,28,3,3,58,1,16,1,18,1,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,230,23,253,592
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2024,1,30,19,3,6,130,4,1,3,37,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,21,262,683
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2025,1,127,12,2,3,58,3,2,1,31,2,0,3,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,259,5,264,667
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2026,1,136,12,7,4,60,6,3,1,25,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,261,4,267,652
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2027,1,129,7,2,0,45,2,3,0,20,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,225,5,231,570
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2028,2,45,33,3,3,175,2,3,4,29,0,3,20,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,331,11,342,813
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2029,2,37,37,5,4,152,2,1,18,28,0,6,2,1,0,0,0,0,13,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,310,9,319,866
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2030,1,57,14,1,0,85,2,3,1,23,3,3,4,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,206,7,213,492
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2031,1,50,14,1,1,58,6,2,7,44,9,3,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,207,6,213,638
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2032,1,91,17,5,1,79,3,0,1,34,2,2,0,0,0,1,1,0,4,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,248,10,258,638
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2033,1,72,9,4,0,80,1,0,1,19,3,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,197,1,198,432
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2034,1,49,23,2,3,59,3,1,2,29,0,3,3,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,195,8,203,515
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2035,1,72,10,1,4,70,0,4,0,13,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,182,5,187,414
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2036,1,53,8,1,2,46,3,1,1,18,2,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,146,9,155,344
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2037,1,20,9,4,1,43,4,1,3,31,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,126,6,132,411
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2038,1,53,32,9,0,76,5,0,1,35,3,3,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,223,7,238,607
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2039,1,38,34,2,5,108,2,2,2,29,1,1,3,1,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,236,4,243,463
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2040,2,52,17,4,3,96,4,1,5,33,0,3,12,2,0,1,0,1,5,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,245,10,255,772
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2041,1,37,12,0,0,67,1,0,0,20,0,0,4,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,145,7,152,378
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2042,1,29,16,2,3,64,2,0,4,22,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,149,8,157,425
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2043,1,83,10,2,1,48,3,1,24,19,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,199,9,208,597
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2044,1,69,16,4,2,92,1,1,4,39,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,239,11,250,549
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2045,1,45,33,0,3,71,1,0,12,19,0,1,0,1,0,1,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,199,15,214,523
1,7,CHIAPAS,1,TUXTLA GUTIERREZ ORIENTE,102,TUXTLA GUTIERREZ,2046,1,102,15,1,1,101,4,1,4,26,0,2,2,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,7,0,1,269,8,278,712
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1602,14,607,497,52,38,1397,25,19,133,348,26,38,38,6,5,12,1,0,104,2,4,3,6,0,0,0,0,0,0,0,0,43,0,1,3404,140,3545,8198
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1603,4,158,133,21,10,569,6,16,5,124,7,14,16,0,2,3,0,0,52,2,0,1,2,0,0,0,0,0,0,0,0,14,0,4,1155,61,1220,2806
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1609,8,448,216,28,22,669,12,18,30,206,7,13,20,1,1,3,0,0,42,0,0,0,1,1,0,0,0,0,0,0,0,50,0,2,1788,79,1869,4858
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1613,3,299,117,8,4,204,5,7,5,137,8,15,10,1,0,2,0,0,12,0,2,0,1,0,0,0,0,0,0,0,0,34,0,2,871,18,891,2194
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1614,4,379,128,22,13,331,10,5,29,150,5,24,9,0,1,1,0,1,19,0,0,1,4,0,0,0,0,0,0,0,0,37,0,1,1169,37,1207,2904
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1615,6,414,213,33,19,611,20,19,6,238,16,23,10,2,1,2,0,0,58,0,0,2,1,0,0,0,0,0,0,0,0,43,0,0,1731,56,1787,4263
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1616,18,1963,518,67,61,1296,69,34,106,419,27,41,42,10,3,1,0,2,66,0,3,1,11,1,0,0,0,0,0,0,0,105,0,1,4846,155,5002,12162
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1617,5,605,101,10,12,331,13,11,13,217,10,14,9,1,0,1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,1417,39,1456,3598
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1633,3,434,77,13,8,151,14,5,3,58,9,6,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,24,0,1,821,16,838,1799
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1634,3,425,46,11,5,200,16,9,4,94,7,10,7,1,1,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,35,0,0,877,25,902,2032
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1635,2,272,22,2,2,62,8,2,5,20,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,414,4,418,853
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1636,3,387,97,10,13,217,9,2,9,83,7,7,5,3,0,1,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,16,0,3,878,35,916,2060
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1637,4,455,146,25,5,249,9,6,3,79,5,16,11,0,1,5,0,0,24,0,1,0,1,0,0,0,0,0,0,0,0,17,0,0,1058,23,1081,2604
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1638,11,681,344,33,30,586,25,11,30,169,10,22,22,0,0,5,0,0,38,1,1,1,1,0,0,0,0,0,0,0,0,24,0,6,2034,66,2106,7126
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1639,3,203,113,17,3,218,13,4,10,111,8,11,7,1,0,2,1,0,15,0,0,1,0,0,0,0,0,0,0,0,0,28,0,1,766,25,792,1961
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1640,11,1353,201,24,16,594,35,10,47,256,10,32,17,7,0,1,0,0,20,0,0,0,4,0,0,0,0,0,0,0,0,69,0,0,2696,85,2781,7608
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1641,4,750,63,10,3,121,22,9,2,35,1,13,8,2,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1,1063,22,1086,2456
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1642,2,281,40,28,0,100,3,1,4,39,4,4,3,1,0,0,0,1,7,6,0,0,1,0,0,0,0,0,0,0,0,12,0,0,535,10,545,1147
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1643,2,294,54,3,11,140,4,5,1,45,2,4,4,0,1,0,0,0,9,0,0,0,1,0,0,0,0,0,0,0,0,21,0,0,599,10,609,1436
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1644,3,438,50,6,6,103,5,4,1,44,5,9,5,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,707,12,719,1616
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1645,3,489,42,5,9,137,16,3,1,39,3,7,14,2,0,2,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,25,0,3,804,10,817,1546
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1646,3,394,28,2,5,60,6,1,2,33,0,2,3,0,0,1,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,27,0,0,570,11,581,1866
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1647,3,401,64,3,5,142,6,0,3,92,7,3,4,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,28,0,1,764,26,791,1898
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1648,2,177,20,5,5,48,7,4,0,22,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,6,303,1343
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1649,2,439,54,13,10,81,3,2,3,36,3,3,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,668,18,688,1454
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1650,2,172,57,18,6,77,3,1,2,35,5,3,6,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,404,16,420,1016
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1651,3,333,65,22,10,167,33,8,3,70,8,8,4,0,1,2,0,0,14,0,0,0,1,0,0,0,0,0,0,0,0,17,0,1,766,24,791,1866
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1652,2,311,90,6,3,125,6,6,6,45,8,3,8,2,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,642,14,656,1394
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1668,2,368,24,5,9,97,2,2,5,58,3,6,6,1,1,1,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,13,0,2,607,11,620,1420
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1669,2,342,68,8,7,117,6,4,6,50,3,10,21,1,2,4,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,21,0,1,676,18,695,1471
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1670,2,247,39,8,11,80,5,4,3,30,0,3,3,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,15,0,1,452,10,463,1020
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1671,2,321,31,5,6,63,5,3,2,44,4,9,16,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,15,0,0,529,4,533,1161
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1672,2,464,49,11,8,62,26,0,2,30,1,1,2,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,678,23,701,1477
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1673,4,847,53,9,4,125,17,4,4,46,4,10,10,1,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,1178,19,1198,2721
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1674,2,362,39,8,5,57,7,6,1,22,4,5,9,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,539,12,552,1196
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1675,2,337,28,5,1,40,11,1,0,8,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,440,4,445,900
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1676,2,262,24,3,16,74,6,1,2,17,0,6,1,1,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,424,11,435,893
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1677,1,199,9,0,6,25,8,0,1,24,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,287,12,299,678
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1678,2,226,16,10,6,56,6,2,0,23,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,2,364,7,373,838
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1679,2,212,26,3,2,56,4,4,3,31,3,2,4,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,25,0,1,380,8,389,912
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1680,2,233,11,12,0,62,3,4,0,27,3,2,2,2,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,17,0,1,383,4,388,999
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1694,2,199,16,7,6,36,1,0,1,29,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,309,7,316,866
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1695,2,225,32,4,10,66,3,4,0,29,0,0,2,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,391,6,398,921
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1696,2,248,18,11,0,58,0,1,1,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,368,7,375,805
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1697,2,197,17,11,4,61,4,2,0,28,0,5,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18,0,2,353,12,367,798
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1698,2,443,30,2,6,68,13,1,3,52,1,6,2,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,23,0,1,662,7,670,1360
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1699,2,485,52,6,1,91,5,9,1,28,0,9,8,0,1,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,722,15,737,1389
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1700,3,534,66,8,4,220,16,7,2,68,3,13,19,2,0,1,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,983,21,1004,2244
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1701,2,237,33,6,2,106,5,2,3,30,1,1,1,1,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,450,15,465,1172
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1702,3,345,48,12,9,146,6,3,2,49,2,6,3,1,2,0,0,0,21,1,1,0,0,0,0,0,0,0,0,0,0,10,0,0,667,28,695,1600
1,7,CHIAPAS,2,TUXTLA GUTIERREZ PONIENTE,102,TUXTLA GUTIERREZ,1703,5,404,200,32,16,468,13,5,16,132,14,21,10,3,0,1,0,2,58,0,0,4,4,0,0,0,0,0,0,0,0,46,0,0,1449,66,1515,3656
