CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,PUP,NVA_ALIANZA,PSD,MORENA,PRS,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,415,SANTA MARIA HUAZOLOTITLAN,1855,3,6,318,286,9,50,4,3,7,105,4,3,1,6,0,0,1,802,31,834,1259
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,467,SANTIAGO IXTAYUTLA,2005,4,22,278,597,22,56,16,9,31,242,12,1,1,0,0,0,12,1287,69,1368,2352
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,467,SANTIAGO IXTAYUTLA,2006,1,6,6,65,2,7,9,1,1,37,0,1,0,1,0,0,0,136,2,138,261
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,467,SANTIAGO IXTAYUTLA,2007,2,10,34,358,4,19,4,6,17,198,9,4,0,0,0,0,0,663,35,698,1118
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,467,SANTIAGO IXTAYUTLA,2008,1,7,10,69,3,5,0,5,3,64,3,0,0,0,0,0,0,169,5,174,433
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,467,SANTIAGO IXTAYUTLA,2009,2,,,,,,,,,,,,,,,,,,,,1284
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,467,SANTIAGO IXTAYUTLA,2010,4,13,87,425,7,22,8,6,19,458,9,4,0,1,0,0,0,1059,55,1114,1818
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,467,SANTIAGO IXTAYUTLA,2011,1,3,25,105,4,3,1,3,0,157,0,3,0,1,0,0,0,305,13,318,522
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,468,SANTIAGO JAMILTEPEC,2012,2,21,326,138,6,16,5,1,6,304,3,1,0,5,0,0,0,832,20,852,1110
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,468,SANTIAGO JAMILTEPEC,2013,3,30,402,216,6,22,8,6,3,595,8,7,0,3,0,0,0,1306,29,1335,1675
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,468,SANTIAGO JAMILTEPEC,2014,2,22,272,111,16,13,4,6,6,381,3,7,1,2,7,0,0,851,13,864,1136
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,468,SANTIAGO JAMILTEPEC,2015,2,20,366,99,8,17,7,5,10,336,6,1,3,2,0,0,0,880,21,901,1290
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,468,SANTIAGO JAMILTEPEC,2016,2,14,224,114,4,16,4,4,7,300,4,3,0,5,0,0,0,699,12,711,991
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,468,SANTIAGO JAMILTEPEC,2017,2,11,467,124,13,15,9,3,6,286,4,8,0,10,0,0,0,956,18,974,1256
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,468,SANTIAGO JAMILTEPEC,2018,2,16,493,84,21,31,6,5,6,306,4,8,0,2,0,0,0,982,25,1007,1399
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,468,SANTIAGO JAMILTEPEC,2019,1,5,136,29,2,33,2,0,4,186,2,2,0,2,0,0,0,403,23,426,575
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,468,SANTIAGO JAMILTEPEC,2020,1,3,155,6,1,3,2,1,5,155,8,0,0,0,0,0,0,339,6,345,464
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,468,SANTIAGO JAMILTEPEC,2021,2,12,280,55,8,13,2,2,3,181,3,2,0,2,0,0,5,563,10,578,829
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,468,SANTIAGO JAMILTEPEC,2022,2,5,408,80,9,11,4,2,5,220,5,5,0,5,1,0,0,760,29,789,1195
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,468,SANTIAGO JAMILTEPEC,2023,1,7,327,32,0,8,7,4,2,84,4,0,0,0,0,0,0,475,13,488,662
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,468,SANTIAGO JAMILTEPEC,2024,2,8,385,48,12,26,3,3,3,67,0,3,0,6,0,0,0,564,17,581,756
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,475,SANTIAGO LLANO GRANDE,2062,3,3,346,33,1,663,0,0,0,113,0,0,1,1,0,0,0,1161,13,1174,1612
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,475,SANTIAGO LLANO GRANDE,2063,1,0,85,8,2,144,1,0,0,37,1,0,0,2,0,0,0,280,7,287,438
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,475,SANTIAGO LLANO GRANDE,2064,1,5,125,13,1,210,0,0,1,77,3,2,1,1,1,0,0,440,4,444,681
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,484,SANTIAGO PINOTEPA NACIONAL,2088,4,53,357,484,13,48,6,11,3,424,5,23,1,6,0,0,1,1434,40,1475,1681
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,484,SANTIAGO PINOTEPA NACIONAL,2089,3,38,287,309,6,66,9,9,2,225,3,22,2,8,1,0,0,987,22,1009,1668
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,484,SANTIAGO PINOTEPA NACIONAL,2090,2,22,168,237,6,43,4,1,4,150,1,11,1,5,0,0,0,653,17,670,1082
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,484,SANTIAGO PINOTEPA NACIONAL,2091,3,22,268,471,6,38,2,4,0,155,2,15,0,5,1,0,0,989,17,1006,1533
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,484,SANTIAGO PINOTEPA NACIONAL,2092,3,39,289,379,4,55,2,6,7,213,3,13,1,2,1,0,0,1014,24,1038,1639
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,484,SANTIAGO PINOTEPA NACIONAL,2093,2,16,223,317,5,55,6,6,2,221,3,10,4,4,0,0,0,872,14,886,1428
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,484,SANTIAGO PINOTEPA NACIONAL,2094,3,27,282,385,7,65,5,4,3,184,4,16,1,11,0,0,1,994,23,1018,1780
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,484,SANTIAGO PINOTEPA NACIONAL,2095,2,23,264,246,2,32,2,11,3,177,4,16,1,4,0,0,1,785,14,800,1280
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,484,SANTIAGO PINOTEPA NACIONAL,2096,2,34,274,260,2,59,6,11,2,214,1,6,1,5,0,0,0,875,12,887,1427
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,484,SANTIAGO PINOTEPA NACIONAL,2097,3,19,376,468,0,84,14,2,5,242,3,12,1,7,0,0,0,1233,29,1262,2011
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,484,SANTIAGO PINOTEPA NACIONAL,2098,4,24,419,517,9,103,12,8,5,233,2,24,2,8,0,0,0,1366,44,1410,2454
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,484,SANTIAGO PINOTEPA NACIONAL,2099,4,40,482,537,12,104,7,2,2,210,4,17,2,9,0,0,0,1428,47,1475,2311
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,484,SANTIAGO PINOTEPA NACIONAL,2100,5,34,673,734,18,75,23,14,10,314,4,28,3,11,0,0,0,1941,76,2017,3576
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,484,SANTIAGO PINOTEPA NACIONAL,2101,2,17,227,176,5,15,0,4,4,33,0,9,2,4,0,0,0,496,19,515,839
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,484,SANTIAGO PINOTEPA NACIONAL,2102,2,2,279,126,4,5,2,2,1,42,0,0,0,2,0,0,0,465,15,480,810
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,484,SANTIAGO PINOTEPA NACIONAL,2103,2,16,278,282,5,81,8,9,11,67,3,6,0,1,0,0,0,767,51,818,1324
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,484,SANTIAGO PINOTEPA NACIONAL,2104,2,11,296,315,6,23,4,14,6,71,5,14,0,2,2,0,1,769,35,805,1372
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,484,SANTIAGO PINOTEPA NACIONAL,2105,2,13,142,200,9,28,3,8,14,177,6,1,1,2,0,0,0,604,38,642,1226
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,484,SANTIAGO PINOTEPA NACIONAL,2106,3,11,322,449,6,22,2,3,14,34,1,11,0,7,0,0,0,882,28,910,1359
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,484,SANTIAGO PINOTEPA NACIONAL,2107,2,16,136,338,5,45,9,1,12,40,1,9,0,1,0,0,0,613,26,639,978
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,484,SANTIAGO PINOTEPA NACIONAL,2108,2,6,302,409,7,72,1,11,2,112,1,4,0,6,1,0,0,934,27,961,1354
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,484,SANTIAGO PINOTEPA NACIONAL,2109,2,9,174,213,5,118,2,6,2,73,2,4,0,4,1,0,0,613,32,645,1114
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,484,SANTIAGO PINOTEPA NACIONAL,2110,2,14,218,319,7,45,5,7,3,36,0,7,0,2,0,0,0,663,32,695,1099
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,484,SANTIAGO PINOTEPA NACIONAL,2111,3,15,328,306,16,27,7,24,8,151,3,2,2,11,1,6,0,907,27,934,1631
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,487,SANTIAGO TAPEXTLA,2123,2,8,214,88,0,364,1,0,1,106,0,0,0,0,0,0,0,782,34,816,1108
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,487,SANTIAGO TAPEXTLA,2124,3,8,387,49,5,198,1,3,5,51,2,1,0,4,1,0,0,715,36,751,1082
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,506,SANTO DOMINGO ARMENTA,2173,2,22,277,403,3,100,3,0,2,36,1,11,0,9,1,0,0,868,22,890,1220
3,20,OAXACA,22,SANTIAGO PINOTEPA NACIONAL,506,SANTO DOMINGO ARMENTA,2174,2,34,233,314,1,61,1,0,9,33,0,29,0,10,0,0,0,725,23,748,1054
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,203,SAN JUAN LACHAO,1170,3,33,213,40,17,26,9,7,14,417,12,3,0,5,1,0,0,797,36,833,1763
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,203,SAN JUAN LACHAO,1171,2,36,206,21,9,23,26,9,29,210,17,1,0,2,0,0,0,589,30,619,1182
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,213,SAN JUAN QUIAHIJE,1215,3,29,152,44,24,59,8,19,20,315,13,4,0,4,1,0,0,692,94,786,1801
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,213,SAN JUAN QUIAHIJE,1216,2,15,105,24,17,13,7,8,11,212,10,0,1,1,1,0,0,425,28,453,1017
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,271,SAN MIGUEL PANIXTLAHUACA,1363,3,11,116,47,15,28,3,11,17,344,16,0,0,1,0,0,0,609,84,693,1556
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,271,SAN MIGUEL PANIXTLAHUACA,1364,4,21,159,44,14,32,10,14,12,440,13,6,1,5,0,0,0,771,74,845,2315
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,316,SAN PEDRO MIXTEPEC,1498,4,117,454,117,20,105,4,3,3,218,11,132,239,18,0,0,0,1441,36,1477,2646
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,316,SAN PEDRO MIXTEPEC,1499,4,153,950,195,56,122,7,7,3,204,10,43,9,38,1,0,0,1798,66,1864,2692
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,316,SAN PEDRO MIXTEPEC,1500,3,159,478,149,46,160,11,9,9,270,3,35,2,31,0,0,0,1362,36,1398,2085
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,316,SAN PEDRO MIXTEPEC,1501,3,142,355,159,51,145,10,5,5,202,12,18,1,21,0,0,0,1126,40,1166,1739
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,316,SAN PEDRO MIXTEPEC,1502,3,188,249,103,17,102,5,4,3,241,2,34,0,17,1,0,0,966,38,1004,1543
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,316,SAN PEDRO MIXTEPEC,1503,13,456,1229,291,54,582,33,25,24,1397,25,74,4,56,0,0,1,4250,123,4374,9030
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,316,SAN PEDRO MIXTEPEC,1504,2,79,115,36,2,38,1,1,2,80,1,7,1,1,0,0,0,364,16,380,793
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,316,SAN PEDRO MIXTEPEC,1505,5,232,476,164,30,241,8,10,8,518,10,32,2,29,0,0,0,1760,57,1817,3514
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,316,SAN PEDRO MIXTEPEC,1506,4,157,378,118,15,168,11,3,4,489,11,20,4,12,0,0,1,1390,23,1414,2107
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,316,SAN PEDRO MIXTEPEC,1507,2,124,228,57,8,89,3,4,5,208,8,17,0,11,1,0,1,763,16,780,1457
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,316,SAN PEDRO MIXTEPEC,1508,1,58,218,72,40,32,1,4,3,113,2,11,1,3,0,0,0,558,13,571,748
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,316,SAN PEDRO MIXTEPEC,1509,3,127,263,67,8,186,8,5,4,169,8,16,1,21,0,0,0,883,43,926,1912
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,316,SAN PEDRO MIXTEPEC,1510,4,172,258,103,14,190,7,4,3,590,10,22,1,8,2,0,0,1384,31,1415,2627
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,332,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,1564,2,17,208,28,10,18,37,80,9,253,6,2,0,8,2,0,0,678,25,703,1093
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,332,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,1565,2,12,211,30,7,30,8,49,3,211,5,1,1,6,5,1,0,580,17,597,838
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,332,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,1566,2,5,333,23,9,46,45,49,2,305,4,0,1,6,1,0,0,829,28,857,1254
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,332,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,1567,2,5,251,32,6,39,10,83,4,112,1,0,1,3,4,1,0,552,24,576,1065
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,332,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,1568,3,48,283,71,9,39,18,56,13,602,11,8,1,5,4,0,0,1168,29,1197,1823
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,332,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,1569,3,22,183,112,8,55,16,118,10,502,5,9,0,7,2,0,0,1049,46,1095,1816
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,332,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,1570,4,29,294,142,17,59,27,138,8,672,13,2,5,10,2,3,0,1421,57,1478,2591
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,332,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,1571,2,10,109,46,11,30,14,70,4,246,5,3,0,6,0,0,0,554,20,574,983
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,332,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,1572,3,10,170,98,16,52,8,50,8,554,5,3,1,5,0,1,0,981,39,1020,1790
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,332,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,1573,3,69,223,54,16,45,20,60,10,618,8,47,115,4,0,0,0,1289,27,1316,2043
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,332,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,1574,3,17,155,87,16,42,21,96,9,514,10,2,0,2,4,3,0,978,45,1023,1736
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,332,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,1575,3,35,324,90,9,9,35,95,8,366,7,3,2,8,2,0,0,993,25,1018,1920
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,332,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,1576,5,27,458,149,17,33,29,80,12,405,10,5,2,2,4,0,1,1233,43,1277,3106
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,332,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,1577,2,23,189,57,8,28,19,61,5,292,3,2,0,1,2,0,0,690,28,718,1255
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,332,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,1578,3,38,259,90,11,48,41,113,13,404,14,1,0,6,6,0,0,1044,33,1077,1870
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,332,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,1579,2,10,278,73,16,14,20,126,7,248,13,2,0,5,4,0,4,816,18,838,1312
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,332,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,1580,3,13,221,115,6,12,9,76,7,188,3,0,2,1,2,0,18,655,22,695,1265
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,332,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,1581,2,16,186,48,13,23,26,55,4,203,6,4,2,2,3,0,1,591,32,624,1384
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,332,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,1582,2,7,229,45,11,12,23,49,6,104,6,4,1,6,1,0,9,504,18,531,816
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,332,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,1583,2,31,250,100,7,15,44,50,9,200,4,4,0,4,3,0,0,721,33,754,1343
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,332,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,1584,2,35,109,133,5,50,13,32,5,262,10,14,0,4,0,0,0,672,30,702,1113
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,364,SANTA CATARINA JUQUILA,1658,4,215,491,197,32,412,3,7,9,515,6,10,1,10,1,4,0,1913,48,1961,2043
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,364,SANTA CATARINA JUQUILA,1659,5,263,561,275,51,802,16,17,14,521,6,18,2,10,0,0,1,2556,91,2648,3621
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,364,SANTA CATARINA JUQUILA,1660,3,18,92,32,4,248,7,6,9,438,7,2,0,0,0,0,0,863,41,904,1372
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,364,SANTA CATARINA JUQUILA,1661,2,24,264,41,22,187,5,6,1,174,2,3,7,10,0,0,0,746,46,792,1136
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,364,SANTA CATARINA JUQUILA,1662,3,20,173,39,113,225,3,4,24,199,4,1,11,5,0,0,0,821,31,852,1164
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,364,SANTA CATARINA JUQUILA,1663,3,40,208,31,8,264,4,2,4,93,3,1,1,6,0,0,0,665,31,696,954
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,364,SANTA CATARINA JUQUILA,1664,2,19,140,21,2,149,5,5,7,87,1,0,0,4,2,0,0,442,22,464,634
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,434,SANTA MARIA TEMAXCALTEPEC,1908,3,9,362,37,8,8,6,6,26,172,11,1,2,2,0,0,0,650,34,684,1635
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,490,SANTIAGO TETEPEC,2128,2,212,303,9,3,168,7,3,3,208,8,6,0,0,0,0,0,930,27,957,1197
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,490,SANTIAGO TETEPEC,2129,3,142,156,26,7,340,2,2,0,145,2,7,0,0,0,0,0,829,45,874,1226
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,490,SANTIAGO TETEPEC,2130,3,126,102,15,76,236,0,5,3,97,2,3,0,3,2,0,1,670,2,673,861
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,498,SANTIAGO YAITEPEC,2150,4,33,630,214,62,86,92,15,27,411,21,2,1,13,1,0,13,1608,49,1670,2619
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,530,SANTOS REYES NOPALA,2265,3,20,589,48,9,32,5,9,13,498,11,2,0,9,1,0,0,1246,32,1278,2001
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,530,SANTOS REYES NOPALA,2266,2,12,369,52,7,21,4,4,9,350,13,3,3,5,0,0,0,852,10,862,1325
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,530,SANTOS REYES NOPALA,2267,2,18,211,25,3,18,1,0,8,342,4,1,0,3,1,0,0,635,16,651,1006
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,530,SANTOS REYES NOPALA,2268,4,15,550,72,31,19,7,10,23,156,11,3,1,13,0,0,0,911,35,946,1823
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,530,SANTOS REYES NOPALA,2269,3,21,449,149,15,49,8,7,23,258,20,3,5,0,0,0,0,1007,51,1058,2098
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,530,SANTOS REYES NOPALA,2270,3,14,381,40,10,25,3,9,17,448,14,1,2,9,0,0,0,973,26,999,1462
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,530,SANTOS REYES NOPALA,2271,3,14,488,54,5,36,6,5,40,427,24,1,0,3,0,0,0,1103,30,1133,1668
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,542,TATALTEPEC DE VALDES,2318,2,41,123,61,52,12,4,15,13,198,8,8,0,4,0,0,0,539,22,561,1394
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,542,TATALTEPEC DE VALDES,2319,1,14,76,31,41,11,4,4,5,145,9,2,0,2,0,0,0,344,16,360,739
3,20,OAXACA,23,SAN PEDRO MIXTEPEC,542,TATALTEPEC DE VALDES,2320,3,3,34,36,5,24,42,8,102,214,8,2,1,1,0,0,0,480,38,518,1557
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,14,CANDELARIA LOXICHA,90,3,28,157,89,15,216,22,3,6,163,2,8,2,9,0,1,0,721,32,753,1802
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,14,CANDELARIA LOXICHA,91,2,30,185,92,16,196,19,6,10,133,6,8,3,8,0,0,0,712,25,737,1442
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,14,CANDELARIA LOXICHA,93,1,42,87,33,6,41,6,4,2,42,6,7,1,1,0,0,0,278,20,298,669
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,14,CANDELARIA LOXICHA,94,1,33,59,20,3,10,0,1,1,10,3,3,1,4,0,0,0,148,5,153,264
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,14,CANDELARIA LOXICHA,95,2,19,258,86,23,67,65,9,7,32,1,3,0,3,0,0,0,573,30,603,1229
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,14,CANDELARIA LOXICHA,96,2,25,272,59,16,30,95,7,5,55,3,0,0,11,0,0,0,578,15,593,991
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,59,MIAHUATLAN DE PORFIRIO DIAZ,432,4,201,332,44,15,85,46,11,16,420,17,8,0,8,0,0,1,1203,45,1249,1870
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,59,MIAHUATLAN DE PORFIRIO DIAZ,433,5,238,470,51,16,141,84,15,35,538,17,12,1,9,2,0,0,1629,66,1695,3357
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,59,MIAHUATLAN DE PORFIRIO DIAZ,434,3,178,249,20,10,72,25,8,22,336,11,8,0,2,0,0,0,941,42,983,1869
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,59,MIAHUATLAN DE PORFIRIO DIAZ,435,2,107,217,27,4,66,15,3,11,218,9,1,0,1,0,0,0,679,32,711,1327
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,59,MIAHUATLAN DE PORFIRIO DIAZ,436,2,94,164,12,0,48,26,8,20,236,6,0,0,0,0,0,0,614,28,642,1356
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,59,MIAHUATLAN DE PORFIRIO DIAZ,437,3,141,195,32,8,68,26,8,10,340,13,7,0,5,0,0,0,853,31,884,1685
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,59,MIAHUATLAN DE PORFIRIO DIAZ,438,4,255,341,41,11,71,46,15,13,544,8,8,0,5,0,0,0,1358,49,1407,2818
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,59,MIAHUATLAN DE PORFIRIO DIAZ,439,2,128,171,36,12,54,27,6,9,276,14,5,0,0,0,0,1,738,22,761,1367
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,59,MIAHUATLAN DE PORFIRIO DIAZ,440,4,294,413,101,12,86,36,13,14,674,13,11,1,8,0,0,0,1676,58,1734,2150
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,59,MIAHUATLAN DE PORFIRIO DIAZ,441,4,255,447,54,18,53,43,19,36,587,18,8,1,4,0,0,2,1543,43,1588,2993
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,59,MIAHUATLAN DE PORFIRIO DIAZ,442,3,145,329,19,66,14,208,11,18,239,7,10,1,4,0,0,0,1071,63,1134,1869
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,59,MIAHUATLAN DE PORFIRIO DIAZ,443,1,17,38,5,1,10,18,3,13,147,3,0,0,0,0,0,0,255,13,268,479
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,59,MIAHUATLAN DE PORFIRIO DIAZ,444,2,61,244,7,18,56,70,6,3,47,1,2,0,3,0,0,0,518,23,541,1125
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,59,MIAHUATLAN DE PORFIRIO DIAZ,445,2,135,359,4,7,44,7,4,2,71,3,6,0,6,0,0,0,648,32,680,1283
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,59,MIAHUATLAN DE PORFIRIO DIAZ,446,3,96,214,20,18,27,45,10,14,179,5,1,0,0,0,0,0,629,31,660,1641
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,59,MIAHUATLAN DE PORFIRIO DIAZ,447,2,80,196,8,9,38,9,4,11,84,3,5,0,3,0,0,0,450,19,469,895
3,20,OAXACA,24,MIAHUATLAN DE PORFIRIO DIAZ,59,MIAHUATLAN DE PORFIRIO DIAZ,448,1,30,115,2,5,12,7,4,2,30,0,2,0,4,0,0,0,213,15,228,436
