CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,PUP,NVA_ALIANZA,PSD,MORENA,PRS,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1380,B,124,305,58,1,6,10,0,2,26,0,13,0,5,0,0,0,550,5,555,727,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1381,B,15,222,0,1,13,1,0,0,24,0,0,0,0,0,0,0,276,1,277,351,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1381,E01,46,259,17,2,69,0,2,1,27,0,2,0,2,0,0,0,427,5,432,521,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1382,B,115,157,27,0,23,1,1,2,26,1,12,0,1,0,0,0,366,4,370,487,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1382,C01,102,176,16,0,21,1,0,0,26,0,11,0,1,0,0,0,354,7,361,487,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1383,B,142,300,67,0,45,2,0,0,39,0,3,0,0,0,0,0,598,6,604,748,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1383,C01,91,328,77,0,41,1,1,1,28,0,3,0,0,0,0,0,571,10,581,748,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1384,B,65,220,15,1,25,1,1,0,42,0,6,0,1,0,0,0,377,15,392,487,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1384,C01,90,206,11,3,15,1,1,2,46,1,18,0,0,0,0,0,394,4,398,487,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1385,B,142,221,39,1,12,1,0,0,73,1,3,1,1,0,0,0,495,10,505,619,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1385,C01,159,214,28,4,12,3,3,0,75,0,2,0,1,0,0,0,501,2,503,619,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1386,B,66,310,47,4,8,20,2,1,76,0,8,0,2,0,0,0,544,8,552,735,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1386,C01,53,310,39,0,9,22,1,1,90,0,5,1,2,0,0,0,533,13,546,734,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1387,B,40,191,35,0,4,20,3,0,15,0,2,0,0,0,0,0,310,1,311,383,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1387,C01,28,194,27,0,3,20,2,0,14,0,8,0,0,0,0,0,296,4,300,382,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1388,B,19,184,78,2,4,3,2,1,18,0,5,0,1,0,0,0,317,4,321,399,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1388,C01,12,206,57,0,6,4,1,1,20,0,0,0,0,0,0,0,307,1,308,399,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1388,E01,60,173,50,0,13,11,1,2,17,0,7,0,5,0,0,0,339,7,346,455,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1389,B,137,212,16,0,1,2,0,0,5,2,0,0,0,0,0,0,375,2,377,453,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1389,C01,142,216,13,0,4,1,0,0,5,0,1,0,0,0,0,0,382,4,386,452,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1390,B,94,133,15,0,1,0,0,0,18,0,5,0,0,0,0,0,266,1,267,303,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1390,E01,120,361,14,0,0,1,1,0,7,0,0,0,0,0,0,0,504,4,508,626,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1391,B,39,203,53,2,4,1,1,0,15,0,3,0,0,0,0,0,321,10,331,400,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1391,C01,36,200,43,2,9,1,2,2,16,0,6,0,1,0,0,0,318,1,319,400,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1391,E01,8,109,4,0,1,0,0,0,4,0,0,0,0,0,0,0,126,2,128,136,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1392,B,56,261,53,0,2,4,1,1,12,0,4,0,2,0,0,0,396,15,411,539,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1392,C01,56,242,70,1,3,5,2,2,15,0,0,0,0,0,0,0,396,6,402,538,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1392,C02,42,279,59,3,3,2,1,1,14,0,3,0,1,0,0,0,408,0,408,538,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1393,B,53,206,195,0,8,7,1,1,25,0,3,0,0,0,0,0,499,7,506,593,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1393,C01,82,194,189,2,6,5,1,0,14,0,0,0,0,0,0,0,493,4,497,592,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1394,B,65,305,135,1,2,11,1,0,12,1,9,0,1,0,0,0,543,9,552,680,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1395,B,98,293,65,0,12,0,0,1,15,0,1,0,0,0,0,0,485,1,486,591,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,276,SAN MIGUEL SOYALTEPEC,1395,E01,50,306,110,1,6,3,0,3,9,2,3,0,2,0,0,0,495,1,496,578,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1473,B,32,193,0,6,14,5,4,16,291,2,0,0,0,0,0,0,563,24,587,710,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1473,C01,27,167,15,3,31,8,6,14,285,8,1,1,1,1,0,0,568,20,588,709,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1474,B,14,209,14,1,30,3,7,16,123,9,0,0,0,0,0,0,426,25,451,538,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1474,C01,24,151,11,5,29,7,5,22,163,2,0,0,1,0,0,0,420,27,447,537,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1474,C02,23,147,14,6,35,11,3,20,152,2,2,0,1,0,0,0,416,0,416,537,,Modificada,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1475,B,41,97,8,5,17,9,3,28,96,5,0,1,1,0,0,0,311,17,328,418,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1476,B,55,90,6,2,11,4,3,11,115,13,1,0,0,0,0,0,311,15,326,398,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1476,C01,68,53,12,1,12,3,6,18,131,14,0,0,0,0,0,0,318,7,325,397,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1477,B,28,90,7,4,9,5,6,16,107,7,0,0,0,0,0,0,279,18,297,348,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1478,B,31,139,7,4,45,2,1,9,149,7,2,0,1,0,0,0,397,8,405,516,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1478,C01,8,142,5,8,37,4,2,13,166,7,2,0,1,0,0,0,395,10,405,515,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1479,B,23,201,0,0,7,11,0,33,173,14,0,0,0,0,0,0,462,27,489,623,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1480,B,28,157,26,4,30,14,13,33,125,11,0,0,1,0,0,0,442,30,472,591,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,307,SAN PEDRO IXCATLAN,1481,B,24,119,10,9,13,15,12,36,187,12,0,0,0,0,0,0,437,40,477,572,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1793,B,34,186,79,2,7,1,5,0,33,2,13,0,2,0,0,0,364,4,368,579,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1793,C01,24,150,82,1,9,2,2,2,40,3,15,0,3,0,0,0,333,11,344,579,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1793,C02,43,150,65,8,9,2,3,2,44,2,7,0,3,1,0,0,339,6,345,579,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1794,B,9,69,41,4,2,1,0,0,2,0,3,0,2,0,0,0,133,5,138,203,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1794,E01,34,306,36,11,7,8,5,5,20,0,4,0,7,0,0,0,443,18,461,638,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1794,E02,18,181,19,5,6,0,3,2,6,1,4,0,2,0,0,0,247,13,260,421,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1795,B,13,68,58,2,5,0,0,0,4,0,19,0,3,0,0,0,172,11,183,235,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1795,E01,14,134,48,5,4,2,1,1,43,1,6,0,1,0,1,0,261,12,273,468,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1795,E01C01,20,109,34,5,5,1,1,4,38,2,6,4,0,0,0,0,229,19,248,468,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1795,E02,19,209,16,4,7,0,0,0,2,0,9,0,5,0,0,0,271,6,277,368,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1796,B,20,123,24,10,3,1,3,7,37,2,0,0,1,0,0,0,231,16,247,399,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1796,C01,4,113,31,5,7,2,0,6,47,3,3,0,1,0,0,0,222,14,236,399,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1796,E01,34,88,31,1,5,0,0,1,22,2,5,0,3,0,0,0,192,2,194,434,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1797,B,32,177,38,7,6,0,3,2,4,0,20,0,8,0,0,0,297,18,315,508,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1797,E01,4,63,11,2,1,0,0,2,15,1,3,0,3,0,0,0,105,4,109,170,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1798,B,21,236,50,6,8,3,10,1,2,0,7,0,1,1,0,0,346,12,358,602,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1798,C01,15,245,50,7,6,0,5,0,9,1,15,0,2,0,0,0,355,12,367,601,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1799,B,3,135,74,3,21,1,0,1,19,0,6,0,5,0,0,0,268,4,272,497,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1800,B,11,109,23,10,5,3,2,3,37,0,5,0,0,0,0,0,208,8,216,440,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1800,C01,13,111,22,1,13,1,2,5,32,2,2,0,0,0,0,0,204,12,216,440,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1801,B,6,36,0,1,2,1,0,0,6,0,0,0,0,0,0,0,52,0,52,102,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1802,B,9,102,85,2,6,1,4,4,26,2,6,1,0,0,0,0,248,12,260,393,,Modificada,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1802,C01,5,90,59,4,3,2,3,1,35,0,3,0,0,0,0,0,205,12,217,392,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1803,B,23,121,39,5,5,5,4,1,27,0,11,1,2,0,0,0,244,9,253,525,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1803,E01,5,27,19,1,2,0,1,0,9,0,2,0,1,0,0,0,67,3,70,121,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1804,B,4,94,21,4,2,1,1,0,2,0,5,0,0,0,0,0,134,5,139,210,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1805,B,14,174,49,6,4,4,3,5,11,0,9,0,5,0,0,0,284,13,297,511,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1805,E01,17,199,59,8,4,1,5,1,15,0,1,0,2,0,0,0,312,13,325,578,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1806,B,4,93,38,6,3,2,2,0,3,0,1,0,2,0,0,0,154,5,159,319,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1807,B,12,102,23,2,0,0,0,0,12,0,16,0,1,0,0,0,168,9,177,296,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1808,B,18,123,87,5,6,3,3,1,3,0,12,0,1,0,0,0,262,6,268,532,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1809,B,13,211,82,3,9,6,5,1,19,0,12,0,2,0,1,0,364,17,381,601,,,,
3,20,OAXACA,1,ACATLAN DE PEREZ FIGUEROA,404,SANTA MARIA CHILCHOTLA,1809,E01,2,154,4,4,7,2,0,1,2,1,0,0,0,0,0,0,177,5,182,245,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1010,B,36,93,19,4,96,2,2,4,85,2,4,0,4,0,0,0,351,7,358,668,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1010,C01,36,100,27,10,84,1,9,2,90,2,3,0,0,0,0,0,364,8,372,668,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1010,C02,36,96,18,8,66,2,5,0,100,0,0,0,0,0,0,0,331,8,339,668,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1010,E01,26,51,14,4,64,1,1,2,129,7,1,1,0,1,0,0,302,7,309,602,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1010,E01C01,25,43,17,7,76,5,3,1,125,9,4,0,1,0,0,0,316,8,324,602,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1010,E01C02,27,42,17,9,82,1,7,2,102,7,0,0,0,0,0,1,296,7,304,601,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1010,E01C03,37,51,31,2,62,5,2,0,94,8,5,1,2,0,0,1,300,2,303,601,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1010,E01C04,40,47,15,7,72,3,4,4,124,5,6,0,1,0,0,0,328,6,334,601,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1011,B,40,56,39,3,99,2,6,3,51,5,7,0,4,0,0,0,315,4,319,554,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1011,C01,29,61,50,3,97,1,3,1,49,2,7,0,0,0,0,0,303,7,310,553,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1012,B,29,61,10,9,105,2,3,1,60,4,6,0,0,0,0,0,290,7,297,539,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1012,C01,32,51,23,7,113,3,3,1,42,1,2,0,2,1,0,6,281,9,296,539,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1013,B,30,63,24,5,96,4,4,1,62,3,5,0,0,0,0,0,297,11,308,561,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1013,C01,27,50,19,9,96,1,4,2,61,2,5,0,0,0,0,0,276,14,290,561,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1014,B,35,87,22,9,100,1,4,1,80,6,8,0,0,0,0,0,353,9,362,663,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1014,C01,29,83,22,9,129,4,3,3,70,4,1,0,3,0,0,0,360,8,368,663,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1015,B,49,83,39,8,123,3,5,1,80,4,4,1,2,0,0,0,402,10,412,739,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1015,C01,30,92,44,4,144,1,1,2,78,4,5,0,2,1,0,0,408,13,421,738,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1016,B,24,91,20,4,74,2,10,1,78,3,0,0,0,0,0,0,307,13,320,561,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1016,C01,36,72,36,4,84,2,4,0,69,2,4,0,2,0,0,0,315,7,322,560,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1017,B,26,97,21,4,133,4,8,4,78,7,4,1,1,0,0,0,388,9,397,718,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1017,C01,42,85,23,1,89,1,5,5,77,1,4,1,2,0,0,0,336,8,344,718,,Modificada,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1018,B,39,69,38,6,98,2,5,3,109,1,9,0,1,0,0,0,380,4,384,680,,Modificada,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1018,C01,37,62,44,5,115,4,3,1,107,5,5,0,0,0,0,0,388,12,400,680,,Modificada,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1018,C02,38,85,34,8,98,3,2,1,97,3,2,0,0,0,0,2,371,6,379,680,,Modificada,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1018,C03,30,96,36,7,105,0,4,0,86,2,6,0,4,0,0,0,376,10,386,680,,Modificada,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1018,C04,30,64,35,2,86,0,7,3,98,1,11,0,0,0,0,0,337,5,342,680,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1019,B,29,52,30,7,72,1,3,6,90,3,4,0,2,0,0,0,299,6,305,573,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1019,C01,24,51,27,4,80,3,2,2,84,5,4,0,2,0,0,0,288,10,298,573,,Modificada,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1019,C02,23,62,24,4,93,5,2,4,81,1,2,0,2,0,0,0,303,8,311,572,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1020,B,36,91,10,8,75,3,5,2,101,2,4,2,0,0,0,0,339,5,344,595,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1020,C01,54,54,22,4,99,1,1,2,82,4,2,0,1,0,0,1,326,6,333,595,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1020,C02,42,85,17,2,89,0,1,3,62,0,7,2,2,0,0,3,312,10,325,594,,Modificada,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1020,S01,39,51,16,1,36,1,7,2,66,2,3,0,1,0,0,0,225,4,229,,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1021,B,29,84,18,7,79,2,0,2,65,1,2,0,4,0,0,0,293,10,303,501,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1021,C01,28,64,29,2,73,4,3,0,59,0,5,0,0,1,0,0,268,7,275,501,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1022,B,27,73,29,1,77,3,3,2,71,3,4,0,3,0,0,0,296,11,307,611,,Modificada,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1022,C01,31,77,32,4,92,2,6,2,84,5,4,0,4,0,0,0,343,8,351,611,,Modificada,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1022,C02,46,69,22,2,88,1,2,0,68,2,6,0,1,0,0,0,307,4,311,610,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1023,B,36,92,27,1,102,3,4,0,91,3,3,1,1,0,0,1,364,11,376,693,,Modificada,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1023,C01,34,105,19,4,110,3,2,2,102,1,0,0,1,0,0,0,383,13,396,693,,Modificada,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1024,B,40,89,24,11,96,0,4,1,94,1,3,0,2,0,1,0,366,3,369,696,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1024,C01,40,101,12,6,98,3,5,1,95,5,3,4,0,0,0,0,373,11,384,696,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1025,B,39,87,23,1,71,4,2,2,71,3,3,0,3,0,0,1,309,8,318,569,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1025,C01,33,75,28,2,114,1,7,2,72,1,7,1,1,0,0,0,344,3,347,568,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1026,B,23,70,19,6,65,2,6,2,42,2,2,0,1,0,0,0,240,11,251,393,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1026,C01,22,71,22,2,57,1,6,1,43,0,0,0,0,0,0,0,225,5,230,392,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1027,B,19,81,13,3,66,3,3,2,38,2,2,0,0,0,0,1,232,7,240,423,,,,
3,20,OAXACA,2,SAN JUAN BAUTISTA TUXTEPEC,182,SAN JUAN BAUTISTA TUXTEPEC,1027,C01,20,69,15,6,63,7,3,2,40,3,2,1,1,0,0,0,232,6,238,422,,,,
