MUNICIPIO,SECCION,CASILLA,TIPO,PAN,PRI,PRD-PC,PT,PVEM,VALIDOS,NULOS,TOTAL
REYNOSA,1013,,CONT,156,102,14,2,1,275,0,275
REYNOSA,1014,,BAS,170,118,4,8,4,304,0,304
REYNOSA,1014,,CONT,165,137,6,12,3,323,6,329
REYNOSA,1015,,BAS,147,92,18,4,1,262,0,262
REYNOSA,1015,,CONT1,137,74,13,5,0,229,1,230
REYNOSA,1015,,CONT2,152,77,10,3,4,246,2,248
REYNOSA,1016,,BAS,182,115,6,1,8,312,9,321
REYNOSA,1016,,CONT,173,112,8,3,5,301,4,305
REYNOSA,1017,,BAS,158,112,15,4,2,291,5,296
REYNOSA,1017,,CONT,158,100,11,4,1,274,6,280
REYNOSA,1018,,BAS,142,96,12,2,0,252,5,257
REYNOSA,1018,,CONT1,142,100,6,2,0,250,5,255
REYNOSA,1018,,CONT2,137,80,6,3,3,229,5,234
REYNOSA,1018,,CONT3,131,113,7,4,2,257,5,262
REYNOSA,1019,,BAS,173,96,6,3,4,282,7,289
REYNOSA,1019,,CONT1,133,107,2,4,1,247,9,256
REYNOSA,1019,,CONT2,159,102,3,1,2,267,5,272
REYNOSA,1019,,CONT3,150,113,9,2,0,274,4,278
REYNOSA,1020,,BAS,99,92,10,2,2,205,2,207
REYNOSA,1020,,CONT1,88,113,6,2,1,210,3,213
REYNOSA,1020,,CONT2,75,111,6,1,1,194,5,199
REYNOSA,1021,,BAS,145,100,7,4,2,258,1,259
REYNOSA,1021,,CONT,181,100,7,4,1,293,2,295
REYNOSA,1022,,BAS,193,117,16,5,1,332,5,337
REYNOSA,1022,,CONT1,210,102,8,4,3,327,429,756
REYNOSA,1022,,CONT2,196,105,11,6,4,322,7,329
REYNOSA,1022,,CONT3 ,215,113,7,2,3,340,2,342
REYNOSA,1022,,CONT4,169,117,10,4,0,300,3,303
REYNOSA,1022,,CONT5,201,112,11,4,3,331,0,331
REYNOSA,1022,,CONT6,199,101,11,2,2,315,6,321
REYNOSA,1022,,CONT7,187,129,7,7,2,332,6,338
REYNOSA,1022,,CONT8,180,116,12,6,4,318,1,319
REYNOSA,1022,,CONT9,191,105,11,6,2,315,3,318
REYNOSA,1022,,CONT10,197,128,12,3,3,343,10,353
REYNOSA,1022,,CONT11,209,103,9,1,4,326,2,328
REYNOSA,1022,,CONT12,207,121,11,5,4,348,5,353
REYNOSA,1022,,CONT13,201,105,20,1,3,330,5,335
REYNOSA,1022,,CONT14,190,100,11,3,3,307,5,312
REYNOSA,1022,,CONT15,179,123,6,1,3,312,2,314
REYNOSA,1022,,CONT16,207,104,10,6,2,329,4,333
REYNOSA,1022,,CONT17,204,102,4,5,3,318,5,323
REYNOSA,1022,,CONT18,206,109,7,9,0,331,5,336
REYNOSA,1022,,CONT19,175,121,22,8,6,332,1,333
REYNOSA,1023,,BAS,183,107,12,3,1,306,5,311
REYNOSA,1023,,CONT1,186,97,6,3,1,293,5,298
REYNOSA,1023,,CONT2 ,197,74,5,1,1,278,2,280
REYNOSA,1023,,CONT3,178,102,13,5,2,300,3,303
REYNOSA,1023,,CONT4,195,97,4,2,0,298,2,300
REYNOSA,1023,,CONT5,190,106,5,1,3,305,0,305
REYNOSA,1023,,CONT6,197,99,7,2,0,305,6,311
REYNOSA,1023,,CONT7,137,117,7,3,3,267,2,269
REYNOSA,1023,,CONT8,165,102,11,2,0,280,5,285
REYNOSA,1023,,CONT9,171,101,5,5,5,287,4,291
REYNOSA,1023,,CONT10,170,98,7,5,1,281,7,288
REYNOSA,1023,,CONT11,179,107,12,2,3,303,1,304
REYNOSA,1023,,CONT12,180,101,9,3,3,296,1,297
REYNOSA,1023,,CONT13,200,101,7,2,1,311,2,313
REYNOSA,1023,,CONT14,205,89,5,3,2,304,2,306
REYNOSA,1024,,BAS,176,100,16,3,1,296,3,299
REYNOSA,1024,,CONT1,153,104,20,7,6,290,0,290
REYNOSA,1024,,CONT2,179,86,12,6,2,285,6,291
REYNOSA,1025,,BAS,199,119,17,4,2,341,6,347
REYNOSA,1025,,CONT1,202,123,14,8,1,348,1,349
REYNOSA,1026,,BAS,157,111,9,4,1,282,7,289
REYNOSA,1026,,CONT1,159,128,5,5,3,300,9,309
REYNOSA,1026,,CONT2,169,130,11,5,1,316,6,322
REYNOSA,1027,,BAS,194,154,20,3,4,375,6,381
REYNOSA,1027,,CONT,158,136,24,4,6,328,4,332
REYNOSA,1028,,BAS,135,125,23,8,2,293,3,296
REYNOSA,1028,,CONT,132,103,23,3,0,261,1,262
REYNOSA,1029,,BAS,174,106,10,0,4,294,5,299
REYNOSA,1029,,CONT,179,110,11,2,6,308,7,315
REYNOSA,1030,,BAS,146,129,16,2,3,296,3,299
REYNOSA,1030,,CONT,163,99,10,5,2,279,3,282
REYNOSA,1031,,BAS,154,123,15,4,0,296,3,299
REYNOSA,1031,,CONT,148,126,16,9,2,301,7,308
REYNOSA,1032,,BAS,122,60,8,6,1,197,5,202
REYNOSA,1032,,CONT,84,73,7,3,0,167,2,169
REYNOSA,1033,,BAS,127,101,7,4,0,239,1,240
REYNOSA,1033,,CONT,141,92,10,7,0,250,3,253
REYNOSA,1034,,BAS,110,78,7,5,1,201,3,204
REYNOSA,1034,,CONT,100,82,6,1,3,192,8,200
REYNOSA,1035,,BAS,146,99,7,6,0,258,6,264
REYNOSA,1035,,CONT,134,117,18,2,0,271,5,276
REYNOSA,1036,,BAS,157,101,19,6,2,285,5,290
REYNOSA,1036,,CONT,139,120,16,3,1,279,11,290
REYNOSA,1037,,BAS,145,74,12,4,1,236,9,245
REYNOSA,1037,,CONT1,116,80,10,3,3,212,3,215
REYNOSA,1037,,CONT2,123,80,7,3,1,214,5,219
REYNOSA,1038,,BAS,183,115,8,3,2,311,7,318
REYNOSA,1038,,CONT,157,140,17,4,4,322,6,328
REYNOSA,1039,,BAS,166,91,3,3,4,267,7,274
REYNOSA,1039,,CONT1,168,113,6,2,0,289,2,291
REYNOSA,1039,,CONT2,196,94,6,2,2,300,9,309
REYNOSA,1040,,BAS,144,89,6,4,1,244,3,247
REYNOSA,1040,,CONT1 ,158,86,16,3,5,268,7,275
REYNOSA,1040,,CONT2,142,95,14,6,2,259,6,265
REYNOSA,1041,,BAS,152,117,13,1,2,285,9,294
REYNOSA,1041,,CONT,189,120,10,6,1,326,5,331
REYNOSA,1042,,BAS,194,137,24,3,1,359,4,363
REYNOSA,1042,,CONT,149,137,18,3,2,309,4,313
REYNOSA,1043,,BAS,202,113,15,4,3,337,10,347
REYNOSA,1043,,CONT,187,106,12,6,3,314,7,321
REYNOSA,1044,,BAS,144,130,6,3,1,284,6,290
REYNOSA,1044,,CONT,165,118,13,8,0,304,2,306
REYNOSA,1045,,BAS,154,118,5,5,1,283,12,295
REYNOSA,1045,,CONT,170,94,11,2,2,279,7,286
REYNOSA,1046,,BAS,179,123,10,6,3,321,5,326
REYNOSA,1046,,CONT,189,84,19,4,4,300,5,305
REYNOSA,1047,,BAS,156,100,8,2,1,267,2,269
REYNOSA,1047,,CONT,171,98,9,1,4,283,10,293
REYNOSA,1048,,BAS,165,97,6,2,3,273,7,280
REYNOSA,1048,,CONT,157,82,11,2,4,256,9,265
REYNOSA,1049,,BAS,160,107,22,4,1,294,3,297
REYNOSA,1049,,CONT,141,118,23,5,6,293,2,295
REYNOSA,1050,,BAS,163,138,23,2,3,329,1,330
REYNOSA,1050,,CONT,207,121,23,4,3,358,3,361
REYNOSA,1051,,BAS,128,107,4,2,2,243,3,246
REYNOSA,1051,,CONT1,140,132,6,3,4,285,9,294
REYNOSA,1052,,BAS,150,131,12,1,0,294,8,302
REYNOSA,1052,,CONT,194,135,20,4,0,353,9,362
REYNOSA,1053,,BAS,195,109,18,5,3,330,7,337
REYNOSA,1053,,CONT,183,110,18,3,2,316,5,321
REYNOSA,1054,,BAS,75,100,17,3,0,195,1,196
REYNOSA,1054,,CONT,87,94,8,3,3,195,2,197
REYNOSA,1055,,BAS,165,104,23,4,3,299,3,302
REYNOSA,1055,,CONT,149,108,16,2,4,279,3,282
REYNOSA,1056,,BAS,159,115,18,2,4,298,0,298
REYNOSA,1056,,CONT1,165,131,18,3,3,320,2,322
REYNOSA,1056,,CONT2,169,120,8,3,6,306,4,310
REYNOSA,1056,,CONT3,167,120,18,1,1,307,5,312
REYNOSA,1057,,BAS,202,114,15,9,6,346,0,346
REYNOSA,1057,,CONT1 ,198,103,28,7,6,342,5,347
REYNOSA,1057,,CONT2,222,105,18,8,6,359,0,359
REYNOSA,1057,,CONT3,227,101,19,5,2,354,4,358
REYNOSA,1057,,CONT4,201,123,21,10,3,358,2,360
REYNOSA,1058,,BAS,133,107,5,3,0,248,4,252
REYNOSA,1058,,CONT1,136,90,6,4,3,239,1,240
REYNOSA,1058,,CONT2,132,106,7,4,1,250,5,255
REYNOSA,1059,,BAS,118,76,7,3,3,207,7,214
REYNOSA,1059,,CONT,117,66,10,0,2,195,4,199
REYNOSA,1060,,BAS,167,129,12,5,1,314,7,321
REYNOSA,1060,,CONT,163,144,9,2,1,319,3,322
REYNOSA,1061,,BAS,114,89,3,3,0,209,7,216
REYNOSA,1061,,CONT1,108,91,4,6,2,211,6,217
REYNOSA,1061,,CONT2,107,75,5,1,1,189,9,198
REYNOSA,1062,,BAS,171,95,10,4,2,282,6,288
REYNOSA,1062,,CONT1,139,74,1,5,2,221,12,233
REYNOSA,1062,,CONT2,142,88,7,4,3,244,4,248
REYNOSA,1063,,BAS,197,130,6,6,0,339,15,354
REYNOSA,1063,,CONT,200,117,8,7,2,334,8,342
REYNOSA,1064,,BAS,158,111,0,1,0,270,6,276
REYNOSA,1064,,CONT1,147,92,3,3,2,247,0,247
REYNOSA,1064,,CONT2,146,116,1,1,1,265,6,271
REYNOSA,1065,,BAS,163,104,2,3,8,280,5,285
REYNOSA,1065,,CONT1,179,115,4,3,2,303,8,311
REYNOSA,1065,,CONT2,146,95,3,1,3,248,36,284
REYNOSA,1066,,BAS,211,108,8,7,1,335,9,344
REYNOSA,1066,,CONT1,201,92,10,6,1,310,6,316
REYNOSA,1066,,CONT10,189,121,11,1,1,323,4,327
REYNOSA,1066,,CONT2,188,97,8,1,6,300,4,304
REYNOSA,1066,,CONT3,209,80,9,2,3,303,6,309
REYNOSA,1066,,CONT4,221,96,5,8,0,330,10,340
REYNOSA,1066,,CONT5,190,103,11,1,3,308,8,316
REYNOSA,1066,,CONT6,215,94,11,3,2,325,5,330
REYNOSA,1066,,CONT7,197,97,6,3,1,304,1,305
REYNOSA,1066,,CONT8,195,102,15,2,0,314,45,359
REYNOSA,1066,,CONT9,190,99,6,3,3,301,12,313
REYNOSA,1067,,BAS,108,85,4,3,0,200,12,212
REYNOSA,1067,,CONT,122,88,3,0,0,213,7,220
REYNOSA,1068,,BAS,132,95,6,8,1,242,8,250
REYNOSA,1068,,CONT,127,104,7,7,5,250,11,261
REYNOSA,1069,,BAS,118,108,4,3,1,234,5,239
REYNOSA,1069,,CONT1,108,118,4,2,1,233,2,235
REYNOSA,1069,,CONT2,137,77,3,5,1,223,8,231
REYNOSA,1070,,BAS,142,99,5,4,0,250,11,261
REYNOSA,1070,,CONT1,129,111,7,4,1,252,7,259
REYNOSA,1070,,CONT2,137,98,6,4,1,246,5,251
REYNOSA,1071,,BAS,134,109,9,7,1,260,18,278
REYNOSA,1071,,CONT,148,101,5,5,1,260,4,264
REYNOSA,1072,,BAS,144,92,17,2,0,255,6,261
REYNOSA,1072,,CONT,148,81,7,3,1,240,3,243
REYNOSA,1073,,BAS,165,165,7,2,0,339,6,345
REYNOSA,1073,,CONT1,181,119,14,1,1,316,5,321
REYNOSA,1073,,CONT2,178,135,10,4,2,329,4,333
REYNOSA,1073,,CONT3,173,113,7,4,1,298,8,306
REYNOSA,1073,,CONT4,183,123,11,4,0,321,6,327
REYNOSA,1073,,CONT5,157,127,7,5,0,296,4,300
REYNOSA,1074,,BAS,146,111,14,1,0,272,2,274
REYNOSA,1074,,CONT1,167,104,4,3,1,279,5,284
REYNOSA,1074,,CONT2,144,94,8,1,0,247,13,260
REYNOSA,1075,,BAS,137,99,8,0,0,244,4,248
REYNOSA,1075,,CONT1,141,74,4,1,1,221,3,224
REYNOSA,1075,,CONT2,115,102,8,1,1,227,5,232
REYNOSA,1075,,CONT3,178,79,5,6,4,272,0,272
REYNOSA,1075,,CONT4,124,97,7,4,1,233,7,240
REYNOSA,1075,,CONT5,132,88,6,4,2,232,3,235
REYNOSA,1076,,BAS,131,90,5,0,1,227,5,232
REYNOSA,1076,,CONT1,142,71,2,2,1,218,3,221
REYNOSA,1076,,CONT2,142,69,5,8,2,226,4,230
REYNOSA,1076,,CONT3,153,91,5,1,3,253,4,257
REYNOSA,1077,,BAS,189,107,12,4,2,314,7,321
REYNOSA,1077,,CONT1,177,125,14,1,0,317,6,323
REYNOSA,1077,,CONT2,179,105,13,1,0,298,13,311
REYNOSA,1077,,CONT3,195,93,7,4,2,301,4,305
REYNOSA,1077,,CONT4,196,104,10,1,2,313,3,316
REYNOSA,1077,,CONT5,162,108,11,3,2,286,6,292
REYNOSA,1077,,CONT6,189,107,8,0,0,304,3,307
REYNOSA,1078,,BAS,176,122,5,5,3,311,4,315
REYNOSA,1078,,CONT1,153,112,0,6,3,274,3,277
REYNOSA,1078,,CONT2,157,130,7,7,0,301,7,308
REYNOSA,1079,,BAS,164,116,8,0,0,288,15,303
REYNOSA,1079,,CONT,195,107,3,2,0,307,4,311
REYNOSA,1080,,BAS,161,74,6,1,0,242,0,242
REYNOSA,1080,,CONT1,152,73,4,3,0,232,48,280
REYNOSA,1080,,CONT2,175,73,7,1,3,259,6,265
REYNOSA,1081,,BAS,175,125,7,4,1,312,6,318
REYNOSA,1081,,CONT,164,122,13,1,0,300,9,309
REYNOSA,1082,,BAS,188,119,3,1,0,311,10,321
REYNOSA,1082,,CONT,201,110,9,3,2,325,9,334
REYNOSA,1083,,BAS,209,98,3,2,1,313,5,318
REYNOSA,1083,,CONT1,181,117,10,4,2,314,6,320
REYNOSA,1083,,CONT2,184,115,9,6,3,317,3,320
REYNOSA,1084,,BAS,151,83,4,9,1,248,6,254
REYNOSA,1084,,CONT1,121,86,1,4,1,213,7,220
REYNOSA,1084,,CONT2,131,104,3,6,0,244,6,250
REYNOSA,1085,,BAS,195,91,12,5,3,306,9,315
REYNOSA,1085,,CONT1,168,97,4,4,3,276,9,285
REYNOSA,1085,,CONT2,182,116,2,3,3,306,4,310
REYNOSA,1086,,BAS,137,59,5,0,0,201,5,206
REYNOSA,1086,,CONT1,150,69,2,2,1,224,5,229
REYNOSA,1086,,CONT2,141,71,5,2,2,221,11,232
REYNOSA,1087,,BAS,152,138,8,13,1,312,0,312
REYNOSA,1087,,CONT1,172,110,8,7,7,304,1,305
REYNOSA,1087,,CONT2,194,122,10,3,1,330,5,335
REYNOSA,1087,,CONT3,194,116,7,6,5,328,2,330
REYNOSA,1087,,EX1,160,91,4,3,4,262,7,269
REYNOSA,1087,,EX2,147,89,3,4,1,244,5,249
REYNOSA,1087,,EX3,154,75,4,4,2,239,6,245
REYNOSA,1088,,BAS,169,85,6,6,1,267,6,273
REYNOSA,1088,,CONT1,160,87,6,5,1,259,0,259
REYNOSA,1088,,CONT2,153,82,6,7,2,250,0,250
REYNOSA,1089,,BAS,178,95,10,5,2,290,11,301
REYNOSA,1089,,CONT1,171,94,6,5,3,279,8,287
REYNOSA,1089,,CONT2,197,96,9,6,0,308,10,318
REYNOSA,1090,,BAS,140,113,3,4,3,263,5,268
REYNOSA,1090,,CONT1,161,97,8,0,1,267,10,277
REYNOSA,1090,,CONT2,168,92,4,0,2,266,5,271
REYNOSA,1091,,BAS,107,88,9,3,2,209,2,211
REYNOSA,1091,,CONT1,119,82,9,4,0,214,2,216
REYNOSA,1091,,CONT2,124,71,2,2,1,200,3,203
REYNOSA,1092,,BAS,197,88,3,0,1,289,2,291
REYNOSA,1092,,CONT1,188,78,8,1,3,278,4,282
REYNOSA,1092,,CONT2,214,83,5,2,1,305,8,313
REYNOSA,1092,,CONT3,190,98,5,1,1,295,3,298
REYNOSA,1092,,CONT4,203,79,5,6,2,295,3,298
REYNOSA,1092,,CONT5,202,88,2,3,1,296,1,297
REYNOSA,1092,,CONT6,228,64,10,2,1,305,4,309
REYNOSA,1092,,CONT7,200,100,5,4,3,312,1,313
REYNOSA,1092,,CONT8,220,76,8,5,2,311,2,313
REYNOSA,1092,,CONT9,221,78,4,2,0,305,3,308
REYNOSA,1092,,CONT10,219,80,8,4,2,313,3,316
REYNOSA,1092,,CONT11,205,94,13,1,0,313,4,317
REYNOSA,1092,,CONT12,184,91,5,4,4,288,3,291
REYNOSA,1092,,CONT13,234,83,5,4,1,327,1,328
REYNOSA,1092,,CONT14,209,80,4,3,0,296,5,301
REYNOSA,1094,,BAS,175,141,1,5,1,323,16,339
REYNOSA,1094,,CONT1,218,100,4,6,3,331,9,340
REYNOSA,1094,,CONT2,192,89,4,4,0,289,9,298
REYNOSA,1094,,CONT3,180,119,7,1,1,308,7,315
REYNOSA,1094,,EX1,173,97,9,1,2,282,3,285
REYNOSA,1094,,EX2,151,94,3,1,0,249,28,277
REYNOSA,1094,,EX3,160,92,8,3,1,264,5,269
REYNOSA,1095,,BAS,211,103,6,4,1,325,14,339
REYNOSA,1095,,CONT1,220,64,2,2,3,291,27,318
REYNOSA,1095,,CONT2,197,79,3,5,0,284,0,284
REYNOSA,1095,,CONT3,199,98,3,4,2,306,7,313
REYNOSA,1095,,CONT4,194,91,5,5,3,298,7,305
REYNOSA,1095,,CONT5,175,79,10,0,1,265,9,274
REYNOSA,1095,,CONT6,213,104,6,7,6,336,12,348
REYNOSA,1096,,BAS,188,101,3,5,4,301,10,311
REYNOSA,1096,,CONT1,168,125,9,3,1,306,7,313
REYNOSA,1096,,CONT2,157,88,5,5,1,256,58,314
REYNOSA,1096,,CONT3,168,102,4,1,0,275,8,283
REYNOSA,1096,,EXT,199,79,5,5,1,289,5,294
REYNOSA,1097,,BAS,176,114,9,7,2,308,6,314
REYNOSA,1097,,CONT1,163,130,3,4,1,301,8,309
REYNOSA,1097,,CONT2,164,110,7,5,0,286,13,299
REYNOSA,1098,,BAS,150,106,4,3,3,266,6,272
REYNOSA,1098,,CONT1,149,105,4,1,1,260,11,271
REYNOSA,1098,,CONT2,160,98,10,2,1,271,8,279
REYNOSA,1099,,BAS,129,89,6,2,0,226,8,234
REYNOSA,1099,,CONT1,111,80,5,1,0,197,75,272
REYNOSA,1099,,CONT2,128,118,10,0,0,256,0,256
REYNOSA,1100,,BAS,123,107,8,3,1,242,7,249
REYNOSA,1100,,CONT1,110,104,2,2,0,218,5,223
REYNOSA,1100,,CONT2,123,117,5,0,0,245,5,250
REYNOSA,1101,,BAS,150,141,5,2,0,298,5,303
REYNOSA,1101,,CONT1,162,141,3,3,3,312,5,317
REYNOSA,1101,,CONT2,150,151,5,2,2,310,6,316
REYNOSA,1101,,CONT3,150,116,5,2,1,274,8,282
REYNOSA,1101,,CONT4,152,157,7,3,0,319,2,321
REYNOSA,1102,,BAS,165,109,11,4,1,290,21,311
REYNOSA,1102,,CONT,159,114,19,5,2,299,18,317
REYNOSA,1103,,BAS,130,78,5,2,0,215,8,223
REYNOSA,1103,,CONT1,119,77,3,5,1,205,6,211
REYNOSA,1103,,CONT2,140,74,6,4,0,224,9,233
REYNOSA,1104,,BAS,156,88,7,2,2,255,12,267
REYNOSA,1104,,CONT,183,73,9,1,0,266,12,278
REYNOSA,1105,,BAS,148,69,5,0,0,222,9,231
REYNOSA,1105,,CONT1,140,75,4,2,2,223,2,225
REYNOSA,1105,,CONT2,144,68,4,4,2,222,11,233
REYNOSA,1106,,BAS,186,109,10,3,0,308,1,309
REYNOSA,1106,,CONT,155,86,4,3,1,249,20,269
REYNOSA,1107,,BAS,127,104,2,0,1,234,4,238
REYNOSA,1107,,CONT,123,78,7,2,2,212,4,216
REYNOSA,1108,,BAS,154,68,6,0,0,228,10,238
REYNOSA,1108,,CONT1,128,87,5,1,0,221,5,226
REYNOSA,1108,,CONT2,154,91,5,4,0,254,9,263
REYNOSA,1109,,BAS,208,78,5,3,1,295,13,308
REYNOSA,1109,,CONT1,188,98,4,4,0,294,4,298
REYNOSA,1109,,CONT2,182,90,3,1,0,276,6,282
REYNOSA,1109,,CONT3,165,110,4,1,4,284,4,288
REYNOSA,1110,,BAS,239,108,9,6,2,364,7,371
REYNOSA,1110,,CONT1,227,107,9,1,2,346,10,356
REYNOSA,1110,,CONT2,223,94,10,2,1,330,8,338
REYNOSA,1111,,BAS,147,110,3,5,0,265,2,267
REYNOSA,1111,,CONT1,151,94,4,4,4,257,4,261
REYNOSA,1111,,CONT2,130,98,5,3,4,240,377,617
REYNOSA,1111,,CONT3,136,119,12,2,1,270,3,273
REYNOSA,1112,,BAS,184,92,6,2,0,284,13,297
REYNOSA,1112,,CONT,188,76,7,4,2,277,5,282
REYNOSA,1113,,BAS,193,106,8,2,0,309,4,313
REYNOSA,1113,,CONT,181,106,6,5,5,303,4,307
REYNOSA,1114,,BAS,151,94,7,3,1,256,9,265
REYNOSA,1114,,CONT,156,99,10,2,2,269,15,284
REYNOSA,1115,,BAS,111,118,4,1,1,235,25,260
REYNOSA,1115,,CONT,126,134,3,3,2,268,5,273
REYNOSA,1116,,BAS,95,84,3,3,0,185,7,192
REYNOSA,1116,,CONT1,104,96,2,0,1,203,5,208
REYNOSA,1116,,CONT2,101,86,6,2,0,195,7,202
REYNOSA,1117,,BAS,152,119,9,2,1,283,7,290
REYNOSA,1117,,CONT,169,99,12,5,1,286,7,293
REYNOSA,1118,,BAS,151,77,5,4,1,238,3,241
REYNOSA,1118,,CONT1,148,68,2,0,0,218,6,224
REYNOSA,1118,,CONT2,168,88,4,3,0,263,6,269
REYNOSA,1119,,BAS,164,107,7,1,0,279,6,285
REYNOSA,1119,,CONT1,155,110,3,4,0,272,5,277
REYNOSA,1119,,CONT2,157,133,6,4,0,300,8,308
REYNOSA,1120,,BAS,191,124,10,5,4,334,7,341
REYNOSA,1120,,CONT,203,135,4,2,3,347,12,359
REYNOSA,1121,,BAS,115,106,10,3,2,236,9,245
REYNOSA,1121,,CONT1,127,90,5,5,2,229,0,229
REYNOSA,1122,,BAS,154,104,5,3,2,268,5,273
REYNOSA,1122,,CONT1,167,88,5,4,0,264,7,271
REYNOSA,1122,,CONT2,170,101,7,2,2,282,11,293
REYNOSA,1122,,CONT3,196,81,8,2,3,290,6,296
REYNOSA,1123,,BAS,142,135,2,5,0,284,8,292
REYNOSA,1123,,CONT1,114,102,3,4,1,224,58,282
REYNOSA,1123,,CONT2,140,129,2,5,1,277,4,281
REYNOSA,1124,,BAS,115,79,3,10,0,207,14,221
REYNOSA,1124,,CONT,105,130,4,8,2,249,5,254
REYNOSA,1125,,BAS,89,77,2,0,0,168,4,172
REYNOSA,1126,,BAS,37,67,1,2,0,107,2,109
REYNOSA,1127,,BAS,113,128,8,3,3,255,4,259
REYNOSA,1128,,BAS,25,34,0,1,0,60,1,61
REYNOSA,1129,,BAS,11,45,0,0,0,56,3,59
REYNOSA,1130,,BAS,101,182,9,0,1,293,11,304
REYNOSA,1131,,BAS,28,107,1,1,1,138,7,145
REYNOSA,1132,,BAS,26,90,0,2,1,119,8,127
REYNOSA,1133,,BAS,192,245,26,3,1,467,0,467
REYNOSA,1134,,BAS,120,105,4,1,0,230,8,238
REYNOSA,1135,,BAS,89,178,9,3,1,280,7,287
REYNOSA,1136,,BAS,110,88,9,0,1,208,6,214
REYNOSA,1136,,CONT,120,89,9,5,1,224,8,232
REYNOSA,1137,,BAS,113,89,5,3,0,210,3,213
REYNOSA,1137,,CONT,139,80,10,1,0,230,21,251
REYNOSA,1138,,BAS,6,34,0,0,0,40,0,40
,,,,,,,,,,,
RIO BRAVO,1139,1,BAS,18,55,65,85,,223,18,241
RIO BRAVO,1139,2,CONT,13,70,54,64,,201,15,216
RIO BRAVO,1140,3,BAS,37,101,161,101,,400,10,410
RIO BRAVO,1140,4,CONT1,15,99,148,131,,393,23,416
RIO BRAVO,1140,5,CONT2,27,85,163,131,,406,20,426
RIO BRAVO,1141,6,BAS,27,87,79,79,,272,205,477
RIO BRAVO,1141,7,CONT,28,79,59,89,,255,8,263
RIO BRAVO,1142,8,BAS,17,60,54,68,,199,11,210
RIO BRAVO,1142,9,CONT,10,63,50,70,,193,16,209
RIO BRAVO,1143,10,BAS,37,124,91,124,,376,17,393
RIO BRAVO,1144,11,BAS,37,125,126,149,,437,8,445
RIO BRAVO,1144,12,CONT,26,121,138,151,,436,14,450
RIO BRAVO,1145,13,BAS,25,104,117,157,,403,6,409
RIO BRAVO,1145,14,CONT1,31,93,97,169,,390,12,402
RIO BRAVO,1145,15,CONT2,32,113,143,173,,461,19,480
RIO BRAVO,1145,16,CONT3,28,108,112,153,,401,11,412
RIO BRAVO,1146,17,BAS,34,99,98,179,,410,18,428
RIO BRAVO,1146,18,CONT,34,117,81,180,,412,11,423
RIO BRAVO,1147,19,BAS,18,69,61,95,,243,15,258
RIO BRAVO,1147,20,CONT1,16,69,62,112,,259,18,277
RIO BRAVO,1147,21,CONT2,18,62,63,102,,245,4,249
RIO BRAVO,1148,22,BAS,18,61,79,132,,290,14,304
RIO BRAVO,1148,23,CONT1,22,62,68,120,,272,10,282
RIO BRAVO,1148,24,CONT2,16,68,53,114,,251,5,256
RIO BRAVO,1149,25,BAS,28,103,70,135,,336,15,351
RIO BRAVO,1149,26,CONT,24,108,88,142,,362,17,379
RIO BRAVO,1150,27,BAS,32,77,55,111,,275,7,282
RIO BRAVO,1150,28,CONT,29,83,55,123,,290,7,297
RIO BRAVO,1151,29,BAS,36,93,62,106,,297,6,303
RIO BRAVO,1151,30,CONT,21,115,77,83,,296,24,320
RIO BRAVO,1152,31,BAS,19,94,76,132,,321,0,321
RIO BRAVO,1152,32,CONT,28,111,86,127,,352,10,362
RIO BRAVO,1153,33,BAS,9,76,34,78,,197,199,396
RIO BRAVO,1153,34,CONT,16,65,36,92,,209,7,216
RIO BRAVO,1154,35,BAS,22,87,39,108,,256,14,270
RIO BRAVO,1154,36,CONT,14,102,29,91,,236,15,251
RIO BRAVO,1155,37,BAS,21,82,73,128,,304,15,319
RIO BRAVO,1155,38,CONT,17,68,60,111,,256,18,274
RIO BRAVO,1156,39,BAS,26,83,140,110,,359,14,373
RIO BRAVO,1156,40,CONT,23,76,125,126,,350,8,358
RIO BRAVO,1157,41,BAS,23,81,77,126,,307,36,343
RIO BRAVO,1157,42,CONT1,29,80,113,103,,325,20,345
RIO BRAVO,1157,43,CONT2,22,80,108,109,,319,23,342
RIO BRAVO,1158,44,BAS,13,87,86,140,,326,14,340
RIO BRAVO,1158,45,CONT1,25,107,67,113,,312,18,330
RIO BRAVO,1158,46,CONT2,22,97,89,102,,310,11,321
RIO BRAVO,1159,47,BAS,33,90,78,162,,363,11,374
RIO BRAVO,1159,48,CONT1,24,105,72,126,,327,16,343
RIO BRAVO,1159,49,CONT2,27,112,89,125,,353,15,368
RIO BRAVO,1160,50,BAS,25,105,141,144,,415,20,435
RIO BRAVO,1161,51,BAS,42,93,100,114,,349,12,361
RIO BRAVO,1161,52,CONT,39,100,104,95,,338,13,351
RIO BRAVO,1162,53,BAS,27,89,66,81,,263,11,274
RIO BRAVO,1162,54,CONT,29,96,47,95,,267,16,283
RIO BRAVO,1163,55,BAS,41,113,59,89,,302,6,308
RIO BRAVO,1163,56,CONT,48,104,77,106,,335,14,349
RIO BRAVO,1164,57,BAS,38,119,104,70,,331,16,347
RIO BRAVO,1164,58,CONT,45,98,97,73,,313,14,327
RIO BRAVO,1165,59,BAS,57,132,64,80,,333,6,339
RIO BRAVO,1166,60,BAS,22,97,64,89,,272,7,279
