Anulada,Distrito,Municipio,SECCION,CASILLA,PAN,PRI-PANAL,PRD,PT,PVEM,PC,PAS,NO REGISTRADOS,NULOS,PRI-PANAL-PRD,PRD-PT-PC,PRD-PT,PRI-PANAL-PC,PT-PAS
0,8,ANGOSTURA,490,0490B,35,142,3,1,0,0,,0,1,,,,,
0,8,ANGOSTURA,491,0491B,75,155,2,0,0,0,,0,7,,,,,
0,8,ANGOSTURA,492,0492B,73,280,6,0,1,2,,0,3,,,,,
0,8,ANGOSTURA,493,0493B,36,75,0,0,2,1,,0,1,,,,,
0,8,ANGOSTURA,494,0494B,30,47,1,3,1,2,,0,2,,,,,
0,8,ANGOSTURA,495,0495B,85,128,3,1,4,1,,0,5,,,,,
0,8,ANGOSTURA,496,0496B,35,79,2,0,0,0,,0,0,,,,,
0,8,ANGOSTURA,497,0497B,24,42,0,0,1,0,,0,0,,,,,
0,8,ANGOSTURA,498,0498B,22,76,1,1,0,0,,0,1,,,,,
0,8,ANGOSTURA,499,0499B,36,83,9,0,0,0,,0,1,,,,,
0,8,ANGOSTURA,500,0500B,138,38,13,0,0,0,,0,5,,,,,
0,8,ANGOSTURA,501,0501B,42,106,2,0,0,0,,0,0,,,,,
0,8,ANGOSTURA,502,0502B,40,322,4,0,0,0,,0,1,,,,,
0,8,ANGOSTURA,503,0503B,13,62,2,1,0,0,,0,0,,,,,
0,8,ANGOSTURA,504,0504B,87,66,5,1,0,0,,1,1,,,,,
0,8,ANGOSTURA,505,0505B,38,35,4,0,0,0,,0,3,,,,,
0,8,ANGOSTURA,506,0506B,59,65,6,0,0,0,,0,2,,,,,
0,8,ANGOSTURA,507,0507B,100,103,13,0,0,0,,0,4,,,,,
0,8,ANGOSTURA,508,0508B,34,47,2,0,0,0,,0,0,,,,,
0,8,ANGOSTURA,509,0509B,135,27,29,0,2,0,,0,4,,,,,
0,8,ANGOSTURA,510,0510B,116,17,16,0,1,0,,0,4,,,,,
0,8,ANGOSTURA,511,0511B,52,86,1,0,0,0,,0,5,,,,,
0,8,ANGOSTURA,512,0512B,42,87,0,1,1,0,,0,0,,,,,
0,8,ANGOSTURA,513,0513B,43,80,3,0,0,0,,1,0,,,,,
0,8,ANGOSTURA,514,0514B,48,55,1,0,0,0,,0,2,,,,,
0,8,ANGOSTURA,515,0515B,69,83,11,0,0,0,,0,2,,,,,
0,8,ANGOSTURA,517,0517B,68,98,1,0,0,0,,0,0,,,,,
0,8,ANGOSTURA,518,0518B,62,56,18,0,0,0,,0,6,,,,,
0,8,ANGOSTURA,519,0519B,69,120,0,1,0,0,,0,6,,,,,
0,8,ANGOSTURA,520,0520B,51,87,61,0,0,1,,0,4,,,,,
0,8,ANGOSTURA,521,0521B,71,70,44,0,0,0,,0,4,,,,,
0,8,ANGOSTURA,522,0522B,64,109,40,0,0,0,,0,3,,,,,
0,8,ANGOSTURA,523,0523B,46,67,15,1,0,0,,0,0,,,,,
0,8,ANGOSTURA,524,0524B,33,63,14,0,0,0,,0,6,,,,,
0,8,ANGOSTURA,525,0525B,146,284,14,3,2,0,,0,5,,,,,
0,8,ANGOSTURA,526,0526B,143,172,18,3,0,0,,0,10,,,,,
0,8,ANGOSTURA,527,0527B,72,108,9,0,0,1,,0,2,,,,,
0,8,ANGOSTURA,528,0528B,24,27,7,0,0,0,,0,0,,,,,
0,8,ANGOSTURA,529,0529B,77,41,2,0,1,1,,0,2,,,,,
0,8,ANGOSTURA,530,0530B,97,102,3,2,0,0,,0,9,,,,,
0,8,ANGOSTURA,531,0531B,10,109,3,0,0,0,,0,1,,,,,
0,8,ANGOSTURA,532,0532B,6,231,21,0,0,0,,0,7,,,,,
0,8,ANGOSTURA,533,0533B,9,107,7,0,0,1,,0,2,,,,,
0,8,ANGOSTURA,534,0534B,6,86,0,0,0,0,,0,0,,,,,
0,8,ANGOSTURA,535,0535B,3,122,6,0,0,0,,0,0,,,,,
0,8,ANGOSTURA,536,0536B,11,94,6,0,0,0,,0,0,,,,,
0,8,ANGOSTURA,537,0537B,5,144,4,0,0,0,,0,1,,,,,
0,8,ANGOSTURA,538,0538B,8,125,3,0,0,0,,0,1,,,,,
0,8,ANGOSTURA,539,0539B,125,291,10,0,0,0,,0,4,,,,,
0,8,ANGOSTURA,539,0539C1,84,369,17,1,1,0,,0,4,,,,,
0,8,ANGOSTURA,540,0540B,144,227,15,15,0,0,,0,11,,,,,
0,8,ANGOSTURA,541,0541B,88,94,12,10,0,0,,0,5,,,,,
0,8,ANGOSTURA,542,0542B,126,195,16,26,2,0,,0,9,,,,,
0,8,ANGOSTURA,543,0543B,62,80,10,27,0,0,,0,8,,,,,
0,8,ANGOSTURA,544,0544B,82,101,8,18,0,0,,0,2,,,,,
0,8,ANGOSTURA,545,0545B,42,100,6,8,0,0,,0,0,,,,,
0,8,ANGOSTURA,546,0546B,44,86,1,7,0,0,,0,3,,,,,
0,8,ANGOSTURA,547,0547B,116,172,17,13,0,0,,0,7,,,,,
0,8,ANGOSTURA,548,0548B,42,87,2,16,0,0,,0,2,,,,,
0,8,ANGOSTURA,549,0549B,111,177,12,24,1,0,,0,9,,,,,
0,8,ANGOSTURA,550,0550B,56,141,5,26,2,0,,0,12,,,,,
0,8,ANGOSTURA,551,0551B,61,94,4,18,1,0,,1,6,,,,,
0,8,ANGOSTURA,552,0552B,69,77,4,21,0,0,,0,1,,,,,
0,8,ANGOSTURA,553,0553B,54,61,4,16,0,0,,0,1,,,,,
0,8,ANGOSTURA,554,0554B,54,81,13,1,1,1,,0,1,,,,,
0,8,ANGOSTURA,555,0555B,61,56,28,0,0,0,,0,2,,,,,
0,8,ANGOSTURA,556,0556B,47,58,10,0,0,0,,0,3,,,,,
0,8,ANGOSTURA,557,0557B,38,108,29,1,1,0,,0,0,,,,,
0,8,ANGOSTURA,558,0558B,44,108,30,0,0,1,,0,2,,,,,
0,8,ANGOSTURA,559,0559B,45,67,5,0,0,0,,0,0,,,,,
0,8,ANGOSTURA,560,0560B,51,73,5,0,0,0,,0,1,,,,,
0,8,ANGOSTURA,561,0561B,42,66,9,0,1,0,,0,0,,,,,
0,8,ANGOSTURA,562,0562B,76,104,18,0,0,0,,0,5,,,,,
,,,,,,,,,,,,,,,,,,
0,9,SALVADOR ALVARADO,3220,3220B,125,173,8,3,4,7,,0,6,,,0,,
0,9,SALVADOR ALVARADO,3220,3220C1,134,175,9,1,2,5,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3221,3221B,186,147,8,0,2,5,,0,10,,,0,,
0,9,SALVADOR ALVARADO,3222,3222B,181,163,11,6,5,4,,0,14,,,0,,
0,9,SALVADOR ALVARADO,3222,3222C1,183,172,6,2,1,4,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3223,3223B,125,101,0,0,2,1,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3224,3224B,153,198,9,1,2,0,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3224,3224C1,167,215,8,0,8,1,,0,4,,,0,,
0,9,SALVADOR ALVARADO,3225,3225B,40,125,0,3,3,0,,1,6,,,0,,
0,9,SALVADOR ALVARADO,3226,3226B,107,128,11,2,0,1,,0,4,,,1,,
0,9,SALVADOR ALVARADO,3227,3227B,108,93,11,0,3,0,,0,6,,,0,,
0,9,SALVADOR ALVARADO,3228,3228B,130,153,5,0,4,1,,0,1,,,1,,
0,9,SALVADOR ALVARADO,3229,3229B,66,118,2,0,0,0,,0,1,,,0,,
0,9,SALVADOR ALVARADO,3230,3230B,63,67,1,0,2,0,,1,1,,,0,,
0,9,SALVADOR ALVARADO,3231,3231B,108,19,2,0,0,1,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3232,3232B,71,31,1,0,3,0,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3233,3233B,129,122,1,1,4,0,,0,4,,,0,,
0,9,SALVADOR ALVARADO,3234,3234B,101,106,4,0,6,1,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3235,3235B,71,133,12,1,4,1,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3236,3236B,41,57,17,2,0,2,,1,3,,,0,,
0,9,SALVADOR ALVARADO,3238,3238B,61,121,2,0,5,3,,0,3,,,0,,
0,9,SALVADOR ALVARADO,3239,3239B,103,138,7,1,4,3,,0,1,,,0,,
0,9,SALVADOR ALVARADO,3239,3239C1,95,130,11,0,4,2,,2,5,,,1,,
0,9,SALVADOR ALVARADO,3240,3240B,45,56,7,0,0,0,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3241,3241B,149,63,3,2,0,0,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3242,3242B,103,78,7,0,0,0,,0,1,,,0,,
0,9,SALVADOR ALVARADO,3243,3243B,36,65,2,1,1,1,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3244,3244B,52,52,4,0,0,0,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3245,3245B,39,79,3,1,0,0,,0,3,,,0,,
0,9,SALVADOR ALVARADO,3246,3246B,70,92,6,1,0,0,,0,1,,,0,,
0,9,SALVADOR ALVARADO,3247,3247B,122,115,0,0,0,2,,0,6,,,0,,
0,9,SALVADOR ALVARADO,3248,3248B,80,84,7,0,2,1,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3249,3249B,102,47,1,0,1,0,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3250,3250B,95,119,1,0,5,1,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3251,3251B,54,45,1,0,0,0,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3252,3252B,56,61,1,1,0,1,,0,1,,,0,,
0,9,SALVADOR ALVARADO,3253,3253B,62,75,21,0,2,0,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3254,3254B,70,100,2,0,0,0,,0,3,,,0,,
0,9,SALVADOR ALVARADO,3255,3255B,30,77,4,0,0,0,,0,1,,,0,,
0,9,SALVADOR ALVARADO,3256,3256B,29,58,2,0,0,0,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3257,3257B,71,117,4,2,3,0,,0,3,,,0,,
0,9,SALVADOR ALVARADO,3258,3258B,93,134,3,2,4,1,,0,6,,,0,,
0,9,SALVADOR ALVARADO,3259,3259B,50,75,3,2,1,0,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3260,3260B,25,54,3,2,4,0,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3261,3261B,33,27,1,0,1,0,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3262,3262B,45,66,1,0,2,0,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3263,3263B,41,59,2,1,1,0,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3264,3264B,21,36,0,0,1,1,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3265,3265B,37,78,0,0,0,3,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3266,3266B,33,31,0,0,0,0,,0,1,,,0,,
0,9,SALVADOR ALVARADO,3267,3267B,44,53,3,0,2,0,,0,1,,,0,,
0,9,SALVADOR ALVARADO,3268,3268B,67,128,1,1,0,0,,0,1,,,0,,
0,9,SALVADOR ALVARADO,3269,3269B,74,101,1,0,2,0,,0,1,,,0,,
0,9,SALVADOR ALVARADO,3270,3270B,46,84,2,0,0,0,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3271,3271B,70,104,6,1,2,1,,0,4,,,0,,
0,9,SALVADOR ALVARADO,3272,3272B,82,181,6,1,2,1,,0,7,,,1,,
0,9,SALVADOR ALVARADO,3273,3273B,66,141,6,0,1,0,,0,3,,,0,,
0,9,SALVADOR ALVARADO,3273,3273C1,58,150,3,0,2,1,,1,5,,,0,,
0,9,SALVADOR ALVARADO,3274,3274B,114,228,7,2,3,1,,0,6,,,0,,
0,9,SALVADOR ALVARADO,3275,3275B,175,236,8,0,4,1,,1,2,,,0,,
0,9,SALVADOR ALVARADO,3275,3275C1,166,252,6,1,7,1,,0,4,,,0,,
0,9,SALVADOR ALVARADO,3275,3275C2,162,234,12,0,9,2,,2,3,,,1,,
0,9,SALVADOR ALVARADO,3276,3276B,90,91,10,0,1,2,,0,1,,,0,,
0,9,SALVADOR ALVARADO,3276,3276C1,78,91,5,1,7,4,,0,4,,,0,,
0,9,SALVADOR ALVARADO,3277,3277B,68,81,6,3,2,0,,1,2,,,0,,
0,9,SALVADOR ALVARADO,3277,3277C1,76,92,4,3,2,2,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3278,3278B,59,94,3,0,3,2,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3279,3279B,83,126,14,0,7,2,,0,6,,,0,,
0,9,SALVADOR ALVARADO,3280,3280B,80,141,2,2,2,0,,0,7,,,0,,
0,9,SALVADOR ALVARADO,3281,3281B,126,171,5,5,0,5,,0,5,,,0,,
0,9,SALVADOR ALVARADO,3282,3282B,67,120,4,0,2,7,,0,5,,,0,,
0,9,SALVADOR ALVARADO,3283,3283B,39,141,8,0,2,2,,1,5,,,0,,
0,9,SALVADOR ALVARADO,3284,3284B,141,169,7,0,1,3,,0,6,,,0,,
0,9,SALVADOR ALVARADO,3285,3285B,92,142,10,1,6,0,,1,2,,,0,,
0,9,SALVADOR ALVARADO,3286,3286B,67,114,6,1,7,0,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3287,3287B,106,123,9,1,4,3,,0,4,,,0,,
0,9,SALVADOR ALVARADO,3287,3287C1,107,109,5,0,2,0,,0,3,,,0,,
0,9,SALVADOR ALVARADO,3288,3288B,85,140,3,1,7,0,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3289,3289B,35,89,0,0,4,0,,0,1,,,0,,
0,9,SALVADOR ALVARADO,3290,3290B,43,88,2,0,3,0,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3291,3291B,39,79,1,1,5,1,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3292,3292B,60,86,0,0,2,1,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3293,3293B,31,97,1,0,2,0,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3294,3294B,40,99,2,0,0,0,,0,3,,,0,,
0,9,SALVADOR ALVARADO,3295,3295B,44,96,0,0,3,2,,0,3,,,0,,
0,9,SALVADOR ALVARADO,3296,3296B,34,63,5,7,2,0,,0,1,,,0,,
0,9,SALVADOR ALVARADO,3297,3297B,56,83,5,1,1,0,,0,3,,,0,,
0,9,SALVADOR ALVARADO,3298,3298B,45,133,4,0,2,1,,0,9,,,0,,
0,9,SALVADOR ALVARADO,3299,3299B,60,73,3,0,1,0,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3300,3300B,44,101,2,2,3,1,,0,1,,,0,,
0,9,SALVADOR ALVARADO,3301,3301B,35,78,3,0,0,2,,0,1,,,0,,
0,9,SALVADOR ALVARADO,3302,3302B,52,98,3,1,25,0,,0,1,,,0,,
0,9,SALVADOR ALVARADO,3303,3303B,64,73,3,3,2,2,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3304,3304B,143,198,4,1,12,2,,0,3,,,0,,
0,9,SALVADOR ALVARADO,3305,3305B,122,166,4,0,2,2,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3306,3306B,109,181,15,1,2,3,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3307,3307B,89,141,11,2,0,1,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3307,3307C1,90,148,18,2,6,3,,0,6,,,0,,
0,9,SALVADOR ALVARADO,3308,3308B,79,99,4,3,2,0,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3309,3309B,79,107,8,5,3,2,,0,7,,,1,,
0,9,SALVADOR ALVARADO,3310,3310B,63,125,2,0,7,3,,0,5,,,0,,
0,9,SALVADOR ALVARADO,3311,3311B,63,106,2,0,2,11,,0,3,,,0,,
0,9,SALVADOR ALVARADO,3312,3312B,86,136,9,2,1,5,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3313,3313B,65,97,7,0,0,1,,0,4,,,0,,
0,9,SALVADOR ALVARADO,3314,3314B,74,118,3,3,0,1,,0,1,,,0,,
0,9,SALVADOR ALVARADO,3315,3315B,52,111,2,3,0,1,,0,3,,,0,,
0,9,SALVADOR ALVARADO,3316,3316B,57,128,2,0,2,9,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3317,3317B,57,74,2,0,4,2,,0,4,,,1,,
0,9,SALVADOR ALVARADO,3318,3318B,52,85,1,1,4,1,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3319,3319B,69,126,1,2,2,6,,0,1,,,0,,
0,9,SALVADOR ALVARADO,3320,3320B,144,262,3,0,15,1,,0,3,,,0,,
0,9,SALVADOR ALVARADO,3321,3321B,94,124,8,0,4,0,,0,3,,,0,,
0,9,SALVADOR ALVARADO,3322,3322B,102,100,7,5,0,9,,1,7,,,0,,
0,9,SALVADOR ALVARADO,3323,3323B,101,168,8,0,2,2,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3324,3324B,61,85,0,0,1,0,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3325,3325B,52,64,6,0,2,0,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3326,3326B,32,43,7,0,0,0,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3327,3327B,53,73,2,0,4,0,,0,3,,,0,,
0,9,SALVADOR ALVARADO,3328,3328B,53,50,16,0,0,0,,0,3,,,0,,
0,9,SALVADOR ALVARADO,3329,3329B,43,73,2,1,1,1,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3330,3330B,41,80,2,0,0,0,,0,4,,,0,,
0,9,SALVADOR ALVARADO,3331,3331B,38,80,1,0,0,0,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3332,3332B,25,75,4,0,0,0,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3333,3333B,38,50,1,1,0,0,,1,0,,,0,,
0,9,SALVADOR ALVARADO,3334,3334B,31,44,5,0,0,7,,0,1,,,0,,
0,9,SALVADOR ALVARADO,3335,3335B,15,45,0,0,0,0,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3336,3336B,128,122,3,0,1,0,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3337,3337B,156,161,6,1,0,1,,0,3,,,0,,
0,9,SALVADOR ALVARADO,3338,3338B,46,121,4,0,0,0,,0,1,,,0,,
0,9,SALVADOR ALVARADO,3339,3339B,63,82,2,0,1,0,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3340,3340B,90,85,2,0,1,2,,0,3,,,0,,
0,9,SALVADOR ALVARADO,3341,3341B,75,98,4,1,3,1,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3342,3342B,38,71,4,0,1,0,,0,1,,,0,,
0,9,SALVADOR ALVARADO,3343,3343B,51,76,2,0,0,0,,0,1,,,0,,
0,9,SALVADOR ALVARADO,3344,3344B,29,92,0,0,0,0,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3345,3345B,40,90,8,0,0,0,,0,1,,,0,,
0,9,SALVADOR ALVARADO,3346,3346B,61,82,2,0,0,0,,0,1,,,0,,
0,9,SALVADOR ALVARADO,3347,3347B,44,58,2,0,0,0,,0,3,,,0,,
0,9,SALVADOR ALVARADO,3348,3348B,49,48,2,0,1,1,,0,5,,,0,,
0,9,SALVADOR ALVARADO,3349,3349B,78,88,1,0,2,0,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3350,3350B,83,114,88,4,3,0,,0,6,,,0,,
0,9,SALVADOR ALVARADO,3351,3351B,46,103,6,0,0,1,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3352,3352B,108,119,0,0,0,2,,0,3,,,0,,
0,9,SALVADOR ALVARADO,3353,3353B,80,114,1,0,1,0,,0,4,,,0,,
0,9,SALVADOR ALVARADO,3354,3354B,76,90,7,0,0,0,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3355,3355B,129,157,16,0,1,0,,0,5,,,1,,
0,9,SALVADOR ALVARADO,3356,3356B,72,104,45,0,0,0,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3357,3357B,49,78,8,0,0,0,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3358,3358B,107,119,2,0,0,1,,0,5,,,0,,
0,9,SALVADOR ALVARADO,3359,3359B,50,118,6,0,2,1,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3360,3360B,65,92,2,0,0,1,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3361,3361B,29,44,3,0,0,0,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3362,3362B,59,108,4,0,0,0,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3363,3363B,77,45,0,0,0,0,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3364,3364B,24,24,1,0,0,0,,0,2,,,0,,
0,9,SALVADOR ALVARADO,3365,3365B,17,83,2,0,0,0,,0,0,,,0,,
0,9,SALVADOR ALVARADO,3366,3366B,22,61,2,0,0,0,,0,1,,,0,,
0,9,SALVADOR ALVARADO,3367,3367B,55,83,2,0,0,0,,0,3,,,0,,
0,9,SALVADOR ALVARADO,3368,3368B,43,40,1,0,0,0,,0,3,,,0,,
0,9,SALVADOR ALVARADO,3369,3369B,23,34,0,0,0,0,,0,1,,,0,,
,,,,,,,,,,,,,,,,,,
0,10,MOCORITO,2997,2997B,65,162,19,,0,,,1,9,,,,,
0,10,MOCORITO,2998,2998B,17,51,3,,1,,,0,2,,,,,
0,10,MOCORITO,2999,2999B,57,132,2,,0,,,0,3,,,,,
0,10,MOCORITO,3000,3000B,38,99,1,,0,,,0,3,,,,,
0,10,MOCORITO,3001,3001B,33,68,2,,0,,,0,0,,,,,
0,10,MOCORITO,3002,3002B,28,92,7,,0,,,0,9,,,,,
0,10,MOCORITO,3003,3003B,21,79,5,,0,,,0,3,,,,,
0,10,MOCORITO,3004,3004B,52,94,1,,0,,,0,3,,,,,
0,10,MOCORITO,3005,3005B,105,264,18,,1,,,0,5,,,,,
0,10,MOCORITO,3006,3006B,30,144,5,,0,,,0,7,,,,,
0,10,MOCORITO,3007,3007B,81,260,14,,3,,,0,7,,,,,
0,10,MOCORITO,3008,3008B,56,190,2,,2,,,0,13,,,,,
0,10,MOCORITO,3009,3009B,54,205,12,,2,,,0,8,,,,,
0,10,MOCORITO,3010,3010B,34,43,2,,1,,,0,2,,,,,
0,10,MOCORITO,3011,3011B,20,28,6,,0,,,0,3,,,,,
0,10,MOCORITO,3012,3012B,40,36,0,,0,,,0,0,,,,,
0,10,MOCORITO,3013,3013B,8,38,0,,1,,,0,0,,,,,
0,10,MOCORITO,3014,3014B,44,208,1,,1,,,0,6,,,,,
0,10,MOCORITO,3015,3015B,77,140,3,,1,,,0,0,,,,,
0,10,MOCORITO,3016,3016B,39,25,2,,1,,,0,3,,,,,
0,10,MOCORITO,3017,3017B,75,42,0,,1,,,0,3,,,,,
0,10,MOCORITO,3018,3018B,41,56,1,,1,,,0,3,,,,,
0,10,MOCORITO,3019,3019B,15,34,0,,0,,,0,1,,,,,
0,10,MOCORITO,3020,3020B,21,57,0,,0,,,0,2,,,,,
0,10,MOCORITO,3021,3021B,19,40,1,,1,,,0,2,,,,,
0,10,MOCORITO,3022,3022B,31,46,1,,0,,,0,2,,,,,
0,10,MOCORITO,3023,3023B,21,68,1,,0,,,0,0,,,,,
0,10,MOCORITO,3024,3024B,40,61,0,,2,,,0,3,,,,,
0,10,MOCORITO,3025,3025B,109,130,9,,2,,,0,2,,,,,
0,10,MOCORITO,3026,3026B,36,78,4,,0,,,0,2,,,,,
0,10,MOCORITO,3027,3027B,64,84,6,,0,,,0,1,,,,,
0,10,MOCORITO,3028,3028B,32,89,1,,2,,,0,2,,,,,
0,10,MOCORITO,3029,3029B,58,123,0,,1,,,0,1,,,,,
0,10,MOCORITO,3030,3030B,27,19,2,,0,,,0,0,,,,,
0,10,MOCORITO,3031,3031B,64,70,0,,1,,,0,1,,,,,
0,10,MOCORITO,3032,3032B,50,59,0,,0,,,0,0,,,,,
0,10,MOCORITO,3033,3033B,13,15,2,,1,,,0,1,,,,,
0,10,MOCORITO,3034,3034B,25,64,0,,0,,,0,3,,,,,
0,10,MOCORITO,3035,3035B,15,113,0,,0,,,0,2,,,,,
0,10,MOCORITO,3036,3036B,8,32,0,,2,,,0,0,,,,,
0,10,MOCORITO,3037,3037B,7,44,0,,0,,,0,0,,,,,
0,10,MOCORITO,3038,3038B,7,39,0,,0,,,0,1,,,,,
0,10,MOCORITO,3039,3039B,46,47,2,,0,,,0,3,,,,,
0,10,MOCORITO,3040,3040B,47,56,2,,2,,,0,2,,,,,
0,10,MOCORITO,3041,3041B,64,69,0,,0,,,0,1,,,,,
0,10,MOCORITO,3042,3042B,96,128,1,,1,,,0,3,,,,,
0,10,MOCORITO,3043,3043B,24,99,1,,0,,,0,3,,,,,
0,10,MOCORITO,3045,3045B,20,21,1,,0,,,0,1,,,,,
0,10,MOCORITO,3046,3046B,132,200,1,,3,,,0,9,,,,,
0,10,MOCORITO,3047,3047B,49,57,0,,0,,,0,2,,,,,
0,10,MOCORITO,3048,3048B,57,60,2,,1,,,0,2,,,,,
0,10,MOCORITO,3049,3049B,16,24,2,,0,,,0,2,,,,,
0,10,MOCORITO,3050,3050B,23,42,0,,2,,,0,8,,,,,
0,10,MOCORITO,3051,3051B,53,141,1,,0,,,0,5,,,,,
0,10,MOCORITO,3052,3052B,120,166,3,,0,,,0,8,,,,,
0,10,MOCORITO,3053,3053B,76,153,2,,2,,,2,11,,,,,
0,10,MOCORITO,3054,3054B,63,92,13,,1,,,0,2,,,,,
0,10,MOCORITO,3055,3055B,89,159,7,,1,,,0,7,,,,,
0,10,MOCORITO,3056,3056B,23,20,0,,0,,,0,1,,,,,
0,10,MOCORITO,3057,3057B,35,47,2,,0,,,0,1,,,,,
0,10,MOCORITO,3058,3058B,46,93,2,,2,,,0,9,,,,,
0,10,MOCORITO,3059,3059B,17,70,2,,0,,,0,1,,,,,
0,10,MOCORITO,3060,3060B,25,80,1,,1,,,0,1,,,,,
0,10,MOCORITO,3061,3061B,60,88,1,,1,,,0,8,,,,,
0,10,MOCORITO,3063,3063B,43,60,1,,0,,,0,3,,,,,
0,10,MOCORITO,3064,3064B,5,38,4,,0,,,0,2,,,,,
0,10,MOCORITO,3065,3065B,46,107,3,,6,,,0,6,,,,,
0,10,MOCORITO,3066,3066B,29,94,3,,1,,,0,4,,,,,
0,10,MOCORITO,3067,3067B,68,46,1,,1,,,0,0,,,,,
0,10,MOCORITO,3068,3068B,35,48,2,,1,,,0,0,,,,,
0,10,MOCORITO,3069,3069B,14,48,0,,7,,,0,0,,,,,
0,10,MOCORITO,3070,3070B,41,67,1,,0,,,0,3,,,,,
0,10,MOCORITO,3071,3071B,29,48,2,,1,,,0,3,,,,,
0,10,MOCORITO,3072,3072B,44,52,0,,4,,,0,5,,,,,
0,10,MOCORITO,3073,3073B,7,45,2,,0,,,0,1,,,,,
0,10,MOCORITO,3074,3074B,14,59,4,,0,,,0,2,,,,,
0,10,MOCORITO,3075,3075B,70,62,2,,1,,,5,10,,,,,
0,10,MOCORITO,3076,3076B,18,57,0,,0,,,0,3,,,,,
0,10,MOCORITO,3077,3077B,17,15,0,,0,,,0,0,,,,,
0,10,MOCORITO,3078,3078B,25,17,0,,2,,,0,0,,,,,
0,10,MOCORITO,3079,3079B,42,35,0,,0,,,0,5,,,,,
0,10,MOCORITO,3080,3080B,12,35,0,,7,,,0,3,,,,,
0,10,MOCORITO,3081,3081B,27,36,0,,0,,,0,1,,,,,
0,10,MOCORITO,3082,3082B,53,37,0,,4,,,0,1,,,,,
0,10,MOCORITO,3083,3083B,56,10,0,,0,,,0,0,,,,,
0,10,MOCORITO,3084,3084B,59,92,1,,1,,,0,3,,,,,
0,10,MOCORITO,3086,3086B,64,106,1,,2,,,0,4,,,,,
