CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,665,2,163,44,14,17,6,23,6,48,19,18,0,2,0,0,25,,,2,385,15,402,806
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,666,1,88,20,14,9,5,5,1,22,15,13,0,1,0,0,5,,,2,198,7,207,421
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,667,3,305,83,38,35,10,46,12,61,53,26,1,3,0,1,43,,,1,717,27,745,1557
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,668,2,87,81,46,5,2,13,8,115,12,6,1,1,0,0,,,,0,377,0,377,868
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,669,2,101,119,63,12,4,9,8,118,16,27,6,8,1,0,,,,1,492,9,502,1082
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,670,1,72,65,38,8,3,4,3,83,10,10,0,5,0,0,,,,0,301,5,306,578
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,671,1,82,62,31,6,6,11,3,84,32,22,0,9,0,0,,,,0,348,7,355,707
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,672,2,116,94,57,5,5,9,4,103,23,31,0,5,0,0,,,,0,452,13,465,1057
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,673,2,167,56,18,0,4,9,5,76,28,14,1,1,0,0,,,,0,379,21,400,1196
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,674,3,367,82,54,10,6,19,7,119,60,22,0,1,1,0,,,,2,748,19,769,1851
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,675,3,204,126,68,11,14,26,6,175,55,18,4,4,0,0,,,,0,711,14,725,1829
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,676,2,74,88,51,4,10,7,2,115,9,14,2,7,0,0,,,,0,383,7,390,889
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,677,1,42,44,41,5,3,5,3,63,8,17,1,1,0,0,,,,1,233,19,253,561
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,678,2,88,80,41,9,2,16,4,96,28,21,0,2,0,0,,,,0,387,12,399,865
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,679,2,92,80,54,13,4,3,1,75,12,10,1,1,0,0,,,,0,346,8,354,791
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,680,5,326,328,142,27,10,35,16,350,63,65,3,9,1,0,,,,0,1375,37,1412,3364
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,681,5,493,348,138,18,17,68,33,417,96,67,4,16,1,0,,,,2,1716,43,1761,3661
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,682,2,127,219,58,14,10,10,3,94,12,24,0,8,1,0,,,,0,580,30,610,1324
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,683,2,133,176,86,15,7,10,6,96,10,43,0,7,0,0,,,,0,589,32,621,1247
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,684,1,58,101,42,12,2,3,2,39,10,17,1,6,0,0,,,,0,293,11,304,607
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,685,2,110,164,74,9,4,16,5,137,10,25,2,7,1,0,,,,0,564,16,580,1389
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,686,2,112,124,55,23,3,9,10,101,16,20,2,10,1,0,,,,0,486,9,495,1218
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,687,2,85,108,65,10,4,7,5,94,8,20,3,4,0,0,,,,0,413,23,436,1074
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,688,2,80,114,45,14,1,7,7,86,7,18,2,5,1,0,,,,1,387,20,408,1026
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,689,2,63,94,71,9,4,12,8,95,11,18,0,9,0,0,,,,0,394,21,415,977
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,690,1,42,51,25,3,4,12,2,58,12,12,1,2,0,0,,,,0,224,12,236,548
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,691,2,63,82,38,3,9,4,5,71,6,16,1,7,0,0,,,,0,305,7,312,805
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,692,2,53,104,57,11,10,6,10,84,14,27,1,4,1,0,,,,1,382,10,393,1026
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,693,2,60,101,47,7,3,6,2,93,8,17,0,5,0,0,,,,0,349,9,358,1018
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,694,5,477,275,117,10,23,38,28,329,92,68,5,7,0,0,,,,4,1469,55,1528,3484
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,695,2,121,116,77,15,4,10,3,154,29,23,0,5,1,0,,,,0,558,16,574,1154
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,696,2,104,103,56,11,6,6,7,114,21,16,2,3,0,0,,,,0,449,13,462,999
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,697,2,100,104,35,7,6,8,6,105,21,21,1,3,0,0,,,,0,417,23,440,897
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,698,2,110,164,65,7,4,12,5,135,21,30,1,3,0,0,,,,0,557,11,568,1200
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,699,1,83,56,40,5,4,9,2,51,7,24,0,4,0,0,,,,0,285,7,292,508
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,700,2,104,127,51,7,4,7,5,115,16,22,2,4,3,0,,,,0,467,18,485,1028
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,701,2,120,132,77,15,4,10,9,95,28,31,2,2,0,0,,,,0,525,11,536,1148
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,702,3,323,148,64,12,21,20,12,211,73,43,5,4,12,0,,,,0,948,31,979,2247
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,703,2,186,133,38,9,6,7,8,132,13,31,0,2,0,0,,,,4,565,18,587,1235
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,704,2,153,76,44,8,8,18,6,63,34,17,0,6,0,0,,,,0,433,15,448,1105
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,705,2,115,58,27,6,1,11,6,99,37,13,0,1,0,0,,,,1,374,8,383,906
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,706,1,83,63,30,1,2,8,4,54,12,10,2,2,0,0,,,,1,271,7,279,615
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,707,2,104,74,31,5,4,11,6,79,28,15,1,3,0,0,,,,0,361,15,376,875
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,708,2,162,75,29,12,6,17,8,103,32,16,2,3,1,0,,,,0,466,19,485,1063
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,709,3,305,173,57,11,11,29,14,171,65,45,5,4,0,0,,,,0,890,21,911,2009
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,710,2,86,105,42,12,8,9,4,82,7,26,2,10,0,0,,,,8,393,8,409,1096
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,711,2,66,114,56,12,10,7,7,102,9,21,11,3,1,0,,,,0,419,6,425,1170
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,712,1,59,56,50,5,1,8,3,45,18,12,0,0,0,0,,,,0,257,5,262,642
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,713,2,49,123,38,8,4,11,3,102,18,14,11,0,0,0,,,,0,381,24,405,1111
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,714,2,79,104,50,9,14,10,1,87,6,18,0,3,0,0,,,,1,381,11,393,1064
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,715,2,67,105,49,6,6,5,3,103,10,14,3,5,0,0,,,,0,376,20,396,1200
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,716,1,47,38,38,5,4,1,2,66,6,10,2,3,0,0,,,,0,222,11,233,617
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,717,2,77,89,47,10,11,7,2,115,8,21,1,4,0,0,,,,0,392,14,406,1092
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,718,3,100,130,55,13,20,23,6,151,11,33,2,6,0,0,,,,1,550,20,571,1520
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,719,2,96,106,59,7,5,14,7,93,12,20,0,6,1,0,,,,0,426,19,445,1156
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,720,2,105,162,83,18,7,5,6,133,20,35,3,11,1,0,,,,6,589,16,611,1490
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,721,2,76,99,50,15,10,7,5,92,11,31,3,4,0,0,,,,2,403,16,421,1299
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,722,2,90,136,55,17,6,4,6,122,13,25,2,5,0,0,,,,0,481,14,495,1271
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,723,1,39,58,19,1,2,0,7,39,5,11,1,4,0,0,,,,0,186,5,191,447
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,724,2,70,67,42,4,4,4,3,63,7,28,1,3,0,0,,,,0,296,6,302,816
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,725,2,99,100,87,12,8,16,2,103,9,37,0,13,1,0,,,,0,487,26,513,1491
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,726,2,103,76,57,12,3,4,2,105,14,34,0,6,0,1,,,,2,417,21,440,1182
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,727,2,76,112,50,16,9,3,2,98,13,11,1,6,0,0,,,,0,397,20,417,1126
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,728,1,30,34,19,3,0,4,48,15,7,0,3,0,0,0,,,,0,163,3,166,482
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,729,3,330,137,46,12,5,27,5,132,55,28,1,8,1,0,,,,3,787,14,804,1687
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,730,1,75,45,25,2,2,7,1,77,11,6,2,4,0,0,,,,1,257,9,267,568
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,731,1,98,75,42,5,5,7,3,62,15,12,0,4,0,0,,,,0,328,13,341,685
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,732,2,122,85,44,8,7,8,6,105,37,18,3,3,0,0,,,,0,446,11,457,1022
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,733,2,117,108,59,19,8,10,8,128,24,20,0,4,0,0,,,,1,505,12,518,1086
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,734,1,89,50,28,3,4,14,5,43,7,12,3,3,0,0,,,,0,261,14,275,717
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,735,1,63,65,20,3,3,7,3,35,9,13,1,2,1,0,,,,0,225,2,227,450
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,736,2,83,95,35,6,13,6,6,100,14,10,2,3,1,0,,,,0,374,22,396,1050
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,737,2,73,84,36,7,3,4,4,65,8,27,0,3,0,0,,,,0,314,6,320,931
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,738,2,106,66,22,4,2,11,4,75,14,21,3,2,0,0,,,,1,330,11,342,921
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,739,1,68,72,36,7,2,3,4,53,6,16,1,7,0,0,,,,0,275,6,281,710
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,740,2,119,133,45,7,7,11,7,72,16,29,6,3,0,0,,,,0,455,17,472,1169
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,741,2,60,87,28,4,1,12,0,61,5,18,2,5,0,0,,,,0,283,14,297,829
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,742,1,53,54,25,7,1,2,2,54,4,12,0,6,0,0,,,,0,220,7,227,525
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,743,1,43,40,22,5,1,6,4,35,6,5,0,2,0,0,,,,0,169,5,174,428
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,744,1,69,71,53,9,1,0,5,37,3,29,0,5,0,0,,,,0,282,10,292,670
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,745,1,71,90,43,10,4,13,4,49,4,36,0,3,0,0,,,,0,327,12,339,698
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,746,2,98,75,57,12,6,7,3,107,14,32,0,6,0,0,,,,0,417,11,428,936
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,747,1,52,48,25,7,3,5,1,51,4,9,3,5,0,0,,,,0,213,7,220,504
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,748,1,89,85,36,11,3,8,3,67,5,25,1,5,2,0,,,,0,340,9,349,723
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,749,1,38,47,10,3,2,3,2,29,5,8,3,1,0,0,,,,0,151,7,158,344
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,750,1,50,40,20,2,2,1,2,45,7,10,0,6,0,0,,,,0,185,5,190,514
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,751,1,24,30,23,6,1,1,1,40,6,14,0,3,0,0,,,,0,149,5,154,380
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,752,1,75,55,29,4,7,7,0,30,6,17,2,4,0,0,,,,0,236,15,251,583
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,753,1,87,88,42,17,1,11,7,79,11,18,2,6,0,0,,,,0,369,7,376,697
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,754,1,27,40,20,8,1,3,3,17,4,10,3,6,0,0,,,,0,142,4,146,323
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,755,1,38,40,10,10,2,4,2,35,7,2,0,0,0,0,,,,0,150,0,150,319
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,756,1,45,47,26,3,1,5,4,38,5,7,2,4,1,0,,,,0,188,11,199,592
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,757,1,56,41,27,15,6,5,2,58,5,6,3,4,0,0,,,,1,228,5,234,712
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,758,1,22,20,17,3,1,4,2,34,7,15,0,0,0,0,,,,0,125,1,126,496
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,759,1,86,31,24,9,3,7,3,43,10,13,1,3,1,0,,,,2,234,2,238,604
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,760,1,50,41,17,7,1,4,1,46,5,3,3,2,2,0,,,,0,182,9,191,561
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,761,1,49,62,10,7,1,5,3,38,2,3,2,4,0,0,,,,0,186,8,194,626
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,762,2,59,56,17,9,10,3,4,48,4,16,1,2,0,0,,,,2,229,6,237,940
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,763,1,68,28,13,4,1,1,1,24,5,4,1,0,0,0,,,,0,150,0,150,461
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,764,2,152,26,14,0,4,7,0,32,13,8,1,1,0,0,,,,2,258,7,267,754
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,765,2,162,36,22,7,2,12,2,54,23,6,0,1,0,0,,,,0,327,9,336,1088
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,766,1,145,46,21,8,4,5,1,41,25,12,0,0,0,0,,,,1,308,12,321,650
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,767,2,120,146,73,32,6,6,5,153,9,27,4,6,0,0,,,,0,587,19,606,1385
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,768,5,167,304,136,55,15,10,17,314,34,52,1,13,0,0,,,,0,1118,38,1156,3076
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,769,2,59,114,69,10,3,5,3,110,8,17,0,5,0,0,,,,1,403,13,417,1123
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,770,2,66,99,72,9,3,7,9,99,8,42,6,2,0,0,,,,0,422,17,439,839
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,771,2,77,155,82,19,5,9,10,90,9,27,2,3,0,1,,,,0,489,20,509,1121
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,772,1,33,70,17,9,2,2,7,25,0,6,1,2,0,0,,,,0,174,10,184,462
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,773,1,142,24,8,3,1,4,1,25,8,5,2,2,0,0,,,,1,225,5,231,730
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,774,1,26,27,6,6,1,1,1,27,4,3,0,1,0,0,,,,0,103,10,113,366
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,775,4,829,286,87,19,20,23,20,136,46,92,5,10,2,0,,,,0,1575,26,1601,2497
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,776,1,143,55,18,4,3,2,2,17,6,15,0,2,0,0,,,,0,267,6,273,453
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,777,1,240,78,19,5,5,7,4,31,9,25,0,4,0,0,,,,0,427,7,434,693
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,778,1,157,79,9,3,6,4,2,19,7,12,1,2,0,0,,,,0,301,6,307,516
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,779,1,132,75,15,7,2,3,4,37,6,11,0,1,0,0,,,,0,293,4,297,494
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,780,1,170,67,11,2,12,3,2,42,12,36,0,4,1,0,,,,0,362,6,368,591
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,781,1,245,67,24,4,3,6,13,46,10,27,1,2,0,0,,,,0,448,15,463,732
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,782,1,201,80,21,9,2,1,1,31,10,10,1,1,0,0,,,,0,368,3,371,611
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,783,2,349,118,22,3,4,3,7,67,21,31,0,4,0,0,,,,0,629,5,634,941
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,784,1,204,71,19,3,8,3,5,38,9,25,0,2,0,0,,,,0,387,9,396,680
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,785,1,248,101,21,2,5,3,2,52,5,50,3,1,1,3,,,,0,497,11,508,730
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,786,2,240,98,21,4,4,2,4,36,11,18,1,5,2,1,,,,1,447,12,460,767
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,787,2,283,107,32,4,14,1,15,49,12,33,2,3,0,0,,,,0,555,20,575,887
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,788,1,167,79,19,1,8,5,2,0,4,1,0,5,0,0,,,,0,291,0,291,582
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,789,1,222,62,22,2,8,1,3,39,15,17,1,5,0,0,,,,0,397,13,410,666
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,790,2,273,112,25,4,5,8,7,24,14,46,0,0,0,0,,,,2,518,7,527,844
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,791,1,208,75,27,2,4,7,3,33,17,22,1,2,0,0,,,,0,401,6,407,591
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,792,2,343,103,28,6,3,6,4,55,18,35,1,4,2,0,,,,0,608,11,619,949
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,793,2,341,147,39,14,13,4,6,76,13,45,0,9,0,0,,,,0,707,13,720,1269
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,794,5,1032,374,70,16,26,19,19,225,32,106,1,17,0,0,,,,2,1937,40,1979,3270
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,795,1,245,94,20,4,5,2,3,42,5,31,1,1,0,0,,,,0,453,6,459,700
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,796,1,185,105,12,4,3,1,7,30,7,20,0,3,0,0,,,,0,377,10,387,632
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,797,2,295,118,20,10,5,3,5,41,13,33,2,6,1,0,,,,0,552,6,558,793
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,798,1,187,78,15,6,8,5,1,36,11,34,0,1,1,0,,,,1,383,3,387,612
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,799,1,195,119,18,1,1,3,3,37,4,28,0,1,0,0,,,,0,410,2,412,603
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,800,2,233,92,18,11,10,3,7,41,17,20,0,3,0,0,,,,0,455,5,460,753
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,801,2,216,94,15,1,9,2,5,43,10,33,0,4,0,0,,,,1,432,14,447,782
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,802,2,319,144,35,9,17,9,9,58,15,38,0,2,0,0,,,,0,655,11,666,1131
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,803,1,129,50,17,2,6,1,4,27,3,20,0,1,0,0,,,,0,260,4,264,462
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,804,2,331,155,32,9,12,8,7,92,10,44,0,5,0,0,,,,0,705,16,721,1137
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,805,2,323,118,34,13,8,5,8,104,4,27,2,1,0,0,,,,0,647,49,696,1110
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,806,2,245,66,35,5,5,6,1,49,9,35,0,1,1,0,,,,0,458,10,468,766
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,807,2,297,127,26,7,2,1,5,58,6,46,0,5,2,0,,,,0,582,25,607,963
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,808,1,227,85,27,1,6,4,2,33,7,23,0,1,0,0,,,,0,416,15,431,661
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,809,1,198,85,26,8,10,3,8,48,7,29,0,4,0,0,,,,1,426,7,434,740
1,23,QUINTANA ROO,14,CHETUMAL,7,OTHÓN P. BLANCO,810,1,132,32,11,2,0,4,3,21,6,19,2,0,1,0,,,,0,233,5,238,329
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,811,1,41,65,34,106,16,3,3,33,78,7,2,10,0,0,3,,,0,401,11,412,747
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,812,2,35,53,24,148,7,6,6,54,109,7,0,11,0,1,4,,,0,465,18,483,975
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,813,2,37,80,39,156,13,5,11,28,70,3,9,14,0,0,2,,,0,467,16,483,873
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,814,2,76,56,18,37,7,15,5,77,93,10,2,4,0,0,14,,,1,414,15,430,984
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,815,2,38,53,26,66,8,14,4,73,66,3,1,9,0,0,4,,,1,365,5,371,795
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,816,2,39,66,19,92,11,5,9,50,89,4,0,5,0,0,3,,,0,392,10,402,916
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,817,2,60,68,24,72,10,14,8,64,71,6,3,4,0,0,11,,,0,415,15,430,943
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,818,2,34,59,18,130,14,7,7,49,88,2,2,9,0,0,5,,,1,424,15,440,1006
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,819,1,52,50,21,46,4,6,2,63,74,10,2,5,0,0,6,,,0,341,5,346,720
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,820,1,24,38,11,76,24,3,3,15,97,6,0,6,0,0,2,,,0,305,8,313,604
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,821,1,24,26,7,73,6,3,4,36,33,1,3,2,0,0,8,,,1,226,6,233,506
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,822,2,53,62,20,128,20,13,6,87,118,12,0,6,1,0,9,,,3,535,11,549,1366
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,823,1,34,33,19,37,8,2,9,48,45,3,0,7,0,0,4,,,0,249,14,263,599
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,824,1,30,34,18,43,15,7,3,38,48,3,0,6,0,0,0,,,7,245,10,262,583
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,825,1,34,52,17,52,8,17,6,40,70,8,1,4,0,0,5,,,0,314,5,319,728
