CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,23,QUINTANA ROO,1,KANTUNILKIN,4,ISLA MUJERES,261,C05,141,144,11,15,3,0,4,19,10,13,1,9,0,0,,,,0,370,3,373,709,ACTA CASILLA,ANULADA,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/JUN_07_2016_TEQROO.pdf SX-JRC-0128-2016.pdf,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0167-A0168.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,1,C09,40,46,23,96,8,6,6,35,80,4,2,7,0,0,3,,,11,356,0,367,734,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0773-A0774.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,4,B,58,57,27,49,5,8,5,37,58,13,3,2,0,0,13,,,0,335,13,348,714,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0775-A0776.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,11,PUERTO MORELOS,177,C02,63,145,33,37,24,106,1,36,4,4,1,9,1,0,,7,,0,471,25,496,709,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0083-A0084.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,4,C01,53,79,18,50,7,11,3,33,51,7,1,5,0,0,7,,,0,325,11,336,714,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0777-A0778.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,392,C01,32,126,20,11,44,2,8,53,0,2,5,3,1,1,,,,0,308,16,324,598,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3143-A3144.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,434,B,17,24,5,10,1,0,2,4,0,2,0,0,0,0,,,,0,65,1,66,123,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3267-A3268.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,4,C02,44,69,25,60,2,12,2,34,13,10,0,5,0,0,0,,,0,276,13,289,713,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0779-A0780.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,392,C02,20,159,14,9,47,0,8,58,0,4,4,5,1,0,,,,0,329,13,342,597,GRUPO DE RECUENTO,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3145-A3146.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,11,PUERTO MORELOS,177,C03,63,120,33,28,29,122,4,37,2,22,1,11,0,0,,1,,0,473,18,491,708,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0085-A0086.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,435,B,62,141,57,11,8,4,5,43,1,20,0,7,2,0,,,,0,361,11,372,641,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3269-A3270.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,6,LÁZARO CÁRDENAS,284,C01,100,184,11,11,3,2,11,7,46,9,5,5,0,0,,,,0,394,10,404,509,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0173-A0174.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,5,B,47,45,18,55,3,7,3,53,50,11,0,2,1,0,8,,,2,303,12,317,660,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0781-A0782.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,436,B,37,91,31,2,4,3,6,44,1,18,1,1,1,0,,,,0,240,12,252,432,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3271-A3272.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,5,C01,43,56,27,52,6,9,1,49,40,11,2,2,0,0,10,,,0,308,13,321,660,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0783-A0784.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,11,PUERTO MORELOS,178,B,68,103,21,20,43,85,4,21,1,22,2,8,0,0,,3,,0,401,13,414,580,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0087-A0088.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,394,E01,12,105,24,7,68,6,4,18,0,2,2,3,0,0,,,,0,251,6,257,443,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3149-A3150.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,6,LÁZARO CÁRDENAS,284,C02,112,173,12,12,2,7,17,8,29,7,4,3,0,0,,,,0,386,7,393,509,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0175-A0176.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,395,B,23,93,52,18,78,1,19,2,2,4,1,0,0,1,,,,0,294,8,302,459,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3151-A3152.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,436,C01,31,118,22,5,4,0,0,44,0,7,1,2,2,0,,,,0,236,11,247,431,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3273-A3274.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,6,LÁZARO CÁRDENAS,285,B,113,254,10,15,2,4,31,10,52,7,9,13,1,0,,,,0,521,14,535,696,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0177-A0178.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,5,C03,51,51,10,39,4,15,3,38,45,8,0,4,0,0,8,,,2,276,10,288,659,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0787-A0788.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,11,PUERTO MORELOS,178,C01,58,114,26,18,22,58,3,32,5,7,3,4,0,0,,3,,0,353,16,369,580,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0089-A0090.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,437,B,113,119,48,10,8,2,9,76,3,22,3,4,1,1,,,,0,419,7,426,673,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3275-A3276.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,396,B,35,78,7,12,153,2,16,17,0,6,3,0,1,0,,,,0,330,19,349,528,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3153-A3154.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,5,C04,42,47,15,48,5,4,1,31,44,9,0,3,0,0,9,,,0,258,12,270,659,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0789-A0790.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,437,C01,85,166,53,4,1,2,5,50,5,17,2,4,0,2,,,,0,396,19,415,672,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3277-A3278.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,5,C05,37,47,18,43,6,12,1,37,54,7,0,4,0,0,6,,,0,272,6,278,659,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0791-A0792.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,6,LÁZARO CÁRDENAS,285,C01,129,276,26,11,3,1,20,10,37,14,12,5,2,0,,,,0,546,8,554,695,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0179-A0180.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,396,C01,51,56,7,13,173,2,16,12,1,2,2,2,2,0,,,,0,339,15,354,527,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3155-A3156.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,6,B,28,22,9,48,4,2,2,23,14,6,0,5,0,0,5,,,1,168,3,172,437,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0793-A0794.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,438,B,113,159,102,6,7,1,4,33,1,34,1,9,1,0,,,,0,471,8,479,671,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3279-A3280.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,6,C01,27,36,11,34,1,6,1,12,34,4,0,2,0,0,1,,,2,169,8,179,436,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0795-A0796.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,396,E01,31,147,27,11,132,6,28,1,3,1,2,0,0,0,,,,0,389,37,426,712,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3157-A3158.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,7,B,29,50,14,50,6,2,3,39,35,3,1,8,0,0,5,,,1,245,14,260,536,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0797-A0798.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,438,C01,94,126,83,6,5,1,1,18,4,44,0,1,1,0,,,,0,384,20,404,670,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3281-A3282.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,6,LÁZARO CÁRDENAS,286,B,135,242,19,14,2,0,21,6,50,0,0,0,0,0,,,,0,489,13,502,650,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0181-A0182.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,439,B,67,119,87,1,8,1,0,25,0,0,0,1,0,0,,,,0,309,0,309,501,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3283-A3284.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,6,LÁZARO CÁRDENAS,286,C01,146,207,13,12,0,1,23,4,40,10,1,12,3,1,,,,0,473,14,487,650,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0183-A0184.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,11,PUERTO MORELOS,179,B,114,72,20,70,10,8,3,83,3,29,0,0,0,0,,29,,0,441,10,451,720,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0093-A0094.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,7,C01,31,46,29,37,2,2,2,35,34,5,0,6,0,0,7,,,2,236,10,248,535,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0799-A0800.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,396,E02,41,91,19,9,112,10,34,13,0,2,4,4,0,0,,,,0,339,25,364,572,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3159-A3160.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,6,LÁZARO CÁRDENAS,286,C02,126,207,26,32,1,1,14,6,55,10,4,6,0,1,,,,0,489,13,502,650,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0185-A0186.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,439,C01,68,97,67,5,3,3,3,33,0,41,2,7,0,0,,,,0,329,15,344,501,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3285-A3286.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,7,C02,32,52,29,50,5,5,3,21,43,3,0,8,0,0,1,,,0,252,15,267,535,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0801-A0802.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,11,PUERTO MORELOS,179,C01,110,100,14,53,7,0,3,67,4,25,0,5,0,0,,34,,0,422,8,430,720,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0095-A0096.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,6,LÁZARO CÁRDENAS,286,C03,119,236,19,18,8,0,18,13,38,12,5,10,1,0,,,,0,497,12,509,650,ACTA CASILLA,ANULADA,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/JUN_10_2016.pdf SX-JRC-0129-2016.pdf,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0187-A0188.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,439,C02,69,99,83,5,5,1,1,35,3,33,4,0,1,0,,,,0,339,11,350,500,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3287-A3288.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,396,E02C01,27,96,21,9,97,13,31,4,0,0,1,4,0,0,,,,0,303,21,324,571,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3161-A3162.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,8,B,26,28,11,87,3,5,2,17,40,0,1,6,0,0,3,,,0,229,9,238,453,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0803-A0804.JPG
1,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,224,B,52,172,63,15,4,5,11,31,39,15,3,7,0,0,,,,0,417,14,431,652,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2901-A2902.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,440,B,96,189,83,22,18,0,5,20,0,41,3,4,0,0,,,,0,481,18,499,748,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3289-A3290.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,6,LÁZARO CÁRDENAS,287,B,117,182,4,1,0,0,29,6,22,3,8,6,2,0,,,,0,380,7,387,526,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0189-A0190.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,8,C01,24,44,15,95,2,1,1,16,35,1,2,5,0,0,2,,,0,243,8,251,452,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0805-A0806.JPG
1,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,224,C01,55,196,69,4,3,2,9,21,38,36,2,8,1,0,,,,0,444,17,461,652,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2903-A2904.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,9,B,13,36,8,66,5,6,2,14,32,0,2,9,0,1,1,,,1,195,8,204,405,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0807-A0808.JPG
1,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,225,B,61,214,62,5,6,3,5,36,43,35,2,12,1,0,,,,0,485,17,502,742,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2905-A2906.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,441,B,68,196,61,7,6,3,3,28,1,15,0,7,0,0,,,,0,395,18,413,613,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3291-A3292.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,6,LÁZARO CÁRDENAS,287,C01,116,164,2,6,0,1,30,6,23,8,3,3,1,0,,,,0,363,6,369,526,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0191-A0192.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,396,E02C02,34,88,20,16,124,5,23,20,0,2,3,3,0,0,,,,0,338,24,362,571,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3163-A3164.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,9,C01,21,37,12,48,1,5,2,21,25,2,0,5,0,0,2,,,11,181,0,192,405,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0809-A0810.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,441,C01,68,180,71,6,7,1,3,37,2,13,0,2,0,0,,,,0,390,9,399,613,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3293-A3294.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,10,B,25,55,19,154,8,5,5,28,49,3,3,10,0,0,3,,,0,367,7,374,719,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0811-A0812.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,397,B,53,138,18,16,85,6,45,15,6,6,4,0,0,1,,,,0,393,21,414,609,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3165-A3166.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,6,LÁZARO CÁRDENAS,287,C02,104,146,4,9,1,2,25,10,24,4,4,2,2,1,,,,0,338,8,346,525,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0193-A0194.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,13,B,32,88,25,51,21,12,2,50,82,8,0,7,0,0,5,,,0,383,12,395,714,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0255-A0256.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,11,PUERTO MORELOS,179,C04,81,53,15,62,5,1,3,68,2,13,3,6,0,0,,48,,0,360,12,372,720,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0101-A0102.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,442,B,34,73,17,3,4,0,2,7,0,15,0,2,0,0,,,,0,157,6,163,227,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3295-A3296.JPG
1,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,225,C01,55,230,60,6,7,3,6,46,34,35,4,10,0,0,,,,0,496,22,518,742,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2907-A2908.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,13,C01,28,78,20,52,19,3,2,34,70,7,7,0,0,0,6,,,1,326,12,339,714,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0257-A0258.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,398,B,23,102,62,9,87,15,30,12,3,7,10,4,0,1,,,,0,365,24,389,505,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3167-A3168.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,6,LÁZARO CÁRDENAS,288,B,195,238,7,3,3,0,39,22,5,11,3,5,3,0,,,,0,534,0,534,705,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0195-A0196.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,13,C02,32,46,27,60,12,5,3,45,72,5,0,11,0,0,6,,,0,324,22,346,713,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0259-A0260.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,443,B,96,182,31,16,16,1,4,6,0,14,0,4,0,0,,,,0,370,11,381,573,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3297-A3298.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,399,B,9,33,21,3,28,5,3,3,1,4,3,2,1,0,,,,0,116,5,121,189,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3169-A3170.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,14,B,34,72,19,32,9,8,4,50,69,4,1,8,1,0,7,,,0,318,13,331,719,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0261-A0262.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,444,B,59,126,19,6,3,0,1,6,0,10,3,3,0,0,,,,0,236,6,242,470,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3299-A3300.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,14,C01,50,41,18,51,15,3,3,49,67,9,2,3,1,0,12,,,0,324,10,334,719,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0263-A0264.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,400,B,27,130,64,21,75,12,8,8,3,11,2,4,0,0,,,,0,365,27,392,586,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3171-A3172.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,11,PUERTO MORELOS,179,C06,80,79,19,60,20,1,2,78,6,30,1,8,0,0,,29,,0,413,12,425,720,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0105-A0106.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,14,C02,38,44,26,26,7,3,2,68,58,7,0,2,0,0,7,,,0,288,21,309,719,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0265-A0266.JPG
1,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,182,B,188,127,6,24,1,1,2,7,0,10,5,9,0,0,,,,1,380,9,390,683,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2663-A2664.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,14,C03,40,50,17,24,8,6,9,55,63,6,0,5,1,0,9,,,0,293,15,308,718,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0267-A0268.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,401,B,2,96,26,0,181,1,8,6,2,0,0,3,2,0,,,,0,327,8,335,528,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3173-A3174.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,445,B,35,88,13,10,2,0,5,6,0,6,0,2,0,0,,,,0,167,4,171,223,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3301-A3302.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,11,PUERTO MORELOS,179,C07,90,93,19,55,16,3,1,71,5,26,0,5,0,0,,35,,0,419,7,426,719,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0107-A0108.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,14,C04,39,57,19,23,6,11,3,45,69,5,0,5,0,0,9,,,3,291,6,300,718,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0269-A0270.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,446,B,50,137,17,9,5,0,7,17,1,1,1,0,0,0,,,,0,245,7,252,411,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3303-A3304.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,402,B,0,0,0,0,82,2,0,6,0,45,136,0,0,0,,,,0,271,14,285,399,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3175-A3176.JPG
1,23,QUINTANA ROO,11,COZUMEL,2,COZUMEL,182,C01,170,117,2,21,2,4,0,8,3,17,1,3,0,0,,,,0,348,4,352,682,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A2665-A2666.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,11,PUERTO MORELOS,179,C09,70,76,24,68,7,3,3,64,4,15,2,6,0,0,,29,,1,371,9,381,719,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A0111-A0112.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,402,C01,24,80,35,4,80,2,25,9,3,5,1,6,2,0,,,,0,276,14,290,398,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3177-A3178.JPG
1,23,QUINTANA ROO,13,BACALAR,7,OTHÓN P. BLANCO,446,C01,60,127,20,4,3,0,9,25,2,5,0,2,0,0,,,,0,257,3,260,411,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3305-A3306.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,403,B,16,119,41,10,147,0,26,26,2,4,2,6,2,0,,,,0,401,19,420,562,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/A3179-A3180.JPG
