CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,PUP,NVA_ALIANZA,PSD,MORENA,ES,PRS,PAN_PRD,PRI_PVEM,C_COMUN_NVA_ALIANZA_PSD,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,CAND_IND38,CAND_IND39,CAND_IND40,CAND_IND41,CAND_IND42,CAND_IND43,CAND_IND44,CAND_IND45,CAND_IND46,CAND_IND47,PLANILLA_UNICA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,606,2,76,131,29,16,52,5,8,13,3,145,,5,9,6,0,,,,,,,,,,,,,,,,,,,,,20,5,32,7,25,,,,,,,,,,,,,,,,,,,0,587,22,609,1128
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,607,2,96,104,57,18,69,3,14,11,7,140,,10,6,12,0,,,,,,,,,,,,,,,,,,,,,24,2,16,8,23,,,,,,,,,,,,,,,,,,,1,620,21,642,1314
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,608,2,115,137,16,13,20,8,8,11,2,110,,11,5,6,0,,,,,,,,,,,,,,,,,,,,,38,7,3,10,23,,,,,,,,,,,,,,,,,,,0,543,18,561,924
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,609,4,201,310,103,24,80,19,20,19,21,351,,23,11,13,0,,,,,,,,,,,,,,,,,,,,,47,26,38,18,54,,,,,,,,,,,,,,,,,,,3,1378,53,1434,2998
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,610,2,88,163,32,9,19,4,9,16,4,99,,4,8,4,0,,,,,,,,,,,,,,,,,,,,,21,5,5,11,17,,,,,,,,,,,,,,,,,,,0,518,18,536,890
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,611,2,82,145,22,8,53,8,14,19,2,73,,8,1,4,0,,,,,,,,,,,,,,,,,,,,,35,9,17,2,18,,,,,,,,,,,,,,,,,,,0,520,20,540,1140
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,612,2,101,126,62,21,43,4,7,4,8,159,,7,5,5,0,,,,,,,,,,,,,,,,,,,,,31,3,11,11,10,,,,,,,,,,,,,,,,,,,0,618,13,631,1148
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,613,2,32,183,30,7,41,4,13,10,2,119,,2,3,1,0,,,,,,,,,,,,,,,,,,,,,6,3,5,4,22,,,,,,,,,,,,,,,,,,,0,487,15,502,982
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,614,2,55,132,36,9,41,2,12,11,3,158,,6,2,5,0,,,,,,,,,,,,,,,,,,,,,16,4,7,5,36,,,,,,,,,,,,,,,,,,,0,540,17,557,1082
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,615,2,79,128,42,11,69,1,8,5,5,107,,12,4,5,0,,,,,,,,,,,,,,,,,,,,,26,7,7,9,20,,,,,,,,,,,,,,,,,,,0,545,15,560,1143
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,616,5,383,402,99,63,160,2,30,36,9,364,,30,19,12,0,,,,,,,,,,,,,,,,,,,,,45,26,15,9,35,,,,,,,,,,,,,,,,,,,0,1739,54,1793,3431
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,26,CUILAPAM DE GUERRERO,147,3,105,242,414,8,80,92,17,65,55,78,9,14,56,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1242,48,1293,2063
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,26,CUILAPAM DE GUERRERO,148,5,214,344,548,24,102,216,45,48,108,356,18,41,37,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2105,81,2187,3621
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,26,CUILAPAM DE GUERRERO,149,4,116,166,459,13,57,152,7,116,66,193,38,22,37,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1447,54,1502,2271
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,26,CUILAPAM DE GUERRERO,150,3,106,145,500,7,46,94,4,29,48,77,8,37,52,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1157,24,1182,1799
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,26,CUILAPAM DE GUERRERO,151,4,143,200,497,9,53,295,3,237,28,135,27,55,37,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1721,87,1808,2694
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,26,CUILAPAM DE GUERRERO,152,3,108,152,306,5,27,152,6,129,20,83,12,39,32,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1076,42,1118,1606
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,37,3,51,255,226,15,161,3,14,17,24,149,,29,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,13,40,,,,,,,,,,,,,,,,,0,1012,35,1047,1851
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,38,2,46,186,156,9,67,1,12,18,14,145,,25,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,5,22,,,,,,,,,,,,,,,,,1,717,25,743,1292
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1712,2,80,180,111,21,106,7,14,8,4,161,,6,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,13,44,,,,,,,,,,,,,,,,,0,777,27,804,1447
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1713,3,52,201,161,16,125,7,13,15,13,201,,15,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,7,54,,,,,,,,,,,,,,,,,0,894,42,936,1740
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1714,3,59,136,125,9,148,9,12,4,14,171,,6,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,13,56,,,,,,,,,,,,,,,,,0,773,17,790,1513
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1715,3,67,254,244,18,191,11,17,21,28,227,,22,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,16,69,,,,,,,,,,,,,,,,,1,1203,33,1237,2169
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1716,3,75,239,281,23,162,9,15,26,28,179,,22,14,5,,,,,,,,,,,,,,,,,,,,,,,,,,,13,68,,,,,,,,,,,,,,,,,0,1159,34,1193,2084
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1717,4,69,260,373,21,171,2,27,12,29,189,,20,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,,10,45,,,,,,,,,,,,,,,,,0,1261,37,1298,2254
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1718,7,106,360,514,17,266,8,89,31,106,507,,81,42,8,,,,,,,,,,,,,,,,,,,,,,,,,,,41,77,,,,,,,,,,,,,,,,,0,2253,79,2332,3944
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1719,4,82,318,283,19,157,14,40,22,65,350,,33,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,21,76,,,,,,,,,,,,,,,,,4,1494,34,1532,2545
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1720,8,278,692,476,24,317,28,42,61,127,753,,75,27,16,,,,,,,,,,,,,,,,,,,,,,,,,,,60,124,,,,,,,,,,,,,,,,,40,3100,90,3230,5982
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1721,4,55,301,304,13,219,4,18,35,41,460,,72,16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,8,50,,,,,,,,,,,,,,,,,2,1603,37,1642,2852
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1722,11,205,672,1172,30,648,16,70,125,149,894,,133,57,22,,,,,,,,,,,,,,,,,,,,,,,,,,,40,207,,,,,,,,,,,,,,,,,1,4440,119,4560,8198
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1723,4,90,341,377,11,203,6,35,21,70,287,,40,17,10,,,,,,,,,,,,,,,,,,,,,,,,,,,17,92,,,,,,,,,,,,,,,,,0,1617,41,1658,2986
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1724,3,84,233,209,11,187,6,15,15,77,191,,24,28,6,,,,,,,,,,,,,,,,,,,,,,,,,,,37,113,,,,,,,,,,,,,,,,,0,1236,36,1272,2119
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1725,4,83,345,380,18,163,7,21,18,60,350,,63,19,12,,,,,,,,,,,,,,,,,,,,,,,,,,,22,123,,,,,,,,,,,,,,,,,0,1684,57,1741,2989
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1726,6,147,422,522,26,258,16,53,52,92,434,,79,24,15,,,,,,,,,,,,,,,,,,,,,,,,,,,31,154,,,,,,,,,,,,,,,,,1,2325,79,2405,4297
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1727,5,132,502,612,23,155,2,55,24,74,199,,23,23,2,,,,,,,,,,,,,,,,,,,,,,,,,,,10,122,,,,,,,,,,,,,,,,,0,1958,71,2029,3450
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1728,8,120,481,493,29,379,12,40,98,146,443,,94,134,88,,,,,,,,,,,,,,,,,,,,,,,,,,,25,128,,,,,,,,,,,,,,,,,0,2710,107,2817,5419
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1729,3,67,239,228,14,92,14,6,35,46,211,,69,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,15,35,,,,,,,,,,,,,,,,,0,1079,26,1105,2091
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2423,4,14,443,162,111,3,6,,200,163,544,151,7,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1812,49,1861,2804
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2424,4,10,548,160,141,12,8,,192,130,423,61,19,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1711,43,1755,2645
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2425,3,15,306,71,45,5,3,,111,67,346,71,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1047,36,1083,1551
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2426,5,32,482,246,90,13,3,,299,202,504,91,14,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1984,65,2049,3291
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2427,3,3,379,86,55,9,8,,109,61,318,45,6,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1080,44,1124,1682
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2428,18,145,1138,2075,267,170,31,,215,155,1252,158,153,51,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,5810,272,6084,13475
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,566,VILLA DE ZAACHILA,2429,1,2,53,80,2,4,3,,22,7,38,11,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,225,14,239,365
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,8,ASUNCION OCOTLAN,65,2,47,293,7,10,1,,,241,,9,,,38,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,649,25,674,1102
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,8,ASUNCION OCOTLAN,66,2,69,201,19,4,3,,,206,,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,505,29,534,878
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,8,ASUNCION OCOTLAN,67,1,32,155,10,5,4,,,140,,4,,,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,358,14,372,646
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,17,CIENEGA DE ZIMATLAN,111,2,29,463,331,5,1,4,,,36,5,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,888,16,904,1226
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,17,CIENEGA DE ZIMATLAN,112,2,38,418,308,0,2,0,,,53,9,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,830,12,842,1190
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,617,3,22,111,90,5,23,75,,235,53,326,,7,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,951,34,986,1380
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,618,3,24,153,90,11,22,158,,300,19,335,,9,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1127,39,1167,1738
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,619,3,35,150,129,8,23,99,,329,40,422,,7,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1245,40,1286,1870
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,620,4,50,255,226,3,26,112,,443,25,574,,11,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1738,68,1806,2651
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,621,3,19,109,85,2,9,86,,207,27,454,,7,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1012,26,1038,1514
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,622,3,36,130,246,8,28,76,,259,25,557,,6,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1385,39,1425,1983
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,623,2,21,57,82,6,10,38,,72,7,294,,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,596,28,624,838
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,624,1,28,99,67,4,8,18,,70,5,88,,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,395,15,410,637
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,625,1,25,28,64,3,2,25,,87,4,119,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,359,4,363,479
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,626,1,8,35,30,2,6,18,,43,14,129,,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,288,0,288,390
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,627,1,2,29,14,2,2,11,,59,0,23,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,143,4,147,197
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,628,1,19,54,59,6,7,18,,21,4,137,,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,336,21,357,601
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,629,1,10,10,47,0,4,7,,32,1,45,,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,158,5,163,201
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,630,2,25,124,93,11,8,30,,159,21,152,,4,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,635,33,668,944
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,67,OCOTLAN DE MORELOS,631,1,25,9,19,0,1,24,,18,2,138,,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,240,7,247,381
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,100,SAN ANTONINO CASTILLO VELASCO,766,2,19,54,85,2,3,155,,5,,117,,245,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,690,39,729,1226
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,100,SAN ANTONINO CASTILLO VELASCO,767,2,8,32,69,1,4,127,,8,,130,,132,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,519,37,556,916
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,100,SAN ANTONINO CASTILLO VELASCO,768,2,10,28,44,3,6,124,,4,,146,,128,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,501,31,532,872
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,100,SAN ANTONINO CASTILLO VELASCO,769,2,8,26,69,0,2,144,,10,,131,,226,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,622,26,648,1053
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,293,SAN PABLO HUIXTEPEC,1431,2,75,301,9,10,258,0,,11,76,229,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,973,25,998,1394
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,293,SAN PABLO HUIXTEPEC,1432,2,68,219,11,12,272,1,,49,77,169,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,878,37,915,1285
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,293,SAN PABLO HUIXTEPEC,1433,2,108,257,12,11,162,5,,24,76,196,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,853,18,871,1234
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,293,SAN PABLO HUIXTEPEC,1434,2,42,282,10,12,197,3,,22,46,132,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,747,22,769,1069
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,293,SAN PABLO HUIXTEPEC,1435,2,35,261,10,11,172,3,,20,39,127,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,682,22,704,964
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,293,SAN PABLO HUIXTEPEC,1436,2,28,366,12,17,149,6,,22,36,123,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,762,38,800,1137
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,360,SANTA ANA ZEGACHE,1650,3,27,546,461,6,18,6,,,,48,,,15,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1141,41,1182,1714
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,360,SANTA ANA ZEGACHE,1651,2,46,345,330,7,17,3,,,,56,,,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,809,25,834,1202
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,388,SANTA GERTRUDIS,1738,2,50,261,229,5,,,,,,184,,,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,760,23,783,1100
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,388,SANTA GERTRUDIS,1739,2,48,244,238,10,,,,,,122,,,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,679,31,710,1059
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,388,SANTA GERTRUDIS,1740,1,36,63,45,2,,,,,,63,,,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,212,3,215,296
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,555,TRINIDAD ZAACHILA,2391,2,15,73,258,9,,,,,110,433,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,904,39,943,1288
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,555,TRINIDAD ZAACHILA,2392,2,15,44,366,6,,,,,38,125,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,604,24,628,986
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,570,ZIMATLAN DE ALVAREZ,2436,2,140,135,68,104,28,86,7,79,6,86,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,68,,,,,,,,,,,,,,,0,847,37,884,1208
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,570,ZIMATLAN DE ALVAREZ,2437,3,254,244,100,143,48,85,3,79,5,138,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,125,,,,,,,,,,,,,,,1,1294,57,1352,1930
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,570,ZIMATLAN DE ALVAREZ,2438,2,68,105,20,77,29,62,1,63,2,69,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,60,,,,,,,,,,,,,,,0,685,22,707,1060
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,570,ZIMATLAN DE ALVAREZ,2439,3,133,198,43,79,33,93,3,73,7,103,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,77,,,,,,,,,,,,,,,0,886,30,916,1244
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,570,ZIMATLAN DE ALVAREZ,2440,2,156,292,36,129,23,76,2,52,7,81,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,98,,,,,,,,,,,,,,,0,999,30,1029,1478
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,570,ZIMATLAN DE ALVAREZ,2441,3,506,236,67,128,81,68,4,55,3,107,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,90,,,,,,,,,,,,,,,0,1376,39,1415,1945
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,570,ZIMATLAN DE ALVAREZ,2442,4,236,323,112,129,63,141,6,84,6,124,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,164,,,,,,,,,,,,,,,0,1467,52,1519,2382
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,570,ZIMATLAN DE ALVAREZ,2443,1,56,89,62,28,13,4,16,9,3,15,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1,,,,,,,,,,,,,,,0,320,45,365,498
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,570,ZIMATLAN DE ALVAREZ,2444,1,2,60,9,8,21,38,6,17,1,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,3,,,,,,,,,,,,,,,0,228,25,253,338
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,570,ZIMATLAN DE ALVAREZ,2445,1,94,61,28,5,60,13,4,17,4,91,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,,0,385,11,396,774
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,570,ZIMATLAN DE ALVAREZ,2446,1,31,43,38,2,10,4,1,17,3,28,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,5,,,,,,,,,,,,,,,0,224,22,246,406
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,570,ZIMATLAN DE ALVAREZ,2447,2,200,145,52,21,24,6,10,4,3,105,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,7,,,,,,,,,,,,,,,0,605,32,637,1039
3,20,OAXACA,16,ZIMATLAN DE ALVAREZ,570,ZIMATLAN DE ALVAREZ,2448,1,122,54,13,19,4,5,1,4,3,10,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,32,,,,,,,,,,,,,,,0,278,9,287,450
3,20,OAXACA,17,TLACOLULA DE MATAMOROS,109,SAN BALTAZAR CHICHICAPAM,792,2,10,279,572,6,3,2,,,,3,,,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,888,44,932,1169
3,20,OAXACA,17,TLACOLULA DE MATAMOROS,109,SAN BALTAZAR CHICHICAPAM,793,2,12,254,579,2,0,1,,,,13,,,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,883,37,920,1116
3,20,OAXACA,17,TLACOLULA DE MATAMOROS,296,SAN PABLO VILLA DE MITLA,1440,2,330,236,18,118,41,,,2,2,53,,,15,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,865,24,889,1209
