uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
21028,1992,PRI,JERONIMO PEREZ FRANCISCO,0,,1
21028,1995,PRI,MOISES GARCIA RAMIREZ,PAN,,0.9281045752
21028,1998,PRI,MIGUEL GARCIA PEREZ,PRD,,0.48004561
21028,2001,PRI,MANUEL APARICIO MARQUEZ,PAN,,0.0017421603
21028,2004,PAN,ABELARDO GONZALEZ GARCIA,PRI,,0.1418975651
21028,2007,PRI_PVEM,HECTOR VAZQUEZ DOMINGUEZ,PAN,,0.0741350906
21028,2010,PAN_PRD_PNA,MANUEL GARCIA VAZQUEZ,PRI_PVEM,,0.0449775112
21028,2013,PRI_PVEM,MOISES VELAZQUEZ GOMEZ,PAN_PRD_PNA,,0.1078296703
21028,2018,MC,JAVIER VAZQUEZ ARROYO,PRI,,0.1159509202
21029,1989,CONCEJO MUNICIPAL,FACUNDO NAVA FERNANDEZ,0,,NA
21029,1992,PRI,ADALBERTO CASTAÑEDA NAVA,PRD,,0.3689320388
21029,1995,PRI,ALBERTH BONILLA DOMINGUEZ,PRD,,0.1820627803
21029,1998,PRI,EFRAIN MENDOZA MAYA,PRD,,0.1930434783
21029,2001,PRI,RUPERTINO MORA CASTAÑEDA,PRD,,0.0108695652
21029,2004,PRD,ANTONIO RUBEN MORA NAVA,PRI,,0.0599666852
21029,2007,PRI_PVEM,FILOGONIO ALIBERTH BONILLA DOMINGUEZ,PRD_CONVE,,0.1812596006
21029,2010,PAN_PRD_PNA,MANUEL RODRIGUEZ SANTIAGO,PT,,0.0369458128
21029,2013,PT,PLUTARCO DOMINGUEZ AGUILAR,PRI_PVEM,,0.014298893
21029,2018,PRI,XOCHITL DOMINGUEZ CORTEZ,PCPP,,0.1882297992
21030,1989,PRI,JUVENTINO FRANCISCO SOTERO,0,,1
21030,1992,PRI,RICARDO CORTES MARQUEZ,0,,1
21030,1995,PRI,REYES GAONA MARQUEZ,PAN,,0.9931034483
21030,1998,PRI,ARMANDO CORTES MARQUEZ,PAN,,0.022556391
21030,2001,PAN,PROCORO VAZQUEZ ZERAFIN,PRI,,0.1416490486
21030,2004,PRI,EUSEBIO SERAFIN RAMOS,PAN,,0.1215686275
21030,2007,PAN,ALBERTO VAZQUEZ SANCHEZ,PRI_PVEM,,0.0671641791
21030,2010,PRI_PVEM,AURELIO RAMOS MIRAMON,PAN_PRD_PNA,,0.1888544892
21030,2013,PRI_PVEM,REYNALDO MIRAMON JIMENEZ,PAN_PRD_PNA,,0.0784313725
21030,2018,PCPP,MARIA MONICA MIRAMON JIMENEZ,PRI,,0.0726577438
21031,1989,PRI,JORGE VELES VAZQUEZ,PRD,,0.195035461
21031,1992,PRI,SERAFIN MUÑOZ MEZA,PRD,,0.520661157
21031,1995,PRI,JUAN SOLIS RODRIGUEZ,PFCRN,,0.5692840647
21031,1998,PRI,SALVADOR JORGE VELEZ VAZQUEZ,PRD,,0.4750430293
21031,2001,PRI,LAZARO VAZQUEZ LEYVA,PAN,,0.3166058394
21031,2004,PRI,MANUEL LUIS JIMENEZ DUMAS,PAN,,0.2467248908
21031,2007,PRI_PVEM,ANDRES GUSTAVO ALVAREZ MORENO,PAN,,0.1515535828
