DISTRITO    ,MUNICIPIO   ,SECCION   ,CASILLA,LISTA NOMINAL,PAN,PAN-PRD,PAN-PRD-PT,PAN-PT,PRI,PRI-PVEM,PRD,PRD-PT,PT,PVEM,Convergencia,NULOS,NOREGISTRADOS
11,JITOTOL,668,BÁSICA,367,3,,,,66,,186,,0,74,0,9,0
11,JITOTOL,668,EXT. 1,131,0,,,,63,,26,,0,14,0,1,0
,,,,,,,,,,,,,,,,,
12,JUÁREZ,669,BÁSICA,546,,,153,,117,,,,,38,0,11,0
12,JUÁREZ,669,CONTIGUA 1,546,,,179,,106,,,,,37,0,7,0
12,JUÁREZ,669,CONTIGUA 2,547,,,166,,118,,,,,52,0,9,0
12,JUÁREZ,670,BÁSICA,523,,,166,,135,,,,,36,0,6,0
12,JUÁREZ,670,CONTIGUA 1,523,,,167,,118,,,,,36,0,9,0
12,JUÁREZ,670,CONTIGUA 2,524,,,146,,133,,,,,39,0,8,0
12,JUÁREZ,671,BÁSICA,550,,,153,,154,,,,,19,0,10,0
12,JUÁREZ,671,CONTIGUA 1,550,,,167,,137,,,,,29,0,12,0
12,JUÁREZ,671,CONTIGUA 2,550,,,123,,172,,,,,34,0,13,0
12,JUÁREZ,672,BÁSICA,645,,,223,,159,,,,,10,0,4,0
12,JUÁREZ,672,EXT. 1,660,,,171,,197,,,,,4,0,12,0
12,JUÁREZ,673,BÁSICA,492,,,130,,141,,,,,6,0,15,0
12,JUÁREZ,673,CONTIGUA 1,492,,,118,,134,,,,,14,0,10,0
12,JUÁREZ,674,BÁSICA,674,,,244,,181,,,,,13,0,23,0
12,JUÁREZ,674,EXT. 1,323,,,80,,54,,,,,6,0,2,0
12,JUÁREZ,675,BÁSICA,350,,,131,,60,,,,,12,0,10,0
12,JUÁREZ,676,BÁSICA,565,,,222,,109,,,,,10,0,9,0
12,JUÁREZ,676,CONTIGUA 1,565,,,185,,142,,,,,12,0,7,0
12,JUÁREZ,677,BÁSICA,559,,,166,,93,,,,,100,0,11,0
12,JUÁREZ,678,BÁSICA,503,,,75,,138,,,,,58,0,8,0
12,JUÁREZ,678,EXT. 1,493,,,145,,131,,,,,17,0,13,0
12,JUÁREZ,679,BÁSICA,436,,,90,,161,,,,,20,0,11,0
12,JUÁREZ,679,CONTIGUA 1,436,,,97,,148,,,,,21,0,15,0
12,JUÁREZ,680,BÁSICA,743,,,241,,164,,,,,37,0,18,0
12,JUÁREZ,681,BÁSICA,749,,,206,,239,,,,,42,0,13,0
,,,,,,,,,,,,,,,,,
22,LARRAÍNZAR,682,BÁSICA,594,9,,,,149,,4,,0,149,0,9,1
22,LARRAÍNZAR,682,CONTIGUA 1,595,1,,,,177,,2,,0,135,0,22,0
22,LARRAÍNZAR,683,BÁSICA,683,61,,,,215,,27,,0,64,0,18,0
22,LARRAÍNZAR,683,EXT. 1,209,35,,,,93,,6,,0,20,0,3,0
22,LARRAÍNZAR,683,EXT. 2,359,16,,,,42,,9,,0,71,0,2,0
22,LARRAÍNZAR,683,EXT. 3,209,9,,,,6,,10,,0,105,0,3,0
22,LARRAÍNZAR,684,BÁSICA,686,31,,,,159,,25,,0,104,0,10,0
22,LARRAÍNZAR,684,EXT. 1,313,7,,,,145,,2,,0,24,0,7,0
22,LARRAÍNZAR,685,EXT. 1,107,2,,,,29,,2,,0,27,0,2,0
22,LARRAÍNZAR,686,BÁSICA,413,3,,,,118,,1,,0,21,0,2,0
22,LARRAÍNZAR,686,EXT. 1,631,6,,,,215,,13,,0,90,0,10,0
22,LARRAÍNZAR,687,BÁSICA,592,7,,,,354,,1,,0,12,0,2,0
22,LARRAÍNZAR,687,EXT. 1,412,54,,,,81,,3,,0,73,0,8,0
22,LARRAÍNZAR,688,BÁSICA,379,3,,,,128,,10,,0,78,0,8,0
22,LARRAÍNZAR,688,EXT. 1,317,3,,,,91,,8,,0,121,0,14,0
22,LARRAÍNZAR,689,BÁSICA,438,2,,,,86,,1,,0,76,0,5,0
22,LARRAÍNZAR,689,CONTIGUA 1,439,1,,,,64,,2,,0,88,0,5,0
22,LARRAÍNZAR,689,EXT. 1,300,36,,,,109,,1,,0,19,0,2,0
22,LARRAÍNZAR,690,BÁSICA,378,2,,,,175,,2,,0,46,0,6,0
22,LARRAÍNZAR,690,CONTIGUA 1,378,3,,,,152,,1,,0,46,0,7,0
22,LARRAÍNZAR,690,EXT. 1,506,2,,,,168,,4,,0,61,0,13,0
22,LARRAÍNZAR,691,BÁSICA,340,1,,,,106,,19,,0,60,0,0,0
22,LARRAÍNZAR,691,EXT. 1,372,4,,,,239,,14,,0,57,0,9,0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
9,LA LIBERTAD,692,BÁSICA,443,202,,,,145,,29,,0,0,0,5,0
9,LA LIBERTAD,693,BÁSICA,467,190,,,,151,,37,,0,0,0,1,0
9,LA LIBERTAD,693,CONTIGUA 1,468,225,,,,136,,39,,0,0,0,6,0
9,LA LIBERTAD,694,BÁSICA,734,311,,,,271,,39,,0,0,0,13,0
9,LA LIBERTAD,695,BÁSICA,629,263,,,,228,,35,,0,0,0,11,0
9,LA LIBERTAD,696,BÁSICA,654,294,,,,248,,20,,0,0,0,7,0
9,LA LIBERTAD,696,EXT. 1,540,231,,,,168,,7,,0,0,0,10,0
,,,,,,,,,,,,,,,,,
15,MAPASTEPEC,697,BÁSICA,680,113,,,,123,,,54,,30,0,13,0
15,MAPASTEPEC,697,CONTIGUA 1,681,98,,,,158,,,62,,40,0,13,0
15,MAPASTEPEC,697,CONTIGUA 2,681,84,,,,130,,,49,,28,0,14,0
15,MAPASTEPEC,698,BÁSICA,696,70,,,,173,,,103,,16,0,6,0
15,MAPASTEPEC,698,CONTIGUA 1,696,85,,,,154,,,111,,33,0,6,0
15,MAPASTEPEC,699,BÁSICA,583,97,,,,121,,,55,,17,0,7,0
15,MAPASTEPEC,699,CONTIGUA 1,583,119,,,,92,,,68,,20,0,9,0
15,MAPASTEPEC,700,BÁSICA,528,66,,,,92,,,42,,35,0,6,0
15,MAPASTEPEC,700,CONTIGUA 1,529,93,,,,68,,,41,,34,0,3,0
15,MAPASTEPEC,700,CONTIGUA 2,529,89,,,,56,,,58,,28,0,6,0
15,MAPASTEPEC,701,BÁSICA,679,166,,,,61,,,25,,49,0,10,0
15,MAPASTEPEC,701,CONTIGUA 1,680,181,,,,65,,,41,,41,0,11,0
15,MAPASTEPEC,702,BÁSICA,457,120,,,,35,,,32,,32,0,7,0
15,MAPASTEPEC,702,CONTIGUA 1,458,115,,,,48,,,34,,18,0,9,0
15,MAPASTEPEC,703,BÁSICA,537,157,,,,66,,,34,,18,0,15,0
15,MAPASTEPEC,703,CONTIGUA 1,538,147,,,,52,,,34,,19,0,16,0
15,MAPASTEPEC,704,BÁSICA,560,175,,,,53,,,13,,41,0,10,0
15,MAPASTEPEC,704,CONTIGUA 1,561,142,,,,75,,,20,,56,0,0,0
15,MAPASTEPEC,705,BÁSICA,631,52,,,,134,,,48,,44,0,26,0
15,MAPASTEPEC,705,CONTIGUA 1,632,55,,,,133,,,43,,21,0,6,0
15,MAPASTEPEC,706,BÁSICA,456,35,,,,94,,,28,,76,0,11,0
15,MAPASTEPEC,706,CONTIGUA 1,456,34,,,,90,,,56,,51,0,10,0
15,MAPASTEPEC,706,EXT. 1,297,34,,,,86,,,37,,13,0,8,0
15,MAPASTEPEC,706,EXT. 2,226,18,,,,35,,,69,,3,0,9,0
15,MAPASTEPEC,707,BÁSICA,382,71,,,,70,,,12,,33,0,11,0
15,MAPASTEPEC,708,BÁSICA,586,119,,,,92,,,6,,77,0,7,0
15,MAPASTEPEC,708,CONTIGUA 1,587,109,,,,104,,,13,,66,0,12,0
15,MAPASTEPEC,709,BÁSICA,643,81,,,,220,,,6,,3,0,12,0
15,MAPASTEPEC,709,EXT. 1,385,56,,,,120,,,8,,16,0,14,0
15,MAPASTEPEC,710,BÁSICA,496,126,,,,109,,,4,,11,0,11,0
15,MAPASTEPEC,710,CONTIGUA 1,497,123,,,,71,,,10,,21,0,22,0
15,MAPASTEPEC,711,BÁSICA,272,60,,,,30,,,13,,21,0,6,0
15,MAPASTEPEC,712,BÁSICA,542,82,,,,131,,,24,,36,0,5,0
15,MAPASTEPEC,712,CONTIGUA 1,542,81,,,,101,,,43,,33,0,5,0
15,MAPASTEPEC,713,BÁSICA,469,98,,,,77,,,37,,28,0,5,0
15,MAPASTEPEC,713,CONTIGUA 1,470,75,,,,68,,,39,,32,0,7,0
15,MAPASTEPEC,713,EXT. 1,570,106,,,,127,,,20,,17,0,0,0
15,MAPASTEPEC,714,BÁSICA,574,128,,,,75,,,12,,41,0,10,0
15,MAPASTEPEC,714,CONTIGUA 1,575,104,,,,96,,,10,,29,0,15,0
15,MAPASTEPEC,714,CONTIGUA 2,575,113,,,,78,,,16,,42,0,16,0
15,MAPASTEPEC,715,BÁSICA,509,86,,,,136,,,15,,13,0,12,0
15,MAPASTEPEC,715,CONTIGUA 1,509,60,,,,174,,,15,,14,0,18,0
15,MAPASTEPEC,716,BÁSICA,541,88,,,,109,,,29,,47,0,17,0
15,MAPASTEPEC,716,CONTIGUA 1,542,111,,,,109,,,33,,42,0,13,0
15,MAPASTEPEC,717,BÁSICA,413,48,,,,136,,,4,,20,0,12,0
15,MAPASTEPEC,717,CONTIGUA 1,413,48,,,,123,,,6,,17,0,17,0
15,MAPASTEPEC,717,EXT. 1,202,10,,,,108,,,4,,2,0,3,0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
20,LAS MARGARITAS,718,BÁSICA,664,2,,,,,291,0,,130,,2,19,0
20,LAS MARGARITAS,718,CONTIGUA 1,665,0,,,,,280,0,,133,,4,14,0
20,LAS MARGARITAS,719,BÁSICA,743,4,,,,,298,0,,142,,2,19,0
20,LAS MARGARITAS,719,CONTIGUA 1,743,0,,,,,280,0,,152,,4,22,0
20,LAS MARGARITAS,719,CONTIGUA 2,743,3,,,,,310,0,,128,,6,13,0
20,LAS MARGARITAS,720,BÁSICA,721,3,,,,,295,0,,120,,17,26,0
20,LAS MARGARITAS,720,CONTIGUA 1,722,2,,,,,279,0,,114,,10,19,0
20,LAS MARGARITAS,720,CONTIGUA 2,722,5,,,,,274,0,,107,,13,23,0
20,LAS MARGARITAS,721,BÁSICA,709,9,,,,,286,0,,148,,5,15,0
20,LAS MARGARITAS,721,CONTIGUA 1,709,3,,,,,257,0,,152,,2,13,0
20,LAS MARGARITAS,721,CONTIGUA 2,709,2,,,,,260,0,,160,,11,12,0
20,LAS MARGARITAS,722,BÁSICA,738,6,,,,,315,0,,106,,4,16,0
20,LAS MARGARITAS,722,CONTIGUA 1,738,2,,,,,312,0,,94,,6,13,0
20,LAS MARGARITAS,723,BÁSICA,680,0,,,,,60,0,,462,,17,47,0
20,LAS MARGARITAS,723,CONTIGUA 1,681,4,,,,,108,0,,413,,13,45,0
20,LAS MARGARITAS,723,EXT. 1,307,4,,,,,188,0,,36,,1,0,0
20,LAS MARGARITAS,724,BÁSICA,398,3,,,,,99,0,,200,,2,34,0
20,LAS MARGARITAS,724,CONTIGUA 1,399,1,,,,,157,0,,197,,1,4,0
20,LAS MARGARITAS,724,EXT. 1,398,0,,,,,80,0,,119,,4,11,0
20,LAS MARGARITAS,724,EXT. 2,398,0,,,,,80,0,,119,,4,11,0
20,LAS MARGARITAS,724,EXT. 3,294,5,,,,,126,0,,132,,3,26,0
20,LAS MARGARITAS,725,BÁSICA,557,0,,,,,84,0,,236,,5,38,0
20,LAS MARGARITAS,725,CONTIGUA 1,558,0,,,,,138,0,,204,,5,43,0
20,LAS MARGARITAS,725,EXT. 1,412,4,,,,,107,0,,207,,2,8,0
20,LAS MARGARITAS,725,EXT. 2,412,2,,,,,69,0,,236,,2,17,1
20,LAS MARGARITAS,726,BÁSICA,382,1,,,,,163,0,,113,,4,32,0
20,LAS MARGARITAS,726,EXT. 1,454,2,,,,,49,0,,140,,5,4,0
20,LAS MARGARITAS,727,BÁSICA,606,1,,,,,58,0,,229,,4,17,0
20,LAS MARGARITAS,727,EXT. 1,179,0,,,,,51,0,,79,,3,10,0
20,LAS MARGARITAS,728,BÁSICA,562,1,,,,,32,0,,110,,1,12,0
20,LAS MARGARITAS,728,EXT. 1,357,0,,,,,151,0,,3,,2,3,0
20,LAS MARGARITAS,729,BÁSICA,569,0,,,,,87,0,,53,,0,9,0
20,LAS MARGARITAS,729,CONTIGUA 1,569,0,,,,,79,0,,37,,1,6,0
20,LAS MARGARITAS,730,BÁSICA,723,0,,,,,49,0,,12,,10,5,0
20,LAS MARGARITAS,730,CONTIGUA 1,724,0,,,,,41,0,,4,,5,6,0
20,LAS MARGARITAS,731,BÁSICA,671,1,,,,,86,0,,77,,2,17,0
20,LAS MARGARITAS,731,CONTIGUA 1,671,1,,,,,111,0,,100,,2,10,0
20,LAS MARGARITAS,731,EXT. 1,271,5,,,,,104,0,,58,,0,7,0
20,LAS MARGARITAS,732,BÁSICA,406,1,,,,,39,0,,220,,3,12,0
20,LAS MARGARITAS,732,CONTIGUA 1,406,4,,,,,63,0,,166,,5,20,0
20,LAS MARGARITAS,732,EXT. 1,434,0,,,,,63,0,,163,,9,7,0
20,LAS MARGARITAS,732,EXT. 2,434,0,,,,,48,0,,144,,24,7,0
20,LAS MARGARITAS,733,BÁSICA,640,0,,,,,205,0,,157,,14,56,0
20,LAS MARGARITAS,733,CONTIGUA 1,641,1,,,,,244,0,,110,,11,57,0
20,LAS MARGARITAS,733,EXT. 1,382,3,,,,,68,0,,121,,3,15,0
20,LAS MARGARITAS,733,EXT. 2,382,5,,,,,68,0,,141,,3,15,0
20,LAS MARGARITAS,734,BÁSICA,522,7,,,,,234,0,,106,,3,33,0
20,LAS MARGARITAS,734,CONTIGUA 1,522,0,,,,,178,0,,184,,5,33,0
20,LAS MARGARITAS,734,CONTIGUA 2,523,0,,,,,208,0,,165,,0,27,0
20,LAS MARGARITAS,734,EXT. 1,193,0,,,,,56,0,,66,,1,9,0
20,LAS MARGARITAS,735,BÁSICA,447,1,,,,,88,0,,172,,9,10,0
20,LAS MARGARITAS,735,CONTIGUA 1,447,2,,,,,76,0,,172,,12,11,0
20,LAS MARGARITAS,735,EXT. 1,600,5,,,,,239,0,,159,,5,16,0
20,LAS MARGARITAS,736,BÁSICA,483,1,,,,,112,0,,231,,1,28,0
20,LAS MARGARITAS,736,CONTIGUA 1,484,0,,,,,131,0,,201,,1,19,0
20,LAS MARGARITAS,736,EXT. 1,378,0,,,,,121,0,,146,,6,11,0
20,LAS MARGARITAS,736,EXT. 2,379,0,,,,,113,0,,157,,2,12,0
20,LAS MARGARITAS,737,BÁSICA,683,0,,,,,100,0,,270,,6,32,0
20,LAS MARGARITAS,737,CONTIGUA 1,684,2,,,,,36,0,,375,,4,30,0
20,LAS MARGARITAS,737,EXT. 1,340,0,,,,,76,0,,177,,0,1,0
20,LAS MARGARITAS,738,BÁSICA,544,0,,,,,44,0,,231,,0,21,0
20,LAS MARGARITAS,738,CONTIGUA 1,545,4,,,,,62,0,,261,,3,18,0
20,LAS MARGARITAS,739,BÁSICA,693,2,,,,,139,0,,338,,7,30,0
20,LAS MARGARITAS,739,EXT. 1,662,2,,,,,68,0,,382,,2,39,0
20,LAS MARGARITAS,740,BÁSICA,512,0,,,,,199,0,,123,,11,13,0
20,LAS MARGARITAS,740,CONTIGUA 1,513,1,,,,,217,0,,138,,4,21,0
20,LAS MARGARITAS,740,EXT. 1,336,2,,,,,176,0,,50,,2,3,0
20,LAS MARGARITAS,741,BÁSICA,709,6,,,,,229,0,,283,,2,20,0
20,LAS MARGARITAS,741,CONTIGUA 1,710,2,,,,,172,0,,366,,2,22,0
20,LAS MARGARITAS,742,BÁSICA,403,5,,,,,62,0,,191,,11,20,0
20,LAS MARGARITAS,742,CONTIGUA 1,404,2,,,,,52,0,,185,,25,14,0
20,LAS MARGARITAS,742,EXT. 1,391,2,,,,,78,0,,82,,3,8,0
20,LAS MARGARITAS,743,BÁSICA,406,0,,,,,76,0,,202,,2,16,0
20,LAS MARGARITAS,743,EXT. 1,459,0,,,,,93,0,,124,,32,13,0
20,LAS MARGARITAS,743,EXT. 2,580,4,,,,,233,0,,109,,1,11,0
20,LAS MARGARITAS,744,BÁSICA,555,0,,,,,25,0,,22,,6,5,0
20,LAS MARGARITAS,744,CONTIGUA 1,556,2,,,,,28,0,,42,,4,7,0
20,LAS MARGARITAS,744,CONTIGUA 2,556,0,,,,,77,0,,24,,11,6,0
20,LAS MARGARITAS,745,BÁSICA,534,0,,,,,72,0,,35,,30,9,0
20,LAS MARGARITAS,745,CONTIGUA 1,534,2,,,,,57,0,,79,,23,18,0
20,LAS MARGARITAS,746,BÁSICA,434,0,,,,,163,0,,2,,1,0,0
20,LAS MARGARITAS,748,EXT. 1,205,0,,,,,78,0,,29,,3,4,0
20,LAS MARGARITAS,749,BÁSICA,552,0,,,,,196,0,,106,,0,3,0
20,LAS MARGARITAS,749,EXT. 1,581,4,,,,,127,0,,183,,6,26,0
20,LAS MARGARITAS,750,BÁSICA,687,0,,,,,297,0,,110,,7,11,0
20,LAS MARGARITAS,750,EXT. 1,174,0,,,,,74,0,,16,,0,4,0
20,LAS MARGARITAS,751,BÁSICA,500,1,,,,,227,0,,86,,3,5,0
20,LAS MARGARITAS,751,CONTIGUA 1,500,3,,,,,226,0,,94,,1,5,0
20,LAS MARGARITAS,751,EXT. 1,677,3,,,,,140,0,,189,,0,13,0
20,LAS MARGARITAS,752,BÁSICA,725,0,,,,,174,0,,190,,1,9,0
20,LAS MARGARITAS,752,EXT. 1,275,1,,,,,63,0,,84,,1,0,0
20,LAS MARGARITAS,753,BÁSICA,726,3,,,,,133,0,,298,,9,19,0
20,LAS MARGARITAS,754,BÁSICA,729,6,,,,,191,0,,178,,4,24,0
20,LAS MARGARITAS,755,BÁSICA,485,2,,,,,140,0,,111,,1,12,0
20,LAS MARGARITAS,757,EXT. 1,325,2,,,,,26,0,,103,,1,8,0
20,LAS MARGARITAS,759,BÁSICA,719,2,,,,,91,0,,308,,3,42,0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
17,MAZAPA DE MADERO,760,BÁSICA,682,,,,9,209,,292,,,0,0,2,0
17,MAZAPA DE MADERO,760,CONTIGUA 1,682,,,,8,202,,266,,,0,0,5,1
17,MAZAPA DE MADERO,761,BÁSICA,402,,,,2,89,,123,,,0,0,2,0
17,MAZAPA DE MADERO,761,EXT. 1,266,,,,1,103,,59,,,0,0,0,0
17,MAZAPA DE MADERO,762,BÁSICA,579,,,,15,161,,168,,,0,0,9,0
17,MAZAPA DE MADERO,762,EXT. 1,395,,,,18,32,,189,,,0,0,7,0
17,MAZAPA DE MADERO,763,BÁSICA,429,,,,7,46,,198,,,0,0,4,0
17,MAZAPA DE MADERO,763,EXT. 1,400,,,,4,136,,135,,,0,0,6,0
17,MAZAPA DE MADERO,764,BÁSICA,376,,,,5,139,,55,,,0,0,9,0
17,MAZAPA DE MADERO,764,CONTIGUA 1,376,,,,3,145,,54,,,0,0,7,0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
16,MAZATÁN,765,BÁSICA,702,17,,,,268,,,142,,16,0,4,0
16,MAZATÁN,765,CONTIGUA 1,703,20,,,,251,,,162,,6,0,5,0
16,MAZATÁN,765,CONTIGUA 2,703,8,,,,252,,,177,,10,0,10,0
16,MAZATÁN,766,BÁSICA,607,25,,,,161,,,171,,15,0,5,0
16,MAZATÁN,766,CONTIGUA 1,607,9,,,,199,,,155,,6,0,8,0
16,MAZATÁN,766,CONTIGUA 2,607,9,,,,231,,,132,,20,0,8,0
16,MAZATÁN,767,BÁSICA,618,12,,,,205,,,130,,4,0,8,0
16,MAZATÁN,767,CONTIGUA 1,618,22,,,,171,,,129,,9,0,2,0
16,MAZATÁN,767,CONTIGUA 2,618,22,,,,203,,,123,,11,0,17,0
16,MAZATÁN,768,BÁSICA,321,10,,,,113,,,81,,1,0,3,0
16,MAZATÁN,769,BÁSICA,464,27,,,,51,,,199,,6,0,9,0
16,MAZATÁN,769,CONTIGUA 1,465,25,,,,72,,,182,,2,0,5,0
16,MAZATÁN,770,BÁSICA,747,9,,,,245,,,223,,5,0,19,0
16,MAZATÁN,771,BÁSICA,576,12,,,,142,,,214,,6,0,17,0
16,MAZATÁN,772,BÁSICA,505,17,,,,150,,,115,,1,0,2,0
16,MAZATÁN,772,CONTIGUA 1,506,11,,,,150,,,146,,1,0,3,0
16,MAZATÁN,772,EXT. 1,341,1,,,,146,,,51,,3,0,7,0
16,MAZATÁN,773,BÁSICA,672,26,,,,200,,,208,,2,0,13,0
16,MAZATÁN,773,CONTIGUA 1,672,27,,,,191,,,222,,4,0,5,0
16,MAZATÁN,774,BÁSICA,643,30,,,,175,,,218,,3,0,9,0
16,MAZATÁN,774,CONTIGUA 1,643,25,,,,196,,,213,,0,0,10,0
16,MAZATÁN,775,BÁSICA,565,23,,,,177,,,170,,0,0,9,0
16,MAZATÁN,776,BÁSICA,723,23,,,,231,,,207,,2,0,0,0
16,MAZATÁN,777,BÁSICA,597,12,,,,176,,,192,,0,0,10,0
16,MAZATÁN,777,EXT. 1,232,17,,,,101,,,30,,2,0,6,0
16,MAZATÁN,778,BÁSICA,739,39,,,,292,,,144,,3,0,11,0
16,MAZATÁN,779,BÁSICA,243,14,,,,65,,,54,,0,0,3,0
16,MAZATÁN,779,EXT. 1,198,13,,,,67,,,30,,4,0,3,0
,,,,,,,,,,,,,,,,,
24,METAPA DE DOMÍNGUEZ,780,BÁSICA,716,,,,98,117,,73,,,33,152,24,0
24,METAPA DE DOMÍNGUEZ,780,CONTIGUA 1,716,,,,98,103,,71,,,37,127,11,0
24,METAPA DE DOMÍNGUEZ,780,CONTIGUA 2,716,,,,85,132,,72,,,16,173,9,0
24,METAPA DE DOMÍNGUEZ,781,BÁSICA,591,,,,86,132,,98,,,12,89,10,0
24,METAPA DE DOMÍNGUEZ,781,CONTIGUA 1,591,,,,92,119,,125,,,17,61,16,0
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
22,MITONTIC,782,BÁSICA,434,0,,,,161,,15,,0,0,0,17,0
22,MITONTIC,783,BÁSICA,523,0,,,,142,,33,,0,0,0,21,0
22,MITONTIC,784,BÁSICA,530,0,,,,143,,20,,0,0,0,29,0
22,MITONTIC,784,CONTIGUA 1,531,0,,,,162,,26,,0,0,0,19,0
22,MITONTIC,785,BÁSICA,421,0,,,,103,,71,,0,0,0,16,0
22,MITONTIC,785,CONTIGUA 1,422,0,,,,113,,77,,0,0,0,21,0
22,MITONTIC,786,BÁSICA,441,0,,,,171,,7,,0,0,0,15,1
22,MITONTIC,786,CONTIGUA 1,442,0,,,,159,,7,,0,0,0,21,4
,,,,,,,,,,,,,,,,,
17,MOTOZINTLA,787,BÁSICA,626,,,133,,85,,,,,47,0,10,0
17,MOTOZINTLA,787,CONTIGUA 1,627,,,145,,57,,,,,74,0,10,0
17,MOTOZINTLA,788,BÁSICA,648,,,92,,160,,,,,70,0,10,0
17,MOTOZINTLA,788,CONTIGUA 1,648,,,144,,146,,,,,46,0,9,0
17,MOTOZINTLA,789,BÁSICA,618,,,130,,113,,,,,45,0,7,0
17,MOTOZINTLA,789,CONTIGUA 1,619,,,127,,117,,,,,44,0,4,0
17,MOTOZINTLA,789,CONTIGUA 2,619,,,144,,104,,,,,45,0,14,0
17,MOTOZINTLA,789,CONTIGUA 3,619,,,161,,80,,,,,32,0,13,0
17,MOTOZINTLA,790,BÁSICA,596,,,156,,112,,,,,43,0,8,0
17,MOTOZINTLA,790,CONTIGUA 1,596,,,135,,96,,,,,31,0,7,0
17,MOTOZINTLA,790,CONTIGUA 2,596,,,159,,83,,,,,49,0,5,0
17,MOTOZINTLA,791,BÁSICA,600,,,109,,88,,,,,100,0,12,0
17,MOTOZINTLA,791,CONTIGUA 1,601,,,119,,76,,,,,81,0,18,0
17,MOTOZINTLA,792,BÁSICA,608,,,155,,111,,,,,46,0,6,0
17,MOTOZINTLA,792,CONTIGUA 1,608,,,159,,99,,,,,39,0,7,0
17,MOTOZINTLA,792,CONTIGUA 2,608,,,183,,86,,,,,54,0,4,0
17,MOTOZINTLA,793,BÁSICA,603,,,153,,120,,,,,27,0,6,0
17,MOTOZINTLA,793,CONTIGUA 1,603,,,134,,92,,,,,44,0,3,0
17,MOTOZINTLA,793,CONTIGUA 2,604,,,163,,117,,,,,23,0,13,0
17,MOTOZINTLA,794,BÁSICA,700,,,171,,83,,,,,71,0,13,0
17,MOTOZINTLA,794,CONTIGUA 1,700,,,151,,57,,,,,108,0,15,0
17,MOTOZINTLA,795,BÁSICA,414,,,6,,50,,,,,107,0,11,0
17,MOTOZINTLA,795,EXT. 1,448,,,58,,63,,,,,86,0,19,0
17,MOTOZINTLA,796,BÁSICA,463,,,45,,52,,,,,140,0,10,0
17,MOTOZINTLA,796,CONTIGUA 1,464,,,42,,54,,,,,109,0,16,0
17,MOTOZINTLA,797,BÁSICA,523,,,112,,41,,,,,33,0,10,0
17,MOTOZINTLA,797,CONTIGUA 1,524,,,124,,31,,,,,35,0,9,0
17,MOTOZINTLA,797,CONTIGUA 2,524,,,140,,35,,,,,48,0,12,0
17,MOTOZINTLA,798,BÁSICA,494,,,78,,104,,,,,89,0,4,0
17,MOTOZINTLA,798,CONTIGUA 1,494,,,82,,79,,,,,92,0,5,0
17,MOTOZINTLA,799,BÁSICA,378,,,51,,50,,,,,110,0,8,0
17,MOTOZINTLA,799,CONTIGUA 1,379,,,52,,32,,,,,117,0,7,0
17,MOTOZINTLA,799,EXT. 1,233,,,20,,60,,,,,35,0,1,0
17,MOTOZINTLA,800,BÁSICA,519,,,70,,23,,,,,59,0,6,0
17,MOTOZINTLA,801,BÁSICA,726,,,112,,117,,,,,86,0,20,0
17,MOTOZINTLA,802,BÁSICA,744,,,153,,60,,,,,102,0,14,0
17,MOTOZINTLA,802,EXT. 1,538,,,66,,114,,,,,108,0,15,0
17,MOTOZINTLA,803,BÁSICA,737,,,160,,65,,,,,113,0,0,0
17,MOTOZINTLA,804,BÁSICA,670,,,61,,87,,,,,154,0,19,0
17,MOTOZINTLA,805,BÁSICA,399,,,41,,57,,,,,88,0,9,0
17,MOTOZINTLA,805,CONTIGUA 1,400,,,25,,62,,,,,112,0,7,0
17,MOTOZINTLA,805,EXT. 1,654,,,40,,146,,,,,181,0,15,0
17,MOTOZINTLA,806,BÁSICA,729,,,137,,143,,,,,86,0,10,0
17,MOTOZINTLA,806,CONTIGUA 1,729,,,135,,102,,,,,67,0,19,0
17,MOTOZINTLA,806,CONTIGUA 2,730,,,156,,115,,,,,88,0,14,0
17,MOTOZINTLA,806,EXT. 1,491,,,141,,51,,,,,41,0,18,0
17,MOTOZINTLA,807,BÁSICA,696,,,138,,97,,,,,88,0,19,0
17,MOTOZINTLA,808,BÁSICA,554,,,123,,63,,,,,74,0,10,0
17,MOTOZINTLA,808,CONTIGUA 1,555,,,107,,83,,,,,80,0,21,0
17,MOTOZINTLA,809,BÁSICA,460,,,77,,53,,,,,86,0,15,0
17,MOTOZINTLA,809,CONTIGUA 1,461,,,78,,57,,,,,85,0,0,0
17,MOTOZINTLA,810,BÁSICA,535,,,83,,112,,,,,66,0,7,0
17,MOTOZINTLA,810,CONTIGUA 1,536,,,93,,87,,,,,79,0,12,0
17,MOTOZINTLA,810,CONTIGUA 2,536,,,98,,95,,,,,62,0,11,0
17,MOTOZINTLA,811,BÁSICA,530,,,140,,153,,,,,21,0,4,0
17,MOTOZINTLA,811,CONTIGUA 1,530,,,137,,109,,,,,36,0,4,0
17,MOTOZINTLA,812,BÁSICA,459,,,81,,49,,,,,58,0,9,0
