CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,NVA_ALIANZA,PCPP,PSI,MORENA,ES,PAN_PT_NVA_ALIANZA_PCPP_PSI,PAN_PT_NVA_ALIANZA_PCPP,PAN_PT_NVA_ALIANZA_PSI,PAN_PT_PCPP_PSI,PAN_NVA_ALIANZA_PCPP_PSI,PT_NVA_ALIANZA_PCPP_PSI,PAN_PT_NVA_ALIANZA,PAN_PT_PCPP,PAN_PT_PSI,PAN_NVA_ALIANZA_PCPP,PAN_NVA_ALIANZA_PSI,PAN_PCPP_PSI,PT_NVA_ALIANZA_PCPP,PT_NVA_ALIANZA_PSI,PT_PCPP_PSI,NVA_ALIANZA_PCPP_PSI,PAN_PT,PAN_NVA_ALIANZA,PAN_PCPP,PAN_PSI,PT_NVA_ALIANZA,PT_PCPP,PT_PSI,NVA_ALIANZA_PCPP,NVA_ALIANZA_PSI,PCPP_PSI,PRI_PVEM_ES,PRI_PVEM,PRI_ES,PVEM_ES,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2342,5,1024,311,15,46,14,22,8,2,58,3,5,0,2,0,0,0,1,0,2,0,0,0,0,0,0,0,4,3,4,1,0,0,0,0,0,0,2,21,0,0,11,0,1559,40,1599,2415
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2343,3,920,217,9,15,9,14,12,1,58,3,2,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,12,0,0,0,0,1,0,0,1,1,5,0,0,6,1,1297,30,1327,2013
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2344,4,952,235,22,32,10,17,18,3,65,2,4,1,1,0,1,0,0,0,0,1,3,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0,7,9,0,0,4,1,1397,56,1453,1832
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2345,5,1396,300,20,23,10,20,26,2,75,0,5,1,0,0,0,0,2,0,0,1,1,0,0,0,0,0,4,9,2,1,0,0,0,0,0,0,1,9,0,0,6,0,1914,65,1979,3101
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2346,3,711,212,10,31,12,23,12,1,59,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,4,0,0,5,1,1092,48,1140,1677
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2347,2,405,88,7,19,6,4,3,0,16,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,1,0,7,0,0,1,0,567,26,593,920
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,194,VENUSTIANO CARRANZA,2348,2,357,89,1,9,6,10,2,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,1,0,0,2,0,500,17,517,875
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2362,3,531,227,25,13,6,9,31,4,77,10,5,0,0,1,0,0,2,1,0,3,0,1,0,1,0,0,1,3,5,0,1,0,0,0,1,1,3,12,0,0,28,1,1003,51,1054,2067
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2363,4,600,417,57,13,15,12,10,1,63,10,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,2,19,1,0,30,1,1263,56,1319,2503
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2364,3,486,352,24,9,8,17,17,6,47,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,6,1,4,1,0,0,0,0,0,2,3,0,2,54,0,1049,43,1092,2173
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2365,3,334,226,17,4,11,10,13,4,43,3,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,0,0,0,0,3,6,0,0,28,0,712,25,737,1563
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2366,4,593,455,61,14,21,17,11,34,70,7,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4,3,1,1,0,0,0,0,0,0,4,10,1,0,54,3,1368,59,1427,2839
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2367,4,622,362,53,16,16,17,11,2,90,4,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,2,0,1,0,0,0,0,0,1,18,0,2,53,3,1283,52,1335,2554
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2368,2,149,155,17,1,4,8,2,0,27,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,3,2,0,0,30,1,406,18,424,877
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2369,2,296,239,15,8,6,17,21,3,41,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,2,4,2,0,43,2,711,27,738,1455
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2370,3,383,268,23,18,4,31,7,3,36,6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,7,1,0,25,1,834,29,863,1732
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2371,3,345,263,30,9,8,16,6,0,27,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,6,8,0,0,34,1,761,35,796,1530
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2372,5,929,590,53,14,19,30,13,6,146,12,5,0,1,1,3,0,3,1,0,5,0,0,1,0,0,0,2,6,3,0,0,0,0,0,0,0,3,17,1,0,55,1,1920,86,2006,2920
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2373,5,703,507,34,32,18,56,37,3,73,12,8,1,2,0,1,0,2,0,0,1,0,0,0,0,0,0,4,6,8,0,0,0,1,0,1,0,4,11,0,0,49,2,1576,68,1644,3136
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2374,2,260,139,19,4,6,9,6,2,43,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,11,0,0,28,1,534,22,556,1105
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2375,3,374,238,25,8,13,26,12,2,57,8,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,6,3,0,0,0,0,0,1,0,1,6,1,0,34,0,822,49,871,1649
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2376,5,717,562,44,11,23,40,31,4,83,10,0,2,0,0,1,0,2,0,0,1,0,0,0,1,0,0,3,6,8,1,0,0,0,0,0,0,6,11,1,0,40,0,1608,62,1670,3197
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2377,4,393,335,12,13,6,20,32,5,104,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4,0,0,0,2,0,0,0,2,4,2,0,7,0,947,26,973,1965
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2378,3,511,290,22,10,9,17,14,3,95,4,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,1,1,0,0,4,5,0,2,9,0,1007,34,1041,2082
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2379,2,201,184,5,10,7,7,20,1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,1,0,0,2,2,500,16,516,1073
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2380,4,479,372,21,13,15,12,42,3,93,6,0,0,2,1,1,0,0,0,0,0,1,0,0,2,0,0,0,1,5,0,1,0,0,0,0,0,1,7,0,0,6,0,1084,22,1106,2420
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2381,2,238,242,10,3,3,7,22,2,52,6,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,0,0,0,0,1,3,15,1,0,4,0,620,23,643,1233
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2382,3,447,364,4,7,9,16,1,0,24,3,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,4,3,2,0,0,0,1,0,0,0,3,16,0,1,3,0,913,30,943,1510
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2383,4,470,487,15,21,18,18,12,2,32,11,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,4,25,0,0,27,1,1155,46,1201,1968
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2384,2,336,273,4,4,7,9,8,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,1,0,0,0,0,4,13,0,0,2,0,673,22,695,1059
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2385,2,329,416,4,2,6,6,6,2,6,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,13,0,0,2,0,802,14,816,1316
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2386,3,246,212,7,7,6,7,10,3,32,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,544,22,566,904
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2387,2,284,246,20,5,5,5,26,2,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,2,0,0,0,1,8,0,0,2,0,630,17,647,1004
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2388,3,424,399,6,9,6,15,40,2,23,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,0,1,0,0,0,1,21,0,0,12,0,974,42,1016,1754
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2389,4,523,526,59,13,17,9,14,4,42,6,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,3,4,2,0,1,0,0,0,0,0,1,30,0,0,8,0,1266,38,1304,2187
4,21,PUEBLA,01,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2390,3,431,368,14,11,10,25,34,5,26,4,4,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,0,0,1,0,6,11,1,0,18,0,978,47,1025,1863
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,006,AHUACATLAN,0064,2,194,285,56,12,8,40,15,18,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,9,0,0,7,0,669,33,702,1193
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,006,AHUACATLAN,0065,3,277,272,132,24,9,18,9,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,14,0,0,3,0,810,54,864,1667
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,006,AHUACATLAN,0066,4,354,224,89,5,8,45,19,5,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,1,0,1,5,0,0,2,0,783,34,817,1819
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,006,AHUACATLAN,0067,3,383,236,79,5,3,9,2,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,2,0,736,48,784,1626
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,006,AHUACATLAN,0068,3,120,181,277,1,0,11,5,1,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,614,32,646,1320
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,006,AHUACATLAN,0069,2,163,161,47,10,1,14,28,26,34,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,6,0,0,1,0,499,19,518,989
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,006,AHUACATLAN,0070,2,240,253,87,6,5,22,108,4,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,1,11,0,0,9,0,778,50,828,1339
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,014,AMIXTLAN,0113,3,172,403,33,15,11,23,204,11,39,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,2,0,1,0,1,0,0,0,3,9,0,0,11,1,945,48,993,1611
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,014,AMIXTLAN,0114,1,57,144,6,2,3,9,109,3,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,349,18,367,718
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,014,AMIXTLAN,0115,3,155,248,21,12,16,15,164,4,10,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,1,0,1,3,0,0,10,0,668,23,691,1073
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,028,CAMOCUAUTLA,0260,2,448,452,3,4,68,5,7,32,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,1,2,0,0,9,0,0,2,0,1053,23,1076,1366
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,028,CAMOCUAUTLA,0261,1,122,107,0,3,9,2,18,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3,0,0,0,0,282,17,299,379
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,050,CHICONCUAUTLA,0423,3,582,300,55,37,82,28,64,10,20,11,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,9,5,1,3,1,0,1,0,1,1,0,23,0,1,9,0,1247,100,1347,2223
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,050,CHICONCUAUTLA,0424,3,369,413,51,16,45,19,70,10,25,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,2,1,0,0,0,0,0,18,1,0,9,5,1068,94,1162,1926
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,050,CHICONCUAUTLA,0425,1,196,111,2,4,1,4,29,5,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,19,376,619
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,050,CHICONCUAUTLA,0426,2,294,191,5,22,20,16,73,8,10,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,2,1,0,0,1,0,0,0,0,12,1,0,4,0,674,59,733,1146
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,050,CHICONCUAUTLA,0427,3,299,199,43,66,17,16,28,12,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,1,1,0,2,0,1,1,0,2,0,0,2,0,706,121,827,1142
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,050,CHICONCUAUTLA,0428,4,616,321,30,62,32,17,41,12,40,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,1,1,2,0,0,1,0,0,1,17,0,0,4,0,1213,195,1408,1984
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,050,CHICONCUAUTLA,0429,2,130,58,6,6,7,6,104,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,6,0,335,19,354,550
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,031,COATEPEC,0273,2,174,251,2,10,2,6,8,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,6,0,0,0,0,469,3,472,829
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,069,HERMENEGILDO GALEANA,0565,4,468,309,10,21,290,29,39,4,22,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,4,10,1,0,0,0,0,0,1,0,1,29,0,0,6,1,1250,55,1305,2042
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,069,HERMENEGILDO GALEANA,0566,2,336,144,2,22,206,6,31,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,764,13,777,1088
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,069,HERMENEGILDO GALEANA,0567,1,156,67,3,6,85,5,23,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,6,0,0,1,0,361,8,369,526
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,069,HERMENEGILDO GALEANA,0568,2,510,235,4,11,116,21,43,0,9,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,5,3,0,2,0,1,0,0,0,1,12,0,0,2,0,983,27,1010,1483
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0594,2,115,131,9,2,13,4,4,1,50,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,3,1,0,0,17,3,364,22,386,829
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0595,3,325,247,21,8,7,21,17,6,130,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,0,0,0,1,1,0,0,0,1,7,0,0,30,1,838,64,902,876
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0596,2,167,176,13,5,8,19,6,3,54,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,13,3,482,32,514,1171
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0597,3,300,239,19,3,18,16,15,7,94,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,1,8,2,0,41,0,784,47,831,1664
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0598,4,380,296,30,15,23,37,15,3,148,14,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,1,0,0,0,0,14,1,2,66,2,1058,83,1141,2445
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0599,2,244,180,13,6,6,13,8,0,61,5,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,7,0,0,37,1,589,45,634,1281
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0600,2,216,180,20,4,7,11,3,0,45,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,2,0,14,2,522,53,575,1318
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0601,2,177,105,16,7,11,24,9,1,69,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,2,6,0,0,21,2,460,42,502,1017
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0602,2,222,158,18,4,19,13,8,1,78,4,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,6,0,0,34,1,576,50,626,1169
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0603,7,629,715,39,23,47,69,24,6,307,21,9,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,2,8,5,1,1,0,0,0,1,0,17,16,1,0,116,2,2064,142,2206,4507
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0604,4,530,368,54,6,32,41,18,4,171,16,1,1,0,0,1,2,1,1,0,0,0,0,6,0,0,0,2,5,3,0,0,0,0,0,0,1,3,14,0,0,39,7,1327,149,1476,2812
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0605,2,309,137,12,10,13,14,9,1,81,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,3,2,0,0,23,2,631,57,688,1196
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0606,2,173,147,7,3,15,12,8,0,32,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,3,0,0,16,1,433,48,481,974
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0607,3,242,185,10,5,9,15,12,2,76,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,4,2,1,0,25,1,601,46,647,1613
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0608,2,298,160,27,11,12,26,5,4,76,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,0,0,0,0,0,5,6,1,0,22,1,673,62,735,1473
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0609,7,1134,572,81,28,34,62,15,6,204,38,5,1,1,1,3,0,2,2,0,1,1,1,0,1,0,1,8,14,1,1,0,0,1,0,0,0,7,33,3,0,48,6,2316,320,2636,5087
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0610,3,395,170,33,7,11,34,6,6,63,7,3,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,11,4,0,0,0,0,0,0,0,6,4,0,0,19,2,789,92,881,1770
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0611,4,459,291,28,6,20,31,7,1,126,23,0,0,0,0,0,0,1,0,1,4,0,0,0,0,0,0,1,3,3,0,0,0,0,1,0,0,0,2,2,0,33,3,1046,82,1128,2297
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0612,7,889,690,70,38,54,90,17,10,239,33,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,2,15,3,2,0,0,0,1,1,0,7,34,4,0,67,9,2281,211,2492,5019
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0613,3,395,359,29,9,6,11,3,1,10,4,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,2,5,1,1,0,0,0,0,0,0,3,24,0,1,2,1,872,61,933,1289
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0614,3,448,181,26,16,21,15,7,6,39,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0,0,0,7,7,1,0,8,2,811,66,877,1562
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0615,4,396,291,63,17,12,19,23,21,186,8,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,2,1,0,0,0,0,0,0,0,2,8,1,1,15,2,1076,63,1139,2556
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0616,5,726,456,67,31,38,30,15,52,104,13,5,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,5,6,7,10,1,0,0,1,0,1,3,10,2,0,20,0,1608,109,1717,3533
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0617,2,183,137,17,6,4,9,5,14,36,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,1,2,2,0,0,8,0,438,9,447,849
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0618,3,580,301,66,31,18,27,8,33,87,12,3,2,1,0,0,0,0,0,1,1,0,0,1,0,0,0,2,6,0,3,1,0,1,0,0,1,0,6,1,0,18,0,1211,83,1294,1978
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0619,3,475,302,27,9,9,16,5,5,60,6,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,6,4,1,1,0,1,0,1,0,1,6,4,0,10,0,954,75,1029,1918
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0620,2,190,142,17,9,11,17,3,1,56,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,0,0,0,2,7,0,0,11,0,480,32,512,911
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0621,3,353,333,29,14,13,55,15,2,189,10,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,0,0,0,0,0,0,0,3,18,0,1,52,0,1106,108,1214,2249
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0622,2,164,392,71,21,12,39,0,3,97,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0,1,0,1,1,4,8,1,0,14,0,844,63,907,1436
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0623,4,130,430,71,11,27,34,12,6,188,6,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,0,1,3,1,0,1,0,0,0,0,0,4,22,0,0,8,0,960,40,1000,2268
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0624,3,395,385,46,16,17,14,2,17,116,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,7,1,1,9,0,1048,65,1113,1621
4,21,PUEBLA,02,HUAUCHINANGO DE DEGOLLADO,072,HUAUCHINANGO,0625,2,78,241,31,7,13,5,0,1,57,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,6,0,451,8,459,715
