CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,863,2,73,95,23,106,9,15,7,64,44,8,3,9,0,0,0,456,15,471,1018
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,864,1,27,29,7,29,3,7,11,46,24,0,0,1,0,0,0,184,9,193,480
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,865,1,21,37,15,59,9,2,6,29,17,2,0,2,0,0,1,199,8,208,518
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,866,2,66,87,17,80,8,15,10,63,48,14,1,13,0,0,1,422,30,453,1003
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,867,2,55,76,30,55,8,13,4,60,36,9,1,8,0,0,0,355,17,372,864
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,868,1,38,54,20,60,12,9,4,68,38,7,0,8,0,0,0,318,14,332,702
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,869,1,45,47,13,26,6,6,6,45,27,8,1,6,0,0,1,236,9,246,577
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,870,1,42,17,15,29,3,4,7,49,14,1,0,5,0,0,1,186,3,190,445
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,871,1,44,42,10,55,3,7,3,34,14,4,1,7,0,0,0,224,6,230,442
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,872,2,77,82,20,56,14,16,15,81,34,13,1,16,0,1,0,426,20,446,814
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,873,1,51,53,17,62,2,3,10,27,17,4,1,4,0,0,0,251,10,261,529
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,874,7,367,339,140,43,27,27,39,487,84,51,1,10,0,0,2,1615,53,1670,4707
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,875,11,407,714,285,93,27,69,79,735,91,93,16,45,3,1,2,2658,66,2726,7901
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,876,5,183,348,138,44,15,18,25,395,51,39,12,20,2,0,0,1290,22,1312,3349
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,877,2,60,119,42,17,2,11,10,129,18,11,1,2,0,0,0,422,7,429,941
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,878,2,65,71,51,7,2,10,3,119,12,14,1,5,0,0,0,360,11,371,817
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,879,2,62,54,43,9,4,7,8,124,11,57,0,0,0,0,0,379,9,388,893
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,880,2,58,88,23,15,13,7,8,80,7,15,3,7,0,0,0,324,11,335,758
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,881,2,117,96,29,16,7,9,6,115,36,16,0,4,0,1,3,452,19,474,1393
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,882,2,56,87,30,17,3,8,7,69,8,12,2,10,0,0,0,309,7,316,759
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,883,2,64,94,50,8,2,12,12,118,24,10,0,6,0,0,0,400,16,416,972
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,884,2,49,90,38,8,3,10,9,75,9,5,5,4,1,0,0,306,8,314,808
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,885,1,60,59,17,14,5,5,14,61,9,8,0,0,0,0,0,252,5,257,671
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,886,1,63,73,29,27,8,3,7,65,7,13,1,3,0,0,0,299,8,307,683
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,887,1,47,58,17,22,4,3,5,56,5,7,0,1,0,0,0,225,5,230,556
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,888,2,113,90,39,13,6,5,7,111,39,12,3,1,0,0,2,439,21,462,1132
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,889,2,100,102,45,13,7,10,10,111,21,14,3,2,0,0,0,438,11,449,909
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,890,2,60,87,26,11,5,15,10,94,23,6,1,0,0,0,1,338,15,354,853
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,891,1,60,36,22,7,4,0,2,74,10,7,0,2,0,0,0,224,9,233,610
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,892,2,114,111,38,8,8,10,10,123,37,11,2,0,0,1,2,473,14,489,1269
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,893,1,26,73,28,10,5,7,7,68,7,9,2,1,0,0,0,243,8,251,664
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,894,1,38,54,29,22,4,1,5,43,1,11,0,1,0,0,0,209,3,212,413
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,895,1,33,37,19,9,1,2,4,37,7,5,0,6,0,0,0,160,7,167,448
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,896,1,51,56,21,11,1,1,2,50,1,10,1,4,0,0,0,209,12,221,563
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,897,1,46,67,24,11,2,4,2,46,7,6,0,6,0,0,0,221,5,226,597
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,898,1,34,31,13,14,4,1,7,30,6,7,4,1,0,0,0,152,5,157,478
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,899,1,38,48,21,15,4,6,7,34,4,8,0,2,0,0,0,187,5,192,441
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,900,1,20,29,13,7,3,1,2,37,2,11,0,0,0,0,1,125,10,136,362
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,901,1,29,48,16,6,1,5,2,32,8,3,1,3,1,0,0,155,6,161,395
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,902,1,28,59,16,21,3,5,4,27,4,10,2,8,2,0,0,189,1,190,522
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,903,1,42,65,15,5,3,7,2,36,6,5,0,0,0,0,0,186,10,196,508
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,904,1,34,49,8,7,1,3,5,32,6,5,2,2,0,0,0,154,5,159,438
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,905,1,27,44,22,5,6,4,1,28,3,9,0,0,0,0,0,149,13,162,398
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,906,1,44,49,11,6,0,3,5,27,6,6,2,2,0,0,0,161,10,171,401
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,907,1,27,42,8,8,2,2,7,23,3,5,1,1,0,0,0,129,14,143,397
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,908,1,44,55,17,1,4,4,4,31,6,9,0,0,0,0,0,175,7,182,542
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,909,1,38,51,15,10,3,1,5,39,4,7,1,5,0,0,0,179,8,187,489
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,910,1,42,38,12,3,1,6,4,35,10,1,0,1,0,0,0,153,9,162,482
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,911,1,23,35,8,3,0,1,4,21,3,3,0,0,0,0,0,101,0,101,355
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,912,1,41,45,15,18,2,3,7,24,7,7,1,2,0,0,0,172,6,178,462
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,913,1,33,36,12,9,3,4,5,28,5,4,0,3,0,0,0,142,3,145,422
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,914,1,76,34,13,9,1,9,3,35,3,11,0,3,0,0,0,197,7,204,704
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,915,1,32,22,9,6,1,4,4,36,10,5,0,0,0,0,0,129,4,133,641
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,916,1,16,35,13,7,3,2,4,38,1,6,0,4,0,0,1,129,2,132,405
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,917,1,39,62,9,6,2,4,3,34,7,7,0,6,0,0,1,179,3,183,564
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,918,1,26,40,6,4,2,4,2,20,1,7,0,1,0,0,1,113,5,119,359
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,919,1,32,26,13,6,1,3,3,33,6,9,1,1,0,0,0,134,5,139,602
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,920,2,226,195,56,20,18,20,19,177,26,6,0,2,0,0,2,765,168,935,667
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,921,1,41,29,12,5,2,2,8,49,2,3,0,0,0,0,0,153,5,158,370
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,922,1,36,20,6,10,0,4,3,24,2,2,0,0,0,0,0,107,7,114,399
1,23,QUINTANA ROO,9,TULUM,9,TULUM,923,1,52,98,47,7,7,7,2,20,8,23,2,5,0,0,0,278,7,285,545
1,23,QUINTANA ROO,9,TULUM,9,TULUM,924,3,144,566,140,44,15,21,18,145,47,58,7,21,2,0,0,1228,36,1264,1920
1,23,QUINTANA ROO,9,TULUM,9,TULUM,925,1,44,63,27,5,2,12,5,30,10,26,2,2,0,0,0,228,7,235,516
1,23,QUINTANA ROO,9,TULUM,9,TULUM,926,1,41,145,46,26,4,1,3,41,6,21,0,7,0,0,0,341,15,356,562
1,23,QUINTANA ROO,9,TULUM,9,TULUM,927,1,42,43,25,5,5,6,1,19,9,12,1,2,0,0,0,170,10,180,359
1,23,QUINTANA ROO,9,TULUM,9,TULUM,928,1,34,135,40,9,3,2,9,21,9,26,0,10,0,1,0,299,6,305,508
1,23,QUINTANA ROO,9,TULUM,9,TULUM,929,1,66,130,48,3,8,4,2,33,8,21,2,0,2,0,0,327,3,330,562
1,23,QUINTANA ROO,9,TULUM,9,TULUM,930,1,39,114,25,9,6,2,1,15,7,7,3,6,0,0,0,234,14,248,352
1,23,QUINTANA ROO,9,TULUM,9,TULUM,931,1,43,127,27,6,3,1,1,28,9,15,1,5,0,0,1,266,10,277,418
1,23,QUINTANA ROO,9,TULUM,9,TULUM,932,1,17,104,27,3,1,1,2,2,33,3,19,1,2,0,0,215,10,225,354
1,23,QUINTANA ROO,9,TULUM,9,TULUM,933,1,33,95,26,3,1,1,1,21,16,11,2,4,1,0,0,215,4,219,394
1,23,QUINTANA ROO,9,TULUM,9,TULUM,934,1,28,105,39,11,4,3,4,25,15,16,1,8,0,0,0,259,5,264,439
1,23,QUINTANA ROO,9,TULUM,9,TULUM,935,1,23,104,19,2,2,1,3,16,5,11,1,6,0,0,0,193,4,197,369
1,23,QUINTANA ROO,9,TULUM,9,TULUM,936,1,36,143,35,12,8,5,10,53,5,2,6,10,0,0,0,325,8,333,499
1,23,QUINTANA ROO,9,TULUM,9,TULUM,937,1,27,121,30,6,1,2,4,29,7,15,4,9,0,0,0,255,7,262,395
1,23,QUINTANA ROO,9,TULUM,9,TULUM,938,1,19,110,15,5,2,2,3,25,5,10,2,0,0,0,0,198,5,203,364
1,23,QUINTANA ROO,9,TULUM,9,TULUM,939,1,24,87,15,5,5,1,2,21,6,12,1,6,0,0,0,185,8,193,303
1,23,QUINTANA ROO,9,TULUM,9,TULUM,940,1,14,106,24,10,2,4,3,25,16,12,2,2,0,0,0,220,13,233,367
1,23,QUINTANA ROO,9,TULUM,9,TULUM,941,1,13,106,19,5,3,3,0,16,4,9,2,3,0,0,0,183,8,191,268
1,23,QUINTANA ROO,9,TULUM,9,TULUM,942,1,16,81,28,7,2,2,1,13,9,6,2,0,0,0,1,167,3,171,303
1,23,QUINTANA ROO,9,TULUM,9,TULUM,943,1,45,80,25,80,1,6,5,33,7,13,0,3,0,0,0,298,5,303,433
1,23,QUINTANA ROO,9,TULUM,9,TULUM,944,1,18,83,20,10,3,1,2,16,6,12,0,2,0,0,0,173,7,180,310
1,23,QUINTANA ROO,9,TULUM,9,TULUM,945,1,27,83,18,10,1,3,2,12,3,8,0,6,0,0,1,173,11,185,308
1,23,QUINTANA ROO,9,TULUM,9,TULUM,946,1,36,74,20,8,5,2,2,30,12,20,2,4,0,0,0,215,7,222,370
1,23,QUINTANA ROO,9,TULUM,9,TULUM,947,1,24,78,27,5,0,2,0,16,4,16,2,4,1,0,0,179,7,186,376
1,23,QUINTANA ROO,9,TULUM,9,TULUM,948,1,44,95,32,3,4,2,2,44,11,11,0,8,1,0,0,257,14,271,502
1,23,QUINTANA ROO,9,TULUM,9,TULUM,949,2,185,230,91,23,9,7,7,113,15,14,0,10,0,0,7,704,33,744,416
1,23,QUINTANA ROO,9,TULUM,9,TULUM,950,1,22,96,17,8,3,2,0,31,8,12,3,5,0,0,0,207,4,211,368
1,23,QUINTANA ROO,9,TULUM,9,TULUM,951,1,31,102,30,5,2,8,1,34,7,17,2,7,0,0,0,246,8,254,431
1,23,QUINTANA ROO,9,TULUM,9,TULUM,952,1,32,128,43,8,2,3,4,24,5,8,2,5,0,0,0,264,10,274,442
1,23,QUINTANA ROO,9,TULUM,9,TULUM,953,1,30,68,20,7,1,5,3,20,5,11,0,4,0,0,0,174,11,185,349
1,23,QUINTANA ROO,9,TULUM,9,TULUM,954,1,21,92,19,13,4,2,1,25,17,11,0,1,0,0,0,206,10,216,356
1,23,QUINTANA ROO,9,TULUM,9,TULUM,955,1,22,108,43,6,4,2,3,32,4,11,4,7,0,0,0,246,11,257,430
1,23,QUINTANA ROO,9,TULUM,9,TULUM,956,1,27,100,34,8,2,2,4,38,2,17,6,4,0,0,0,244,14,258,415
1,23,QUINTANA ROO,9,TULUM,9,TULUM,957,1,17,126,37,11,3,4,3,25,5,7,4,0,0,0,0,242,6,248,438
1,23,QUINTANA ROO,9,TULUM,9,TULUM,958,1,23,120,35,14,3,4,1,24,7,15,1,5,0,0,0,252,14,266,453
1,23,QUINTANA ROO,9,TULUM,9,TULUM,959,1,55,167,57,23,3,12,7,61,5,23,0,5,0,0,0,418,21,439,678
1,23,QUINTANA ROO,8,CANCÚN,11,PUERTO MORELOS,5000,2,142,118,17,48,11,20,7,82,11,32,6,8,0,0,0,502,30,532,853
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,5001,3,142,238,38,83,16,9,12,115,52,27,5,29,1,0,0,767,37,804,1568
