id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI,PRD,PT,PVEM,PC,PSD,PRI-PANAL-PVEM,Nulos,Total
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,55,SAN LUIS RIO COLORADO,984,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,684,171,0,13,0,0,7,0,179,9,379
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,55,SAN LUIS RIO COLORADO,789,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,691,167,0,20,0,0,2,0,136,13,338
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,358,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,597,72,0,2,4,0,0,0,25,2,105
26,5/7/2009,12,Ayuntamientos,26,0,2,C,Contigua,0,49,HERMOSILLO,626,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,598,189,0,1,5,0,1,0,123,17,336
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,49,HERMOSILLO,686,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,601,118,0,10,13,0,3,2,120,8,274
26,5/7/2009,12,Ayuntamientos,26,0,5,C,Contigua,0,49,HERMOSILLO,687,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,601,120,0,7,8,0,0,1,120,16,272
26,5/7/2009,12,Ayuntamientos,26,0,6,C,Contigua,0,49,HERMOSILLO,687,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,601,158,0,10,8,0,1,0,96,10,283
26,5/7/2009,12,Ayuntamientos,26,0,8,C,Contigua,0,49,HERMOSILLO,1374,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,601,218,0,15,10,0,2,2,200,10,457
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,49,HERMOSILLO,605,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,603,110,0,6,4,0,0,0,129,7,256
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,779,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,606,107,0,6,8,0,1,3,156,19,300
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,579,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,615,153,0,1,6,0,0,0,85,8,253
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,369,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,618,132,0,4,3,0,1,2,68,3,213
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,52,PITIQUITO,1004,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,627,324,0,76,6,0,0,0,285,15,706
26,5/7/2009,12,Ayuntamientos,26,0,3,C,Contigua,0,53,PUERTO PE?ASCO,1414,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,631,250,0,132,9,0,22,0,220,8,641
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,53,PUERTO PE?ASCO,1014,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,635,216,0,98,2,0,20,0,193,11,540
26,5/7/2009,12,Ayuntamientos,26,0,7,C,Contigua,0,53,PUERTO PE?ASCO,1448,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,638,356,0,96,5,0,9,0,248,14,728
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,53,PUERTO PE?ASCO,1181,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,642,291,0,77,2,0,9,0,303,10,692
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,53,PUERTO PE?ASCO,1193,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,646,296,0,53,13,0,16,0,272,5,655
26,5/7/2009,12,Ayuntamientos,26,0,5,C,Contigua,0,59,CAJEME,748,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,807,185,0,10,4,0,2,3,190,9,403
26,5/7/2009,12,Ayuntamientos,26,0,8,C,Contigua,0,59,CAJEME,1496,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,807,381,0,14,13,0,2,4,374,14,802
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,743,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,808,153,0,7,4,0,4,1,141,8,318
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,910,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,809,168,0,30,8,0,2,2,204,12,426
26,5/7/2009,12,Ayuntamientos,26,0,2,C,Contigua,0,59,CAJEME,612,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,910,140,0,2,0,0,4,2,107,0,255
26,5/7/2009,12,Ayuntamientos,26,0,2,C,Contigua,0,59,CAJEME,1170,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,911,302,0,16,14,0,6,4,179,14,535
26,5/7/2009,12,Ayuntamientos,26,0,1,E,Extraordinaria,0,60,EMPALME,486,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1020,156,0,30,6,0,1,0,94,9,296
26,5/7/2009,12,Ayuntamientos,26,0,2,C,Contigua,0,61,GUAYMAS,1468,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1022,408,0,83,23,0,8,1,262,3,788
26,5/7/2009,12,Ayuntamientos,26,0,10,C,Contigua,0,61,GUAYMAS,1450,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1023,264,0,51,20,0,10,2,265,14,626
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,62,ALAMOS,561,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1133,150,0,41,20,0,0,0,94,8,313
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,1370,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,812,336,0,23,22,0,10,3,311,20,725
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,71,BENITO JUAREZ,873,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1146,75,0,30,96,0,5,0,286,13,505
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,71,BENITO JUAREZ,1480,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1148,88,0,205,181,0,8,0,349,36,867
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,71,BENITO JUAREZ,1209,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1156,155,0,144,271,0,8,0,307,23,908
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,919,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,923,244,0,10,22,0,6,1,215,9,507
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,63,ETCHOJOA,1070,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1171,136,0,227,24,0,55,0,213,17,672
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,63,ETCHOJOA,575,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1181,162,0,95,13,0,17,0,108,9,404
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,64,HUATABAMPO,642,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1203,128,0,56,5,0,0,0,210,7,406
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,64,HUATABAMPO,1166,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1205,246,0,104,10,0,0,0,390,71,821
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,63,ETCHOJOA,985,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1145,161,0,134,17,0,23,0,247,15,597
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,64,HUATABAMPO,775,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1226,230,0,49,1,0,0,0,126,7,413
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,65,NAVOJOA,1390,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1232,245,0,167,4,0,30,0,368,11,825
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,65,NAVOJOA,1199,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1237,181,0,122,7,0,0,2,250,22,584
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,65,NAVOJOA,606,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1242,122,0,80,4,0,2,0,111,5,324
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,65,NAVOJOA,917,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1245,164,0,80,5,0,36,0,204,10,499
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,64,HUATABAMPO,1033,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1193,169,0,76,5,0,0,0,405,6,661
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,65,NAVOJOA,1493,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1265,259,0,138,7,0,23,7,323,9,766
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,65,NAVOJOA,1106,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1230,215,0,104,10,0,9,0,303,16,657
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,65,NAVOJOA,1415,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1277,446,0,131,3,0,11,6,198,33,828
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,65,NAVOJOA,1386,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1247,226,0,160,9,0,15,5,377,6,798
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,65,NAVOJOA,767,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1294,265,0,60,9,0,6,0,160,9,509
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,65,NAVOJOA,736,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1298,213,0,117,11,0,7,1,91,33,473
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,65,NAVOJOA,561,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1300,203,0,17,3,0,7,5,103,15,353
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,65,NAVOJOA,698,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1303,169,0,50,2,0,4,0,122,8,355
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,65,NAVOJOA,959,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1304,137,0,140,6,0,16,4,267,7,577
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,67,QUIRIEGO,562,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1309,88,0,129,0,0,0,0,211,11,439
26,5/7/2009,12,Ayuntamientos,26,0,1,E,Extraordinaria,0,69,YECORA,165,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1320,75,0,1,0,0,0,0,25,3,104
26,5/7/2009,12,Ayuntamientos,26,0,1,E,Extraordinaria,0,70,GRAL. PLUTARCO ELIAS CALLES,360,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1324,84,0,4,5,0,15,0,48,12,168
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,70,GRAL. PLUTARCO ELIAS CALLES,515,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1326,186,0,3,1,0,5,0,82,7,284
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,70,GRAL. PLUTARCO ELIAS CALLES,785,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1327,295,0,7,4,0,17,0,132,7,462
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,65,NAVOJOA,674,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1286,272,0,58,5,0,4,3,93,14,449
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,49,HERMOSILLO,756,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1345,212,0,5,1,0,0,0,155,4,377
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,55,SAN LUIS RIO COLORADO,618,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,719,103,0,18,0,0,3,0,119,7,250
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,55,SAN LUIS RIO COLORADO,569,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,721,73,0,13,0,0,7,0,124,6,223
26,5/7/2009,12,Ayuntamientos,26,0,3,C,Contigua,0,55,SAN LUIS RIO COLORADO,1258,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,723,182,0,63,0,0,12,0,267,6,530
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,718,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,817,173,0,6,5,0,3,2,177,9,375
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,848,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,832,162,0,9,5,0,5,4,194,13,392
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,997,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,926,223,0,10,10,0,7,4,194,9,457
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,1020,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,927,212,0,8,6,0,5,2,176,17,426
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,1392,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,928,333,0,18,6,0,3,0,242,13,615
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,370,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,934,134,0,3,3,0,2,1,95,7,245
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,628,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,945,129,0,9,3,0,0,0,100,7,248
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,61,GUAYMAS,1240,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1036,281,0,45,24,0,2,6,220,10,588
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,61,GUAYMAS,600,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1043,167,0,17,4,0,5,2,115,3,313
26,5/7/2009,12,Ayuntamientos,26,0,3,C,Contigua,0,55,SAN LUIS RIO COLORADO,743,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,724,114,0,39,0,0,8,0,150,7,318
26,5/7/2009,12,Ayuntamientos,26,0,4,C,Contigua,0,55,SAN LUIS RIO COLORADO,1486,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,724,185,0,84,0,0,10,0,295,13,587
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,55,SAN LUIS RIO COLORADO,597,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,728,142,0,31,0,0,5,0,118,12,308
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,55,SAN LUIS RIO COLORADO,1195,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,728,237,0,52,0,0,6,0,213,12,520
26,5/7/2009,12,Ayuntamientos,26,0,4,C,Contigua,0,55,SAN LUIS RIO COLORADO,702,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,729,95,0,22,0,0,5,0,156,2,280
26,5/7/2009,12,Ayuntamientos,26,0,6,C,Contigua,0,55,SAN LUIS RIO COLORADO,1404,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,729,221,0,45,0,0,9,0,280,9,564
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,650,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,839,133,0,8,6,0,1,2,177,2,329
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,671,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,841,129,0,11,8,0,4,1,207,6,366
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,1057,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,844,236,0,11,10,0,2,1,260,11,531
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,710,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,852,196,0,7,7,0,2,2,174,6,394
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,59,CAJEME,730,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,949,339,0,15,10,0,3,2,216,17,602
26,5/7/2009,12,Ayuntamientos,26,0,1,E,Extraordinaria,0,59,CAJEME,388,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,952,99,0,4,1,0,0,0,44,9,157
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,61,GUAYMAS,510,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1048,96,0,31,7,0,2,1,104,5,246
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,61,GUAYMAS,877,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1049,181,0,42,15,0,17,1,175,11,442
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,61,GUAYMAS,825,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1050,167,0,34,15,0,13,1,169,8,407
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,61,GUAYMAS,961,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1065,298,0,20,7,0,1,1,145,10,482
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,55,SAN LUIS RIO COLORADO,1401,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,738,447,0,27,0,0,16,0,307,25,822
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,55,SAN LUIS RIO COLORADO,1213,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,740,503,0,28,0,0,12,0,128,15,686
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,502,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,858,110,0,5,5,0,2,3,119,6,250
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,1075,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,961,345,0,12,9,0,10,2,259,15,652
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,605,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,966,125,0,18,4,0,1,0,138,5,291
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,510,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,974,129,0,2,1,0,0,0,119,11,262
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,61,GUAYMAS,484,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1074,111,0,20,9,0,8,0,113,7,268
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,61,GUAYMAS,1219,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1079,283,0,55,14,0,4,2,209,10,577
26,5/7/2009,12,Ayuntamientos,26,0,3,C,Contigua,0,56,SAN MIGUEL DE HORCASITAS,1222,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,746,336,0,86,0,0,0,0,211,25,658
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,57,URES,891,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,749,419,0,1,11,0,0,0,172,10,613
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,57,URES,163,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,751,66,0,2,1,0,0,0,49,8,126
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,57,URES,288,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,755,110,0,1,2,0,0,0,81,4,198
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,57,URES,158,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,759,55,0,0,1,0,0,0,33,2,91
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,58,BACUM,516,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,762,201,0,19,13,0,0,0,123,11,367
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,875,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,879,176,0,10,11,0,2,2,218,9,428
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,59,CAJEME,1034,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,883,256,0,9,6,0,2,5,253,10,541
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,987,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,886,214,0,7,8,0,5,1,200,0,435
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,1264,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,976,339,0,7,4,0,1,2,209,13,575
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,877,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,981,175,0,48,9,0,0,2,173,15,422
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,61,GUAYMAS,933,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1092,233,0,24,9,0,3,0,183,10,462
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,61,GUAYMAS,631,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1097,145,0,20,9,0,0,0,117,10,301
26,5/7/2009,12,Ayuntamientos,26,0,2,C,Contigua,0,61,GUAYMAS,1181,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1098,310,0,28,16,0,0,0,162,5,521
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,61,GUAYMAS,748,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1099,180,0,85,16,0,1,3,140,46,471
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,58,BACUM,402,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,770,32,0,55,89,0,0,0,105,7,288
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,60,EMPALME,681,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,999,179,0,109,8,0,1,0,83,4,384
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,60,EMPALME,1219,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1001,323,0,251,19,0,4,0,109,17,723
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,60,EMPALME,1037,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1003,299,0,152,16,0,6,0,90,9,572
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,60,EMPALME,579,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1005,79,0,112,7,0,15,0,68,18,299
26,5/7/2009,12,Ayuntamientos,26,0,2,E,Extraordinaria,0,72,SAN IGNACIO RIO MUERTO,214,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1106,4,0,68,1,0,0,0,56,5,134
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,62,ALAMOS,713,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1109,189,0,5,36,0,9,0,186,6,431
26,5/7/2009,12,Ayuntamientos,26,0,1,C,Contigua,0,59,CAJEME,647,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,786,172,0,4,3,0,2,1,112,10,304
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,1122,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,788,396,0,9,4,0,2,5,265,10,691
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,819,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,797,223,0,8,9,0,4,1,186,14,445
26,5/7/2009,12,Ayuntamientos,26,0,1,B,Basica,0,59,CAJEME,751,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,799,169,0,12,7,0,3,0,170,7,368
26,5/7/2009,12,Ayuntamientos,26,0,4,C,Contigua,0,2,AGUA PRIETA,732,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,24,92,0,9,5,0,14,144,63,11,338
