NOMBRE,SECCION,CASILLAS,LISTADONOMINAL,PAN,PRI,PRD,PT,PV,PC,PSD,Alianza,PRI-Alianza,PRD-PT,VALIDOS,NULOSNOREGISTRADOS,TOTAL
SAN FELIPE ORIZATLAN,1047,1047B,640,116,242,8,0,0,51,2,0,,,419,18,437
SAN FELIPE ORIZATLAN,1048,1048B,649,53,174,34,0,0,176,1,0,,,438,18,456
SAN FELIPE ORIZATLAN,1048,1048C1,650,30,181,54,0,0,161,3,0,,,429,13,442
SAN FELIPE ORIZATLAN,1049,1049B,386,36,149,4,0,0,59,2,0,,,250,19,269
SAN FELIPE ORIZATLAN,1049,1049C1,386,21,137,4,0,0,89,5,0,,,256,13,269
SAN FELIPE ORIZATLAN,1050,1050B,501,104,127,13,0,0,68,0,0,,,312,21,333
SAN FELIPE ORIZATLAN,1050,1050C1,502,80,155,20,0,0,82,2,0,,,339,163,502
SAN FELIPE ORIZATLAN,1051,1051B,628,62,165,8,0,0,150,2,0,,,387,35,422
SAN FELIPE ORIZATLAN,1052,1052B,451,92,117,12,0,0,96,0,0,,,317,17,334
SAN FELIPE ORIZATLAN,1053,1053B,733,158,174,50,0,0,73,0,0,,,455,32,487
SAN FELIPE ORIZATLAN,1054,1054B,327,130,99,0,0,0,7,0,0,,,236,7,243
SAN FELIPE ORIZATLAN,1055,1055B,531,92,152,10,0,0,53,7,0,,,314,29,343
SAN FELIPE ORIZATLAN,1055,1055C1,532,114,142,9,0,0,35,1,0,,,301,14,315
SAN FELIPE ORIZATLAN,1056,1056B,436,101,90,6,0,0,79,5,0,,,281,20,301
SAN FELIPE ORIZATLAN,1056,1056C1,437,109,88,3,0,0,66,4,0,,,270,37,307
SAN FELIPE ORIZATLAN,1057,1057B,411,68,102,4,0,0,111,4,0,,,289,16,305
SAN FELIPE ORIZATLAN,1057,1057C1,411,53,112,15,0,0,77,2,0,,,259,30,289
SAN FELIPE ORIZATLAN,1058,1058B,519,130,82,7,0,0,51,2,0,,,272,13,285
SAN FELIPE ORIZATLAN,1059,1059B,598,92,172,45,0,0,41,3,0,,,353,7,360
SAN FELIPE ORIZATLAN,1059,1059C1,599,113,179,58,0,0,34,7,0,,,391,14,405
SAN FELIPE ORIZATLAN,1060,1060B,577,55,152,75,0,0,22,2,0,,,306,8,314
SAN FELIPE ORIZATLAN,1060,1060C1,578,67,182,67,0,0,24,2,0,,,342,23,365
SAN FELIPE ORIZATLAN,1060,1060C2,578,78,169,49,0,0,38,2,0,,,336,17,353
SAN FELIPE ORIZATLAN,1061,1061B,639,155,194,7,0,0,19,3,0,,,378,4,382
SAN FELIPE ORIZATLAN,1061,1061C1,639,190,168,6,0,0,14,0,0,,,378,13,391
SAN FELIPE ORIZATLAN,1061,1061C2,639,206,187,2,0,0,10,1,0,,,406,233,639
SAN FELIPE ORIZATLAN,1061,1061C3,639,185,176,4,0,0,20,0,0,,,385,2,387
SAN FELIPE ORIZATLAN,1062,1062B,613,70,170,13,0,0,126,2,0,,,381,30,411
SAN FELIPE ORIZATLAN,1062,1062C1,614,68,154,10,0,0,152,5,0,,,389,42,431
SAN FELIPE ORIZATLAN,1062,1062C2,614,84,185,12,0,0,120,9,0,,,410,26,436
SAN FELIPE ORIZATLAN,1063,1063B,467,93,156,3,0,0,49,2,0,,,303,33,336
SAN FELIPE ORIZATLAN,1063,1063C1,468,92,178,6,0,0,53,2,0,,,331,19,350
SAN FELIPE ORIZATLAN,1064,1064B,329,29,116,3,0,0,67,1,0,,,216,14,230
SAN FELIPE ORIZATLAN,1065,1065B,433,11,115,33,0,0,106,3,0,,,268,24,292
SAN FELIPE ORIZATLAN,1066,1066B,383,6,145,2,0,0,82,6,0,,,241,4,245
SAN FELIPE ORIZATLAN,1066,1066C1,383,3,182,2,0,0,80,2,0,,,269,6,275
SAN SALVADOR,1067,1067B,683,4,,206,0,0,1,12,,174,,397,10,407
SAN SALVADOR,1067,1067C1,684,6,,204,0,0,0,11,,206,,427,8,435
SAN SALVADOR,1068,1068B,647,6,,51,0,0,5,2,,176,,240,21,261
SAN SALVADOR,1068,1068C1,648,8,,41,0,0,2,2,,214,,267,37,304
SAN SALVADOR,1069,1069B,539,6,,56,0,1,0,0,,89,,152,3,155
SAN SALVADOR,1070,1070B,600,7,,99,0,0,5,6,,205,,322,8,330
SAN SALVADOR,1070,1070C1,600,2,,89,5,0,3,9,,203,,311,0,311
SAN SALVADOR,1071,1071B,446,2,,121,0,0,24,1,,145,,293,5,298
SAN SALVADOR,1072,1072B,481,3,,87,0,0,4,4,,142,,240,11,251
SAN SALVADOR,1072,1072C1,481,2,,107,0,0,20,1,,121,,251,0,251
SAN SALVADOR,1073,1073B,498,5,,167,0,0,1,0,,119,,292,10,302
SAN SALVADOR,1073,1073C1,499,4,,134,0,1,2,5,,132,,278,6,284
SAN SALVADOR,1074,1074B,425,10,,54,0,0,5,3,,113,,185,8,193
SAN SALVADOR,1074,1074C1,426,14,,57,0,0,3,3,,79,,156,22,178
SAN SALVADOR,1075,1075B,494,0,,153,0,0,4,4,,112,,273,2,275
SAN SALVADOR,1076,1076B,727,10,,177,0,0,0,9,,242,,438,10,448
SAN SALVADOR,1077,1077B,509,29,,79,0,0,0,2,,129,,239,8,247
SAN SALVADOR,1078,1078B,590,3,,114,2,1,0,2,,182,,304,10,314
SAN SALVADOR,1078,1078C1,591,2,,104,3,2,1,1,,202,,315,6,321
SAN SALVADOR,1079,1079B,634,14,,109,0,0,10,8,,175,,316,11,327
SAN SALVADOR,1079,1079C1,634,10,,129,0,0,3,1,,159,,302,5,307
SAN SALVADOR,1079,1079C2,634,4,,104,0,0,4,4,,132,,248,3,251
SAN SALVADOR,1080,1080B,609,2,,188,0,0,3,8,,192,,393,9,402
SAN SALVADOR,1081,1081B,696,5,,195,1,1,1,11,,133,,347,11,358
SAN SALVADOR,1082,1082B,396,3,,156,0,0,1,0,,101,,261,2,263
SAN SALVADOR,1083,1083B,294,10,,103,0,0,1,0,,70,,184,5,189
SAN SALVADOR,1084,1084B,409,12,,134,0,0,3,4,,113,,266,9,275
SAN SALVADOR,1084,1084C1,410,25,,116,0,0,2,1,,103,,247,7,254
SAN SALVADOR,1085,1085B,700,7,,166,0,0,2,5,,167,,347,17,364
SAN SALVADOR,1085,1085C1,700,6,,145,3,1,9,5,,188,,357,5,362
SAN SALVADOR,1085,1085C2,701,11,,174,0,0,1,0,,152,,338,10,348
SAN SALVADOR,1086,1086B,725,4,,78,0,0,2,1,,325,,410,7,417
SAN SALVADOR,1087,1087B,528,1,,68,1,0,0,0,,307,,377,4,381
SAN SALVADOR,1087,1087C1,528,2,,99,1,0,2,0,,286,,390,3,393
SAN SALVADOR,1087,1087C2,528,4,,87,0,0,0,0,,276,,367,9,376
SAN SALVADOR,1088,1088B,577,0,,99,1,1,0,1,,224,,326,10,336
SAN SALVADOR,1088,1088C1,578,0,,67,2,0,0,0,,255,,324,7,331
SAN SALVADOR,1089,1089B,606,2,,73,1,0,1,3,,271,,351,3,354
SAN SALVADOR,1090,1090B,450,2,,76,0,0,2,3,,232,,315,0,315
SAN SALVADOR,1090,1090C1,450,3,,67,0,0,1,0,,221,,292,2,294
SANTIAGO DE ANAYA,1091,1091B,535,0,80,20,0,0,172,0,36,,,308,12,320
SANTIAGO DE ANAYA,1091,1091C1,535,0,101,17,0,0,195,0,30,,,343,11,354
SANTIAGO DE ANAYA,1091,1091C2,535,0,118,21,0,0,156,0,32,,,327,13,340
SANTIAGO DE ANAYA,1092,1092B,157,0,44,16,0,0,12,0,4,,,76,7,83
SANTIAGO DE ANAYA,1093,1093B,129,0,25,16,0,0,19,0,2,,,62,3,65
SANTIAGO DE ANAYA,1094,1094B,201,0,49,28,0,0,35,0,2,,,114,7,121
SANTIAGO DE ANAYA,1095,1095B,122,0,19,40,0,0,14,0,3,,,76,5,81
SANTIAGO DE ANAYA,1096,1096B,398,0,60,51,0,0,87,0,3,,,201,4,205
SANTIAGO DE ANAYA,1096,1096C1,398,0,58,34,0,0,108,0,8,,,208,8,216
SANTIAGO DE ANAYA,1097,1097B,401,0,143,6,0,0,51,0,12,,,212,10,222
SANTIAGO DE ANAYA,1098,1098B,388,0,158,25,0,0,30,0,7,,,220,9,229
SANTIAGO DE ANAYA,1099,1099B,610,0,120,190,0,0,5,0,5,,,320,14,334
SANTIAGO DE ANAYA,1099,1099C1,610,0,103,173,0,0,11,0,5,,,292,0,292
SANTIAGO DE ANAYA,1099,1099C2,611,0,135,139,0,0,14,0,12,,,300,5,305
SANTIAGO DE ANAYA,1100,1100B,577,0,209,36,0,0,28,0,32,,,305,11,316
SANTIAGO DE ANAYA,1100,1100C1,577,0,191,46,0,0,21,0,47,,,305,9,314
SANTIAGO DE ANAYA,1101,1101B,549,0,151,72,0,0,49,0,4,,,276,12,288
SANTIAGO DE ANAYA,1102,1102B,415,0,49,12,0,0,180,0,3,,,244,8,252
SANTIAGO DE ANAYA,1103,1103B,285,0,53,23,0,0,25,0,18,,,119,4,123
SANTIAGO DE ANAYA,1104,1104B,261,0,33,28,0,0,40,0,3,,,104,5,109
SANTIAGO DE ANAYA,1105,1105B,648,0,124,128,0,0,118,0,12,,,382,10,392
SANTIAGO DE ANAYA,1106,1106B,465,0,104,61,0,0,153,0,2,,,320,4,324
SANTIAGO DE ANAYA,1107,1107B,500,0,120,64,0,0,45,0,4,,,233,10,243
SANTIAGO DE ANAYA,1108,1108B,461,0,147,41,0,0,27,0,10,,,225,13,238
SANTIAGO DE ANAYA,1109,1109B,393,0,123,26,0,0,69,0,1,,,219,10,229
SANTIAGO DE ANAYA,1109,1109C1,393,0,133,20,0,0,85,0,4,,,242,11,253
SANTIAGO TULANTEPEC DE LUGO GU,1110,1110B,583,80,,53,0,0,11,0,,135,,279,6,285
SANTIAGO TULANTEPEC DE LUGO GU,1110,1110C1,583,76,,42,0,0,11,0,,160,,289,3,292
SANTIAGO TULANTEPEC DE LUGO GU,1110,1110C2,584,79,,56,0,0,23,0,,127,,285,11,296
SANTIAGO TULANTEPEC DE LUGO GU,1110,1110C3,584,90,,52,0,0,19,0,,128,,289,9,298
SANTIAGO TULANTEPEC DE LUGO GU,1111,1111B,673,129,,78,0,0,12,0,,175,,394,0,394
SANTIAGO TULANTEPEC DE LUGO GU,1111,1111C1,673,139,,80,0,0,11,0,,164,,394,12,406
SANTIAGO TULANTEPEC DE LUGO GU,1111,1111C2,674,132,,74,0,0,13,0,,182,,401,13,414
SANTIAGO TULANTEPEC DE LUGO GU,1112,1112B,616,129,,41,0,0,14,0,,165,,349,5,354
SANTIAGO TULANTEPEC DE LUGO GU,1112,1112C1,616,123,,45,0,0,17,0,,139,,324,6,330
SANTIAGO TULANTEPEC DE LUGO GU,1112,1112C2,616,128,,42,0,0,11,0,,168,,349,8,357
SANTIAGO TULANTEPEC DE LUGO GU,1113,1113B,575,70,,63,0,0,27,0,,140,,300,8,308
SANTIAGO TULANTEPEC DE LUGO GU,1113,1113C1,575,74,,66,0,0,26,0,,142,,308,7,315
SANTIAGO TULANTEPEC DE LUGO GU,1113,1113C2,576,65,,71,0,0,24,0,,136,,296,10,306
SANTIAGO TULANTEPEC DE LUGO GU,1114,1114B,632,70,,83,0,0,19,0,,116,,288,7,295
SANTIAGO TULANTEPEC DE LUGO GU,1114,1114C1,632,80,,84,0,0,17,0,,113,,294,13,307
SANTIAGO TULANTEPEC DE LUGO GU,1114,1114C2,632,60,,81,0,0,26,0,,128,,295,8,303
SANTIAGO TULANTEPEC DE LUGO GU,1114,1114C3,632,88,,90,0,0,20,0,,106,,304,0,304
SANTIAGO TULANTEPEC DE LUGO GU,1114,1114C4,632,68,,77,0,0,41,0,,127,,313,11,324
SANTIAGO TULANTEPEC DE LUGO GU,1114,1114C5,632,74,,100,0,0,25,0,,116,,315,11,326
SANTIAGO TULANTEPEC DE LUGO GU,1115,1115B,330,42,,22,0,0,5,0,,95,,164,6,170
SANTIAGO TULANTEPEC DE LUGO GU,1116,1116B,741,51,,93,0,0,7,0,,108,,259,10,269
SANTIAGO TULANTEPEC DE LUGO GU,1116,1116C1,741,60,,78,0,0,12,0,,128,,278,9,287
SANTIAGO TULANTEPEC DE LUGO GU,1116,1116C2,741,51,,81,0,0,13,0,,163,,308,10,318
SANTIAGO TULANTEPEC DE LUGO GU,1116,1116C3,741,79,,77,0,0,9,0,,122,,287,13,300
SANTIAGO TULANTEPEC DE LUGO GU,1116,1116C4,741,71,,80,0,0,8,0,,124,,283,10,293
SANTIAGO TULANTEPEC DE LUGO GU,1117,1117B,442,36,,76,0,0,8,0,,123,,243,4,247
SANTIAGO TULANTEPEC DE LUGO GU,1117,1117C1,442,18,,67,0,0,13,0,,155,,253,11,264
SANTIAGO TULANTEPEC DE LUGO GU,1118,1118B,728,108,,54,0,0,3,0,,177,,342,18,360
SANTIAGO TULANTEPEC DE LUGO GU,1118,1118C1,728,84,,82,0,0,19,0,,136,,321,9,330
SANTIAGO TULANTEPEC DE LUGO GU,1118,1118C2,728,104,,92,0,0,11,0,,122,,329,20,349
SANTIAGO TULANTEPEC DE LUGO GU,1119,1119B,325,32,,34,0,0,3,0,,93,,162,1,163
SANTIAGO TULANTEPEC DE LUGO GU,1120,1120B,745,137,,67,0,0,22,0,,233,,459,12,471
SINGUILUCAN,1121,1121B,591,215,105,,,0,12,0,30,,57,419,9,428
SINGUILUCAN,1121,1121C1,591,212,88,,,0,21,0,26,,45,392,11,403
SINGUILUCAN,1121,1121C2,592,220,115,,,0,18,0,22,,52,427,11,438
SINGUILUCAN,1121,1121C3,592,175,97,,,0,11,0,18,,68,369,10,379
SINGUILUCAN,1122,1122B,676,227,120,,,0,8,0,16,,52,423,4,427
SINGUILUCAN,1122,1122C1,676,241,107,,,0,23,0,31,,59,461,10,471
SINGUILUCAN,1123,1123B,517,50,62,,,0,116,0,18,,41,287,5,292
SINGUILUCAN,1123,1123C1,517,49,65,,,0,143,0,5,,53,315,7,322
SINGUILUCAN,1123,1123C2,518,25,60,,,0,152,0,10,,78,325,13,338
SINGUILUCAN,1124,1124B,617,151,135,,,0,28,0,17,,58,389,15,404
SINGUILUCAN,1125,1125B,568,81,139,,,0,42,0,20,,104,386,14,400
SINGUILUCAN,1125,1125C1,569,80,160,,,0,39,0,26,,91,396,8,404
SINGUILUCAN,1126,1126B,508,89,85,,,0,22,0,1,,87,284,10,294
SINGUILUCAN,1127,1127B,403,113,112,,,0,10,0,13,,23,271,4,275
SINGUILUCAN,1128,1128B,631,261,94,,,0,11,0,11,,26,403,0,403
SINGUILUCAN,1129,1129B,555,108,126,,,0,5,0,24,,24,287,21,308
SINGUILUCAN,1130,1130B,690,203,146,,,0,12,0,17,,70,448,28,476
SINGUILUCAN,1131,1131B,573,161,100,,,0,8,0,20,,65,354,12,366
TASQUILLO,1132,1132B,695,35,,96,0,100,0,12,,154,,397,0,397
TASQUILLO,1133,1133B,656,14,,143,0,37,2,6,,144,,346,5,351
TASQUILLO,1133,1133C1,657,13,,134,0,49,5,5,,132,,338,7,345
TASQUILLO,1134,1134B,571,11,,129,0,44,0,4,,89,,277,13,290
TASQUILLO,1134,1134C1,572,18,,118,0,49,0,5,,114,,304,7,311
TASQUILLO,1134,1134C2,572,15,,130,0,62,1,7,,104,,319,11,330
TASQUILLO,1135,1135B,529,7,,45,0,38,3,3,,121,,217,16,233
TASQUILLO,1136,1136B,159,7,,23,0,20,1,1,,24,,76,1,77
TASQUILLO,1137,1137B,669,6,,171,0,36,1,4,,135,,353,6,359
TASQUILLO,1138,1138B,722,8,,235,0,25,1,2,,136,,407,6,413
TASQUILLO,1139,1139B,449,5,,123,0,42,1,0,,61,,232,6,238
TASQUILLO,1140,1140B,114,1,,20,0,29,0,0,,5,,55,2,57
TASQUILLO,1141,1141B,351,18,,26,0,55,1,1,,53,,154,7,161
TASQUILLO,1142,1142B,744,4,,63,0,146,11,1,,182,,407,0,407
TASQUILLO,1143,1143B,304,3,,15,0,58,1,0,,77,,154,5,159
TASQUILLO,1144,1144B,422,4,,117,0,26,1,1,,82,,231,1,232
TASQUILLO,1145,1145B,404,9,,82,0,41,27,2,,65,,226,4,230
TASQUILLO,1146,1146B,388,18,,84,0,14,1,1,,44,,162,10,172
TASQUILLO,1146,1146C1,388,9,,113,0,17,1,0,,56,,196,3,199
TASQUILLO,1147,1147B,396,2,,118,0,24,1,1,,76,,222,3,225
TASQUILLO,1148,1148B,642,7,,139,0,124,8,1,,31,,310,4,314
TASQUILLO,1149,1149B,525,6,,95,0,50,3,0,,65,,219,18,237
TASQUILLO,1150,1150B,659,4,,147,0,35,4,3,,92,,285,8,293
TASQUILLO,1150,1150C1,660,3,,177,0,43,0,0,,94,,317,16,333
TASQUILLO,1151,1151B,586,13,,114,0,73,2,2,,86,,290,5,295
TASQUILLO,1151,1151C1,586,6,,86,0,70,2,0,,88,,252,9,261
TASQUILLO,1151,1151C2,586,10,,95,0,66,0,2,,78,,251,8,259
TECOZAUTLA,1152,1152B,748,232,,18,0,132,10,0,,59,,451,12,463
TECOZAUTLA,1152,1152C1,748,225,,21,0,123,12,0,,70,,451,8,459
TECOZAUTLA,1152,1152C2,749,205,,19,0,119,18,0,,84,,445,4,449
TECOZAUTLA,1153,1153B,585,201,,15,0,103,8,0,,55,,382,4,386
TECOZAUTLA,1153,1153C1,585,152,,19,0,118,8,0,,49,,346,9,355
TECOZAUTLA,1153,1153C2,585,150,,16,0,127,4,0,,73,,370,7,377
TECOZAUTLA,1153,1153C3,585,179,,23,0,105,9,0,,76,,392,3,395
TECOZAUTLA,1154,1154B,663,37,,19,0,188,0,0,,23,,267,5,272
TECOZAUTLA,1155,1155B,593,46,,24,0,153,9,0,,34,,266,16,282
TECOZAUTLA,1156,1156B,651,54,,19,0,146,3,0,,22,,244,11,255
TECOZAUTLA,1157,1157B,694,77,,30,0,153,9,0,,137,,406,11,417
TECOZAUTLA,1157,1157C1,695,89,,35,0,148,3,0,,118,,393,6,399
TECOZAUTLA,1158,1158B,406,18,,3,0,174,6,0,,13,,214,2,216
TECOZAUTLA,1158,1158C1,406,17,,7,0,168,4,0,,9,,205,201,406
TECOZAUTLA,1159,1159B,552,94,,8,0,64,46,0,,52,,264,13,277
TECOZAUTLA,1159,1159C1,552,50,,6,0,59,70,0,,62,,247,16,263
TECOZAUTLA,1159,1159C2,553,85,,11,0,84,51,0,,60,,291,10,301
TECOZAUTLA,1160,1160B,400,43,,23,0,41,45,0,,76,,228,3,231
TECOZAUTLA,1160,1160C1,400,34,,20,0,47,44,0,,56,,201,8,209
TECOZAUTLA,1161,1161B,556,31,,12,0,73,70,0,,137,,323,0,323
TECOZAUTLA,1161,1161C1,557,34,,15,0,84,97,0,,113,,343,9,352
TECOZAUTLA,1162,1162B,526,34,,7,0,60,90,0,,122,,313,11,324
TECOZAUTLA,1162,1162C1,526,32,,4,0,46,84,0,,149,,315,11,326
TECOZAUTLA,1162,1162C2,527,29,,11,0,79,93,0,,78,,290,9,299
TECOZAUTLA,1163,1163B,507,24,,5,0,163,5,0,,100,,297,3,300
TECOZAUTLA,1163,1163C1,508,52,,14,0,154,5,0,,44,,269,7,276
TECOZAUTLA,1164,1164B,376,54,,44,0,37,2,0,,104,,241,4,245
TECOZAUTLA,1165,1165B,463,67,,6,0,196,3,0,,18,,290,9,299
TECOZAUTLA,1166,1166B,355,20,,28,0,72,4,0,,40,,164,11,175
TECOZAUTLA,1167,1167B,282,14,,5,0,64,0,0,,38,,121,5,126
TECOZAUTLA,1168,1168B,669,7,,41,0,147,4,0,,44,,243,14,257
TECOZAUTLA,1169,1169B,269,15,,4,0,116,3,0,,16,,154,9,163
TECOZAUTLA,1170,1170B,459,107,,18,0,73,5,0,,62,,265,9,274
TECOZAUTLA,1170,1170C1,460,96,,15,0,91,4,0,,33,,239,15,254
TECOZAUTLA,1171,1171B,486,62,,10,0,89,6,0,,56,,223,12,235
TECOZAUTLA,1171,1171C1,486,76,,6,0,106,14,0,,58,,260,11,271
TECOZAUTLA,1172,1172B,275,25,,8,0,104,2,0,,62,,201,1,202
TECOZAUTLA,1173,1173B,435,57,,3,0,146,6,0,,66,,278,2,280
TECOZAUTLA,1173,1173C1,435,61,,4,0,74,7,0,,86,,232,9,241
TECOZAUTLA,1174,1174B,518,58,,4,0,130,20,0,,124,,336,181,517
TECOZAUTLA,1174,1174C1,519,93,,5,0,121,15,0,,110,,344,9,353
TECOZAUTLA,1174,1174C2,519,83,,5,0,159,17,0,,78,,342,7,349
TECOZAUTLA,1175,1175B,382,67,,10,0,59,3,0,,56,,195,6,201
TECOZAUTLA,1175,1175C1,383,63,,4,0,58,3,0,,65,,193,3,196
TECOZAUTLA,1176,1176B,249,12,,1,0,82,1,0,,28,,124,5,129
TENANGO DE DORIA,1177,1177B,475,70,,110,0,0,18,0,,113,,311,13,324
TENANGO DE DORIA,1177,1177C1,476,69,,127,0,0,13,0,,106,,315,16,331
TENANGO DE DORIA,1178,1178B,659,116,,154,0,0,7,0,,158,,435,16,451
TENANGO DE DORIA,1178,1178C1,659,95,,201,0,0,13,0,,133,,442,13,455
TENANGO DE DORIA,1178,1178C2,660,107,,181,0,0,10,0,,153,,451,20,471
TENANGO DE DORIA,1179,1179B,368,60,,96,0,0,1,0,,65,,222,11,233
TENANGO DE DORIA,1180,1180B,747,112,,162,0,0,22,0,,180,,476,28,504
TENANGO DE DORIA,1180,1180C1,748,100,,158,0,0,5,0,,167,,430,34,464
TENANGO DE DORIA,1181,1181B,686,54,,176,0,0,4,0,,218,,452,16,468
TENANGO DE DORIA,1182,1182B,426,53,,94,0,0,1,0,,100,,248,16,264
TENANGO DE DORIA,1183,1183B,485,53,,104,0,0,0,0,,116,,273,3,276
TENANGO DE DORIA,1183,1183C1,486,69,,99,0,0,2,0,,94,,264,5,269
TENANGO DE DORIA,1184,1184B,399,37,,111,0,0,2,0,,71,,221,17,238
TENANGO DE DORIA,1185,1185B,537,80,,125,0,0,5,0,,135,,345,18,363
TENANGO DE DORIA,1186,1186B,435,40,,78,0,0,4,0,,154,,276,31,307
TENANGO DE DORIA,1187,1187B,525,112,,123,0,0,8,0,,55,,298,13,311
TENANGO DE DORIA,1188,1188B,552,136,,25,0,0,10,0,,113,,284,12,296
TENANGO DE DORIA,1188,1188C1,553,141,,21,0,0,5,0,,133,,300,22,322
TENANGO DE DORIA,1189,1189B,443,44,,60,0,0,2,0,,116,,222,13,235
TENANGO DE DORIA,1189,1189C1,444,32,,43,0,0,1,0,,142,,218,6,224
TENANGO DE DORIA,1190,1190B,394,7,,95,0,0,0,0,,165,,267,13,280
TENANGO DE DORIA,1190,1190C1,395,4,,87,0,0,0,0,,172,,263,16,279
TEPEAPULCO,1191,1191B,626,18,,91,3,5,4,1,,114,,236,4,240
TEPEAPULCO,1191,1191C1,626,23,,121,6,10,8,4,,111,,283,6,289
TEPEAPULCO,1191,1191C2,627,18,,97,1,5,3,4,,122,,250,6,256
TEPEAPULCO,1192,1192B,546,10,,98,2,6,3,2,,78,,199,6,205
TEPEAPULCO,1192,1192C1,546,12,,76,1,6,5,2,,75,,177,9,186
TEPEAPULCO,1192,1192C2,547,10,,91,4,9,5,1,,87,,207,5,212
TEPEAPULCO,1193,1193B,732,23,,108,3,3,7,1,,162,,307,8,315
TEPEAPULCO,1193,1193C1,733,32,,104,6,6,8,1,,188,,345,7,352
TEPEAPULCO,1194,1194B,664,17,,95,0,4,4,3,,122,,245,5,250
TEPEAPULCO,1195,1195B,487,18,,84,2,6,2,1,,104,,217,4,221
TEPEAPULCO,1195,1195C1,487,17,,103,2,7,6,0,,74,,209,6,215
TEPEAPULCO,1196,1196B,626,26,,145,1,8,9,1,,98,,288,8,296
TEPEAPULCO,1196,1196C1,626,24,,143,4,2,9,4,,118,,304,7,311
TEPEAPULCO,1197,1197B,643,23,,104,1,3,20,1,,129,,281,3,284
TEPEAPULCO,1197,1197C1,643,18,,105,1,11,13,4,,143,,295,7,302
TEPEAPULCO,1197,1197C2,643,17,,107,0,8,16,4,,132,,284,7,291
TEPEAPULCO,1198,1198B,399,10,,88,3,1,8,3,,99,,212,3,215
TEPEAPULCO,1198,1198C1,399,9,,108,1,1,12,0,,77,,208,2,210
TEPEAPULCO,1199,1199B,707,19,,150,3,4,17,1,,105,,299,4,303
TEPEAPULCO,1199,1199C1,707,29,,163,4,3,19,6,,139,,363,5,368
TEPEAPULCO,1200,1200B,292,3,,19,0,0,1,6,,44,,73,2,75
TEPEAPULCO,1201,1201B,455,10,,39,5,4,2,11,,69,,140,6,146
TEPEAPULCO,1202,1202B,554,2,,26,1,1,3,30,,180,,243,5,248
TEPEAPULCO,1203,1203B,110,3,,9,2,1,0,0,,58,,73,37,110
TEPEAPULCO,1204,1204B,454,8,,51,2,2,3,8,,106,,180,4,184
TEPEAPULCO,1205,1205B,400,5,,45,8,9,5,7,,104,,183,14,197
TEPEAPULCO,1205,1205C1,400,5,,30,6,7,2,6,,116,,172,9,181
TEPEAPULCO,1206,1206B,655,21,,104,13,7,0,2,,96,,243,8,251
TEPEAPULCO,1207,1207B,577,39,,108,2,27,1,3,,107,,287,0,287
TEPEAPULCO,1208,1208B,472,27,,58,5,6,8,1,,63,,168,4,172
TEPEAPULCO,1208,1208C1,473,30,,72,4,7,8,6,,64,,191,6,197
TEPEAPULCO,1209,1209B,668,38,,83,6,17,1,3,,103,,251,4,255
TEPEAPULCO,1209,1209C1,669,46,,110,8,21,7,4,,98,,294,6,300
TEPEAPULCO,1210,1210B,560,27,,105,2,8,1,1,,81,,225,6,231
TEPEAPULCO,1210,1210C1,560,24,,109,7,8,2,4,,92,,246,0,246
TEPEAPULCO,1211,1211B,420,36,,53,1,10,0,5,,96,,201,2,203
TEPEAPULCO,1211,1211C1,420,39,,44,0,5,6,3,,100,,197,3,200
TEPEAPULCO,1212,1212B,717,107,,101,1,8,1,7,,134,,359,6,365
TEPEAPULCO,1212,1212C1,717,97,,100,1,4,4,8,,137,,351,11,362
TEPEAPULCO,1213,1213B,544,46,,92,2,8,4,1,,90,,243,3,246
TEPEAPULCO,1213,1213C1,544,46,,82,3,9,2,2,,93,,237,8,245
TEPEAPULCO,1214,1214B,515,29,,79,1,6,7,2,,88,,212,7,219
TEPEAPULCO,1214,1214C1,515,29,,73,3,1,5,1,,82,,194,5,199
TEPEAPULCO,1215,1215B,716,75,,100,8,5,4,1,,195,,388,5,393
TEPEAPULCO,1215,1215C1,716,66,,96,6,3,2,8,,222,,403,5,408
TEPEAPULCO,1216,1216B,408,35,,51,4,4,2,3,,91,,190,3,193
TEPEAPULCO,1216,1216C1,408,34,,70,3,6,2,6,,84,,205,1,206
TEPEAPULCO,1217,1217B,583,43,,76,11,2,3,6,,147,,288,5,293
TEPEAPULCO,1217,1217C1,583,52,,62,6,5,2,5,,120,,252,2,254
TEPEAPULCO,1218,1218B,485,88,,39,0,6,1,6,,134,,274,6,280
TEPEAPULCO,1218,1218C1,486,68,,54,2,14,2,6,,111,,257,8,265
TEPEAPULCO,1219,1219B,445,36,,86,0,0,2,4,,70,,198,3,201
TEPEAPULCO,1219,1219C1,446,41,,85,4,1,1,2,,54,,188,6,194
TEPEAPULCO,1220,1220B,736,88,,88,2,7,1,7,,177,,370,8,378
TEPEAPULCO,1220,1220C1,737,99,,78,1,5,1,2,,145,,331,7,338
TEPEAPULCO,1221,1221B,578,52,,88,10,2,4,12,,117,,285,7,292
TEPEAPULCO,1221,1221C1,579,59,,89,4,4,0,5,,107,,268,9,277
TEPEAPULCO,1222,1222B,696,45,,93,3,4,4,7,,120,,276,3,279
TEPEAPULCO,1222,1222C1,697,53,,116,4,5,2,2,,137,,319,1,320
TEPEAPULCO,1223,1223B,495,25,,97,5,3,3,14,,84,,231,5,236
