CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,C_COMUN_PAN_PRD_PRS_PHBCS,PRI,PT,PVEM,MC,NA,MORENA,ES,BCSC,MORENA_ES,CAND_IND5,CAND_IND6,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,342,B,1,0,B,116,68,33,30,0,0,40,0,0,0,5,,292,0,6,298,419,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,342,C,1,0,C01,120,59,16,25,0,0,36,0,3,0,7,,266,0,9,275,418,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,342,S,1,0,S01,7,1,1,0,0,0,1,0,2,0,1,,13,0,0,13,0,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,343,B,1,0,B,156,117,34,52,0,0,67,0,4,0,38,,468,1,6,475,666,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,344,B,1,0,B,213,91,44,41,0,0,75,0,2,0,17,,483,0,8,491,739,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,344,C,1,0,C01,248,131,45,50,0,0,45,0,4,0,8,,531,0,8,539,738,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,345,B,1,0,B,125,21,16,17,0,0,15,0,2,0,4,,200,0,5,205,239,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,345,E,1,0,E01,53,22,5,13,0,0,5,0,0,0,1,,99,0,3,102,123,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,346,B,1,0,B,169,52,52,10,0,0,21,0,4,0,2,,310,0,21,331,422,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,346,E,1,0,E01,25,18,21,5,0,0,10,0,1,0,2,,82,0,4,86,131,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,13,LORETO,5,LORETO,347,B,1,0,B,97,41,19,5,0,0,29,0,2,0,0,,193,0,8,201,267,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,348,B,1,0,B,90,17,5,8,6,4,123,1,23,4,,,281,0,15,296,507,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,349,B,1,0,B,114,44,6,19,18,6,118,13,15,10,,,363,1,11,375,608,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,350,B,1,0,B,69,32,8,12,5,0,112,7,15,3,,,263,0,6,269,411,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,440,B,1,0,B,114,31,4,10,8,3,143,6,31,5,,,355,0,5,360,525,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,440,C,1,0,C01,139,39,3,12,14,3,133,6,19,2,,,370,0,7,377,524,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,441,B,1,0,B,94,28,5,19,15,2,149,9,20,3,,,344,0,10,354,526,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,442,B,1,0,B,91,39,2,9,13,4,90,4,22,2,,,276,1,9,286,449,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,442,C,1,0,C01,104,34,3,12,8,3,95,8,14,1,,,282,0,6,288,448,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,443,B,1,0,B,68,19,6,13,15,4,110,3,12,4,,,254,0,13,267,440,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,443,C,1,0,C01,91,21,4,12,7,5,107,2,16,3,,,268,0,15,283,440,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,444,B,1,0,B,82,27,8,11,11,5,122,10,18,9,,,303,0,4,307,548,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,445,B,1,0,B,135,58,4,16,22,8,167,16,11,3,,,440,1,11,452,681,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,446,B,1,0,B,109,36,5,14,10,3,147,5,15,7,,,351,0,6,357,563,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,446,C,1,0,C01,103,20,6,14,7,5,153,9,12,2,,,331,0,12,343,563,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,446,C,2,0,C02,103,26,6,15,9,4,150,3,18,2,,,336,0,4,340,562,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,447,B,1,0,B,85,12,13,7,5,0,107,8,6,7,,,250,0,19,269,558,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,448,B,1,0,B,91,19,5,10,7,5,128,2,13,5,,,285,0,9,294,448,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,449,B,1,0,B,113,20,4,15,16,2,137,6,12,4,,,329,0,7,336,608,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,450,B,1,0,B,97,26,11,12,7,9,151,13,8,2,,,336,0,8,344,630,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,451,B,1,0,B,68,12,6,8,2,4,103,4,5,1,,,213,0,4,217,418,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,451,C,1,0,C01,69,7,2,7,4,1,103,0,14,2,,,209,0,11,220,417,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,452,B,1,0,B,72,21,4,9,5,6,96,10,20,2,,,245,0,6,251,439,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,452,C,1,0,C01,77,8,4,7,9,2,108,9,21,3,,,248,0,9,257,438,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,453,B,1,0,B,83,29,7,12,8,3,117,5,10,6,,,280,0,19,299,646,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,454,B,1,0,B,111,18,11,16,7,6,143,8,15,6,,,341,0,8,349,588,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,455,B,1,0,B,112,32,8,17,13,4,135,4,19,6,,,350,2,19,371,648,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,456,B,1,0,B,24,13,8,11,3,2,74,5,11,9,,,160,0,6,166,330,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,457,B,1,0,B,76,28,5,14,3,2,113,6,25,2,,,274,1,8,283,520,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,458,B,1,0,B,79,19,12,4,5,6,91,6,8,5,,,235,1,11,247,440,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,458,C,1,0,C01,86,17,0,8,8,1,98,4,13,4,,,239,1,5,245,439,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,459,B,1,0,B,65,21,2,5,5,4,64,6,10,4,,,186,0,9,195,390,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,459,C,1,0,C01,47,16,2,9,5,2,77,7,11,3,,,179,0,7,186,389,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,460,B,1,0,B,121,45,7,12,26,10,185,10,27,1,,,444,1,8,453,701,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,461,B,1,0,B,139,42,7,5,23,8,179,9,22,10,,,444,1,8,453,691,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,462,B,1,0,B,119,37,5,15,10,5,175,13,31,7,,,417,0,4,421,674,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,463,B,1,0,B,122,34,3,19,18,9,151,9,17,0,,,382,0,7,389,641,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,464,B,1,0,B,66,12,7,3,6,0,92,4,11,2,,,203,0,7,210,397,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,464,C,1,0,C01,76,11,8,10,2,3,96,3,9,2,,,220,0,7,227,397,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,465,B,1,0,B,88,23,5,13,10,9,147,7,17,6,,,325,0,5,330,579,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,465,C,1,0,C01,103,26,7,7,12,10,166,11,17,7,,,366,0,9,375,578,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,466,B,1,0,B,57,17,5,9,3,7,106,8,14,2,,,228,0,5,233,405,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,466,C,1,0,C01,75,12,2,6,9,5,84,2,13,1,,,209,0,10,219,404,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,467,B,1,0,B,75,6,11,11,6,7,90,6,16,3,,,231,0,12,243,436,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,467,C,1,0,C01,49,19,5,11,13,1,82,9,24,4,,,217,0,9,226,435,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,468,B,1,0,B,53,3,3,7,3,7,87,5,5,4,,,177,0,10,187,409,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,468,C,1,0,C01,82,8,1,6,0,4,91,6,10,3,,,211,2,11,224,409,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,469,B,1,0,B,54,22,3,16,5,4,75,2,10,3,,,194,1,4,199,400,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,469,C,1,0,C01,49,22,2,11,3,3,87,6,10,1,,,194,0,6,200,399,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,470,B,1,0,B,73,23,6,8,7,2,88,3,13,2,,,225,1,9,235,560,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,470,C,1,0,C01,77,18,2,6,8,0,87,6,12,2,,,218,0,5,223,560,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,470,C,2,0,C02,74,25,4,4,1,6,107,6,12,1,,,240,0,9,249,560,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,471,B,1,0,B,101,18,5,10,7,9,142,9,22,2,,,325,1,8,334,719,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,472,B,1,0,B,97,24,5,11,10,4,152,10,7,0,,,320,0,13,333,641,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,472,C,1,0,C01,106,15,7,6,6,13,156,4,8,5,,,326,0,16,342,640,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,473,B,1,0,B,76,23,8,18,8,6,115,11,4,2,,,271,0,13,284,550,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,474,B,1,0,B,79,20,9,14,6,1,118,6,12,4,,,269,2,17,288,605,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,475,B,1,0,B,114,28,9,12,4,1,123,8,16,2,,,317,0,18,335,704,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,475,C,1,0,C01,74,26,7,14,3,4,117,7,12,3,,,267,0,12,279,703,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,475,C,2,0,C02,89,58,7,10,8,2,126,4,13,4,,,321,1,16,338,703,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,476,B,1,0,B,86,28,11,11,7,3,128,8,13,1,,,296,0,17,313,640,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,477,B,1,0,B,86,17,11,10,11,2,165,4,19,1,,,326,0,25,351,733,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,478,B,1,0,B,73,24,4,5,10,3,101,9,19,6,,,254,0,7,261,469,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,478,C,1,0,C01,75,19,8,12,14,2,105,15,15,1,,,266,0,12,278,468,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,479,B,1,0,B,90,29,6,9,8,3,104,6,25,4,,,284,0,7,291,563,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,479,C,1,0,C01,118,25,9,13,9,5,122,7,15,0,,,323,0,3,326,563,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,479,C,2,0,C02,86,23,5,12,3,6,127,5,13,4,,,284,1,6,291,563,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,479,C,3,0,C03,78,25,6,17,14,4,103,5,21,4,,,277,0,6,283,563,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,480,B,1,0,B,74,26,2,8,5,2,101,6,9,3,,,236,2,5,243,458,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,480,C,1,0,C01,67,17,8,7,7,3,112,5,7,1,,,234,0,7,241,457,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,481,B,1,0,B,76,29,9,17,12,2,103,12,16,5,,,281,0,6,287,480,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,481,C,1,0,C01,64,23,9,14,4,1,106,5,10,2,,,238,0,12,250,479,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,482,B,1,0,B,123,32,5,11,13,4,179,3,21,3,,,394,1,11,406,713,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,482,C,1,0,C01,110,35,4,15,14,6,200,5,23,2,,,414,0,10,424,712,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,483,B,1,0,B,71,13,9,6,9,0,106,3,4,2,,,223,0,8,231,401,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,483,C,1,0,C01,65,17,0,12,5,3,88,3,10,3,,,206,0,11,217,401,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,484,B,1,0,B,75,17,4,14,10,4,110,5,14,3,,,256,0,6,262,540,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,484,C,1,0,C01,78,19,3,20,2,6,114,3,11,6,,,262,0,10,272,540,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,484,C,2,0,C02,78,18,1,16,10,2,118,5,15,3,,,266,0,9,275,540,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,485,B,1,0,B,93,32,7,14,12,4,127,11,16,1,,,317,0,5,322,579,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,485,C,1,0,C01,91,26,6,11,11,3,129,6,19,3,,,305,0,9,314,579,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,486,B,1,0,B,64,35,10,6,7,6,117,5,25,4,,,279,0,5,284,451,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,486,C,1,0,C01,80,24,5,12,7,3,111,2,15,1,,,260,1,11,272,450,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,487,B,1,0,B,86,24,6,10,16,4,142,6,10,2,,,306,0,11,317,526,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,487,C,1,0,C01,72,28,5,9,10,4,133,5,26,3,,,295,0,4,299,526,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,487,C,2,0,C02,86,29,5,11,7,5,123,4,29,2,,,301,0,8,309,526,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,488,B,1,0,B,94,15,4,8,14,8,165,1,17,2,,,328,0,6,334,536,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,488,C,1,0,C01,73,21,8,10,12,7,147,6,25,2,,,311,0,7,318,535,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,488,C,2,0,C02,76,32,5,7,8,5,171,7,21,1,,,333,0,13,346,535,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,489,B,1,0,B,106,21,6,12,10,4,160,4,19,3,,,345,2,10,357,562,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,489,C,1,0,C01,121,32,3,12,16,8,157,5,16,6,,,376,0,11,387,561,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,490,B,1,0,B,94,17,2,12,9,4,132,2,11,2,,,285,0,13,298,506,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,490,C,1,0,C01,99,11,8,7,13,2,126,5,18,3,,,292,0,13,305,505,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,491,B,1,0,B,116,30,5,6,9,3,171,4,25,2,,,371,1,8,380,577,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,491,C,1,0,C01,104,29,5,10,14,6,164,6,26,3,,,367,1,10,378,576,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,492,B,1,0,B,77,25,7,9,9,6,126,8,16,6,,,289,1,7,297,510,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,492,C,1,0,C01,91,19,5,10,7,5,128,2,13,5,,,285,0,9,294,510,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,492,C,2,0,C02,71,17,2,10,10,0,134,2,11,0,,,257,0,4,261,510,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,493,B,1,0,B,107,17,9,19,5,2,135,5,15,0,,,314,0,5,319,562,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,493,C,1,0,C01,86,15,4,8,5,14,130,7,8,3,,,280,0,8,288,561,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,494,B,1,0,B,98,21,2,23,7,3,153,4,17,3,,,331,0,8,339,732,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,494,C,1,0,C01,111,37,11,9,13,6,141,6,14,7,,,355,0,13,368,732,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,495,B,1,0,B,91,20,4,7,3,1,123,5,9,0,,,263,0,7,270,518,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,495,C,1,0,C01,73,16,5,13,3,4,91,7,11,1,,,224,0,12,236,518,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,495,C,2,0,C02,78,15,5,7,2,3,117,2,18,1,,,248,0,6,254,518,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,121,B,1,0,B,92,43,4,11,7,4,124,1,28,7,,,321,0,13,334,542,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,121,C,1,0,C01,94,36,0,10,9,1,126,3,36,1,,,316,0,9,325,541,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,130,B,1,0,B,49,26,4,9,2,3,84,5,12,2,,,196,0,5,201,382,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,131,B,1,0,B,49,20,5,22,14,6,115,8,15,1,,,255,0,9,264,499,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,132,B,1,0,B,37,18,6,20,8,3,76,5,12,3,,,188,0,10,198,388,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,133,B,1,0,B,40,18,7,12,6,6,72,3,10,4,,,178,0,3,181,352,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,134,B,1,0,B,36,17,2,8,8,1,85,6,6,1,,,170,0,10,180,309,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,152,B,1,0,B,73,16,2,9,9,3,91,9,7,6,,,225,0,9,234,455,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,152,C,1,0,C01,74,17,2,18,2,2,96,5,7,1,,,224,0,10,234,454,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,153,B,1,0,B,92,18,5,28,7,2,93,4,14,2,,,265,0,12,277,510,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,153,C,1,0,C01,74,15,4,29,3,3,100,6,10,6,,,250,0,15,265,510,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,153,C,2,0,C02,93,15,8,34,2,5,101,3,15,0,,,276,0,12,288,510,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,154,B,1,0,B,95,35,3,40,7,2,117,4,18,2,,,323,0,22,345,583,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,154,C,1,0,C01,87,24,4,32,5,2,126,6,16,6,,,308,0,12,320,582,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,155,B,1,0,B,85,26,7,22,7,4,109,13,23,5,,,301,0,17,318,505,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,155,C,1,0,C01,88,32,9,29,4,3,112,4,12,1,,,294,0,15,309,505,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,156,B,1,0,B,86,14,6,24,0,3,104,9,18,2,,,266,1,9,276,479,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,156,C,1,0,C01,77,23,4,37,5,2,87,5,18,1,,,259,0,8,267,479,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,156,E,1,0,E01,95,29,6,43,7,2,126,8,12,2,,,330,0,16,346,682,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,156,E,1,1,E01C01,104,14,6,18,8,1,125,2,9,4,,,291,0,26,317,681,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,156,E,1,2,E01C02,104,19,3,37,8,1,112,6,6,4,,,300,0,22,322,681,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,156,E,1,3,E01C03,106,26,5,29,9,2,142,4,18,2,,,343,0,18,361,681,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,157,B,1,0,B,65,13,6,17,6,1,91,4,11,4,,,218,0,19,237,432,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,157,C,1,0,C01,79,20,4,19,11,4,97,4,11,3,,,252,0,14,266,431,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,158,B,1,0,B,83,15,6,17,9,1,103,3,16,4,,,257,0,20,277,432,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,158,C,1,0,C01,78,19,8,15,3,8,89,7,13,4,,,244,0,14,258,432,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,254,B,1,0,B,119,10,4,3,3,1,57,2,0,4,,,203,0,8,211,336,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,255,B,1,0,B,103,12,18,25,12,0,176,6,6,5,,,363,0,19,382,614,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,255,E,1,0,E01,73,27,12,15,12,4,136,5,20,5,,,309,2,27,338,678,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,255,E,1,1,E01C01,80,18,5,34,16,0,129,10,12,3,,,307,0,22,329,677,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,267,B,1,0,B,58,6,8,30,0,1,99,1,3,4,,,210,0,20,230,384,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,267,C,1,0,C01,44,2,8,25,7,1,117,4,2,4,,,214,0,18,232,384,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,267,E,1,0,E01,50,14,1,11,3,2,61,3,2,2,,,149,0,19,168,226,Acta Casilla ,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,268,B,1,0,B,92,8,4,2,3,1,68,2,7,2,,,189,0,15,204,306,Acta Casilla ,,,
