state,mun,uniqueid,section,year,incumbent_party_magar,incumbent_candidate_magar,incumbent_party_JL,incumbent_candidate_JL,runnerup_party_magar,runnerup_candidate_magar,margin,PAN,PRI,PRD,PartCardenista,PT,PVEM,PPS,PD,total,valid,listanominal,PT_PC_PAS_PSN,PDS,PCD,PARM,DSPPN,PC,PSN,PAS,FUERZACIUDADANA,MEXICOPOSIBLE,PLM,nulos,PRD_PT_PC,PANAL,PRI_PANAL,PSD,PRI_PVEM,PT_PC,MC,MORENA,PH,PES,PAN_MC,PRI_PVEM_PANAL,PLC,CI_1,CI_2,RSP,FXM,PAN_PRI_PRD,CL,EDC,MLC,PRI_PRD,PT_PVEM_MORENA
CAMPECHE,Carmen,4003,211,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,598,247,38,NA,NA,5,NA,NA,916,916,1411,23,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,212,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,288,124,36,NA,NA,2,NA,NA,474,474,729,19,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,213,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,365,130,39,NA,NA,1,NA,NA,567,567,867,23,1,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,214,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,488,205,33,NA,NA,2,NA,NA,761,761,1126,27,0,0,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,215,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,173,51,11,NA,NA,0,NA,NA,251,251,379,13,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,216,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,382,184,28,NA,NA,1,NA,NA,617,617,919,18,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,217,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,422,238,38,NA,NA,2,NA,NA,722,722,1169,13,0,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,218,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,445,246,58,NA,NA,3,NA,NA,795,795,1233,35,0,0,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,219,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,190,86,21,NA,NA,0,NA,NA,303,303,473,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,220,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,240,139,15,NA,NA,4,NA,NA,413,413,617,10,2,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,221,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,357,94,22,NA,NA,5,NA,NA,496,496,779,16,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,222,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,261,97,7,NA,NA,2,NA,NA,375,375,578,4,1,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,223,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,351,129,31,NA,NA,1,NA,NA,527,527,761,11,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,224,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,438,187,53,NA,NA,6,NA,NA,712,712,1140,22,0,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,225,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,383,182,32,NA,NA,15,NA,NA,631,631,1036,14,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,226,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,359,123,40,NA,NA,1,NA,NA,548,548,953,23,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,227,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,393,186,51,NA,NA,11,NA,NA,672,672,1130,25,1,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,228,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,264,149,35,NA,NA,2,NA,NA,464,464,863,11,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,229,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,626,627,124,NA,NA,4,NA,NA,1472,1472,2831,83,0,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,230,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,984,615,137,NA,NA,11,NA,NA,1808,1808,3560,51,3,0,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,231,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,233,240,82,NA,NA,0,NA,NA,574,574,881,13,0,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,232,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,412,220,60,NA,NA,2,NA,NA,723,723,1293,25,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,233,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,409,291,65,NA,NA,3,NA,NA,819,819,1370,43,4,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,234,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,389,298,45,NA,NA,8,NA,NA,787,787,1332,41,4,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,235,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,313,186,34,NA,NA,9,NA,NA,562,562,964,16,0,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,236,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,324,163,37,NA,NA,3,NA,NA,542,542,876,10,2,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,237,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,356,181,29,NA,NA,2,NA,NA,581,581,1004,10,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,238,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,44,28,1,NA,NA,0,NA,NA,74,74,233,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,239,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,381,110,15,NA,NA,1,NA,NA,517,517,791,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,240,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,301,177,38,NA,NA,2,NA,NA,541,541,939,19,1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,241,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,283,172,48,NA,NA,4,NA,NA,526,526,965,16,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,242,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,285,193,42,NA,NA,3,NA,NA,535,535,947,9,0,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,243,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,318,215,43,NA,NA,3,NA,NA,620,620,1209,36,1,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,244,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,645,519,164,NA,NA,1,NA,NA,1405,1405,3271,61,6,1,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,245,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,269,185,70,NA,NA,5,NA,NA,556,556,993,23,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,246,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,255,198,39,NA,NA,5,NA,NA,525,525,944,21,2,0,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,247,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,212,138,26,NA,NA,2,NA,NA,404,404,733,21,3,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,248,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,195,197,64,NA,NA,5,NA,NA,497,497,961,34,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,249,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,301,168,63,NA,NA,3,NA,NA,561,561,1145,19,4,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,250,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,239,313,25,NA,NA,2,NA,NA,609,609,971,26,0,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,251,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,203,261,15,NA,NA,1,NA,NA,493,493,741,10,0,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,252,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,204,281,4,NA,NA,1,NA,NA,500,500,732,10,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,253,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,198,375,14,NA,NA,0,NA,NA,625,625,945,37,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,254,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,26,122,65,NA,NA,2,NA,NA,225,225,365,9,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,255,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,57,148,20,NA,NA,1,NA,NA,230,230,337,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,256,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,213,258,40,NA,NA,3,NA,NA,537,537,933,17,2,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,257,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,323,276,20,NA,NA,8,NA,NA,637,637,1021,4,1,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,258,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,88,355,107,NA,NA,1,NA,NA,590,590,952,37,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,259,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,53,351,96,NA,NA,0,NA,NA,603,603,1012,101,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,260,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,9,116,39,NA,NA,2,NA,NA,219,219,402,47,1,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,261,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,44,374,25,NA,NA,1,NA,NA,502,502,771,53,1,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,262,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,61,339,75,NA,NA,0,NA,NA,515,515,930,40,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,263,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,110,213,15,NA,NA,26,NA,NA,383,383,521,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,264,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,66,131,4,NA,NA,6,NA,NA,232,232,318,22,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,265,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,100,522,161,NA,NA,6,NA,NA,815,815,1167,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,266,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,163,398,137,NA,NA,6,NA,NA,715,715,1027,11,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,267,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,265,531,98,NA,NA,8,NA,NA,1118,1118,1662,204,1,1,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,268,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,302,268,52,NA,NA,15,NA,NA,760,760,1095,120,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,269,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,51,71,8,NA,NA,1,NA,NA,159,159,232,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,270,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,17,26,7,NA,NA,0,NA,NA,70,70,145,19,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,271,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,25,121,5,NA,NA,0,NA,NA,175,175,381,22,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,272,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,11,42,10,NA,NA,0,NA,NA,66,66,103,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,284,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,32,72,22,NA,NA,0,NA,NA,131,131,252,3,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,472,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,55,224,59,NA,NA,15,NA,NA,359,359,724,4,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,473,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,41,352,60,NA,NA,3,NA,NA,480,480,817,21,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,Carmen,4003,474,2000,PRI,LUIS ALBERTO FUENTES MENA,PRI,LUIS ALBERTO FUENTES MENA,PRD,,0.0898880719,26,51,5,NA,NA,0,NA,NA,86,86,123,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
