mun,state,uniqueid,section,year,PAN,PRI,PRD,PartCardenista,PT,PVEM,PPS,PD,total,valid,listanominal,PT_PC_PAS_PSN,PDS,PCD,PARM,DSPPN,PC,PSN,PAS,FUERZACIUDADANA,MEXICOPOSIBLE,PLM,nulos,PRD_PT_PC,PANAL,PRI_PANAL,PSD,PRI_PVEM,PT_PC,MC,MORENA,PH,PES,PAN_MC,PRI_PVEM_PANAL,PLC,CI_1,CI_2
CALKINÍ,CAMPECHE,4001,181,2012,59,NA,0,NA,NA,NA,NA,NA,337,329,383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,8,NA,NA,262,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
CALKINÍ,CAMPECHE,4001,182,2012,51,NA,0,NA,NA,NA,NA,NA,138,137,154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,NA,NA,85,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,1,2012,78,NA,33,NA,NA,NA,NA,NA,442,431,571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,32,NA,NA,268,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,2,2012,89,NA,30,NA,NA,NA,NA,NA,446,430,657,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,22,NA,NA,265,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,3,2012,68,NA,37,NA,NA,NA,NA,NA,499,485,672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,23,NA,NA,338,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,4,2012,817,NA,345,NA,NA,NA,NA,NA,3582,3411,6458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,171,NA,134,NA,NA,1962,153,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,5,2012,165,NA,49,NA,NA,NA,NA,NA,738,713,1031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,31,NA,NA,439,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,6,2012,176,NA,50,NA,NA,NA,NA,NA,613,593,918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,31,NA,NA,316,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,7,2012,91,NA,66,NA,NA,NA,NA,NA,685,656,933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,33,NA,NA,436,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,8,2012,143,NA,46,NA,NA,NA,NA,NA,420,404,726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,27,NA,NA,176,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,9,2012,489,NA,212,NA,NA,NA,NA,NA,2530,2439,3939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,190,NA,NA,1454,94,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,10,2012,143,NA,68,NA,NA,NA,NA,NA,614,584,940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,28,NA,NA,301,44,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,11,2012,152,NA,49,NA,NA,NA,NA,NA,662,638,906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,20,NA,NA,394,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,12,2012,177,NA,95,NA,NA,NA,NA,NA,1004,956,1464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48,NA,49,NA,NA,563,72,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,13,2012,246,NA,60,NA,NA,NA,NA,NA,780,737,1155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,37,NA,NA,351,43,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,14,2012,148,NA,61,NA,NA,NA,NA,NA,634,600,1011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,18,NA,NA,354,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,15,2012,166,NA,56,NA,NA,NA,NA,NA,728,697,1095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,27,NA,NA,416,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,16,2012,174,NA,46,NA,NA,NA,NA,NA,651,624,1012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,37,NA,NA,338,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,17,2012,397,NA,169,NA,NA,NA,NA,NA,1921,1849,3467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72,NA,127,NA,NA,1091,65,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,18,2012,96,NA,26,NA,NA,NA,NA,NA,461,448,629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,31,NA,NA,278,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,19,2012,171,NA,46,NA,NA,NA,NA,NA,611,585,963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,19,NA,NA,331,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,20,2012,114,NA,54,NA,NA,NA,NA,NA,670,630,1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,26,NA,NA,421,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,21,2012,163,NA,61,NA,NA,NA,NA,NA,841,807,1325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,24,NA,NA,523,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,22,2012,102,NA,77,NA,NA,NA,NA,NA,612,563,894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,NA,27,NA,NA,323,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,23,2012,132,NA,58,NA,NA,NA,NA,NA,560,526,805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,20,NA,NA,291,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,24,2012,114,NA,79,NA,NA,NA,NA,NA,752,706,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,NA,37,NA,NA,429,47,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,25,2012,69,NA,48,NA,NA,NA,NA,NA,449,427,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,19,NA,NA,276,15,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,26,2012,147,NA,107,NA,NA,NA,NA,NA,800,769,1102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,48,NA,NA,426,41,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,27,2012,173,NA,75,NA,NA,NA,NA,NA,825,796,1151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29,NA,53,NA,NA,459,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,28,2012,63,NA,34,NA,NA,NA,NA,NA,406,391,592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,23,NA,NA,266,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,29,2012,109,NA,46,NA,NA,NA,NA,NA,653,618,868,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,33,NA,NA,376,54,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,30,2012,99,NA,59,NA,NA,NA,NA,NA,583,560,763,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,54,NA,NA,330,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,31,2012,107,NA,49,NA,NA,NA,NA,NA,516,489,715,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,23,NA,NA,291,19,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,32,2012,98,NA,81,NA,NA,NA,NA,NA,531,501,794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,27,NA,NA,260,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,33,2012,93,NA,50,NA,NA,NA,NA,NA,543,512,857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,27,NA,NA,305,37,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,34,2012,158,NA,50,NA,NA,NA,NA,NA,744,708,1210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,28,NA,NA,430,42,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,35,2012,102,NA,43,NA,NA,NA,NA,NA,590,552,897,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,21,NA,NA,355,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,36,2012,141,NA,43,NA,NA,NA,NA,NA,697,675,1098,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,17,NA,NA,436,38,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,37,2012,124,NA,35,NA,NA,NA,NA,NA,497,477,803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,21,NA,NA,276,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,38,2012,88,NA,34,NA,NA,NA,NA,NA,491,471,738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,29,NA,NA,303,17,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,39,2012,256,NA,101,NA,NA,NA,NA,NA,1141,1088,1929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,52,NA,NA,629,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,40,2012,99,NA,53,NA,NA,NA,NA,NA,472,444,752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,28,NA,NA,244,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,41,2012,103,NA,72,NA,NA,NA,NA,NA,507,488,744,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,23,NA,NA,290,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,42,2012,134,NA,93,NA,NA,NA,NA,NA,739,702,1108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,46,NA,NA,391,38,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,43,2012,120,NA,60,NA,NA,NA,NA,NA,709,681,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,39,NA,NA,405,57,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,44,2012,99,NA,70,NA,NA,NA,NA,NA,552,520,830,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,26,NA,NA,277,48,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,45,2012,85,NA,59,NA,NA,NA,NA,NA,500,470,747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,27,NA,NA,255,44,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,46,2012,137,NA,56,NA,NA,NA,NA,NA,691,649,992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,37,NA,NA,384,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,47,2012,106,NA,92,NA,NA,NA,NA,NA,699,660,907,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,49,NA,NA,383,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,48,2012,137,NA,51,NA,NA,NA,NA,NA,695,668,983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,50,NA,NA,394,36,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,49,2012,177,NA,52,NA,NA,NA,NA,NA,707,686,1084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,50,NA,NA,372,35,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,50,2012,78,NA,57,NA,NA,NA,NA,NA,490,468,686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,43,NA,NA,276,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,51,2012,120,NA,53,NA,NA,NA,NA,NA,745,710,1312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35,NA,44,NA,NA,471,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,52,2012,84,NA,32,NA,NA,NA,NA,NA,554,531,734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,41,NA,NA,350,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,53,2012,158,NA,61,NA,NA,NA,NA,NA,824,794,1129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,47,NA,NA,497,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,54,2012,105,NA,43,NA,NA,NA,NA,NA,657,625,892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,49,NA,NA,396,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,55,2012,149,NA,77,NA,NA,NA,NA,NA,881,834,1343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,86,NA,NA,491,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,56,2012,99,NA,56,NA,NA,NA,NA,NA,574,557,861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,34,NA,NA,343,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,57,2012,142,NA,83,NA,NA,NA,NA,NA,706,686,1007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,42,NA,NA,405,14,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,58,2012,123,NA,58,NA,NA,NA,NA,NA,690,679,1105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,69,NA,NA,399,30,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,59,2012,141,NA,65,NA,NA,NA,NA,NA,684,659,992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,NA,67,NA,NA,364,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,60,2012,119,NA,69,NA,NA,NA,NA,NA,659,622,997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,NA,45,NA,NA,352,37,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,61,2012,112,NA,71,NA,NA,NA,NA,NA,619,585,972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,31,NA,NA,339,32,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,62,2012,129,NA,53,NA,NA,NA,NA,NA,632,608,1048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,36,NA,NA,356,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,63,2012,176,NA,78,NA,NA,NA,NA,NA,797,767,1307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,50,NA,NA,435,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,64,2012,128,NA,85,NA,NA,NA,NA,NA,778,744,1142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,58,NA,NA,445,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,65,2012,243,NA,101,NA,NA,NA,NA,NA,1011,971,1642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,56,NA,NA,533,38,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,66,2012,134,NA,70,NA,NA,NA,NA,NA,725,693,1056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,40,NA,NA,426,23,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,67,2012,151,NA,67,NA,NA,NA,NA,NA,684,645,992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,47,NA,NA,355,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,68,2012,121,NA,55,NA,NA,NA,NA,NA,694,663,1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,28,NA,NA,438,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,69,2012,124,NA,40,NA,NA,NA,NA,NA,649,631,965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,52,NA,NA,403,12,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,70,2012,117,NA,89,NA,NA,NA,NA,NA,828,800,1127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,70,NA,NA,495,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,71,2012,88,NA,60,NA,NA,NA,NA,NA,710,677,1004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,NA,83,NA,NA,412,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,72,2012,145,NA,68,NA,NA,NA,NA,NA,928,904,1281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,47,NA,NA,619,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,73,2012,153,NA,60,NA,NA,NA,NA,NA,829,797,1402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,41,NA,NA,525,18,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,74,2012,160,NA,80,NA,NA,NA,NA,NA,884,845,1319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,55,NA,NA,511,39,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,75,2012,258,NA,99,NA,NA,NA,NA,NA,1201,1158,1826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,71,NA,NA,692,38,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,76,2012,119,NA,76,NA,NA,NA,NA,NA,717,687,982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,56,NA,NA,405,31,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,77,2012,121,NA,63,NA,NA,NA,NA,NA,687,665,937,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,60,NA,NA,393,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,78,2012,144,NA,36,NA,NA,NA,NA,NA,600,579,894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,43,NA,NA,336,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,79,2012,638,NA,288,NA,NA,NA,NA,NA,2758,2613,5235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,NA,131,NA,NA,1430,126,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,80,2012,101,NA,56,NA,NA,NA,NA,NA,602,581,827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,36,NA,NA,354,34,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,81,2012,1214,NA,594,NA,NA,NA,NA,NA,5819,5659,9774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,NA,366,NA,NA,3142,343,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,82,2012,119,NA,82,NA,NA,NA,NA,NA,836,797,1187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,48,NA,NA,508,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,83,2012,657,NA,307,NA,NA,NA,NA,NA,2643,2554,4343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,145,NA,NA,1370,75,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,84,2012,102,NA,38,NA,NA,NA,NA,NA,541,510,838,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,25,NA,NA,325,20,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,85,2012,130,NA,75,NA,NA,NA,NA,NA,664,611,993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,NA,24,NA,NA,360,22,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,86,2012,127,NA,69,NA,NA,NA,NA,NA,829,809,1068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,102,NA,NA,470,41,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,87,2012,124,NA,49,NA,NA,NA,NA,NA,644,613,921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,45,NA,NA,366,29,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,88,2012,72,NA,22,NA,NA,NA,NA,NA,466,450,635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,26,NA,NA,320,10,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,89,2012,138,NA,40,NA,NA,NA,NA,NA,725,697,979,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,33,NA,NA,473,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,90,2012,217,NA,77,NA,NA,NA,NA,NA,1092,1040,1668,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52,NA,58,NA,NA,644,44,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,91,2012,188,NA,114,NA,NA,NA,NA,NA,926,883,1580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,48,NA,NA,493,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,92,2012,158,NA,34,NA,NA,NA,NA,NA,859,839,1382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,51,NA,NA,583,13,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,93,2012,161,NA,54,NA,NA,NA,NA,NA,819,797,1062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,42,NA,NA,512,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,94,2012,181,NA,60,NA,NA,NA,NA,NA,816,792,1144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,59,NA,NA,450,42,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,95,2012,179,NA,60,NA,NA,NA,NA,NA,770,719,1263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,35,NA,NA,405,40,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,96,2012,167,NA,53,NA,NA,NA,NA,NA,674,718,1068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,39,NA,NA,358,101,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,97,2012,169,NA,64,NA,NA,NA,NA,NA,668,638,1119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,36,NA,NA,363,6,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,98,2012,119,NA,45,NA,NA,NA,NA,NA,650,630,864,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,73,NA,NA,382,11,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,99,2012,123,NA,78,NA,NA,NA,NA,NA,688,648,1134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,47,NA,NA,376,24,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,100,2012,276,NA,92,NA,NA,NA,NA,NA,1231,1158,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA,49,NA,NA,716,25,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,101,2012,381,NA,116,NA,NA,NA,NA,NA,1393,1357,2199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,84,NA,NA,713,63,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,102,2012,237,NA,82,NA,NA,NA,NA,NA,989,948,1499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,36,NA,NA,537,56,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,103,2012,209,NA,42,NA,NA,NA,NA,NA,719,687,1138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,26,NA,NA,382,28,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAMPECHE,CAMPECHE,4002,104,2012,123,NA,59,NA,NA,NA,NA,NA,570,543,808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,NA,39,NA,NA,301,21,NA,NA,NA,NA,NA,NA,NA,NA,NA
