uniqueid,year,state,mun,section,incumbent_party_magar,incumbent_candidate_magar,final_incumbent,incumbent_vote,party_component,mutually_exclusive,researched_incumbent,source_researched_incumbent,incumbent_party_JL,incumbent_candidate_JL,incumbent_party_Horacio,incumbent_party_inafed,incumbent_candidate_inafed,state_incumbent_party,state_incumbent_vote,state_incumbent_vote_party_component,PRI_vote,PRI_vote_party_component,PRD_vote,PRD_vote_party_component,PAN_vote,PAN_vote_party_component,MORENA_vote,MORENA_vote_party_component,runnerup_party_magar,runnerup_candidate_magar,runnerup_vote,runnerup_party_component,margin,listanominal,valid,total,turnout,PAN,PRI,PRD,PartCardenista,PT,PVEM,PPS,PD,PT_PC_PAS_PSN,PDS,PCD,PARM,DSPPN,PC,PSN,PAS,FUERZACIUDADANA,MEXICOPOSIBLE,PLM,nulos,PRD_PT_PC,PANAL,PRI_PANAL,PSD,PRI_PVEM,PT_PC,MC,MORENA,PH,PES,PAN_MC,PRI_PVEM_PANAL,PLC,CI_1,CI_2
4003,2000,CAMPECHE,Carmen,255,PRI,LUIS ALBERTO FUENTES MENA,PRI,148,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,148,PRI,148,PRI,20,PRD,57,PAN,NA,NA,PRD,NA,20,PRD,0.0898880719,337,230,230,0.6824925816023739,57,148,20,NA,NA,1,NA,NA,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,256,PRI,LUIS ALBERTO FUENTES MENA,PRI,258,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,258,PRI,258,PRI,40,PRD,213,PAN,NA,NA,PRD,NA,40,PRD,0.0898880719,933,537,537,0.5755627009646302,213,258,40,NA,NA,3,NA,NA,17,2,0,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,257,PRI,LUIS ALBERTO FUENTES MENA,PRI,276,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,276,PRI,276,PRI,20,PRD,323,PAN,NA,NA,PRD,NA,20,PRD,0.0898880719,1021,637,637,0.623898139079334,323,276,20,NA,NA,8,NA,NA,4,1,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,258,PRI,LUIS ALBERTO FUENTES MENA,PRI,355,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,355,PRI,355,PRI,107,PRD,88,PAN,NA,NA,PRD,NA,107,PRD,0.0898880719,952,590,590,0.6197478991596639,88,355,107,NA,NA,1,NA,NA,37,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,259,PRI,LUIS ALBERTO FUENTES MENA,PRI,351,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,351,PRI,351,PRI,96,PRD,53,PAN,NA,NA,PRD,NA,96,PRD,0.0898880719,1012,603,603,0.5958498023715415,53,351,96,NA,NA,0,NA,NA,101,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,260,PRI,LUIS ALBERTO FUENTES MENA,PRI,116,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,116,PRI,116,PRI,39,PRD,9,PAN,NA,NA,PRD,NA,39,PRD,0.0898880719,402,219,219,0.5447761194029851,9,116,39,NA,NA,2,NA,NA,47,1,0,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,261,PRI,LUIS ALBERTO FUENTES MENA,PRI,374,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,374,PRI,374,PRI,25,PRD,44,PAN,NA,NA,PRD,NA,25,PRD,0.0898880719,771,502,502,0.6511024643320363,44,374,25,NA,NA,1,NA,NA,53,1,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,262,PRI,LUIS ALBERTO FUENTES MENA,PRI,339,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,339,PRI,339,PRI,75,PRD,61,PAN,NA,NA,PRD,NA,75,PRD,0.0898880719,930,515,515,0.553763440860215,61,339,75,NA,NA,0,NA,NA,40,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,263,PRI,LUIS ALBERTO FUENTES MENA,PRI,213,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,213,PRI,213,PRI,15,PRD,110,PAN,NA,NA,PRD,NA,15,PRD,0.0898880719,521,383,383,0.7351247600767754,110,213,15,NA,NA,26,NA,NA,19,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,264,PRI,LUIS ALBERTO FUENTES MENA,PRI,131,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,131,PRI,131,PRI,4,PRD,66,PAN,NA,NA,PRD,NA,4,PRD,0.0898880719,318,232,232,0.7295597484276729,66,131,4,NA,NA,6,NA,NA,22,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,265,PRI,LUIS ALBERTO FUENTES MENA,PRI,522,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,522,PRI,522,PRI,161,PRD,100,PAN,NA,NA,PRD,NA,161,PRD,0.0898880719,1167,815,815,0.6983718937446444,100,522,161,NA,NA,6,NA,NA,26,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,266,PRI,LUIS ALBERTO FUENTES MENA,PRI,398,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,398,PRI,398,PRI,137,PRD,163,PAN,NA,NA,PRD,NA,137,PRD,0.0898880719,1027,715,715,0.6962025316455697,163,398,137,NA,NA,6,NA,NA,11,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,267,PRI,LUIS ALBERTO FUENTES MENA,PRI,531,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,531,PRI,531,PRI,98,PRD,265,PAN,NA,NA,PRD,NA,98,PRD,0.0898880719,1662,1118,1118,0.6726835138387485,265,531,98,NA,NA,8,NA,NA,204,1,1,8,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,268,PRI,LUIS ALBERTO FUENTES MENA,PRI,268,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,268,PRI,268,PRI,52,PRD,302,PAN,NA,NA,PRD,NA,52,PRD,0.0898880719,1095,760,760,0.6940639269406392,302,268,52,NA,NA,15,NA,NA,120,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,269,PRI,LUIS ALBERTO FUENTES MENA,PRI,71,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,71,PRI,71,PRI,8,PRD,51,PAN,NA,NA,PRD,NA,8,PRD,0.0898880719,232,159,159,0.6853448275862069,51,71,8,NA,NA,1,NA,NA,28,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,270,PRI,LUIS ALBERTO FUENTES MENA,PRI,26,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,26,PRI,26,PRI,7,PRD,17,PAN,NA,NA,PRD,NA,7,PRD,0.0898880719,145,70,70,0.4827586206896552,17,26,7,NA,NA,0,NA,NA,19,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,271,PRI,LUIS ALBERTO FUENTES MENA,PRI,121,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,121,PRI,121,PRI,5,PRD,25,PAN,NA,NA,PRD,NA,5,PRD,0.0898880719,381,175,175,0.45931758530183725,25,121,5,NA,NA,0,NA,NA,22,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,272,PRI,LUIS ALBERTO FUENTES MENA,PRI,42,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,42,PRI,42,PRI,10,PRD,11,PAN,NA,NA,PRD,NA,10,PRD,0.0898880719,103,66,66,0.6407766990291263,11,42,10,NA,NA,0,NA,NA,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,284,PRI,LUIS ALBERTO FUENTES MENA,PRI,72,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,72,PRI,72,PRI,22,PRD,32,PAN,NA,NA,PRD,NA,22,PRD,0.0898880719,252,131,131,0.5198412698412699,32,72,22,NA,NA,0,NA,NA,3,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,472,PRI,LUIS ALBERTO FUENTES MENA,PRI,224,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,224,PRI,224,PRI,59,PRD,55,PAN,NA,NA,PRD,NA,59,PRD,0.0898880719,724,359,359,0.4958563535911602,55,224,59,NA,NA,15,NA,NA,4,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,473,PRI,LUIS ALBERTO FUENTES MENA,PRI,352,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,352,PRI,352,PRI,60,PRD,41,PAN,NA,NA,PRD,NA,60,PRD,0.0898880719,817,480,480,0.587515299877601,41,352,60,NA,NA,3,NA,NA,21,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,474,PRI,LUIS ALBERTO FUENTES MENA,PRI,51,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,51,PRI,51,PRI,5,PRD,26,PAN,NA,NA,PRD,NA,5,PRD,0.0898880719,123,86,86,0.6991869918699187,26,51,5,NA,NA,0,NA,NA,3,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,478,PRI,LUIS ALBERTO FUENTES MENA,PRI,215,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,215,PRI,215,PRI,84,PRD,130,PAN,NA,NA,PRD,NA,84,PRD,0.0898880719,792,449,449,0.5669191919191919,130,215,84,NA,NA,0,NA,NA,18,0,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,479,PRI,LUIS ALBERTO FUENTES MENA,PRI,109,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,109,PRI,109,PRI,41,PRD,94,PAN,NA,NA,PRD,NA,41,PRD,0.0898880719,452,254,254,0.5619469026548672,94,109,41,NA,NA,0,NA,NA,5,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,483,PRI,LUIS ALBERTO FUENTES MENA,PRI,78,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,78,PRI,78,PRI,20,PRD,6,PAN,NA,NA,PRD,NA,20,PRD,0.0898880719,234,115,115,0.49145299145299143,6,78,20,NA,NA,0,NA,NA,7,1,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,484,PRI,LUIS ALBERTO FUENTES MENA,PRI,290,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,290,PRI,290,PRI,26,PRD,72,PAN,NA,NA,PRD,NA,26,PRD,0.0898880719,833,401,401,0.48139255702280914,72,290,26,NA,NA,1,NA,NA,5,1,1,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,486,PRI,LUIS ALBERTO FUENTES MENA,PRI,216,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,216,PRI,216,PRI,28,PRD,231,PAN,NA,NA,PRD,NA,28,PRD,0.0898880719,989,497,497,0.5025278058645096,231,216,28,NA,NA,4,NA,NA,10,2,0,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,487,PRI,LUIS ALBERTO FUENTES MENA,PRI,132,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,132,PRI,132,PRI,90,PRD,92,PAN,NA,NA,PRD,NA,90,PRD,0.0898880719,566,320,320,0.5653710247349824,92,132,90,NA,NA,1,NA,NA,3,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4003,2000,CAMPECHE,Carmen,488,PRI,LUIS ALBERTO FUENTES MENA,PRI,144,PRI,TRUE,NA,NA,PRI,LUIS ALBERTO FUENTES MENA,PRI,PRI,DR. LUIS ALBERTO FUENTES MENA,PRI,144,PRI,144,PRI,24,PRD,30,PAN,NA,NA,PRD,NA,24,PRD,0.0898880719,369,204,204,0.5528455284552846,30,144,24,NA,NA,0,NA,NA,5,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4004,2000,CAMPECHE,Champotón,303,PRD,ARTURO MANUEL DURAN LEON,PRD,30,PRD,TRUE,NA,NA,PRD,ARTURO MANUEL DURAN LEON,PRD,PRD,LIC. ARTURO MANUEL DURAN LEON,PRI,182,PRI,182,PRI,30,PRD,19,PAN,NA,NA,PRI,NA,182,PRI,0.0087012707,592,381,381,0.643581081081081,19,182,30,NA,NA,0,NA,NA,90,0,55,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4004,2000,CAMPECHE,Champotón,304,PRD,ARTURO MANUEL DURAN LEON,PRD,23,PRD,TRUE,NA,NA,PRD,ARTURO MANUEL DURAN LEON,PRD,PRD,LIC. ARTURO MANUEL DURAN LEON,PRI,179,PRI,179,PRI,23,PRD,31,PAN,NA,NA,PRI,NA,179,PRI,0.0087012707,783,470,470,0.6002554278416348,31,179,23,NA,NA,0,NA,NA,98,1,136,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4004,2000,CAMPECHE,Champotón,305,PRD,ARTURO MANUEL DURAN LEON,PRD,31,PRD,TRUE,NA,NA,PRD,ARTURO MANUEL DURAN LEON,PRD,PRD,LIC. ARTURO MANUEL DURAN LEON,PRI,219,PRI,219,PRI,31,PRD,39,PAN,NA,NA,PRI,NA,219,PRI,0.0087012707,852,536,536,0.6291079812206573,39,219,31,NA,NA,0,NA,NA,109,0,130,6,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4004,2000,CAMPECHE,Champotón,306,PRD,ARTURO MANUEL DURAN LEON,PRD,27,PRD,TRUE,NA,NA,PRD,ARTURO MANUEL DURAN LEON,PRD,PRD,LIC. ARTURO MANUEL DURAN LEON,PRI,265,PRI,265,PRI,27,PRD,33,PAN,NA,NA,PRI,NA,265,PRI,0.0087012707,877,555,555,0.6328392246294184,33,265,27,NA,NA,4,NA,NA,68,0,149,6,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4004,2000,CAMPECHE,Champotón,307,PRD,ARTURO MANUEL DURAN LEON,PRD,27,PRD,TRUE,NA,NA,PRD,ARTURO MANUEL DURAN LEON,PRD,PRD,LIC. ARTURO MANUEL DURAN LEON,PRI,195,PRI,195,PRI,27,PRD,32,PAN,NA,NA,PRI,NA,195,PRI,0.0087012707,757,490,490,0.6472919418758256,32,195,27,NA,NA,3,NA,NA,124,1,98,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4004,2000,CAMPECHE,Champotón,308,PRD,ARTURO MANUEL DURAN LEON,PRD,21,PRD,TRUE,NA,NA,PRD,ARTURO MANUEL DURAN LEON,PRD,PRD,LIC. ARTURO MANUEL DURAN LEON,PRI,206,PRI,206,PRI,21,PRD,24,PAN,NA,NA,PRI,NA,206,PRI,0.0087012707,483,390,390,0.8074534161490683,24,206,21,NA,NA,2,NA,NA,52,1,83,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4004,2000,CAMPECHE,Champotón,309,PRD,ARTURO MANUEL DURAN LEON,PRD,18,PRD,TRUE,NA,NA,PRD,ARTURO MANUEL DURAN LEON,PRD,PRD,LIC. ARTURO MANUEL DURAN LEON,PRI,263,PRI,263,PRI,18,PRD,22,PAN,NA,NA,PRI,NA,263,PRI,0.0087012707,786,523,523,0.6653944020356234,22,263,18,NA,NA,1,NA,NA,108,0,110,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4004,2000,CAMPECHE,Champotón,310,PRD,ARTURO MANUEL DURAN LEON,PRD,18,PRD,TRUE,NA,NA,PRD,ARTURO MANUEL DURAN LEON,PRD,PRD,LIC. ARTURO MANUEL DURAN LEON,PRI,192,PRI,192,PRI,18,PRD,27,PAN,NA,NA,PRI,NA,192,PRI,0.0087012707,692,466,466,0.6734104046242775,27,192,18,NA,NA,1,NA,NA,92,0,135,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4004,2000,CAMPECHE,Champotón,311,PRD,ARTURO MANUEL DURAN LEON,PRD,13,PRD,TRUE,NA,NA,PRD,ARTURO MANUEL DURAN LEON,PRD,PRD,LIC. ARTURO MANUEL DURAN LEON,PRI,183,PRI,183,PRI,13,PRD,58,PAN,NA,NA,PRI,NA,183,PRI,0.0087012707,673,430,430,0.6389301634472511,58,183,13,NA,NA,3,NA,NA,95,0,75,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4004,2000,CAMPECHE,Champotón,312,PRD,ARTURO MANUEL DURAN LEON,PRD,27,PRD,TRUE,NA,NA,PRD,ARTURO MANUEL DURAN LEON,PRD,PRD,LIC. ARTURO MANUEL DURAN LEON,PRI,186,PRI,186,PRI,27,PRD,29,PAN,NA,NA,PRI,NA,186,PRI,0.0087012707,761,445,445,0.5847568988173456,29,186,27,NA,NA,1,NA,NA,88,1,111,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4004,2000,CAMPECHE,Champotón,313,PRD,ARTURO MANUEL DURAN LEON,PRD,33,PRD,TRUE,NA,NA,PRD,ARTURO MANUEL DURAN LEON,PRD,PRD,LIC. ARTURO MANUEL DURAN LEON,PRI,221,PRI,221,PRI,33,PRD,33,PAN,NA,NA,PRI,NA,221,PRI,0.0087012707,838,526,526,0.6276849642004774,33,221,33,NA,NA,1,NA,NA,110,2,118,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4004,2000,CAMPECHE,Champotón,314,PRD,ARTURO MANUEL DURAN LEON,PRD,37,PRD,TRUE,NA,NA,PRD,ARTURO MANUEL DURAN LEON,PRD,PRD,LIC. ARTURO MANUEL DURAN LEON,PRI,269,PRI,269,PRI,37,PRD,34,PAN,NA,NA,PRI,NA,269,PRI,0.0087012707,917,566,566,0.6172300981461287,34,269,37,NA,NA,4,NA,NA,75,0,146,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4004,2000,CAMPECHE,Champotón,315,PRD,ARTURO MANUEL DURAN LEON,PRD,31,PRD,TRUE,NA,NA,PRD,ARTURO MANUEL DURAN LEON,PRD,PRD,LIC. ARTURO MANUEL DURAN LEON,PRI,295,PRI,295,PRI,31,PRD,23,PAN,NA,NA,PRI,NA,295,PRI,0.0087012707,898,576,576,0.6414253897550112,23,295,31,NA,NA,2,NA,NA,88,0,130,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4004,2000,CAMPECHE,Champotón,316,PRD,ARTURO MANUEL DURAN LEON,PRD,30,PRD,TRUE,NA,NA,PRD,ARTURO MANUEL DURAN LEON,PRD,PRD,LIC. ARTURO MANUEL DURAN LEON,PRI,242,PRI,242,PRI,30,PRD,22,PAN,NA,NA,PRI,NA,242,PRI,0.0087012707,873,519,519,0.5945017182130584,22,242,30,NA,NA,2,NA,NA,129,0,91,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4004,2000,CAMPECHE,Champotón,317,PRD,ARTURO MANUEL DURAN LEON,PRD,44,PRD,TRUE,NA,NA,PRD,ARTURO MANUEL DURAN LEON,PRD,PRD,LIC. ARTURO MANUEL DURAN LEON,PRI,244,PRI,244,PRI,44,PRD,29,PAN,NA,NA,PRI,NA,244,PRI,0.0087012707,914,486,486,0.5317286652078774,29,244,44,NA,NA,1,NA,NA,76,5,83,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4004,2000,CAMPECHE,Champotón,318,PRD,ARTURO MANUEL DURAN LEON,PRD,27,PRD,TRUE,NA,NA,PRD,ARTURO MANUEL DURAN LEON,PRD,PRD,LIC. ARTURO MANUEL DURAN LEON,PRI,317,PRI,317,PRI,27,PRD,34,PAN,NA,NA,PRI,NA,317,PRI,0.0087012707,985,596,596,0.6050761421319797,34,317,27,NA,NA,2,NA,NA,95,0,119,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4004,2000,CAMPECHE,Champotón,319,PRD,ARTURO MANUEL DURAN LEON,PRD,86,PRD,TRUE,NA,NA,PRD,ARTURO MANUEL DURAN LEON,PRD,PRD,LIC. ARTURO MANUEL DURAN LEON,PRI,349,PRI,349,PRI,86,PRD,54,PAN,NA,NA,PRI,NA,349,PRI,0.0087012707,1557,796,796,0.5112395632626846,54,349,86,NA,NA,2,NA,NA,96,2,201,6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4004,2000,CAMPECHE,Champotón,320,PRD,ARTURO MANUEL DURAN LEON,PRD,107,PRD,TRUE,NA,NA,PRD,ARTURO MANUEL DURAN LEON,PRD,PRD,LIC. ARTURO MANUEL DURAN LEON,PRI,272,PRI,272,PRI,107,PRD,81,PAN,NA,NA,PRI,NA,272,PRI,0.0087012707,886,572,572,0.6455981941309256,81,272,107,NA,NA,0,NA,NA,90,0,7,15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
