state,mun,section,uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,final_incumbent,incumbent_vote,party_component,mutually_exclusive,incumbent_party_JL,incumbent_candidate_JL,runnerup_party_magar,runnerup_candidate_magar,runnerup_vote,runnerup_party_component,margin,listanominal,valid,total,PAN,PRI,PRD,PartCardenista,PT,PVEM,PPS,PD,PT_PC_PAS_PSN,PDS,PCD,PARM,DSPPN,PC,PSN,PAS,FUERZACIUDADANA,MEXICOPOSIBLE,PLM,nulos,PRD_PT_PC,PANAL,PRI_PANAL,PSD,PRI_PVEM,PT_PC,MC,MORENA,PH,PES,PAN_MC,PRI_PVEM_PANAL,PLC,CI_1,CI_2
CAMPECHE,CHAMPOTON,341,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,393,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,125,PAN,0.1557994974,1178,860,892,125,NA,16,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,21,NA,NA,393,NA,9,279,8,2,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,342,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,369,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,271,PAN,0.1557994974,1098,767,803,271,NA,55,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,NA,11,NA,NA,369,NA,2,53,1,0,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,343,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,344,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,213,PAN,0.1557994974,940,647,664,213,NA,27,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,9,NA,NA,344,NA,3,39,0,1,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,344,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,233,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,108,PAN,0.1557994974,700,449,469,108,NA,29,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,6,NA,NA,233,NA,11,56,0,0,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,345,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,269,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,36,PAN,0.1557994974,840,495,521,36,NA,37,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,NA,9,NA,NA,269,NA,5,118,9,0,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,346,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,342,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,77,PAN,0.1557994974,994,588,604,77,NA,31,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,7,NA,NA,342,NA,3,115,9,1,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,347,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,397,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,179,PAN,0.1557994974,1409,861,905,179,NA,163,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,NA,14,NA,NA,397,NA,6,94,3,1,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,348,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,223,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,97,PAN,0.1557994974,690,409,439,97,NA,41,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,NA,8,NA,NA,223,NA,9,23,1,2,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,349,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,374,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,172,PAN,0.1557994974,1062,695,713,172,NA,84,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,0,NA,NA,374,NA,3,38,8,1,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,350,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,439,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,404,PAN,0.1557994974,1293,897,929,404,NA,24,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,NA,8,NA,NA,439,NA,2,14,1,1,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,351,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,146,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,177,PAN,0.1557994974,428,352,356,177,NA,15,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,2,NA,NA,146,NA,4,5,0,1,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,352,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,115,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,176,PAN,0.1557994974,582,362,371,176,NA,56,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,2,NA,NA,115,NA,6,5,0,2,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,353,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,87,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,119,PAN,0.1557994974,358,246,254,119,NA,17,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,3,NA,NA,87,NA,3,12,0,0,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,354,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,112,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,227,PAN,0.1557994974,663,445,462,227,NA,67,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,4,NA,NA,112,NA,5,21,2,0,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,355,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,111,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,51,PAN,0.1557994974,262,190,199,51,NA,9,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,2,NA,NA,111,NA,2,10,1,1,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,528,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,96,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,147,PAN,0.1557994974,451,257,261,147,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,4,NA,NA,96,NA,3,3,1,0,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,529,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,148,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,161,PAN,0.1557994974,784,421,445,161,NA,30,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,16,NA,NA,148,NA,15,39,0,3,NA,NA,NA,NA,NA
CAMPECHE,CHAMPOTON,530,4004,2015,PRI_PVEM,JOSE LUIS ARJONA ROSADO,PRI_PVEM,87,PRI_PVEM,TRUE,PRI,JOSE LUIS ARJONA ROSADO,PAN,NA,77,PAN,0.1557994974,236,174,182,77,NA,6,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0,NA,NA,87,NA,3,1,0,0,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,356,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,558,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,301,PAN,0.0682917922,1739,1165,1207,301,NA,277,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42,NA,4,NA,NA,558,NA,4,12,0,1,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,357,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,288,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,62,PAN,0.0682917922,611,412,428,62,NA,54,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,0,NA,NA,288,NA,5,3,0,0,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,358,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,112,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,59,PAN,0.0682917922,320,227,230,59,NA,42,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,NA,NA,112,NA,3,9,0,1,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,361,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,455,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,186,PAN,0.0682917922,1365,761,801,186,NA,99,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,9,NA,NA,455,NA,4,3,2,1,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,448,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,517,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,471,PAN,0.0682917922,2221,1255,1296,471,NA,92,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,30,NA,NA,517,NA,45,78,8,10,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,449,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,272,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,278,PAN,0.0682917922,1321,717,741,278,NA,43,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,8,NA,NA,272,NA,36,68,3,8,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,450,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,277,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,260,PAN,0.0682917922,1209,680,714,260,NA,37,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,10,NA,NA,277,NA,30,49,3,8,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,451,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,355,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,367,PAN,0.0682917922,1665,886,926,367,NA,65,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,11,NA,NA,355,NA,27,51,4,4,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,452,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,153,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,135,PAN,0.0682917922,600,351,363,135,NA,10,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,10,NA,NA,153,NA,15,24,1,1,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,453,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,200,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,172,PAN,0.0682917922,801,475,491,172,NA,19,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,17,NA,NA,200,NA,21,25,11,8,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,454,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,479,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,353,PAN,0.0682917922,1869,996,1027,353,NA,44,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,NA,21,NA,NA,479,NA,31,53,3,3,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,455,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,275,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,307,PAN,0.0682917922,1423,698,717,307,NA,34,NA,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,15,NA,NA,275,NA,12,29,1,2,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,456,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,219,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,128,PAN,0.0682917922,840,439,451,128,NA,16,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,14,NA,NA,219,NA,30,15,2,10,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,457,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,200,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,193,PAN,0.0682917922,688,441,451,193,NA,13,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,3,NA,NA,200,NA,11,15,1,3,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,458,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,235,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,224,PAN,0.0682917922,913,516,533,224,NA,10,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,NA,11,NA,NA,235,NA,10,18,2,5,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,459,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,197,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,244,PAN,0.0682917922,798,502,515,244,NA,7,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,12,NA,NA,197,NA,7,26,1,2,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,460,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,201,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,173,PAN,0.0682917922,643,439,448,173,NA,7,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,13,NA,NA,201,NA,12,20,1,10,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,461,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,231,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,258,PAN,0.0682917922,998,622,640,258,NA,36,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,16,NA,NA,231,NA,21,42,5,2,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,462,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,239,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,205,PAN,0.0682917922,999,524,542,205,NA,13,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,20,NA,NA,239,NA,1,42,2,1,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,463,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,275,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,293,PAN,0.0682917922,1104,644,659,293,NA,21,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,7,NA,NA,275,NA,15,25,3,2,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,464,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,373,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,453,PAN,0.0682917922,1731,956,994,453,NA,22,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38,NA,13,NA,NA,373,NA,10,65,10,1,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,465,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,118,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,60,PAN,0.0682917922,281,196,204,60,NA,4,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,5,NA,NA,118,NA,0,2,4,1,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,466,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,107,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,107,PAN,0.0682917922,419,250,260,107,NA,8,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,6,NA,NA,107,NA,5,13,0,0,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,467,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,204,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,90,PAN,0.0682917922,575,356,376,90,NA,10,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,NA,4,NA,NA,204,NA,4,27,4,3,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,468,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,425,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,402,PAN,0.0682917922,1912,998,1037,402,NA,43,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,9,NA,NA,425,NA,11,93,4,3,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,469,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,175,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,138,PAN,0.0682917922,601,356,378,138,NA,12,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,5,NA,NA,175,NA,3,10,2,1,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,470,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,196,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,315,PAN,0.0682917922,1032,567,590,315,NA,7,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23,NA,3,NA,NA,196,NA,14,22,0,0,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,471,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,259,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,365,PAN,0.0682917922,1122,689,711,365,NA,16,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,NA,6,NA,NA,259,NA,8,23,2,1,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,475,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,210,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,140,PAN,0.0682917922,886,495,523,140,NA,77,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,NA,11,NA,NA,210,NA,32,20,0,1,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,476,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,210,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,130,PAN,0.0682917922,773,445,463,130,NA,36,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,NA,4,NA,NA,210,NA,42,16,0,0,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,477,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,232,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,136,PAN,0.0682917922,1023,546,570,136,NA,51,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,5,NA,NA,232,NA,90,12,5,1,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,480,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,199,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,266,PAN,0.0682917922,784,508,517,266,NA,11,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,3,NA,NA,199,NA,9,12,1,1,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,481,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,230,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,304,PAN,0.0682917922,1077,586,597,304,NA,14,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,3,NA,NA,230,NA,4,24,2,0,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,482,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,135,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,169,PAN,0.0682917922,598,381,388,169,NA,2,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,4,NA,NA,135,NA,48,14,1,0,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,485,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,145,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,206,PAN,0.0682917922,627,379,389,206,NA,8,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,2,NA,NA,145,NA,4,8,1,0,NA,NA,NA,NA,NA
CAMPECHE,ESCARCEGA,489,4009,2015,PRI_PVEM,FERNANDO MANUEL CABALLERO BUENFIL,PRI_PVEM,379,PRI_PVEM,TRUE,PRI,FERNANDO MANUEL CABALLERO BUENFIL,PAN,NA,296,PAN,0.0682917922,1880,849,890,296,NA,55,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41,NA,14,NA,NA,379,NA,20,59,9,9,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKAN,363,4005,2015,PRI_PVEM,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PRI_PVEM,376,PRI_PVEM,TRUE,PRI,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PAN,NA,581,PAN,7.866273e-4,1835,1433,1473,581,NA,33,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,NA,57,NA,NA,376,NA,2,42,1,341,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKAN,364,4005,2015,PRI_PVEM,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PRI_PVEM,405,PRI_PVEM,TRUE,PRI,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PAN,NA,395,PAN,7.866273e-4,1891,1437,1480,395,NA,23,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,60,NA,NA,405,NA,3,42,5,502,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKAN,365,4005,2015,PRI_PVEM,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PRI_PVEM,259,PRI_PVEM,TRUE,PRI,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PAN,NA,140,PAN,7.866273e-4,857,658,677,140,NA,25,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,27,NA,NA,259,NA,2,34,2,167,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKAN,366,4005,2015,PRI_PVEM,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PRI_PVEM,215,PRI_PVEM,TRUE,PRI,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PAN,NA,303,PAN,7.866273e-4,1095,807,841,303,NA,23,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,NA,41,NA,NA,215,NA,5,28,2,190,NA,NA,NA,NA,NA
CAMPECHE,HECELCHAKAN,367,4005,2015,PRI_PVEM,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PRI_PVEM,229,PRI_PVEM,TRUE,PRI,FERNANDO ANTONIO NAHUM SLEME LAVADORES,PAN,NA,304,PAN,7.866273e-4,1144,883,907,304,NA,25,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,NA,86,NA,NA,229,NA,2,33,4,197,NA,NA,NA,NA,NA
