MUNICIPIO,SECCION,TIPO CASILLA,Lista Nominal,PAN,PRI,PRD-PT-PC,PVEM,PNA,Alternativa,CC,NoRegistrados,Nulos
XOCHITEPEC,787,CONTIGUA 2,632,123,41,114,19,1,3,0,0,6
XOCHITEPEC,788,BASICA,611,179,37,102,10,2,0,0,3,7
XOCHITEPEC,788,CONTIGUA 1,612,173,26,104,20,4,1,0,0,10
XOCHITEPEC,789,BASICA,393,101,12,93,10,3,2,0,0,9
XOCHITEPEC,789,CONTIGUA 1,394,102,19,82,2,2,1,0,3,7
XOCHITEPEC,790,BASICA,666,166,38,160,12,1,1,0,0,4
XOCHITEPEC,790,CONTIGUA 1,666,151,27,163,8,4,0,0,1,13
XOCHITEPEC,791,BASICA,521,114,36,82,3,3,0,0,0,5
XOCHITEPEC,791,CONTIGUA 1,521,99,51,75,2,1,0,0,1,3
XOCHITEPEC,791,CONTIGUA 2,521,120,27,100,7,4,0,0,0,16
XOCHITEPEC,792,BASICA,650,165,28,126,5,3,1,0,0,14
XOCHITEPEC,792,CONTIGUA 1,650,128,28,134,8,0,4,0,0,13
XOCHITEPEC,793,BASICA,664,119,40,228,11,3,0,0,7,7
XOCHITEPEC,794,BASICA,707,136,40,191,11,6,2,0,0,14
XOCHITEPEC,794,CONTIGUA 1,707,176,42,179,10,7,0,0,5,7
XOCHITEPEC,794,CONTIGUA 2,708,154,33,196,7,2,2,0,2,13
XOCHITEPEC,795,BASICA,566,80,24,185,15,3,4,0,0,5
XOCHITEPEC,795,CONTIGUA 1,567,83,23,204,19,1,1,0,1,7
XOCHITEPEC,795,CONTIGUA 2,567,95,26,204,19,3,0,0,2,13
XOCHITEPEC,796,BASICA,555,99,24,163,13,4,0,0,5,6
XOCHITEPEC,796,CONTIGUA 1,555,103,31,179,8,1,2,0,1,9
XOCHITEPEC,796,CONTIGUA 2,556,97,33,174,4,1,1,0,0,6
XOCHITEPEC,797,BASICA,671,152,76,96,10,4,1,0,0,14
XOCHITEPEC,797,CONTIGUA 1,671,160,84,109,7,6,1,0,1,8
XOCHITEPEC,797,CONTIGUA 2,671,120,97,97,6,7,2,0,1,8
XOCHITEPEC,798,BASICA,551,121,47,100,5,1,2,0,0,9
XOCHITEPEC,798,CONTIGUA 1,551,125,61,73,7,4,1,0,0,9
XOCHITEPEC,798,CONTIGUA 2,551,118,64,80,8,3,1,0,0,12
YAUTEPEC,799,BASICA,688,83,91,107,9,9,2,0,0,13
YAUTEPEC,799,CONTIGUA 1,688,73,70,116,8,8,2,0,0,10
YAUTEPEC,799,CONTIGUA 2,688,83,91,125,10,16,4,0,0,9
YAUTEPEC,800,BASICA,682,103,138,117,9,16,6,0,1,17
YAUTEPEC,800,CONTIGUA 1,682,139,187,79,9,7,6,0,5,9
YAUTEPEC,801,BASICA,562,140,60,117,8,11,5,0,0,7
YAUTEPEC,801,CONTIGUA 1,562,155,70,102,8,8,2,0,1,16
YAUTEPEC,801,GEOGRAFICA 1,377,65,86,35,3,4,3,0,0,6
YAUTEPEC,802,BASICA,642,125,113,90,13,17,7,0,0,10
YAUTEPEC,802,CONTIGUA 1,642,119,125,71,11,15,1,0,1,8
YAUTEPEC,803,BASICA,609,123,102,116,7,20,4,0,1,15
YAUTEPEC,803,CONTIGUA 1,609,133,93,122,4,11,1,0,0,5
YAUTEPEC,804,BASICA,692,,,,,,,,,
YAUTEPEC,804,CONTIGUA 1,692,109,125,129,8,20,1,0,3,16
YAUTEPEC,805,BASICA,715,100,95,141,9,17,22,0,3,9
YAUTEPEC,805,CONTIGUA 1,715,115,109,137,6,23,15,0,0,17
YAUTEPEC,806,BASICA,593,105,105,138,6,21,5,0,0,10
YAUTEPEC,806,CONTIGUA 1,594,79,141,119,3,13,1,0,0,14
YAUTEPEC,807,BASICA,398,123,40,44,10,17,2,0,0,4
YAUTEPEC,807,CONTIGUA 1,399,96,70,54,6,12,4,0,0,3
YAUTEPEC,808,BASICA,561,70,121,142,2,13,11,0,0,5
YAUTEPEC,808,CONTIGUA 1,561,80,112,136,6,11,1,0,0,11
YAUTEPEC,809,BASICA,521,77,88,128,6,21,8,0,0,9
YAUTEPEC,809,CONTIGUA 1,521,71,86,128,4,26,9,0,0,4
YAUTEPEC,810,BASICA,592,84,86,159,15,13,8,0,0,9
YAUTEPEC,810,CONTIGUA 1,592,97,82,155,15,13,2,0,0,6
YAUTEPEC,810,CONTIGUA 2,593,104,104,123,9,11,2,0,0,4
YAUTEPEC,811,BASICA,619,102,90,90,8,13,4,0,0,13
YAUTEPEC,811,CONTIGUA 1,619,112,73,89,5,11,2,0,1,10
YAUTEPEC,811,CONTIGUA 2,620,113,79,66,10,14,4,0,0,12
YAUTEPEC,811,CONTIGUA 3,620,133,73,76,4,4,6,0,0,17
YAUTEPEC,812,BASICA,518,102,86,85,6,12,8,0,1,7
YAUTEPEC,812,CONTIGUA 1,518,,,,,,,,,
YAUTEPEC,812,CONTIGUA 2,518,81,93,113,2,4,5,0,0,9
YAUTEPEC,813,BASICA,732,81,143,131,7,8,5,0,2,15
YAUTEPEC,813,CONTIGUA 1,732,80,141,117,6,7,7,0,0,14
YAUTEPEC,814,BASICA,609,98,88,106,6,17,1,0,0,16
YAUTEPEC,815,BASICA,479,65,122,86,7,9,5,0,1,9
YAUTEPEC,815,CONTIGUA 1,479,61,126,88,11,3,10,0,0,8
YAUTEPEC,816,BASICA,725,94,125,159,5,21,7,0,0,11
YAUTEPEC,816,CONTIGUA 1,725,73,132,137,3,8,9,0,3,12
YAUTEPEC,817,BASICA,724,116,100,135,8,9,6,0,1,13
YAUTEPEC,817,CONTIGUA 1,724,104,121,139,13,8,6,0,1,6
YAUTEPEC,817,CONTIGUA 2,724,114,95,126,12,10,1,0,1,13
YAUTEPEC,817,GEOGRAFICA 1,539,63,89,80,3,3,2,0,2,12
YAUTEPEC,817,GEOGRAFICA 2,540,58,73,79,10,5,4,0,2,6
YAUTEPEC,817,GEOGRAFICA 3,540,82,62,98,5,6,2,0,0,8
YAUTEPEC,818,BASICA,580,62,170,59,8,3,2,0,3,15
YAUTEPEC,818,CONTIGUA 1,580,76,173,64,5,3,1,0,0,3
YAUTEPEC,818,CONTIGUA 2,580,55,164,73,2,2,4,0,2,6
YAUTEPEC,819,BASICA,477,84,69,72,5,13,3,0,0,10
YAUTEPEC,819,CONTIGUA 1,478,83,99,68,5,20,1,0,0,11
YAUTEPEC,820,BASICA,560,117,74,88,6,22,6,0,1,9
YAUTEPEC,820,CONTIGUA 1,560,125,58,100,8,21,4,0,3,14
YAUTEPEC,821,BASICA,710,138,122,112,0,14,1,0,0,13
YAUTEPEC,822,BASICA,602,104,88,100,8,7,1,0,2,9
YAUTEPEC,822,CONTIGUA 1,603,103,77,95,6,5,4,0,2,15
YAUTEPEC,823,BASICA,448,78,62,78,4,7,0,0,0,5
YAUTEPEC,823,CONTIGUA 1,448,79,58,97,5,5,4,0,0,6
YAUTEPEC,824,BASICA,570,74,65,61,7,9,5,0,0,13
YAUTEPEC,824,CONTIGUA 1,571,105,75,60,2,9,2,0,2,9
YAUTEPEC,825,BASICA,479,57,96,87,4,7,1,0,2,7
YAUTEPEC,825,CONTIGUA 1,479,49,115,67,2,6,0,0,0,13
YAUTEPEC,826,BASICA,475,70,89,67,4,7,3,0,2,16
YAUTEPEC,826,CONTIGUA 1,476,71,61,70,2,16,2,0,1,9
YAUTEPEC,827,BASICA,409,50,56,53,4,36,2,0,0,11
YAUTEPEC,827,CONTIGUA 1,409,62,68,59,4,23,1,0,1,6
YAUTEPEC,828,BASICA,619,83,87,110,5,56,7,0,1,18
YAUTEPEC,828,CONTIGUA 1,620,97,87,116,9,47,4,0,0,11
YAUTEPEC,829,BASICA,549,80,97,74,6,46,6,0,0,14
YAUTEPEC,829,CONTIGUA 1,549,90,60,82,4,46,3,0,0,9
YAUTEPEC,830,BASICA,563,87,75,93,4,45,2,0,3,10
YAUTEPEC,830,CONTIGUA 1,563,69,67,95,5,43,4,0,2,18
YAUTEPEC,831,BASICA,570,99,70,94,4,38,5,0,1,17
YAUTEPEC,831,CONTIGUA 1,570,104,80,82,5,34,1,0,2,15
YAUTEPEC,832,BASICA,472,86,73,53,2,20,1,0,0,8
YAUTEPEC,833,BASICA,431,81,59,68,8,26,3,0,1,16
YAUTEPEC,833,CONTIGUA 1,431,70,54,67,3,18,5,0,0,2
YAUTEPEC,834,BASICA,532,109,97,66,4,43,5,0,0,9
YAUTEPEC,834,CONTIGUA 1,533,88,83,71,3,45,2,0,0,10
YAUTEPEC,834,CONTIGUA 2,533,82,67,58,11,76,3,0,0,8
YAUTEPEC,835,BASICA,597,157,59,70,4,43,8,0,1,3
YAUTEPEC,836,BASICA,520,120,80,90,5,19,4,0,1,7
YAUTEPEC,836,CONTIGUA 1,520,121,90,71,3,10,1,0,1,8
YAUTEPEC,837,BASICA,550,69,92,111,2,8,6,0,0,11
YAUTEPEC,837,CONTIGUA 1,550,103,78,109,5,3,0,0,0,12
YAUTEPEC,838,BASICA,406,60,64,97,4,11,3,0,0,3
YAUTEPEC,838,CONTIGUA 1,406,62,60,81,7,9,4,0,1,9
YAUTEPEC,839,BASICA,533,74,84,107,4,19,3,0,0,14
YAUTEPEC,839,CONTIGUA 1,534,97,71,96,6,21,2,0,1,7
YAUTEPEC,839,CONTIGUA 2,534,88,95,98,4,18,6,0,0,6
YAUTEPEC,840,BASICA,532,98,79,122,10,18,2,0,0,7
YAUTEPEC,840,CONTIGUA 1,533,85,89,121,4,24,0,0,1,10
YAUTEPEC,841,BASICA,367,52,46,77,2,5,4,0,0,7
YAUTEPEC,842,BASICA,523,70,78,129,3,12,1,0,0,8
YAUTEPEC,842,CONTIGUA 1,524,65,56,147,6,14,2,0,0,10
YAUTEPEC,843,BASICA,741,136,144,135,11,30,7,0,2,14
YAUTEPEC,843,CONTIGUA 1,742,106,142,119,12,30,4,0,0,18
YAUTEPEC,844,BASICA,504,92,89,71,4,16,2,0,0,14
YAUTEPEC,844,CONTIGUA 1,504,104,95,74,6,13,0,0,0,14
YAUTEPEC,844,CONTIGUA 2,504,87,102,71,8,4,5,0,0,20
YAUTEPEC,844,GEOGRAFICA 1,557,138,69,75,5,15,9,0,0,2
YAUTEPEC,844,GEOGRAFICA 2,557,131,65,89,9,14,7,0,0,10
YAUTEPEC,845,BASICA,464,45,80,89,10,15,1,0,1,8
YAUTEPEC,845,CONTIGUA 1,465,69,75,68,7,26,6,0,1,9
YAUTEPEC,846,BASICA,692,118,156,109,16,8,2,0,0,21
YAUTEPEC,847,BASICA,489,103,49,76,5,22,5,0,1,15
YAUTEPEC,847,CONTIGUA 1,489,96,70,104,5,24,2,0,1,6
YAUTEPEC,848,BASICA,617,65,158,54,5,7,3,0,7,12
YAUTEPEC,848,CONTIGUA 1,618,74,167,61,7,8,5,0,2,14
YAUTEPEC,849,BASICA,541,37,167,70,6,7,0,0,2,14
YECAPIXTLA,850,BASICA,587,76,139,43,86,11,8,0,0,12
YECAPIXTLA,850,CONTIGUA 1,587,86,143,33,80,7,10,0,0,14
YECAPIXTLA,850,CONTIGUA 2,588,88,146,54,61,9,12,0,0,10
YECAPIXTLA,851,BASICA,545,106,121,47,68,12,11,0,0,8
YECAPIXTLA,851,CONTIGUA 1,546,113,113,61,68,13,9,0,0,7
YECAPIXTLA,851,CONTIGUA 2,546,111,112,58,78,4,16,0,0,5
YECAPIXTLA,852,BASICA,586,103,108,25,93,20,18,0,0,10
YECAPIXTLA,852,CONTIGUA 1,586,92,104,18,102,5,37,0,0,10
YECAPIXTLA,852,CONTIGUA 2,586,88,83,15,126,5,26,0,0,15
YECAPIXTLA,852,CONTIGUA 3,586,116,85,48,112,4,28,0,2,12
YECAPIXTLA,853,BASICA,684,124,82,31,70,2,33,0,1,17
YECAPIXTLA,853,CONTIGUA 1,684,139,44,37,84,5,34,0,0,18
YECAPIXTLA,854,BASICA,541,72,87,25,144,4,10,0,0,5
YECAPIXTLA,854,CONTIGUA 1,542,63,78,37,111,12,8,0,0,7
YECAPIXTLA,855,BASICA,541,95,144,40,62,9,13,0,0,5
YECAPIXTLA,855,CONTIGUA 1,541,91,106,44,78,14,7,0,0,8
YECAPIXTLA,855,CONTIGUA 2,542,78,143,47,76,6,9,0,0,9
YECAPIXTLA,856,BASICA,733,139,114,95,103,10,11,0,0,16
YECAPIXTLA,856,CONTIGUA 1,734,144,98,77,96,13,19,0,2,17
YECAPIXTLA,857,BASICA,594,79,35,68,46,7,13,0,0,10
YECAPIXTLA,857,CONTIGUA 1,595,71,19,80,30,15,7,0,0,19
YECAPIXTLA,858,BASICA,556,,,,,,,,,
YECAPIXTLA,858,CONTIGUA 1,557,58,54,75,59,10,9,0,0,8
YECAPIXTLA,858,CONTIGUA 2,557,88,58,73,48,12,8,0,0,14
YECAPIXTLA,859,BASICA,541,64,36,74,34,8,35,0,0,9
YECAPIXTLA,859,CONTIGUA 1,541,51,28,93,12,16,48,0,2,10
YECAPIXTLA,859,CONTIGUA 2,541,57,27,89,33,17,33,0,3,11
YECAPIXTLA,860,BASICA,638,74,100,119,27,9,3,0,1,9
YECAPIXTLA,860,CONTIGUA 1,639,68,108,113,18,8,5,0,1,11
YECAPIXTLA,861,BASICA,681,65,129,81,11,9,2,0,0,10
YECAPIXTLA,861,CONTIGUA 1,682,55,134,116,14,9,2,0,0,12
YECAPIXTLA,862,BASICA,525,36,71,98,25,12,3,0,1,8
YECAPIXTLA,862,CONTIGUA 1,525,51,87,101,13,8,4,0,1,6
YECAPIXTLA,862,CONTIGUA 2,526,59,92,102,9,9,1,0,0,7
YECAPIXTLA,863,BASICA,621,37,72,158,17,22,13,0,0,14
YECAPIXTLA,863,CONTIGUA 1,621,46,74,164,17,9,7,0,0,18
YECAPIXTLA,863,CONTIGUA 2,621,25,96,135,12,13,8,0,2,10
YECAPIXTLA,864,BASICA,522,42,40,134,8,6,5,0,3,14
YECAPIXTLA,864,CONTIGUA 1,523,34,59,120,18,5,3,0,2,12
YECAPIXTLA,864,CONTIGUA 2,523,47,61,121,6,9,1,0,1,11
YECAPIXTLA,865,BASICA,474,34,48,107,13,16,2,0,2,8
YECAPIXTLA,865,CONTIGUA 1,475,24,66,114,3,9,1,0,1,9
YECAPIXTLA,866,BASICA,606,49,33,169,111,18,1,0,2,5
YECAPIXTLA,867,BASICA,420,72,81,41,39,11,15,0,1,14
YECAPIXTLA,867,CONTIGUA 1,421,67,69,55,21,24,15,0,3,13
YECAPIXTLA,868,BASICA,362,149,21,28,47,3,3,0,0,8
ZACATEPEC,869,BASICA,711,43,123,145,6,6,27,0,0,18
ZACATEPEC,869,CONTIGUA 1,712,42,98,175,10,10,29,0,0,19
ZACATEPEC,870,BASICA,529,45,59,121,6,3,30,0,1,11
ZACATEPEC,870,CONTIGUA 1,529,40,78,110,11,2,32,0,1,5
ZACATEPEC,870,CONTIGUA 2,529,41,88,124,9,7,24,0,1,10
ZACATEPEC,871,BASICA,703,,,,,,,,,
ZACATEPEC,871,CONTIGUA 1,704,60,165,154,10,4,28,0,0,15
ZACATEPEC,872,BASICA,497,43,88,127,6,5,28,0,0,6
ZACATEPEC,873,BASICA,662,22,139,185,10,2,18,0,3,13
ZACATEPEC,873,CONTIGUA 1,663,42,112,143,13,5,31,0,1,18
ZACATEPEC,874,BASICA,556,42,87,115,12,6,24,0,0,10
ZACATEPEC,874,CONTIGUA 1,557,52,86,142,7,4,20,0,3,9
ZACATEPEC,874,CONTIGUA 2,557,52,80,147,16,6,30,0,2,7
ZACATEPEC,875,BASICA,514,50,94,134,20,3,14,0,2,9
ZACATEPEC,875,CONTIGUA 1,514,73,64,131,12,5,13,0,3,9
ZACATEPEC,876,BASICA,483,47,108,85,14,1,13,0,0,10
ZACATEPEC,876,CONTIGUA 1,484,43,91,118,15,3,14,0,5,7
ZACATEPEC,877,BASICA,433,55,59,96,14,0,23,0,0,11
ZACATEPEC,878,BASICA,471,44,60,83,15,3,70,0,2,7
ZACATEPEC,879,BASICA,557,30,99,159,13,2,25,0,1,7
ZACATEPEC,879,CONTIGUA 1,558,27,99,154,17,4,20,0,0,9
ZACATEPEC,880,BASICA,376,32,81,93,11,7,17,0,0,9
ZACATEPEC,880,CONTIGUA 1,376,28,63,90,30,1,15,0,0,9
ZACATEPEC,881,BASICA,660,83,113,142,26,4,21,0,0,9
ZACATEPEC,881,CONTIGUA 1,661,90,116,117,28,8,32,0,5,10
ZACATEPEC,882,BASICA,662,72,80,156,44,10,46,0,8,10
ZACATEPEC,882,CONTIGUA 1,662,73,116,146,53,7,24,0,1,4
ZACATEPEC,883,BASICA,552,48,100,157,21,11,8,0,0,11
ZACATEPEC,883,CONTIGUA 1,552,54,68,157,33,18,11,0,0,11
ZACATEPEC,884,BASICA,441,32,104,69,11,4,36,0,1,12
ZACATEPEC,884,CONTIGUA 1,442,18,98,86,7,5,25,0,0,6
ZACATEPEC,885,BASICA,691,36,145,153,10,5,53,0,2,15
ZACATEPEC,885,CONTIGUA 1,692,28,167,168,12,6,36,0,1,8
ZACATEPEC,886,BASICA,291,8,78,64,2,3,2,0,0,6
ZACATEPEC,887,BASICA,442,31,126,54,15,3,5,0,0,9
ZACATEPEC,887,CONTIGUA 1,443,20,118,40,10,3,6,0,2,8
ZACATEPEC,888,BASICA,678,29,225,112,10,10,7,0,0,14
ZACATEPEC,888,CONTIGUA 1,678,40,214,102,16,5,7,0,0,15
ZACATEPEC,889,BASICA,434,19,199,55,5,6,5,0,0,2
ZACATEPEC,889,CONTIGUA 1,434,21,191,44,2,4,3,0,1,12
ZACATEPEC,890,BASICA,561,41,162,73,20,6,12,0,0,5
ZACATEPEC,890,CONTIGUA 1,562,47,169,88,16,14,13,0,0,7
ZACATEPEC,891,BASICA,459,37,104,88,8,8,2,0,2,9
ZACATEPEC,891,CONTIGUA 1,459,55,84,66,11,2,9,0,2,12
ZACATEPEC,892,BASICA,453,89,105,47,2,4,8,0,1,8
ZACATEPEC,892,CONTIGUA 1,454,88,98,40,9,6,5,0,0,14
ZACATEPEC,893,BASICA,614,54,166,88,12,11,7,0,0,14
ZACATEPEC,893,CONTIGUA 1,614,50,147,119,13,9,7,0,0,9
ZACATEPEC,894,BASICA,601,57,116,93,26,4,9,0,4,12
ZACATEPEC,894,CONTIGUA 1,602,53,91,86,53,2,16,0,0,29
ZACUALPAN,895,BASICA,429,40,134,72,6,36,1,2,2,12
ZACUALPAN,895,CONTIGUA 1,430,27,123,73,0,51,2,0,0,12
ZACUALPAN,896,BASICA,490,60,102,124,3,45,0,3,1,15
ZACUALPAN,896,CONTIGUA 1,491,61,90,102,2,55,0,2,0,23
ZACUALPAN,897,BASICA,387,51,86,61,2,42,2,2,0,7
ZACUALPAN,897,CONTIGUA 1,388,32,80,81,2,31,2,4,1,14
ZACUALPAN,898,BASICA,477,135,61,67,4,40,2,0,2,8
ZACUALPAN,898,CONTIGUA 1,477,157,50,64,3,43,1,0,0,13
ZACUALPAN,899,BASICA,545,119,106,86,0,51,1,0,0,6
ZACUALPAN,899,CONTIGUA 1,545,152,72,72,0,54,1,0,0,11
ZACUALPAN,900,BASICA,620,85,140,135,2,50,0,1,0,11
ZACUALPAN,900,CONTIGUA 1,620,95,118,134,0,72,0,1,0,12
TEMOAC,901,BASICA,712,137,110,85,94,76,6,0,1,21
TEMOAC,901,CONTIGUA 1,713,132,87,56,93,93,8,0,0,22
TEMOAC,902,BASICA,700,144,51,106,56,87,7,0,0,23
TEMOAC,902,CONTIGUA 1,700,123,60,118,70,81,6,0,0,12
TEMOAC,902,CONTIGUA 2,700,112,54,115,59,111,5,0,3,22
TEMOAC,903,BASICA,568,45,107,135,21,53,2,0,1,7
TEMOAC,904,BASICA,472,74,91,101,6,42,3,0,0,5
TEMOAC,904,CONTIGUA 1,472,58,70,154,10,49,2,0,1,7
TEMOAC,905,BASICA,626,37,139,129,14,106,12,0,0,13
TEMOAC,905,CONTIGUA 1,627,35,115,109,22,157,4,0,0,18
TEMOAC,906,BASICA,664,45,99,80,22,154,8,0,0,22
TEMOAC,906,CONTIGUA 1,665,69,148,52,25,116,4,0,0,16
TEMOAC,906,CONTIGUA 2,665,91,140,55,46,89,4,0,0,23
