Numero,Municipio,Casilla,Tipo,PAN,PRI,PRI-PANAL,PRD-PT,PVEM,Convergencia,Alternativa,Nulos,Total Votos,Lista Nominal
30,HERMOSILLO,559,Contigua 1,257,0,299,32,7,0,0,12,607,1026
30,HERMOSILLO,560,Básica,276,0,234,41,4,0,0,10,565,1036
30,HERMOSILLO,561,Básica,313,0,232,28,0,0,0,0,573,1026
30,HERMOSILLO,562,Básica,338,0,271,36,2,0,0,20,667,1167
30,HERMOSILLO,563,Básica,245,0,253,35,5,0,0,17,555,1139
30,HERMOSILLO,564,Básica,160,0,185,27,1,0,0,5,378,689
30,HERMOSILLO,564,Contigua 1,179,0,173,35,2,0,0,3,392,689
30,HERMOSILLO,564,Contigua 2,159,0,197,24,2,0,0,1,383,689
30,HERMOSILLO,564,Contigua 3,171,0,204,21,2,0,0,3,401,689
30,HERMOSILLO,564,Contigua 4,178,0,195,28,3,0,0,1,405,689
30,HERMOSILLO,564,Contigua 5,370,0,379,42,3,0,0,6,800,1380
30,HERMOSILLO,565,Básica,162,0,153,25,2,0,0,8,350,697
30,HERMOSILLO,565,Contigua 1,344,0,302,42,5,0,0,12,705,1394
30,HERMOSILLO,566,Básica,282,0,260,34,7,0,0,8,591,1027
30,HERMOSILLO,567,Básica,377,0,297,40,4,0,0,22,740,1491
30,HERMOSILLO,568,Básica,159,0,125,8,0,0,0,0,292,660
30,HERMOSILLO,568,Contigua 1,281,0,249,45,6,0,0,15,596,1322
30,HERMOSILLO,569,Básica,147,0,136,18,4,0,0,4,309,691
30,HERMOSILLO,569,Contigua 1,165,0,148,23,3,0,0,7,346,691
30,HERMOSILLO,569,Contigua 2,152,0,143,16,3,0,0,4,318,691
30,HERMOSILLO,569,Contigua 3,135,0,156,24,2,0,0,5,322,691
30,HERMOSILLO,569,Contigua 4,118,0,139,16,5,0,0,9,287,691
30,HERMOSILLO,569,Contigua 5,286,0,287,33,2,0,0,10,618,1383
30,HERMOSILLO,570,Básica,97,0,119,17,1,0,0,19,253,526
30,HERMOSILLO,570,Contigua 1,209,0,243,39,3,0,0,8,502,1054
30,HERMOSILLO,571,Básica,157,0,139,8,2,0,0,5,311,668
30,HERMOSILLO,571,Contigua 1,167,0,149,14,3,0,0,7,340,668
30,HERMOSILLO,571,Contigua 2,179,0,118,29,2,0,0,4,332,669
30,HERMOSILLO,571,Contigua 3,300,0,325,39,2,0,0,7,673,1338
30,HERMOSILLO,572,Básica,248,0,213,38,2,0,0,9,510,988
30,HERMOSILLO,573,Básica,289,0,223,22,4,0,0,6,544,992
30,HERMOSILLO,574,Básica,247,0,300,40,6,0,0,6,599,1016
30,HERMOSILLO,575,Básica,350,0,377,107,3,0,0,6,843,1385
30,HERMOSILLO,576,Básica,239,0,325,50,3,0,0,1,618,971
30,HERMOSILLO,577,Básica,201,0,147,27,1,0,0,9,385,699
30,HERMOSILLO,578,Básica,197,0,267,58,5,0,0,3,530,858
30,HERMOSILLO,579,Básica,292,0,457,66,4,0,0,9,828,1321
30,HERMOSILLO,580,Básica,168,0,202,15,5,0,0,1,391,709
30,HERMOSILLO,580,Contigua 1,161,0,164,26,3,0,0,2,356,709
30,HERMOSILLO,580,Contigua 2,159,0,200,24,1,0,0,3,387,709
30,HERMOSILLO,580,Contigua 3,181,0,187,21,3,0,0,2,394,709
30,HERMOSILLO,580,Contigua 4,157,0,218,14,0,0,0,3,392,710
30,HERMOSILLO,580,Contigua 5,174,0,185,29,2,0,0,7,397,710
30,HERMOSILLO,580,Contigua 6,169,0,202,24,1,0,0,4,400,710
30,HERMOSILLO,580,Contigua 7,178,0,188,25,1,0,0,2,394,710
30,HERMOSILLO,580,Contigua 8,310,0,394,37,2,0,0,3,746,1420
30,HERMOSILLO,581,Básica,364,0,354,30,3,0,0,10,761,1377
30,HERMOSILLO,582,Básica,323,0,354,35,5,0,0,12,729,1379
30,HERMOSILLO,583,Básica,155,0,186,28,3,0,0,8,380,739
30,HERMOSILLO,583,Contigua 1,170,0,159,23,5,0,0,5,362,740
30,HERMOSILLO,583,Contigua 10,177,0,171,22,0,0,0,2,372,740
30,HERMOSILLO,583,Contigua 11,307,0,341,39,7,0,0,10,704,1480
30,HERMOSILLO,583,Contigua 2,158,0,184,23,0,0,0,7,372,740
30,HERMOSILLO,583,Contigua 3,163,0,184,19,0,0,0,8,374,740
30,HERMOSILLO,583,Contigua 4,159,0,186,25,3,0,0,9,382,740
30,HERMOSILLO,583,Contigua 5,162,0,189,22,2,0,0,8,383,740
30,HERMOSILLO,583,Contigua 6,158,0,174,21,3,0,0,8,364,740
30,HERMOSILLO,583,Contigua 7,147,0,181,20,1,0,0,8,357,740
30,HERMOSILLO,583,Contigua 8,173,0,167,25,4,0,0,11,380,740
30,HERMOSILLO,583,Contigua 9,149,0,188,18,4,0,0,7,366,740
30,HERMOSILLO,584,Básica,391,0,381,45,3,0,0,11,831,1369
30,HERMOSILLO,585,Extraordinaria 1,258,0,224,37,0,0,0,10,529,933
30,HERMOSILLO,585,Básica,149,0,166,17,3,0,0,5,340,646
30,HERMOSILLO,585,Contigua 1,150,0,186,23,1,0,0,2,362,647
30,HERMOSILLO,585,Contigua 2,148,0,170,13,4,0,0,10,345,647
30,HERMOSILLO,585,Contigua 3,153,0,182,27,1,0,0,5,368,647
30,HERMOSILLO,585,Contigua 4,288,0,339,43,0,0,0,7,677,1294
30,HERMOSILLO,586,Básica,160,0,334,30,8,0,0,33,565,1085
30,HERMOSILLO,587,Extraordinaria 1,162,0,73,5,0,0,0,8,248,381
30,HERMOSILLO,587,Básica,186,0,151,13,0,0,0,19,369,760
30,HERMOSILLO,588,Básica,64,0,66,14,1,0,0,8,153,261
30,HERMOSILLO,589,Básica,139,0,155,17,4,0,0,8,323,632
30,HERMOSILLO,589,Contigua 1,147,0,131,13,3,0,0,8,302,632
30,HERMOSILLO,589,Contigua 2,264,0,265,23,6,0,0,21,579,1266
30,HERMOSILLO,590,Básica,199,0,147,25,3,0,0,9,383,650
30,HERMOSILLO,590,Contigua 1,187,0,137,30,6,0,0,9,369,651
30,HERMOSILLO,590,Contigua 2,334,0,323,44,2,0,0,14,717,1302
30,HERMOSILLO,591,Básica,33,0,33,9,1,0,0,6,82,377
30,HERMOSILLO,592,Básica,190,0,177,13,2,0,0,21,403,698
30,HERMOSILLO,592,Contigua 1,181,0,187,17,2,0,0,14,401,698
30,HERMOSILLO,592,Contigua 2,357,0,376,30,8,0,0,35,806,1398
30,HERMOSILLO,593,Básica,220,0,178,13,5,0,0,13,429,881
30,HERMOSILLO,594,Básica,8,0,8,0,0,0,0,0,16,66
30,HERMOSILLO,595,Extraordinaria 1,20,0,38,6,2,0,0,1,67,141
30,HERMOSILLO,595,Básica,148,0,218,28,2,0,0,0,396,653
30,HERMOSILLO,595,Contigua 1,269,0,440,53,6,0,0,5,773,1308
30,HERMOSILLO,596,Básica,13,0,5,0,1,0,0,0,19,112
30,HERMOSILLO,597,Básica,61,0,38,6,1,0,0,7,113,397
30,HERMOSILLO,598,Básica,184,0,216,25,6,0,0,13,444,670
30,HERMOSILLO,598,Contigua 1,157,0,180,22,1,0,0,12,372,670
30,HERMOSILLO,598,Contigua 2,197,0,189,18,2,0,0,8,414,1341
30,HERMOSILLO,599,Básica,52,0,22,5,2,0,0,1,82,342
30,HERMOSILLO,600,Básica,111,0,176,5,5,0,0,12,309,588
30,HERMOSILLO,601,Básica,81,0,130,27,1,0,0,7,246,686
30,HERMOSILLO,601,Contigua 1,80,0,102,22,4,0,0,12,220,686
30,HERMOSILLO,601,Contigua 2,95,0,125,28,5,0,0,16,269,686
30,HERMOSILLO,601,Contigua 3,90,0,109,31,4,0,0,14,248,686
30,HERMOSILLO,601,Contigua 4,83,0,110,28,1,0,0,9,231,687
30,HERMOSILLO,601,Contigua 5,100,0,95,26,1,0,0,3,225,687
30,HERMOSILLO,601,Contigua 6,85,0,103,37,3,0,0,11,239,687
30,HERMOSILLO,601,Contigua 7,176,0,221,50,0,0,0,36,483,1374
30,HERMOSILLO,602,Básica,120,0,116,25,3,0,0,10,274,585
30,HERMOSILLO,602,Contigua 1,149,0,282,37,3,0,0,32,503,1170
30,HERMOSILLO,603,Básica,114,0,142,30,3,0,0,13,302,622
30,HERMOSILLO,603,Contigua 1,92,0,136,28,1,0,0,12,269,623
30,HERMOSILLO,603,Contigua 2,148,0,259,29,0,0,0,22,458,1246
30,HERMOSILLO,604,Básica,91,0,124,25,1,0,0,12,253,566
30,HERMOSILLO,604,Contigua 1,178,0,266,42,3,0,0,28,517,1132
30,HERMOSILLO,605,Básica,106,0,120,17,2,0,0,9,254,663
30,HERMOSILLO,605,Contigua 1,107,0,110,27,2,0,0,5,251,663
30,HERMOSILLO,605,Contigua 2,101,0,116,17,2,0,0,8,244,664
30,HERMOSILLO,605,Contigua 3,204,0,220,41,7,0,0,15,487,1328
30,HERMOSILLO,606,Básica,93,0,142,14,5,0,0,6,260,748
30,HERMOSILLO,608,Básica,51,0,26,5,1,0,0,2,85,364
30,HERMOSILLO,609,Básica,126,0,94,10,0,0,0,9,239,515
30,HERMOSILLO,610,Básica,55,0,39,12,2,0,0,2,110,377
30,HERMOSILLO,611,Básica,56,0,48,6,1,0,0,5,116,323
30,HERMOSILLO,612,Básica,25,0,5,7,0,0,0,1,38,186
30,HERMOSILLO,613,Básica,13,0,10,7,0,0,0,2,32,102
30,HERMOSILLO,614,Básica,64,0,53,8,2,0,0,1,128,275
30,HERMOSILLO,615,Básica,90,0,58,33,3,0,0,19,203,558
30,HERMOSILLO,616,Básica,61,0,62,8,0,0,0,7,138,325
30,HERMOSILLO,617,Básica,10,0,16,4,0,0,0,1,31,51
30,HERMOSILLO,618,Básica,18,0,136,40,3,0,0,3,200,329
30,HERMOSILLO,1332,Básica,163,0,205,40,2,0,0,2,412,620
30,HERMOSILLO,1333,Básica,85,0,84,11,0,0,0,0,180,291
30,HERMOSILLO,1334,Básica,185,0,190,22,0,0,0,2,399,665
30,HERMOSILLO,1335,Básica,136,0,148,14,1,0,0,1,300,505
30,HERMOSILLO,1336,Básica,108,0,152,22,2,0,0,1,285,455
30,HERMOSILLO,1337,Básica,81,0,79,16,2,0,0,8,186,316
30,HERMOSILLO,1338,Básica,179,0,174,25,2,0,0,6,386,738
30,HERMOSILLO,1339,Básica,141,0,120,19,1,0,0,3,284,588
30,HERMOSILLO,1340,Básica,195,0,162,24,3,0,0,0,384,689
30,HERMOSILLO,1341,Básica,169,0,174,31,3,0,0,1,378,721
30,HERMOSILLO,1342,Básica,186,0,204,19,2,0,0,2,413,718
30,HERMOSILLO,1343,Básica,184,0,178,25,0,0,0,2,389,659
30,HERMOSILLO,1344,Básica,192,0,190,21,2,0,0,3,408,638
30,HERMOSILLO,1345,Básica,169,0,167,25,2,0,0,5,368,677
30,HERMOSILLO,1346,Básica,136,0,132,19,3,0,0,1,291,479
30,HERMOSILLO,1347,Básica,148,0,110,25,4,0,0,4,291,545
30,HERMOSILLO,1348,Básica,136,0,173,17,3,0,0,4,333,744
30,HERMOSILLO,1349,Básica,174,0,156,4,2,0,0,0,336,643
30,HERMOSILLO,1350,Básica,201,0,164,18,3,0,0,14,400,777
30,HERMOSILLO,1351,Básica,169,0,148,19,2,0,0,11,349,706
30,HERMOSILLO,1352,Básica,141,0,172,20,4,0,0,4,341,678
30,HERMOSILLO,1353,Básica,166,0,110,21,1,0,0,5,303,544
30,HERMOSILLO,1354,Básica,183,0,154,11,0,0,0,8,356,749
30,HERMOSILLO,1355,Básica,190,0,149,27,1,0,0,6,373,671
30,HERMOSILLO,1356,Básica,214,0,139,9,3,0,0,9,374,842
30,HERMOSILLO,1357,Básica,132,0,107,17,1,0,0,13,270,568
30,HERMOSILLO,1358,Básica,146,0,128,40,1,0,0,6,321,623
30,HERMOSILLO,1359,Básica,172,0,151,25,4,0,0,8,360,689
30,HERMOSILLO,1360,Básica,170,0,182,39,1,0,0,3,395,740
30,HERMOSILLO,1361,Básica,189,0,219,30,1,0,0,1,440,762
31,HUACHINERA,107,Básica,222,0,244,1,0,0,0,22,489,651
31,HUACHINERA,108,Básica,119,0,52,6,0,0,0,4,181,267
32,HUÁSABAS,109,Básica,201,0,397,26,0,0,0,20,644,811
33,HUATABAMPO,1189,Básica,343,0,229,134,0,9,0,21,736,1184
33,HUATABAMPO,1190,Básica,165,0,161,92,0,6,0,11,435,649
33,HUATABAMPO,1190,Contigua 1,373,0,269,166,0,5,0,15,828,1300
33,HUATABAMPO,1191,Básica,219,0,219,154,0,11,0,11,614,995
33,HUATABAMPO,1192,Básica,319,0,300,170,0,8,0,25,822,1328
33,HUATABAMPO,1193,Básica,231,0,267,133,0,8,0,13,652,1056
33,HUATABAMPO,1194,Básica,249,0,285,118,0,8,0,12,672,1047
33,HUATABAMPO,1195,Básica,213,0,124,111,0,4,0,21,473,747
33,HUATABAMPO,1195,Contigua 1,378,0,229,222,0,5,0,14,848,1494
33,HUATABAMPO,1196,Básica,182,0,140,62,0,0,0,10,394,560
33,HUATABAMPO,1197,Básica,294,0,294,196,0,11,0,17,812,1437
33,HUATABAMPO,1198,Básica,255,0,219,119,0,6,0,5,604,899
33,HUATABAMPO,1199,Básica,136,0,138,88,0,4,0,4,370,614
33,HUATABAMPO,1199,Contigua 1,276,0,283,160,0,12,0,18,749,1228
33,HUATABAMPO,1200,Básica,118,0,90,92,0,13,0,17,330,542
33,HUATABAMPO,1201,Básica,105,0,102,64,0,3,0,12,286,514
33,HUATABAMPO,1201,Contigua 1,189,0,196,118,0,7,0,26,536,1030
33,HUATABAMPO,1202,Básica,224,0,225,205,0,8,0,12,674,1071
33,HUATABAMPO,1203,Básica,127,0,107,76,0,1,0,13,324,568
33,HUATABAMPO,1203,Contigua 1,128,0,132,64,0,0,0,5,329,568
33,HUATABAMPO,1203,Contigua 2,247,0,208,170,0,9,0,14,648,1136
33,HUATABAMPO,1204,Básica,125,0,96,195,0,1,0,0,417,770
33,HUATABAMPO,1205,Básica,156,0,328,189,0,3,0,18,694,1142
33,HUATABAMPO,1206,Básica,298,0,144,131,0,7,0,26,606,966
33,HUATABAMPO,1207,Básica,172,0,273,106,0,12,0,13,576,959
33,HUATABAMPO,1208,Básica,157,0,253,277,0,5,0,20,712,1076
33,HUATABAMPO,1209,Básica,239,0,351,275,0,0,0,36,901,1342
33,HUATABAMPO,1210,Extraordinaria 1,182,0,51,130,0,2,0,6,371,602
33,HUATABAMPO,1210,Básica,54,0,113,57,0,0,0,7,231,378
33,HUATABAMPO,1211,Básica,141,0,101,97,0,4,0,9,352,535
33,HUATABAMPO,1211,Contigua 1,296,0,201,209,0,2,0,11,719,1071
33,HUATABAMPO,1212,Básica,148,0,128,134,0,2,0,11,423,535
33,HUATABAMPO,1212,Contigua 1,214,0,178,243,0,5,0,22,662,1070
33,HUATABAMPO,1213,Básica,146,0,120,71,0,0,0,14,351,559
33,HUATABAMPO,1213,Contigua 1,273,0,241,126,0,1,0,23,664,1118
33,HUATABAMPO,1214,Básica,168,0,182,111,0,1,0,14,476,698
33,HUATABAMPO,1215,Básica,294,0,291,396,0,2,0,20,1003,1500
33,HUATABAMPO,1216,Básica,160,0,81,178,0,0,0,9,428,636
33,HUATABAMPO,1216,Contigua 1,241,0,174,354,0,2,0,36,807,1273
33,HUATABAMPO,1217,Básica,127,0,107,185,0,1,0,13,433,612
33,HUATABAMPO,1217,Contigua 1,285,0,212,337,0,3,0,23,860,1225
33,HUATABAMPO,1218,Básica,114,0,201,139,0,3,0,11,468,678
33,HUATABAMPO,1218,Contigua 1,303,0,271,354,0,1,0,23,952,1356
33,HUATABAMPO,1219,Extraordinaria 1,80,0,94,55,0,0,0,1,230,307
33,HUATABAMPO,1219,Básica,80,0,92,147,0,1,0,9,329,521
33,HUATABAMPO,1220,Básica,230,0,263,321,0,1,0,0,815,1345
33,HUATABAMPO,1221,Básica,218,0,304,210,0,1,0,9,742,1170
33,HUATABAMPO,1222,Básica,233,0,189,116,0,1,0,22,561,877
33,HUATABAMPO,1223,Básica,54,0,208,77,0,1,0,15,355,493
33,HUATABAMPO,1224,Básica,122,0,146,161,0,8,0,4,441,885
33,HUATABAMPO,1225,Extraordinaria 1,82,0,159,64,0,4,0,14,323,520
33,HUATABAMPO,1225,Básica,113,0,128,140,0,1,0,12,394,705
33,HUATABAMPO,1226,Extraordinaria 1,45,0,53,143,0,0,0,13,254,484
33,HUATABAMPO,1226,Básica,142,0,96,154,0,2,0,14,408,775
33,HUATABAMPO,1227,Básica,41,0,104,65,0,3,0,10,223,387
33,HUATABAMPO,1228,Extraordinaria 1,25,0,14,49,0,0,0,2,90,181
33,HUATABAMPO,1228,Básica,108,0,122,84,0,2,0,9,325,522
33,HUATABAMPO,1228,Contigua 1,149,0,275,170,0,1,0,21,616,1045
33,HUATABAMPO,1229,Básica,265,0,351,154,0,5,0,15,790,1256
34,HUÉPAC,110,Básica,279,0,362,9,0,0,0,13,663,797
34,HUÉPAC,111,Básica,144,0,58,0,0,0,0,1,203,227
35,ÍMURIS,112,Básica,106,0,111,39,311,27,0,26,620,1138
35,ÍMURIS,113,Básica,48,0,89,17,135,10,0,6,305,568
35,ÍMURIS,113,Contigua 1,49,0,100,10,140,16,0,9,324,568
35,ÍMURIS,113,Contigua 2,82,0,165,27,306,17,0,27,624,1138
35,ÍMURIS,114,Básica,89,0,143,19,194,11,0,13,469,798
35,ÍMURIS,115,Extraordinaria 1,21,0,56,11,103,1,0,10,202,328
35,ÍMURIS,115,Básica,62,0,169,9,190,44,0,20,494,917
35,ÍMURIS,116,Básica,84,0,229,29,313,10,0,30,695,1286
35,ÍMURIS,117,Básica,28,0,22,2,61,4,0,9,126,247
35,ÍMURIS,118,Básica,5,0,12,4,6,5,0,2,34,56
35,ÍMURIS,121,Básica,14,0,65,12,104,8,0,4,207,332
35,ÍMURIS,122,Básica,19,0,98,7,151,2,0,19,296,427
36,MAGDALENA,123,Básica,111,0,131,52,0,0,0,7,301,536
36,MAGDALENA,123,Contigua 1,188,0,251,131,0,0,0,15,585,1074
36,MAGDALENA,124,Básica,119,0,269,106,0,0,0,23,517,886
36,MAGDALENA,125,Básica,272,0,347,141,0,0,0,14,774,1401
36,MAGDALENA,126,Básica,134,0,173,59,0,0,0,9,375,631
36,MAGDALENA,126,Contigua 1,107,0,198,50,0,0,0,3,358,631
36,MAGDALENA,126,Contigua 2,253,0,327,107,0,0,0,7,694,1262
36,MAGDALENA,127,Básica,162,0,327,147,0,0,0,7,643,1217
36,MAGDALENA,128,Básica,99,0,139,54,0,0,0,13,305,583
36,MAGDALENA,128,Contigua 1,187,0,301,115,0,0,0,16,619,1167
36,MAGDALENA,129,Básica,103,0,159,80,0,0,0,8,350,622
36,MAGDALENA,129,Contigua 1,188,0,256,155,0,0,0,18,617,1244
36,MAGDALENA,130,Básica,91,0,130,75,0,0,0,8,304,577
36,MAGDALENA,130,Contigua 1,110,0,103,78,0,0,0,6,297,577
36,MAGDALENA,130,Contigua 2,176,0,245,153,0,0,0,20,594,1154
36,MAGDALENA,131,Básica,80,0,188,69,0,0,0,4,341,606
36,MAGDALENA,131,Contigua 1,82,0,198,52,0,0,0,4,336,606
36,MAGDALENA,131,Contigua 2,214,0,329,130,0,0,0,10,683,1214
36,MAGDALENA,132,Básica,146,0,337,121,0,0,0,8,612,1069
36,MAGDALENA,133,Básica,62,0,140,98,0,0,0,13,313,544
36,MAGDALENA,133,Contigua 1,159,0,290,154,0,0,0,26,629,1088
36,MAGDALENA,134,Básica,61,0,118,39,0,0,0,6,224,371
36,MAGDALENA,135,Básica,53,0,82,25,0,0,0,2,162,329
36,MAGDALENA,136,Extraordinaria 1,112,0,66,84,0,0,0,9,271,455
36,MAGDALENA,136,Básica,305,0,123,42,0,0,0,14,484,839
36,MAGDALENA,137,Básica,26,0,41,12,0,0,0,3,82,133
37,MAZATÁN,619,Básica,211,0,413,376,0,3,0,30,1033,1269
38,MOCTEZUMA,138,Básica,242,0,142,4,0,0,0,12,400,537
38,MOCTEZUMA,138,Contigua 1,435,0,337,11,0,0,0,18,801,1076
38,MOCTEZUMA,139,Básica,254,0,233,9,0,0,0,8,504,723
38,MOCTEZUMA,140,Extraordinaria 1,61,0,42,1,0,0,0,3,107,154
38,MOCTEZUMA,140,Básica,379,0,224,10,0,0,0,9,622,869
38,MOCTEZUMA,141,Básica,51,0,47,2,0,0,0,4,104,125
39,NACO,142,Básica,271,172,0,17,0,13,0,7,480,739
39,NACO,143,Básica,274,178,0,9,0,5,0,14,480,751
39,NACO,144,Básica,424,256,0,10,0,18,0,10,718,1120
39,NACO,145,Extraordinaria 1,32,72,0,7,0,20,0,5,136,192
39,NACO,145,Básica,392,240,0,30,0,23,0,14,699,1213
40,NÁCORI CHICO,146,Extraordinaria 1,94,0,46,4,0,0,0,5,149,193
40,NÁCORI CHICO,146,Básica,290,0,199,3,0,0,0,9,501,705
40,NÁCORI CHICO,147,Básica,126,0,160,7,0,0,0,10,303,407
40,NÁCORI CHICO,148,Básica,43,0,26,0,0,0,0,1,70,90
41,NACOZARI DE GARCÍA,149,Básica,151,0,112,227,13,0,56,14,573,990
41,NACOZARI DE GARCÍA,150,Básica,134,0,113,144,16,0,73,8,488,850
41,NACOZARI DE GARCÍA,151,Básica,198,0,189,209,10,0,115,14,735,1233
41,NACOZARI DE GARCÍA,152,Básica,152,0,188,134,25,0,118,10,627,1040
41,NACOZARI DE GARCÍA,153,Básica,95,0,109,207,9,0,70,7,497,872
41,NACOZARI DE GARCÍA,154,Básica,50,0,82,204,8,0,61,10,415,755
41,NACOZARI DE GARCÍA,155,Básica,103,0,124,124,12,0,62,24,449,739
41,NACOZARI DE GARCÍA,156,Básica,54,0,61,123,9,0,35,7,289,503
41,NACOZARI DE GARCÍA,156,Contigua 1,112,0,141,242,7,0,61,11,574,1007
41,NACOZARI DE GARCÍA,157,Básica,119,0,76,196,8,0,12,1,412,727
41,NACOZARI DE GARCÍA,158,Básica,25,0,19,225,13,0,5,2,289,587
42,NAVOJOA,1230,Básica,127,0,125,24,0,0,0,7,283,520
42,NAVOJOA,1230,Contigua 1,268,0,270,55,0,0,0,22,615,1042
42,NAVOJOA,1231,Básica,196,0,278,29,0,14,0,8,525,907
42,NAVOJOA,1232,Básica,390,0,445,29,0,5,0,7,876,1418
42,NAVOJOA,1233,Básica,291,0,272,29,0,9,0,10,611,957
42,NAVOJOA,1234,Básica,372,0,335,32,0,7,0,2,748,1309
42,NAVOJOA,1235,Básica,202,0,321,38,0,3,0,11,575,991
42,NAVOJOA,1236,Básica,97,0,132,23,0,5,0,5,262,509
42,NAVOJOA,1236,Contigua 1,164,0,283,52,0,15,0,11,525,1018
42,NAVOJOA,1237,Básica,202,0,260,84,0,7,0,21,574,1189
42,NAVOJOA,1238,Básica,154,0,206,95,0,9,0,17,481,1042
42,NAVOJOA,1239,Básica,77,0,118,87,0,4,0,16,302,606
42,NAVOJOA,1239,Contigua 1,157,0,275,154,0,4,0,18,608,1214
42,NAVOJOA,1240,Básica,69,0,106,31,0,1,0,8,215,335
42,NAVOJOA,1241,Básica,82,0,106,43,0,2,0,10,243,430
42,NAVOJOA,1242,Básica,118,0,167,37,0,14,0,9,345,601
42,NAVOJOA,1243,Básica,108,0,147,31,0,4,0,12,302,591
42,NAVOJOA,1243,Contigua 1,215,0,216,67,0,11,0,19,528,1182
42,NAVOJOA,1244,Básica,106,0,137,20,0,5,0,6,274,513
42,NAVOJOA,1244,Contigua 1,184,0,297,70,0,7,0,9,567,1028
42,NAVOJOA,1245,Básica,211,0,255,48,0,16,0,9,539,954
42,NAVOJOA,1246,Básica,304,0,421,58,0,8,0,12,803,1278
42,NAVOJOA,1247,Básica,406,0,418,57,0,16,0,9,906,1437
42,NAVOJOA,1248,Básica,178,0,182,32,0,7,0,4,403,631
42,NAVOJOA,1249,Básica,263,0,290,74,0,7,0,24,658,1246
42,NAVOJOA,1250,Básica,181,0,261,65,0,18,0,12,537,1066
42,NAVOJOA,1251,Básica,109,0,190,54,0,3,0,7,363,634
42,NAVOJOA,1251,Contigua 1,100,0,185,42,0,7,0,2,336,634
42,NAVOJOA,1251,Contigua 2,195,0,362,92,0,10,0,10,669,1270
42,NAVOJOA,1252,Básica,94,0,115,55,0,6,0,6,276,608
42,NAVOJOA,1252,Contigua 1,75,0,122,34,0,3,0,9,243,608
42,NAVOJOA,1252,Contigua 2,225,0,246,94,0,7,0,16,588,1217
42,NAVOJOA,1253,Básica,78,0,160,35,0,1,0,4,278,525
42,NAVOJOA,1253,Contigua 1,171,0,294,73,0,3,0,9,550,1052
42,NAVOJOA,1254,Básica,308,0,490,71,0,10,0,13,892,1432
42,NAVOJOA,1255,Básica,247,0,326,41,0,5,0,9,628,1011
42,NAVOJOA,1256,Básica,231,0,436,72,0,12,0,10,761,1313
42,NAVOJOA,1257,Básica,106,0,176,36,0,2,0,8,328,557
42,NAVOJOA,1257,Contigua 1,195,0,345,82,0,9,0,21,652,1116
42,NAVOJOA,1258,Básica,213,0,383,93,0,6,0,26,721,1279
42,NAVOJOA,1259,Básica,104,0,133,40,0,4,0,7,288,602
42,NAVOJOA,1259,Contigua 1,207,0,294,78,0,5,0,14,598,1204
42,NAVOJOA,1260,Básica,130,0,149,48,0,3,0,13,343,653
42,NAVOJOA,1260,Contigua 1,113,0,178,47,0,4,0,6,348,653
42,NAVOJOA,1260,Contigua 2,120,0,163,50,0,5,0,12,350,653
42,NAVOJOA,1260,Contigua 3,223,0,357,94,0,8,0,24,706,1307
42,NAVOJOA,1261,Básica,156,0,187,43,0,5,0,3,394,650
42,NAVOJOA,1261,Contigua 1,127,0,205,56,0,2,0,7,397,650
42,NAVOJOA,1261,Contigua 2,231,0,424,70,0,10,0,9,744,1301
42,NAVOJOA,1262,Básica,208,0,333,69,0,4,0,2,616,1035
42,NAVOJOA,1263,Básica,146,0,225,47,0,6,0,16,440,743
42,NAVOJOA,1263,Contigua 1,255,0,418,78,0,20,0,24,795,1488
42,NAVOJOA,1264,Básica,115,0,139,49,0,4,0,11,318,636
42,NAVOJOA,1264,Contigua 1,139,0,126,59,0,8,0,10,342,637
42,NAVOJOA,1264,Contigua 2,221,0,245,103,0,2,0,29,600,1274
42,NAVOJOA,1265,Básica,84,0,185,60,0,11,0,15,355,679
42,NAVOJOA,1265,Contigua 1,207,0,336,129,0,23,0,19,714,1360
42,NAVOJOA,1266,Básica,176,0,303,104,0,5,0,19,607,1179
42,NAVOJOA,1267,Básica,93,0,138,44,0,2,0,5,282,629
42,NAVOJOA,1267,Contigua 1,109,0,125,37,0,4,0,9,284,629
42,NAVOJOA,1267,Contigua 2,234,0,263,76,0,5,0,10,588,1259
42,NAVOJOA,1268,Básica,86,0,158,54,0,10,0,6,314,626
42,NAVOJOA,1268,Contigua 1,190,0,329,120,0,15,0,6,660,1252
42,NAVOJOA,1269,Básica,85,0,288,21,0,10,0,6,410,596
42,NAVOJOA,1269,Contigua 1,128,0,612,42,0,13,0,5,800,1192
42,NAVOJOA,1270,Básica,246,0,205,114,0,4,0,39,608,1268
42,NAVOJOA,1271,Básica,190,0,279,70,0,6,0,24,569,1001
42,NAVOJOA,1272,Extraordinaria 1,35,0,37,15,0,0,0,6,93,177
42,NAVOJOA,1272,Básica,44,0,98,35,0,1,0,6,184,347
42,NAVOJOA,1273,Básica,52,0,113,60,0,6,0,17,248,481
42,NAVOJOA,1274,Básica,26,0,102,38,0,2,0,17,185,317
42,NAVOJOA,1275,Básica,154,0,148,99,0,1,0,21,423,732
42,NAVOJOA,1276,Básica,147,0,183,96,0,5,0,27,458,908
42,NAVOJOA,1277,Básica,234,0,306,95,0,8,0,34,677,1303
42,NAVOJOA,1278,Básica,84,0,103,81,0,2,0,17,287,546
