CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,777,4,649,980,57,22,15,10,53,13,10,11,9,2,0,0,1831,39,1870,1869
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,778,2,149,207,9,5,8,7,16,14,5,2,3,2,0,2,427,11,440,993
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,779,2,167,191,13,3,8,5,21,2,12,3,4,3,1,0,433,16,449,1173
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,780,8,822,635,26,11,22,16,72,16,28,9,6,0,0,0,1663,42,1705,5273
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,781,2,169,339,19,7,3,1,24,8,10,3,2,0,0,0,585,10,595,879
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,782,2,133,166,9,3,5,2,22,4,3,3,2,2,0,0,354,16,370,1066
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,783,2,162,283,15,6,9,4,25,6,1,9,2,2,0,0,524,25,549,1430
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,784,2,114,194,17,8,11,5,21,1,2,11,1,1,0,0,386,7,393,895
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,785,2,196,209,18,3,13,3,24,4,4,3,1,0,0,0,478,13,491,1368
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,786,6,426,784,35,20,20,33,72,17,25,8,18,1,1,1,1460,30,1491,4125
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,787,2,155,320,17,8,10,4,49,7,9,1,4,0,0,0,584,11,595,1085
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,788,2,184,337,25,9,10,2,22,6,7,5,4,1,0,0,612,13,625,1009
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,789,2,223,268,11,7,12,4,42,4,6,2,5,0,0,0,584,13,597,1244
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,790,2,175,222,13,8,9,9,89,3,2,10,0,0,0,1,540,20,561,1200
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,791,1,110,130,5,1,4,3,40,3,2,5,0,0,0,0,303,10,313,681
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,792,2,154,364,27,10,9,6,33,13,12,8,10,0,0,0,646,19,665,1098
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,793,2,144,346,24,2,7,17,29,10,3,2,1,0,0,1,585,18,604,989
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,794,6,516,808,53,15,19,18,57,14,23,6,9,2,0,3,1540,32,1575,3645
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,795,2,235,561,35,13,9,16,49,9,12,10,4,1,0,2,954,20,976,1499
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,796,2,133,278,10,7,12,8,85,3,2,0,7,0,0,0,545,16,561,1174
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,797,1,96,210,13,3,6,3,27,6,5,4,6,1,0,2,380,10,392,689
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,798,2,124,229,18,6,5,2,23,3,3,4,5,0,0,0,422,6,428,1024
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,799,1,73,188,11,1,4,1,14,2,2,4,0,0,0,0,300,7,307,616
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,800,1,92,183,31,12,6,3,29,3,6,3,0,0,0,2,368,13,383,709
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,801,1,71,146,8,0,2,3,8,1,8,0,0,0,0,0,247,3,250,490
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,802,2,132,317,13,6,3,3,14,4,7,6,1,0,0,0,506,9,515,775
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,803,2,149,293,26,2,4,5,24,9,3,1,3,1,0,1,520,13,534,895
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,804,2,146,288,18,2,6,3,18,10,2,4,4,0,0,0,501,9,510,890
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,805,1,111,183,13,4,2,3,19,4,6,1,3,1,0,1,350,7,358,603
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,806,2,137,349,29,4,3,5,30,17,14,3,1,1,0,0,593,20,613,1115
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,807,15,1250,3163,248,46,91,168,413,89,105,27,18,4,1,8,5623,141,5772,11115
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,808,17,1146,2434,139,60,95,75,293,51,87,24,24,3,0,6,4431,73,4510,12240
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,809,1,104,199,29,0,5,0,21,1,1,0,0,0,0,0,360,13,373,735
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,810,2,170,468,23,3,5,2,16,6,4,4,5,0,0,0,706,16,722,1157
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,811,2,157,280,13,6,7,7,29,9,4,8,1,0,0,0,521,11,532,906
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,812,2,174,327,17,8,7,8,37,6,8,2,8,3,0,1,605,19,625,1171
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,813,1,89,188,7,9,5,4,17,1,6,5,6,1,0,0,338,15,353,656
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,814,2,152,325,10,9,5,8,29,5,5,8,8,0,1,0,565,17,582,1166
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,815,1,107,188,10,4,5,4,28,6,4,0,0,0,0,0,356,7,363,692
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,816,1,100,214,11,2,5,4,23,7,6,0,3,0,0,2,375,8,385,669
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,817,1,95,170,11,0,4,2,11,1,1,5,0,0,0,0,300,11,311,589
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,818,1,69,105,9,0,2,2,15,3,4,0,0,0,0,0,209,1,210,348
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,819,1,34,76,4,1,3,2,14,0,2,1,0,1,0,0,138,4,142,243
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,820,1,78,203,20,0,5,0,18,2,0,0,0,0,0,0,326,0,326,741
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,821,1,33,54,3,2,2,1,7,2,2,0,1,0,0,0,107,2,109,232
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,822,4,301,694,57,14,18,17,75,18,21,5,8,1,0,5,1229,34,1268,2438
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,823,2,102,328,24,5,6,5,19,12,6,2,5,1,0,0,515,16,531,825
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,824,1,73,134,15,0,2,0,17,0,1,1,4,0,0,0,247,5,252,487
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,825,1,44,114,2,0,3,1,17,3,2,1,1,0,1,0,189,2,191,384
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,826,1,107,172,18,6,3,3,14,3,9,5,2,0,0,0,342,6,348,663
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,827,1,58,198,8,2,4,8,23,1,1,1,1,2,0,0,307,5,312,587
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,828,1,49,126,3,5,3,2,12,6,4,3,2,0,0,0,215,5,220,448
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,829,1,38,68,2,0,3,5,3,3,2,0,0,0,0,0,124,10,134,230
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,830,3,249,495,32,4,10,8,49,9,9,14,3,0,0,0,882,24,906,1934
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,831,2,106,330,40,1,8,9,60,4,14,3,2,3,0,0,580,13,593,885
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,832,1,77,215,13,7,6,3,12,2,1,3,0,0,0,0,339,11,350,723
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,833,2,120,268,14,2,7,3,24,1,3,2,4,1,0,0,449,9,458,925
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,834,1,77,124,3,4,4,0,14,2,2,5,1,0,0,0,236,11,247,470
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,835,1,66,122,12,0,3,4,25,2,5,0,2,0,0,0,241,6,247,500
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,836,1,56,102,0,0,0,0,10,0,0,0,0,0,0,0,168,0,168,387
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,837,2,92,211,10,5,2,5,8,1,0,0,0,0,0,0,334,11,345,794
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,838,2,90,193,10,5,3,4,8,4,3,3,4,0,0,6,327,12,345,851
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,839,1,62,156,8,5,5,3,18,2,3,1,5,4,0,0,272,11,283,574
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,840,1,57,87,5,4,4,3,14,3,1,0,5,0,0,1,183,10,194,362
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,841,1,75,171,13,2,4,5,19,2,6,2,3,0,0,1,302,8,311,569
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,842,3,217,599,42,5,17,47,68,13,10,5,5,1,2,0,1031,22,1053,1724
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,843,2,135,387,27,1,13,9,40,6,9,0,2,1,0,0,630,17,647,1124
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,844,3,330,782,34,7,10,20,52,13,11,10,9,2,0,0,1280,22,1302,992
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,845,2,126,261,12,3,3,6,30,4,8,2,4,4,0,2,463,12,477,865
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,846,2,162,308,18,0,4,6,33,9,9,1,7,1,0,0,558,11,569,912
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,848,2,117,217,13,1,5,1,17,8,7,0,6,1,0,0,393,7,400,879
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,849,2,167,359,11,0,10,5,35,5,9,0,6,0,0,0,607,15,622,1132
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,850,1,97,163,12,0,3,0,11,6,7,0,0,0,0,1,299,10,310,574
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,851,1,106,203,10,6,5,6,21,3,4,6,7,0,0,0,377,9,386,689
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,852,1,100,242,11,6,6,8,18,3,4,0,2,0,0,0,400,7,407,649
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,853,2,129,242,17,4,6,9,23,7,9,5,3,0,0,0,454,14,468,835
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,854,1,99,211,13,7,5,11,11,6,8,3,4,1,0,0,379,11,390,681
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,855,2,139,268,15,5,11,8,31,7,8,3,0,1,0,0,496,7,503,967
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,856,2,136,289,23,6,8,6,32,8,18,5,12,1,0,1,544,20,565,1011
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,857,7,628,1366,98,22,58,91,183,42,44,13,17,3,0,2,2565,40,2607,5169
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,858,4,297,541,36,16,16,21,63,14,23,4,7,2,0,0,1040,25,1065,2509
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,859,2,152,186,8,1,2,6,24,5,5,3,4,0,0,0,396,5,401,799
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,860,1,102,166,9,0,2,5,23,2,0,0,0,0,0,0,309,9,318,651
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,861,2,178,272,6,8,10,6,34,6,5,3,2,0,0,0,530,20,550,1058
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,862,2,128,308,17,5,8,13,17,9,7,3,9,1,0,0,525,13,538,1013
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,863,2,135,246,13,4,2,9,24,3,6,7,5,0,0,0,454,14,468,960
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,864,2,81,241,13,7,12,8,27,4,12,4,4,3,0,0,416,10,426,864
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,865,2,114,305,16,6,9,10,29,6,9,4,7,3,0,0,518,7,525,929
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,866,2,202,251,18,7,9,3,34,7,13,5,7,1,7,0,564,8,572,1309
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,867,2,153,275,22,8,6,8,32,5,8,1,6,1,0,0,525,24,549,1067
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,868,1,100,206,12,4,4,10,26,3,8,1,4,0,0,0,378,10,388,709
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,869,2,104,236,12,5,7,10,19,4,1,4,4,1,0,0,407,6,413,805
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,870,2,112,162,10,5,7,8,16,4,3,1,2,0,0,0,330,13,343,773
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,871,2,174,215,17,3,11,7,36,7,3,2,7,0,0,0,482,14,496,1086
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,872,2,149,248,8,6,5,8,29,6,6,0,5,1,0,0,471,10,481,901
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,873,2,105,217,9,6,8,8,22,5,4,1,3,2,0,0,390,12,402,861
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,874,1,91,190,13,4,7,6,17,8,8,5,7,0,0,0,356,10,366,633
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,875,2,169,305,9,2,8,12,30,13,8,0,0,0,0,0,556,14,570,1104
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,876,1,115,138,10,3,5,4,18,2,10,0,0,0,0,0,305,6,311,711
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,877,2,139,176,9,2,10,1,19,9,3,2,1,0,0,1,371,13,385,838
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,878,1,77,201,15,2,7,5,9,0,1,1,2,0,0,0,320,6,326,643
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,879,1,115,193,10,3,6,5,23,2,2,1,6,1,0,0,367,9,376,723
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,880,2,150,199,17,6,9,4,25,4,19,5,5,1,0,0,444,19,463,920
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,881,2,153,339,18,8,12,6,32,9,13,3,6,1,0,0,600,16,616,1184
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,882,2,169,317,19,3,13,9,28,7,11,3,9,0,0,0,588,14,602,1188
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,883,3,209,265,18,10,18,5,50,6,12,158,7,0,0,0,758,19,777,1577
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,884,3,210,413,17,7,16,4,56,11,14,5,4,2,0,0,759,17,776,1641
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,885,2,141,223,12,5,9,5,32,3,7,7,5,0,0,1,449,13,463,1046
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,886,2,127,215,11,6,4,10,25,7,4,5,4,1,0,0,419,5,424,852
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,887,8,609,1185,64,15,40,43,125,33,33,10,10,2,0,1,2169,32,2202,5497
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,888,3,334,473,25,5,8,8,23,12,12,4,1,2,0,0,907,25,932,1960
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,889,2,223,306,11,3,7,4,19,4,8,2,9,0,0,0,596,13,609,1254
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,890,2,196,240,9,5,9,6,27,4,5,3,10,3,0,0,517,13,530,1140
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,891,1,151,151,6,6,3,6,15,4,9,0,3,0,0,0,354,8,362,738
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,892,2,166,153,10,2,2,5,18,2,3,0,4,0,0,0,365,5,370,760
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,893,2,124,142,5,3,3,7,30,4,6,3,2,2,0,0,331,13,344,774
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,894,2,153,260,14,5,10,5,28,7,18,0,0,1,0,1,501,5,507,1138
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,895,2,120,208,11,3,3,3,18,6,5,0,0,0,0,0,377,9,386,848
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,896,2,180,319,14,12,13,11,51,7,16,3,5,0,0,0,631,10,641,1368
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,897,2,176,254,5,0,5,4,12,5,8,0,0,0,0,0,469,5,474,987
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,898,2,156,250,11,2,3,3,24,11,6,3,1,0,0,0,470,16,486,964
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,899,2,129,318,7,4,14,0,32,9,11,0,0,0,0,9,524,9,542,1072
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,900,2,146,159,10,3,9,2,22,4,5,6,5,3,0,0,374,7,381,754
1,26,SONORA,15,OBREGON SUR,59,CAJEME,901,7,547,1010,59,19,33,13,101,26,35,9,15,2,1,5,1870,37,1912,4802
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,902,2,162,199,4,4,11,5,22,5,6,1,4,2,0,0,425,13,438,919
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,903,2,80,103,4,7,5,0,9,2,5,0,1,0,0,0,216,12,228,536
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,904,3,192,334,13,6,3,8,46,9,13,4,9,0,0,0,637,16,653,1719
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,905,2,127,198,10,7,11,8,15,4,7,3,3,0,0,0,393,3,396,853
1,26,SONORA,15,OBREGON SUR,59,CAJEME,906,3,231,338,13,11,11,11,41,12,9,3,1,0,0,0,681,13,694,1664
1,26,SONORA,15,OBREGON SUR,59,CAJEME,907,4,377,415,20,8,16,22,45,14,12,9,6,1,0,1,945,32,978,2390
1,26,SONORA,15,OBREGON SUR,59,CAJEME,908,3,253,434,22,10,10,12,41,10,19,7,3,0,0,0,821,21,842,1956
1,26,SONORA,15,OBREGON SUR,59,CAJEME,909,3,266,429,28,3,22,8,61,9,19,10,0,0,0,0,855,11,866,1854
1,26,SONORA,15,OBREGON SUR,59,CAJEME,910,6,528,791,33,17,34,30,88,20,19,5,0,0,0,2,1565,32,1599,3947
1,26,SONORA,15,OBREGON SUR,59,CAJEME,911,6,521,689,42,10,30,76,82,27,16,9,4,2,0,1,1508,6,1515,3973
1,26,SONORA,15,OBREGON SUR,59,CAJEME,912,5,558,703,36,16,31,27,91,20,36,5,12,2,0,0,1537,28,1565,3700
1,26,SONORA,15,OBREGON SUR,59,CAJEME,913,2,158,233,9,6,10,7,28,6,14,4,3,1,0,0,479,10,489,1095
1,26,SONORA,15,OBREGON SUR,59,CAJEME,914,2,146,207,10,5,5,5,20,4,6,0,0,0,0,0,408,10,418,929
1,26,SONORA,15,OBREGON SUR,59,CAJEME,915,4,366,425,27,9,18,9,47,6,13,4,5,4,0,0,933,14,947,2561
1,26,SONORA,15,OBREGON SUR,59,CAJEME,916,5,431,778,57,21,17,50,99,30,22,1,5,0,0,1,1511,38,1550,3506
1,26,SONORA,15,OBREGON SUR,59,CAJEME,917,2,134,110,34,1,5,2,23,8,12,120,1,2,0,0,452,14,466,820
1,26,SONORA,15,OBREGON SUR,59,CAJEME,918,1,118,182,9,4,8,3,17,5,6,0,4,0,0,0,356,14,370,721
1,26,SONORA,15,OBREGON SUR,59,CAJEME,919,4,282,402,26,12,16,10,32,17,13,6,9,2,0,1,827,11,839,2426
1,26,SONORA,15,OBREGON SUR,59,CAJEME,920,3,308,372,35,2,9,3,40,7,5,4,2,4,1,0,792,18,810,2230
1,26,SONORA,15,OBREGON SUR,59,CAJEME,921,2,190,155,14,7,5,9,22,6,5,2,0,0,0,0,415,8,423,1038
1,26,SONORA,15,OBREGON SUR,59,CAJEME,922,2,164,297,31,0,13,21,58,7,11,2,5,1,2,0,612,14,626,1221
1,26,SONORA,15,OBREGON SUR,59,CAJEME,923,2,125,251,14,3,5,8,30,14,6,3,0,0,0,0,459,6,465,908
1,26,SONORA,15,OBREGON SUR,59,CAJEME,924,2,149,295,18,5,10,12,33,6,13,4,4,1,0,1,550,7,558,1228
1,26,SONORA,15,OBREGON SUR,59,CAJEME,925,2,125,250,23,10,15,10,31,4,5,4,5,0,0,0,482,20,502,997
1,26,SONORA,15,OBREGON SUR,59,CAJEME,926,2,156,204,11,2,4,16,23,7,5,3,4,3,0,1,438,5,444,913
1,26,SONORA,15,OBREGON SUR,59,CAJEME,927,2,117,188,12,2,8,2,19,9,4,0,2,1,0,1,364,5,370,926
1,26,SONORA,15,OBREGON SUR,59,CAJEME,928,3,183,281,11,8,13,6,20,2,12,2,6,2,0,1,546,18,565,1516
1,26,SONORA,15,OBREGON SUR,59,CAJEME,929,2,119,331,12,4,8,6,29,10,11,2,5,0,0,1,537,7,545,1102
1,26,SONORA,15,OBREGON SUR,59,CAJEME,930,2,190,326,25,3,12,11,21,8,7,2,4,2,0,4,611,12,627,1242
1,26,SONORA,15,OBREGON SUR,59,CAJEME,931,2,138,273,14,4,7,6,29,10,8,0,2,0,1,1,492,12,505,965
1,26,SONORA,15,OBREGON SUR,59,CAJEME,932,2,141,247,5,6,10,6,38,3,6,2,1,1,1,0,467,8,475,987
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,933,1,46,111,0,0,0,2,2,0,0,4,5,0,0,0,170,4,174,364
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,934,1,134,149,1,2,0,1,7,0,0,0,0,0,0,0,294,11,305,416
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,935,1,123,168,4,4,1,4,4,1,1,1,0,1,0,0,312,21,333,734
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,936,3,377,653,7,3,11,7,35,1,3,14,1,4,0,0,1116,17,1133,1968
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,937,3,201,383,15,10,13,15,20,5,4,4,8,1,0,1,679,17,697,1546
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,938,2,142,209,2,5,1,4,5,3,1,5,3,0,0,0,380,11,391,839
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,939,2,198,254,19,5,9,3,16,4,6,4,4,2,0,0,524,19,543,1244
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,940,2,215,348,12,8,7,12,28,9,5,5,6,1,0,0,656,20,676,1442
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,941,2,123,187,4,3,8,4,12,3,3,0,10,2,0,0,359,14,373,850
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,942,2,286,331,11,6,8,4,27,6,6,10,4,0,0,0,699,14,713,1456
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,943,2,173,333,8,1,7,3,36,10,8,2,4,2,0,1,587,19,607,1256
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,944,2,164,188,4,1,7,2,17,3,3,1,6,0,0,0,396,15,411,808
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,945,4,367,637,20,6,14,5,59,13,9,10,18,2,0,1,1160,30,1191,2916
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,946,2,86,240,3,3,5,3,28,6,4,6,5,0,0,0,389,15,404,827
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,947,2,278,308,19,10,7,7,25,7,4,0,0,0,0,0,665,21,686,1348
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,948,2,178,285,24,7,11,5,38,7,7,0,0,0,0,0,562,11,573,1293
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,949,7,649,1177,100,31,31,23,115,29,21,9,7,2,0,7,2194,46,2247,5106
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,950,2,129,226,9,4,11,14,23,8,4,6,5,1,0,1,440,15,456,867
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,951,17,1408,2551,181,45,81,82,263,79,71,38,26,8,0,2,4833,106,4941,12184
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,952,2,198,245,8,5,8,15,15,5,4,2,5,3,0,1,513,18,532,1130
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,953,1,79,125,3,2,5,1,4,2,3,4,8,1,0,0,237,9,246,515
1,26,SONORA,18,OBREGON NORTE,59,CAJEME,954,2,198,304,10,2,10,13,23,6,3,4,0,0,0,0,573,13,586,1075
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,955,2,134,199,5,3,4,3,14,1,5,4,7,0,0,0,379,13,392,941
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,956,12,924,1806,114,25,61,98,188,44,71,12,25,3,1,5,3372,80,3457,7987
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,957,2,226,240,12,3,5,6,34,5,5,3,9,0,0,0,548,14,562,1158
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,958,2,218,351,12,3,3,10,30,4,3,8,8,1,1,0,652,16,668,1365
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,959,2,218,300,9,2,4,10,23,2,6,0,6,0,0,0,580,8,588,1094
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,960,2,188,312,9,6,5,9,44,6,2,8,5,0,0,0,594,16,610,1081
1,26,SONORA,17,OBREGON CENTRO,59,CAJEME,961,2,371,311,3,5,6,4,14,1,1,4,8,0,0,0,728,9,737,1166
1,26,SONORA,16,OBREGON SURESTE,59,CAJEME,962,2,240,246,7,3,6,1,10,3,4,3,2,1,0,0,526,20,546,1050
1,26,SONORA,15,OBREGON SUR,59,CAJEME,963,2,169,198,10,3,2,4,12,0,9,0,1,0,0,0,408,8,416,884
1,26,SONORA,15,OBREGON SUR,59,CAJEME,964,2,252,363,12,5,9,27,26,2,5,6,9,2,0,0,718,20,738,1499
1,26,SONORA,15,OBREGON SUR,59,CAJEME,965,2,158,272,9,6,2,3,27,2,2,0,6,0,0,0,487,6,493,874
1,26,SONORA,15,OBREGON SUR,59,CAJEME,966,4,335,532,38,12,16,24,38,8,8,8,11,4,0,0,1034,35,1069,2544
1,26,SONORA,15,OBREGON SUR,59,CAJEME,967,2,166,194,10,6,6,9,18,4,1,0,2,2,0,1,418,9,428,1063
1,26,SONORA,15,OBREGON SUR,59,CAJEME,968,2,127,301,9,1,8,9,18,1,5,5,5,0,0,0,489,10,499,1062
1,26,SONORA,15,OBREGON SUR,59,CAJEME,969,2,142,243,14,2,5,7,21,5,4,1,5,0,0,1,449,9,459,928
1,26,SONORA,15,OBREGON SUR,59,CAJEME,970,2,133,209,12,1,3,21,35,4,5,1,2,3,0,1,429,8,438,876
1,26,SONORA,15,OBREGON SUR,59,CAJEME,971,2,174,369,19,0,5,0,30,2,1,0,0,0,0,0,600,19,619,1387
1,26,SONORA,15,OBREGON SUR,59,CAJEME,972,2,186,156,11,2,4,3,19,3,2,7,3,1,0,0,397,10,407,915
