CIRCUNSCRIPCION,﻿ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,NVA_ALIANZA,MC,MORENA,PH,ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CC_PAN_PRI_PRD_NVA_ALIANZA_PH_ES,CC_PAN_PRI_PVEM,CC_PAN_PRD_NVA_ALIANZA,CC_PAN_PRD,CC_PAN_PRD_PT,CC_PAN_PRD_PT_NVA_ALIANZA_ES,CC_PAN_PRD_PT_NVA_ALIANZA_PH,CC_PAN_PT,CC_PAN_MC,CC_PAN_PH,CC_PRI_PVEM_PT,CC_PRI_PVEM,CC_PRD_PT,CC_PRD_PT_NVA_ALIANZA,CC_PRD_PT_NVA_ALIANZA_ES,CC_PRD_PT_NVA_ALIANZA_PH,CC_PRD_PT_ES,CC_PRD_PT_PH,CC_PRD_NVA_ALIANZA,CC_PRD_NVA_ALIANZA_ES,CC_PRD_ES,CC_PT_NVA_ALIANZA_PH,CC_PT_MC,CC_PT_ES,CC_PT_PH,CC_PT_PH_ES,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,4,JIQUILPAN,11,BRISEÑAS,185,3,85,146,211,477,4,199,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1126,31,1157,1667
5,16,MICHOACAN,4,JIQUILPAN,11,BRISEÑAS,186,1,20,227,101,117,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,7,477,652
5,16,MICHOACAN,4,JIQUILPAN,11,BRISEÑAS,187,1,16,199,75,189,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,13,500,679
5,16,MICHOACAN,4,JIQUILPAN,11,BRISEÑAS,188,2,33,215,136,488,3,68,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,946,21,967,1366
5,16,MICHOACAN,4,JIQUILPAN,11,BRISEÑAS,189,2,22,166,270,232,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,716,3,719,986
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,726,2,65,135,64,2,148,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,17,441,841
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,727,4,79,403,145,4,402,0,0,18,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,1124,28,1152,2288
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,728,2,62,322,66,1,310,0,0,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,778,22,801,1396
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,729,2,32,262,84,4,204,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,16,619,1096
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,730,2,37,175,58,1,132,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,410,17,427,752
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,731,2,25,167,57,2,166,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,428,17,445,846
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,732,1,16,72,18,2,148,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,259,11,270,504
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,733,3,36,278,104,7,383,0,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821,26,847,1649
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,734,2,38,286,73,1,219,0,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,639,22,661,1142
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,735,2,24,209,47,7,171,0,0,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,9,481,836
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,736,2,44,249,95,2,189,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,597,21,619,1040
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,737,2,26,270,30,0,139,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,470,12,482,876
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,738,3,51,321,93,4,288,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,780,24,804,1517
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,739,2,34,159,64,4,156,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425,14,439,925
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,740,1,6,161,51,1,85,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,12,320,645
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,741,2,17,279,54,3,189,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,551,13,564,1017
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,742,2,50,242,83,2,251,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,645,19,665,1338
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,743,2,56,194,79,1,182,0,0,12,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,529,12,541,1071
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,744,3,97,369,118,5,489,0,0,35,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1122,40,1162,2185
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,745,2,36,199,105,1,73,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422,6,428,826
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,746,2,32,215,69,1,100,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,428,7,435,863
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,747,2,82,137,194,8,135,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,567,23,590,1271
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,748,2,2,107,22,1,51,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,7,192,387
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,749,2,50,132,94,1,212,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,494,18,512,878
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,750,1,14,53,85,4,103,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,18,279,545
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,751,2,49,242,196,10,154,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,676,21,697,1365
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,752,3,116,119,155,2,236,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,642,35,677,1535
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,753,1,4,26,16,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74,4,78,189
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,754,2,10,133,16,14,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,12,263,745
5,16,MICHOACAN,4,JIQUILPAN,45,JIQUILPAN,755,1,1,35,3,1,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,1,72,131
5,16,MICHOACAN,4,JIQUILPAN,53,MARCOS CASTELLANOS,929,2,364,533,30,2,3,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,959,20,979,1404
5,16,MICHOACAN,4,JIQUILPAN,53,MARCOS CASTELLANOS,930,3,468,625,41,6,2,7,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1170,15,1186,1768
5,16,MICHOACAN,4,JIQUILPAN,53,MARCOS CASTELLANOS,931,2,262,249,8,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,527,8,536,801
5,16,MICHOACAN,4,JIQUILPAN,53,MARCOS CASTELLANOS,932,2,246,362,17,1,5,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,645,6,652,967
5,16,MICHOACAN,4,JIQUILPAN,53,MARCOS CASTELLANOS,933,2,279,372,8,2,1,2,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682,14,696,1097
5,16,MICHOACAN,4,JIQUILPAN,53,MARCOS CASTELLANOS,934,2,234,285,6,0,3,0,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546,9,555,861
5,16,MICHOACAN,4,JIQUILPAN,53,MARCOS CASTELLANOS,936,1,122,129,11,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,5,274,397
5,16,MICHOACAN,4,JIQUILPAN,53,MARCOS CASTELLANOS,937,2,295,208,63,0,1,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,583,27,610,905
5,16,MICHOACAN,4,JIQUILPAN,53,MARCOS CASTELLANOS,938,1,106,74,31,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,1,219,300
5,16,MICHOACAN,4,JIQUILPAN,53,MARCOS CASTELLANOS,939,1,209,136,26,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,380,13,393,592
5,16,MICHOACAN,4,JIQUILPAN,53,MARCOS CASTELLANOS,940,1,69,25,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,4,103,126
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1389,2,44,123,190,1,67,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,641,10,651,891
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1390,2,46,94,217,1,53,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,597,13,611,863
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1391,2,51,192,304,2,65,1,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,863,14,877,1270
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1392,2,37,92,174,1,117,2,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,560,13,573,812
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1393,2,48,122,173,0,51,2,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,572,12,584,780
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1394,2,75,169,241,3,105,3,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,790,27,817,1160
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1395,2,44,187,147,1,55,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,679,7,686,943
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1396,2,26,221,193,2,52,1,240,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,736,29,765,1055
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1397,1,56,123,29,3,49,3,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,296,8,305,583
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1398,1,52,79,62,1,64,2,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,7,314,590
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1399,1,86,63,75,0,31,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,5,330,621
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1400,1,66,134,57,1,88,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420,7,427,738
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1401,2,47,75,152,2,27,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,519,12,531,840
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1402,1,44,42,150,3,34,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,447,5,452,735
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1403,2,21,54,57,1,53,2,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,11,307,521
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1404,2,19,83,84,6,146,2,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,540,16,556,947
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1405,2,17,75,157,4,60,2,251,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,569,21,590,848
5,16,MICHOACAN,4,JIQUILPAN,63,PAJACUARÁN,1406,2,66,44,145,3,61,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,11,354,533
5,16,MICHOACAN,4,JIQUILPAN,75,COJUMATLÁN DE RÉGULES,1675,2,0,357,208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,570,3,573,857
5,16,MICHOACAN,4,JIQUILPAN,75,COJUMATLÁN DE RÉGULES,1676,1,0,284,160,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,458,4,462,743
5,16,MICHOACAN,4,JIQUILPAN,75,COJUMATLÁN DE RÉGULES,1677,1,0,232,171,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,407,4,412,618
5,16,MICHOACAN,4,JIQUILPAN,75,COJUMATLÁN DE RÉGULES,1678,1,0,217,269,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,12,504,726
5,16,MICHOACAN,4,JIQUILPAN,75,COJUMATLÁN DE RÉGULES,1679,4,0,261,593,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,869,7,876,1189
5,16,MICHOACAN,4,JIQUILPAN,75,COJUMATLÁN DE RÉGULES,1680,2,0,376,527,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,911,7,918,1285
5,16,MICHOACAN,4,JIQUILPAN,75,COJUMATLÁN DE RÉGULES,1681,2,0,112,311,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,436,4,440,843
5,16,MICHOACAN,4,JIQUILPAN,75,COJUMATLÁN DE RÉGULES,1682,2,0,190,257,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,461,4,465,686
5,16,MICHOACAN,4,JIQUILPAN,75,COJUMATLÁN DE RÉGULES,1683,2,0,149,442,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,602,7,611,912
5,16,MICHOACAN,4,JIQUILPAN,77,SAHUAYO,1719,2,360,173,12,2,4,13,2,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,24,648,1151
5,16,MICHOACAN,4,JIQUILPAN,77,SAHUAYO,1720,2,279,198,9,5,1,20,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,562,35,598,1201
5,16,MICHOACAN,4,JIQUILPAN,77,SAHUAYO,1721,5,630,589,49,8,1,34,16,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1449,101,1550,3293
5,16,MICHOACAN,4,JIQUILPAN,77,SAHUAYO,1722,1,137,129,10,2,2,13,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,10,336,665
5,16,MICHOACAN,4,JIQUILPAN,77,SAHUAYO,1723,1,165,144,7,3,0,5,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,16,362,726
5,16,MICHOACAN,4,JIQUILPAN,77,SAHUAYO,1724,2,198,160,11,4,2,12,5,7,0,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,25,448,833
5,16,MICHOACAN,4,JIQUILPAN,77,SAHUAYO,1725,2,275,128,6,4,3,21,3,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,470,28,500,923
5,16,MICHOACAN,4,JIQUILPAN,77,SAHUAYO,1726,2,284,218,8,2,0,24,4,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,586,24,611,1185
5,16,MICHOACAN,4,JIQUILPAN,77,SAHUAYO,1727,1,190,132,6,0,0,16,2,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,371,14,385,714
5,16,MICHOACAN,4,JIQUILPAN,77,SAHUAYO,1728,2,301,144,16,3,1,9,4,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,493,12,506,881
5,16,MICHOACAN,4,JIQUILPAN,77,SAHUAYO,1729,1,178,128,19,1,1,13,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,359,11,370,635
5,16,MICHOACAN,4,JIQUILPAN,77,SAHUAYO,1730,1,217,133,6,0,1,23,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,399,11,410,683
5,16,MICHOACAN,4,JIQUILPAN,77,SAHUAYO,1731,2,319,165,5,2,0,40,4,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,19,594,1167
5,16,MICHOACAN,4,JIQUILPAN,77,SAHUAYO,1732,2,414,265,14,2,3,33,2,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776,20,796,1364
5,16,MICHOACAN,4,JIQUILPAN,77,SAHUAYO,1733,2,233,183,8,1,2,13,4,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,14,492,889
5,16,MICHOACAN,4,JIQUILPAN,77,SAHUAYO,1734,2,239,217,9,3,2,18,4,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,514,6,521,789
5,16,MICHOACAN,4,JIQUILPAN,77,SAHUAYO,1735,1,184,116,8,1,0,14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,10,350,629
5,16,MICHOACAN,4,JIQUILPAN,77,SAHUAYO,1736,1,179,99,4,1,1,15,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,317,8,326,506
5,16,MICHOACAN,4,JIQUILPAN,77,SAHUAYO,1737,2,263,158,7,0,1,6,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,15,472,849
5,16,MICHOACAN,4,JIQUILPAN,77,SAHUAYO,1738,2,334,176,12,1,1,19,1,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,581,36,617,1190
