"source_file","district","municipality","# iddistritolocal","nombredistrito","idmunicipio","nombremunicipio","seccion","numcasilla","tipocasilla","ex_contigua","PAN","PRI","PRD","PT","PVEM","MC","MORENA","PNAH","PAN_PRI_PRD","MORENA_PNAH","CI_01","CI_02","CNR","VN","TOTAL"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1628","1","B","0",NA,NA,NA,"66",NA,"177",NA,NA,"51","153",NA,NA,"0","15","462"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1628","1","C","0",NA,NA,NA,"55",NA,"164",NA,NA,"70","204",NA,NA,"1","8","502"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1629","1","B","0",NA,NA,NA,"79",NA,"127",NA,NA,"55","158",NA,NA,"0","12","431"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1629","1","C","0",NA,NA,NA,"73",NA,"138",NA,NA,"41","152",NA,NA,"0","14","418"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1629","2","C","0",NA,NA,NA,"73",NA,"147",NA,NA,"49","126",NA,NA,"0","13","408"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1629","3","C","0",NA,NA,NA,"67",NA,"142",NA,NA,"44","161",NA,NA,"0","14","428"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","1","B","0",NA,NA,NA,"11",NA,"67",NA,NA,"108","206",NA,NA,"2","13","407"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","1","C","0",NA,NA,NA,"22",NA,"57",NA,NA,"101","180",NA,NA,"2","12","374"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","2","C","0",NA,NA,NA,"22",NA,"63",NA,NA,"95","180",NA,NA,"0","12","372"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","3","C","0",NA,NA,NA,"20",NA,"51",NA,NA,"103","200",NA,NA,"0","10","384"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","4","C","0",NA,NA,NA,"18",NA,"59",NA,NA,"97","184",NA,NA,"0","12","370"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","1","E","0",NA,NA,NA,"24",NA,"41",NA,NA,"61","204",NA,NA,"0","13","343"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","1","E","1",NA,NA,NA,"24",NA,"41",NA,NA,"61","204",NA,NA,"0","13","343"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","1","E","2",NA,NA,NA,"17",NA,"40",NA,NA,"75","192",NA,NA,"0","15","339"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","2","E","0",NA,NA,NA,"21",NA,"66",NA,NA,"130","190",NA,NA,"2","12","421"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","2","E","1",NA,NA,NA,"19",NA,"64",NA,NA,"105","199",NA,NA,"0","9","396"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","2","E","2",NA,NA,NA,"27",NA,"55",NA,NA,"115","194",NA,NA,"0","11","402"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","2","E","3",NA,NA,NA,"25",NA,"66",NA,NA,"114","170",NA,NA,"2","6","383"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","2","E","4",NA,NA,NA,"18",NA,"48",NA,NA,"111","220",NA,NA,"1","17","415"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","3","E","0",NA,NA,NA,"15",NA,"84",NA,NA,"97","185",NA,NA,"1","10","392"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","3","E","2",NA,NA,NA,"17",NA,"71",NA,NA,"90","197",NA,NA,"0","10","385"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","3","E","3",NA,NA,NA,"18",NA,"77",NA,NA,"115","190",NA,NA,"0","12","412"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","3","E","4",NA,NA,NA,"19",NA,"70",NA,NA,"91","185",NA,NA,"0","21","386"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","3","E","5",NA,NA,NA,"13",NA,"79",NA,NA,"85","180",NA,NA,"0","14","371"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","4","E","0",NA,NA,NA,"14",NA,"50",NA,NA,"117","221",NA,NA,"2","19","423"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","4","E","1",NA,NA,NA,"20",NA,"67",NA,NA,"114","199",NA,NA,"0","20","420"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","4","E","2",NA,NA,NA,"25",NA,"53",NA,NA,"117","216",NA,NA,"0","9","420"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","5","E","0",NA,NA,NA,"19",NA,"58",NA,NA,"161","196",NA,NA,"0","8","442"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","5","E","1",NA,NA,NA,"15",NA,"54",NA,NA,"166","186",NA,NA,"0","11","432"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","5","E","2",NA,NA,NA,"15",NA,"54",NA,NA,"166","186",NA,NA,"0","11","432"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","5","E","3",NA,NA,NA,"13",NA,"80",NA,NA,"169","184",NA,NA,"2","9","457"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","5","E","4",NA,NA,NA,"21",NA,"78",NA,NA,"162","185",NA,NA,"1","16","463"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","5","E","5",NA,NA,NA,"15",NA,"58",NA,NA,"163","173",NA,NA,"1","14","424"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","1","S","0",NA,NA,NA,"0",NA,"0",NA,NA,"4","2",NA,NA,"0","0","6"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1631","1","C","0",NA,NA,NA,"27",NA,"88",NA,NA,"39","213",NA,NA,"0","18","385"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1631","2","C","0",NA,NA,NA,"18",NA,"100",NA,NA,"36","242",NA,NA,"0","15","411"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1631","3","C","0",NA,NA,NA,"21",NA,"105",NA,NA,"65","225",NA,NA,"0","24","440"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1631","4","C","0",NA,NA,NA,"16",NA,"92",NA,NA,"38","234",NA,NA,"0","12","392"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1632","1","B","0",NA,NA,NA,"37",NA,"78",NA,NA,"29","308",NA,NA,"0","13","465"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1632","1","C","0",NA,NA,NA,"28",NA,"78",NA,NA,"52","276",NA,NA,"14","0","448"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1632","2","C","0",NA,NA,NA,"32",NA,"77",NA,NA,"37","293",NA,NA,"0","10","449"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1633","1","B","0",NA,NA,NA,"41",NA,"206",NA,NA,"27","190",NA,NA,"0","17","481"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1633","1","C","0",NA,NA,NA,"22",NA,"237",NA,NA,"21","163",NA,NA,"0","19","462"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1633","1","E","0",NA,NA,NA,"32",NA,"132",NA,NA,"21","161",NA,NA,"3","13","362"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1633","1","E","1",NA,NA,NA,"37",NA,"133",NA,NA,"9","175",NA,NA,"0","23","377"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1634","1","B","0",NA,NA,NA,"77",NA,"55",NA,NA,"29","138",NA,NA,"0","14","313"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1634","1","C","0",NA,NA,NA,"66",NA,"53",NA,NA,"41","144",NA,NA,"0","14","318"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1635","1","B","0",NA,NA,NA,"26",NA,"81",NA,NA,"66","270",NA,NA,"0","16","459"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1635","1","C","0",NA,NA,NA,"34",NA,"82",NA,NA,"43","278",NA,NA,"0","20","457"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1636","1","C","0",NA,NA,NA,"20",NA,"50",NA,NA,"23","156",NA,NA,"0","9","258"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1637","1","B","0",NA,NA,NA,"14",NA,"51",NA,NA,"49","322",NA,NA,"0","12","448"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1637","1","C","0",NA,NA,NA,"32",NA,"38",NA,NA,"41","295",NA,NA,"0","14","420"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1637","2","C","0",NA,NA,NA,"31",NA,"41",NA,NA,"40","299",NA,NA,"0","8","419"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1637","3","C","0",NA,NA,NA,"27",NA,"41",NA,NA,"39","317",NA,NA,"2","11","437"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1638","1","B","0",NA,NA,NA,"170",NA,"41",NA,NA,"49","243",NA,NA,"0","21","524"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1638","1","C","0",NA,NA,NA,"171",NA,"32",NA,NA,"64","228",NA,NA,"0","23","518"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1639","1","B","0",NA,NA,NA,"46",NA,"70",NA,NA,"49","159",NA,NA,"0","15","339"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1639","1","C","0",NA,NA,NA,"32",NA,"84",NA,NA,"57","153",NA,NA,"0","20","346"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1640","1","B","0",NA,NA,NA,"26",NA,"94",NA,NA,"48","114",NA,NA,"1","8","291"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1641","1","B","0",NA,NA,NA,"85",NA,"85",NA,NA,"45","145",NA,NA,"0","16","376"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1641","1","C","0",NA,NA,NA,"79",NA,"72",NA,NA,"28","158",NA,NA,"0","13","350"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1642","1","B","0",NA,NA,NA,"45",NA,"100",NA,NA,"57","189",NA,NA,"0","20","411"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1642","1","C","0",NA,NA,NA,"36",NA,"104",NA,NA,"57","210",NA,NA,"0","21","428"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1642","2","C","0",NA,NA,NA,"34",NA,"74",NA,NA,"58","212",NA,NA,"1","13","392"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1643","1","B","0",NA,NA,NA,"48",NA,"158",NA,NA,"78","249",NA,NA,"0","16","549"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1628","2","C","0",NA,NA,NA,"39",NA,"168",NA,NA,"74","175",NA,NA,"2","17","475"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1630","3","E","1",NA,NA,NA,"20",NA,"73",NA,NA,"85","197",NA,NA,"0","9","384"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1631","1","B","0",NA,NA,NA,"15",NA,"60",NA,NA,"35","221",NA,NA,"0","14","345"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA","10","ZEMPOALA","83","ZEMPOALA","1636","1","B","0",NA,NA,NA,"13",NA,"61",NA,NA,"25","174",NA,NA,"0","18","291"
"88_ZEMPOALA.xlsx","Distrito 10","ZEMPOALA",NA,NA,NA,NA,NA,NA,NA,NA,"0","0","0","2574","0","6011","0","0","5166","14173","0","0","40","992","28956"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1503","1","B","0","13","65","5","31","9","19",NA,NA,NA,"142","17",NA,"0","18","319"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1503","1","C","0","15","59","2","26","15","21",NA,NA,NA,"164","10",NA,"0","26","338"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1503","2","C","0","9","48","1","35","9","19",NA,NA,NA,"147","15",NA,"0","23","306"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1503","3","C","0","18","42","2","49","11","24",NA,NA,NA,"153","20",NA,"0","23","342"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1503","4","C","0","21","39","5","24","13","17",NA,NA,NA,"152","14",NA,"1","16","302"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1503","5","C","0","16","41","4","25","12","25",NA,NA,NA,"185","18",NA,"0","22","348"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1503","6","C","0","23","53","5","27","14","18",NA,NA,NA,"143","17",NA,"0","13","313"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1504","1","B","0","38","86","6","30","25","23",NA,NA,NA,"160","19",NA,"0","17","404"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1504","1","C","0","33","76","4","15","13","17",NA,NA,NA,"169","22",NA,"0","19","368"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1504","2","C","0","18","93","1","11","17","21",NA,NA,NA,"154","19",NA,"0","16","350"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1504","3","C","0","32","95","4","28","16","24",NA,NA,NA,"152","19",NA,"0","15","385"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1504","4","C","0","29","95","3","34","12","20",NA,NA,NA,"138","26",NA,"1","21","379"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1504","5","C","0","36","92","1","25","16","14",NA,NA,NA,"155","18",NA,"0","16","373"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1504","6","C","0","29","80","1","39","20","20",NA,NA,NA,"152","26",NA,"0","14","381"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1504","1","E","1","34","42","2","21","10","20",NA,NA,NA,"118","16",NA,"0","18","281"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1504","1","E","0","23","59","3","15","8","18",NA,NA,NA,"114","11",NA,"0","18","269"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1505","1","C","0","44","133","5","35","23","37",NA,NA,NA,"165","15",NA,"0","14","471"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1505","2","C","0","51","137","1","23","13","28",NA,NA,NA,"179","21",NA,"0","18","471"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1505","3","C","0","53","130","3","34","13","32",NA,NA,NA,"188","22",NA,"0","11","486"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1505","4","C","0","45","138","1","44","16","28",NA,NA,NA,"169","17",NA,"0","23","481"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1505","5","C","0","48","136","1","31","15","26",NA,NA,NA,"179","30",NA,"0","13","479"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1506","1","C","0","43","176","2","36","17","23",NA,NA,NA,"160","17",NA,"0","12","486"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1507","1","C","0","30","121","2","45","14","22",NA,NA,NA,"167","10",NA,"0","9","420"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1507","2","C","0","29","93","2","30","17","11",NA,NA,NA,"164","13",NA,"1","16","376"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1509","2","C","0","50","97","1","27","14","26",NA,NA,NA,"176","16",NA,"2","7","416"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1510","1","B","0","49","59","7","17","9","18",NA,NA,NA,"173","21",NA,"0","20","373"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1510","1","C","0","42","52","11","23","8","16",NA,NA,NA,"158","25",NA,"0","25","360"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1510","2","C","0","57","63","2","21","10","17",NA,NA,NA,"157","30",NA,"1","20","378"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1510","3","C","0","39","56","0","23","15","25",NA,NA,NA,"165","24",NA,"0","17","364"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1510","4","C","0","48","54","2","20","10","9",NA,NA,NA,"156","32",NA,"0","14","345"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1512","1","B","0","37","53","1","29","11","14",NA,NA,NA,"175","15",NA,"0","24","359"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1512","1","C","0","34","51","4","27","8","12",NA,NA,NA,"170","30",NA,"0","8","344"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1512","2","C","0","31","41","1","20","12","21",NA,NA,NA,"143","30",NA,"0","22","321"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1512","3","C","0","39","55","4","22","14","14",NA,NA,NA,"153","32",NA,"0","9","342"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1512","4","C","0","26","49","1","34","15","19",NA,NA,NA,"142","28",NA,"0","13","327"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1513","1","B","0","25","53","1","23","9","15",NA,NA,NA,"135","39",NA,"0","14","314"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1513","1","C","0","32","38","3","36","12","22",NA,NA,NA,"152","22",NA,"1","11","329"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1513","2","C","0","39","63","1","33","11","17",NA,NA,NA,"134","20",NA,"0","11","329"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1513","3","C","0","33","65","1","24","17","20",NA,NA,NA,"129","32",NA,"0","18","339"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1514","1","B","0","29","71","1","30","14","26",NA,NA,NA,"147","21",NA,"0","19","358"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1514","1","C","0","47","92","2","32","23","28",NA,NA,NA,"141","24",NA,"0","18","407"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1514","2","C","0","43","96","0","20","12","24",NA,NA,NA,"166","8",NA,"0","22","391"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1515","1","B","0","17","62","3","34","6","7",NA,NA,NA,"158","25",NA,"0","10","322"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1515","1","C","0","21","57","4","27","8","10",NA,NA,NA,"147","15",NA,"1","20","310"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1515","2","C","0","25","62","1","34","10","16",NA,NA,NA,"122","21",NA,"0","20","311"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1516","1","B","0","22","74","1","23","7","9",NA,NA,NA,"139","18",NA,"0","16","309"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1516","1","C","0","19","79","1","23","14","14",NA,NA,NA,"110","27",NA,"0","9","296"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1516","2","C","0","32","71","4","16","8","11",NA,NA,NA,"146","17",NA,"1","13","319"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1517","1","B","0","35","125","3","29","14","13",NA,NA,NA,"140","23",NA,"0","15","397"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1518","1","B","0","24","157","4","28","14","11",NA,NA,NA,"132","18",NA,"0","9","397"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1518","1","C","0","44","169","3","25","9","16",NA,NA,NA,"131","13",NA,"0","9","419"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1519","1","C","0","20","76","2","21","18","8",NA,NA,NA,"96","19",NA,"0","14","274"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1521","1","B","0","21","124","1","23","11","9",NA,NA,NA,"69","9",NA,"0","13","280"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1521","1","C","0","30","110","0","12","5","4",NA,NA,NA,"84","7",NA,"0","16","268"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1522","1","B","0","35","139","0","22","9","11",NA,NA,NA,"85","14",NA,"1","9","325"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1522","1","C","0","34","122","1","24","10","11",NA,NA,NA,"90","20",NA,"3","7","322"
"76_TULANCINGO.xlsx","Distrito 11","TULANCINGO","11","TULANCINGO DE BRAVO","76","TULANCINGO DE BRAVO","1524","1","B","0","29","112","1","21","16","15",NA,NA,NA,"151","37",NA,"0","23","405"
