CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,C_COMUN_PAN_PRD_PRS_PHBCS,PRI,PT,PVEM,MC,NA,MORENA,ES,BCSC,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,158,C,1,0,C01,58,14,5,26,3,9,99,12,12,3,,,,,241,0,12,253,432,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,254,B,1,0,B,84,8,5,15,3,1,74,7,2,5,,,,,204,0,19,223,336,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,255,B,1,0,B,75,13,20,26,7,1,197,4,6,4,,,,,353,0,19,372,614,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,255,E,1,0,E01,47,23,12,23,9,6,150,9,20,4,,,,,303,0,30,333,678,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,255,E,1,1,E01C01,54,14,10,59,2,4,139,8,12,4,,,,,306,0,23,329,677,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,267,B,1,0,B,49,4,4,55,1,1,88,4,2,3,,,,,211,0,16,227,384,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,267,C,1,0,C01,32,5,7,43,7,1,116,3,1,2,,,,,217,0,14,231,384,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,267,E,1,0,E01,29,13,3,58,5,4,37,3,1,0,,,,,153,0,14,167,226,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,268,B,1,0,B,77,8,4,26,3,0,61,6,3,3,,,,,191,0,12,203,306,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,268,E,1,0,E01,16,10,0,26,0,0,18,0,1,1,,,,,72,0,11,83,109,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,269,B,1,0,B,70,40,6,62,3,2,114,5,5,1,,,,,308,0,22,330,550,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,269,C,1,0,C01,68,35,10,75,1,7,99,6,3,2,,,,,306,0,12,318,550,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,270,B,1,0,B,52,25,8,88,3,3,142,5,3,3,,,,,332,0,21,353,589,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,270,C,1,0,C01,66,15,8,71,3,7,143,4,4,9,,,,,330,0,18,348,588,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,270,C,2,0,C02,48,21,8,85,3,13,117,3,2,3,,,,,303,0,31,334,588,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,270,E,1,0,E01,141,6,9,83,4,8,129,8,6,5,,,,,399,0,30,429,566,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,271,B,1,0,B,67,60,10,36,6,5,146,8,5,1,,,,,344,0,17,361,549,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,271,E,1,0,E01,11,2,5,2,0,0,29,0,0,0,,,,,49,0,1,50,64,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,272,B,1,0,B,109,6,7,23,6,2,63,3,3,3,,,,,225,0,10,235,321,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,273,B,1,0,B,39,6,5,19,2,1,51,7,4,5,,,,,139,0,5,144,212,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,274,B,1,0,B,26,18,14,49,3,4,153,6,0,4,,,,,277,0,10,287,408,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,274,E,1,0,E01,18,7,17,32,3,3,83,2,1,3,,,,,169,0,8,177,455,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,274,E,1,1,E01C01,24,13,6,30,5,3,74,4,0,3,,,,,162,0,14,176,454,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,276,B,1,0,B,48,15,3,79,1,0,139,4,5,3,,,,,297,0,17,314,453,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,277,B,1,0,B,26,18,14,49,3,4,153,6,0,4,,,,,277,0,10,287,420,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,278,B,1,0,B,36,19,12,20,3,4,222,8,2,2,,,,,328,0,13,341,635,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,278,C,1,0,C01,48,22,9,30,0,4,226,13,3,3,,,,,358,0,10,368,635,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,279,B,1,0,B,3,2,1,4,0,1,12,0,1,0,,,,,24,0,1,25,40,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,279,E,1,0,E01,3,2,1,4,0,1,12,0,1,0,,,,,24,0,1,25,67,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,280,B,1,0,B,44,21,1,47,0,20,120,3,22,3,,,,,281,0,6,287,512,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,280,C,1,0,C01,51,22,1,49,1,26,107,1,20,1,,,,,279,0,14,293,512,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,280,C,2,0,C02,49,17,4,37,5,13,123,4,20,1,,,,,273,0,14,287,511,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,280,S,1,0,SMR01,12,3,3,5,0,2,28,2,1,2,,,,,58,0,2,60,0,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,280,S,2,0,SMR02,7,1,0,3,0,0,22,0,4,1,,,,,38,0,2,40,0,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,281,B,1,0,B,65,35,9,56,1,20,170,2,34,2,,,,,394,0,14,408,707,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,281,C,1,0,C01,44,30,5,74,1,26,175,4,27,1,,,,,387,0,21,408,706,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,282,B,1,0,B,57,25,11,53,2,28,133,4,32,6,,,,,351,0,14,365,643,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,282,C,1,0,C01,54,18,5,94,5,18,173,4,29,0,,,,,400,0,7,407,643,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,283,B,1,0,B,47,21,8,70,2,41,81,3,7,2,,,,,282,0,17,299,685,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,283,C,1,0,C01,51,13,13,47,3,36,109,1,8,1,,,,,282,0,12,294,584,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,283,C,2,0,C02,53,16,11,46,1,21,89,3,13,5,,,,,258,0,15,273,584,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,283,C,3,0,C03,70,22,6,51,3,23,97,5,11,0,,,,,288,0,13,301,584,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,284,B,1,0,B,18,1,6,9,0,2,16,1,2,0,,,,,55,0,6,61,116,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,287,B,1,0,B,20,7,7,11,0,1,23,3,0,0,,,,,72,0,6,78,143,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,6,LA PAZ,3,LA PAZ,287,E,1,0,E01,7,0,3,7,1,5,17,0,0,0,,,,,40,0,1,41,59,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,290,B,1,0,B,132,26,16,15,0,0,54,1,6,0,,30,,,280,0,7,287,502,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,290,C,1,0,C01,134,13,12,12,0,0,54,0,3,0,,36,,,264,0,2,266,501,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,290,C,2,0,C02,131,12,13,5,0,0,53,5,6,1,,36,,,262,0,8,270,501,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,291,B,1,0,B,81,81,88,26,0,5,101,3,6,2,,,,,393,0,16,409,673,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,291,C,1,0,C01,66,68,57,20,0,8,115,3,11,3,,,,,351,3,14,368,673,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,291,C,2,0,C02,61,63,72,23,0,2,112,4,11,2,,,,,350,0,16,366,672,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,291,S,1,0,SMR01,4,3,3,2,0,0,4,0,0,0,,,,,16,0,7,23,0,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,292,B,1,0,B,105,94,56,27,0,8,87,6,15,1,,,,,399,1,12,412,684,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,293,B,1,0,B,66,56,55,12,0,7,85,4,14,1,,,,,300,0,17,317,542,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,293,C,1,0,C01,54,60,43,17,0,7,97,3,4,4,,,,,289,0,9,298,542,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,294,B,1,0,B,127,24,30,14,0,8,90,3,11,2,,85,,,394,0,8,402,591,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,294,C,1,0,C01,126,23,21,25,0,4,97,6,7,5,,68,,,382,1,5,388,591,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,294,C,2,0,C02,145,12,28,21,0,4,77,10,5,1,,69,,,372,0,12,384,590,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,295,B,1,0,B,90,15,36,36,0,6,131,10,10,2,,59,,,395,0,13,408,658,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,295,C,1,0,C01,105,16,33,22,0,7,136,0,7,0,,47,,,373,0,21,394,657,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,295,C,2,0,C02,66,15,33,24,0,0,144,3,3,0,,48,,,336,0,16,352,657,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,295,C,3,0,C03,83,11,23,23,0,7,111,5,11,0,,67,,,341,0,14,355,657,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,296,B,1,0,B,92,15,44,21,0,6,112,6,9,2,,87,,,394,0,16,410,627,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,296,C,1,0,C01,65,18,31,28,0,0,96,6,10,1,,74,,,329,0,11,340,627,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,296,C,2,0,C02,70,16,27,16,0,1,119,3,7,3,,80,,,342,0,15,357,626,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,297,B,1,0,B,60,29,59,15,0,3,71,3,2,2,,,,,244,1,16,261,413,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,297,C,1,0,C01,41,33,60,16,0,2,69,2,1,0,,,,,224,0,12,236,413,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,298,B,1,0,B,90,22,36,23,0,4,128,8,10,0,,39,,,360,0,16,376,707,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,298,C,1,0,C01,102,15,42,16,0,6,127,4,6,1,,42,,,361,0,10,371,707,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,298,C,2,0,C02,91,6,29,18,0,3,141,1,14,0,,57,,,360,0,13,373,706,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,298,C,3,0,C03,83,13,45,27,0,3,133,3,12,1,,38,,,358,0,16,374,706,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,298,C,4,0,C04,65,14,37,26,0,3,129,7,14,3,,46,,,344,0,20,364,706,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,298,C,5,0,C05,92,7,40,23,0,7,110,7,14,5,,43,,,348,0,8,356,706,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,298,C,6,0,C06,82,15,28,23,0,2,110,5,9,0,,47,,,321,1,15,337,706,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,298,C,7,0,C07,78,7,36,28,0,6,128,11,15,0,,40,,,349,0,12,361,706,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,298,E,1,0,E01,83,15,32,20,0,3,140,6,10,0,,41,,,350,0,9,359,735,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,298,E,1,1,E01C01,82,16,19,28,0,5,151,5,5,3,,50,,,364,0,6,370,735,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,298,E,1,2,E01C02,74,9,33,22,0,0,161,3,15,2,,41,,,360,0,5,365,735,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,298,E,1,3,E01C03,80,14,30,24,0,3,136,7,14,1,,47,,,356,0,9,365,735,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,298,E,1,4,E01C04,85,11,34,33,0,2,147,13,16,4,,29,,,374,0,11,385,735,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,298,E,1,5,E01C05,77,15,38,26,0,5,133,10,7,2,,31,,,344,1,14,359,735,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,298,E,1,6,E01C06,74,14,28,29,0,5,134,8,6,2,,37,,,337,1,12,350,735,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,298,E,1,7,E01C07,92,15,33,26,0,3,125,7,12,3,,41,,,357,1,12,370,734,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,298,E,1,8,E01C08,93,9,22,28,0,4,131,4,14,0,,45,,,350,0,7,357,734,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,298,E,1,9,E01C09,73,9,23,32,0,1,136,7,15,0,,42,,,338,0,8,346,734,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,298,E,1,10,E01C10,83,13,22,35,0,7,133,8,15,0,,38,,,354,0,8,362,734,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,298,E,1,11,E01C11,78,11,34,18,0,3,125,0,10,0,,34,,,313,0,8,321,734,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,298,E,1,12,E01C12,67,18,22,30,0,4,151,2,6,1,,51,,,352,0,17,369,734,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,299,B,1,0,B,67,58,39,12,0,3,117,2,3,1,,,,,302,2,12,316,540,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,299,C,1,0,C01,54,74,31,23,0,1,109,4,2,4,,,,,302,0,13,315,540,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,300,B,1,0,B,72,34,74,28,0,2,143,4,14,0,,,,,371,0,17,388,727,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,300,C,1,0,C01,81,30,80,35,0,5,143,4,11,1,,,,,390,2,13,405,727,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,300,C,2,0,C02,53,26,65,24,0,11,136,4,14,0,,,,,333,0,8,341,727,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,300,C,3,0,C03,84,25,50,31,0,5,139,6,13,3,,,,,356,0,17,373,726,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,300,C,4,0,C04,69,29,58,38,0,4,129,7,9,2,,,,,345,0,10,355,726,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,300,C,5,0,C05,79,37,58,25,0,5,129,7,12,0,,,,,352,0,16,368,726,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,302,B,1,0,B,52,26,65,24,0,4,116,2,14,1,,,,,304,1,17,322,578,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,303,B,1,0,B,85,20,55,8,0,6,73,4,7,1,,,,,259,0,15,274,450,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,304,B,1,0,B,88,27,98,3,0,1,96,3,3,0,,,,,319,1,14,334,541,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,304,C,1,0,C01,89,20,97,11,0,7,79,2,5,1,,,,,311,0,25,336,541,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,304,C,2,0,C02,102,18,111,6,0,3,76,1,2,0,,,,,319,0,17,336,541,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,304,E,1,0,E01,23,8,18,0,0,3,49,2,3,1,,,,,107,0,3,110,156,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,305,B,1,0,B,150,22,159,8,0,2,86,2,3,0,,,,,432,0,19,451,612,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,305,E,1,0,E01,68,19,32,5,0,1,31,1,0,0,,,,,157,0,13,170,231,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,306,B,1,0,B,166,25,199,3,0,2,72,2,2,2,,,,,473,0,19,492,690,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,306,C,1,0,C01,134,29,240,6,0,2,57,3,4,3,,,,,478,0,14,492,689,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,306,E,1,0,E01,13,3,16,0,0,1,5,1,0,1,,,,,40,0,3,43,56,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,307,B,1,0,B,52,11,54,3,0,1,19,2,1,2,,,,,145,0,10,155,198,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,307,E,1,0,E01,37,3,14,1,0,0,7,0,0,0,,,,,62,0,1,63,79,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,308,B,1,0,B,137,44,161,5,0,1,34,4,2,0,,,,,388,0,23,411,514,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,308,C,1,0,C01,145,28,177,6,0,2,21,3,3,0,,,,,385,0,16,401,513,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,308,C,2,0,C02,101,27,180,6,0,1,27,0,0,0,,,,,342,0,20,362,513,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,308,E,1,0,E01,55,45,66,7,0,0,18,0,0,0,,,,,191,0,8,199,244,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,309,B,1,0,B,116,45,75,5,0,0,16,5,3,0,,,,,265,0,11,276,345,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,309,E,1,0,E01,39,16,35,2,0,2,15,4,1,2,,,,,116,0,9,125,159,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,310,B,1,0,B,85,23,158,18,0,2,99,6,4,0,,,,,395,0,15,410,683,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,310,C,1,0,C01,62,15,124,25,0,11,137,5,9,2,,,,,390,0,7,397,683,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,310,C,2,0,C02,61,13,135,21,0,0,122,5,11,4,,,,,372,1,6,379,683,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,310,C,3,0,C03,47,25,132,17,0,3,129,7,12,0,,,,,372,1,11,384,682,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,311,B,1,0,B,103,43,71,20,0,5,80,2,1,0,,,,,325,0,18,343,513,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,311,E,1,0,E01,28,5,24,4,0,1,13,1,0,1,,,,,77,0,14,91,154,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,312,B,1,0,B,62,27,111,19,0,15,133,4,5,4,,,,,380,0,10,390,729,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,312,C,1,0,C01,68,33,94,10,0,10,129,7,11,0,,,,,362,0,12,374,729,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,312,C,2,0,C02,67,23,109,22,0,12,139,9,15,4,,,,,400,0,10,410,728,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,312,C,3,0,C03,65,12,90,23,0,10,132,0,8,3,,,,,343,0,15,358,728,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,312,C,4,0,C04,73,15,65,23,0,7,130,3,6,2,,,,,324,0,11,335,728,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,312,C,5,0,C05,52,18,102,18,0,9,141,12,12,1,,,,,365,0,9,374,728,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,312,C,6,0,C06,62,27,107,14,0,16,133,7,6,2,,,,,374,0,9,383,728,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,312,C,7,0,C07,58,18,74,26,0,12,124,5,6,4,,,,,327,0,12,339,728,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,312,C,8,0,C08,78,26,111,8,0,10,147,0,7,7,,,,,394,1,7,402,728,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,312,E,1,0,E01,41,35,76,11,0,30,109,5,2,0,,,,,309,0,14,323,568,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,312,E,1,1,E01C01,38,20,57,9,0,26,111,4,2,2,,,,,269,0,17,286,567,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,312,E,1,2,E01C02,44,14,67,7,0,22,115,2,11,1,,,,,283,0,9,292,567,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,312,S,1,0,SMR01,3,2,7,2,0,2,13,0,0,0,,,,,29,0,6,35,0,Grupo de Recuento,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,313,B,1,0,B,94,109,72,18,0,11,115,4,10,0,,,,,433,1,14,448,742,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,313,C,1,0,C01,97,103,82,9,0,7,96,5,8,0,,,,,407,0,10,417,741,Acta Casilla,,,
,3,BAJA CALIFORNIA SUR,12,SAN JOSE DEL CABO,4,LOS CABOS,314,B,1,0,B,67,16,79,21,0,15,117,10,7,2,,,,,334,0,18,352,715,Grupo de Recuento,,,
