muni,NOMBRE,seccion,PAN,PRI,PRD,PT,PVEM,CD,PCD,PSN,PARM,PAS,DS,No Reg.,Nulos,Total
60,NEZAHUALCOYOTL,3547,178,169,385,7,7,1,2,1,2,2,7,0,10,771
60,NEZAHUALCOYOTL,3548,300,268,473,18,20,1,4,2,5,0,18,0,17,1126
60,NEZAHUALCOYOTL,3549,199,202,338,7,23,6,4,1,3,1,18,0,18,820
60,NEZAHUALCOYOTL,3550,227,210,376,11,14,1,5,0,8,2,22,0,23,899
60,NEZAHUALCOYOTL,3551,158,214,293,8,11,3,3,0,6,0,12,0,8,716
60,NEZAHUALCOYOTL,3552,192,205,329,10,21,1,7,0,0,5,13,1,6,790
60,NEZAHUALCOYOTL,3553,124,205,303,6,6,0,2,1,2,1,2,0,12,664
60,NEZAHUALCOYOTL,3554,53,102,122,4,3,0,5,0,1,2,8,0,11,311
60,NEZAHUALCOYOTL,3555,156,119,198,10,11,0,6,0,3,1,9,0,8,521
60,NEZAHUALCOYOTL,3556,177,164,311,12,19,1,5,0,4,0,14,0,17,724
60,NEZAHUALCOYOTL,3557,207,239,438,12,15,1,7,1,4,2,20,1,16,963
60,NEZAHUALCOYOTL,3558,181,213,416,11,13,0,2,0,5,2,13,0,20,876
60,NEZAHUALCOYOTL,3559,178,227,481,23,21,4,8,3,3,2,20,0,26,996
60,NEZAHUALCOYOTL,3560,180,179,341,8,10,0,5,2,3,1,28,0,18,775
60,NEZAHUALCOYOTL,3561,168,221,315,8,8,1,5,4,4,2,14,0,12,762
60,NEZAHUALCOYOTL,3562,158,212,286,6,13,2,6,0,3,1,8,0,12,707
60,NEZAHUALCOYOTL,3563,216,216,390,9,23,1,5,1,6,2,21,0,11,901
60,NEZAHUALCOYOTL,3564,123,171,284,7,16,1,4,0,0,0,11,0,9,626
60,NEZAHUALCOYOTL,3565,154,175,303,3,17,3,3,0,1,1,16,0,2,678
60,NEZAHUALCOYOTL,3566,171,188,314,11,12,0,4,1,8,1,17,0,18,745
60,NEZAHUALCOYOTL,3567,144,189,242,7,4,1,6,1,0,1,6,0,23,624
60,NEZAHUALCOYOTL,3568,271,354,532,11,16,3,5,3,6,1,21,0,11,1234
60,NEZAHUALCOYOTL,3569,127,168,257,2,10,1,3,0,2,1,4,0,17,592
60,NEZAHUALCOYOTL,3570,147,214,319,5,9,0,4,0,1,1,14,0,28,742
60,NEZAHUALCOYOTL,3571,146,240,313,5,19,0,2,1,1,0,15,0,7,749
60,NEZAHUALCOYOTL,3572,110,145,342,4,4,0,5,1,5,2,7,0,11,636
60,NEZAHUALCOYOTL,3573,168,174,266,7,11,0,7,0,1,1,6,0,13,654
60,NEZAHUALCOYOTL,3574,201,232,444,7,21,1,3,3,3,1,10,0,17,943
60,NEZAHUALCOYOTL,3575,144,174,244,10,14,10,4,1,2,1,21,0,13,638
60,NEZAHUALCOYOTL,3576,233,229,383,6,16,6,6,1,6,1,13,0,13,913
60,NEZAHUALCOYOTL,3577,202,194,357,12,17,1,4,0,6,1,26,0,19,839
60,NEZAHUALCOYOTL,3578,122,167,236,6,10,2,4,1,1,1,9,0,3,562
60,NEZAHUALCOYOTL,3579,334,415,305,10,20,0,10,5,4,2,23,0,19,1147
60,NEZAHUALCOYOTL,3580,140,178,196,6,6,0,4,0,1,2,10,0,12,555
60,NEZAHUALCOYOTL,3581,218,160,212,4,20,0,2,0,5,0,11,0,10,642
60,NEZAHUALCOYOTL,3582,174,141,180,5,9,4,2,0,0,4,10,0,6,535
60,NEZAHUALCOYOTL,3583,201,215,214,9,10,3,0,0,4,0,16,0,9,681
60,NEZAHUALCOYOTL,3584,332,313,412,10,21,4,12,1,6,2,22,0,27,1162
60,NEZAHUALCOYOTL,3585,187,139,230,17,14,2,10,2,6,0,15,0,9,631
60,NEZAHUALCOYOTL,3586,192,205,332,6,13,0,3,1,5,2,12,0,9,780
60,NEZAHUALCOYOTL,3587,280,278,396,14,12,0,7,0,2,2,11,0,17,1019
60,NEZAHUALCOYOTL,3588,315,292,388,10,17,2,21,2,12,0,19,0,21,1099
60,NEZAHUALCOYOTL,3589,206,227,378,14,18,2,16,1,4,2,20,0,9,897
60,NEZAHUALCOYOTL,3590,309,271,399,15,21,1,5,3,3,2,22,0,31,1082
60,NEZAHUALCOYOTL,3591,318,271,479,15,25,3,9,0,13,4,23,0,15,1175
60,NEZAHUALCOYOTL,3592,239,278,491,15,19,1,6,1,3,1,22,0,10,1086
60,NEZAHUALCOYOTL,3593,64,93,153,2,6,1,1,0,1,1,6,0,8,336
60,NEZAHUALCOYOTL,3594,149,208,317,12,11,0,5,0,5,2,8,0,10,727
60,NEZAHUALCOYOTL,3595,156,202,346,7,13,1,7,1,3,1,12,0,22,771
60,NEZAHUALCOYOTL,3596,134,175,348,10,6,1,5,1,3,0,10,0,13,706
60,NEZAHUALCOYOTL,3597,246,265,432,7,13,0,13,1,5,0,12,5,19,1018
60,NEZAHUALCOYOTL,3598,129,126,218,5,15,0,2,0,2,0,11,0,8,516
60,NEZAHUALCOYOTL,3599,197,211,353,11,11,2,5,0,4,0,9,1,19,823
60,NEZAHUALCOYOTL,3600,138,143,296,9,13,0,1,2,4,0,6,0,9,621
60,NEZAHUALCOYOTL,3601,141,143,224,15,8,0,2,0,3,0,5,0,9,550
60,NEZAHUALCOYOTL,3602,159,216,471,10,10,0,6,1,1,1,11,0,23,909
60,NEZAHUALCOYOTL,3603,139,175,473,13,13,5,12,4,9,2,9,0,19,873
60,NEZAHUALCOYOTL,3604,147,177,206,2,12,3,10,1,2,2,7,1,24,594
60,NEZAHUALCOYOTL,3605,119,137,285,13,11,0,10,2,3,8,11,0,15,614
60,NEZAHUALCOYOTL,3606,193,236,628,13,14,1,15,0,4,2,19,0,22,1147
60,NEZAHUALCOYOTL,3607,138,170,303,7,12,5,1,2,4,3,17,1,19,682
60,NEZAHUALCOYOTL,3608,123,147,193,5,9,0,2,0,3,0,7,3,18,510
60,NEZAHUALCOYOTL,3609,80,127,230,6,6,0,4,0,3,0,15,0,12,483
60,NEZAHUALCOYOTL,3610,269,259,403,10,17,1,13,3,3,3,10,0,18,1009
60,NEZAHUALCOYOTL,3611,212,283,434,12,18,0,9,1,3,1,20,0,19,1012
60,NEZAHUALCOYOTL,3612,212,214,384,8,13,5,7,0,4,1,14,0,9,871
60,NEZAHUALCOYOTL,3613,286,326,404,9,15,0,5,2,3,1,17,4,35,1107
60,NEZAHUALCOYOTL,3614,380,312,349,4,21,2,6,2,3,0,24,1,18,1122
60,NEZAHUALCOYOTL,3615,248,216,282,7,11,0,8,2,5,1,19,0,28,827
60,NEZAHUALCOYOTL,3616,229,139,243,9,7,0,6,2,3,2,11,0,18,669
60,NEZAHUALCOYOTL,3617,224,204,220,6,24,1,6,2,1,0,6,0,11,705
60,NEZAHUALCOYOTL,3618,247,224,301,8,22,0,1,0,1,2,20,0,10,836
60,NEZAHUALCOYOTL,3619,312,208,399,13,21,0,8,0,4,0,20,0,22,1007
60,NEZAHUALCOYOTL,3620,237,250,319,9,16,1,6,1,2,1,11,0,23,876
60,NEZAHUALCOYOTL,3621,278,250,362,3,31,0,9,0,4,2,29,1,20,989
60,NEZAHUALCOYOTL,3622,228,258,353,11,25,0,8,1,5,1,9,0,22,921
60,NEZAHUALCOYOTL,3623,231,247,329,15,18,3,8,2,13,1,16,0,13,896
60,NEZAHUALCOYOTL,3624,156,181,274,13,9,1,8,0,1,0,9,0,13,665
60,NEZAHUALCOYOTL,3625,174,178,318,9,7,0,6,1,4,4,14,0,16,731
60,NEZAHUALCOYOTL,3626,125,137,306,5,11,1,5,0,1,0,10,0,10,611
60,NEZAHUALCOYOTL,3627,132,167,348,6,4,0,14,0,1,2,3,4,27,708
60,NEZAHUALCOYOTL,3628,142,212,298,3,9,0,6,3,5,3,11,0,13,705
60,NEZAHUALCOYOTL,3629,148,149,237,5,11,0,3,1,2,2,9,0,10,577
60,NEZAHUALCOYOTL,3630,146,130,295,16,21,1,11,3,6,4,16,0,18,667
60,NEZAHUALCOYOTL,3631,158,156,299,9,6,2,16,1,1,2,13,0,7,670
60,NEZAHUALCOYOTL,3632,162,325,497,7,29,3,13,0,6,2,20,0,25,1089
60,NEZAHUALCOYOTL,3633,179,190,432,5,13,3,9,0,4,1,9,0,14,859
60,NEZAHUALCOYOTL,3634,142,197,401,11,17,0,8,1,3,2,26,0,24,832
60,NEZAHUALCOYOTL,3635,209,282,408,6,13,1,18,2,3,2,11,1,18,974
60,NEZAHUALCOYOTL,3636,131,138,239,8,15,0,7,0,3,1,15,0,10,567
60,NEZAHUALCOYOTL,3637,137,147,246,10,7,0,8,1,3,1,10,0,7,577
60,NEZAHUALCOYOTL,3638,132,189,257,5,10,0,5,1,1,3,12,0,21,636
60,NEZAHUALCOYOTL,3639,117,177,247,9,5,0,5,0,3,3,14,0,15,595
60,NEZAHUALCOYOTL,3640,247,245,396,6,21,1,5,4,4,3,25,0,19,976
60,NEZAHUALCOYOTL,3641,301,281,374,8,18,1,4,2,2,1,16,1,23,1032
60,NEZAHUALCOYOTL,3642,251,293,385,4,19,10,5,6,3,4,7,0,41,1028
60,NEZAHUALCOYOTL,3643,329,205,413,34,14,0,8,1,1,2,21,0,20,1048
60,NEZAHUALCOYOTL,3644,346,234,368,18,11,1,11,0,8,1,21,0,17,1036
60,NEZAHUALCOYOTL,3645,304,165,299,10,18,0,1,1,3,0,9,0,9,819
60,NEZAHUALCOYOTL,3646,302,187,314,10,18,1,5,0,5,0,15,0,18,875
60,NEZAHUALCOYOTL,3647,262,209,295,13,28,0,7,0,6,1,32,1,8,862
60,NEZAHUALCOYOTL,3648,222,189,230,2,13,0,6,0,2,0,16,0,10,690
60,NEZAHUALCOYOTL,3649,117,90,135,8,7,1,1,1,0,1,9,0,4,374
60,NEZAHUALCOYOTL,3650,187,234,298,17,14,0,6,0,4,2,14,0,13,789
60,NEZAHUALCOYOTL,3651,307,275,449,12,21,2,5,5,8,0,18,0,26,1128
60,NEZAHUALCOYOTL,3652,211,223,370,9,7,3,7,2,6,2,15,0,20,875
60,NEZAHUALCOYOTL,3653,184,257,341,7,6,1,10,2,1,2,9,0,18,838
60,NEZAHUALCOYOTL,3654,96,115,255,6,5,0,3,1,2,0,9,0,13,505
60,NEZAHUALCOYOTL,3655,201,220,326,2,8,3,3,0,2,1,20,0,9,795
60,NEZAHUALCOYOTL,3656,139,204,229,4,9,2,2,3,3,1,14,0,19,629
60,NEZAHUALCOYOTL,3657,108,206,234,6,12,1,7,2,1,0,9,0,17,603
60,NEZAHUALCOYOTL,3658,159,199,297,5,11,1,3,3,2,1,17,0,19,717
60,NEZAHUALCOYOTL,3659,145,174,319,10,21,0,9,2,6,1,13,0,10,710
60,NEZAHUALCOYOTL,3660,155,176,262,6,8,1,9,0,3,2,13,0,10,645
60,NEZAHUALCOYOTL,3661,177,196,249,8,17,0,13,0,1,1,12,0,20,694
60,NEZAHUALCOYOTL,3662,76,86,138,5,9,0,2,0,2,3,7,0,25,353
60,NEZAHUALCOYOTL,3663,59,84,132,7,5,0,3,0,3,0,7,4,4,308
60,NEZAHUALCOYOTL,3664,168,172,307,9,5,1,4,0,3,0,20,0,13,702
60,NEZAHUALCOYOTL,3665,145,174,306,4,8,0,1,1,0,2,11,0,3,655
60,NEZAHUALCOYOTL,3666,237,247,350,13,21,2,7,3,6,2,14,0,17,919
60,NEZAHUALCOYOTL,3667,200,217,256,8,19,1,5,5,2,1,25,0,12,751
60,NEZAHUALCOYOTL,3668,256,343,513,9,22,2,7,1,3,2,40,1,15,1214
60,NEZAHUALCOYOTL,3669,157,238,289,5,8,1,5,1,4,2,18,0,8,736
60,NEZAHUALCOYOTL,3670,207,217,309,8,16,1,10,2,3,3,18,0,24,818
60,NEZAHUALCOYOTL,3671,228,242,391,12,27,2,5,0,4,3,13,0,19,946
60,NEZAHUALCOYOTL,3672,216,267,374,6,9,1,8,0,3,3,8,0,18,913
60,NEZAHUALCOYOTL,3673,293,194,354,16,19,1,4,0,5,0,12,0,14,912
60,NEZAHUALCOYOTL,3674,252,238,303,11,17,1,13,1,2,0,22,1,20,881
60,NEZAHUALCOYOTL,3675,162,174,228,4,19,2,1,2,3,0,13,0,8,616
60,NEZAHUALCOYOTL,3676,152,162,192,6,17,1,5,1,1,2,9,0,11,559
60,NEZAHUALCOYOTL,3677,293,283,390,7,20,3,9,3,8,2,22,0,18,1058
60,NEZAHUALCOYOTL,3678,182,166,238,6,17,0,2,0,2,2,18,0,16,649
60,NEZAHUALCOYOTL,3679,269,309,531,16,30,2,4,1,1,1,23,0,11,1198
60,NEZAHUALCOYOTL,3680,269,273,426,8,24,1,19,1,7,2,17,0,13,1060
60,NEZAHUALCOYOTL,3681,244,218,345,9,20,1,4,0,5,2,14,0,39,901
60,NEZAHUALCOYOTL,3682,267,304,439,4,13,2,9,4,3,4,18,0,15,1082
60,NEZAHUALCOYOTL,3683,178,203,329,9,16,0,6,1,5,0,21,0,10,778
60,NEZAHUALCOYOTL,3684,189,224,507,10,19,0,8,2,1,1,17,0,16,994
60,NEZAHUALCOYOTL,3685,161,180,285,13,13,0,2,0,5,2,8,0,16,685
60,NEZAHUALCOYOTL,3686,186,176,278,8,11,1,6,0,2,4,17,0,3,692
60,NEZAHUALCOYOTL,3687,252,206,319,9,27,3,6,0,1,2,11,0,23,859
60,NEZAHUALCOYOTL,3688,306,220,461,12,22,2,13,2,5,0,18,0,19,1080
60,NEZAHUALCOYOTL,3689,196,218,356,13,16,1,15,2,5,1,12,1,15,851
60,NEZAHUALCOYOTL,3690,159,148,237,6,10,0,2,1,4,1,11,0,7,586
60,NEZAHUALCOYOTL,3691,187,214,357,12,19,0,6,0,5,0,21,0,12,833
60,NEZAHUALCOYOTL,3692,185,170,274,8,11,3,3,0,2,0,9,0,13,678
60,NEZAHUALCOYOTL,3693,162,189,309,7,4,0,6,1,4,1,16,0,11,710
60,NEZAHUALCOYOTL,3694,198,190,299,9,29,1,6,0,3,1,10,0,14,760
60,NEZAHUALCOYOTL,3695,129,152,308,1,16,1,7,2,3,1,11,0,16,647
60,NEZAHUALCOYOTL,3696,173,190,354,6,17,3,7,0,2,2,13,0,19,786
60,NEZAHUALCOYOTL,3697,171,219,309,6,14,0,1,7,5,2,6,0,10,750
60,NEZAHUALCOYOTL,3698,229,306,440,15,26,2,12,5,6,6,8,0,22,1077
60,NEZAHUALCOYOTL,3699,274,273,483,16,21,3,17,1,5,2,21,0,34,1150
60,NEZAHUALCOYOTL,3700,179,161,258,7,11,0,3,2,3,4,19,0,17,664
60,NEZAHUALCOYOTL,3701,68,60,120,5,8,0,3,0,1,0,8,0,7,280
60,NEZAHUALCOYOTL,3702,182,151,319,10,17,0,3,0,3,2,6,0,22,715
60,NEZAHUALCOYOTL,3703,81,116,198,0,0,0,4,0,3,0,5,0,5,412
60,NEZAHUALCOYOTL,3704,183,235,325,10,18,1,23,2,6,4,9,0,21,837
60,NEZAHUALCOYOTL,3705,144,172,279,5,11,0,11,0,2,2,11,0,18,655
60,NEZAHUALCOYOTL,3706,104,176,306,5,7,0,10,0,1,2,9,0,12,632
60,NEZAHUALCOYOTL,3707,126,137,309,8,14,0,7,2,1,0,8,0,15,627
60,NEZAHUALCOYOTL,3708,160,205,582,9,15,0,4,3,0,2,18,0,13,1011
60,NEZAHUALCOYOTL,3709,109,173,358,8,15,0,6,1,12,1,14,0,14,711
60,NEZAHUALCOYOTL,3710,207,293,568,10,18,4,19,0,8,4,22,0,30,1183
60,NEZAHUALCOYOTL,3711,152,185,435,11,12,0,35,2,12,4,22,0,24,894
60,NEZAHUALCOYOTL,3712,138,157,240,8,11,1,4,0,5,2,8,1,6,581
60,NEZAHUALCOYOTL,3713,152,222,441,12,15,5,7,1,5,3,15,0,18,896
60,NEZAHUALCOYOTL,3714,223,280,443,11,22,2,11,4,9,2,20,0,27,1054
60,NEZAHUALCOYOTL,3715,199,248,436,7,12,2,11,1,2,2,18,1,18,957
60,NEZAHUALCOYOTL,3716,172,210,328,8,14,0,7,1,8,2,17,0,19,786
60,NEZAHUALCOYOTL,3717,250,228,301,6,12,0,29,0,5,4,24,0,32,891
60,NEZAHUALCOYOTL,3718,125,185,202,0,13,1,4,0,2,0,10,0,8,550
60,NEZAHUALCOYOTL,3719,136,203,224,5,16,2,5,0,3,2,7,0,16,619
60,NEZAHUALCOYOTL,3720,108,135,253,6,11,3,3,0,2,1,10,0,4,536
60,NEZAHUALCOYOTL,3721,137,178,205,12,14,1,6,1,1,3,10,0,9,577
60,NEZAHUALCOYOTL,3722,171,172,218,6,18,4,4,1,2,1,5,0,11,613
61,NICOLAS ROMERO,3723,433,463,33,5,4,4,5,1,3,0,6,0,54,1011
61,NICOLAS ROMERO,3724,454,382,34,3,6,3,4,1,1,0,12,0,15,915
61,NICOLAS ROMERO,3725,468,465,27,2,3,1,0,0,3,0,4,0,12,985
61,NICOLAS ROMERO,3726,875,612,55,9,6,1,3,1,2,2,9,0,29,1604
61,NICOLAS ROMERO,3727,722,440,91,11,7,0,5,5,3,2,11,0,19,1316
61,NICOLAS ROMERO,3728,615,900,93,12,7,1,5,1,2,5,4,0,20,1665
61,NICOLAS ROMERO,3729,191,105,11,2,2,0,0,1,0,0,7,0,3,322
61,NICOLAS ROMERO,3730,363,248,49,8,7,0,5,3,6,0,6,0,24,719
61,NICOLAS ROMERO,3731,838,638,70,6,10,0,2,1,27,0,30,0,31,1653
61,NICOLAS ROMERO,3732,401,299,36,5,9,0,1,0,3,0,3,0,3,760
61,NICOLAS ROMERO,3733,494,307,47,2,7,0,1,3,4,0,7,0,13,885
61,NICOLAS ROMERO,3734,678,562,87,3,7,2,4,1,12,3,16,0,17,1392
61,NICOLAS ROMERO,3735,643,377,54,3,5,0,4,4,6,3,12,0,18,1129
61,NICOLAS ROMERO,3736,538,390,45,7,7,0,5,4,5,4,5,0,27,1037
61,NICOLAS ROMERO,3737,282,269,21,1,3,0,3,2,2,1,3,0,2,589
61,NICOLAS ROMERO,3738,590,590,49,2,5,1,2,0,5,1,14,0,18,1277
61,NICOLAS ROMERO,3739,769,644,57,5,5,0,7,1,1,0,10,0,24,1523
61,NICOLAS ROMERO,3740,719,652,119,7,10,2,10,2,5,2,4,0,16,1548
61,NICOLAS ROMERO,3741,203,136,28,2,3,0,0,0,2,1,2,0,5,382
61,NICOLAS ROMERO,3742,458,408,73,7,12,1,3,2,3,2,5,0,30,1004
61,NICOLAS ROMERO,3743,503,441,49,4,10,0,6,0,0,1,7,0,16,1037
61,NICOLAS ROMERO,3744,734,608,52,4,7,4,28,0,2,1,7,0,27,1474
61,NICOLAS ROMERO,3745,677,556,48,3,9,1,1,0,4,6,9,0,17,1331
61,NICOLAS ROMERO,3746,405,295,38,1,2,1,3,2,2,2,5,0,12,768
61,NICOLAS ROMERO,3747,447,404,49,2,5,0,10,1,2,2,3,0,20,945
61,NICOLAS ROMERO,3748,779,510,68,10,8,1,10,1,8,4,20,0,44,1463
61,NICOLAS ROMERO,3749,668,348,36,7,6,1,2,1,2,1,14,0,11,1097
61,NICOLAS ROMERO,3750,614,423,58,10,7,0,3,2,9,5,2,0,16,1149
61,NICOLAS ROMERO,3751,502,369,78,4,9,0,1,3,4,0,14,0,4,988
61,NICOLAS ROMERO,3752,546,360,75,9,13,2,5,2,22,0,10,0,20,1064
61,NICOLAS ROMERO,3753,702,567,38,6,8,1,1,0,6,1,11,0,18,1359
61,NICOLAS ROMERO,3754,654,485,93,10,8,1,6,1,1,5,8,0,7,1279
61,NICOLAS ROMERO,3755,512,379,84,6,6,1,6,0,1,0,3,0,16,1014
61,NICOLAS ROMERO,3756,587,298,109,5,11,0,10,0,4,1,11,0,11,1047
61,NICOLAS ROMERO,3757,617,374,62,13,8,2,5,0,1,2,11,0,60,1155
61,NICOLAS ROMERO,3758,639,408,36,6,2,1,1,0,5,1,5,0,16,1120
61,NICOLAS ROMERO,3759,654,539,59,7,5,0,6,0,14,1,12,0,17,1314
61,NICOLAS ROMERO,3760,751,410,138,8,14,1,9,1,7,3,17,1,29,1389
61,NICOLAS ROMERO,3761,417,607,94,9,12,1,2,0,22,3,16,0,17,1200
61,NICOLAS ROMERO,3762,461,300,45,1,4,0,3,1,1,2,9,0,15,842
61,NICOLAS ROMERO,3763,439,279,57,1,5,0,4,2,0,1,17,0,17,822
61,NICOLAS ROMERO,3764,611,419,40,4,6,1,4,1,7,1,10,0,12,1116
61,NICOLAS ROMERO,3765,507,223,35,3,16,0,4,0,10,0,17,0,14,829
61,NICOLAS ROMERO,3766,527,292,55,6,13,1,6,1,23,0,17,0,10,951
61,NICOLAS ROMERO,3767,497,268,48,13,4,0,4,0,7,1,14,0,16,872
61,NICOLAS ROMERO,3768,550,291,31,6,12,0,4,1,5,0,4,0,6,910
61,NICOLAS ROMERO,3769,432,233,67,6,7,0,3,0,2,0,10,0,6,766
61,NICOLAS ROMERO,3770,708,511,101,5,14,2,4,2,1,1,16,0,27,1392
61,NICOLAS ROMERO,3771,512,409,80,5,14,1,2,1,5,1,13,0,23,1066
61,NICOLAS ROMERO,3772,441,402,101,11,8,0,2,2,3,0,11,0,13,994
61,NICOLAS ROMERO,3773,357,322,105,5,12,0,10,2,6,2,8,0,16,845
61,NICOLAS ROMERO,3774,815,486,78,7,6,4,4,1,4,0,13,0,28,1446
61,NICOLAS ROMERO,3775,819,347,81,6,8,0,9,1,7,1,18,0,37,1334
61,NICOLAS ROMERO,3776,1355,730,180,19,22,1,14,3,11,2,30,0,51,2418
61,NICOLAS ROMERO,3777,427,365,28,3,7,1,3,1,2,0,12,1,13,863
61,NICOLAS ROMERO,3778,412,298,48,8,9,1,2,0,2,0,5,0,7,792
61,NICOLAS ROMERO,3779,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,NICOLAS ROMERO,3780,322,284,65,4,14,1,4,1,13,0,15,0,9,732
61,NICOLAS ROMERO,3781,469,402,65,8,10,0,9,0,26,1,18,0,22,1030
61,NICOLAS ROMERO,3782,583,360,120,9,11,0,3,7,3,2,11,0,22,1131
61,NICOLAS ROMERO,3783,368,346,85,7,12,1,9,0,42,1,14,0,13,898
61,NICOLAS ROMERO,3784,359,336,95,10,15,2,8,0,20,0,8,0,23,876
61,NICOLAS ROMERO,3785,592,443,105,7,11,2,9,1,19,0,10,0,14,1213
61,NICOLAS ROMERO,3786,485,391,58,4,8,1,5,1,2,0,12,1,5,973
61,NICOLAS ROMERO,3787,603,432,117,10,6,0,10,15,4,4,7,0,27,1235
61,NICOLAS ROMERO,3788,367,752,98,4,9,2,9,3,28,2,17,0,17,1308
61,NICOLAS ROMERO,3789,350,232,46,5,12,1,1,0,18,1,14,0,14,694
61,NICOLAS ROMERO,3790,718,324,120,11,25,1,8,1,19,1,19,0,21,1268
61,NICOLAS ROMERO,3791,883,474,166,8,19,2,10,0,7,3,14,0,25,1611
61,NICOLAS ROMERO,3792,829,773,116,5,17,2,11,0,5,0,7,0,33,1798
61,NICOLAS ROMERO,3793,416,598,66,8,9,2,3,1,6,2,5,0,18,1134
61,NICOLAS ROMERO,3794,563,506,82,11,8,0,0,2,3,4,3,0,34,1216
61,NICOLAS ROMERO,3795,277,305,42,4,4,2,3,2,2,3,1,0,14,659
61,NICOLAS ROMERO,3796,79,97,10,2,0,0,1,0,0,1,0,0,7,197
61,NICOLAS ROMERO,3797,201,244,24,4,1,0,2,0,1,0,2,0,8,487
61,NICOLAS ROMERO,3798,282,459,25,4,2,0,2,1,3,0,1,0,15,794
61,NICOLAS ROMERO,3799,347,465,54,7,1,0,3,0,0,2,2,0,5,886
61,NICOLAS ROMERO,3800,298,380,23,9,7,1,2,0,2,3,1,1,16,743
61,NICOLAS ROMERO,3801,584,447,47,11,13,1,5,1,7,1,4,2,21,1144
61,NICOLAS ROMERO,3802,296,279,39,3,7,2,4,0,1,0,1,0,6,638
61,NICOLAS ROMERO,3803,234,303,15,2,3,1,1,1,1,1,2,0,7,571
61,NICOLAS ROMERO,3804,639,623,55,9,2,3,2,1,5,2,9,0,32,1382
61,NICOLAS ROMERO,3805,168,184,9,0,1,0,1,0,1,0,2,0,6,372
61,NICOLAS ROMERO,3806,247,345,25,1,3,9,1,0,1,1,3,0,4,640
61,NICOLAS ROMERO,3807,460,516,75,4,2,38,4,0,1,2,8,0,11,1121
61,NICOLAS ROMERO,3808,765,665,92,6,9,10,4,1,6,4,16,0,18,1596
61,NICOLAS ROMERO,3809,367,431,32,4,2,3,2,3,1,1,11,0,10,867
61,NICOLAS ROMERO,3810,306,229,15,2,21,0,1,2,2,0,2,0,19,599
61,NICOLAS ROMERO,3811,276,177,18,1,2,1,1,0,1,1,2,0,15,495
61,NICOLAS ROMERO,3812,137,75,9,1,1,0,1,0,2,0,0,0,5,231
61,NICOLAS ROMERO,3813,407,289,44,3,1,0,2,0,1,1,9,0,25,782
61,NICOLAS ROMERO,3814,374,179,86,2,1,1,0,1,4,3,5,0,32,688
61,NICOLAS ROMERO,3815,381,243,81,1,5,0,2,0,23,0,1,0,37,774
61,NICOLAS ROMERO,3816,190,230,50,3,4,1,1,1,4,1,4,0,10,499
61,NICOLAS ROMERO,3817,252,319,40,4,3,0,6,0,1,0,1,0,0,626
61,NICOLAS ROMERO,3818,249,273,34,4,2,1,1,1,0,1,0,0,13,579
61,NICOLAS ROMERO,3819,342,303,51,6,1,1,1,0,0,3,11,0,16,735
61,NICOLAS ROMERO,3820,349,274,24,2,3,2,7,0,3,2,6,0,12,684
61,NICOLAS ROMERO,3821,600,569,44,10,7,0,5,2,1,0,5,0,15,1258
61,NICOLAS ROMERO,3822,396,314,49,2,8,0,2,1,6,2,7,0,20,807
62,NOPALTEPEC,3823,45,286,51,242,2,0,39,6,0,0,0,0,32,703
62,NOPALTEPEC,3824,98,220,32,159,1,0,21,2,0,0,0,0,22,555
62,NOPALTEPEC,3825,15,27,4,26,0,0,4,0,0,0,0,0,6,82
62,NOPALTEPEC,3826,72,596,131,431,2,0,16,0,0,0,1,0,53,1302
62,NOPALTEPEC,3827,71,196,60,263,2,0,27,0,0,0,0,0,16,635
63,OCOYOACAC,3828,599,276,57,4,5,3,0,2,1,17,3,0,18,985
63,OCOYOACAC,3829,428,208,41,0,5,1,2,1,2,0,1,0,26,715
63,OCOYOACAC,3830,861,253,61,2,5,2,1,1,2,2,2,0,56,1248
63,OCOYOACAC,3831,813,170,96,0,7,0,2,0,3,1,2,2,17,1113
63,OCOYOACAC,3832,565,185,140,7,16,2,3,0,1,4,4,0,16,943
63,OCOYOACAC,3833,627,225,145,10,32,4,2,0,3,3,2,0,17,1070
63,OCOYOACAC,3834,569,172,104,7,30,0,1,2,2,1,2,0,17,907
63,OCOYOACAC,3835,659,225,144,4,14,1,0,2,3,1,2,0,24,1079
63,OCOYOACAC,3836,233,75,43,1,4,0,1,0,0,3,1,0,8,369
63,OCOYOACAC,3837,664,183,127,1,10,3,1,1,2,1,6,0,17,1016
63,OCOYOACAC,3838,757,249,78,5,17,3,1,6,6,6,7,1,14,1150
63,OCOYOACAC,3839,530,117,27,1,6,1,1,1,1,3,6,0,4,698
63,OCOYOACAC,3840,380,289,54,18,3,1,3,2,1,5,1,0,20,777
63,OCOYOACAC,3841,197,155,15,14,8,0,0,2,1,1,2,1,37,433
63,OCOYOACAC,3842,376,964,78,11,10,2,4,2,0,0,9,1,10,1467
63,OCOYOACAC,3843,234,510,31,9,5,2,1,0,0,1,1,0,12,806
63,OCOYOACAC,3844,244,508,36,5,2,1,0,1,0,1,3,0,18,819
63,OCOYOACAC,3845,903,545,107,12,6,2,3,1,3,3,3,0,20,1608
63,OCOYOACAC,3846,296,307,152,15,9,5,4,0,0,1,0,0,50,839
63,OCOYOACAC,3847,294,298,86,10,7,1,1,1,2,1,0,0,19,720
