CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM,PRI_PVEM_NVA_ALIANZA,PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,968,2,271,396,11,3,9,10,3,9,1,0,0,,,0,713,13,726,1012
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,969,2,334,337,13,5,0,58,25,13,1,0,0,,,0,786,22,808,1083
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,970,3,638,566,23,5,17,6,69,10,7,2,5,,,0,1348,38,1386,1966
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,971,3,595,519,19,1,4,0,3,4,0,1,0,,,0,1146,34,1180,1526
,31,YUCATAN,10,TIZIMIN,96,TIZIMIN,972,4,584,985,16,9,11,21,3,14,3,3,14,,,0,1663,21,1684,2410
,31,YUCATAN,15,IZAMAL,97,TUNKAS,973,2,397,255,55,1,1,2,2,1,0,0,1,,0,0,715,6,721,812
,31,YUCATAN,15,IZAMAL,97,TUNKAS,974,2,433,329,19,0,0,0,1,1,0,1,0,,0,0,784,7,791,939
,31,YUCATAN,15,IZAMAL,97,TUNKAS,975,2,411,385,13,1,0,0,0,0,0,0,0,,0,0,810,6,816,948
,31,YUCATAN,15,IZAMAL,97,TUNKAS,976,1,38,67,20,0,0,1,0,0,0,0,0,,0,0,126,0,126,142
,31,YUCATAN,12,TEKAX,98,TZUCACAB,977,3,329,553,458,8,1,0,9,9,0,0,4,,,0,1371,22,1393,1741
,31,YUCATAN,12,TEKAX,98,TZUCACAB,978,3,303,596,552,21,2,1,2,22,2,0,2,,,0,1503,24,1527,1879
,31,YUCATAN,12,TEKAX,98,TZUCACAB,979,3,361,514,448,23,2,0,19,16,0,0,3,,,0,1386,26,1412,1731
,31,YUCATAN,12,TEKAX,98,TZUCACAB,980,3,214,538,610,11,2,0,6,18,2,0,2,,,0,1403,16,1419,1715
,31,YUCATAN,12,TEKAX,98,TZUCACAB,981,1,81,139,116,2,1,0,0,0,0,0,0,,,0,339,8,347,378
,31,YUCATAN,12,TEKAX,98,TZUCACAB,982,2,60,396,181,3,1,1,1,3,0,0,0,,,0,646,9,655,776
,31,YUCATAN,12,TEKAX,98,TZUCACAB,983,1,100,253,69,5,1,0,0,0,0,0,0,,,0,428,0,428,489
,31,YUCATAN,12,TEKAX,98,TZUCACAB,984,1,38,221,88,0,53,1,0,1,0,0,0,,,0,402,23,425,492
,31,YUCATAN,15,IZAMAL,99,UAYMA,985,2,389,461,91,1,1,0,5,7,0,0,1,,1,0,957,7,964,1029
,31,YUCATAN,15,IZAMAL,99,UAYMA,986,2,520,466,62,3,0,1,1,8,0,2,4,,2,0,1069,9,1078,1170
,31,YUCATAN,15,IZAMAL,99,UAYMA,987,1,165,174,4,1,0,0,0,0,0,0,1,,0,0,345,4,349,360
,31,YUCATAN,8,UMAN,100,UCU,988,3,662,793,8,38,2,5,6,14,0,0,3,,0,0,1531,38,1569,1949
,31,YUCATAN,8,UMAN,100,UCU,989,1,264,237,2,0,1,3,3,7,0,0,0,,0,0,517,15,532,622
,31,YUCATAN,8,UMAN,101,UMAN,990,5,805,557,408,25,17,7,30,63,7,0,7,,1,0,1927,97,2024,3189
,31,YUCATAN,8,UMAN,101,UMAN,991,6,778,801,475,28,40,46,39,39,7,0,6,,0,0,2259,95,2354,3477
,31,YUCATAN,8,UMAN,101,UMAN,992,2,291,158,70,15,14,5,7,17,5,0,0,,0,0,582,10,592,916
,31,YUCATAN,8,UMAN,101,UMAN,993,2,304,240,86,7,10,4,7,22,0,0,2,,0,0,682,30,712,1072
,31,YUCATAN,8,UMAN,101,UMAN,994,2,359,220,98,12,11,7,13,22,7,0,2,,3,1,754,33,788,1263
,31,YUCATAN,8,UMAN,101,UMAN,995,3,474,481,401,5,29,7,19,52,6,0,9,,1,1,1484,59,1544,2221
,31,YUCATAN,8,UMAN,101,UMAN,996,3,373,392,339,6,28,4,11,37,6,0,3,,0,0,1199,50,1249,1847
,31,YUCATAN,8,UMAN,101,UMAN,997,4,486,408,336,13,29,7,22,37,12,0,3,,3,0,1356,72,1428,2429
,31,YUCATAN,8,UMAN,101,UMAN,998,4,491,522,460,19,33,13,22,42,13,0,3,,0,3,1618,70,1691,2588
,31,YUCATAN,8,UMAN,101,UMAN,999,3,305,335,246,11,21,5,18,19,6,0,4,,1,0,971,33,1004,1539
,31,YUCATAN,8,UMAN,101,UMAN,1000,6,863,703,836,27,54,9,11,79,9,0,4,,0,1,2595,136,2732,4036
,31,YUCATAN,8,UMAN,101,UMAN,1001,2,226,215,61,1,3,1,2,4,1,0,1,,0,0,515,135,650,861
,31,YUCATAN,8,UMAN,101,UMAN,1002,3,280,335,142,28,19,23,13,48,0,0,6,,2,1,896,61,958,1952
,31,YUCATAN,8,UMAN,101,UMAN,1003,2,154,214,178,7,21,14,17,15,4,0,3,,0,1,627,43,671,1184
,31,YUCATAN,8,UMAN,101,UMAN,1004,3,250,344,220,10,36,19,19,45,2,0,3,,2,0,950,67,1017,1989
,31,YUCATAN,8,UMAN,101,UMAN,1005,3,493,394,183,15,17,4,23,27,13,0,1,,0,0,1170,45,1215,1519
,31,YUCATAN,8,UMAN,101,UMAN,1006,4,547,662,219,23,32,6,51,40,29,0,3,,3,0,1615,106,1721,2171
,31,YUCATAN,8,UMAN,101,UMAN,1007,1,138,83,47,1,5,1,4,7,1,0,0,,0,0,287,15,302,351
,31,YUCATAN,8,UMAN,101,UMAN,1008,1,196,253,87,3,8,1,10,4,2,0,2,,0,0,566,28,594,697
,31,YUCATAN,8,UMAN,101,UMAN,1009,2,208,195,213,6,27,3,10,9,1,0,1,,0,0,673,62,735,913
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1010,3,217,590,93,18,13,21,16,452,3,6,8,,,0,1437,31,1468,2174
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1011,4,242,725,71,14,15,21,18,532,9,18,1,,,2,1666,18,1686,2473
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1012,2,147,287,95,2,9,13,16,316,7,2,0,,,0,894,30,924,1356
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1013,2,152,311,50,2,7,4,8,203,4,2,1,,,0,744,14,758,1086
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1014,2,214,328,61,8,5,15,13,238,6,1,0,,,0,889,20,909,1388
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1015,3,346,479,92,11,17,12,23,354,3,20,6,,,0,1363,40,1403,2203
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1016,6,332,816,198,36,18,27,16,754,8,16,11,,,0,2232,51,2283,3949
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1017,2,169,291,56,5,8,9,12,256,5,6,3,,,0,820,28,848,1317
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1018,3,200,282,130,10,14,10,10,292,4,2,0,,,0,954,18,972,2205
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1019,3,197,328,28,9,16,14,12,202,4,7,8,,,1,825,28,854,857
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1020,1,92,151,13,8,2,3,5,86,1,1,0,,,0,362,12,374,527
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1021,2,104,308,22,4,4,16,12,288,1,1,0,,,0,760,22,782,1144
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1022,2,122,374,58,11,6,2,11,335,2,7,4,,,0,932,18,950,1414
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1023,2,93,376,43,5,9,11,13,319,0,4,4,,,0,877,25,902,1314
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1024,2,92,202,22,5,4,7,5,195,1,2,3,,,0,538,9,547,775
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1025,2,170,332,43,2,4,5,11,275,4,0,167,,,0,1013,36,1049,1255
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1026,3,185,323,155,8,14,11,10,212,7,6,4,,,0,935,25,960,1669
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1027,3,191,381,150,4,36,5,16,358,2,4,5,,,0,1152,41,1193,1946
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1028,2,155,305,49,4,10,4,4,234,3,2,2,,,0,772,23,795,1166
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1029,2,126,255,45,7,0,16,5,294,12,0,2,,,0,762,24,786,1108
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1030,2,148,294,66,5,3,7,15,242,5,1,2,,,1,788,29,818,1180
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1031,3,135,341,101,10,12,16,14,484,7,2,3,,,0,1125,23,1148,1743
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1032,3,302,680,136,4,8,7,7,245,5,2,3,,,0,1399,20,1419,2041
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1033,4,356,823,205,23,13,23,33,681,18,7,2,,,0,2184,55,2239,2850
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1034,3,469,624,120,6,9,8,3,157,3,4,7,,,0,1410,28,1438,1724
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1035,1,170,172,60,2,5,6,0,92,0,0,0,,,1,507,25,533,715
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1036,2,153,335,226,3,9,8,5,88,2,6,2,,,0,837,34,871,1166
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1037,1,85,214,41,2,1,6,4,100,1,1,0,,,0,455,0,455,604
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1038,2,62,209,11,2,2,0,4,40,1,0,3,,,0,334,9,343,885
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1039,2,297,412,125,2,2,2,2,38,3,3,4,,,0,890,13,903,1069
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1040,3,376,728,137,10,6,13,7,77,1,4,9,,,0,1368,28,1396,2029
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1041,3,340,426,236,10,10,1,7,134,2,0,5,,,0,1171,31,1202,1581
,31,YUCATAN,11,VALLADOLID,102,VALLADOLID,1042,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,659
,31,YUCATAN,14,TIXKOKOB,103,XOCCHEL,1043,2,102,317,375,0,3,0,5,1,1,0,,0,,0,804,10,814,961
,31,YUCATAN,14,TIXKOKOB,103,XOCCHEL,1044,3,157,507,602,2,4,8,8,3,2,0,,13,,0,1306,16,1322,1503
,31,YUCATAN,15,IZAMAL,104,YAXCABA,1045,2,426,430,2,0,1,0,0,4,0,0,4,,0,0,867,5,872,958
,31,YUCATAN,15,IZAMAL,104,YAXCABA,1046,2,535,580,0,3,0,0,2,2,0,0,2,,0,0,1124,11,1135,1287
,31,YUCATAN,15,IZAMAL,104,YAXCABA,1047,2,458,573,22,1,0,0,0,3,0,0,5,,0,0,1062,5,1067,1268
,31,YUCATAN,15,IZAMAL,104,YAXCABA,1048,1,200,262,8,3,0,0,0,4,0,0,3,,0,0,480,3,483,598
,31,YUCATAN,15,IZAMAL,104,YAXCABA,1049,1,211,357,0,3,0,0,0,0,0,0,2,,0,0,573,4,577,629
,31,YUCATAN,15,IZAMAL,104,YAXCABA,1050,1,108,105,0,0,0,0,0,0,0,0,0,,0,0,213,1,214,224
,31,YUCATAN,15,IZAMAL,104,YAXCABA,1051,2,258,447,0,1,0,0,0,1,0,0,1,,0,0,708,5,713,756
,31,YUCATAN,15,IZAMAL,104,YAXCABA,1052,2,395,625,5,4,2,1,2,2,0,0,5,,0,0,1041,15,1056,1260
,31,YUCATAN,15,IZAMAL,104,YAXCABA,1053,2,289,572,5,2,0,1,4,0,0,1,0,,0,0,874,9,883,1064
,31,YUCATAN,15,IZAMAL,104,YAXCABA,1054,1,74,147,0,0,1,0,0,0,0,0,0,,0,0,222,1,223,253
,31,YUCATAN,15,IZAMAL,104,YAXCABA,1055,2,663,621,1,1,1,0,1,1,0,0,1,,0,0,1290,12,1302,1458
,31,YUCATAN,9,PROGRESO,105,YAXKUKUL,1056,4,166,954,30,4,725,14,11,6,7,52,,,4,0,1973,34,2007,2319
,31,YUCATAN,10,TIZIMIN,106,YOBAIN,1057,1,276,238,0,2,2,0,39,14,1,0,3,,,0,575,9,584,645
,31,YUCATAN,10,TIZIMIN,106,YOBAIN,1058,2,376,420,2,1,7,3,77,14,1,0,1,,,1,902,17,920,1028
,31,YUCATAN,10,TIZIMIN,106,YOBAIN,1059,1,123,124,1,0,1,1,12,6,0,0,1,,,0,269,1,270,298
