CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND24,CAND_IND25,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND32,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,CAND_IND38,CAND_IND40,CAND_IND41,CAND_IND42,CAND_IND43,CAND_IND44,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3026,C,9,0,C09,31,21,,14,7,109,5,91,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285,,11,296,730,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3026C9_A_05_050722.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3026,C,14,0,C14,28,47,3,7,7,98,4,64,7,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268,,5,273,730,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3026C14_A_05_221819.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3026,C,3,0,C03,27,26,3,13,5,99,8,90,8,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,284,,7,291,731,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3026C3_A_05_044728.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3026,C,4,0,C04,20,37,4,16,3,91,6,90,8,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,2,8,285,731,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3026C4_A_05_124834.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3026,C,5,0,C05,23,38,3,8,5,113,1,112,1,,,,,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307,0,6,313,731,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3026C5_A_05_050800.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3026,C,7,0,C07,14,37,42,12,9,93,3,78,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,,,295,730,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3026C7_A_05_111257.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3026,C,10,0,C10,20,28,5,7,3,108,8,78,8,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,0,8,274,730,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3026C10_A_05_023510.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3026,C,11,0,C11,30,35,3,10,5,105,4,74,8,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,276,0,9,285,730,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3026C11_A_05_040912.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3026,C,12,0,C12,24,33,4,10,4,90,4,85,4,,,,,2,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263,0,3,266,730,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3026C12_A_05_022954.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3026,C,13,0,C13,38,31,3,7,14,100,3,94,9,,,,,2,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,0,6,312,730,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3026C13_A_05_022302.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3026,C,15,0,C15,16,34,4,8,15,105,6,91,9,,,,,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,293,0,5,298,730,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3026C15_A_05_030348.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3027,B,1,0,B,35,93,4,2,6,49,2,50,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,243,,16,259,645,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3027B_A_05_053002.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3027,C,1,0,C01,46,107,4,8,6,48,4,62,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289,0,19,308,644,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3027C1_A_05_030256.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3028,B,1,0,B,45,104,2,9,6,64,8,35,3,,,,,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,0,10,290,684,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3028B_A_05_070336.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3028,C,1,0,C01,39,82,6,13,7,42,7,46,2,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245,0,17,262,684,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3028C1_A_05_070157.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3028,C,4,0,C04,47,104,5,5,8,41,4,47,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261,,,261,684,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3028C4_A_05_112505.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3028,C,2,0,C02,41,102,2,10,9,46,5,48,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,265,,9,274,684,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3028C2_A_05_024337.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3028,C,3,0,C03,64,91,3,10,12,51,7,40,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283,1,14,298,684,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3028C3_A_05_022726.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3028,C,5,0,C05,37,97,3,10,7,44,4,48,4,,,,,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257,0,9,266,683,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3028C5_A_05_032623.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3029,C,1,0,C01,56,73,7,11,6,176,5,61,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398,0,7,405,682,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3029C1_A_05_024141.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3029,B,1,0,B,39,45,7,7,3,206,3,64,5,,,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,0,12,393,682,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3029B_A_05_040643.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3029,C,2,0,C02,56,66,1,7,5,193,5,63,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400,0,13,413,681,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3029C2_A_05_040515.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3029,C,3,0,C03,61,63,1,11,7,179,3,56,8,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,0,14,404,681,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3029C3_A_05_040835.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,B,1,0,B,52,36,3,10,3,232,2,80,4,,,,,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426,0,9,435,739,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3030B_A_05_044123.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,C,2,0,C02,53,41,0,8,4,196,5,86,9,,,,,3,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,0,9,418,739,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3030C2_A_05_053128.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,C,3,0,C03,64,38,3,6,5,201,3,79,10,,,,,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413,1,8,422,739,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3030C3_A_05_034744.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,C,6,0,C06,45,24,2,13,12,226,2,89,6,,,,,3,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,425,0,6,431,739,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3030C6_A_05_080933.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,C,7,0,C07,54,34,9,8,8,210,5,80,16,,,,,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427,0,7,434,739,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3030C7_A_05_034909.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,C,8,0,C08,34,20,4,14,8,196,2,95,13,,,,,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391,0,14,405,739,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3030C8_A_05_190359.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,C,10,0,C10,43,39,3,7,4,198,5,101,10,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410,0,2,412,738,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3030C10_A_05_024459.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,C,11,0,C11,43,29,11,6,4,223,6,86,7,,,,,4,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423,0,9,432,738,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3030C11_A_05_032829.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,C,12,0,C12,54,29,2,9,4,213,2,98,8,,,,,5,1,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431,0,6,437,738,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3030C12_A_05_022627.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,E,1,0,E01,45,27,6,7,8,175,2,96,9,,,,,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,0,9,387,740,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3030E1_A_05_145231.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,E,1,3,E01C03,40,25,6,7,8,173,0,84,7,,,,,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,0,0,354,740,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3030E1C3_A_05_140448.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,E,1,4,E01C04,38,36,1,9,4,176,6,95,3,,,,,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,0,7,378,740,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3030E1C4_A_05_023950.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,E,1,5,E01C05,43,27,3,12,6,190,3,82,7,,,,,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,0,8,385,740,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3030E1C5_A_05_140725.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,E,1,6,E01C06,36,24,4,6,2,176,5,103,6,,,,,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366,0,6,372,740,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3030E1C6_A_02_054240.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,C,1,0,C01,33,33,2,11,7,162,5,70,5,,,,,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,0,8,340,739,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3030C1_A_05_054558.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,C,4,0,C04,43,38,1,10,3,221,4,97,4,,,,,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426,1,10,437,739,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3030C4_A_05_050105.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,C,5,0,C05,56,31,1,7,6,194,3,99,8,,,,,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,0,8,416,739,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3030C5_A_05_030540.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,C,9,0,C09,45,25,3,18,4,213,7,83,5,,,,,0,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,0,5,412,738,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3030C9_A_06_174138.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,C,13,0,C13,51,31,1,7,9,206,5,102,7,,,,,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424,0,8,432,738,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3030C13_A_05_044829.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,E,1,1,E01C01,43,27,3,8,3,185,5,99,5,,,,,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,0,9,393,740,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3030E1C1_A_05_222622.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,E,1,2,E01C02,52,22,4,7,8,158,8,101,10,,,,,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377,1,4,382,740,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3030E1C2_A_02_025926.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,E,1,7,E01C07,31,43,3,7,12,171,6,84,2,,,,,1,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,363,0,5,368,740,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3030E1C7_A_02_023724.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,E,1,8,E01C08,34,20,4,14,8,196,2,95,13,,,,,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391,0,14,405,740,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3030C8_A_05_190359.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,E,1,9,E01C09,45,27,6,7,8,175,2,96,9,,,,,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,0,9,387,739,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3030E1C9_A_06_181339.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3031,C,1,0,C01,47,43,2,3,8,181,2,80,10,,,,,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379,1,10,390,618,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3031C1_A_05_070020.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3031,C,3,0,C03,34,40,8,11,7,127,5,70,8,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311,,10,321,617,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3031C3_A_05_023344.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3031,B,1,0,B,29,33,4,8,9,136,2,62,5,,,,,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291,0,8,299,618,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3031B_A_05_025829.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3031,C,2,0,C02,39,29,4,11,9,108,4,68,6,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,282,,10,292,617,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3031C2_A_05_022042.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3033,B,1,0,B,65,33,2,16,9,185,11,57,3,,,,,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,0,10,394,725,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3033B_A_05_023036.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3033,C,4,0,C04,59,37,6,12,1,194,3,90,7,,,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411,0,6,417,725,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3033C4_A_05_021632.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3033,C,5,0,C05,53,29,5,9,5,189,0,86,9,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387,0,3,390,725,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3033C5_A_05_023421.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3033,C,6,0,C06,50,31,4,9,5,175,6,66,5,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,0,7,359,725,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3033C6_A_05_022807.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3033,C,7,0,C07,74,25,4,8,1,190,10,63,4,,,,,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,0,12,394,724,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3033C7_A_05_023613.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3033,C,8,0,C08,57,27,4,11,7,198,5,61,8,,,,,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,0,5,386,724,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3033C8_A_05_040227.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3033,C,9,0,C09,53,29,5,10,3,203,5,69,3,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,0,12,392,724,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3033C9_A_05_111811.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3033,C,14,0,C14,43,39,2,13,0,187,8,84,8,,,,,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,0,5,393,724,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3033C14_A_05_141023.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3033,C,1,0,C01,55,29,3,15,3,190,2,52,6,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,0,14,369,725,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3033C1_A_05_025750.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3033,C,2,0,C02,63,45,5,7,5,166,1,65,3,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361,0,4,365,725,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3033C2_A_05_021332.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3033,C,3,0,C03,44,29,5,7,4,194,13,68,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371,,4,375,725,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3033C3_A_05_021827.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3033,C,10,0,C10,51,23,6,12,2,190,9,63,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365,0,11,376,724,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3033C10_A_05_023713.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3033,C,11,0,C11,45,42,5,10,5,197,6,77,11,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399,0,10,409,724,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3033C11_A_05_024803.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3033,C,12,0,C12,60,39,5,8,4,163,6,63,4,,,,,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,0,5,361,724,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3033C12_A_05_040431.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3033,C,13,0,C13,57,36,7,10,7,202,3,59,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388,0,10,398,724,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3033C13_A_05_033524.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3033,C,15,0,C15,66,30,8,12,0,175,6,66,5,,,,,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,0,8,378,724,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3033C15_A_05_023742.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3034,C,1,0,C01,34,45,5,14,11,177,4,109,7,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,,,409,725,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3034C1_A_05_022645.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3034,B,1,0,B,46,41,2,23,8,190,4,93,9,,,,,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421,,11,432,725,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3034B_A_05_021549.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3035,B,1,0,B,51,39,12,10,5,161,4,71,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366,,11,377,595,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3035B_A_05_024641.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3035,C,1,0,C01,40,41,9,13,5,151,3,75,10,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,,12,362,595,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3035C1_A_05_022025.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3036,B,1,0,B,42,41,12,9,5,177,1,74,5,,,,,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,,5,374,580,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3036B_A_05_022330.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3036,C,1,0,C01,46,43,4,12,7,176,5,72,12,,,,,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381,1,14,396,579,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3036C1_A_05_030230.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3036,C,2,0,C02,50,37,4,11,7,168,3,68,9,,,,,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,1,7,370,579,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3036C2_A_05_024700.jpg
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3037,C,1,0,C01,47,43,2,13,9,181,2,80,10,,,,,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,1,9,400,628,Acta casilla,,,http://imgsrv.iepcjalisco.org.mx/imagenes_sisco/3037C1_A_06_174952.jpg
