ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,PUP,NA,MORENA,ES,PSD,PMR,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,RUTA_ACTA
20,OAXACA,296,SAN PABLO VILLA DE MITLA,8,17,1112,1551,126,1524,411,120,33,87,1303,74,46,295,7,4,3,2,4,26,1,3,30,13,9,8,,,,,,,,6792,0,420,7212,9065,
20,OAXACA,314,SAN PEDRO MARTIR QUIECHAPA,1,1,9,16,8,3,35,7,26,6,172,7,0,6,0,0,0,0,0,0,0,0,6,10,0,2,,,,,,,,313,0,8,321,536,
20,OAXACA,323,SAN PEDRO QUIATONI,6,15,187,761,133,104,645,70,44,85,1750,93,29,99,1,4,2,0,0,9,1,0,53,26,6,11,,,,,,,,4113,3,222,4338,7217,
20,OAXACA,326,SAN PEDRO TAVICHE,1,2,63,101,20,8,27,6,4,5,72,8,1,3,0,0,0,0,2,0,0,0,0,0,1,0,,,,,,,,321,0,19,340,842,
20,OAXACA,331,SAN PEDRO TOTOLAPAM,3,4,93,69,37,29,130,18,10,17,486,24,3,168,0,3,0,0,1,1,0,0,7,12,1,1,,,,,,,,1110,0,30,1140,2305,
20,OAXACA,340,SAN SEBASTIAN ABASOLO,1,3,59,128,22,11,89,9,3,6,322,17,1,21,0,1,0,0,0,0,1,0,22,2,0,7,,,,,,,,721,0,37,758,1492,
20,OAXACA,346,SAN SEBASTIAN TEITIPAC,1,3,54,102,18,11,72,17,2,18,408,24,3,18,0,0,0,1,2,3,0,0,12,7,13,0,,,,,,,,785,0,37,822,1655,
20,OAXACA,356,SANTA ANA DEL VALLE,2,3,45,73,9,9,84,13,9,9,370,16,18,29,0,0,0,0,0,0,0,0,15,10,1,6,,,,,,,,716,0,24,740,1676,
20,OAXACA,357,SANTA ANA TAVELA,1,1,31,94,13,18,26,8,2,4,68,11,1,8,0,0,0,0,1,8,0,0,13,6,0,0,,,,,,,,312,0,35,347,626,
20,OAXACA,368,SANTA CATARINA MINAS,2,2,63,96,56,21,60,11,10,12,420,28,1,10,2,2,0,0,0,2,1,0,15,6,0,2,,,,,,,,818,1,17,836,1379,
20,OAXACA,381,SANTA CRUZ PAPALUTLA,1,3,32,128,19,7,61,10,5,4,472,10,2,26,0,0,0,0,0,2,0,0,15,7,2,3,,,,,,,,805,0,18,823,1528,
20,OAXACA,410,SANTA MARIA DEL TULE,5,13,400,615,73,95,273,58,57,49,2209,85,16,187,7,3,3,1,14,14,0,2,44,36,0,13,,,,,,,,4254,2,126,4382,6633,
20,OAXACA,412,SANTA MARIA GUELACE,1,1,20,58,10,5,34,2,7,2,177,8,2,16,0,1,0,0,0,3,1,0,5,2,0,2,,,,,,,,355,0,14,369,587,
20,OAXACA,429,SANTA MARIA QUIEGOLANI,1,2,29,143,20,19,77,15,7,8,451,18,2,8,0,0,0,0,0,0,0,0,10,2,3,2,,,,,,,,814,0,39,853,1270,
20,OAXACA,450,SANTA MARIA ZOQUITLAN,4,6,151,80,43,37,272,18,11,26,362,12,0,142,0,1,1,0,0,1,0,0,15,15,1,1,,,,,,,,1189,0,69,1258,2546,
20,OAXACA,476,SANTIAGO MATATLAN,5,12,222,316,118,71,562,62,42,47,1507,64,5,117,61,3,1,0,102,8,0,0,319,36,2,8,,,,,,,,3673,1,186,3860,7344,
20,OAXACA,505,SANTO DOMINGO ALBARRADAS,1,1,15,38,12,6,34,4,1,4,201,6,0,3,0,0,0,0,0,0,0,0,4,1,0,5,,,,,,,,334,0,12,346,585,
20,OAXACA,550,TLACOLULA DE MATAMOROS,10,32,1080,1826,213,193,642,187,154,201,5064,169,42,713,22,12,3,0,36,28,11,2,154,48,8,18,,,,,,,,10826,9,451,11286,18666,
20,OAXACA,561,VILLA DIAZ ORDAZ,5,10,170,366,97,53,357,46,22,50,1060,57,6,130,5,2,2,0,3,6,4,2,42,25,1,17,,,,,,,,2523,0,123,2646,4709,
20,OAXACA,563,YAXE,2,4,58,142,30,43,109,18,6,13,397,17,1,31,1,4,1,1,1,3,1,2,20,6,4,0,,,,,,,,909,0,57,966,1905,
20,OAXACA,9,ASUNCION TLACOLULITA,2,2,8,84,22,4,31,11,1,4,194,7,0,1,0,0,0,0,0,1,0,0,14,4,0,4,,,,,,,,390,0,24,414,638,
20,OAXACA,35,GUEVEA DE HUMBOLDT,4,7,47,563,53,23,216,29,6,10,697,50,2,4,0,0,0,0,1,13,0,0,38,14,4,13,,,,,,,,1783,0,115,1898,3760,
20,OAXACA,51,MAGDALENA TEQUISISTLAN,6,11,82,702,60,42,146,260,700,16,1917,135,39,143,0,1,0,3,16,7,0,1,12,3,0,10,,,,,,,,4295,3,201,4499,5457,
20,OAXACA,52,MAGDALENA TLACOTEPEC,1,2,15,49,11,6,27,25,328,4,263,9,2,161,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,900,0,41,941,1083,
20,OAXACA,280,SAN MIGUEL TENANGO,1,1,12,118,13,10,65,3,4,3,62,12,1,1,0,0,0,0,1,8,0,0,3,2,1,1,,,,,,,,320,0,10,330,585,
20,OAXACA,305,SAN PEDRO HUAMELULA,7,15,60,517,115,223,159,31,1203,34,2192,52,100,154,3,0,0,0,24,26,1,0,50,11,1,11,,,,,,,,4967,0,234,5201,7183,
20,OAXACA,411,SANTA MARIA ECATEPEC,4,6,33,107,19,24,78,17,12,8,816,39,5,1,1,1,2,0,0,4,0,0,21,11,1,14,,,,,,,,1214,0,53,1267,2280,
20,OAXACA,413,SANTA MARIA GUIENAGATI,2,4,18,223,27,19,43,26,7,8,468,32,2,5,0,0,1,0,8,10,1,1,7,7,1,3,,,,,,,,917,0,39,956,2160,
20,OAXACA,419,SANTA MARIA JALAPA DEL MARQUES,7,16,142,1417,198,392,179,129,119,35,3629,268,78,22,5,1,0,1,2,12,2,0,24,20,1,13,,,,,,,,6689,1,339,7029,9143,
20,OAXACA,422,SANTA MARIA MIXTEQUILLA,3,6,45,446,523,158,356,44,179,11,812,22,4,8,4,3,0,2,1,0,2,0,15,15,4,1,,,,,,,,2655,0,151,2806,3453,
20,OAXACA,441,SANTA MARIA TOTOLAPILLA,1,1,5,59,5,4,223,0,1,1,158,14,0,1,1,0,0,0,0,0,0,0,29,4,3,1,,,,,,,,509,0,0,509,689,
20,OAXACA,454,SANTIAGO ASTATA,4,7,40,230,30,83,216,42,7,13,754,68,1,9,1,0,0,1,7,17,0,2,58,12,8,8,,,,,,,,1607,0,52,1659,2916,
20,OAXACA,471,SANTIAGO LACHIGUIRI,5,8,41,554,129,35,63,22,8,8,513,214,3,3,0,1,0,0,2,9,1,0,14,4,4,10,,,,,,,,1638,0,112,1750,3521,
20,OAXACA,473,SANTIAGO LAOLLAGA,3,6,17,772,17,72,425,9,77,16,754,25,1,2,0,0,0,0,2,5,0,0,20,11,0,3,,,,,,,,2228,0,63,2291,2801,
20,OAXACA,507,SANTO DOMINGO CHIHUITAN,1,2,8,77,10,8,142,1,98,302,254,3,1,3,0,0,0,4,0,1,1,0,1,5,0,0,,,,,,,,919,0,40,959,1302,
20,OAXACA,513,SANTO DOMINGO PETAPA,9,14,162,1367,77,20,51,33,121,1031,1986,26,6,4,2,0,0,0,1,2,1,0,5,1,0,1,,,,,,,,4897,0,105,5002,6273,
20,OAXACA,515,SANTO DOMINGO TEHUANTEPEC,30,87,853,4461,3495,667,4390,978,515,271,15252,325,104,347,43,42,7,16,26,58,13,4,219,77,17,39,,,,,,,,32219,7,1314,33540,48095,
20,OAXACA,6,ASUNCION IXTALTEPEC,14,26,81,1639,148,2485,155,71,20,41,3912,98,9,43,1,0,0,1,,,,,21,10,3,4,,,,,155,,33,8930,1,374,9305,11914,
20,OAXACA,41,CIUDAD IXTEPEC,18,40,306,4412,251,609,1688,124,72,68,5459,277,33,201,3,3,1,2,,,,,182,86,27,32,,,,,147,,120,14103,10,738,14851,21064,
20,OAXACA,76,SALINA CRUZ,41,107,2032,5682,518,828,1559,1272,530,852,23907,595,86,620,76,15,13,7,,,,,318,149,37,87,,,,,172,,409,39764,6,1307,41077,63468,
20,OAXACA,121,SAN BLAS ATEMPA,6,23,91,3042,826,83,228,80,155,75,6358,67,11,28,6,9,2,1,,,,,49,13,2,16,,,,,24,,28,11194,0,333,11527,14211,
20,OAXACA,303,SAN PEDRO COMITANCILLO,2,5,40,445,624,20,87,20,136,10,1142,14,3,19,1,1,0,0,,,,,1,4,0,3,,,,,8,,8,2586,0,163,2749,3505,
20,OAXACA,306,SAN PEDRO HUILOTEPEC,1,4,90,565,152,15,85,17,32,8,501,23,73,12,3,2,0,1,,,,,6,3,0,0,,,,,12,,1,1601,0,77,1678,2357,
20,OAXACA,442,SANTA MARIA XADANI,4,10,126,1067,10,1319,30,116,14,5,2379,2,0,5,4,0,5,0,,,,,0,0,0,0,,,,,2,,6,5090,1,45,5136,6149,
20,OAXACA,30,EL ESPINAL,7,14,91,1167,581,87,193,112,243,50,2301,61,40,100,2,1,0,2,,,,,27,18,0,9,,,,,,7,,5092,0,281,5373,6789,
20,OAXACA,43,HEROICA CIUDAD DE JUCHITAN DE ZARAGOZA,49,123,1382,12030,3588,1845,1111,1179,858,779,15595,323,2288,715,38,25,4,16,,,,,152,67,8,51,,,,,,64,,42118,50,4087,46255,70445,
20,OAXACA,127,SAN DIONISIO DEL MAR,3,7,17,1128,117,8,31,8,56,11,821,17,30,38,0,0,0,0,,,,,7,3,1,5,,,,,,4,,2302,0,71,2373,3893,
20,OAXACA,138,SAN FRANCISCO DEL MAR,5,11,19,1293,70,12,112,16,892,7,1188,56,3,2,0,0,0,0,,,,,2,1,0,1,,,,,,0,,3674,0,70,3744,5858,
20,OAXACA,140,SAN FRANCISCO IXHUATAN,8,15,322,2006,285,33,242,47,187,47,2063,35,6,8,5,5,2,0,,,,,22,7,0,2,,,,,,9,,5333,2,174,5509,6994,
20,OAXACA,247,SAN MATEO DEL MAR,5,16,231,1427,382,93,287,54,946,91,1764,202,28,46,9,8,1,2,,,,,58,13,2,27,,,,,,9,,5680,18,659,6357,9332,
20,OAXACA,557,UNION HIDALGO,11,21,87,2433,248,93,505,59,127,235,3075,101,1226,111,3,1,0,0,,,,,19,19,2,4,,,,,,23,,8371,0,467,8838,10920,
20,OAXACA,18,COATECAS ALTAS,4,7,385,317,52,48,151,44,26,32,984,87,4,11,5,2,1,0,4,13,0,1,38,6,1,16,,,,,,,,2228,0,167,2395,4076,
20,OAXACA,20,LA COMPAÑIA,4,6,149,421,60,34,64,20,247,22,446,36,2,15,2,1,0,0,2,1,1,0,9,8,1,8,,,,,,,,1549,0,106,1655,2670,
20,OAXACA,28,HEROICA CIUDAD DE EJUTLA DE CRESPO,18,30,3790,2573,116,133,271,115,83,83,3803,166,30,106,18,27,9,0,19,34,2,1,78,15,16,26,,,,,,,,11514,0,667,12181,16499,
20,OAXACA,48,MAGDALENA OCOTLAN,1,2,79,167,158,10,25,5,0,4,174,5,3,2,3,3,0,0,1,0,0,1,4,2,1,0,,,,,,,,647,0,39,686,821,
20,OAXACA,68,LA PE,1,3,73,199,47,16,63,11,25,9,357,22,2,3,2,1,2,1,4,1,1,0,20,7,3,4,,,,,,,,873,0,71,944,1780,
20,OAXACA,77,SAN AGUSTIN AMATENGO,2,2,160,241,9,15,191,3,96,17,158,15,0,1,1,2,1,0,0,2,0,0,0,3,0,0,,,,,,,,915,0,84,999,1254,
20,OAXACA,134,SAN FRANCISCO CAHUACUA,3,5,55,183,84,23,71,9,13,24,732,27,3,3,2,1,1,0,1,0,0,5,17,4,3,3,,,,,,,,1264,0,46,1310,2229,
20,OAXACA,146,SAN FRANCISCO SOLA,1,2,43,80,12,21,52,7,6,23,346,17,12,4,3,0,0,0,3,0,0,0,18,1,2,0,,,,,,,,650,0,28,678,1204,
20,OAXACA,150,SAN GABRIEL MIXTEPEC,3,6,95,630,47,22,59,16,16,11,1211,20,4,7,1,2,0,0,5,22,2,0,7,5,3,3,,,,,,,,2188,0,66,2254,3247,
20,OAXACA,152,SAN ILDEFONSO SOLA,1,1,19,88,17,14,29,5,6,11,106,6,1,5,2,0,0,0,3,2,0,0,1,1,0,1,,,,,,,,317,0,19,336,557,
20,OAXACA,155,SAN JACINTO TLACOTEPEC,1,3,20,83,114,25,48,10,5,16,401,18,3,4,1,3,0,2,0,2,1,0,4,2,1,10,,,,,,,,773,0,81,854,1622,
20,OAXACA,156,SAN JERONIMO COATLAN,3,7,171,260,98,47,75,20,39,22,1069,53,5,9,5,0,0,0,2,12,0,0,24,7,4,7,,,,,,,,1929,0,80,2009,3205,
20,OAXACA,169,SAN JOSE DEL PROGRESO,4,9,251,583,230,74,171,49,24,48,1238,48,6,35,0,2,1,2,6,24,0,1,21,8,1,12,,,,,,,,2835,0,140,2975,4924,
20,OAXACA,229,SAN LORENZO TEXMELUCAN,2,9,200,326,129,36,102,28,26,48,1456,40,4,14,1,12,0,0,1,8,1,1,16,9,1,7,,,,,,,,2466,0,176,2642,4528,
20,OAXACA,238,SAN MARTIN DE LOS CANSECOS,1,1,41,158,10,8,16,6,6,3,187,13,2,2,0,0,0,0,0,1,2,0,0,1,0,2,,,,,,,,458,0,18,476,667,
20,OAXACA,267,SAN MIGUEL EJUTLA,1,1,66,146,6,5,19,8,1,3,177,9,1,3,0,0,0,0,1,4,0,0,6,1,0,0,,,,,,,,456,0,13,469,749,
20,OAXACA,287,SAN NICOLAS,1,2,158,130,8,16,23,7,20,6,120,9,1,1,0,3,1,0,1,5,0,0,0,2,1,2,,,,,,,,514,0,40,554,872,
20,OAXACA,312,SAN PEDRO JUCHATENGO,1,2,27,262,34,24,35,9,7,10,281,14,0,3,2,0,1,0,6,21,0,0,10,1,0,6,,,,,,,,753,0,31,784,1189,
20,OAXACA,341,SAN SEBASTIAN COATLAN,2,4,203,477,9,29,68,12,10,15,306,39,2,3,0,0,1,0,7,18,1,0,5,2,1,5,,,,,,,,1213,0,64,1277,1924,
20,OAXACA,348,SAN SIMON ALMOLONGAS,2,4,161,206,12,23,48,15,46,16,503,17,1,4,0,2,0,0,3,2,0,1,6,4,3,1,,,,,,,,1074,0,76,1150,2231,
20,OAXACA,350,SAN VICENTE COATLAN,2,5,153,80,56,21,58,11,33,20,195,4,1,5,1,1,0,0,0,3,0,0,1,3,0,2,,,,,,,,648,0,78,726,2799,
20,OAXACA,387,SANTA CRUZ ZENZONTEPEC,8,20,239,378,437,88,265,79,139,85,3141,130,9,22,4,6,0,1,0,15,1,2,53,25,6,18,,,,,,,,5143,14,417,5574,11270,
20,OAXACA,449,SANTA MARIA ZANIZA,1,2,28,75,125,51,14,5,7,5,331,6,1,2,1,2,0,0,1,3,0,1,4,2,0,1,,,,,,,,665,0,47,712,1277,
20,OAXACA,451,SANTIAGO AMOLTEPEC,5,12,75,85,149,29,102,34,80,52,2107,87,10,59,2,3,0,0,2,3,0,0,40,18,6,13,,,,,,,,2956,0,205,3161,6937,
20,OAXACA,478,SANTIAGO MINAS,1,2,35,134,22,12,52,16,4,7,279,15,3,2,1,1,0,0,0,2,6,0,6,0,0,4,,,,,,,,601,0,30,631,1082,
20,OAXACA,492,SANTIAGO TEXTITLAN,2,5,93,168,431,19,68,14,14,18,788,27,0,3,1,2,1,2,7,2,0,0,24,5,1,5,,,,,,,,1693,0,59,1752,2530,
20,OAXACA,516,SANTO DOMINGO TEOJOMULCO,2,6,62,169,159,21,79,3,6,17,1138,41,2,7,1,1,0,0,0,3,0,0,16,15,3,9,,,,,,,,1752,0,83,1835,3122,
20,OAXACA,536,VILLA SOLA DE VEGA,10,19,1211,661,119,143,648,82,41,383,1775,229,405,28,13,12,0,0,18,9,5,6,54,18,4,12,,,,,,,,5876,0,433,6309,9047,
20,OAXACA,538,TANICHE,1,1,43,121,11,6,12,4,5,5,117,12,0,3,0,0,1,0,2,4,0,0,10,1,1,5,,,,,,,,363,0,27,390,640,
20,OAXACA,564,YOGANA,1,2,105,99,4,20,15,3,7,8,215,58,4,3,0,0,0,0,0,1,1,0,6,1,1,10,,,,,,,,561,0,35,596,1056,
20,OAXACA,567,SAN MATEO YUCUTINDOO,2,4,34,260,292,28,40,14,9,15,416,19,1,3,1,1,0,0,1,4,1,0,5,5,1,2,,,,,,,,1152,0,57,1209,2104,
20,OAXACA,56,MARTIRES DE TACUBAYA,1,2,11,234,81,2,8,99,4,7,425,5,3,,3,0,0,4,3,4,0,0,5,0,0,0,,,,,,,,898,0,19,917,1057,
20,OAXACA,69,PINOTEPA DE DON LUIS,5,9,12,1133,869,13,26,19,15,177,1209,14,0,,1,2,0,1,1,3,2,1,10,1,0,5,,,,,,,,3514,0,146,3660,4580,
20,OAXACA,79,SAN AGUSTIN CHAYUCO,3,6,27,347,493,21,50,28,21,25,767,42,4,,11,3,0,1,7,6,0,1,24,8,0,6,,,,,,,,1892,0,97,1989,2996,
20,OAXACA,87,SAN ANDRES HUAXPALTEPEC,3,7,59,801,184,23,45,31,452,371,1052,28,8,,2,0,0,0,2,1,4,2,6,2,1,6,,,,,,,,3080,1,168,3249,4405,
20,OAXACA,108,SAN ANTONIO TEPETLAPA,2,5,14,85,122,18,76,24,10,15,620,26,3,,2,0,0,0,1,6,0,0,4,5,2,7,,,,,,,,1040,0,103,1143,2803,
20,OAXACA,166,SAN JOSE ESTANCIA GRANDE,1,1,9,219,38,4,8,6,2,2,105,4,181,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,578,0,27,605,749,
20,OAXACA,178,SAN JUAN BAUTISTA LO DE SOTO,2,5,28,310,42,21,16,258,213,100,507,20,4,,6,2,0,2,4,2,0,1,7,2,0,3,,,,,,,,1548,0,64,1612,2013,
20,OAXACA,190,SAN JUAN COLORADO,5,13,19,1698,2067,154,44,25,14,19,917,23,0,,1,4,0,3,8,24,3,1,7,4,1,5,,,,,,,,5041,1,201,5243,6467,
20,OAXACA,225,SAN LORENZO,3,6,1439,203,162,27,21,12,39,563,550,24,1,,12,8,1,0,11,1,14,3,6,2,0,0,,,,,,,,3099,0,133,3232,3927,
20,OAXACA,283,SAN MIGUEL TLACAMAMA,2,5,19,664,409,12,17,11,301,13,302,9,118,,3,3,0,1,6,8,0,0,3,1,0,0,,,,,,,,1900,0,169,2069,2514,
20,OAXACA,300,SAN PEDRO ATOYAC,4,6,13,42,1022,11,14,6,7,819,345,9,0,,0,2,0,1,2,0,4,2,1,1,1,1,,,,,,,,2303,0,73,2376,2945,
20,OAXACA,310,SAN PEDRO JICAYAN,7,14,47,1465,1478,28,78,42,101,25,1899,50,6,,5,6,0,6,4,7,0,1,14,13,2,6,,,,,,,,5283,1,298,5582,7455,
20,OAXACA,342,SAN SEBASTIAN IXCAPA,4,7,7,829,497,5,18,7,7,11,883,16,3,,2,0,0,0,4,3,0,0,10,3,1,3,,,,,,,,2309,0,60,2369,2978,
20,OAXACA,367,SANTA CATARINA MECHOACAN,2,4,40,589,212,18,48,16,12,24,732,27,2,,0,2,1,0,5,9,0,0,28,4,0,3,,,,,,,,1772,0,106,1878,2918,
20,OAXACA,407,SANTA MARIA CORTIJO,1,2,39,26,64,299,5,173,0,6,120,9,0,,0,10,0,1,1,5,0,0,1,2,0,1,,,,,,,,762,0,20,782,941,
20,OAXACA,415,SANTA MARIA HUAZOLOTITLAN,5,15,60,1146,1966,737,84,46,91,38,1385,31,7,,7,11,2,7,6,20,3,4,6,12,1,7,,,,,,,,5677,0,322,5999,8064,
20,OAXACA,467,SANTIAGO IXTAYUTLA,7,16,74,837,1376,56,281,70,33,70,1953,54,4,,5,8,1,3,10,20,6,0,24,9,7,10,,,,,,,,4911,0,314,5225,8079,
20,OAXACA,468,SANTIAGO JAMILTEPEC,13,24,91,4175,294,47,176,93,41,50,4364,103,10,,1,8,0,0,19,32,8,0,41,16,11,17,,,,,,,,9597,0,262,9859,13533,
20,OAXACA,475,SANTIAGO LLANO GRANDE,3,5,8,965,105,19,15,15,1,2,883,2,0,,1,0,0,0,3,4,1,0,2,0,0,2,,,,,,,,2028,1,27,2056,2660,
20,OAXACA,484,SANTIAGO PINOTEPA NACIONAL,24,65,396,5923,6484,192,710,353,268,235,9075,192,36,,85,66,8,31,83,81,15,12,150,73,9,41,,,,,,,,24518,3,1030,25551,37751,
20,OAXACA,487,SANTIAGO TAPEXTLA,2,5,24,506,65,13,186,10,1,570,103,21,0,,1,2,0,1,0,5,4,0,42,4,4,0,,,,,,,,1562,0,51,1613,2218,
20,OAXACA,506,SANTO DOMINGO ARMENTA,2,4,140,556,373,7,29,5,33,16,323,12,62,,2,3,0,1,5,8,1,0,5,3,1,1,,,,,,,,1586,0,129,1715,2297,
20,OAXACA,203,SAN JUAN LACHAO,2,5,52,441,41,20,92,24,18,15,1014,33,1,10,1,1,0,0,4,9,1,0,11,6,0,3,,,,,,,,1797,0,69,1866,3067,
20,OAXACA,213,SAN JUAN QUIAHIJE,2,5,44,142,48,20,100,31,23,18,930,15,8,2,2,1,0,0,1,5,1,1,13,11,1,5,,,,,,,,1422,2,115,1539,2812,
20,OAXACA,271,SAN MIGUEL PANIXTLAHUACA,2,7,53,369,52,29,103,32,15,24,1278,29,9,8,6,2,0,2,7,9,0,3,27,18,2,8,,,,,,,,2085,16,108,2209,4047,
20,OAXACA,316,SAN PEDRO MIXTEPEC,13,56,671,6069,398,395,827,496,96,152,11790,480,62,89,27,11,6,18,77,166,10,8,264,70,16,55,,,,,,,,22253,4,677,22934,34651,
20,OAXACA,332,VILLA DE TUTUTEPEC DE MELCHOR OCAMPO,21,59,299,4359,442,326,460,567,1876,1042,9644,378,36,82,16,9,14,6,206,82,101,24,248,52,12,101,,,,,,,,20382,10,1053,21445,33442,
20,OAXACA,364,SANTA CATARINA JUQUILA,7,24,697,2172,173,196,2097,122,34,50,2501,44,2,16,9,21,5,0,25,55,2,3,71,73,3,8,,,,,,,,8379,1,311,8691,11364,
20,OAXACA,434,SANTA MARIA TEMAXCALTEPEC,1,3,20,334,28,3,13,9,37,5,297,9,1,1,0,0,1,0,0,0,0,1,3,0,0,1,,,,,,,,763,0,52,815,1682,
20,OAXACA,490,SANTIAGO TETEPEC,3,8,44,844,31,25,955,31,5,234,389,16,3,1,0,0,0,0,1,3,2,0,12,7,0,0,,,,,,,,2603,0,138,2741,3369,
20,OAXACA,498,SANTIAGO YAITEPEC,1,4,364,524,45,15,222,21,68,15,513,10,2,1,4,1,0,0,0,2,1,0,3,3,0,2,,,,,,,,1816,0,51,1867,2749,
20,OAXACA,530,SANTOS REYES NOPALA,7,22,111,2880,164,92,239,93,33,61,4097,103,11,34,3,2,0,0,14,33,2,0,37,10,6,10,,,,,,,,8035,0,281,8316,11947,
20,OAXACA,542,TATALTEPEC DE VALDES,3,8,33,412,46,28,102,43,66,25,1365,30,3,9,1,0,0,1,10,14,0,0,25,3,0,9,,,,,,,,2225,0,118,2343,3766,
20,OAXACA,14,CANDELARIA LOXICHA,6,12,269,644,118,59,268,69,323,56,1577,207,,17,5,3,2,0,,,,,55,15,5,24,,,,,,1,,3717,0,292,4009,6682,
20,OAXACA,59,MIAHUATLAN DE PORFIRIO DIAZ,22,59,2045,4166,237,515,517,288,2873,1771,6951,527,,209,28,19,5,1,,,,,109,27,5,59,,,,,,39,,20391,7,1311,21709,33038,
20,OAXACA,61,MONJAS,2,4,112,299,21,34,70,12,97,28,335,16,,1,0,0,0,0,,,,,9,4,2,5,,,,,,2,,1047,0,71,1118,2193,
20,OAXACA,82,SAN AGUSTIN LOXICHA,13,32,682,2590,152,180,259,105,3125,126,1413,143,,29,10,8,1,1,,,,,22,12,1,13,,,,,,4,,8876,0,797,9673,16007,
20,OAXACA,92,SAN ANDRES PAXTLAN,3,7,157,340,26,35,124,24,41,27,465,52,,8,5,2,0,1,,,,,19,8,1,10,,,,,,0,,1345,0,194,1539,2984,
20,OAXACA,110,SAN BALTAZAR LOXICHA,1,4,88,291,8,11,65,18,7,25,741,53,,8,0,1,1,0,,,,,10,7,2,7,,,,,,1,,1344,1,68,1413,2102,
20,OAXACA,123,SAN CRISTOBAL AMATLAN,4,6,108,171,44,24,141,40,134,50,1155,67,,15,0,1,0,0,,,,,16,11,3,7,,,,,,0,,1987,0,157,2144,3417,
20,OAXACA,145,SAN FRANCISCO OZOLOTEPEC,2,3,33,86,34,26,89,14,6,23,332,30,,4,0,0,0,0,,,,,6,3,1,5,,,,,,0,,692,0,47,739,1343,
20,OAXACA,151,SAN ILDEFONSO AMATLAN,2,4,73,256,27,24,49,12,32,24,329,54,,9,0,0,0,0,,,,,1,2,0,7,,,,,,1,,900,0,53,953,1681,
20,OAXACA,165,SAN JOSE DEL PEÑASCO,2,3,39,380,6,32,31,11,34,7,217,50,,3,0,0,0,0,,,,,1,2,0,15,,,,,,0,,828,0,53,881,1491,
20,OAXACA,209,SAN JUAN MIXTEPEC,1,1,26,24,7,9,35,9,10,11,93,27,,2,0,0,0,0,,,,,9,3,0,4,,,,,,0,,269,0,16,285,499,
20,OAXACA,211,SAN JUAN OZOLOTEPEC,3,4,185,96,44,29,121,31,12,29,419,54,,8,1,0,0,0,,,,,11,3,4,6,,,,,,0,,1053,3,49,1105,1915,
20,OAXACA,236,SAN MARCIAL OZOLOTEPEC,2,2,99,46,16,6,20,21,25,17,238,10,,1,0,2,0,0,,,,,1,0,0,1,,,,,,0,,503,1,44,548,958,
20,OAXACA,252,SAN MATEO RIO HONDO,4,6,319,564,20,23,26,14,429,28,249,31,,4,3,2,2,0,,,,,2,1,0,2,,,,,,1,,1720,0,121,1841,2419,
20,OAXACA,264,SAN MIGUEL COATLAN,2,3,145,243,24,62,54,12,23,27,320,20,,5,0,1,1,0,,,,,11,6,1,7,,,,,,3,,965,1,56,1022,2149,
20,OAXACA,265,SAN MIGUEL DEL PUERTO,6,12,117,745,123,50,194,77,61,56,1624,86,,12,3,1,2,2,,,,,46,16,7,21,,,,,,10,,3253,0,191,3444,5969,
20,OAXACA,277,SAN MIGUEL SUCHIXTEPEC,2,4,71,56,62,19,112,25,46,23,472,25,,8,0,2,1,0,,,,,7,5,2,3,,,,,,1,,940,0,80,1020,2056,
20,OAXACA,289,SAN PABLO COATLAN,3,6,93,220,16,362,98,15,16,29,828,36,,3,1,0,0,0,,,,,25,6,0,11,,,,,,0,,1759,3,81,1843,2872,
20,OAXACA,317,SAN PEDRO MIXTEPEC,1,2,27,22,11,2,29,9,11,5,236,16,,3,0,0,0,0,,,,,4,1,0,3,,,,,,0,,379,0,20,399,753,
20,OAXACA,344,SAN SEBASTIAN RIO HONDO,3,5,127,625,23,18,88,22,16,32,579,110,,4,0,1,0,0,,,,,13,7,1,11,,,,,,2,,1679,0,83,1762,2669,
20,OAXACA,353,SANTA ANA,1,3,121,175,20,30,55,17,19,27,261,10,,10,1,1,0,0,,,,,10,2,0,0,,,,,,1,,760,0,66,826,1607,
20,OAXACA,361,SANTA CATALINA QUIERI,1,1,20,7,8,3,30,6,15,6,262,15,,2,0,0,0,0,,,,,6,2,0,2,,,,,,0,,384,0,25,409,662,
20,OAXACA,362,SANTA CATARINA CUIXTLA,1,2,67,93,15,9,36,10,10,17,298,16,,10,0,1,1,0,,,,,4,2,0,4,,,,,,1,,594,0,36,630,1107,
