CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PFD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,PAN_PT,PRD_PT,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2929,3,263,219,33,24,13,22,22,114,22,46,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,782,35,817,2097
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2930,2,119,168,22,15,12,9,7,97,10,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,471,12,484,914
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2931,2,122,102,17,21,3,9,10,83,7,12,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,391,20,411,949
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2932,3,194,188,25,11,4,127,17,88,17,41,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,725,35,763,1550
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2933,2,115,133,30,10,7,19,4,55,14,15,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409,17,426,1095
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2934,4,176,330,60,33,11,28,26,110,14,50,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,856,36,892,2299
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2935,2,138,178,26,22,10,21,19,67,10,23,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,520,29,549,1303
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2936,3,168,165,56,20,19,33,20,67,15,29,28,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,625,36,661,1720
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2937,3,185,184,22,23,7,38,25,71,22,40,11,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,630,31,661,1629
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2938,2,176,96,22,20,12,36,13,53,11,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,461,29,490,1120
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2939,3,174,165,38,27,16,29,31,73,30,29,12,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,631,34,665,1516
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2940,3,247,207,35,25,13,47,19,106,16,34,2,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,775,33,811,1779
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2941,3,210,152,61,20,17,28,23,109,15,30,9,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,685,41,726,1730
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2942,3,156,144,51,26,13,18,17,70,9,26,14,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,546,36,582,1511
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2961,5,282,374,60,29,21,34,31,144,21,43,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1062,45,1107,2561
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2962,3,247,384,47,30,21,19,21,99,21,42,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,940,38,978,2182
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,2963,3,338,267,38,20,9,19,20,85,11,36,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,2,855,35,892,2112
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3000,5,503,457,90,31,28,30,35,259,37,54,6,0,8,0,1,0,0,0,0,0,0,0,0,0,0,1,1539,71,1611,3728
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3003,3,301,318,48,19,13,16,22,179,22,39,3,0,7,0,1,0,0,0,0,0,0,0,0,0,0,4,988,61,1053,2081
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3034,4,343,450,73,53,23,68,37,79,27,33,6,1,3,3,1,0,0,0,0,0,0,0,0,0,0,1,1200,48,1249,2852
5,15,MEXICO,30,NAUCALPAN,58,NAUCALPAN DE JU?REZ,3035,16,1731,1154,239,93,65,261,99,421,87,186,14,76,19,0,0,0,0,0,0,0,0,0,0,0,0,2,4445,195,4642,11562
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1149,4,57,323,193,46,9,8,37,198,32,50,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,960,46,1007,2978
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1150,6,39,528,167,42,29,23,35,277,39,69,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1262,54,1316,4157
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1151,6,59,536,136,51,19,13,35,239,22,60,2,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,1178,57,1236,4022
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1152,3,17,243,67,36,7,10,26,127,20,23,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,581,28,609,1745
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1153,3,13,242,55,29,12,5,16,115,10,24,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,526,24,550,1850
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1154,3,28,280,81,52,4,9,12,116,23,24,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,637,31,669,1973
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1155,4,32,358,115,37,13,12,33,180,21,45,5,4,9,1,0,0,0,0,0,0,0,0,0,0,0,1,865,36,902,2994
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1156,2,13,261,42,31,4,9,10,77,13,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,480,23,504,1345
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1157,3,5,202,85,35,6,10,53,55,18,11,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,485,27,512,1748
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1158,3,40,277,87,34,14,7,19,108,18,28,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,634,24,658,2072
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1159,4,21,379,85,36,11,15,19,157,13,34,5,3,6,0,2,0,0,0,0,0,0,0,0,0,0,0,786,34,820,2554
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1160,5,23,329,141,39,16,16,22,193,21,38,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,1,847,48,896,3124
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1161,4,30,291,116,35,9,14,30,219,31,39,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,831,41,872,2493
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1162,3,17,391,91,28,14,10,13,164,23,37,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,795,35,831,2162
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1163,5,37,363,218,36,11,10,35,198,29,32,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,977,27,1005,3126
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1164,9,53,664,236,79,27,17,71,322,33,68,8,3,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1588,62,1650,6103
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1165,3,31,274,82,25,19,12,25,160,14,21,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,669,21,691,1985
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1166,4,35,368,123,27,15,17,23,223,15,33,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,889,46,936,2412
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1167,3,27,240,103,21,10,8,22,169,15,30,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,650,24,674,1927
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1168,3,28,330,60,30,10,5,29,99,14,30,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,645,28,673,2073
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1169,4,22,387,114,48,17,14,16,143,16,35,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,820,29,849,2861
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1170,5,43,375,184,54,15,18,30,209,23,51,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1013,43,1058,3732
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1171,4,25,377,150,28,15,8,22,139,23,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,803,34,837,2745
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1172,5,44,407,200,43,13,17,39,174,29,49,9,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,1040,47,1087,3660
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1173,6,41,457,231,60,34,13,33,278,32,55,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1243,57,1300,4000
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1174,4,36,380,124,45,21,14,25,171,23,54,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,901,30,932,2966
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1175,4,34,359,85,36,15,5,18,145,19,38,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,759,48,808,2404
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1176,4,41,417,85,37,15,16,36,124,18,42,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,838,45,883,2357
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1177,4,28,344,104,32,14,11,27,150,27,48,17,1,3,0,0,0,0,0,0,0,0,0,0,0,0,3,806,39,848,2451
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1178,3,22,327,103,28,19,19,26,151,15,37,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,753,43,797,2144
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1179,3,21,296,94,25,8,6,25,145,10,32,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,669,38,708,1849
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1180,3,21,323,103,20,8,3,24,160,14,28,3,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,716,52,768,2235
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1181,3,17,227,78,31,11,8,20,125,15,21,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,557,19,577,1806
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1182,3,31,307,88,27,7,9,21,110,18,32,2,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,660,47,707,1864
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1183,3,18,260,99,26,12,14,36,171,30,37,4,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,712,29,742,2222
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1184,3,28,228,93,24,12,4,30,158,15,19,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,617,28,645,1941
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1185,3,33,323,107,26,10,10,25,150,15,28,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,729,31,762,2053
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1186,3,22,319,68,16,10,5,13,119,16,18,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,609,33,643,1791
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1187,3,20,274,87,21,9,10,20,153,9,23,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,631,33,664,1864
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1188,3,15,218,75,14,5,6,21,74,36,15,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,483,29,512,1591
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1189,3,26,433,79,28,10,9,24,103,22,19,5,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,771,24,795,1954
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1190,4,24,503,99,22,7,10,25,118,17,23,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,864,35,900,2369
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1191,5,36,425,130,34,26,16,32,185,25,56,9,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,981,39,1021,3647
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1192,12,116,912,306,120,53,48,69,341,54,120,13,1,11,0,3,0,0,0,0,0,0,0,0,0,0,3,2167,110,2280,8793
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1193,11,104,858,299,79,59,49,53,339,87,95,24,6,6,1,0,0,0,0,0,0,0,0,0,0,0,3,2059,61,2123,7655
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1194,7,68,678,230,49,137,16,45,264,35,75,30,0,12,1,0,0,0,0,0,0,0,0,0,0,0,3,1640,58,1701,4954
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1195,4,41,337,167,8,35,6,25,110,20,29,32,1,19,0,0,0,0,0,0,0,0,0,0,0,0,1,830,24,855,2822
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1196,3,20,283,63,19,13,8,19,115,14,35,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,594,13,607,1637
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1197,3,37,269,80,28,12,12,18,154,11,33,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,660,29,690,1825
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1198,3,27,347,84,30,12,13,21,107,17,32,1,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,699,37,736,1867
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1199,3,15,304,89,28,10,8,30,148,9,27,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,671,29,700,1925
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1200,4,36,329,81,32,19,12,27,189,17,34,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,783,23,806,2313
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1201,3,15,226,102,31,14,11,25,146,13,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,22,633,2211
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1202,5,41,367,184,48,17,10,29,172,23,30,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,929,28,957,3050
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1203,3,35,231,76,29,16,11,20,99,3,21,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,545,28,574,1871
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1204,4,28,304,140,33,17,16,28,215,24,41,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,854,48,903,2909
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1205,4,29,260,105,27,25,11,41,149,28,37,3,0,6,0,1,0,0,0,0,0,0,0,0,0,0,2,722,30,754,2371
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1206,3,32,243,94,24,8,18,28,118,20,36,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,624,29,653,1809
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1207,3,23,281,75,26,12,5,40,128,16,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,636,30,666,1888
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1208,4,47,416,209,27,21,5,37,137,22,24,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,956,23,979,2628
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1209,5,119,537,266,21,143,7,15,186,24,48,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1378,41,1421,3182
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1210,8,104,637,231,45,43,27,57,267,35,82,9,4,4,0,0,0,0,0,0,0,0,0,0,0,0,5,1545,65,1615,5859
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1211,4,76,351,84,12,20,11,10,134,25,48,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,784,44,830,2306
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1212,4,133,449,93,18,28,9,10,149,32,37,16,1,7,0,0,0,0,0,0,0,0,0,0,0,0,2,982,42,1026,2686
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1213,4,131,487,165,19,48,8,27,184,26,44,17,1,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1160,47,1209,2053
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1214,2,102,183,85,11,33,2,11,60,9,24,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,537,16,554,1160
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1215,3,98,376,131,19,53,5,12,116,33,32,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,889,19,908,2210
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1216,6,41,627,186,52,25,17,30,194,22,127,17,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1353,45,1398,4103
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1217,6,47,555,279,31,37,12,20,144,13,39,21,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1208,50,1258,3783
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1218,6,99,432,287,29,73,18,61,167,17,59,13,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1259,52,1311,3973
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1219,4,56,349,156,19,14,18,88,156,30,42,5,2,1,2,10,0,0,0,0,0,0,0,0,0,0,3,948,25,976,2788
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1220,2,11,157,68,12,8,9,30,95,10,23,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,429,20,449,1396
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1221,3,24,193,79,23,8,3,18,99,14,26,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,494,13,507,1552
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1222,3,23,304,72,25,5,7,17,125,19,46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,647,49,696,2050
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1223,3,36,256,96,25,10,12,29,105,12,27,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,611,58,671,2034
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1224,4,67,349,129,12,18,11,39,95,31,53,6,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,822,37,859,2321
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1225,4,55,391,136,22,23,11,39,142,11,31,18,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,883,27,910,2639
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1226,2,14,202,77,23,11,7,22,63,15,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,36,493,1325
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1227,4,46,420,162,27,13,14,36,81,15,40,2,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,867,29,896,2536
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1228,3,32,202,90,16,14,3,19,80,12,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,57,554,1684
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1229,3,45,285,88,33,10,9,27,96,22,36,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,656,31,687,1790
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1230,3,32,282,58,28,16,13,28,132,9,28,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,632,33,666,1823
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1231,3,34,233,103,27,10,14,24,120,14,21,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,607,36,645,1782
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1232,3,42,269,77,31,13,10,30,100,23,37,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,638,29,668,1877
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1233,3,40,264,101,44,11,16,20,127,12,39,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,685,42,728,1876
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1234,3,42,249,129,32,16,11,31,144,16,44,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,718,42,760,2024
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1235,4,40,352,253,27,5,13,26,102,28,47,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,905,37,942,2484
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1236,12,225,993,257,77,51,35,67,545,87,144,21,2,13,0,1,0,0,0,0,0,0,0,0,0,0,2,2518,101,2621,8544
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1237,4,149,372,78,28,25,19,25,230,33,65,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,5,1033,37,1075,2902
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1238,4,56,274,106,32,16,18,21,233,24,36,6,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,830,33,863,2307
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1239,2,23,220,140,23,9,6,12,32,9,19,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,496,19,515,1468
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1240,3,34,230,139,31,7,12,24,84,12,40,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,622,26,648,1788
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1241,3,56,261,177,24,10,8,25,90,21,41,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,719,32,752,1872
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1242,3,18,321,168,18,9,6,14,67,16,14,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,662,33,695,1871
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1243,3,30,310,230,17,16,13,28,68,20,48,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,786,25,811,2036
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1244,3,24,310,136,30,7,8,12,37,29,18,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,616,23,639,1794
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1245,3,29,296,168,36,13,24,24,93,19,35,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,743,36,779,2178
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1246,4,41,426,343,36,17,19,44,104,16,39,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,39,1128,2610
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1247,2,17,136,58,16,2,7,11,30,11,7,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,299,19,319,803
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1248,4,36,294,141,47,15,24,26,99,22,30,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,741,27,768,2259
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1249,5,55,287,170,41,17,19,44,124,31,50,16,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,859,33,892,3064
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1250,3,51,253,154,23,13,12,23,93,24,29,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,682,28,714,2097
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1251,4,45,408,241,43,13,31,36,125,25,72,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1048,57,1105,2976
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1252,3,16,243,169,6,3,10,3,63,23,23,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,563,43,606,1585
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1255,6,47,399,382,79,18,29,41,194,39,60,3,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1302,52,1354,4434
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1256,5,58,368,226,55,25,60,51,150,27,81,8,2,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1115,56,1173,3396
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1257,6,57,471,307,53,23,37,40,171,50,67,7,1,5,3,0,0,0,0,0,0,0,0,0,0,0,3,1292,51,1346,4051
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1266,5,76,376,285,60,29,22,48,132,42,63,4,1,11,0,0,0,0,0,0,0,0,0,0,0,0,3,1149,60,1212,3708
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1267,9,87,843,398,87,64,33,58,230,42,101,21,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,64,2040,6429
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1268,18,210,1352,685,109,56,40,77,579,70,156,27,3,19,2,2,0,0,0,0,0,0,0,0,0,0,1,3387,176,3564,12908
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1270,4,29,328,188,37,26,16,23,165,25,58,8,1,2,0,1,0,0,0,0,0,0,0,0,0,0,2,907,45,954,2960
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1271,4,24,335,70,34,2,52,18,154,22,35,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,752,25,777,2296
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1272,3,15,255,51,35,8,7,11,123,19,20,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,558,31,589,1800
5,15,MEXICO,31,LA PAZ,32,CHIMALHUAC?N,1273,3,20,230,75,38,11,10,15,110,10,21,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,546,26,572,2036
