CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,UDC,PAN_UDC_MC,PAN_UDC,PAN_MC,UDC_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I. MADERO,149,1,11,71,2,16,0,1,0,50,2,0,0,0,0,0,0,0,1,0,2,3,0,0,,,,,,,,,,,159,0,9,168,276
,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I. MADERO,150,1,59,98,15,16,2,2,2,75,7,2,0,0,0,0,0,0,0,0,1,2,0,3,,,,,,,,,,,284,0,9,293,454
,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I. MADERO,151,1,14,43,0,5,1,3,0,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,86,0,5,91,111
,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I. MADERO,152,1,100,175,3,14,35,6,8,85,8,4,1,0,1,1,1,2,0,0,2,2,0,3,,,,,,,,,,,451,0,3,454,640
,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I. MADERO,153,1,65,129,4,11,1,3,7,109,7,3,0,0,1,0,1,0,1,0,0,0,0,0,,,,,,,,,,,342,0,8,350,532
,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I. MADERO,154,1,64,234,4,28,0,3,4,109,13,3,0,0,0,0,2,0,0,0,7,0,0,2,,,,,,,,,,,473,0,10,483,678
,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I. MADERO,155,1,20,112,8,8,4,1,7,92,4,1,1,0,0,0,0,0,0,0,2,1,0,0,,,,,,,,,,,261,0,3,264,360
,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I. MADERO,156,1,54,134,2,26,28,7,5,113,11,3,0,0,0,0,1,0,1,1,0,0,0,1,,,,,,,,,,,387,0,10,397,512
,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I. MADERO,157,2,72,188,34,33,32,3,4,210,13,6,2,0,0,1,0,1,0,0,4,3,0,1,,,,,,,,,,,607,0,14,621,828
,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I. MADERO,158,1,47,111,3,2,43,9,16,112,6,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,351,0,6,357,513
,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I. MADERO,159,2,107,257,13,24,6,8,12,166,22,6,1,0,0,0,1,0,1,0,5,5,0,3,,,,,,,,,,,637,0,24,661,976
,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I. MADERO,160,1,24,126,2,26,31,5,3,100,10,1,0,0,0,2,1,0,0,0,4,0,1,3,,,,,,,,,,,339,0,10,349,451
,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I. MADERO,161,1,92,172,4,28,5,7,1,137,10,2,0,0,0,0,0,2,1,0,3,0,0,3,,,,,,,,,,,467,0,8,475,696
,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I. MADERO,162,2,94,342,6,47,12,12,5,407,14,7,1,0,0,0,0,2,1,0,13,3,0,18,,,,,,,,,,,984,0,21,1005,1418
,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I. MADERO,163,1,62,125,13,17,1,9,5,188,11,4,0,0,0,0,0,1,0,0,4,1,0,0,,,,,,,,,,,441,0,11,452,683
,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I. MADERO,164,1,20,150,0,21,10,3,4,135,7,1,1,0,0,0,0,2,0,0,11,0,0,0,,,,,,,,,,,365,0,4,369,511
,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I. MADERO,165,1,38,186,44,8,7,3,4,127,8,2,1,0,0,0,4,2,0,0,8,0,0,1,,,,,,,,,,,443,1,8,452,696
,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I. MADERO,166,2,130,141,24,12,9,5,9,120,5,2,2,1,2,0,4,1,0,0,3,3,0,2,,,,,,,,,,,475,0,11,486,751
,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I. MADERO,167,1,31,105,3,8,1,2,1,41,34,1,0,0,0,0,0,1,0,0,0,0,0,3,,,,,,,,,,,231,0,4,235,292
,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I. MADERO,168,2,97,297,12,43,19,2,14,326,24,5,2,1,0,0,1,5,4,1,6,5,0,5,,,,,,,,,,,869,0,17,886,1223
,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I. MADERO,169,3,160,222,43,66,12,11,11,426,30,8,0,0,0,1,2,2,0,1,9,8,1,6,,,,,,,,,,,1019,0,26,1045,1549
,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I. MADERO,170,1,42,70,7,11,20,12,2,164,4,3,0,0,0,0,0,1,0,1,2,1,0,0,,,,,,,,,,,340,0,8,348,522
,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I. MADERO,171,2,58,294,4,15,45,6,4,269,17,4,0,0,0,0,3,0,0,0,8,1,0,6,,,,,,,,,,,734,0,15,749,1029
,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I. MADERO,172,1,40,97,1,20,12,4,1,216,8,2,0,0,0,0,3,1,1,0,9,3,0,5,,,,,,,,,,,423,0,4,427,597
,5,COAHUILA,6,FRONTERA,10,FRONTERA,173,7,433,845,279,97,53,16,36,588,25,8,5,2,0,0,11,5,3,1,11,5,0,1,,,,,,,,,,,2424,0,49,2473,5120
,5,COAHUILA,6,FRONTERA,10,FRONTERA,174,5,302,666,217,59,31,12,31,462,15,5,2,0,1,0,4,4,1,0,12,2,0,0,,,,,,,,,,,1826,0,32,1858,3211
,5,COAHUILA,6,FRONTERA,10,FRONTERA,175,5,331,721,172,59,25,15,21,452,11,3,0,0,0,0,11,7,2,0,7,2,0,7,,,,,,,,,,,1846,0,24,1870,3483
,5,COAHUILA,6,FRONTERA,10,FRONTERA,176,3,195,392,115,44,10,13,8,249,10,3,1,0,0,0,5,6,2,0,3,3,0,1,,,,,,,,,,,1060,0,20,1080,1875
,5,COAHUILA,6,FRONTERA,10,FRONTERA,177,3,214,436,87,25,17,9,11,188,7,4,0,0,0,1,7,0,0,0,0,3,0,3,,,,,,,,,,,1012,0,20,1032,1703
,5,COAHUILA,6,FRONTERA,10,FRONTERA,178,3,247,346,77,25,15,3,15,157,7,3,2,1,0,1,2,3,0,0,1,2,2,6,,,,,,,,,,,915,0,17,932,1516
,5,COAHUILA,6,FRONTERA,10,FRONTERA,179,2,205,343,69,13,9,4,8,94,10,3,2,0,2,0,1,3,1,0,0,0,1,0,,,,,,,,,,,768,0,22,790,1291
,5,COAHUILA,6,FRONTERA,10,FRONTERA,180,2,178,399,65,14,11,4,7,117,3,3,1,0,0,0,1,9,2,0,1,2,0,0,,,,,,,,,,,817,0,13,830,1395
,5,COAHUILA,6,FRONTERA,10,FRONTERA,181,2,143,302,115,26,9,5,6,148,5,3,0,0,1,0,2,1,0,0,3,1,0,1,,,,,,,,,,,771,0,9,780,1195
,5,COAHUILA,6,FRONTERA,10,FRONTERA,182,2,197,241,24,10,3,5,8,106,1,1,1,0,0,0,1,2,0,0,2,0,0,1,,,,,,,,,,,603,0,10,613,948
,5,COAHUILA,6,FRONTERA,10,FRONTERA,183,2,172,255,68,21,6,3,5,196,7,4,0,0,0,2,1,3,0,0,4,2,0,1,,,,,,,,,,,750,0,10,760,1183
,5,COAHUILA,6,FRONTERA,10,FRONTERA,184,2,163,283,90,17,12,5,6,148,7,1,0,0,1,0,1,1,0,0,0,1,1,1,,,,,,,,,,,738,0,6,744,1277
,5,COAHUILA,6,FRONTERA,10,FRONTERA,185,3,258,337,83,22,7,12,6,189,8,2,0,0,0,0,2,3,1,0,1,2,0,0,,,,,,,,,,,933,0,18,951,1523
,5,COAHUILA,6,FRONTERA,10,FRONTERA,186,2,167,266,33,10,7,1,8,76,5,3,1,0,0,0,5,1,1,0,2,2,0,2,,,,,,,,,,,590,3,13,606,891
,5,COAHUILA,6,FRONTERA,10,FRONTERA,187,3,249,430,100,18,17,7,15,159,4,3,4,1,1,0,5,7,1,1,2,2,0,2,,,,,,,,,,,1028,0,15,1043,1585
,5,COAHUILA,6,FRONTERA,10,FRONTERA,188,2,200,345,50,20,17,5,12,106,3,4,2,1,0,0,6,2,0,0,6,2,0,1,,,,,,,,,,,782,0,10,792,1131
,5,COAHUILA,6,FRONTERA,10,FRONTERA,189,2,170,202,35,11,12,3,2,132,5,1,1,0,0,0,3,3,2,0,2,0,0,1,,,,,,,,,,,585,0,6,591,966
,5,COAHUILA,6,FRONTERA,10,FRONTERA,190,2,167,215,47,14,6,2,3,86,4,2,0,2,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,549,0,7,556,894
,5,COAHUILA,6,FRONTERA,10,FRONTERA,191,3,424,396,127,14,9,12,9,209,5,1,1,2,1,0,4,0,0,0,5,0,0,2,,,,,,,,,,,1221,0,17,1238,2152
,5,COAHUILA,6,FRONTERA,10,FRONTERA,192,3,384,387,81,14,9,9,8,108,5,2,3,1,0,1,2,1,2,0,5,2,1,1,,,,,,,,,,,1026,1,24,1051,1705
,5,COAHUILA,6,FRONTERA,10,FRONTERA,193,2,303,295,85,15,7,4,8,127,4,1,1,1,0,1,1,3,2,0,4,1,0,0,,,,,,,,,,,863,0,14,877,1439
,5,COAHUILA,6,FRONTERA,10,FRONTERA,194,1,144,191,18,6,3,6,0,41,1,1,3,0,1,0,6,0,2,2,0,0,0,0,,,,,,,,,,,425,0,13,438,637
,5,COAHUILA,6,FRONTERA,10,FRONTERA,195,2,187,322,52,14,8,1,6,106,3,4,2,0,1,3,4,0,1,0,2,0,0,0,,,,,,,,,,,716,0,17,733,1164
,5,COAHUILA,6,FRONTERA,10,FRONTERA,196,2,134,207,46,13,6,1,9,85,2,4,2,1,0,0,2,1,0,0,2,1,0,0,,,,,,,,,,,516,0,13,529,859
,5,COAHUILA,6,FRONTERA,10,FRONTERA,197,2,174,288,53,9,8,2,9,126,7,3,3,0,0,0,3,3,0,0,1,1,0,3,,,,,,,,,,,693,0,8,701,1088
,5,COAHUILA,6,FRONTERA,10,FRONTERA,198,3,232,302,122,31,9,2,8,171,6,7,2,0,0,1,1,2,2,0,1,4,0,1,,,,,,,,,,,904,0,19,923,1532
,5,COAHUILA,6,FRONTERA,10,FRONTERA,199,2,199,290,59,16,13,8,7,205,3,4,0,1,2,0,1,4,0,0,6,4,0,1,,,,,,,,,,,823,0,17,840,1354
,5,COAHUILA,6,FRONTERA,10,FRONTERA,200,2,174,312,74,38,3,13,10,224,3,4,0,0,2,0,2,1,0,0,4,0,0,1,,,,,,,,,,,865,0,12,877,1388
,5,COAHUILA,6,FRONTERA,10,FRONTERA,201,2,96,202,43,18,29,6,5,97,3,3,0,0,1,1,2,4,2,0,2,2,0,1,,,,,,,,,,,517,0,8,525,800
,5,COAHUILA,6,FRONTERA,10,FRONTERA,202,2,134,305,53,17,4,3,6,153,0,7,1,0,1,0,3,7,0,1,2,1,1,0,,,,,,,,,,,699,1,17,717,1180
,5,COAHUILA,6,FRONTERA,10,FRONTERA,203,2,155,237,58,10,11,4,7,135,5,3,3,0,0,0,0,3,0,0,0,2,0,2,,,,,,,,,,,635,0,6,641,1132
,5,COAHUILA,6,FRONTERA,10,FRONTERA,204,2,131,258,68,15,3,5,6,156,10,0,1,0,1,0,2,1,0,0,1,1,0,0,,,,,,,,,,,659,0,14,673,1212
,5,COAHUILA,6,FRONTERA,10,FRONTERA,205,1,113,125,37,12,4,4,3,89,2,2,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,392,0,8,400,653
,5,COAHUILA,6,FRONTERA,10,FRONTERA,206,2,117,241,44,22,11,12,8,217,7,0,1,0,0,1,2,5,1,0,1,1,0,1,,,,,,,,,,,692,4,15,711,1208
,5,COAHUILA,6,FRONTERA,10,FRONTERA,207,2,1446,237,72,16,7,3,5,197,2,3,0,0,0,0,1,1,1,1,1,3,0,1,,,,,,,,,,,1997,0,9,2006,1358
,5,COAHUILA,6,FRONTERA,10,FRONTERA,208,2,204,289,71,26,15,9,11,246,8,3,2,0,0,0,0,3,1,0,1,1,2,0,,,,,,,,,,,892,0,26,918,1420
,5,COAHUILA,6,FRONTERA,10,FRONTERA,209,3,254,338,76,17,9,12,9,223,8,1,0,0,0,0,2,1,0,0,0,0,0,3,,,,,,,,,,,953,0,16,969,1540
,5,COAHUILA,6,FRONTERA,10,FRONTERA,210,2,165,237,38,48,25,7,12,214,1,1,1,0,0,0,2,4,0,1,1,3,0,0,,,,,,,,,,,760,0,8,768,1292
,5,COAHUILA,6,FRONTERA,10,FRONTERA,211,2,147,268,121,42,6,9,10,310,9,2,0,0,0,0,1,4,1,0,3,1,0,2,,,,,,,,,,,936,0,37,973,1456
,5,COAHUILA,6,FRONTERA,10,FRONTERA,212,2,122,218,164,26,5,5,6,304,5,3,1,0,0,0,2,5,2,0,1,1,0,0,,,,,,,,,,,870,0,11,881,1396
,5,COAHUILA,6,FRONTERA,10,FRONTERA,213,1,60,110,22,6,1,1,1,29,0,1,0,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,233,0,12,245,421
,5,COAHUILA,12,RAMOS ARIZPE,11,GENERAL CEPEDA,214,3,768,366,21,9,6,3,1,78,2,0,2,4,0,0,7,5,1,0,1,1,0,1,,,,,,,,,,,1276,0,22,1298,1692
,5,COAHUILA,12,RAMOS ARIZPE,11,GENERAL CEPEDA,215,2,401,156,22,4,9,0,2,56,1,0,4,0,1,0,0,3,1,0,4,0,0,0,,,,,,,,,,,664,0,5,669,861
,5,COAHUILA,12,RAMOS ARIZPE,11,GENERAL CEPEDA,216,2,578,295,31,5,10,0,16,35,1,0,4,2,2,0,10,3,2,0,3,0,0,2,,,,,,,,,,,999,1,16,1016,1265
,5,COAHUILA,12,RAMOS ARIZPE,11,GENERAL CEPEDA,217,1,226,85,3,2,0,2,0,24,2,2,2,1,1,0,0,2,0,0,0,1,1,2,,,,,,,,,,,356,0,12,368,503
,5,COAHUILA,12,RAMOS ARIZPE,11,GENERAL CEPEDA,218,1,215,100,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,342,0,8,350,456
,5,COAHUILA,12,RAMOS ARIZPE,11,GENERAL CEPEDA,220,1,139,79,2,1,2,2,1,28,1,1,2,0,0,0,1,1,0,0,3,0,0,0,,,,,,,,,,,263,0,5,268,412
,5,COAHUILA,12,RAMOS ARIZPE,11,GENERAL CEPEDA,221,1,49,36,1,0,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,94,0,4,98,122
,5,COAHUILA,12,RAMOS ARIZPE,11,GENERAL CEPEDA,222,1,228,115,2,5,9,2,2,13,2,4,4,2,0,1,4,1,1,0,1,0,0,0,,,,,,,,,,,396,0,4,400,597
,5,COAHUILA,12,RAMOS ARIZPE,11,GENERAL CEPEDA,223,1,218,91,1,3,0,0,1,12,2,0,0,0,0,0,2,0,2,0,1,0,0,0,,,,,,,,,,,333,0,18,351,465
,5,COAHUILA,12,RAMOS ARIZPE,11,GENERAL CEPEDA,225,1,187,106,1,3,6,1,0,4,1,0,0,0,0,0,4,1,0,0,0,0,0,0,,,,,,,,,,,314,0,8,322,436
,5,COAHUILA,12,RAMOS ARIZPE,11,GENERAL CEPEDA,226,1,152,114,2,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,272,0,6,278,323
,5,COAHUILA,12,RAMOS ARIZPE,11,GENERAL CEPEDA,227,1,134,107,1,1,3,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,,,,,,,,,,,250,0,4,254,409
,5,COAHUILA,12,RAMOS ARIZPE,11,GENERAL CEPEDA,228,1,147,68,1,4,1,1,0,9,0,0,0,0,1,0,1,0,0,0,1,0,0,0,,,,,,,,,,,234,0,7,241,300
,5,COAHUILA,12,RAMOS ARIZPE,11,GENERAL CEPEDA,229,1,185,92,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,292,0,11,303,381
,5,COAHUILA,12,RAMOS ARIZPE,11,GENERAL CEPEDA,230,1,128,54,0,3,1,1,0,8,1,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,197,0,6,203,256
,5,COAHUILA,12,RAMOS ARIZPE,11,GENERAL CEPEDA,231,1,292,138,2,3,4,2,0,7,0,0,0,0,0,0,1,3,0,0,1,1,0,1,,,,,,,,,,,455,0,6,461,666
,5,COAHUILA,2,PIEDRAS NEGRAS,12,GUERRERO,233,1,234,134,,0,1,1,11,10,0,0,0,0,2,0,6,0,0,0,0,0,0,0,,,,,,,,,,,399,0,4,403,553
,5,COAHUILA,2,PIEDRAS NEGRAS,12,GUERRERO,234,1,152,139,,0,1,0,7,11,0,0,2,0,1,0,1,2,0,0,1,0,0,0,,,,,,,,,,,317,0,6,323,394
,5,COAHUILA,2,PIEDRAS NEGRAS,12,GUERRERO,235,1,70,109,,0,1,0,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,189,0,8,197,254
,5,COAHUILA,2,PIEDRAS NEGRAS,12,GUERRERO,236,1,145,130,,0,0,1,0,1,0,1,2,2,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,284,0,10,294,371
,5,COAHUILA,2,PIEDRAS NEGRAS,12,GUERRERO,237,1,96,67,,1,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,169,0,5,174,208
,5,COAHUILA,2,PIEDRAS NEGRAS,13,HIDALGO,238,1,,46,,,1,,7,,,100,,,,,1,0,0,0,,,,,,,,,,,,,,,155,0,1,156,228
,5,COAHUILA,2,PIEDRAS NEGRAS,13,HIDALGO,239,2,,356,,,3,,40,,,287,,,,,5,6,12,1,,,,,,,,,,,,,,,710,0,10,720,881
,5,COAHUILA,1,ACUÑA,14,JIMENEZ,240,1,9,172,,9,3,2,1,7,0,15,1,2,0,1,3,8,0,0,0,0,0,0,,,,,,,,,,,233,0,5,238,352
,5,COAHUILA,1,ACUÑA,14,JIMENEZ,241,1,13,262,,19,4,4,1,11,0,23,0,0,0,1,3,5,0,0,0,1,0,0,,,,,,,,,,,347,0,8,355,573
,5,COAHUILA,1,ACUÑA,14,JIMENEZ,242,3,89,427,,39,24,26,6,62,3,147,13,18,0,6,1,7,2,1,3,4,0,1,,,,,,,,,,,879,0,37,916,1574
,5,COAHUILA,1,ACUÑA,14,JIMENEZ,243,2,47,307,,24,6,8,3,34,1,91,1,9,1,5,6,3,1,0,0,1,0,1,,,,,,,,,,,549,0,22,571,905
,5,COAHUILA,1,ACUÑA,14,JIMENEZ,244,1,38,168,,34,22,5,1,32,0,60,1,6,1,1,1,4,0,0,0,0,1,0,,,,,,,,,,,375,0,20,395,711
,5,COAHUILA,1,ACUÑA,14,JIMENEZ,245,3,106,422,,71,7,20,3,77,2,197,14,14,1,7,7,6,1,0,2,3,0,0,,,,,,,,,,,960,0,29,989,1629
,5,COAHUILA,1,ACUÑA,14,JIMENEZ,246,2,104,343,,75,7,14,8,73,0,137,17,9,4,0,7,7,0,0,3,4,1,1,,,,,,,,,,,814,0,24,838,1389
,5,COAHUILA,1,ACUÑA,14,JIMENEZ,247,1,6,84,,5,1,2,1,7,0,11,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,118,0,4,122,158
,5,COAHUILA,1,ACUÑA,14,JIMENEZ,248,1,6,119,,5,2,0,2,4,0,10,1,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,151,0,5,156,223
,5,COAHUILA,1,ACUÑA,14,JIMENEZ,249,1,45,221,,27,1,10,1,40,0,45,3,14,0,1,1,7,1,1,0,0,0,0,,,,,,,,,,,418,0,13,431,615
,5,COAHUILA,5,MONCLOVA,15,JUAREZ,250,1,,125,241,1,0,,2,3,0,,,,,,1,0,1,0,0,0,0,1,,,,,,,,,,,375,0,5,380,497
,5,COAHUILA,5,MONCLOVA,15,JUAREZ,251,1,,90,184,1,1,,0,3,0,,,,,,3,0,0,0,0,0,0,0,,,,,,,,,,,282,0,11,293,370
,5,COAHUILA,5,MONCLOVA,15,JUAREZ,252,1,,142,133,0,3,,0,1,0,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,279,0,4,283,342
,5,COAHUILA,5,MONCLOVA,15,JUAREZ,254,1,,53,34,0,0,,0,1,0,,,,,,1,1,0,0,0,0,0,0,,,,,,,,,,,90,0,3,93,125
,5,COAHUILA,4,SAN PEDRO,16,LAMADRID,255,1,267,282,,0,0,10,0,18,0,16,1,4,4,0,0,1,1,0,1,0,0,0,,,,,,,,,,,605,0,16,621,733
,5,COAHUILA,4,SAN PEDRO,16,LAMADRID,256,2,332,330,,3,1,8,1,31,1,7,4,2,1,0,3,1,1,0,0,0,0,1,,,,,,,,,,,727,0,12,739,835
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,257,2,65,253,6,46,11,12,20,410,25,2,0,0,1,0,0,2,0,0,9,2,0,4,,,,,,,,,,,868,0,23,891,1422
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,258,4,93,653,7,72,35,13,19,764,38,6,3,0,0,1,5,3,1,0,15,1,0,6,,,,,,,,,,,1735,1,36,1772,2937
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,259,3,52,313,14,60,15,8,25,619,21,5,0,0,0,0,2,1,0,0,20,2,2,0,,,,,,,,,,,1159,0,9,1168,2134
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,260,4,66,326,17,70,9,5,22,757,44,3,0,0,0,0,7,2,1,0,16,6,4,4,,,,,,,,,,,1359,0,24,1383,2297
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,261,2,34,269,5,44,5,5,17,502,29,3,0,1,0,0,3,3,1,0,7,0,0,9,,,,,,,,,,,937,0,21,958,1411
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,262,2,33,317,4,38,16,6,30,492,24,1,0,0,0,0,6,3,0,0,7,4,1,6,,,,,,,,,,,988,0,11,999,1480
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,263,2,16,287,2,37,2,3,18,438,15,2,0,0,0,0,8,0,0,0,10,3,3,2,,,,,,,,,,,846,0,8,854,1209
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,264,2,46,285,1,38,8,10,12,518,26,2,0,0,0,0,0,2,1,0,5,1,1,5,,,,,,,,,,,961,0,10,971,1410
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,265,6,71,786,60,119,39,10,68,1377,72,12,0,0,0,0,2,0,2,0,22,10,2,14,,,,,,,,,,,2666,0,28,2694,4040
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,266,2,18,331,6,32,3,2,24,459,18,1,0,0,0,0,1,1,0,0,11,21,0,7,,,,,,,,,,,935,0,7,942,1145
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,267,2,12,242,3,22,5,2,32,326,9,2,0,0,0,0,3,1,2,0,9,3,0,1,,,,,,,,,,,674,0,6,680,893
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,268,4,107,507,34,77,11,14,30,816,44,2,0,0,0,1,2,0,1,1,18,5,1,12,,,,,,,,,,,1683,0,32,1715,2947
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,269,4,82,547,7,57,15,9,46,882,46,4,0,1,1,0,3,2,3,2,21,4,1,8,,,,,,,,,,,1741,0,35,1776,2999
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,270,2,20,223,2,26,5,4,9,298,12,0,0,0,0,0,2,1,2,0,5,1,0,3,,,,,,,,,,,613,0,3,616,832
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,271,3,47,365,6,27,8,7,32,653,28,2,0,1,0,0,6,1,1,1,7,3,3,5,,,,,,,,,,,1203,0,24,1227,1748
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,272,3,57,372,16,31,16,5,9,591,21,7,0,0,0,0,3,4,0,6,5,2,0,3,,,,,,,,,,,1148,1,19,1168,1783
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,273,2,41,284,1,34,4,5,10,385,20,1,0,0,1,0,2,1,1,0,5,1,0,3,,,,,,,,,,,799,0,11,810,1174
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,274,3,67,401,9,36,9,5,14,477,18,6,0,0,0,0,1,0,0,2,7,1,4,11,,,,,,,,,,,1068,0,26,1094,1858
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,275,2,26,331,6,31,7,3,14,432,16,1,0,0,0,0,3,2,1,0,5,3,0,8,,,,,,,,,,,889,0,5,894,1484
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,276,3,53,232,5,50,14,14,12,436,19,5,0,0,0,0,2,4,1,0,13,4,0,15,,,,,,,,,,,879,0,14,893,1658
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,277,2,31,204,6,21,10,4,4,322,14,3,0,0,0,0,3,5,3,0,4,1,1,4,,,,,,,,,,,640,0,9,649,980
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,278,1,37,274,22,3,5,5,3,140,5,5,0,0,0,0,2,2,0,0,3,0,0,2,,,,,,,,,,,508,0,7,515,650
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,279,2,31,196,7,13,15,9,9,258,12,1,0,0,0,0,0,1,0,0,4,1,1,0,,,,,,,,,,,558,0,13,571,755
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,280,3,129,593,7,33,11,8,10,463,16,1,0,0,1,0,3,2,0,0,6,2,0,2,,,,,,,,,,,1287,0,35,1322,1769
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,281,1,10,222,1,6,17,2,2,85,3,0,0,0,0,0,0,0,0,0,3,1,0,0,,,,,,,,,,,352,0,7,359,494
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,282,2,110,206,13,18,26,1,11,313,9,1,0,0,0,0,0,3,0,0,7,1,1,2,,,,,,,,,,,722,0,12,734,1024
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,283,2,26,255,2,17,12,4,13,370,10,5,0,0,0,0,1,2,0,0,7,2,0,2,,,,,,,,,,,728,0,10,738,970
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,284,2,57,397,7,27,7,7,15,391,14,2,0,0,0,0,3,1,0,0,7,2,2,2,,,,,,,,,,,941,0,10,951,1394
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,285,2,54,346,3,13,8,11,4,324,10,2,0,0,0,0,1,0,0,0,1,5,0,1,,,,,,,,,,,783,0,22,805,1052
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,286,2,53,445,4,29,4,4,13,452,11,2,0,0,0,0,3,0,0,0,7,0,0,2,,,,,,,,,,,1029,0,11,1040,1389
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,287,3,44,508,4,24,6,5,9,456,9,1,0,0,1,0,2,1,0,3,4,1,0,2,,,,,,,,,,,1080,0,11,1091,1524
,5,COAHUILA,7,MATAMOROS,17,MATAMOROS,288,3,63,674,7,18,8,12,17,386,17,2,0,0,1,1,8,0,3,2,2,8,1,3,,,,,,,,,,,1233,0,26,1259,1751
