CLAVE,MUNICIPIO,SECCIÓN,CASILLA,PRI,PT,PVEM,PSD,PAN-PRD-PC-PANAL,PRI-PVEM,PAN-PRI-PRD-PT-PVEM-PC-PANAL-PSD,NULOS,NO REGISTRADOS
47,Jitotol,662,C1,224,0,6,0,169,0,,20,0
47,Jitotol,662,C2,221,0,15,0,165,0,,19,0
47,Jitotol,663,B,318,0,12,0,170,0,,15,0
47,Jitotol,663,C1,384,0,5,0,114,0,,16,0
47,Jitotol,663,C2,377,0,9,0,115,0,,17,0
47,Jitotol,664,B,203,0,3,0,182,0,,15,0
47,Jitotol,664,C1,246,0,2,0,130,0,,8,0
47,Jitotol,664,X1,77,0,1,0,135,0,,18,0
47,Jitotol,664,X2,65,0,2,0,33,0,,4,2
47,Jitotol,665,B,147,0,6,0,150,0,,11,0
47,Jitotol,665,X1,93,0,0,0,148,0,,9,0
47,Jitotol,666,B,234,0,4,0,138,0,,26,0
47,Jitotol,666,C1,265,0,0,0,129,0,,15,0
47,Jitotol,666,X1,105,0,7,0,104,0,,20,0
47,Jitotol,667,B,347,0,4,0,243,0,,27,0
47,Jitotol,667,C1,334,0,7,0,258,0,,25,0
47,Jitotol,667,X1,314,0,1,0,151,0,,14,0
47,Jitotol,668,B,222,0,0,0,203,0,,25,0
47,Jitotol,668,X1,78,0,3,0,70,0,,5,0
48,Juárez,669,B,40,21,101,2,168,0,,9,0
48,Juárez,669,C1,37,32,87,5,193,0,,0,0
48,Juárez,669,C2,35,33,87,13,194,0,,15,0
48,Juárez,670,B,26,45,94,1,137,0,,11,0
48,Juárez,670,C1,36,57,69,3,114,0,,11,0
48,Juárez,670,C2,37,30,91,5,122,0,,8,0
48,Juárez,671,B,25,31,88,2,141,0,,15,0
48,Juárez,671,C1,34,41,82,3,130,0,,10,0
48,Juárez,671,C2,44,28,86,5,122,0,,0,0
48,Juárez,672,B,19,19,87,4,134,0,,15,0
48,Juárez,672,X1,24,13,70,1,217,0,,17,0
48,Juárez,673,B,15,9,58,3,129,0,,16,2
48,Juárez,673,C1,30,12,71,6,101,0,,10,2
48,Juárez,674,B,9,19,105,2,115,0,,17,2
48,Juárez,674,C1,7,19,83,2,109,0,,22,4
48,Juárez,674,X1,22,25,45,0,145,0,,8,1
48,Juárez,675,B,13,8,51,2,108,0,,14,2
48,Juárez,676,B,16,20,89,3,119,0,,0,0
48,Juárez,676,C1,14,15,87,5,207,0,,12,0
48,Juárez,677,B,35,54,69,5,124,0,,10,0
48,Juárez,678,B,20,15,106,2,112,0,,8,0
48,Juárez,678,X1,61,16,63,5,91,0,,9,1
48,Juárez,679,B,9,56,56,3,100,0,,13,1
48,Juárez,679,C1,5,50,29,5,110,0,,13,2
48,Juárez,680,B,10,44,43,4,107,0,,20,0
48,Juárez,680,C1,20,27,52,0,71,0,,0,0
48,Juárez,681,B,9,9,103,1,117,0,,4,0
48,Juárez,681,C1,20,14,108,1,122,0,,10,0
49,Larrainzar,682,B,156,0,17,0,57,0,,6,1
49,Larrainzar,682,C1,160,0,25,0,58,0,,10,3
49,Larrainzar,682,C2,186,0,31,0,41,0,,10,3
49,Larrainzar,683,B,215,0,16,0,63,0,,13,0
49,Larrainzar,683,C1,202,0,8,0,80,0,,10,0
49,Larrainzar,683,X1,173,0,1,0,7,0,,5,0
49,Larrainzar,683,X2,151,0,13,0,75,0,,13,0
49,Larrainzar,683,X3,66,0,24,0,29,0,,5,0
49,Larrainzar,684,B,127,0,24,0,80,0,,11,0
49,Larrainzar,684,C1,123,0,13,0,76,0,,2,0
49,Larrainzar,684,X1,212,0,4,0,24,0,,10,1
118,Santiago el Pinar,685,B,209,0,0,0,259,0,,22,0
118,Santiago el Pinar,685,C1,211,0,0,0,273,0,,7,0
118,Santiago el Pinar,685,C2,202,0,0,0,278,0,,9,0
49,Larrainzar,685,X1,57,0,11,0,17,0,,2,0
49,Larrainzar,686,B,176,0,7,0,36,0,,11,0
49,Larrainzar,686,X1A,96,0,5,0,127,0,,9,0
49,Larrainzar,686,X1B,164,0,6,0,75,0,,8,2
49,Larrainzar,687,B,402,0,9,0,58,0,,4,1
49,Larrainzar,687,X1,208,0,41,0,115,0,,13,0
49,Larrainzar,688,B,209,0,35,0,65,0,,12,3
49,Larrainzar,688,X1,223,0,9,0,53,0,,11,0
49,Larrainzar,689,B,145,0,13,0,38,0,,8,2
49,Larrainzar,689,C1,168,0,24,0,27,0,,11,3
49,Larrainzar,689,X1,162,0,6,0,48,0,,7,0
49,Larrainzar,690,B,175,0,9,0,89,0,,10,1
49,Larrainzar,690,C1,135,0,13,0,97,0,,13,0
49,Larrainzar,690,X1,208,0,26,0,33,0,,16,0
49,Larrainzar,691,B,180,0,31,0,30,0,,10,0
49,Larrainzar,691,X1,286,0,11,0,30,0,,14,0
50,La Libertad,692,B,151,2,1,0,190,0,,7,0
50,La Libertad,693,B,218,2,0,0,203,0,,10,0
50,La Libertad,693,C1,201,3,1,0,242,0,,0,0
50,La Libertad,694,B,205,5,0,0,118,0,,10,0
50,La Libertad,694,C1,203,11,0,0,118,0,,11,0
50,La Libertad,695,B,305,6,1,0,255,0,,20,0
50,La Libertad,696,B,286,5,2,0,293,0,,19,0
50,La Libertad,696,X1,247,5,4,0,159,0,,20,2
51,Mapastepec,697,B,0,51,0,9,142,106,,26,0
51,Mapastepec,697,C1,0,39,0,12,165,121,,13,0
51,Mapastepec,697,C2,0,37,0,10,144,90,,8,0
51,Mapastepec,697,C3,0,49,0,8,135,102,,17,0
51,Mapastepec,698,B,0,47,0,3,119,84,,12,1
51,Mapastepec,698,C1,0,58,0,5,113,89,,2,0
51,Mapastepec,698,C2,0,35,0,9,117,102,,8,1
51,Mapastepec,699,B,0,47,0,6,133,131,,16,0
51,Mapastepec,699,C1,0,46,0,6,142,96,,9,0
51,Mapastepec,700,B,0,35,0,2,125,100,,10,0
51,Mapastepec,700,C1,0,33,0,2,129,96,,5,0
51,Mapastepec,700,C2,0,40,0,3,140,81,,14,0
51,Mapastepec,701,B,0,23,0,3,121,73,,7,0
51,Mapastepec,701,C1,0,14,0,0,152,75,,8,0
51,Mapastepec,701,C2,0,17,0,0,189,57,,8,2
51,Mapastepec,702,B,0,18,0,4,152,74,,7,1
51,Mapastepec,702,C1,0,27,0,1,165,74,,7,0
51,Mapastepec,703,B,0,21,0,1,210,78,,0,0
51,Mapastepec,703,C1,0,35,0,1,190,73,,10,5
51,Mapastepec,704,B,0,25,0,2,205,89,,15,0
51,Mapastepec,704,C1,0,25,0,1,200,95,,12,0
51,Mapastepec,705,B,0,50,0,4,102,199,,29,0
51,Mapastepec,705,C1,0,66,0,4,82,174,,23,0
51,Mapastepec,706,B,0,17,0,4,119,102,,18,0
51,Mapastepec,706,C1,0,24,0,6,106,114,,21,0
51,Mapastepec,706,X1,0,20,0,6,70,81,,16,1
51,Mapastepec,706,X2,0,22,0,5,44,72,,9,0
51,Mapastepec,707,B,0,82,0,4,67,87,,18,0
51,Mapastepec,708,B,0,66,0,4,154,93,,18,1
51,Mapastepec,708,C1,0,54,0,1,164,92,,18,0
51,Mapastepec,709,B,0,96,0,4,133,33,,22,0
51,Mapastepec,709,X1,0,109,0,4,71,50,,9,2
51,Mapastepec,710,B,0,44,0,3,123,50,,9,3
51,Mapastepec,710,C1,0,38,0,1,132,44,,10,2
51,Mapastepec,711,B,0,26,0,1,74,22,,6,0
51,Mapastepec,712,B,0,125,0,4,126,56,,12,4
51,Mapastepec,712,C1,0,124,0,8,120,53,,17,3
51,Mapastepec,713,B,0,54,0,4,99,70,,10,0
51,Mapastepec,713,C1,0,77,0,3,79,62,,7,3
51,Mapastepec,713,X1,0,127,0,10,54,129,,13,2
51,Mapastepec,714,B,0,167,0,4,60,72,,16,2
51,Mapastepec,714,C1,0,175,0,1,62,57,,11,0
51,Mapastepec,714,C2,0,169,0,5,62,79,,20,0
51,Mapastepec,715,B,0,54,0,5,107,110,,10,2
51,Mapastepec,715,C1,0,53,0,7,130,94,,13,1
51,Mapastepec,716,B,0,119,0,5,140,80,,10,0
51,Mapastepec,716,C1,0,81,0,6,139,77,,28,0
51,Mapastepec,717,B,0,35,0,10,118,135,,21,0
51,Mapastepec,717,C1,0,39,0,8,93,150,,23,0
51,Mapastepec,717,X1,0,13,0,1,41,55,,10,0
52,Las Margaritas,718,B,91,12,145,13,67,0,,6,0
52,Las Margaritas,718,C1,94,14,153,7,56,0,,18,0
52,Las Margaritas,718,C2,91,11,145,15,61,0,,13,0
52,Las Margaritas,719,B,120,9,181,8,98,0,,16,0
52,Las Margaritas,719,C1,136,7,185,7,87,0,,13,0
52,Las Margaritas,719,C2,106,13,228,5,93,0,,13,0
52,Las Margaritas,719,C3,134,12,225,5,61,0,,18,0
52,Las Margaritas,720,B,96,42,160,13,43,0,,12,2
52,Las Margaritas,720,C1,121,19,151,10,50,0,,22,0
52,Las Margaritas,720,C2,96,26,157,10,45,0,,13,0
52,Las Margaritas,720,C3,99,33,124,10,47,0,,25,0
52,Las Margaritas,720,C4,93,17,136,9,59,0,,0,0
52,Las Margaritas,721,B,145,11,206,7,75,0,,15,0
52,Las Margaritas,721,C1,107,8,201,8,74,0,,22,0
52,Las Margaritas,721,C2,117,7,217,6,61,0,,18,0
52,Las Margaritas,721,C3,110,8,208,6,83,0,,10,0
52,Las Margaritas,722,B,98,10,184,4,52,0,,22,1
52,Las Margaritas,722,C1,98,17,192,3,39,0,,19,0
52,Las Margaritas,722,C2,82,3,180,2,74,0,,15,0
52,Las Margaritas,722,C3,91,4,175,2,67,0,,18,0
52,Las Margaritas,723,B,58,12,369,1,39,0,,15,0
52,Las Margaritas,723,C1,67,6,360,2,46,0,,17,0
52,Las Margaritas,723,C2,80,23,312,0,38,0,,22,0
52,Las Margaritas,723,X1,34,11,140,0,99,0,,9,1
52,Las Margaritas,724,B,8,1,290,1,154,0,,4,0
52,Las Margaritas,724,C1,15,4,251,2,181,0,,11,0
52,Las Margaritas,724,X1A,45,10,245,1,50,0,,0,0
52,Las Margaritas,724,X1B,37,17,261,2,35,0,,20,1
52,Las Margaritas,724,X2,90,6,136,1,36,0,,3,0
52,Las Margaritas,725,B,75,14,262,2,89,0,,5,0
52,Las Margaritas,725,C1,104,9,279,2,53,0,,11,0
52,Las Margaritas,725,X1A,4,11,265,1,97,0,,11,0
52,Las Margaritas,725,X1B,9,13,222,2,131,0,,11,0
52,Las Margaritas,726,B,112,4,245,1,14,0,,13,0
52,Las Margaritas,726,X1,44,10,262,4,18,0,,8,0
52,Las Margaritas,727,B,6,9,129,5,77,0,,26,0
52,Las Margaritas,727,C1,15,2,132,3,71,0,,14,1
52,Las Margaritas,727,X1,24,7,8,0,36,0,,5,0
52,Las Margaritas,728,B,25,1,178,0,10,0,,5,0
52,Las Margaritas,728,C1,25,0,171,0,15,0,,5,0
52,Las Margaritas,728,X1,12,4,147,0,77,0,,5,0
52,Las Margaritas,729,B,4,2,294,0,15,0,,10,1
52,Las Margaritas,729,X1,82,8,230,0,68,0,,33,0
52,Las Margaritas,729,X2,19,6,157,0,30,0,,9,0
52,Las Margaritas,730,B,19,3,53,0,21,0,,4,0
52,Las Margaritas,730,C1,10,1,59,0,5,0,,1,0
52,Las Margaritas,730,X1A,6,0,168,0,10,0,,4,1
52,Las Margaritas,730,X1B,7,5,94,0,34,0,,10,0
52,Las Margaritas,731,B,15,10,85,1,67,0,,12,0
52,Las Margaritas,731,C1,7,8,85,0,32,0,,7,1
52,Las Margaritas,731,C2,21,15,98,2,54,0,,8,0
52,Las Margaritas,731,X1,5,2,161,0,58,0,,14,4
52,Las Margaritas,732,B,13,14,177,2,128,0,,40,0
52,Las Margaritas,732,C1,21,9,175,4,106,0,,0,0
52,Las Margaritas,732,X1A,40,19,217,2,53,0,,14,0
52,Las Margaritas,732,X1B,36,8,182,2,91,0,,12,0
52,Las Margaritas,733,B,40,15,271,4,91,0,,23,0
52,Las Margaritas,733,C1,40,11,285,1,74,0,,17,0
52,Las Margaritas,733,C2,36,8,296,2,68,0,,24,0
52,Las Margaritas,733,X1A,38,7,197,3,101,0,,22,0
52,Las Margaritas,733,X1B,63,2,168,1,129,0,,12,0
52,Las Margaritas,734,B,102,11,162,0,152,0,,0,0
52,Las Margaritas,734,C1,109,10,209,3,105,0,,14,1
52,Las Margaritas,734,C2,107,14,193,2,130,0,,20,0
52,Las Margaritas,734,X1,7,0,138,0,27,0,,10,3
52,Las Margaritas,735,B,78,17,205,2,129,0,,25,0
52,Las Margaritas,735,C1,89,9,204,1,146,0,,19,0
52,Las Margaritas,735,X1,35,5,188,7,141,0,,15,2
52,Las Margaritas,736,B,29,8,161,3,258,0,,10,0
52,Las Margaritas,736,C1,49,9,198,0,167,0,,18,0
52,Las Margaritas,736,X1A,3,8,160,0,234,0,,1,0
52,Las Margaritas,736,X1B,3,8,160,0,234,0,,1,0
52,Las Margaritas,737,B,27,8,172,18,113,0,,19,0
52,Las Margaritas,737,C1,17,11,216,15,104,0,,15,0
52,Las Margaritas,737,C2,22,10,216,10,103,0,,24,0
52,Las Margaritas,737,X1,4,12,135,1,190,0,,5,0
52,Las Margaritas,738,B,21,5,244,2,122,0,,19,0
52,Las Margaritas,738,C1,14,7,249,0,175,0,,15,0
52,Las Margaritas,739,B,22,14,102,1,216,0,,17,0
52,Las Margaritas,739,C1,68,21,43,0,205,0,,24,0
52,Las Margaritas,739,X1,80,18,275,1,170,0,,18,0
52,Las Margaritas,740,B,119,46,242,3,40,0,,0,0
52,Las Margaritas,740,C1,175,25,225,12,39,0,,14,0
52,Las Margaritas,740,X1,84,2,129,3,58,0,,9,1
52,Las Margaritas,741,B,121,3,205,0,127,0,,20,0
52,Las Margaritas,741,C1,75,6,161,0,237,0,,13,0
52,Las Margaritas,741,C2,73,11,168,0,232,0,,14,0
52,Las Margaritas,742,B,29,16,140,2,148,0,,19,0
52,Las Margaritas,742,C1,53,8,115,2,140,0,,13,0
52,Las Margaritas,742,X1,35,15,117,4,160,0,,24,0
52,Las Margaritas,743,B,62,11,181,4,154,0,,23,0
52,Las Margaritas,743,X1,66,2,275,0,63,0,,8,1
52,Las Margaritas,743,X2,162,37,137,2,93,0,,10,4
52,Las Margaritas,744,B,125,35,65,5,116,0,,25,3
52,Las Margaritas,744,X1,49,9,222,5,79,0,,22,0
52,Las Margaritas,744,X2A,3,1,89,1,23,0,,12,0
52,Las Margaritas,744,X2B,13,1,242,0,25,0,,10,0
52,Las Margaritas,745,B,22,21,207,2,98,0,,13,1
52,Las Margaritas,745,C1,34,4,186,1,134,0,,18,1
52,Las Margaritas,746,B,12,15,120,1,109,0,,13,0
114,Maravilla Tenejapa,747,B,97,0,3,0,94,0,,7,0
114,Maravilla Tenejapa,748,B,116,0,8,0,60,0,,6,0
52,Las Margaritas,748,X1,13,2,83,1,34,0,,17,0
114,Maravilla Tenejapa,748,X2,56,0,4,0,42,0,,11,0
114,Maravilla Tenejapa,748,X3,183,0,2,0,118,0,,5,0
52,Las Margaritas,749,B,66,2,320,2,37,0,,18,0
52,Las Margaritas,749,X1,103,3,373,1,12,0,,21,0
52,Las Margaritas,750,B,79,3,147,1,35,0,,13,0
52,Las Margaritas,750,C1,47,10,157,0,39,0,,7,0
52,Las Margaritas,750,X1,22,1,66,1,49,0,,1,0
52,Las Margaritas,751,B,69,19,168,2,56,0,,5,0
52,Las Margaritas,751,C1,87,17,192,0,60,0,,7,0
52,Las Margaritas,751,X1A,166,1,59,1,36,0,,12,0
52,Las Margaritas,751,X1B,138,10,80,1,36,0,,2,0
52,Las Margaritas,751,X2,63,2,204,0,48,0,,10,0
52,Las Margaritas,752,B,89,9,108,1,83,0,,26,0
52,Las Margaritas,752,C1,92,8,107,0,88,0,,19,0
52,Las Margaritas,752,X1,39,5,129,1,60,0,,18,3
52,Las Margaritas,753,B,99,2,198,4,24,0,,21,0
52,Las Margaritas,753,C1,68,4,213,1,22,0,,14,0
52,Las Margaritas,754,B,19,6,272,2,58,0,,10,0
52,Las Margaritas,754,C1,22,6,267,1,48,0,,17,3
52,Las Margaritas,755,B,112,11,184,1,83,0,,8,1
114,Maravilla Tenejapa,755,X1,107,0,7,0,69,0,,6,0
114,Maravilla Tenejapa,756,B,128,0,6,0,49,0,,6,0
114,Maravilla Tenejapa,757,B,134,0,20,0,133,0,,2,0
52,Las Margaritas,757,X1,49,14,79,5,45,0,,15,0
114,Maravilla Tenejapa,757,X2,63,0,9,0,33,0,,2,0
114,Maravilla Tenejapa,757,X3,43,0,4,0,45,0,,4,0
114,Maravilla Tenejapa,758,B,200,0,34,0,152,0,,0,0
114,Maravilla Tenejapa,758,C1,209,0,39,0,130,0,,17,0
114,Maravilla Tenejapa,758,X1,22,0,33,0,60,0,,5,0
52,Las Margaritas,759,B,125,8,176,0,28,0,,9,0
52,Las Margaritas,759,C1,82,3,195,3,23,0,,3,0
114,Maravilla Tenejapa,759,X1A,154,0,1,0,157,0,,7,0
114,Maravilla Tenejapa,759,X1B,118,2,2,0,159,0,,24,0
53,Mazapa de Madero,760,B*,174,0,33,0,204,0,,0,0
53,Mazapa de Madero,760,C1*,196,0,41,0,180,0,,9,2
53,Mazapa de Madero,760,C2*,228,0,41,0,134,0,,7,3
53,Mazapa de Madero,761,B*,133,0,41,0,69,0,,4,0
53,Mazapa de Madero,761,X1*,84,0,22,0,42,0,,2,0
53,Mazapa de Madero,762,B*,79,0,101,0,97,0,,3,0
53,Mazapa de Madero,762,C1,107,0,66,0,99,0,,5,0
53,Mazapa de Madero,762,X1*,50,0,54,0,131,0,,1,0
53,Mazapa de Madero,763,B*,81,0,33,0,178,0,,6,0
53,Mazapa de Madero,763,X1*,90,0,61,0,180,0,,5,0
53,Mazapa de Madero,764,B*,113,0,50,0,97,0,,8,0
53,Mazapa de Madero,764,C1*,126,0,53,0,83,0,,7,0
54,Mazatán,765,B,111,79,102,0,64,0,,8,0
54,Mazatán,765,C1,88,58,91,0,65,0,,15,0
54,Mazatán,765,C2,76,78,112,0,93,0,,13,0
54,Mazatán,765,C3,93,76,107,0,75,0,,11,0
54,Mazatán,766,B,129,94,117,0,75,0,,12,0
54,Mazatán,766,C1,138,97,84,0,101,0,,11,0
54,Mazatán,766,C2,156,83,133,0,57,0,,8,0
54,Mazatán,767,B,125,85,114,0,69,0,,9,0
54,Mazatán,767,C1,106,73,138,0,74,0,,12,0
54,Mazatán,767,C2,111,77,134,0,75,0,,17,0
54,Mazatán,768,B,81,81,19,0,46,0,,4,0
54,Mazatán,769,B,137,87,30,0,41,0,,0,0
54,Mazatán,769,C1,101,109,18,0,28,0,,13,0
54,Mazatán,770,B,74,75,27,0,63,0,,12,0
54,Mazatán,770,C1,106,59,18,0,75,0,,0,0
54,Mazatán,771,B,123,91,80,0,56,0,,13,0
54,Mazatán,772,B,110,40,26,0,59,0,,6,0
54,Mazatán,772,C1,102,43,34,0,79,0,,11,0
54,Mazatán,772,X1,123,50,10,0,28,0,,10,0
54,Mazatán,773,B,200,26,23,0,47,0,,37,0
54,Mazatán,773,C1,221,28,22,0,43,0,,8,0
54,Mazatán,773,C2,202,17,39,0,60,0,,8,0
54,Mazatán,774,B,287,55,34,0,42,0,,9,0
54,Mazatán,774,C1,274,59,45,0,67,0,,0,0
54,Mazatán,775,B,80,83,213,0,66,0,,16,0
54,Mazatán,776,B,102,39,41,0,71,0,,8,0
54,Mazatán,776,C1,78,48,59,0,104,0,,8,0
54,Mazatán,777,B,109,56,119,0,124,0,,12,0
54,Mazatán,777,X1,20,16,37,0,96,0,,4,0
54,Mazatán,778,B,62,53,36,0,47,0,,5,0
54,Mazatán,778,C1,70,79,23,0,38,0,,8,0
54,Mazatán,779,B,59,18,30,0,19,0,,11,0
54,Mazatán,779,X1,32,29,36,0,15,0,,9,0
55,Metapa de Domínguez,780,B,104,0,127,0,243,0,,10,0
55,Metapa de Domínguez,780,C1,130,0,93,0,205,0,,24,0
55,Metapa de Domínguez,780,C2,146,0,86,0,204,0,,17,2
55,Metapa de Domínguez,780,C3,121,0,90,0,242,0,,0,0
55,Metapa de Domínguez,781,B,130,0,90,0,283,0,,12,0
55,Metapa de Domínguez,781,C1,130,0,115,0,244,0,,14,0
56,Mitontic,782,B,154,0,0,0,171,0,,49,3
56,Mitontic,783,B,233,0,0,0,172,0,,41,6
56,Mitontic,784,B,240,0,0,0,173,0,,38,12
56,Mitontic,784,C1,227,0,0,0,154,0,,61,15
56,Mitontic,785,B,187,0,0,0,155,0,,49,3
56,Mitontic,785,C1,159,0,0,0,181,0,,38,0
56,Mitontic,786,B,129,0,0,0,212,0,,45,0
56,Mitontic,786,C1,124,0,0,0,190,0,,46,0
57,Motozintla,787,B,110,38,16,1,99,0,,7,1
57,Motozintla,787,C1,132,20,15,4,93,0,,14,0
57,Motozintla,787,C2,142,28,16,3,74,0,,16,0
57,Motozintla,788,B,108,32,23,3,131,0,,12,0
57,Motozintla,788,C1,134,33,14,4,115,0,,14,0
57,Motozintla,789,B,118,56,13,4,103,0,,21,1
57,Motozintla,789,C1,110,37,24,1,97,0,,18,0
57,Motozintla,789,C2,101,33,18,6,108,0,,18,1
57,Motozintla,789,C3,131,41,11,10,80,0,,8,1
57,Motozintla,789,C4,91,33,22,8,101,0,,17,1
57,Motozintla,790,B,111,83,18,4,131,0,,5,3
57,Motozintla,790,C1,102,54,36,2,107,0,,12,0
57,Motozintla,790,C2,89,72,20,8,109,0,,16,1
57,Motozintla,791,B,114,22,14,1,60,0,,9,0
57,Motozintla,791,C1,109,23,13,4,65,0,,8,0
57,Motozintla,791,C2,110,25,6,3,68,0,,18,0
57,Motozintla,792,B,107,53,7,3,87,0,,10,0
57,Motozintla,792,C1,98,57,17,3,79,0,,10,1
57,Motozintla,792,C2,117,30,12,3,76,0,,0,0
57,Motozintla,792,C3,71,84,4,6,82,0,,20,0
57,Motozintla,793,B,109,68,11,13,109,0,,11,0
57,Motozintla,793,C1,93,54,12,6,96,0,,18,0
57,Motozintla,793,C2,128,63,11,9,91,0,,13,0
57,Motozintla,794,B,93,37,15,3,100,0,,15,0
57,Motozintla,794,C1,83,20,13,2,106,0,,12,0
57,Motozintla,794,C2,94,24,10,3,96,0,,17,0
57,Motozintla,795,B,120,5,35,4,33,0,,17,4
57,Motozintla,795,X1,104,11,18,2,86,0,,14,0
57,Motozintla,796,B,150,24,49,5,38,0,,3,0
57,Motozintla,796,C1,136,20,32,0,35,0,,10,0
57,Motozintla,797,B,148,20,21,2,66,0,,11,4
57,Motozintla,797,C1,109,32,23,2,72,0,,17,9
57,Motozintla,797,C2,117,51,18,3,90,0,,18,21
57,Motozintla,798,B,77,18,46,18,99,0,,13,0
57,Motozintla,798,C1,90,17,40,13,111,0,,12,0
57,Motozintla,799,B,94,12,24,4,56,0,,10,2
57,Motozintla,799,C1,81,9,26,2,56,0,,9,1
57,Motozintla,799,X1,74,1,12,2,27,0,,5,0
57,Motozintla,800,B,72,10,6,4,95,0,,12,1
57,Motozintla,801,B,71,65,23,4,25,0,,3,0
57,Motozintla,801,C1,51,91,19,2,22,0,,9,1
57,Motozintla,802,B,106,3,44,3,54,0,,11,0
57,Motozintla,802,C1,80,16,46,3,61,0,,15,1
57,Motozintla,802,X1,165,14,50,2,119,0,,27,1
57,Motozintla,803,B,71,7,29,1,74,0,,11,1
57,Motozintla,803,C1,93,9,26,4,78,0,,7,1
57,Motozintla,804,B,160,70,24,3,101,0,,27,0
57,Motozintla,805,B,108,11,37,1,70,0,,11,0
57,Motozintla,805,C1,96,20,41,3,46,0,,10,0
57,Motozintla,805,X1A,117,7,10,3,59,0,,7,0
57,Motozintla,805,X1B,109,7,20,4,46,0,,11,0
57,Motozintla,806,B,153,24,19,6,158,0,,15,1
57,Motozintla,806,C1,143,24,27,7,149,0,,10,2
57,Motozintla,806,C2,117,23,24,9,161,0,,10,1
57,Motozintla,806,C3,157,28,28,5,142,0,,8,0
57,Motozintla,806,X1,133,6,5,1,97,0,,0,0
57,Motozintla,807,B,72,31,9,1,83,0,,7,0
57,Motozintla,807,C1,78,57,7,1,34,0,,15,1
57,Motozintla,808,B,114,42,39,3,169,0,,31,0
57,Motozintla,808,C1,138,36,74,4,113,0,,23,0
57,Motozintla,809,B,86,36,52,1,56,0,,12,0
57,Motozintla,809,C1,77,36,37,0,54,0,,14,3
57,Motozintla,810,B,103,19,110,2,66,0,,10,0
57,Motozintla,810,C1,130,17,73,2,70,0,,10,0
57,Motozintla,810,C2,113,15,108,3,80,0,,17,0
57,Motozintla,811,B,200,8,5,2,0,0,,2,0
57,Motozintla,811,C1,169,18,67,2,109,0,,21,0
57,Motozintla,812,B,67,10,74,1,70,0,,22,0
57,Motozintla,812,X1,149,21,69,8,76,0,,12,1
57,Motozintla,813,B,118,7,13,1,148,0,,27,1
57,Motozintla,813,C1,133,9,12,2,188,0,,14,0
57,Motozintla,813,C2,142,13,15,0,128,0,,15,0
57,Motozintla,813,X1,86,6,18,1,91,0,,10,1
58,Nicolas Ruíz,814,B,29,5,0,0,272,0,,52,0
58,Nicolas Ruíz,814,C1,0,0,0,0,292,0,,40,0
58,Nicolas Ruíz,814,C2,0,0,0,0,288,0,,49,0
58,Nicolas Ruíz,814,C3,0,0,0,0,282,0,,30,0
59,Ocosingo,815,B,83,10,167,4,57,0,,16,2
59,Ocosingo,815,C1,93,8,146,3,72,0,,13,0
59,Ocosingo,815,C2,74,8,190,2,66,0,,8,3
59,Ocosingo,815,C3,80,5,146,3,71,0,,12,0
59,Ocosingo,816,B,49,6,166,2,82,0,,18,0
59,Ocosingo,816,C1,80,9,141,3,71,0,,25,0
59,Ocosingo,816,C2,76,12,162,2,71,0,,10,0
59,Ocosingo,816,C3,87,11,139,1,72,0,,12,1
59,Ocosingo,816,C4,52,7,166,3,75,0,,10,0
59,Ocosingo,816,C5,66,9,158,4,65,0,,15,0
59,Ocosingo,816,C6,59,6,133,2,70,0,,9,0
59,Ocosingo,816,C7,55,5,122,3,61,0,,47,0
59,Ocosingo,816,C8,63,10,142,2,88,0,,5,2
59,Ocosingo,817,B,49,5,149,2,56,0,,6,0
59,Ocosingo,817,C1,62,3,115,4,51,0,,3,0
59,Ocosingo,817,C2,47,3,149,6,52,0,,7,0
59,Ocosingo,817,C3,48,4,135,4,61,0,,4,1
59,Ocosingo,818,B,77,4,169,2,55,0,,19,0
59,Ocosingo,818,C1,71,10,143,2,59,0,,37,0
59,Ocosingo,818,C2,92,8,133,1,63,0,,5,0
59,Ocosingo,818,C3,88,9,166,2,61,0,,8,0
59,Ocosingo,819,B,77,6,129,4,77,0,,6,1
59,Ocosingo,819,C1,51,12,134,5,74,0,,11,2
59,Ocosingo,819,C2,63,5,130,1,59,0,,6,0
59,Ocosingo,819,C3,65,8,129,2,57,0,,14,0
59,Ocosingo,819,C4,67,10,147,4,90,0,,8,2
59,Ocosingo,819,C5,69,5,131,4,78,0,,9,0
59,Ocosingo,820,B,64,5,145,1,64,0,,6,1
59,Ocosingo,820,C1,44,3,173,5,55,0,,8,0
59,Ocosingo,820,C2,60,3,134,0,55,0,,17,0
59,Ocosingo,820,C3,73,9,95,1,52,0,,11,0
59,Ocosingo,820,C4,90,8,139,3,68,0,,9,0
59,Ocosingo,820,C5,51,7,136,3,94,0,,14,0
59,Ocosingo,820,C6,69,6,115,6,67,0,,9,2
59,Ocosingo,820,C7,52,3,140,0,64,0,,14,0
59,Ocosingo,820,C8,57,6,172,0,78,0,,13,0
59,Ocosingo,821,B,74,61,122,1,50,0,,24,0
59,Ocosingo,822,B,105,55,59,0,22,0,,17,3
59,Ocosingo,822,C1,100,47,60,0,18,0,,16,0
59,Ocosingo,823,B,69,14,39,5,135,0,,18,2
59,Ocosingo,823,C1,66,15,36,2,162,0,,23,0
59,Ocosingo,824,B,10,44,2,1,5,0,,1,0
