CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,VR,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6202,2,195,77,9,10,21,14,22,268,9,32,3,0,1,0,3,0,0,1,665,0,17,682,890
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6203,2,140,82,7,12,19,11,8,233,15,18,5,0,0,0,6,0,0,0,556,0,13,569,815
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6204,2,218,98,14,23,29,16,24,435,16,39,5,0,3,0,6,0,3,0,929,2,25,956,1337
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6205,2,208,115,14,26,54,17,30,452,18,30,3,0,0,0,17,4,0,2,990,0,22,1012,1365
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6206,3,317,145,16,20,31,29,35,501,35,70,4,0,0,0,6,2,0,1,1212,1,20,1233,1689
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6207,1,35,36,3,9,17,11,10,186,10,7,4,0,0,0,11,1,0,0,340,0,6,346,543
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6463,1,98,68,7,7,30,7,20,294,20,15,1,0,0,0,1,0,0,0,568,0,11,579,799
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6464,2,139,27,8,6,9,9,13,277,9,29,2,1,1,0,2,1,1,0,534,1,13,548,900
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6465,1,135,45,3,9,23,9,7,215,11,5,4,1,1,0,7,1,0,2,478,1,13,492,711
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6467,3,292,110,25,23,66,25,34,501,26,33,9,2,0,0,16,4,0,2,1168,0,26,1194,1869
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6468,2,159,91,8,7,22,5,14,375,7,27,0,0,0,0,3,0,0,2,720,0,18,738,1168
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6469,1,51,17,7,4,9,3,6,111,5,4,0,0,0,0,2,1,0,0,220,0,6,226,350
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6470,3,223,130,22,23,80,29,31,501,29,36,6,0,1,0,17,1,1,3,1133,0,28,1161,1774
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6472,2,152,97,18,12,36,18,13,334,17,33,4,0,0,0,5,1,0,1,741,1,23,765,1242
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6473,1,29,26,7,1,8,5,5,72,5,4,1,0,1,0,5,0,0,1,170,0,2,172,276
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6474,2,73,85,16,14,15,9,16,280,8,13,3,0,0,0,8,1,0,1,542,0,4,546,894
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6475,2,145,57,13,11,33,16,19,303,18,27,2,1,0,0,5,2,0,1,653,1,11,665,993
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6476,2,127,74,13,18,26,37,18,376,23,20,3,1,0,0,9,1,0,5,751,0,15,766,1150
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6477,2,88,112,14,16,23,9,8,305,12,10,3,0,2,0,14,2,1,3,622,0,25,647,1204
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6478,2,85,117,15,13,24,12,8,298,17,7,0,0,4,0,9,3,0,4,616,0,31,647,1109
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6479,2,103,71,11,5,17,10,12,225,10,14,3,1,0,0,3,2,0,2,489,0,14,503,821
,15,MEXICO,43,CUAUTITLAN IZCALLI,25,CUAUTITLAN IZCALLI,6480,2,206,98,23,22,36,29,34,419,21,39,4,1,1,0,8,0,1,0,942,2,17,961,1475
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3723,6,531,548,62,56,341,46,79,1112,53,56,5,4,4,0,37,8,0,4,2946,2,83,3031,4385
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3724,4,435,336,57,47,53,22,63,807,29,44,4,2,2,1,24,4,1,2,1933,0,56,1989,2778
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3725,4,358,262,35,27,39,15,43,617,29,37,2,3,3,0,15,6,0,5,1496,2,71,1569,2317
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3726,5,546,484,52,66,50,20,56,992,55,38,8,6,2,0,28,9,0,5,2417,2,61,2480,3594
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3727,5,511,351,53,48,47,35,50,868,49,28,20,4,2,1,37,17,1,5,2127,0,79,2206,3470
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3728,15,855,1359,236,166,213,104,144,2619,137,123,30,9,2,0,76,19,3,17,6112,4,217,6333,10995
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3729,3,180,371,29,34,48,18,24,434,19,28,5,2,0,0,19,2,2,4,1219,0,53,1272,1982
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3730,5,382,309,65,55,45,19,53,787,41,37,6,3,0,0,30,5,1,12,1850,0,82,1932,3054
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3731,6,767,478,50,53,45,47,63,1019,52,53,18,8,1,0,30,1,1,16,2702,0,90,2792,4117
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3732,3,233,271,32,23,20,14,25,363,10,24,7,0,0,1,4,3,0,0,1030,1,18,1049,1548
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3733,5,507,389,50,49,58,19,43,744,41,36,12,0,3,1,32,5,0,5,1994,1,67,2062,3302
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3734,6,499,460,63,54,87,32,55,1116,49,58,18,3,1,0,43,12,0,8,2558,6,72,2636,4048
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3735,4,361,251,42,41,49,19,40,686,28,44,15,6,4,1,19,15,0,5,1626,0,59,1685,2705
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3736,4,384,250,66,25,29,23,32,665,31,32,14,4,0,0,14,6,0,1,1576,0,54,1630,2639
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3737,2,128,139,27,12,30,0,21,242,7,12,3,0,1,0,4,1,2,3,632,0,14,646,961
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3738,4,428,406,35,46,37,11,64,625,27,40,3,2,1,5,9,1,2,2,1744,1,46,1791,1758
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3739,4,462,295,42,44,30,17,82,744,28,61,8,3,1,1,16,5,1,3,1843,1,57,1901,2752
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3740,7,668,445,121,87,73,49,75,1322,44,66,31,8,2,1,40,7,1,6,3046,2,97,3145,4908
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3741,8,899,430,99,91,83,47,54,1311,49,60,27,12,5,1,47,7,1,22,3245,9,91,3345,5974
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3742,5,325,323,83,63,62,22,89,1078,40,76,7,1,5,3,27,9,0,7,2220,0,39,2259,3594
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3743,5,486,425,66,49,54,31,76,828,45,57,10,3,1,1,35,10,1,3,2181,3,54,2238,3420
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3744,4,391,289,37,52,29,17,85,752,24,43,7,2,2,0,23,1,0,3,1757,1,29,1787,2572
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3745,3,383,276,21,20,23,21,59,550,20,24,7,3,0,0,13,2,1,1,1424,0,35,1459,2154
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3746,2,209,173,26,19,23,13,18,306,19,23,4,2,1,0,2,1,0,0,839,0,23,862,1274
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3747,2,215,169,17,15,26,8,37,439,14,23,4,0,0,0,10,3,0,1,981,0,26,1007,1425
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3748,4,417,256,70,33,49,24,38,728,35,37,8,6,0,0,18,4,0,4,1727,2,55,1784,2725
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3749,4,356,218,65,38,41,20,37,637,32,29,7,5,3,0,24,6,0,5,1523,2,37,1562,2403
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3750,3,447,238,51,45,43,12,31,531,19,89,9,4,2,2,14,5,0,4,1546,0,44,1590,2233
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3751,10,1029,651,92,98,110,71,174,1921,106,173,25,6,5,2,50,12,1,21,4547,1,105,4653,6922
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3752,5,386,317,48,48,49,26,66,907,43,55,4,4,4,0,25,8,1,13,2004,2,79,2085,3138
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3753,3,332,260,23,53,36,15,46,619,23,50,5,1,2,0,19,4,1,3,1492,0,32,1524,2070
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3754,3,290,233,18,41,30,20,34,647,13,56,7,2,1,0,17,3,0,2,1414,1,38,1453,1880
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3755,4,286,260,40,29,35,20,44,699,29,39,4,1,0,0,26,3,0,4,1519,1,38,1558,2398
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3756,3,299,227,36,46,30,23,46,709,23,35,4,1,0,1,20,2,0,5,1507,0,36,1543,2248
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3757,4,392,316,54,61,45,25,52,722,27,84,10,0,2,0,16,5,1,5,1817,0,62,1879,2915
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3758,3,585,215,29,32,30,14,53,432,25,27,17,4,2,0,15,3,1,7,1491,4,45,1540,2218
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3759,5,405,331,38,43,49,22,61,852,41,80,10,1,0,0,33,2,0,6,1974,1,63,2038,3095
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3760,5,492,346,57,50,44,32,53,998,43,57,7,3,2,0,48,6,2,3,2243,0,63,2306,3374
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3761,8,420,671,46,93,85,44,67,1441,59,69,11,3,2,0,54,13,1,10,3089,6,116,3211,4992
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3762,2,267,198,17,25,15,9,48,359,7,15,4,1,0,0,12,5,0,2,984,7,27,1018,1424
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3763,3,236,221,30,24,10,11,28,480,12,38,5,2,0,0,9,1,0,6,1113,0,24,1137,1625
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3764,3,381,285,25,21,31,12,36,401,27,36,2,5,3,0,20,3,3,0,1291,3,35,1329,1894
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3765,3,341,191,19,38,22,27,27,508,21,36,8,4,0,1,17,6,1,3,1270,0,42,1312,2027
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3766,5,404,365,48,58,30,80,28,849,39,57,13,5,9,1,41,3,1,8,2039,0,73,2112,3475
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3767,3,312,128,29,34,38,20,51,434,42,25,4,1,1,1,12,3,0,1,1136,0,33,1169,1729
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3768,3,386,173,30,26,38,26,23,389,33,16,5,1,0,0,16,2,0,1,1165,1,20,1186,1762
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3769,2,229,213,16,21,19,18,30,330,12,19,4,3,0,0,16,1,1,3,935,26,0,961,1432
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3770,4,330,328,35,39,48,18,74,713,33,52,7,1,2,0,11,9,0,3,1703,18,32,1753,2550
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3771,5,312,486,54,49,67,38,45,895,25,32,6,3,1,0,21,6,3,9,2052,1,69,2122,3334
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3772,3,162,250,18,15,29,15,21,433,21,15,1,1,0,0,8,3,0,1,993,0,40,1033,1524
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3773,3,166,235,31,29,22,13,25,571,23,24,2,0,1,0,23,1,1,2,1169,0,30,1199,1757
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3774,4,383,421,59,38,41,28,62,734,33,37,3,6,1,0,22,7,1,5,1881,2,61,1944,2884
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3775,6,584,357,55,65,70,52,43,1049,64,72,9,5,5,0,34,12,3,6,2485,1,81,2567,3985
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3776,10,762,874,87,104,96,63,96,1938,105,104,18,11,2,3,65,17,3,3,4351,3,133,4487,7192
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3777,3,248,253,20,18,29,8,32,375,18,23,2,2,0,0,10,5,0,3,1046,0,28,1074,1520
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3778,2,156,221,20,29,28,12,16,330,15,24,3,0,0,1,12,5,0,0,872,1,36,909,1286
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3779,3,223,259,34,29,32,19,14,536,16,25,2,0,0,0,9,6,7,0,1211,1,36,1248,1874
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3780,3,132,203,34,19,32,16,23,487,9,20,4,1,0,0,8,4,0,2,994,0,27,1021,1687
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3781,6,462,491,56,43,86,48,74,1210,54,60,17,5,1,1,40,3,1,17,2669,2,84,2755,4186
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3782,7,475,433,64,73,88,58,57,1505,59,67,11,0,2,0,32,7,0,6,2937,8,66,3011,4551
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3783,3,210,188,16,20,31,18,14,526,17,30,8,2,1,0,16,1,0,3,1101,0,25,1126,1711
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3784,3,183,206,27,21,42,27,59,514,13,34,6,1,2,0,13,2,1,5,1156,1,32,1189,1721
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3785,3,305,269,29,31,30,18,25,616,23,30,13,2,2,0,19,2,1,5,1420,0,30,1450,2131
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3786,3,233,220,35,23,26,19,29,514,10,33,6,0,1,0,12,2,4,0,1167,0,49,1216,1623
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3787,5,367,452,57,75,71,36,63,987,58,30,13,3,0,0,31,14,0,6,2263,0,70,2333,3654
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3788,4,219,572,36,40,50,24,45,662,31,31,2,0,0,1,18,4,0,2,1737,0,86,1823,2802
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3789,2,149,161,16,20,22,16,19,346,17,16,4,0,1,0,11,1,4,3,806,0,22,828,1190
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3790,6,542,368,60,62,88,47,76,1285,60,54,7,2,4,0,41,4,0,3,2703,4,95,2802,4152
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3791,5,369,355,49,43,43,36,50,968,40,43,4,2,3,2,25,14,1,6,2053,1,46,2100,3274
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3792,18,1829,1244,177,181,319,143,215,3469,177,202,40,8,6,0,92,34,6,24,8166,7,229,8402,12770
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3793,5,339,458,59,42,111,77,64,986,36,24,10,0,2,0,34,8,1,8,2259,1,93,2353,3677
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3794,5,330,380,54,67,86,56,69,1003,40,15,7,1,2,0,34,11,0,11,2166,0,94,2260,3584
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3795,4,271,287,38,35,100,37,35,648,24,36,9,5,8,6,24,5,0,8,1576,0,70,1646,2775
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3796,1,74,107,6,6,53,7,7,102,15,1,1,0,0,0,2,0,0,0,381,0,18,399,583
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3797,2,170,130,18,14,30,16,33,353,15,8,3,1,2,0,8,1,0,1,803,0,26,829,1269
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3798,4,315,211,33,27,67,35,89,579,28,26,7,0,0,1,7,3,0,4,1432,0,59,1491,2264
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3799,4,304,274,36,34,53,46,86,627,23,15,12,2,1,1,20,1,0,3,1538,8,41,1587,2444
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3800,4,383,296,43,37,51,26,49,463,22,12,11,1,1,0,9,5,0,2,1411,0,55,1466,2159
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3801,4,400,324,56,53,104,35,45,687,32,22,8,8,1,0,42,5,1,3,1826,5,79,1910,2843
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3802,3,227,217,34,20,77,14,33,389,26,9,4,2,0,0,15,5,0,3,1075,0,53,1128,1634
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3803,2,142,172,16,12,32,13,112,310,15,10,4,0,1,0,7,4,1,5,856,0,30,886,1352
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3804,10,785,841,117,110,227,63,96,1792,88,67,11,5,3,1,64,19,2,15,4306,0,132,4438,7062
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3805,1,97,66,7,9,11,7,17,193,5,21,4,0,0,0,4,2,0,0,443,0,13,456,594
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3806,2,152,168,10,8,11,4,19,293,8,11,3,1,0,0,3,2,0,1,694,3,13,710,859
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3807,3,362,190,24,29,35,8,33,541,23,19,4,3,0,0,22,5,0,3,1301,3,27,1331,1807
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3808,6,534,539,72,73,59,28,68,1254,40,46,11,3,1,0,44,1,0,7,2780,0,98,2878,4318
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3809,5,382,262,39,44,46,12,38,879,25,38,11,3,1,0,21,6,0,4,1811,1,68,1880,3017
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3810,4,287,222,48,53,62,27,41,606,24,6,8,1,0,0,17,2,1,0,1405,1,59,1465,2279
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3811,2,144,161,15,34,20,15,10,533,18,7,0,0,0,0,18,3,0,9,987,0,38,1025,1473
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3812,2,83,154,24,25,45,8,8,185,8,3,2,0,0,0,3,1,0,1,550,0,32,582,905
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3813,7,483,458,62,73,52,27,67,1208,54,76,17,8,2,0,28,17,2,10,2644,0,79,2723,4679
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3814,3,147,268,27,32,33,12,26,704,20,24,2,3,0,0,22,9,0,2,1331,0,52,1383,1988
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3815,3,101,295,31,35,36,19,25,555,23,38,5,2,3,0,19,2,2,6,1197,0,28,1225,1720
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3816,4,216,276,49,45,28,19,34,629,26,29,4,4,0,0,23,2,0,2,1386,0,54,1440,2329
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3817,2,119,204,27,24,54,17,23,407,11,6,5,1,1,1,8,0,0,2,910,0,35,945,1464
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3818,3,164,255,16,25,140,11,20,463,15,5,0,0,0,0,0,0,0,0,1114,0,34,1148,1751
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3819,3,217,197,27,27,42,28,27,459,26,25,4,0,1,0,21,2,1,4,1108,1,37,1146,1932
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3820,2,258,169,25,14,20,13,25,331,12,25,5,0,4,0,10,1,0,2,914,0,19,933,1393
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3821,4,429,341,58,43,46,15,53,601,30,28,10,3,3,0,12,3,1,2,1678,3,36,1717,2584
,15,MEXICO,44,NICOLAS ROMERO,61,NICOLAS ROMERO,3822,6,481,411,68,73,85,41,66,1221,64,61,11,6,3,0,45,14,1,7,2658,3,88,2749,4481
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,94,4,246,419,55,69,279,27,101,594,35,54,5,2,0,0,6,2,0,1,1895,1,48,1944,2589
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,95,1,42,157,12,15,6,6,5,114,5,2,1,1,0,0,1,0,0,1,368,0,25,393,536
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,96,2,131,310,28,47,21,12,13,283,8,7,11,1,0,0,3,0,1,2,878,1,49,928,1304
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,97,4,176,502,144,68,20,30,22,423,15,12,6,4,0,1,10,4,0,5,1442,0,149,1591,2261
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,98,1,41,108,12,25,8,1,9,68,3,8,2,1,0,0,1,3,0,0,290,0,25,315,487
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,99,2,93,170,29,33,20,13,27,192,10,23,0,1,0,0,5,0,2,4,622,0,22,644,850
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,100,4,223,402,80,260,61,21,63,359,18,96,5,1,1,1,4,4,0,2,1601,1,142,1744,2257
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,101,4,355,353,44,132,37,31,70,359,27,84,9,2,0,0,7,5,1,1,1517,0,85,1602,2448
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,102,5,383,393,61,284,38,31,105,529,32,32,5,1,0,0,15,10,0,1,1920,0,91,2011,3003
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,103,2,114,75,24,24,10,16,25,177,16,7,3,2,0,0,5,1,0,1,500,0,15,515,778
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,104,1,42,96,9,26,12,9,4,58,9,3,0,0,1,0,0,0,0,1,270,0,9,279,373
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,105,2,72,156,21,45,19,10,58,209,10,76,2,0,0,2,2,0,0,2,684,0,25,709,906
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,106,3,217,287,70,81,44,27,205,298,12,39,2,3,0,1,9,4,0,2,1301,0,66,1367,1787
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,107,4,189,644,104,64,44,22,28,435,14,21,5,3,1,0,7,7,2,2,1592,0,107,1699,2366
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,109,2,89,248,32,49,26,13,86,227,7,16,0,1,0,0,3,2,0,4,803,0,25,828,1131
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,110,3,111,260,44,170,29,19,83,212,120,36,21,3,0,1,3,5,0,3,1120,0,47,1167,1618
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,111,5,305,284,43,82,86,32,67,837,58,40,7,0,0,0,12,1,0,4,1858,0,51,1909,3572
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,112,4,296,399,66,217,74,27,61,586,75,21,11,0,2,0,17,8,3,3,1866,0,76,1942,2802
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,113,4,323,293,37,62,64,35,93,485,28,26,9,1,1,0,13,5,1,3,1479,0,92,1571,2326
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,114,3,225,272,72,32,106,33,19,266,20,12,4,7,1,0,3,2,0,8,1082,0,64,1146,1659
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,115,2,133,170,29,34,43,20,29,396,25,19,0,1,0,0,8,2,0,1,910,0,39,949,1414
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,116,2,102,81,20,26,26,7,23,215,10,12,2,1,0,0,1,4,1,1,532,0,36,568,862
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,117,3,152,204,42,75,51,24,29,587,53,40,2,1,1,1,24,5,1,8,1300,0,93,1393,2197
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,118,3,159,291,49,78,100,21,74,292,31,43,0,2,2,0,3,5,0,0,1150,0,48,1198,1686
,15,MEXICO,45,ALMOLOYA DE JUAREZ,5,ALMOLOYA DE JUAREZ,119,3,160,195,51,68,58,25,62,380,52,28,4,1,0,1,7,1,0,3,1096,0,37,1133,1684
