CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2833,C  ,2,0,C02,90,46,6,9,6,7,6,245,4,0,0,0,0,2,2,2,0,0,425,0,12,437,712,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2833,S,1,0,S01,79,42,4,4,14,3,0,217,7,3,1,0,0,1,3,0,0,0,378,0,8,386,,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2834,B  ,1,0,B,86,27,6,5,9,1,4,144,2,2,2,0,0,0,1,1,0,1,291,0,1,292,499,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2834,C  ,1,0,C01,107,29,7,3,6,2,3,160,3,2,0,0,0,1,1,1,0,0,325,0,9,334,499,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2835,B  ,1,0,B,103,47,7,2,14,3,6,277,8,4,1,0,0,1,0,0,0,2,475,0,8,483,749,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2835,C  ,1,0,C01,120,33,3,6,21,7,6,257,6,2,0,0,0,0,9,2,0,1,473,0,7,480,749,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2835,C  ,2,0,C02,115,48,7,9,13,1,7,255,8,3,0,1,0,0,6,1,0,0,474,0,6,480,748,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2836,B  ,1,0,B,85,31,9,10,7,3,4,218,2,1,2,1,0,1,2,2,0,0,378,0,7,385,601,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2836,C  ,1,0,C01,71,36,10,4,11,3,2,240,7,2,1,2,0,0,2,0,0,0,391,0,8,399,601,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2836,C  ,2,0,C02,83,34,3,11,11,6,6,218,5,1,0,0,0,1,1,2,0,1,383,0,7,390,600,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2836,C  ,3,0,C03,80,30,5,6,9,5,2,215,5,0,0,0,0,0,5,2,0,1,365,0,16,381,600,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2837,B  ,1,0,B,109,28,5,5,14,3,4,237,7,2,0,0,1,0,2,0,0,0,417,0,11,428,675,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2837,C  ,1,0,C01,113,22,4,8,14,8,3,237,1,2,0,0,0,0,2,0,0,0,414,0,8,422,675,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2837,C  ,2,0,C02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2838,B  ,1,0,B,70,25,2,6,7,2,3,119,7,0,1,2,0,2,1,0,0,1,248,0,9,257,393,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2838,C  ,1,0,C01,82,16,3,2,5,4,2,100,2,0,0,0,0,0,4,0,0,0,220,0,5,225,392,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2839,B  ,1,0,B,87,27,4,12,8,3,2,117,2,1,3,0,0,0,1,1,0,1,269,0,7,276,437,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2839,C  ,1,0,C01,76,21,2,3,9,6,0,132,4,1,0,0,0,0,2,1,0,1,258,0,8,266,436,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2840,B  ,1,0,B,91,28,9,4,5,2,2,91,5,1,0,0,0,0,2,0,0,0,240,0,14,254,483,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2840,C  ,1,0,C01,108,31,6,2,9,9,1,116,6,0,0,0,0,1,0,0,0,0,289,0,12,301,483,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2841,B  ,1,0,B,234,33,1,0,4,4,3,51,2,4,2,2,1,1,1,0,1,0,344,0,21,365,471,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2842,B  ,1,0,B,77,9,1,0,4,1,1,44,1,0,0,0,0,1,1,1,0,0,141,0,5,146,219,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2843,B  ,1,0,B,138,4,8,4,2,2,1,28,3,0,0,0,0,0,0,0,0,1,191,0,4,195,330,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2844,B  ,1,0,B,32,26,0,5,1,0,0,7,0,1,2,0,0,1,0,0,0,0,75,0,3,78,148,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2845,B  ,1,0,B,148,20,6,8,4,5,3,108,0,2,0,0,0,0,0,0,0,2,306,0,12,318,579,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2845,E   ,1,0,E01,49,14,3,0,0,5,3,56,3,0,0,0,0,1,0,1,0,2,137,0,6,143,194,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2846,B  ,1,0,B,58,6,1,2,1,0,1,17,0,0,0,0,0,0,0,0,0,0,86,0,2,88,120,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2847,B  ,1,0,B,50,6,2,1,0,1,1,38,0,0,0,0,0,0,0,0,0,0,99,0,3,102,149,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2848,B  ,1,0,B,70,22,4,2,2,4,1,79,1,0,0,0,0,2,1,1,1,1,191,0,8,199,332,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2849,B  ,1,0,B,105,57,3,2,4,3,1,40,4,0,0,0,0,0,0,0,0,0,219,0,7,226,279,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2850,B  ,1,0,B,195,51,4,12,6,6,2,39,3,1,2,1,0,0,0,0,0,2,324,0,2,326,417,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2851,B  ,1,0,B,143,10,4,0,5,4,1,33,2,0,1,0,0,0,0,0,0,0,203,0,8,211,265,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2852,B  ,1,0,B,158,6,2,0,2,1,3,34,0,0,0,0,0,0,0,0,0,0,206,0,6,212,266,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2853,B  ,1,0,B,95,62,2,0,3,4,0,39,1,1,1,1,0,3,1,0,0,0,213,0,13,226,308,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2854,B  ,1,0,B,89,33,11,8,10,7,2,65,4,0,1,0,0,0,1,0,0,0,231,0,5,236,366,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2855,B  ,1,0,B,134,46,6,3,8,2,4,70,0,4,0,0,0,3,2,0,0,0,282,0,9,291,418,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2856,B  ,1,0,B,29,21,2,0,1,1,3,17,0,0,1,0,0,0,0,1,0,0,76,0,2,78,110,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2857,B  ,1,0,B,19,29,3,1,1,0,2,20,2,0,0,0,0,0,0,2,0,0,79,0,1,80,112,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2858,B  ,1,0,B,127,26,10,1,8,7,3,78,6,0,3,0,0,0,2,0,0,0,271,0,5,276,470,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2859,B  ,1,0,B,184,19,4,4,9,2,6,182,4,3,0,0,0,7,4,3,1,1,433,0,4,437,658,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2859,C  ,1,0,C01,215,28,7,7,7,6,6,159,10,0,1,0,0,1,5,0,1,0,453,0,15,468,658,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2859,C  ,2,0,C02,197,29,6,5,13,3,3,174,6,1,1,0,0,2,5,2,0,0,447,0,8,455,657,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2860,B  ,1,0,B,189,38,7,5,9,5,5,121,3,0,0,0,0,4,0,0,0,0,386,0,14,400,590,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2860,C  ,1,0,C01,180,26,5,7,13,3,2,136,10,1,0,0,1,1,1,3,0,0,389,0,12,401,590,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2861,B  ,1,0,B,133,20,9,11,17,7,8,134,6,0,0,0,0,0,3,1,0,1,350,0,12,362,605,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2861,C  ,1,0,C01,103,31,14,5,8,6,5,147,8,1,0,1,0,2,3,1,0,0,335,0,10,345,604,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2861,C  ,2,0,C02,109,19,14,5,16,3,7,138,7,2,1,0,0,0,6,3,0,1,331,0,12,343,604,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2862,B  ,1,0,B,134,11,7,8,8,8,145,145,6,5,1,0,0,1,3,2,1,0,485,0,5,490,595,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2862,C  ,1,0,C01,121,15,12,2,14,5,7,156,8,0,1,0,0,0,2,0,0,1,344,0,16,360,594,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2863,B  ,1,0,B,134,8,11,3,13,6,3,111,4,1,0,0,0,0,2,0,0,2,298,0,14,312,528,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2863,C  ,1,0,C01,115,16,12,4,14,7,2,98,6,2,0,2,0,1,2,2,0,2,285,0,13,298,528,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2864,B  ,1,0,B,146,26,18,4,16,3,6,103,2,0,0,0,0,0,1,0,0,0,325,0,5,330,510,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2865,B  ,1,0,B,67,14,22,2,9,4,6,95,5,0,2,0,0,0,4,0,0,0,230,0,9,239,401,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2865,C  ,1,0,C01,60,12,19,6,10,5,6,108,9,2,2,0,0,1,0,0,0,0,240,0,6,246,400,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2866,B  ,1,0,B,57,19,3,6,8,2,1,42,4,0,0,0,0,0,1,0,0,0,143,0,10,153,263,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2867,B  ,1,0,B,152,38,3,1,10,6,5,106,7,1,0,0,0,0,3,1,0,2,335,0,11,346,436,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2868,B  ,1,0,B,117,62,0,0,0,0,8,137,0,0,0,0,0,0,0,0,0,0,324,0,5,329,510,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2868,C  ,1,0,C01,140,37,4,2,7,1,7,140,0,0,0,0,0,0,1,2,0,0,341,0,16,357,510,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2869,B  ,1,0,B,73,59,1,3,13,3,2,127,0,3,1,1,0,0,1,1,2,1,291,0,9,300,491,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2869,C  ,1,0,C01,99,44,7,1,5,4,1,145,1,1,0,0,0,0,0,0,0,2,310,0,15,325,491,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2870,B  ,1,0,B,84,110,2,4,9,3,2,184,6,2,0,0,0,3,3,3,0,0,415,0,11,426,630,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2871,B  ,1,0,B,68,68,2,9,5,5,0,159,5,2,0,0,0,2,4,1,1,3,334,0,10,344,539,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2871,C  ,1,0,C01,72,67,3,1,2,5,6,195,1,2,1,0,0,0,3,0,0,1,359,0,9,368,538,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2872,B  ,1,0,B,69,26,5,2,3,4,2,45,3,1,0,1,1,1,1,0,0,1,165,0,4,169,273,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2873,B  ,1,0,B,159,199,2,4,4,8,2,136,4,0,0,0,0,4,0,1,0,1,524,0,12,536,713,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2873,E   ,1,0,E01,55,82,2,10,1,2,3,62,3,0,0,0,0,2,0,0,0,0,222,0,16,238,321,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2874,B  ,1,0,B,18,13,4,3,5,2,4,79,4,2,0,0,0,0,1,0,0,1,136,0,2,138,238,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2875,B  ,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,474,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2875,C  ,1,0,C01,75,31,6,7,7,5,11,146,2,1,1,0,0,0,3,1,0,0,296,0,14,310,473,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2876,B  ,1,0,B,177,73,10,4,7,8,5,161,1,1,2,1,11,1,6,11,1,1,481,0,0,481,728,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2876,E   ,1,0,E01,101,51,3,11,12,4,8,84,0,0,0,0,0,0,1,0,2,0,277,0,8,285,341,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2877,B  ,1,0,B,197,28,3,1,6,7,6,89,3,1,1,0,0,1,0,0,0,0,343,0,7,350,389,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2877,C  ,1,0,C01,175,20,4,7,11,4,2,63,4,0,2,1,0,0,3,1,1,0,298,0,9,307,389,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2878,B  ,1,0,B,87,63,2,6,3,1,2,43,1,2,0,0,0,0,4,0,0,2,216,0,17,233,382,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2879,B  ,1,0,B,336,45,0,6,10,2,9,67,3,3,8,6,0,1,2,1,0,1,500,0,5,505,545,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2880,B  ,1,0,B,38,14,3,2,1,6,2,44,1,0,0,0,0,0,0,0,0,0,111,0,5,116,200,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2880,E   ,1,0,E01,91,15,4,6,3,3,2,66,2,0,0,0,0,0,0,0,0,1,193,0,6,199,249,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2881,B  ,1,0,B,94,58,7,15,15,2,11,110,2,0,1,0,0,5,2,0,0,1,323,0,7,330,427,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2881,E   ,1,0,E01,41,17,2,3,4,4,3,80,4,0,1,0,0,0,3,0,0,0,162,0,7,169,268,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2882,B  ,1,0,B,107,19,2,3,8,1,2,133,3,1,1,1,0,0,4,1,0,3,289,0,6,295,394,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2882,C  ,1,0,C01,94,19,2,3,8,3,3,156,4,1,1,0,0,0,3,2,0,1,300,0,6,306,394,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2883,B  ,1,0,B,178,85,10,2,7,10,11,219,5,4,0,0,0,2,3,0,0,1,537,0,10,547,746,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2884,B  ,1,0,B,133,68,6,9,10,6,9,119,3,1,0,2,0,2,3,1,0,1,373,0,14,387,654,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2884,C  ,1,0,C01,131,73,11,9,7,9,13,116,3,1,0,0,0,5,3,0,0,0,381,0,21,402,654,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2885,B  ,1,0,B,126,73,11,8,9,10,12,104,3,1,0,0,0,0,4,2,0,1,364,0,17,381,582,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2885,E   ,1,0,E01,123,22,9,10,13,8,19,123,5,3,0,0,0,0,3,1,0,0,339,0,13,352,544,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2885,E,1,1,E01C01,128,23,13,5,10,10,14,103,9,2,3,1,0,2,2,5,1,1,332,0,21,353,544,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2886,B  ,1,0,B,58,21,5,5,6,4,4,54,3,0,1,0,0,0,2,0,0,1,164,0,10,174,252,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2887,B  ,1,0,B,196,28,3,1,6,7,6,89,3,1,1,0,0,1,0,0,0,0,342,0,7,349,261,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2888,B  ,1,0,B,109,50,6,2,13,6,8,122,14,0,1,1,1,0,5,5,0,2,345,0,17,362,499,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2888,E   ,1,0,E01,93,19,1,7,7,2,5,70,3,3,0,0,0,3,0,2,0,0,215,0,8,223,291,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2889,B  ,1,0,B,32,31,3,7,11,2,6,98,2,0,1,0,0,1,2,0,0,0,196,1,11,208,360,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2889,E   ,1,0,E01,45,12,1,2,1,2,3,38,0,0,0,0,0,0,1,1,0,2,108,0,5,113,178,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2891,B  ,1,0,B,150,23,8,2,8,3,0,36,2,0,1,1,0,1,0,0,0,0,235,0,14,249,362,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2892,B  ,1,0,B,34,10,2,2,0,3,0,19,0,0,0,0,0,0,0,0,0,1,71,0,2,73,156,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2893,B  ,1,0,B,119,22,3,8,12,4,7,143,2,0,3,0,1,0,7,0,0,3,334,0,13,347,621,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2893,C  ,1,0,C01,107,16,9,11,14,4,10,146,8,2,0,0,0,0,9,3,0,0,339,0,16,355,620,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2894,B  ,1,0,B,62,24,4,2,3,3,5,116,7,0,0,0,0,0,3,0,0,1,230,0,7,237,398,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2895,B  ,1,0,B,98,18,5,7,12,7,3,152,12,4,0,0,0,0,4,1,0,2,325,0,11,336,526,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2895,C  ,1,0,C01,107,23,13,3,18,5,4,147,9,0,0,0,0,0,7,1,0,0,337,0,10,347,526,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2896,B  ,1,0,B,111,19,9,7,8,7,6,40,6,6,4,1,0,0,1,1,0,0,226,0,18,244,353,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2897,B  ,1,0,B,147,15,6,6,5,5,1,55,2,0,1,0,0,0,2,0,0,0,245,0,13,258,376,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,124,PANUCO,2897,C  ,1,0,C01,127,24,6,8,8,3,5,62,3,0,2,0,0,2,1,0,0,0,251,0,9,260,376,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3219,B  ,1,0,B,76,37,5,1,10,5,3,153,23,2,0,1,0,1,8,0,1,6,332,0,6,338,556,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3220,B  ,1,0,B,77,31,15,6,4,9,4,148,23,0,0,0,0,0,6,2,0,3,328,0,7,335,545,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3221,B  ,1,0,B,66,20,14,5,7,4,5,99,57,3,0,0,0,0,2,2,4,1,289,0,3,292,521,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3221,C  ,1,0,C01,72,26,14,3,3,3,7,106,45,1,0,0,0,1,0,9,0,0,290,0,4,294,521,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3221,C  ,2,0,C02,83,23,5,4,9,2,4,123,48,5,0,0,0,0,0,1,1,5,313,1,8,322,520,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3222,B  ,1,0,B,93,28,14,3,6,1,7,140,24,3,0,0,0,1,2,2,0,2,326,0,7,333,571,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3223,B  ,1,0,B,81,15,9,5,6,4,3,94,31,1,1,0,0,1,0,0,0,4,255,0,7,262,430,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3223,C  ,1,0,C01,75,16,6,6,4,8,4,107,34,0,0,1,0,0,3,0,3,0,267,0,8,275,429,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3224,B  ,1,0,B,117,42,3,7,20,12,9,122,58,5,0,2,0,1,9,0,0,4,411,0,11,422,701,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3225,B  ,1,0,B,96,24,14,6,12,3,11,88,54,1,1,0,0,1,4,0,1,3,319,0,11,330,515,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3225,C  ,1,0,C01,108,26,6,2,12,6,6,107,50,2,1,0,0,1,7,2,0,5,341,1,5,347,515,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3225,C  ,2,0,C02,92,35,8,8,6,8,5,101,38,1,0,0,0,2,4,0,0,4,312,0,10,322,515,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3226,B  ,1,0,B,91,8,1,4,7,4,4,74,44,1,2,0,0,0,5,0,0,3,248,0,9,257,389,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3226,C  ,1,0,C01,84,12,6,6,6,2,1,66,37,3,1,0,0,0,5,1,0,4,234,0,6,240,389,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3227,B  ,1,0,B,111,20,11,8,11,1,8,126,88,4,1,0,0,0,1,0,0,3,393,0,12,405,608,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3227,C  ,1,0,C01,90,14,10,8,7,6,5,129,96,4,0,0,0,0,5,2,0,6,382,0,5,387,608,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3227,C  ,2,0,C02,91,26,2,2,4,5,1,130,82,5,1,0,0,3,6,1,2,5,366,0,9,375,607,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3228,B  ,1,0,B,85,26,9,3,5,11,4,85,48,4,3,0,0,1,6,0,0,5,295,0,4,299,485,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3228,C  ,1,0,C01,72,24,3,5,9,3,3,109,43,2,0,0,0,0,5,1,0,0,279,0,5,284,484,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3229,B  ,1,0,B,123,28,4,5,9,6,3,115,61,3,0,1,1,0,6,1,0,2,368,0,4,372,581,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3229,C  ,1,0,C01,150,22,10,4,9,8,1,125,45,1,1,0,0,1,0,2,1,0,380,0,16,396,581,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3230,B  ,1,0,B,86,25,6,5,13,2,4,132,37,3,1,1,0,2,3,0,0,0,320,0,6,326,546,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3230,C  ,1,0,C01,98,39,6,8,7,7,2,127,23,1,0,0,2,2,0,0,2,0,324,0,13,337,546,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3231,B  ,1,0,B,86,30,10,6,11,6,9,164,43,4,0,0,0,0,4,1,0,2,376,1,7,384,691,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3232,B  ,1,0,B,88,49,5,5,6,3,9,105,18,1,0,1,0,0,1,1,0,2,294,0,6,300,443,GRUPO DE RECUENTO,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3232,C  ,1,0,C01,72,40,5,6,7,3,3,108,19,3,0,1,0,3,1,1,0,0,272,0,9,281,443,ACTA CASILLA,,,
3,30,VERACRUZ,1,PANUCO,133,PUEBLO VIEJO,3233,B  ,1,0,B,139,30,6,0,7,3,2,118,28,2,0,0,0,0,6,1,0,2,344,0,6,350,589,GRUPO DE RECUENTO,,,
