id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,Nulos,No Registrados,PAN,PRI,PRD,PT,PVEM,PC,PANAL,PSD,PAN-PSD,PRI-PC,PRD-PT,PRD-PC,PRD-PT-PC,Total
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,662,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,189,17,0,92,114,42,18,26,8,8,17,,,1,,,343
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,579,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,191,21,0,58,116,26,11,20,4,12,13,,,1,,,282
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,692,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,192,14,0,96,138,40,12,39,11,9,16,,,3,,,378
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,611,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,194,15,0,84,101,42,5,26,8,12,12,,,,,,305
17,5/7/2009,12,Ayuntamientos,17,0,3,C,Contigua,0,7,CUERNAVACA,611,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,194,11,0,81,134,36,17,24,4,7,16,,,1,,,331
17,5/7/2009,12,Ayuntamientos,17,0,3,C,Contigua,0,7,CUERNAVACA,596,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,196,15,0,77,84,31,10,15,8,4,13,,,1,,,258
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,7,CUERNAVACA,627,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,232,18,0,46,159,34,2,25,7,7,13,,,0,,,311
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,413,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,238,34,0,74,57,21,6,8,4,4,8,,,1,,,217
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,462,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,245,25,0,58,71,27,16,20,7,5,8,,,,,,237
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,7,CUERNAVACA,542,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,248,17,0,69,104,44,5,12,6,7,14,,,,,,278
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,526,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,206,12,0,85,104,31,5,13,10,12,13,,,,,,285
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,679,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,208,16,0,147,155,22,4,24,9,5,14,,,,,,396
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,679,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,208,10,0,158,145,26,4,16,9,7,13,,,0,,,388
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,7,CUERNAVACA,680,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,208,13,0,149,129,15,5,26,3,8,13,,,1,,,362
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,582,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,211,26,0,76,90,36,17,10,9,6,17,,,2,,,289
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,692,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,215,10,0,56,125,29,10,24,7,8,16,,,,,,285
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,601,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,230,31,0,79,101,36,10,27,9,8,20,,,1,,,322
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,19,TEPALCINGO,524,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,667,7,0,78,67,22,10,4,2,5,18,,,,0,,213
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,19,TEPALCINGO,694,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,669,15,0,70,110,41,84,21,1,12,44,,,,1,,399
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,19,TEPALCINGO,694,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,669,5,0,101,113,29,77,38,0,14,77,,,,1,,455
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,24,TLALTIZAPAN,515,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,709,7,0,54,83,127,8,9,3,25,,,,,,,316
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,25,TLAQUILTENANGO,340,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,747,9,0,76,40,28,,14,11,8,,,,,,,186
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,25,TLAQUILTENANGO,529,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,748,7,0,79,105,67,,14,3,39,,,,,,,314
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,25,TLAQUILTENANGO,455,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,749,8,0,35,57,107,,6,7,26,,,,,,,246
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,25,TLAQUILTENANGO,416,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,751,14,0,20,33,64,,32,9,26,,,,,,,198
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,28,XOCHITEPEC,460,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,786,12,0,108,75,16,3,6,44,5,,,,2,,,271
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,28,XOCHITEPEC,698,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,787,19,0,90,124,48,15,9,39,3,,,,0,,,347
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,28,XOCHITEPEC,644,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,788,13,0,65,103,60,15,11,75,2,,,,4,,,348
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,28,XOCHITEPEC,599,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,791,14,0,63,96,67,3,5,63,1,,,,4,,,316
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,28,XOCHITEPEC,600,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,791,10,0,60,94,58,4,9,41,3,,,,6,,,285
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,24,TLALTIZAPAN,542,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,711,9,0,96,97,86,14,12,7,18,,,,,,,339
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,24,TLALTIZAPAN,619,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,713,11,0,44,159,76,4,6,15,4,,,,,,,319
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,28,XOCHITEPEC,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,797,7,0,57,82,42,5,9,54,5,,,,0,,,261
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,29,YAUTEPEC,588,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,799,9,0,13,77,37,27,2,84,14,1,,,,,,264
17,5/7/2009,12,Ayuntamientos,17,0,3,C,Contigua,0,29,YAUTEPEC,588,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,799,13,0,27,93,25,34,3,77,20,1,,,,,,293
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,29,YAUTEPEC,506,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,800,12,0,17,73,31,20,2,89,23,0,,,,,,267
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,29,YAUTEPEC,507,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,800,16,0,8,103,31,22,1,87,24,1,,,,,,293
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,25,TLAQUILTENANGO,172,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,757,8,0,21,45,29,,10,3,4,,,,,,,120
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,29,YAUTEPEC,418,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,807,10,0,41,52,29,26,6,43,4,3,,,,,,214
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,29,YAUTEPEC,526,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,809,9,0,54,87,14,54,1,82,17,0,,,,,,318
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,29,YAUTEPEC,619,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,810,17,0,50,54,28,81,2,66,34,6,,,,,,338
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,29,YAUTEPEC,706,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,811,10,0,40,92,34,41,8,52,8,6,,,,,,291
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,29,YAUTEPEC,526,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,816,8,0,16,61,33,40,3,42,9,1,,,,,,213
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,29,YAUTEPEC,526,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,816,13,0,19,93,32,41,1,39,16,1,,,,,,255
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,29,YAUTEPEC,514,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,825,11,0,53,77,86,8,8,5,1,2,,,,,,251
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,29,YAUTEPEC,456,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,827,3,0,27,118,30,18,3,13,23,1,,,,,,236
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,29,YAUTEPEC,581,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,834,22,0,115,74,21,12,10,21,10,2,,,,,,287
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,29,YAUTEPEC,581,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,834,14,0,80,96,27,24,4,49,3,3,,,,,,300
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,29,YAUTEPEC,582,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,834,13,0,72,91,26,22,10,50,3,2,,,,,,289
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,29,YAUTEPEC,498,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,815,8,0,27,120,19,37,4,49,7,2,,,,,,273
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,29,YAUTEPEC,633,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,837,18,0,36,70,18,14,12,41,7,2,,,,,,218
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,29,YAUTEPEC,518,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,843,12,0,44,107,31,20,7,78,10,1,,,,,,310
17,5/7/2009,12,Ayuntamientos,17,0,1,G,Geografica,0,29,YAUTEPEC,607,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,844,10,0,48,91,32,8,9,75,5,0,,,,,,278
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,29,YAUTEPEC,536,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,845,8,0,13,98,21,15,7,47,5,0,,,,,,214
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,29,YAUTEPEC,381,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,846,12,0,28,120,18,23,1,90,12,0,,,,,,304
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,29,YAUTEPEC,649,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,828,11,0,49,82,42,30,0,52,3,1,,,,,,270
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,30,YECAPIXTLA,561,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,851,3,0,88,93,60,51,3,5,39,43,,,,,,385
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,30,YECAPIXTLA,696,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,852,16,0,112,76,48,65,9,21,29,80,,,,,,456
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,30,YECAPIXTLA,696,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,852,18,0,81,66,47,76,6,17,38,88,,,,,,437
17,5/7/2009,12,Ayuntamientos,17,0,3,C,Contigua,0,30,YECAPIXTLA,696,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,852,21,0,105,60,54,73,4,11,34,103,,,,,,465
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,30,YECAPIXTLA,616,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,855,13,0,95,75,88,44,6,9,28,42,,,,,,400
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,30,YECAPIXTLA,617,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,858,28,0,93,50,50,38,9,42,16,19,,,,,,345
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,30,YECAPIXTLA,618,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,858,14,0,81,39,79,43,8,60,16,20,,,,,,360
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,30,YECAPIXTLA,500,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,861,6,0,32,26,23,15,9,14,59,8,,,,,,192
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,30,YECAPIXTLA,710,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,863,20,0,59,66,82,23,26,40,13,5,,,,,,334
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,30,YECAPIXTLA,614,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,864,9,0,51,21,73,12,13,19,28,6,,,,,,232
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,31,ZACATEPEC,485,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,884,4,0,13,80,85,26,2,45,10,,,,,,,265
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,31,ZACATEPEC,324,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,886,3,0,27,65,38,10,8,6,4,,,,,,,161
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,31,ZACATEPEC,514,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,891,5,0,49,75,32,21,7,40,7,,,,,,,236
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,32,ZACUALPAN,461,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,895,9,0,28,78,16,15,98,15,34,48,,,,,,341
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,32,ZACUALPAN,421,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,897,10,0,29,79,17,10,69,4,25,49,,,,,,292
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,32,ZACUALPAN,589,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,899,21,0,52,42,18,14,170,47,22,27,,,,,,413
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,33,TEMOAC,525,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,904,9,0,103,37,19,74,170,,1,1,,,,,,414
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,18,TEMIXCO,555,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,640,,0,40,160,37,5,24,7,7,7,,,,,,287
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,20,TEPOZTLAN,564,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,674,13,0,59,66,107,,22,4,7,113,,,,0,,391
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,24,TLALTIZAPAN,578,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,714,6,0,42,135,77,10,7,5,6,,,,,,,288
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,24,TLALTIZAPAN,607,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,716,7,0,8,108,19,3,8,194,2,,,,,,,349
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,24,TLALTIZAPAN,739,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,717,15,0,28,133,45,2,24,166,19,,,,,,,432
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,24,TLALTIZAPAN,405,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,718,11,0,26,75,102,3,0,14,5,,,,,,,236
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,24,TLALTIZAPAN,432,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,719,12,0,57,108,88,0,2,7,2,,,,,,,276
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,25,TLAQUILTENANGO,135,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,758,2,0,13,14,18,,11,7,10,,,,,,,75
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,26,TLAYACAPAN,630,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,760,6,0,150,88,111,,2,64,86,,,,,,,507
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,26,TLAYACAPAN,526,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,762,6,0,104,61,75,,5,46,76,,,,,,,373
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,26,TLAYACAPAN,521,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,763,8,0,105,76,82,,1,68,51,,,,,,,391
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,24,TLALTIZAPAN,707,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,725,23,0,25,138,50,3,74,73,8,,,,,,,394
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,27,TOTOLAPAN,659,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,770,14,0,,89,100,28,2,62,115,,,,,,,410
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,27,TOTOLAPAN,512,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,771,7,0,,88,77,15,2,77,88,,,,,,,354
17,5/7/2009,12,Ayuntamientos,17,0,1,G,Geografica,0,18,TEMIXCO,557,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,651,4,0,81,87,22,6,17,33,3,4,,,,,,257
17,5/7/2009,12,Ayuntamientos,17,0,3,G,Geografica,0,20,TEPOZTLAN,575,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,686,8,0,31,78,86,,24,3,5,17,,,,0,,252
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,20,TEPOZTLAN,489,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,687,15,0,21,95,44,,14,10,0,50,,,,1,,250
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,24,TLALTIZAPAN,655,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,731,13,0,42,153,60,9,20,44,3,,,,,,,344
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,24,TLALTIZAPAN,655,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,731,12,0,41,137,44,9,27,33,4,,,,,,,307
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,28,XOCHITEPEC,703,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,777,15,0,74,71,49,7,12,44,16,,,,2,,,290
17,5/7/2009,12,Ayuntamientos,17,0,4,C,Contigua,0,28,XOCHITEPEC,703,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,777,9,0,86,74,46,11,20,57,3,,,,2,,,308
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,28,XOCHITEPEC,505,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,778,10,0,60,70,41,3,4,32,6,,,,0,,,226
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,18,TEMIXCO,428,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,653,7,0,51,75,45,39,21,13,5,2,,,,,,258
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,19,TEPALCINGO,647,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,654,6,0,55,147,29,43,25,1,10,99,,,,1,,416
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,19,TEPALCINGO,551,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,657,9,0,85,67,37,37,16,3,21,63,,,,0,,338
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,21,TETECALA,655,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,693,7,0,37,194,51,5,4,52,80,,,,,,,430
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,22,TETELA DEL VOLCAN,703,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,697,13,0,223,56,53,39,0,7,5,65,17,,,,,478
17,5/7/2009,12,Ayuntamientos,17,0,3,C,Contigua,0,22,TETELA DEL VOLCAN,704,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,697,14,0,258,43,68,18,4,2,5,59,20,,,,,491
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,28,XOCHITEPEC,640,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,779,9,0,77,169,34,4,5,64,10,,,,1,,,373
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,19,TEPALCINGO,531,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,661,3,0,73,82,51,15,10,0,7,45,,,,1,,287
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,19,TEPALCINGO,709,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,663,16,0,59,133,27,39,12,2,6,164,,,,0,,458
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,25,TLAQUILTENANGO,624,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,742,8,0,70,54,99,,57,29,49,,,,,,,366
17,5/7/2009,12,Ayuntamientos,17,0,2,C,Contigua,0,7,CUERNAVACA,609,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,334,8,0,48,147,43,11,8,5,5,22,,,2,,,299
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,7,CUERNAVACA,601,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,335,12,0,79,119,43,4,18,6,4,18,,,5,,,308
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,556,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,337,18,0,56,94,43,11,16,8,2,13,,,1,,,262
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,7,CUERNAVACA,641,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,339,11,0,49,104,43,9,21,6,10,10,,,0,,,263
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,8,EMILIANO ZAPATA,621,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,409,14,0,113,76,150,7,5,21,7,,,,,,,393
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,8,EMILIANO ZAPATA,659,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,411,10,0,106,98,90,6,8,20,3,,,,,,,341
17,5/7/2009,12,Ayuntamientos,17,0,2,G,Geografica,0,8,EMILIANO ZAPATA,607,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,411,12,0,104,49,63,13,17,30,7,,,,,,,295
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,9,HUITZILAC,506,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,416,7,0,103,87,67,48,11,31,,,,,,,,354
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,9,HUITZILAC,567,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,422,32,0,142,59,49,20,17,20,,,,,,,,339
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,10,JANTETELCO,520,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,424,7,0,42,65,126,36,6,26,3,30,,,,9,,350
17,5/7/2009,12,Ayuntamientos,17,0,1,B,Basica,0,9,HUITZILAC,709,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,412,15,0,157,131,123,76,6,26,,,,,,,,534
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,11,JIUTEPEC,726,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,436,14,0,62,87,88,6,37,4,23,8,,,,,1,330
17,5/7/2009,12,Ayuntamientos,17,0,3,C,Contigua,0,11,JIUTEPEC,727,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,436,17,0,69,64,80,9,46,7,15,7,,,,,1,315
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,11,JIUTEPEC,585,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,437,16,0,36,51,56,4,39,16,15,5,,,,,3,241
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,11,JIUTEPEC,617,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,441,26,0,79,82,70,13,34,10,8,12,,,,,0,334
17,5/7/2009,12,Ayuntamientos,17,0,1,C,Contigua,0,11,JIUTEPEC,519,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,443,18,0,82,51,61,6,35,6,7,9,,,,,2,277
