CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,C_COMUN_PRI_PVEM_NVA_ALIANZA,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,28,TAMAULIPAS,08,RIO BRAVO,33,RÍO BRAVO,1199,1,76,86,4,4,3,4,2,3,2,,,0,184,12,200,291
2,28,TAMAULIPAS,08,RIO BRAVO,33,RÍO BRAVO,1200,1,164,141,3,29,7,8,5,1,8,,,0,366,7,373,702
2,28,TAMAULIPAS,08,RIO BRAVO,33,RÍO BRAVO,1201,1,89,83,3,4,1,3,1,7,0,,,0,191,2,193,315
2,28,TAMAULIPAS,08,RIO BRAVO,33,RÍO BRAVO,1202,1,79,94,2,1,0,3,0,2,0,,,0,181,5,186,292
2,28,TAMAULIPAS,08,RIO BRAVO,33,RÍO BRAVO,1203,1,170,132,7,2,1,7,9,7,2,,,0,337,11,348,648
2,28,TAMAULIPAS,08,RIO BRAVO,33,RÍO BRAVO,1204,2,167,225,3,6,2,7,6,4,11,,,0,431,0,449,862
2,28,TAMAULIPAS,08,RIO BRAVO,33,RÍO BRAVO,1205,1,149,138,6,8,4,8,7,8,3,,,0,331,15,346,713
2,28,TAMAULIPAS,08,RIO BRAVO,33,RÍO BRAVO,1206,2,127,264,1,8,3,15,7,7,4,,,0,436,28,464,864
2,28,TAMAULIPAS,08,RIO BRAVO,33,RÍO BRAVO,1207,1,111,98,3,4,1,7,4,1,9,,,0,238,6,247,537
2,28,TAMAULIPAS,08,RIO BRAVO,33,RÍO BRAVO,1208,1,53,76,0,2,2,5,1,0,11,,,0,150,11,161,246
2,28,TAMAULIPAS,08,RIO BRAVO,33,RÍO BRAVO,1209,2,276,155,2,1,1,11,6,10,20,,,0,482,13,495,796
2,28,TAMAULIPAS,08,RIO BRAVO,33,RÍO BRAVO,1210,1,66,79,4,3,3,10,2,6,1,,,0,174,11,185,397
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1211,1,175,231,1,0,0,0,0,1,1,,,0,409,1,416,544
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1212,1,148,225,1,3,1,2,19,0,0,,,0,399,5,404,524
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1213,1,52,36,2,0,0,0,0,0,0,,,0,90,4,94,136
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1214,2,102,127,0,0,1,0,1,1,0,,,0,232,2,234,290
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1215,2,165,166,3,0,1,0,0,0,0,,,0,335,4,339,422
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1216,1,249,218,2,0,2,1,2,0,0,,,0,474,7,482,640
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1217,1,252,162,0,0,0,0,0,2,3,,,0,419,0,419,513
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1218,1,175,187,0,1,0,0,8,3,4,,,0,378,5,383,478
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1219,2,195,256,1,0,0,3,2,2,10,,,0,469,0,469,597
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1220,2,375,208,14,1,0,0,1,0,6,,,0,605,8,613,829
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1221,3,554,380,3,0,1,0,4,6,17,,,0,965,7,972,1275
2,28,TAMAULIPAS,13,SAN FERNANDO,34,SAN CARLOS,1222,2,557,381,14,3,0,3,19,1,2,,,0,980,8,988,1289
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1223,1,231,187,18,0,1,2,2,11,10,,,0,462,4,466,702
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1224,2,319,223,25,5,3,2,16,10,9,,,0,612,8,620,876
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1225,2,286,226,10,4,3,4,8,30,4,,,0,575,8,583,864
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1226,2,362,297,19,0,1,0,17,17,2,,,0,715,10,725,1016
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1227,2,300,198,20,1,2,8,8,20,4,,,0,561,7,568,862
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1228,2,365,201,23,1,7,6,13,21,16,,,0,653,7,660,975
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1229,2,415,322,21,1,1,4,7,18,17,,,0,806,15,821,1210
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1230,1,213,199,7,1,3,0,22,20,2,,,0,467,2,469,694
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1231,1,233,157,11,0,3,2,5,17,7,,,0,435,6,441,648
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1232,3,391,345,15,5,6,3,18,32,4,,,0,819,23,842,1048
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1233,2,339,269,16,1,5,0,10,18,5,,,0,663,28,691,1039
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1234,1,125,154,4,1,1,2,2,6,0,,,0,295,28,323,502
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1235,2,247,257,9,0,0,5,14,9,5,,,0,546,6,552,758
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1236,1,232,206,6,1,1,7,11,12,4,,,0,480,4,484,743
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1237,2,298,333,19,0,0,9,35,10,3,,,0,707,10,717,1088
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1238,2,359,328,11,0,13,4,13,14,3,,,0,745,8,753,1107
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1239,2,469,296,30,3,0,13,23,30,13,,,0,877,14,902,1348
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1240,1,223,152,4,0,5,0,8,5,7,,,0,404,6,410,587
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1241,1,286,124,8,2,3,5,6,7,1,,,0,442,6,448,667
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1242,2,311,288,10,1,6,10,10,12,3,,,0,651,10,661,981
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1243,2,345,212,13,1,8,3,15,7,8,,,0,612,14,626,860
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1244,2,271,213,9,2,2,2,7,8,1,,,0,515,5,520,778
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1245,1,143,126,5,0,0,5,8,3,0,,,0,290,3,293,411
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1246,1,183,176,10,0,0,4,71,2,1,,,1,447,10,458,720
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1247,1,132,203,9,1,0,6,45,12,0,,,0,408,10,418,628
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1248,2,165,208,37,1,1,2,6,0,0,,,0,420,17,437,560
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1249,2,214,182,83,1,1,2,10,8,12,,,0,513,13,530,821
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1250,1,135,82,8,1,1,0,11,2,0,,,0,240,4,244,348
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1251,1,111,52,35,0,1,1,2,14,1,,,0,217,2,219,377
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1252,1,121,194,87,0,2,0,23,5,1,,,0,433,4,437,649
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1253,1,144,168,55,2,2,2,8,10,0,,,0,391,13,404,597
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1254,2,179,169,204,6,1,1,38,20,1,,,0,619,19,638,927
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1255,1,142,101,28,0,1,2,8,7,1,,,0,290,10,300,472
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1256,2,173,121,52,2,0,2,7,10,0,,,0,367,2,369,642
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1257,1,172,194,16,0,3,7,2,2,0,,,0,396,9,405,587
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1258,2,177,134,93,0,2,2,7,9,0,,,0,424,10,434,587
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1259,2,282,296,103,2,4,3,42,21,4,,,0,757,22,779,1202
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1260,2,255,148,72,1,2,2,6,67,5,,,0,558,21,579,885
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1261,2,99,124,78,1,0,2,5,4,0,,,0,313,6,319,503
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1262,2,171,152,35,0,0,2,24,18,2,,,0,404,6,410,588
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1263,2,245,191,32,0,2,4,190,8,12,,,0,684,25,709,1146
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1264,1,137,104,10,1,0,3,159,8,3,,,0,425,16,441,729
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1265,1,151,98,34,0,0,1,82,13,1,,,0,380,5,385,611
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1268,2,245,127,23,5,1,5,14,75,2,,,0,497,11,508,766
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1269,1,133,117,16,0,0,1,3,3,9,,,0,282,4,286,454
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1270,1,35,30,16,0,0,2,1,8,1,,,0,93,1,94,143
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1271,2,252,288,7,0,3,2,22,16,7,,,0,597,13,610,780
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1272,2,323,360,18,3,0,3,25,16,1,,,0,749,29,777,1043
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1274,1,15,56,6,1,0,0,2,1,0,,,0,81,0,81,119
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1275,1,35,89,17,0,0,0,0,5,0,,,0,146,6,152,225
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1276,1,175,186,2,0,0,1,1,1,1,,,0,367,4,371,485
2,28,TAMAULIPAS,13,SAN FERNANDO,35,SAN FERNANDO,1277,2,293,314,14,4,3,0,9,10,1,,,0,648,24,672,944
2,28,TAMAULIPAS,13,SAN FERNANDO,36,SAN NICOLÁS,1278,2,44,503,7,1,1,7,6,0,28,,,0,597,8,605,762
2,28,TAMAULIPAS,13,SAN FERNANDO,36,SAN NICOLÁS,1279,1,14,267,0,0,0,0,0,0,2,,,0,283,0,283,346
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1280,3,677,401,55,4,5,0,77,10,5,,,0,1234,23,1257,1751
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1281,2,483,340,54,4,6,0,75,7,5,,,0,974,23,997,1376
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1282,3,633,395,40,4,10,1,60,14,2,,,1,1159,20,1188,1639
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1283,3,520,409,54,6,11,5,69,15,12,,,0,1101,17,1118,1063
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1284,2,355,307,42,3,4,2,40,7,2,,,0,762,19,781,1111
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1285,2,414,312,28,5,3,0,17,9,7,,,0,795,34,942,1188
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1286,2,254,291,16,1,0,1,12,3,3,,,0,581,11,592,876
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1287,2,169,211,19,1,0,0,24,0,7,,,0,431,6,442,543
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1288,2,322,319,19,4,0,2,6,11,3,,,0,686,15,407,582
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1289,1,64,74,3,0,0,0,1,2,0,,,0,144,2,146,167
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1290,2,296,224,91,3,4,2,18,10,0,,,0,648,16,665,841
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1291,2,196,141,7,2,4,1,35,4,0,,,0,390,5,395,496
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1292,1,127,141,17,1,1,1,16,0,0,,,0,304,5,306,357
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1293,1,89,110,13,0,0,0,28,0,1,,,0,241,1,242,392
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1294,3,512,491,33,5,2,2,147,2,6,,,0,1200,22,1222,1579
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1295,1,66,105,92,1,0,0,24,1,0,,,0,289,3,293,357
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1296,1,124,106,13,1,0,0,8,4,1,,,0,257,6,263,400
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1297,1,50,26,2,2,1,0,9,0,0,,,0,90,3,92,138
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1298,2,272,239,21,0,2,0,14,2,0,,,0,550,9,559,766
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1299,2,287,284,32,2,1,1,12,1,1,,,0,621,11,632,864
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1300,1,42,56,2,1,1,1,2,1,0,,,0,106,1,106,141
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1301,2,137,159,72,1,2,0,5,11,0,,,0,387,7,394,548
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1302,2,197,190,24,7,0,0,40,1,1,,,0,460,5,465,662
2,28,TAMAULIPAS,16,XICOTENCATL,37,SOTO LA MARINA,1303,1,107,120,18,0,2,0,16,0,0,,,0,263,13,266,427
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1304,6,1093,,201,,30,85,,79,32,865,,9,2385,46,2440,4120
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1305,2,417,,47,,7,24,,48,10,299,,0,852,18,870,1381
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1306,2,245,,41,,5,24,,23,11,197,,4,546,11,561,930
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1307,2,328,,54,,6,28,,43,15,272,,0,746,20,766,1297
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1308,3,383,,73,,14,46,,52,21,201,,2,790,30,822,1501
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1309,2,330,,46,,15,54,,36,15,226,,0,722,25,747,1380
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1310,3,412,,125,,16,101,,45,15,456,,0,1170,32,1202,2027
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1311,2,318,,29,,10,58,,18,14,260,,1,707,9,717,1181
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1312,2,262,,44,,11,26,,23,6,183,,0,555,10,565,945
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1313,2,344,,45,,10,24,,32,5,225,,2,685,10,697,1120
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1314,6,1019,,208,,42,101,,120,46,718,,0,2254,43,2297,4098
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1315,2,340,,57,,7,33,,26,8,212,,0,683,14,697,1196
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1316,2,309,,72,,16,17,,35,12,209,,1,670,13,684,1184
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1317,2,376,,48,,15,40,,41,10,238,,0,768,26,794,1338
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1318,3,512,,98,,12,70,,65,23,347,,0,1127,35,1162,2140
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1319,2,318,,72,,3,56,,34,12,315,,1,810,30,841,1408
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1320,2,275,,76,,8,119,,39,7,219,,0,743,25,768,1335
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1321,2,251,,37,,10,84,,23,13,217,,1,635,17,653,1240
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1322,2,311,,67,,7,85,,30,16,239,,0,755,20,775,1323
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1323,3,484,,55,,16,87,,26,26,346,,0,1040,28,1068,1868
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1324,2,376,,58,,9,48,,26,8,246,,0,771,21,792,1340
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1325,3,437,,66,,16,70,,32,11,270,,1,902,8,911,1629
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1326,3,458,,78,,9,73,,64,18,326,,0,1026,21,1047,1819
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1327,3,368,,74,,10,71,,62,19,376,,1,980,27,1008,1717
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1328,3,400,,104,,17,33,,74,12,243,,0,883,16,1150,1574
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1329,3,518,,131,,24,48,,51,28,401,,1,1201,28,1230,2009
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1330,4,767,,124,,24,74,,93,31,517,,3,1630,41,1679,2923
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1331,3,484,,66,,20,35,,54,16,233,,1,908,23,932,1675
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1332,2,418,,67,,7,31,,38,19,236,,2,816,24,842,1436
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1333,3,472,,78,,14,58,,63,21,369,,0,1075,28,1103,2017
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1334,3,498,,71,,13,49,,48,17,339,,1,1035,21,1057,1877
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1335,2,285,,54,,9,38,,29,17,288,,1,720,18,739,1291
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1336,3,492,,96,,18,84,,81,28,396,,2,1195,40,1237,2226
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1337,3,428,,75,,8,48,,48,14,310,,2,931,31,964,1755
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1338,2,321,,53,,11,27,,46,19,235,,1,712,23,736,1349
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1339,2,268,,35,,11,31,,18,11,271,,1,645,12,658,1143
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1340,3,389,,82,,19,51,,36,15,374,,0,966,26,992,1642
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1341,2,335,,55,,9,33,,57,16,233,,0,738,20,758,1172
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1342,2,387,,46,,9,17,,33,9,199,,1,700,14,715,1258
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1343,2,207,,51,,13,24,,16,8,122,,0,441,11,452,760
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1344,3,421,,111,,9,31,,39,16,359,,1,986,36,1023,1726
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1345,3,431,,99,,18,53,,55,19,399,,0,1074,20,1094,1689
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1346,2,265,,156,,19,23,,33,11,224,,1,731,21,753,1300
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1347,5,950,,165,,37,90,,126,45,645,,1,2058,63,2122,3708
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1348,3,404,,90,,53,47,,60,33,332,,2,1019,32,1053,1763
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1349,3,409,,130,,25,69,,43,21,320,,1,1017,34,1052,1731
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1350,5,840,,204,,22,79,,148,36,471,,0,1800,54,1854,3355
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1351,6,647,,138,,10,37,,87,27,418,,2,1364,35,1401,2377
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1352,2,387,,62,,9,32,,31,5,240,,0,766,23,789,1346
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1353,2,309,,34,,8,30,,24,8,223,,2,636,19,657,1063
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1354,3,415,,76,,12,57,,62,24,354,,2,1000,14,1016,1713
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1355,2,265,,37,,5,19,,15,19,195,,6,555,16,577,1041
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1356,2,322,,43,,9,38,,36,23,302,,0,773,25,798,1396
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1358,4,741,,76,,16,46,,60,20,510,,0,1469,31,1500,2402
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1359,9,1729,,401,,26,149,,204,68,875,,1,3452,73,3514,6529
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1360,5,870,,256,,17,68,,94,43,488,,0,1836,32,1868,3224
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1361,2,234,,127,,6,9,,45,7,191,,0,619,13,632,986
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1362,4,659,,193,,25,48,,63,24,380,,3,1392,32,1427,2608
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1363,2,217,,124,,9,37,,21,22,201,,0,631,13,644,1119
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1364,2,270,,78,,8,16,,23,8,208,,0,611,13,624,1022
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1365,3,385,,96,,10,32,,35,15,326,,0,899,16,915,1583
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1366,2,316,,82,,7,23,,25,10,163,,1,626,20,647,982
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1367,2,274,,190,,12,48,,23,9,257,,4,813,18,835,1434
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1368,2,341,,88,,7,40,,27,14,274,,0,791,13,804,1368
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1369,2,241,,57,,7,27,,34,6,218,,0,590,12,602,951
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1370,2,289,,53,,7,25,,33,17,211,,0,635,17,652,1029
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1371,2,335,,75,,12,37,,25,13,214,,0,711,13,724,1322
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1372,2,268,,80,,0,13,,31,11,276,,0,679,20,699,1188
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1373,1,122,,18,,5,7,,14,8,114,,0,288,11,299,482
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1374,1,135,,19,,2,8,,23,5,171,,1,363,9,373,598
2,28,TAMAULIPAS,21,TAMPICO,38,TAMPICO,1375,1,159,,19,,3,12,,30,5,141,,0,369,15,384,597
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1376,3,728,,38,,12,37,,35,11,320,,2,1181,20,1203,1955
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1377,3,447,,68,,12,31,,48,25,290,,0,921,18,939,1591
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1378,3,464,,57,,29,47,,41,23,336,,11,997,18,1026,1686
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1379,2,345,,43,,15,30,,31,5,242,,1,711,12,724,1263
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1380,5,847,,136,,20,65,,60,25,594,,3,1747,58,1808,3164
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1381,2,230,,45,,4,15,,21,11,232,,1,558,5,564,960
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1382,2,174,,39,,6,12,,30,8,242,,0,511,17,528,858
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1383,2,206,,38,,4,22,,17,16,261,,0,564,8,572,909
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1384,2,232,,24,,8,14,,26,11,208,,0,523,11,534,816
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1385,2,361,,44,,8,22,,51,14,272,,0,772,16,788,1213
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1386,2,244,,35,,8,22,,25,13,226,,0,573,12,585,999
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1387,4,814,,49,,7,46,,62,17,446,,3,1441,34,1478,2527
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1388,2,415,,43,,8,29,,45,12,242,,1,794,19,814,1341
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1389,2,344,,4,,2,16,,24,7,157,,0,554,8,562,946
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1390,2,297,,6,,2,9,,25,3,157,,1,499,4,504,876
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1391,2,468,,17,,3,20,,21,4,254,,2,787,20,809,1347
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1392,3,615,,38,,10,34,,44,6,312,,1,1059,30,1090,1811
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1393,3,581,,41,,10,48,,60,14,322,,2,1076,25,1103,1888
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1394,3,473,,33,,13,43,,47,13,271,,1,893,22,916,1625
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1395,1,258,,18,,4,13,,19,6,99,,0,417,9,426,691
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1396,2,379,,15,,5,11,,15,6,137,,1,568,14,583,977
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1397,2,382,,14,,3,17,,36,7,137,,3,596,10,609,1012
2,28,TAMAULIPAS,22,TAMPICO,38,TAMPICO,1398,1,225,,5,,2,6,,7,6,170,,0,421,9,430,689
