CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN_PRD,PVEM_PRI_PD_NVA_ALIANZA,PRI,PT,PVEM,MC,PD,NVA_ALIANAZA,MORENA,ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1417,1,35,,88,3,5,1,0,1,3,2,,,,,,,,0,138,1,139,530
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1418,2,109,,132,4,8,1,1,6,12,5,,,,,,,,0,278,2,280,754
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1419,1,54,,106,1,5,0,1,7,6,1,,,,,,,,0,181,1,182,480
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1420,2,80,,148,0,10,2,1,11,19,5,,,,,,,,0,276,10,286,825
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1421,1,109,,153,6,9,1,1,4,15,5,,,,,,,,1,303,5,309,705
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1422,1,50,,89,1,1,0,0,6,10,0,,,,,,,,0,157,3,160,434
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1423,1,83,,74,1,10,1,1,7,19,5,,,,,,,,0,201,10,211,563
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1424,1,46,,95,1,9,0,3,12,10,3,,,,,,,,0,179,6,185,533
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1425,1,36,,95,2,6,1,1,1,10,5,,,,,,,,2,157,2,161,435
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1426,1,48,,93,0,3,2,1,0,11,0,,,,,,,,3,158,5,166,528
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1427,1,65,,87,2,4,2,0,13,5,4,,,,,,,,3,182,8,193,466
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1428,1,104,,72,1,6,3,0,2,10,4,,,,,,,,0,202,5,207,497
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1429,1,61,,70,7,2,2,1,7,10,6,,,,,,,,0,166,4,170,472
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1430,1,64,,98,2,6,2,1,13,21,1,,,,,,,,0,208,2,210,471
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1431,1,88,,83,4,2,1,1,0,24,7,,,,,,,,1,210,7,218,575
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1432,2,87,,165,0,27,2,1,3,6,2,,,,,,,,0,293,4,297,866
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1433,1,64,,94,4,6,2,0,4,8,5,,,,,,,,0,187,6,193,514
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1434,1,98,,130,5,9,5,2,26,41,11,,,,,,,,0,327,10,337,737
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1435,1,110,,110,2,4,9,1,14,30,2,,,,,,,,0,282,13,295,667
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,1438,1,74,,86,2,4,1,0,9,18,3,,,,,,,,0,197,4,201,428
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,436,2,164,,188,9,10,6,5,25,27,5,,,,,,,11,0,450,24,474,901
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,437,2,329,,247,5,9,6,4,41,49,13,,,,,,,22,0,725,24,749,1434
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,438,3,237,,612,18,19,4,5,11,17,6,,,,,,,12,0,941,37,978,2190
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,439,10,856,,1387,56,135,22,5,64,132,46,,,,,,,61,5,2764,80,2849,7438
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,440,2,118,,226,4,13,4,0,13,16,8,,,,,,,6,0,408,15,423,792
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,441,2,134,,204,9,13,4,1,15,9,8,,,,,,,6,0,403,8,411,848
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,442,1,89,,182,0,13,2,0,8,20,4,,,,,,,9,0,327,7,334,693
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,443,4,277,,631,20,47,3,11,21,37,16,,,,,,,20,0,1083,39,1122,2723
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,444,9,573,,1081,43,50,17,2,40,99,46,,,,,,,26,16,1977,52,2045,6608
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,445,2,181,,250,11,17,2,2,11,27,10,,,,,,,13,0,524,20,544,1137
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,452,3,210,,359,15,18,6,4,16,47,11,,,,,,,16,1,702,21,724,1662
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,453,2,208,,352,6,27,4,2,9,26,11,,,,,,,18,0,663,19,682,1331
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,454,2,123,,192,2,3,0,2,1,10,3,,,,,,,5,0,341,8,349,764
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,455,2,160,,205,4,10,4,1,15,20,5,,,,,,,10,0,434,16,450,934
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,456,2,151,,248,15,12,4,3,20,25,10,,,,,,,8,1,496,18,515,1262
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,457,1,59,,128,4,13,2,0,6,9,3,,,,,,,1,0,225,4,229,556
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,458,1,71,,206,4,9,4,1,6,4,15,,,,,,,4,0,324,10,334,678
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,459,2,162,,371,12,23,4,1,8,24,5,,,,,,,11,0,621,14,635,1497
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,460,2,130,,293,7,25,2,2,4,13,4,,,,,,,8,0,488,23,511,1255
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,461,2,156,,328,3,9,2,3,8,30,8,,,,,,,4,2,551,21,574,1289
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,462,2,117,,262,8,19,1,1,12,11,5,,,,,,,0,5,436,12,453,910
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,463,2,102,,194,6,12,5,0,7,26,9,,,,,,,5,1,366,20,387,891
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,464,2,146,,277,30,13,3,1,10,23,12,,,,,,,8,1,523,16,540,1334
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,465,2,89,,194,13,10,4,0,1,19,1,,,,,,,4,0,335,6,341,808
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,466,1,85,,145,10,9,3,0,3,8,3,,,,,,,0,0,266,7,273,620
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,467,3,170,,344,72,19,6,1,15,26,13,,,,,,,2,4,668,25,697,1736
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,468,1,86,,142,6,13,0,1,8,5,7,,,,,,,10,14,278,0,292,741
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,469,2,89,,166,11,11,4,0,3,10,3,,,,,,,13,0,310,13,323,772
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,470,1,75,,155,1,10,1,0,6,9,4,,,,,,,2,0,263,8,271,520
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,471,4,350,,523,14,54,7,2,39,56,29,,,,,,,33,2,1107,33,1142,2367
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,472,3,252,,326,9,28,11,0,42,41,13,,,,,,,15,6,737,27,770,1589
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,473,2,187,,350,11,24,2,1,10,25,12,,,,,,,10,0,632,14,646,1294
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,474,2,193,,275,4,25,5,1,12,23,8,,,,,,,11,0,557,14,571,1108
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,475,2,210,,182,3,15,0,0,18,36,8,,,,,,,10,0,482,16,498,1081
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,476,2,99,,237,6,15,3,0,5,12,6,,,,,,,3,0,386,14,400,960
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,477,1,37,,104,1,6,2,2,2,9,4,,,,,,,4,0,171,6,177,425
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,478,1,89,,122,6,11,1,1,9,13,4,,,,,,,9,0,265,10,275,529
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,479,1,73,,134,5,8,1,1,9,15,6,,,,,,,9,1,261,10,272,599
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,480,1,97,,167,6,9,0,1,6,13,2,,,,,,,6,0,307,11,318,707
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,481,1,100,,187,1,8,4,1,4,11,4,,,,,,,0,0,320,7,327,665
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,482,1,112,,185,1,14,0,0,5,11,8,,,,,,,8,0,344,7,351,720
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,483,1,101,,203,7,8,0,2,2,7,3,,,,,,,4,0,337,3,340,687
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,484,2,103,,248,47,10,1,2,8,17,13,,,,,,,8,1,457,16,474,959
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,494,2,215,,183,16,19,2,2,12,22,6,,,,,,,15,0,492,24,516,939
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,495,2,157,,177,5,7,5,2,13,43,6,,,,,,,13,0,428,20,448,867
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,496,1,133,,145,3,3,2,0,4,15,12,,,,,,,12,0,329,9,338,667
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,497,1,70,,81,5,8,0,0,7,10,2,,,,,,,8,0,191,8,199,432
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,498,2,156,,184,3,17,4,1,9,31,9,,,,,,,12,1,426,10,437,790
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,499,2,139,,232,3,12,1,0,14,14,3,,,,,,,3,3,421,13,437,932
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,500,2,175,,266,6,14,0,0,17,10,1,,,,,,,4,0,493,14,507,1048
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,501,2,136,,240,2,23,2,3,9,26,5,,,,,,,0,5,446,18,469,1027
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,502,3,406,,368,10,50,12,2,50,97,14,,,,,,,14,0,1023,42,1065,1843
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,503,2,157,,215,9,36,8,1,31,32,9,,,,,,,17,0,515,17,532,1017
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,504,2,141,,170,2,33,3,3,17,32,6,,,,,,,12,1,419,15,435,849
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,505,2,232,,184,6,14,2,1,10,27,8,,,,,,,15,2,499,15,516,860
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,506,2,188,,153,7,21,5,0,20,16,9,,,,,,,3,0,422,18,440,800
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,507,1,137,,154,3,20,7,1,9,17,3,,,,,,,11,0,362,15,377,674
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,508,1,106,,97,2,8,2,0,9,14,1,,,,,,,10,0,249,18,267,562
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,509,1,96,,139,1,8,1,0,7,13,4,,,,,,,8,0,277,6,283,573
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,510,3,185,,354,3,33,2,2,21,32,13,,,,,,,18,1,663,24,688,1510
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,513,2,109,,302,24,17,3,1,6,5,1,,,,,,,3,1,471,13,485,1028
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,514,1,114,,157,8,7,2,0,7,12,5,,,,,,,4,0,316,14,330,707
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,515,2,167,,259,1,19,4,1,11,18,6,,,,,,,3,0,489,25,514,1061
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,516,1,89,,105,2,4,0,0,4,13,2,,,,,,,0,6,219,10,235,442
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,517,1,125,,99,1,9,1,0,5,12,5,,,,,,,8,0,265,16,281,568
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,518,1,77,,84,5,7,2,1,7,13,2,,,,,,,7,0,205,11,216,451
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,519,2,155,,187,2,16,7,2,9,16,8,,,,,,,14,0,416,22,438,960
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,520,2,163,,239,7,20,1,1,17,38,14,,,,,,,5,6,505,18,529,1057
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,521,3,95,,288,5,10,2,1,8,18,6,,,,,,,4,2,437,20,459,1001
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,522,2,138,,207,0,19,4,1,9,20,8,,,,,,,5,4,411,19,434,827
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,523,1,113,,119,3,6,0,0,5,18,5,,,,,,,12,2,281,9,292,596
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,524,1,79,,104,2,1,0,0,10,8,7,,,,,,,3,1,214,12,227,520
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,525,2,135,,354,23,11,4,2,11,25,1,,,,,,,3,4,569,21,594,1237
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,606,3,90,,200,6,14,5,0,4,16,7,,,,,,,1,2,343,18,363,1735
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,609,2,140,,197,4,8,3,0,4,19,3,,,,,,,7,1,385,14,400,936
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,610,1,99,,141,9,10,4,3,7,18,3,,,,,,,8,1,302,6,309,678
1,10,DURANGO,11,GOMEZ PALACIO,6,GOMEZ PALACIO,611,2,98,,205,0,9,3,0,6,14,8,,,,,,,3,0,346,15,361,797
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,448,7,732,,923,11,54,19,5,98,149,78,,,,,,,,1,2069,44,2114,4990
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,449,2,283,,293,3,15,7,2,32,63,13,,,,,,,,3,711,25,739,1375
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,485,2,88,,404,6,14,5,2,8,10,7,,,,,,,,0,544,15,559,1218
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,486,3,139,,407,12,16,2,6,12,17,5,,,,,,,,1,616,15,632,1510
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,487,3,163,,433,13,18,3,23,21,41,13,,,,,,,,0,728,25,753,1822
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,488,15,936,,2356,41,126,28,21,112,237,70,,,,,,,,4,3927,139,4070,11073
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,489,2,144,,427,13,16,2,2,13,17,13,,,,,,,,0,647,20,667,1312
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,490,2,115,,294,2,8,3,11,8,16,6,,,,,,,,0,463,20,483,1052
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,491,4,278,,805,15,24,8,5,19,28,17,,,,,,,,1,1199,44,1244,2767
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,492,2,147,,311,1,17,1,3,6,23,2,,,,,,,,0,511,15,526,970
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,493,2,107,,260,2,18,0,3,11,24,8,,,,,,,,1,433,13,447,956
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,511,2,137,,288,7,12,2,2,4,18,6,,,,,,,,2,476,10,488,1069
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,512,2,116,,345,10,24,4,1,3,16,10,,,,,,,,1,529,24,554,1346
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,526,2,141,,346,8,16,4,2,5,22,6,,,,,,,,2,550,20,572,1182
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,527,2,144,,237,4,11,5,3,7,17,3,,,,,,,,0,431,12,443,970
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,528,2,157,,270,6,7,3,2,11,21,5,,,,,,,,0,482,11,493,1072
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,529,2,158,,303,5,19,6,1,10,33,13,,,,,,,,0,548,6,554,1192
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,530,2,186,,337,3,13,6,3,20,24,8,,,,,,,,0,600,25,625,1372
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,531,2,107,,337,4,11,2,1,14,17,12,,,,,,,,0,505,16,521,1142
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,532,1,92,,148,3,14,1,0,7,20,10,,,,,,,,0,295,11,306,663
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,533,1,147,,147,1,10,2,0,8,30,10,,,,,,,,0,355,9,364,718
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,534,1,73,,136,3,10,1,1,2,11,5,,,,,,,,0,242,9,251,512
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,535,3,373,,321,2,23,11,0,9,52,11,,,,,,,,0,802,34,836,1509
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,536,2,273,,236,5,15,6,4,11,20,1,,,,,,,,2,571,17,590,1176
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,537,1,177,,118,5,7,5,0,14,14,8,,,,,,,,0,348,17,365,714
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,538,2,137,,189,6,20,0,2,5,35,4,,,,,,,,0,398,17,415,795
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,539,2,93,,294,4,17,2,1,9,43,8,,,,,,,,0,471,18,489,1002
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,540,2,122,,236,7,11,1,0,12,14,8,,,,,,,,0,411,8,419,800
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,541,13,1028,,1666,29,109,26,17,79,174,80,,,,,,,,2,3208,96,3306,8690
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,542,2,206,,208,3,17,3,1,17,53,13,,,,,,,,2,521,26,549,1192
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,543,1,117,,158,4,11,3,1,6,15,3,,,,,,,,1,318,7,326,693
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,544,2,147,,234,5,5,3,0,9,18,6,,,,,,,,0,427,18,445,873
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,545,1,96,,141,2,8,5,0,6,13,7,,,,,,,,0,278,7,285,630
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,546,1,165,,168,4,7,4,2,18,24,2,,,,,,,,0,394,17,411,735
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,547,2,111,,201,4,5,1,1,3,32,5,,,,,,,,0,363,20,383,783
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,548,2,96,,244,3,16,3,0,6,28,3,,,,,,,,0,399,12,411,879
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,549,1,93,,112,4,5,2,0,5,10,11,,,,,,,,1,242,8,251,551
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,550,2,127,,296,9,13,2,1,9,23,8,,,,,,,,2,488,9,499,991
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,551,2,99,,284,3,12,4,3,8,22,6,,,,,,,,2,441,23,466,894
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,552,2,263,,303,1,12,3,1,3,17,6,,,,,,,,4,609,22,635,1059
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,553,2,110,,261,5,17,4,0,7,21,4,,,,,,,,0,429,20,449,963
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,554,2,104,,236,5,11,0,2,2,6,4,,,,,,,,0,370,11,381,796
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,555,1,64,,182,2,9,4,1,2,10,2,,,,,,,,0,276,5,281,586
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,607,3,174,,521,20,14,2,2,17,26,6,,,,,,,,0,782,16,798,1614
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,608,3,311,,541,21,13,3,4,12,28,6,,,,,,,,1,939,26,966,1981
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,1436,1,75,,177,5,7,2,6,3,3,5,,,,,,,,0,283,6,289,688
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,1437,2,95,,207,6,14,4,3,10,16,4,,,,,,,,0,359,12,371,1069
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,1439,2,90,,144,6,13,4,15,8,16,10,,,,,,,,0,306,12,318,779
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,1440,2,85,,192,3,15,3,6,8,19,9,,,,,,,,1,340,8,349,809
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,1441,1,70,,117,0,14,1,1,12,26,9,,,,,,,,0,250,6,256,590
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,1442,1,82,,126,2,6,1,0,7,10,4,,,,,,,,0,238,4,242,624
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,1443,2,160,,190,7,23,3,1,12,40,9,,,,,,,,0,445,8,453,959
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,1444,1,87,,154,3,15,2,7,7,18,6,,,,,,,,0,299,16,315,690
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,1445,2,128,,204,1,13,2,3,22,43,19,,,,,,,,0,435,3,438,971
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,1446,2,130,,199,1,11,8,1,22,21,11,,,,,,,,0,404,9,413,1053
1,10,DURANGO,12,GOMEZ PALACIO,6,GOMEZ PALACIO,1447,1,72,,88,2,10,0,0,7,16,6,,,,,,,,0,201,7,208,378
1,10,DURANGO,13,LERDO,12,LERDO,689,8,790,1008,,54,,53,0,,223,102,,,,,,,,4,2230,86,2320,5413
1,10,DURANGO,13,LERDO,12,LERDO,690,4,432,363,,22,,39,0,,150,62,,,,,,,,0,1068,55,1123,2394
1,10,DURANGO,13,LERDO,12,LERDO,691,2,252,205,,27,,17,0,,60,40,,,,,,,,0,601,24,625,1212
1,10,DURANGO,13,LERDO,12,LERDO,692,2,193,173,,9,,14,0,,62,24,,,,,,,,0,475,21,496,1008
1,10,DURANGO,13,LERDO,12,LERDO,693,2,187,233,,7,,14,0,,63,15,,,,,,,,2,519,23,544,1152
1,10,DURANGO,13,LERDO,12,LERDO,694,4,497,369,,88,,22,0,,114,69,,,,,,,,1,1159,59,1219,2513
1,10,DURANGO,13,LERDO,12,LERDO,695,3,360,362,,70,,18,0,,96,54,,,,,,,,1,960,36,997,2232
1,10,DURANGO,13,LERDO,12,LERDO,696,2,243,197,,35,,8,0,,46,19,,,,,,,,1,548,27,576,1253
1,10,DURANGO,13,LERDO,12,LERDO,697,3,255,291,,59,,19,0,,102,49,,,,,,,,1,775,54,830,1526
1,10,DURANGO,13,LERDO,12,LERDO,698,9,838,1002,,80,,54,0,,263,158,,,,,,,,3,2395,114,2512,6579
1,10,DURANGO,13,LERDO,12,LERDO,699,3,351,296,,40,,17,0,,152,49,,,,,,,,4,905,40,949,1793
1,10,DURANGO,13,LERDO,12,LERDO,700,5,391,655,,34,,18,0,,118,66,,,,,,,,1,1282,66,1349,3296
1,10,DURANGO,13,LERDO,12,LERDO,701,2,177,262,,14,,8,0,,37,21,,,,,,,,0,519,32,551,1269
1,10,DURANGO,13,LERDO,12,LERDO,702,2,259,168,,9,,14,0,,58,39,,,,,,,,1,547,32,580,1014
1,10,DURANGO,13,LERDO,12,LERDO,703,2,161,167,,6,,10,0,,38,19,,,,,,,,3,401,20,424,784
1,10,DURANGO,13,LERDO,12,LERDO,704,2,205,176,,18,,9,0,,55,28,,,,,,,,0,491,26,517,871
1,10,DURANGO,13,LERDO,12,LERDO,705,3,395,426,,31,,31,0,,106,92,,,,,,,,6,1081,51,1138,2207
1,10,DURANGO,13,LERDO,12,LERDO,706,2,125,255,,13,,4,0,,29,15,,,,,,,,0,441,46,487,1133
1,10,DURANGO,13,LERDO,12,LERDO,707,2,104,195,,5,,11,0,,31,8,,,,,,,,1,354,18,373,764
1,10,DURANGO,13,LERDO,12,LERDO,708,2,144,184,,8,,8,0,,45,14,,,,,,,,0,403,30,433,881
1,10,DURANGO,13,LERDO,12,LERDO,709,1,84,154,,7,,6,0,,29,9,,,,,,,,0,289,14,303,670
1,10,DURANGO,13,LERDO,12,LERDO,710,2,122,246,,22,,8,0,,32,14,,,,,,,,1,444,26,471,1017
1,10,DURANGO,13,LERDO,12,LERDO,711,2,211,299,,10,,15,0,,69,31,,,,,,,,1,635,32,668,1432
1,10,DURANGO,13,LERDO,12,LERDO,712,2,160,149,,3,,13,0,,40,16,,,,,,,,0,381,32,413,825
1,10,DURANGO,13,LERDO,12,LERDO,713,2,189,243,,5,,7,0,,47,23,,,,,,,,0,514,24,538,802
