CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PAN_PRD,PRI_PVEM,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,14,JALISCO,17,JOCOTEPEC,97,TIZAPÁN EL ALTO,2432,2,154,245,,98,159,3,28,29,,,,,,,,,1,716,18,735,1299
1,14,JALISCO,17,JOCOTEPEC,97,TIZAPÁN EL ALTO,2433,1,102,143,,53,52,2,8,4,,,,,,,,,0,364,9,373,703
1,14,JALISCO,17,JOCOTEPEC,97,TIZAPÁN EL ALTO,2434,3,37,329,,320,48,4,22,7,,,,,,,,,0,767,12,779,1218
1,14,JALISCO,17,JOCOTEPEC,97,TIZAPÁN EL ALTO,2435,4,96,778,,242,117,15,62,26,,,,,,,,,0,1336,33,1369,2409
1,14,JALISCO,17,JOCOTEPEC,97,TIZAPÁN EL ALTO,2436,1,6,146,,110,31,5,9,2,,,,,,,,,0,309,2,311,496
1,14,JALISCO,17,JOCOTEPEC,97,TIZAPÁN EL ALTO,2437,2,54,188,,56,17,0,12,2,,,,,,,,,0,329,13,342,542
1,14,JALISCO,17,JOCOTEPEC,108,TUXCUECA,2767,3,134,173,,5,32,732,,6,12,,,,,,,,0,1094,16,1110,1562
1,14,JALISCO,17,JOCOTEPEC,108,TUXCUECA,2768,3,366,380,,0,105,233,,33,104,,,,,,,,0,1221,10,1231,1705
1,14,JALISCO,17,JOCOTEPEC,108,TUXCUECA,2769,2,167,401,,2,35,141,,1,36,,,,,,,,0,783,9,792,1200
1,14,JALISCO,17,JOCOTEPEC,108,TUXCUECA,2770,2,93,161,,7,21,207,,3,5,,,,,,,,1,497,7,505,806
1,14,JALISCO,17,JOCOTEPEC,113,VALLE DE JUÁREZ,2824,1,278,221,,,,14,,,,,,,,85,,,0,598,10,608,884
1,14,JALISCO,17,JOCOTEPEC,113,VALLE DE JUÁREZ,2825,2,382,283,,,,18,,,,,,,,124,,,0,807,10,817,1219
1,14,JALISCO,17,JOCOTEPEC,113,VALLE DE JUÁREZ,2826,4,785,522,,,,47,,,,,,,,277,,,0,1631,27,1658,2350
1,14,JALISCO,17,JOCOTEPEC,113,VALLE DE JUÁREZ,2828,2,321,136,,,,2,,,,,,,,29,,,0,488,6,494,719
1,14,JALISCO,17,JOCOTEPEC,119,ZACOALCO DE TORRES,2884,3,70,220,10,,,415,26,255,,31,3,,,,,,0,1030,19,1049,1777
1,14,JALISCO,17,JOCOTEPEC,119,ZACOALCO DE TORRES,2885,2,41,167,6,,,254,26,166,,23,5,,,,,,0,688,10,698,1225
1,14,JALISCO,17,JOCOTEPEC,119,ZACOALCO DE TORRES,2886,2,40,218,6,,,274,23,177,,23,12,,,,,,0,773,59,832,1320
1,14,JALISCO,17,JOCOTEPEC,119,ZACOALCO DE TORRES,2887,4,71,363,23,,,530,56,338,,58,9,,,,,,0,1448,29,1477,2421
1,14,JALISCO,17,JOCOTEPEC,119,ZACOALCO DE TORRES,2888,2,32,159,9,,,344,38,212,,28,7,,,,,,2,829,9,840,1344
1,14,JALISCO,17,JOCOTEPEC,119,ZACOALCO DE TORRES,2889,3,43,340,33,,,586,34,313,,26,14,,,,,,1,1389,13,1403,2144
1,14,JALISCO,17,JOCOTEPEC,119,ZACOALCO DE TORRES,2890,3,63,329,27,,,462,55,405,,36,17,,,,,,0,1394,20,1414,2300
1,14,JALISCO,17,JOCOTEPEC,119,ZACOALCO DE TORRES,2891,2,30,183,10,,,287,28,171,,19,7,,,,,,0,735,9,744,1250
1,14,JALISCO,17,JOCOTEPEC,119,ZACOALCO DE TORRES,2892,2,39,136,25,,,299,15,149,,24,6,,,,,,0,693,16,709,1206
1,14,JALISCO,17,JOCOTEPEC,119,ZACOALCO DE TORRES,2893,2,48,222,10,,,214,14,205,,15,1,,,,,,0,729,27,756,1364
1,14,JALISCO,17,JOCOTEPEC,119,ZACOALCO DE TORRES,2894,2,25,136,2,,,196,9,94,,14,2,,,,,,0,478,9,487,913
1,14,JALISCO,17,JOCOTEPEC,119,ZACOALCO DE TORRES,2895,2,21,166,1,,,363,6,63,,5,11,,,,,,0,636,15,651,1191
1,14,JALISCO,17,JOCOTEPEC,119,ZACOALCO DE TORRES,2896,1,7,73,3,,,98,9,90,,38,2,,,,,,0,320,3,323,549
1,14,JALISCO,17,JOCOTEPEC,119,ZACOALCO DE TORRES,2897,2,28,162,6,,,99,18,201,,8,3,,,,,,0,525,11,536,1048
1,14,JALISCO,17,JOCOTEPEC,119,ZACOALCO DE TORRES,2898,3,62,218,14,,,177,33,223,,19,26,,,,,,0,772,24,796,1534
1,14,JALISCO,17,JOCOTEPEC,119,ZACOALCO DE TORRES,2899,2,32,262,12,,,225,29,125,,8,0,,,,,,0,693,15,708,1185
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3278,4,102,428,16,34,,884,,28,,,,,,,,,0,1492,47,1539,3010
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3279,3,77,229,4,18,,541,,20,,,,,,,,,0,889,16,905,1817
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3280,3,84,266,10,13,,387,,11,,,,,,,,,1,771,21,793,1611
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3281,3,119,282,6,14,,448,,10,,,,,,,,,0,879,10,889,1693
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3282,4,102,424,12,22,,690,,20,,,,,,,,,2,1270,20,1292,2489
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3283,4,97,511,27,26,,891,,27,,,,,,,,,0,1579,32,1611,3061
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3284,2,47,198,6,12,,452,,4,,,,,,,,,0,719,22,741,1307
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3285,3,114,383,9,13,,599,,20,,,,,,,,,0,1138,17,1155,2092
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3286,2,73,341,5,12,,395,,12,,,,,,,,,2,838,15,855,1439
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3287,3,75,252,4,8,,396,,10,,,,,,,,,0,745,10,755,1329
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3288,3,54,282,28,19,,596,,14,,,,,,,,,0,993,19,1012,2038
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3289,5,113,340,16,39,,1152,,22,,,,,,,,,0,1682,47,1729,3277
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3290,1,7,198,4,5,,124,,1,,,,,,,,,0,339,45,384,714
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3291,3,74,403,14,19,,373,,24,,,,,,,,,0,907,44,951,1677
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3292,1,24,86,5,6,,57,,3,,,,,,,,,0,181,6,187,313
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3293,1,9,85,1,3,,62,,0,,,,,,,,,0,160,8,168,401
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3294,2,35,216,3,10,,105,,3,,,,,,,,,0,372,14,386,830
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3295,2,51,255,6,17,,219,,5,,,,,,,,,0,553,19,572,1109
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3296,1,28,67,10,12,,178,,6,,,,,,,,,0,301,16,317,646
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3297,2,52,178,10,12,,220,,5,,,,,,,,,1,477,13,491,979
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3298,1,8,41,3,1,,170,,1,,,,,,,,,0,224,4,228,537
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3299,1,2,19,1,0,,39,,2,,,,,,,,,0,63,0,63,170
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3300,1,7,56,4,10,,154,,3,,,,,,,,,1,234,10,245,472
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3301,5,138,416,21,50,,1119,,27,,,,,,,,,0,1771,49,1820,3688
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3302,4,92,619,17,16,,726,,14,,,,,,,,,0,1484,36,1520,3066
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3303,2,54,207,6,17,,301,,7,,,,,,,,,1,592,17,610,1237
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3304,2,37,202,3,11,,148,,5,,,,,,,,,0,406,2,408,948
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3305,2,50,230,8,16,,171,,5,,,,,,,,,1,480,13,494,919
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3306,2,43,235,9,7,,303,,3,,,,,,,,,0,600,18,618,1409
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3307,3,112,273,12,11,,307,,17,,,,,,,,,0,732,18,750,1650
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3308,2,81,231,10,12,,282,,7,,,,,,,,,2,623,16,641,1452
1,14,JALISCO,17,JOCOTEPEC,124,ZAPOTLANEJO,3309,3,79,251,11,32,,600,,9,,,,,,,,,0,982,16,998,2129
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,48,4,114,287,27,25,134,284,112,43,98,23,1,22,,,,,1,1170,33,1204,2445
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,50,2,76,178,5,21,33,173,57,19,18,27,2,23,,,,,0,632,23,655,1277
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,51,2,75,174,8,11,64,180,35,28,13,31,2,21,,,,,0,642,10,652,1125
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,52,4,174,342,42,23,95,421,111,69,46,69,4,39,,,,,0,1435,37,1472,2771
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,53,2,63,168,18,8,20,126,22,24,8,19,5,19,,,,,0,500,14,514,924
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,54,2,52,149,12,6,29,126,47,24,34,23,0,10,,,,,0,512,8,520,1007
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,55,2,63,166,14,10,37,85,40,29,18,5,2,7,,,,,1,476,19,496,1084
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,56,3,99,235,22,26,89,304,106,76,90,28,5,27,,,,,0,1107,17,1124,2240
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,57,2,108,176,29,14,62,163,39,50,61,17,2,6,,,,,0,727,18,745,1405
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,58,2,97,134,17,10,54,107,52,31,24,6,5,12,,,,,0,549,17,566,1085
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,59,3,89,184,23,26,30,87,34,14,6,16,5,20,,,,,0,534,10,544,930
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,60,1,64,102,1,8,19,62,41,15,6,10,2,17,,,,,0,347,0,347,672
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,61,2,82,205,16,11,51,106,50,28,13,10,1,15,,,,,0,588,11,599,1081
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,62,2,76,150,41,20,43,236,68,37,19,9,7,16,,,,,0,722,20,742,1351
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,63,3,88,169,23,17,60,203,126,44,31,33,10,12,,,,,6,816,15,837,1741
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,64,2,56,111,9,14,46,221,88,39,12,20,1,10,,,,,0,627,16,643,1415
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,65,2,52,142,12,9,56,275,23,22,8,6,1,17,,,,,0,623,21,644,1285
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,66,2,73,181,13,4,47,155,34,31,24,21,5,18,,,,,18,606,14,638,1316
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,67,5,140,373,29,28,179,414,154,61,58,52,1,34,,,,,0,1523,35,1558,3247
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,69,2,73,150,24,20,70,147,52,38,13,25,2,6,,,,,0,620,9,629,1478
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,70,2,43,129,20,13,43,73,64,23,4,12,6,3,,,,,0,433,18,451,1084
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,71,2,62,118,13,4,42,73,42,27,4,17,5,6,,,,,0,413,10,423,1020
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,72,3,100,309,137,16,91,202,121,30,10,80,9,24,,,,,1,1129,29,1159,2210
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,73,1,13,74,5,6,14,24,41,3,64,7,2,3,,,,,0,256,9,265,454
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,74,1,30,13,11,1,20,6,51,4,9,1,2,1,,,,,0,149,3,152,307
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,75,2,36,142,8,13,48,42,52,3,88,7,1,8,,,,,0,448,19,467,755
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,76,2,55,132,11,17,17,84,83,7,16,91,0,8,,,,,0,521,7,528,939
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,77,2,14,205,18,10,157,41,18,26,6,31,1,11,,,,,0,538,28,566,928
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,78,2,77,132,14,8,15,46,60,13,10,21,1,14,,,,,0,411,8,419,795
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,79,2,81,140,25,8,22,138,89,11,4,23,8,11,,,,,0,560,16,576,973
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,80,2,146,151,11,11,87,92,74,18,29,16,3,14,,,,,0,652,12,664,1437
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,81,2,73,154,28,17,67,82,36,29,27,9,3,15,,,,,0,540,19,559,1101
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,82,1,31,54,4,0,16,30,20,2,4,2,0,0,,,,,0,163,3,166,245
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,84,1,21,43,9,4,25,58,48,15,13,9,1,3,,,,,0,249,0,249,674
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,85,1,14,32,4,4,33,19,16,10,4,4,0,3,,,,,0,143,2,145,395
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,86,1,17,28,3,4,6,31,26,8,9,13,0,1,,,,,0,146,8,154,277
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,87,2,63,284,4,7,13,86,14,4,3,29,2,12,,,,,0,521,6,527,964
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,88,2,10,34,1,2,10,44,128,24,6,4,58,66,,,,,0,387,10,397,740
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,89,1,34,68,20,7,17,57,47,9,18,17,0,2,,,,,0,296,11,307,626
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,90,1,15,60,7,4,10,19,49,7,4,8,1,3,,,,,1,187,6,194,472
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,91,2,51,226,12,11,12,36,22,15,8,4,2,12,,,,,0,411,11,422,1019
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,92,1,15,3,32,2,9,2,3,0,2,0,1,0,,,,,0,69,0,69,154
1,14,JALISCO,18,AUTLÁN DE NAVARRO,6,AMECA,93,1,19,54,4,2,2,15,53,4,1,5,0,5,,,,,0,164,4,168,366
1,14,JALISCO,18,AUTLÁN DE NAVARRO,10,ATEMAJAC DE BRIZUELA,144,2,554,337,30,,,58,,,,,8,,,,,,0,987,8,995,1282
1,14,JALISCO,18,AUTLÁN DE NAVARRO,10,ATEMAJAC DE BRIZUELA,145,2,680,447,34,,,41,,,,,26,,,,,,0,1228,8,1236,1530
1,14,JALISCO,18,AUTLÁN DE NAVARRO,10,ATEMAJAC DE BRIZUELA,146,2,365,336,9,,,76,,,,,13,,,,,,0,799,9,808,1008
1,14,JALISCO,18,AUTLÁN DE NAVARRO,10,ATEMAJAC DE BRIZUELA,147,1,86,33,14,,,4,,,,,0,,,,,,0,137,1,138,198
1,14,JALISCO,18,AUTLÁN DE NAVARRO,10,ATEMAJAC DE BRIZUELA,148,1,186,142,2,,,17,,,,,6,,,,,,0,353,7,360,512
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,194,4,322,349,226,20,14,167,25,27,34,6,,15,,,,,0,1205,40,1245,3035
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,195,4,215,325,302,21,24,298,43,41,32,16,,3,,,,,1,1320,32,1353,2596
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,196,2,63,141,153,8,10,128,16,5,7,4,,1,,,,,0,536,9,545,958
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,197,6,216,461,490,18,39,459,51,38,30,15,,6,,,,,1,1823,31,1855,3350
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,198,2,57,143,187,2,7,209,26,10,12,2,,1,,,,,1,656,13,670,1170
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,199,3,124,170,197,9,7,230,24,8,10,5,,5,,,,,0,789,18,807,1577
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,200,2,89,231,164,8,12,157,17,9,17,3,,4,,,,,0,711,15,726,1427
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,201,3,140,324,288,20,20,283,66,17,33,6,,1,,,,,0,1198,20,1218,2234
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,202,5,167,340,307,16,19,333,45,34,67,28,,5,,,,,0,1361,58,1419,3130
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,203,3,82,257,150,7,27,184,16,21,27,5,,7,,,,,1,783,14,798,1599
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,204,2,70,253,144,8,20,135,12,9,20,6,,4,,,,,0,681,23,704,1448
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,205,2,62,171,148,16,3,241,28,6,13,8,,0,,,,,0,696,6,702,1236
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,206,2,59,165,184,5,5,233,17,17,14,1,,4,,,,,0,704,10,714,1331
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,207,4,117,345,341,12,15,371,72,37,41,8,,5,,,,,1,1364,40,1405,2736
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,208,2,65,133,134,4,7,160,27,8,13,7,,2,,,,,0,560,10,570,1118
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,209,3,81,232,284,9,17,302,34,17,16,4,,1,,,,,0,997,19,1016,1865
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,210,4,190,333,232,15,80,174,50,38,61,10,,6,,,,,0,1189,35,1224,3053
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,211,2,75,147,129,7,18,128,27,14,17,2,,2,,,,,0,566,10,576,1138
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,212,4,191,353,248,19,27,275,53,38,26,3,,6,,,,,0,1239,42,1281,2913
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,213,2,96,199,26,10,1,73,2,1,3,1,,3,,,,,0,415,9,424,881
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,214,2,166,259,38,6,5,84,5,6,5,3,,3,,,,,0,580,17,597,1255
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,215,1,57,159,23,13,7,51,7,8,2,0,,12,,,,,0,339,6,345,560
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,216,2,85,162,96,13,8,124,11,15,17,2,,2,,,,,0,535,15,550,1119
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,217,2,131,197,75,21,9,131,8,5,9,3,,2,,,,,1,591,9,601,1222
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,218,2,83,88,102,9,9,38,5,1,6,4,,1,,,,,0,346,10,356,924
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,219,2,58,264,36,11,4,71,8,13,11,3,,7,,,,,0,486,14,500,1005
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,220,1,50,54,5,3,0,20,4,0,7,0,,4,,,,,0,147,4,151,257
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,221,1,20,46,14,17,3,28,3,3,3,1,,0,,,,,0,138,7,145,334
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,222,2,94,158,95,12,9,95,17,13,11,1,,0,,,,,0,505,8,513,1015
1,14,JALISCO,18,AUTLÁN DE NAVARRO,15,AUTLÁN DE NAVARRO,223,2,76,152,90,10,10,111,9,16,13,0,,2,,,,,0,489,14,503,1167
1,14,JALISCO,18,AUTLÁN DE NAVARRO,21,CASIMIRO CASTILLO,302,2,133,283,18,,,182,,145,,,0,,,,,,2,761,15,778,1296
1,14,JALISCO,18,AUTLÁN DE NAVARRO,21,CASIMIRO CASTILLO,303,2,102,306,19,,,159,,143,,,4,,,,,,0,733,11,744,1228
1,14,JALISCO,18,AUTLÁN DE NAVARRO,21,CASIMIRO CASTILLO,304,2,61,299,22,,,152,,124,,,106,,,,,,0,764,16,780,1426
1,14,JALISCO,18,AUTLÁN DE NAVARRO,21,CASIMIRO CASTILLO,305,2,115,310,17,,,177,,96,,,3,,,,,,0,718,28,746,1391
1,14,JALISCO,18,AUTLÁN DE NAVARRO,21,CASIMIRO CASTILLO,306,2,73,195,5,,,96,,77,,,1,,,,,,0,447,10,457,838
1,14,JALISCO,18,AUTLÁN DE NAVARRO,21,CASIMIRO CASTILLO,307,2,61,199,14,,,123,,86,,,39,,,,,,0,522,11,533,900
1,14,JALISCO,18,AUTLÁN DE NAVARRO,21,CASIMIRO CASTILLO,308,2,151,142,8,,,152,,164,,,8,,,,,,0,625,14,639,1292
1,14,JALISCO,18,AUTLÁN DE NAVARRO,21,CASIMIRO CASTILLO,309,1,99,140,13,,,55,,53,,,2,,,,,,0,362,8,370,722
1,14,JALISCO,18,AUTLÁN DE NAVARRO,21,CASIMIRO CASTILLO,310,2,70,409,32,,,194,,39,,,6,,,,,,1,750,16,767,1455
1,14,JALISCO,18,AUTLÁN DE NAVARRO,21,CASIMIRO CASTILLO,311,3,96,460,29,,,322,,49,,,9,,,,,,0,965,21,986,1804
1,14,JALISCO,18,AUTLÁN DE NAVARRO,21,CASIMIRO CASTILLO,312,2,51,223,13,,,195,,62,,,3,,,,,,0,547,11,558,1070
1,14,JALISCO,18,AUTLÁN DE NAVARRO,21,CASIMIRO CASTILLO,313,2,39,195,18,,,179,,40,,,2,,,,,,0,473,12,485,904
1,14,JALISCO,18,AUTLÁN DE NAVARRO,21,CASIMIRO CASTILLO,314,2,62,190,20,,,194,,72,,,0,,,,,,0,538,16,554,1179
1,14,JALISCO,18,AUTLÁN DE NAVARRO,21,CASIMIRO CASTILLO,315,1,55,137,8,,,97,,43,,,0,,,,,,0,340,11,351,577
1,14,JALISCO,18,AUTLÁN DE NAVARRO,22,CIHUATLÁN,316,4,248,379,28,36,,696,11,22,,13,,115,,,,,0,1548,37,1585,2509
1,14,JALISCO,18,AUTLÁN DE NAVARRO,22,CIHUATLÁN,317,2,117,233,10,12,,329,11,5,,6,,9,,,,,2,732,10,744,1365
1,14,JALISCO,18,AUTLÁN DE NAVARRO,22,CIHUATLÁN,318,3,126,262,9,11,,520,12,10,,1,,4,,,,,0,955,16,971,1626
1,14,JALISCO,18,AUTLÁN DE NAVARRO,22,CIHUATLÁN,319,2,70,294,10,9,,444,24,4,,5,,7,,,,,0,867,14,881,1390
1,14,JALISCO,18,AUTLÁN DE NAVARRO,22,CIHUATLÁN,320,2,135,227,5,5,,396,13,10,,7,,6,,,,,1,804,12,817,1343
1,14,JALISCO,18,AUTLÁN DE NAVARRO,22,CIHUATLÁN,321,3,238,284,25,6,,523,19,7,,9,,5,,,,,0,1116,15,1131,1818
1,14,JALISCO,18,AUTLÁN DE NAVARRO,22,CIHUATLÁN,322,2,99,177,11,4,,309,4,7,,5,,7,,,,,0,623,8,631,1118
1,14,JALISCO,18,AUTLÁN DE NAVARRO,22,CIHUATLÁN,323,2,128,192,11,5,,257,14,7,,1,,9,,,,,0,624,4,628,1031
1,14,JALISCO,18,AUTLÁN DE NAVARRO,22,CIHUATLÁN,324,1,58,115,1,2,,130,22,2,,6,,5,,,,,0,341,4,345,574
1,14,JALISCO,18,AUTLÁN DE NAVARRO,22,CIHUATLÁN,325,3,252,401,34,14,,602,7,10,,2,,3,,,,,0,1325,15,1340,2147
1,14,JALISCO,18,AUTLÁN DE NAVARRO,22,CIHUATLÁN,326,2,65,237,20,1,,214,2,1,,4,,0,,,,,0,544,8,552,930
1,14,JALISCO,18,AUTLÁN DE NAVARRO,22,CIHUATLÁN,327,4,113,427,35,12,,485,21,34,,4,,2,,,,,1,1133,15,1149,2130
1,14,JALISCO,18,AUTLÁN DE NAVARRO,22,CIHUATLÁN,328,5,150,585,68,7,,691,16,40,,6,,14,,,,,0,1577,13,1590,3134
1,14,JALISCO,18,AUTLÁN DE NAVARRO,22,CIHUATLÁN,329,1,9,99,1,2,,67,2,2,,1,,1,,,,,0,184,1,185,294
1,14,JALISCO,18,AUTLÁN DE NAVARRO,22,CIHUATLÁN,330,3,41,371,19,4,,541,7,5,,4,,3,,,,,0,995,11,1006,1646
1,14,JALISCO,18,AUTLÁN DE NAVARRO,22,CIHUATLÁN,331,5,267,966,53,7,,646,23,38,,4,,11,,,,,0,2015,31,2046,3454
1,14,JALISCO,18,AUTLÁN DE NAVARRO,22,CIHUATLÁN,332,1,7,95,6,0,,57,0,4,,0,,2,,,,,0,171,4,175,279
1,14,JALISCO,18,AUTLÁN DE NAVARRO,25,COCULA,394,3,189,279,25,18,,252,,17,157,15,106,165,,,,,1,1223,13,1237,1981
