CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PPG,COMUN_PRI_PVEM,COMUN_PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,575,1,13,34,77,0,5,19,18,2,0,0,0,0,0,0,168,13,181,250
4,12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,576,1,8,114,24,0,2,4,22,11,0,0,0,0,0,0,185,4,189,262
4,12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,577,2,101,124,209,8,13,25,60,7,1,0,5,1,0,0,554,30,584,849
4,12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,578,1,35,23,55,2,3,48,21,4,1,0,0,0,1,0,193,10,203,287
4,12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,579,1,69,80,108,2,9,73,64,19,0,2,7,0,0,0,433,31,464,733
4,12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,580,1,27,50,106,5,6,38,65,6,1,1,2,2,0,0,309,22,331,497
4,12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,581,1,7,23,59,4,1,11,7,1,0,1,0,0,5,0,119,6,125,175
4,12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,582,3,341,276,186,49,15,82,61,23,4,5,0,1,8,0,1051,67,1118,1437
4,12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,583,2,41,53,57,5,7,54,53,4,5,1,1,1,0,0,282,12,294,438
4,12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,584,2,171,92,77,10,11,57,70,3,2,0,0,0,2,1,495,71,567,901
4,12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,585,1,169,74,85,7,10,3,44,6,0,0,1,0,4,0,403,59,462,748
4,12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,586,4,58,142,970,7,10,94,39,7,1,8,1,0,13,0,1350,72,1422,1818
4,12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,587,1,89,144,67,0,4,96,62,4,1,0,1,0,0,0,468,56,524,640
4,12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,588,1,18,33,65,1,1,76,47,2,1,0,0,0,0,0,244,12,256,292
4,12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,589,1,15,0,0,0,0,172,27,0,0,0,0,16,102,0,332,25,357,404
4,12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,590,1,75,76,92,0,0,88,15,5,0,0,0,0,0,0,351,17,368,473
4,12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,591,1,50,68,117,1,1,222,44,7,1,0,3,0,0,0,514,31,545,676
4,12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,592,2,9,69,42,3,5,530,110,3,4,0,1,1,0,0,777,32,809,926
4,12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,593,1,34,26,49,2,2,104,34,0,1,0,0,0,0,0,252,12,264,325
4,12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,594,1,44,32,35,4,3,113,264,2,2,0,1,0,1,0,501,55,556,656
4,12,GUERRERO,26,ATLIXTAC,10,ATLIXTAC,595,2,104,119,73,4,12,232,180,7,2,0,2,0,0,0,735,62,797,934
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,868,4,6,696,431,350,10,17,6,70,2,6,3,3,11,0,1611,81,1692,2334
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,869,1,6,181,74,32,0,2,0,4,0,3,0,0,0,0,302,22,324,462
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,870,1,2,127,165,49,1,8,2,16,0,4,1,2,5,0,382,30,412,571
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,871,1,2,120,39,113,0,0,0,1,2,10,0,0,0,0,287,14,301,403
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,872,3,2,305,120,160,5,7,1,19,1,1,0,2,0,0,623,41,664,976
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,873,1,1,242,90,28,2,0,2,8,0,1,0,1,2,0,377,12,389,572
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,874,2,2,227,116,165,4,1,8,7,1,1,0,0,3,0,535,19,554,785
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,875,1,1,134,103,6,2,1,2,0,0,0,0,1,0,0,250,18,268,397
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,876,1,0,160,46,0,0,0,0,0,0,0,0,1,1,0,208,13,221,338
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,877,3,7,485,626,40,2,11,4,5,1,0,0,1,7,0,1189,40,1229,1951
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,878,2,15,205,265,18,0,1,2,3,0,0,0,2,3,0,514,26,540,808
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,879,2,2,315,210,19,1,0,1,3,0,0,0,0,3,0,554,30,584,815
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,880,1,0,38,47,6,1,0,0,5,0,0,0,0,0,0,97,1,98,129
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,881,2,3,216,155,15,0,1,0,0,0,0,0,0,0,0,390,7,397,487
4,12,GUERRERO,26,ATLIXTAC,20,COPANATOYAC,882,1,0,55,174,0,0,1,1,5,0,0,1,0,0,0,237,15,252,326
4,12,GUERRERO,26,ATLIXTAC,64,TLACOAPA,2523,3,3,629,250,33,16,20,9,192,3,3,3,16,7,1,1184,69,1254,1773
4,12,GUERRERO,26,ATLIXTAC,64,TLACOAPA,2524,1,1,73,69,7,1,4,4,93,1,0,0,0,0,1,253,17,271,352
4,12,GUERRERO,26,ATLIXTAC,64,TLACOAPA,2525,1,0,32,42,1,0,0,0,6,0,0,0,1,1,0,83,6,89,108
4,12,GUERRERO,26,ATLIXTAC,64,TLACOAPA,2526,1,1,146,39,0,0,2,2,44,1,0,0,2,1,0,238,18,256,366
4,12,GUERRERO,26,ATLIXTAC,64,TLACOAPA,2527,1,2,192,129,9,1,4,1,22,0,0,0,1,4,0,365,17,382,502
4,12,GUERRERO,26,ATLIXTAC,64,TLACOAPA,2528,2,0,422,252,3,0,4,1,76,2,2,0,2,3,0,767,37,804,1002
4,12,GUERRERO,26,ATLIXTAC,64,TLACOAPA,2529,1,0,39,31,1,2,2,2,9,0,0,0,2,0,0,88,7,95,109
4,12,GUERRERO,26,ATLIXTAC,64,TLACOAPA,2530,1,2,58,70,3,0,3,3,29,1,0,0,3,0,0,172,9,181,233
4,12,GUERRERO,26,ATLIXTAC,64,TLACOAPA,2531,3,1,371,328,5,1,6,5,32,1,0,0,1,1,0,752,19,771,1041
4,12,GUERRERO,26,ATLIXTAC,64,TLACOAPA,2532,1,0,52,72,1,0,0,0,8,0,0,0,0,2,0,135,5,140,175
4,12,GUERRERO,26,ATLIXTAC,73,ZAPOTITLAN TABLAS,2693,1,1,208,155,14,6,19,1,6,0,10,0,1,2,0,423,38,461,624
4,12,GUERRERO,26,ATLIXTAC,73,ZAPOTITLAN TABLAS,2694,3,2,466,298,69,4,64,12,18,4,16,1,0,3,0,957,89,1046,1501
4,12,GUERRERO,26,ATLIXTAC,73,ZAPOTITLAN TABLAS,2695,1,0,107,104,16,1,21,2,2,1,2,0,0,3,0,259,7,266,405
4,12,GUERRERO,26,ATLIXTAC,73,ZAPOTITLAN TABLAS,2696,2,1,325,256,5,1,27,0,11,1,2,0,0,3,0,632,33,665,903
4,12,GUERRERO,26,ATLIXTAC,73,ZAPOTITLAN TABLAS,2697,1,0,101,158,0,0,14,0,20,0,11,0,0,0,0,304,19,323,462
4,12,GUERRERO,26,ATLIXTAC,73,ZAPOTITLAN TABLAS,2698,1,5,316,106,19,1,37,4,6,0,5,0,0,0,0,499,35,534,700
4,12,GUERRERO,26,ATLIXTAC,73,ZAPOTITLAN TABLAS,2699,1,7,256,113,46,4,23,3,2,1,6,0,1,3,0,465,13,478,569
4,12,GUERRERO,26,ATLIXTAC,73,ZAPOTITLAN TABLAS,2700,2,4,278,243,21,5,21,3,2,2,4,1,0,0,0,584,52,636,889
4,12,GUERRERO,26,ATLIXTAC,73,ZAPOTITLAN TABLAS,2702,1,1,51,64,15,2,3,0,11,0,4,0,1,0,0,152,4,156,189
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2701,1,130,183,102,2,3,0,1,15,0,0,0,0,1,0,437,17,454,551
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2703,2,85,247,175,2,5,4,6,3,1,0,0,1,1,0,530,14,544,646
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2705,1,69,121,165,1,0,5,1,1,0,0,1,0,0,0,364,12,376,437
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2706,2,24,147,210,1,3,1,3,0,0,1,0,0,0,0,390,8,398,474
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2707,2,123,81,108,2,2,3,2,0,1,0,0,1,2,0,325,13,338,397
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2708,1,78,214,44,1,7,0,0,0,0,0,0,0,0,0,344,15,359,421
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2709,2,261,366,225,2,2,2,1,0,0,0,0,2,1,0,862,18,880,1004
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2710,1,111,75,72,2,1,0,0,0,2,0,0,0,2,0,265,11,276,341
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2711,1,136,4,192,0,0,1,1,1,1,0,0,0,1,0,337,4,341,380
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2712,1,121,29,176,0,1,0,1,5,2,0,0,0,0,0,335,9,344,426
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2713,3,120,47,309,0,1,0,0,2,0,0,0,0,0,0,479,8,487,607
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2715,1,73,9,244,0,1,0,0,0,3,0,0,0,0,0,330,4,334,429
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2716,3,189,213,252,5,4,2,4,1,2,0,0,2,0,3,674,31,708,977
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2717,1,2,1,217,0,0,0,0,0,0,0,0,0,0,0,220,1,221,254
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2718,2,154,171,517,0,0,1,1,7,1,0,0,0,0,0,852,14,866,986
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2719,1,10,2,523,0,0,1,0,0,0,0,0,0,0,0,536,3,539,595
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2720,1,32,18,114,0,0,3,1,4,0,1,0,0,0,0,173,6,179,243
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2721,2,97,70,317,4,3,4,3,8,1,0,0,0,0,0,507,15,522,690
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2724,1,42,21,376,5,0,24,0,6,0,0,0,0,6,0,480,16,496,604
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2772,4,462,572,529,5,3,25,2,30,4,3,3,2,1,1,1641,65,1707,2091
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2773,1,144,304,90,3,3,6,4,3,2,0,0,3,1,0,563,24,587,688
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2774,2,136,241,273,6,4,4,2,1,0,1,1,0,0,0,669,21,690,829
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2775,4,344,146,295,3,7,20,3,3,2,0,0,0,0,0,823,25,848,1040
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2776,1,47,41,367,0,1,7,0,1,0,1,1,0,5,0,471,11,482,587
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2777,1,4,0,66,0,0,0,0,3,0,0,0,0,0,0,73,0,73,107
4,12,GUERRERO,26,ATLIXTAC,76,ACATEPEC,2786,3,202,305,501,20,7,4,4,0,1,1,1,4,12,0,1062,34,1096,1427
4,12,GUERRERO,26,ATLIXTAC,77,JOSE JOAQUIN DE HERRERA,1185,2,88,153,177,36,4,176,36,69,42,1,3,0,0,0,785,51,836,1081
4,12,GUERRERO,26,ATLIXTAC,77,JOSE JOAQUIN DE HERRERA,1190,2,60,81,95,6,3,178,110,24,139,2,23,0,2,0,723,57,780,922
4,12,GUERRERO,26,ATLIXTAC,77,JOSE JOAQUIN DE HERRERA,1191,1,33,86,103,13,3,75,39,31,27,2,3,0,1,0,416,38,454,613
4,12,GUERRERO,26,ATLIXTAC,77,JOSE JOAQUIN DE HERRERA,1192,1,165,102,52,2,0,100,3,15,0,0,0,0,0,0,439,10,449,538
4,12,GUERRERO,26,ATLIXTAC,77,JOSE JOAQUIN DE HERRERA,1195,4,60,352,519,54,4,227,124,105,250,3,43,1,4,0,1746,100,1846,2410
4,12,GUERRERO,26,ATLIXTAC,77,JOSE JOAQUIN DE HERRERA,1196,2,38,164,121,4,2,110,31,20,106,0,3,0,0,0,599,32,631,849
4,12,GUERRERO,26,ATLIXTAC,77,JOSE JOAQUIN DE HERRERA,1198,2,55,239,198,25,5,177,116,15,122,0,1,0,0,0,953,85,1038,1461
4,12,GUERRERO,26,ATLIXTAC,77,JOSE JOAQUIN DE HERRERA,1199,2,43,177,147,7,6,47,41,40,142,0,5,0,0,0,655,31,686,879
4,12,GUERRERO,26,ATLIXTAC,77,JOSE JOAQUIN DE HERRERA,2783,1,10,69,107,9,0,9,9,25,4,0,0,1,1,0,244,14,258,372
4,12,GUERRERO,27,TLAPA DE COMONFORT,5,ALPOYECA,474,2,10,310,313,199,9,47,3,29,2,2,0,4,14,0,942,40,982,1446
4,12,GUERRERO,27,TLAPA DE COMONFORT,5,ALPOYECA,475,2,9,284,299,240,6,41,2,29,3,2,0,3,8,0,926,38,964,1356
4,12,GUERRERO,27,TLAPA DE COMONFORT,5,ALPOYECA,476,2,4,166,122,331,6,81,3,54,1,2,1,3,4,0,778,36,814,1311
4,12,GUERRERO,27,TLAPA DE COMONFORT,5,ALPOYECA,477,1,1,67,66,27,1,10,2,22,0,0,0,0,4,0,200,7,207,285
4,12,GUERRERO,27,TLAPA DE COMONFORT,5,ALPOYECA,478,2,5,97,200,183,2,59,1,28,1,3,0,5,1,0,585,11,596,790
4,12,GUERRERO,27,TLAPA DE COMONFORT,24,CUALAC,1030,3,21,674,249,212,10,29,3,20,0,0,2,3,5,6,1228,35,1269,1677
4,12,GUERRERO,27,TLAPA DE COMONFORT,24,CUALAC,1031,2,4,225,53,82,15,7,0,6,2,0,0,1,0,0,395,9,404,582
4,12,GUERRERO,27,TLAPA DE COMONFORT,24,CUALAC,1032,1,0,61,17,17,0,1,0,1,7,0,0,0,0,0,104,4,108,138
4,12,GUERRERO,27,TLAPA DE COMONFORT,24,CUALAC,1033,2,34,341,53,28,1,11,0,12,59,1,0,0,100,0,640,66,706,938
4,12,GUERRERO,27,TLAPA DE COMONFORT,24,CUALAC,1034,2,5,199,119,89,4,5,8,4,48,2,2,0,4,0,489,35,524,717
4,12,GUERRERO,27,TLAPA DE COMONFORT,24,CUALAC,1035,2,26,82,86,83,2,7,0,9,35,2,0,0,7,0,339,11,350,441
4,12,GUERRERO,27,TLAPA DE COMONFORT,24,CUALAC,1036,1,5,238,90,82,1,5,0,8,0,0,0,0,6,0,435,12,447,633
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1432,2,135,204,217,84,10,42,10,89,4,7,81,2,2,0,887,42,929,1477
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1433,2,90,223,176,74,10,49,8,72,7,7,68,0,0,0,784,39,823,1204
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1434,4,118,399,364,86,17,55,8,93,13,7,156,0,3,0,1319,67,1386,1932
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1435,1,20,60,37,14,1,14,1,5,0,0,5,1,4,0,162,8,170,303
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1436,1,48,35,55,20,0,28,1,5,1,0,2,1,0,0,196,9,205,412
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1437,3,139,308,298,262,8,11,7,52,3,1,43,1,3,0,1136,22,1158,1547
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1438,1,41,42,78,26,1,2,0,10,1,1,9,1,0,0,212,8,220,322
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1439,2,45,152,235,156,3,7,3,8,3,0,8,0,0,0,620,26,646,905
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1440,2,77,190,203,101,9,38,3,8,0,2,12,1,1,0,645,43,688,895
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1441,2,33,178,188,200,6,12,3,50,1,3,12,1,2,0,689,32,721,1041
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1442,1,48,187,105,120,8,11,9,13,0,0,1,0,4,0,506,24,530,700
4,12,GUERRERO,27,TLAPA DE COMONFORT,34,HUAMUXTITLAN,1443,1,18,160,61,74,5,12,2,17,0,1,7,1,2,0,360,9,369,505
4,12,GUERRERO,27,TLAPA DE COMONFORT,46,OLINALA,1784,3,4,496,370,10,2,14,0,12,2,0,7,2,9,0,928,45,973,1256
4,12,GUERRERO,27,TLAPA DE COMONFORT,46,OLINALA,1785,2,6,341,357,11,8,9,6,15,0,1,2,5,18,0,779,32,811,1255
4,12,GUERRERO,27,TLAPA DE COMONFORT,46,OLINALA,1786,4,4,666,711,59,6,16,8,9,2,3,5,6,17,1,1512,54,1567,2379
4,12,GUERRERO,27,TLAPA DE COMONFORT,46,OLINALA,1787,1,0,178,123,21,2,1,0,3,1,0,0,2,1,0,332,13,345,443
4,12,GUERRERO,27,TLAPA DE COMONFORT,46,OLINALA,1788,1,2,102,40,5,2,0,1,2,0,3,0,0,0,0,157,5,162,224
4,12,GUERRERO,27,TLAPA DE COMONFORT,46,OLINALA,1789,2,0,335,200,8,2,1,0,43,2,0,0,4,1,0,596,18,614,830
4,12,GUERRERO,27,TLAPA DE COMONFORT,46,OLINALA,1790,1,0,113,84,2,1,1,0,1,0,0,0,1,1,0,204,10,214,248
4,12,GUERRERO,27,TLAPA DE COMONFORT,46,OLINALA,1791,1,1,159,147,12,2,1,0,2,0,0,0,2,0,0,326,11,337,441
4,12,GUERRERO,27,TLAPA DE COMONFORT,46,OLINALA,1792,2,0,175,75,6,0,0,0,3,1,0,1,1,0,0,262,23,285,763
4,12,GUERRERO,27,TLAPA DE COMONFORT,46,OLINALA,1793,1,0,182,86,4,3,0,1,77,1,0,0,2,0,0,356,10,366,486
4,12,GUERRERO,27,TLAPA DE COMONFORT,46,OLINALA,1794,1,1,25,166,7,0,0,0,14,1,0,0,0,0,0,214,1,215,270
4,12,GUERRERO,27,TLAPA DE COMONFORT,46,OLINALA,1795,1,0,85,84,11,0,0,0,0,0,0,0,0,2,0,182,2,184,226
4,12,GUERRERO,27,TLAPA DE COMONFORT,46,OLINALA,1796,1,0,58,43,20,0,0,0,1,0,0,0,0,1,0,123,1,124,163
4,12,GUERRERO,27,TLAPA DE COMONFORT,46,OLINALA,1797,1,2,204,116,16,1,1,2,10,1,1,0,1,1,0,356,11,367,510
4,12,GUERRERO,27,TLAPA DE COMONFORT,46,OLINALA,1798,4,16,922,642,67,7,6,6,143,7,4,4,24,6,0,1854,66,1920,2846
4,12,GUERRERO,27,TLAPA DE COMONFORT,46,OLINALA,1799,1,0,152,181,1,1,0,0,5,1,0,0,0,1,0,342,7,349,508
4,12,GUERRERO,27,TLAPA DE COMONFORT,46,OLINALA,1800,2,1,547,349,19,0,0,1,2,2,1,1,3,3,0,929,24,953,1477
4,12,GUERRERO,27,TLAPA DE COMONFORT,46,OLINALA,1801,1,0,195,114,25,2,0,0,1,0,0,0,1,1,0,339,10,349,474
4,12,GUERRERO,27,TLAPA DE COMONFORT,46,OLINALA,1802,1,0,22,42,1,0,0,1,1,0,0,0,6,1,0,74,2,76,113
4,12,GUERRERO,27,TLAPA DE COMONFORT,46,OLINALA,1803,1,0,95,85,3,1,0,1,2,0,0,2,1,5,0,195,8,203,287
4,12,GUERRERO,27,TLAPA DE COMONFORT,46,OLINALA,1804,1,1,198,144,13,4,1,0,17,0,2,0,0,0,0,380,10,390,535
4,12,GUERRERO,27,TLAPA DE COMONFORT,46,OLINALA,1805,1,2,90,90,8,1,1,2,1,0,0,0,0,3,0,198,7,205,253
4,12,GUERRERO,27,TLAPA DE COMONFORT,46,OLINALA,1806,1,0,47,28,0,0,0,0,0,0,0,0,1,0,0,76,0,76,104
4,12,GUERRERO,27,TLAPA DE COMONFORT,46,OLINALA,1807,1,1,126,41,11,3,0,1,12,1,0,1,0,3,0,200,19,219,334
4,12,GUERRERO,27,TLAPA DE COMONFORT,46,OLINALA,1808,1,0,204,138,3,1,0,0,2,0,0,2,2,0,0,352,7,359,522
4,12,GUERRERO,27,TLAPA DE COMONFORT,66,TLALIXTAQUILLA DE MALDONADO,2554,2,2,337,60,43,2,3,2,43,1,3,2,1,1,0,500,24,524,805
4,12,GUERRERO,27,TLAPA DE COMONFORT,66,TLALIXTAQUILLA DE MALDONADO,2555,2,5,414,71,70,4,4,8,64,1,2,0,1,1,0,645,26,671,1069
4,12,GUERRERO,27,TLAPA DE COMONFORT,66,TLALIXTAQUILLA DE MALDONADO,2556,1,1,126,14,109,2,1,2,18,0,1,1,0,0,0,275,11,286,427
4,12,GUERRERO,27,TLAPA DE COMONFORT,66,TLALIXTAQUILLA DE MALDONADO,2557,1,2,87,22,35,1,0,0,0,0,0,0,0,1,0,148,2,150,210
4,12,GUERRERO,27,TLAPA DE COMONFORT,66,TLALIXTAQUILLA DE MALDONADO,2558,1,0,67,30,145,2,1,0,0,0,0,0,0,0,0,245,6,251,359
4,12,GUERRERO,27,TLAPA DE COMONFORT,66,TLALIXTAQUILLA DE MALDONADO,2559,1,0,122,13,43,0,4,0,4,0,0,1,0,1,0,188,7,195,275
4,12,GUERRERO,27,TLAPA DE COMONFORT,66,TLALIXTAQUILLA DE MALDONADO,2560,2,0,252,76,163,1,1,1,22,1,0,0,0,2,0,519,7,526,840
4,12,GUERRERO,27,TLAPA DE COMONFORT,66,TLALIXTAQUILLA DE MALDONADO,2561,2,0,324,82,164,4,20,1,17,0,0,0,4,1,0,617,28,645,1073
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2562,3,15,412,185,38,6,49,13,54,4,14,15,0,6,1,811,39,851,1907
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2563,3,20,369,132,56,24,41,4,63,3,10,5,8,10,0,745,27,772,1737
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2564,8,23,881,412,165,39,113,12,127,10,28,23,12,16,0,1861,119,1980,4937
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2565,5,1,471,239,154,22,82,13,79,2,16,15,2,5,1,1101,66,1168,3674
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2566,5,14,361,322,134,19,64,5,103,7,32,22,1,6,1,1090,81,1172,3014
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2567,4,4,162,141,46,0,29,4,70,3,18,5,0,0,0,482,38,520,2706
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2568,4,16,492,183,125,9,83,7,78,9,21,23,4,10,0,1060,63,1123,1837
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2569,7,7,497,292,133,23,96,20,109,3,12,19,5,13,1,1229,93,1323,4566
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2570,4,22,356,187,172,6,89,11,110,5,22,13,3,9,0,1005,58,1063,2820
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2571,4,7,323,269,112,15,87,21,124,7,22,27,3,7,0,1024,70,1094,2965
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2572,4,5,293,226,80,8,36,9,70,2,15,41,5,5,0,795,69,864,2835
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2573,1,2,158,49,34,6,34,2,21,4,12,19,2,0,0,343,28,371,667
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2574,1,3,133,14,64,13,1,0,3,0,3,33,0,0,0,267,45,312,469
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2575,2,4,182,62,140,12,15,2,8,1,0,1,1,6,0,434,32,466,897
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2576,1,2,15,30,50,3,7,0,5,0,0,32,0,0,0,144,1,145,295
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2577,2,2,231,72,259,7,26,3,5,4,2,4,1,0,0,616,48,664,980
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2578,3,1,348,41,93,6,6,10,7,1,3,24,0,0,0,540,26,566,977
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2580,1,1,157,79,48,0,22,0,18,2,4,3,1,2,0,337,18,355,579
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2582,3,6,336,181,57,13,20,6,24,2,5,10,3,7,0,670,32,702,1320
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2583,1,0,221,139,30,12,2,0,15,2,1,40,1,0,0,463,23,486,720
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2584,1,0,210,88,30,4,8,1,11,6,12,14,2,2,0,388,32,420,621
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2585,2,6,331,256,17,9,15,0,15,1,1,27,5,3,0,686,26,712,1084
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2586,4,5,571,161,171,8,8,7,40,6,11,86,2,7,0,1083,57,1140,2341
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2587,2,1,333,116,145,1,36,3,0,6,9,24,0,3,0,677,26,703,1003
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2588,1,1,163,23,118,12,5,1,5,0,1,3,5,4,0,341,31,372,547
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2589,2,0,279,123,39,9,59,2,16,0,2,23,3,1,0,556,47,603,910
4,12,GUERRERO,27,TLAPA DE COMONFORT,67,TLAPA DE COMONFORT,2590,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,631
