CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PPG,COMUN_PRI_PVEM,COMUN_PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1273,C01,1,119,38,4,2,5,4,4,2,1,0,1,7,0,188,5,193,443,Acta Casilla,,,
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1274,B,3,150,72,0,0,9,1,1,1,0,0,0,0,0,237,6,243,325,Acta Casilla,,,
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1275,B,0,54,16,0,1,0,2,0,0,0,0,0,0,0,73,7,80,208,Acta Casilla,,,
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1276,B,2,143,22,6,4,2,1,4,1,1,1,0,0,0,187,15,202,534,Acta Casilla,,,
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1276,C01,5,121,30,10,12,1,2,3,1,0,2,0,0,0,187,29,216,534,Acta Casilla,,,
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1277,B,0,57,12,8,0,5,0,0,4,0,0,3,2,0,91,4,95,197,Acta Casilla,,,
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1282,B,1,185,34,2,5,4,0,4,1,0,0,4,1,0,241,9,250,440,Acta Casilla,,,
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1282,C01,3,198,31,4,2,3,1,1,3,0,0,2,1,0,249,11,260,440,Acta Casilla,,,
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1283,B,0,137,50,5,3,2,0,2,0,0,1,1,4,1,205,13,219,412,Acta Casilla,,,
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1283,C01,1,159,29,7,3,3,2,0,0,1,0,5,3,0,213,16,229,411,Acta Casilla,,,
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1284,B,3,82,113,7,6,4,1,1,1,0,0,3,1,0,222,18,240,376,Acta Casilla,,,
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1292,B,2,162,94,9,8,13,5,3,0,0,0,2,2,0,300,11,311,698,Acta Casilla,,,
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1293,B,1,173,15,5,0,0,0,2,3,0,0,3,0,0,202,13,215,412,Acta Casilla,,,
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1294,B,4,139,73,0,0,2,1,0,1,0,2,0,0,0,222,14,236,380,Acta Casilla,,,
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1294,C01,3,137,58,8,5,5,2,0,6,0,0,4,2,0,230,6,236,379,Acta Casilla,,,
4,12,GUERRERO,1,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1298,B,0,89,58,0,0,0,0,0,0,0,0,0,0,0,147,4,151,209,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1207,B,6,150,74,7,6,7,0,4,0,0,3,4,8,0,269,14,283,660,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1207,C01,8,140,76,12,5,13,2,7,6,4,4,6,3,0,286,14,300,660,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1207,C02,4,116,97,9,2,6,3,13,2,0,1,6,8,0,267,7,274,659,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1208,B,9,103,93,10,12,4,8,14,10,8,0,8,5,0,284,19,303,740,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1208,C01,12,130,89,7,5,15,7,10,6,1,10,5,12,0,309,23,332,740,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1208,C02,16,122,60,14,4,22,6,9,2,1,1,5,6,0,268,22,290,740,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1208,C03,7,125,91,0,0,11,5,17,2,2,3,125,91,0,479,15,494,740,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1218,B,8,83,95,9,7,14,4,7,1,2,2,2,5,0,239,15,254,575,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1218,C01,4,98,90,7,6,11,0,8,0,4,4,2,5,0,239,12,251,574,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1218,C02,6,91,7,4,21,5,7,3,0,7,3,6,0,0,160,12,172,574,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1227,B,5,144,78,5,5,20,5,18,4,4,0,8,8,0,304,22,326,690,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1227,C01,12,143,81,6,1,23,5,23,5,4,1,6,3,0,313,19,332,690,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1227,C02,9,157,91,8,4,18,4,13,3,4,0,2,7,0,320,17,337,689,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1228,B,5,127,52,9,4,20,4,6,4,1,3,2,4,0,241,9,250,613,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1228,C01,1,126,63,9,3,19,5,11,3,3,4,8,1,1,256,14,271,613,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1228,C02,3,131,68,12,4,12,7,8,2,5,3,5,4,1,264,8,273,612,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1229,B,2,122,59,3,8,20,6,9,2,6,2,4,4,0,247,11,258,546,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1229,C01,10,122,58,8,4,14,7,7,5,4,1,2,7,0,249,14,263,546,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1229,C02,6,123,56,5,6,12,5,18,3,0,2,4,6,0,246,13,259,546,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1230,B,10,165,77,5,5,19,1,10,2,1,4,6,1,0,306,16,322,603,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1230,C01,9,176,71,2,3,21,2,15,2,2,4,5,0,2,312,15,329,603,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1239,B,7,91,56,4,3,20,2,18,0,4,0,1,4,0,210,19,229,488,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1239,C01,15,119,62,2,4,18,1,15,3,1,2,1,7,0,250,15,265,487,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1240,B,11,161,102,1,5,20,8,20,3,1,0,3,5,0,340,15,355,693,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1240,C01,13,134,112,3,3,20,2,17,1,3,3,9,7,0,327,23,350,692,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1241,B,5,144,92,9,2,16,0,8,3,7,0,3,1,0,290,11,301,613,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1241,C01,4,150,90,8,3,18,4,17,0,3,0,5,5,0,307,14,321,612,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1242,B,5,118,71,5,6,23,2,24,4,1,1,6,2,0,268,13,281,587,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1242,C01,5,114,82,6,7,20,4,18,2,2,2,5,5,1,272,22,295,587,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1242,C02,2,107,91,11,4,17,3,23,3,3,2,9,6,1,281,11,293,587,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1243,B,3,96,71,7,5,27,2,10,4,2,5,2,4,1,238,10,249,566,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1243,C01,4,95,69,4,5,16,1,10,0,1,5,1,4,0,215,19,234,565,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1243,C02,5,79,63,3,6,17,2,10,1,0,4,6,7,0,203,14,217,565,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1243,C03,2,110,64,6,6,11,1,14,2,3,1,6,1,1,227,7,235,565,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1244,B,8,110,72,3,4,15,2,17,4,7,4,4,5,1,255,22,278,619,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1244,C01,5,130,57,10,5,16,2,9,3,2,5,8,5,0,257,16,273,619,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1244,C02,3,126,75,7,8,16,6,11,3,7,1,5,3,0,271,16,287,619,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1245,B,5,139,73,6,8,22,3,10,1,4,3,4,2,0,280,19,299,679,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1245,C01,3,0,0,0,0,13,0,8,1,4,1,142,99,0,271,13,284,679,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1245,C02,2,143,85,0,0,21,3,15,4,6,1,0,0,0,280,18,298,678,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1246,B,4,77,50,3,2,15,7,22,3,2,1,4,9,1,199,11,211,463,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1246,C01,6,79,90,0,0,14,3,26,1,3,2,0,0,0,224,8,232,462,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1247,B,12,147,74,6,2,32,6,17,3,3,3,2,3,0,310,17,327,660,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1247,C01,5,132,94,6,5,22,5,24,2,1,4,4,4,1,308,22,331,660,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1248,B,7,149,95,0,0,26,5,16,4,6,5,0,0,0,313,25,338,665,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1248,C01,8,126,86,4,6,21,5,22,4,10,3,4,3,0,302,23,325,664,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1249,B,4,117,75,6,9,17,5,20,1,1,4,2,1,0,262,20,282,565,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1249,C01,10,99,74,9,11,20,4,13,4,7,4,0,4,0,259,19,278,564,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1250,B,7,130,95,6,0,26,6,15,2,1,3,4,7,0,302,14,316,630,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1250,C01,7,130,83,4,2,19,6,15,1,2,5,3,0,0,277,14,291,629,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1251,B,10,117,53,8,0,19,2,11,2,6,0,2,2,0,232,12,244,509,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1251,C01,5,120,55,8,2,18,2,9,0,2,0,4,2,0,227,7,234,509,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1251,C02,11,119,78,5,2,30,5,11,0,2,0,0,2,0,265,0,265,508,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1254,B,9,126,60,3,1,17,3,19,0,0,1,6,2,0,247,6,253,507,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1254,C01,7,131,60,6,3,24,1,11,3,2,4,3,3,0,258,10,268,507,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1254,C02,7,131,58,4,2,13,6,13,3,1,2,2,4,0,246,18,264,506,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1255,B,4,131,78,9,7,26,9,16,1,1,2,4,5,0,293,25,318,593,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1255,C01,5,129,75,8,4,13,4,24,2,6,7,0,0,0,277,15,292,592,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1256,B,1,106,76,6,10,14,7,16,1,2,2,2,2,0,245,15,260,524,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1256,C01,4,112,65,9,7,17,6,21,0,3,2,7,6,0,259,13,272,523,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1257,B,11,151,87,7,6,29,2,22,0,1,6,2,4,0,328,23,351,727,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1257,C01,6,123,97,9,1,26,5,25,5,4,4,7,2,0,314,18,332,727,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1257,C02,7,182,93,2,3,25,9,24,8,3,6,7,2,0,371,25,396,727,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1257,C03,8,138,118,6,3,17,8,24,2,3,3,3,2,0,335,14,349,727,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1257,C04,10,159,106,8,4,22,2,18,7,4,8,4,6,0,358,16,374,727,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1258,B,5,123,88,5,1,18,5,18,4,9,6,4,4,0,290,18,308,609,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1258,C01,3,130,102,9,3,11,2,33,5,1,6,0,0,0,305,18,323,609,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1258,C02,5,107,88,2,7,25,3,31,3,25,4,7,9,0,316,13,329,609,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1261,B,4,130,82,5,9,18,5,16,3,7,4,4,3,0,290,23,313,594,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1261,C01,4,133,95,1,3,19,6,15,1,2,3,4,8,1,294,19,314,594,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1261,C02,7,153,79,8,2,20,2,15,4,1,1,5,6,0,303,13,316,594,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1262,B,4,123,65,2,7,12,6,17,4,6,3,0,6,0,255,17,272,524,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1262,C01,4,106,90,5,7,19,2,23,2,9,0,4,4,1,275,12,288,524,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1263,B,3,164,76,12,4,14,2,19,0,5,6,1,3,0,309,11,320,602,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1263,C01,6,134,100,6,5,13,3,17,3,1,2,2,2,0,294,6,300,602,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1263,C02,7,125,101,7,4,10,1,19,3,1,0,2,0,0,280,16,296,601,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1263,C03,7,148,76,8,4,14,3,15,3,4,2,0,6,0,290,16,306,601,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1267,B,6,153,93,8,11,12,6,11,2,3,6,0,0,0,311,14,325,729,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1267,C01,7,140,81,7,6,24,4,15,2,4,4,3,4,0,301,9,310,729,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1267,C02,6,133,85,8,5,15,4,18,2,5,2,2,5,0,290,14,304,729,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1267,C03,9,129,98,10,1,12,3,20,5,2,4,3,6,0,302,10,312,729,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1267,C04,10,130,93,3,3,23,7,24,2,4,6,5,1,0,311,9,320,729,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1267,C05,4,113,94,4,5,20,5,8,2,1,3,0,0,1,259,18,278,729,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1267,C06,8,147,91,5,5,17,4,19,0,2,4,2,5,0,309,12,321,728,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1267,C07,5,137,84,8,7,14,6,18,0,5,4,0,3,0,291,20,311,728,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1267,C08,7,126,88,10,2,24,2,15,2,1,3,5,4,0,289,8,297,728,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1267,S01,5,271,130,5,9,18,2,13,0,1,3,8,14,0,479,22,501,0,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1268,B,8,191,77,3,4,23,3,19,0,2,4,4,4,0,342,10,352,623,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1268,C01,7,201,81,1,9,18,2,7,5,2,0,7,1,1,341,16,358,623,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1269,B,6,168,70,3,11,13,8,16,0,1,1,4,1,1,302,9,312,534,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1269,C01,15,122,72,3,8,26,4,23,1,2,2,1,2,0,281,12,293,534,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1269,C02,8,167,66,5,13,20,1,18,2,7,2,3,5,0,317,12,329,533,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1270,B,16,161,97,11,4,38,6,14,0,0,1,4,9,0,361,25,386,748,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1270,C01,8,139,92,8,7,29,4,25,1,4,1,5,10,1,333,15,349,748,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1270,C02,8,175,100,4,3,20,8,27,3,8,1,1,4,1,362,22,385,747,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1271,B,10,154,88,9,6,17,2,21,4,2,1,7,1,0,322,11,333,741,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1271,C01,7,143,93,6,2,22,1,31,0,3,6,6,5,0,325,15,340,741,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1271,C02,10,146,89,8,7,20,3,11,1,3,3,1,3,0,305,19,324,741,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1271,C03,11,0,0,0,0,11,2,25,1,0,2,170,87,0,309,21,330,741,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1278,B,0,92,58,0,4,8,11,7,1,5,1,7,1,0,195,14,209,494,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1278,C01,1,77,62,0,5,12,14,19,0,2,1,0,0,0,193,15,208,493,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1279,B,2,142,68,6,3,2,0,20,3,3,2,2,6,0,259,17,276,708,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1279,C01,4,127,65,12,7,17,2,23,3,6,6,7,8,0,287,16,303,708,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1279,C02,5,139,79,9,8,18,3,31,2,8,2,0,0,0,304,28,332,708,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1279,C03,6,142,31,8,8,22,3,23,5,0,4,6,8,0,266,0,266,708,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1280,B,1,155,62,6,7,31,6,32,0,0,5,6,5,0,316,20,336,721,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1280,C01,1,138,83,6,6,35,6,19,3,0,6,3,5,0,311,26,337,720,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1281,B,5,145,72,7,4,16,4,20,1,1,4,2,3,0,284,17,301,608,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1281,C01,5,134,107,0,0,18,2,17,1,1,4,0,0,1,289,13,303,608,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1281,C02,8,107,82,3,7,12,3,8,3,7,1,6,6,0,253,16,269,608,Acta Casilla,,,
4,12,GUERRERO,2,CHILPANCINGO DE LOS BRAVO,29,CHILPANCINGO DE LOS BRAVO,1281,C03,3,148,79,0,0,29,3,23,3,2,1,0,0,0,291,16,307,608,Acta Casilla,,,
