CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PD,CC,MORENA,PH,ES,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,PRI_PVEM_NVA_ALIANZA_PD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_PD,PRI_NVA_ALIANZA_PD,PVEM_NVA_ALIANZA_PD,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PD,PVEM_NVA_ALIANZA,PVEM_PD,NVA_ALIANZA_PD,PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,70,C02,162,98,3,12,13,43,19,0,0,11,7,0,42,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,410,4,414,708,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,70,C03,140,119,7,20,19,34,15,0,0,9,7,0,36,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,406,9,415,708,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,70,C04,138,99,6,13,10,44,8,0,0,8,11,0,56,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,393,6,399,708,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,70,C05,151,101,5,20,13,50,16,0,0,5,3,0,50,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,414,11,425,708,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,70,C06,144,107,2,16,14,38,11,0,0,5,2,0,43,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,382,3,385,708,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,70,C07,162,120,3,14,21,47,8,0,0,8,9,0,36,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,428,6,434,707,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,70,C08,123,126,6,16,16,38,16,0,0,8,6,0,46,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,401,3,404,707,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,71,B,89,91,3,15,26,37,14,0,0,7,4,0,40,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,326,7,333,526,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,71,C01,89,101,5,9,15,31,11,0,0,9,4,0,32,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,306,7,313,526,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,72,B,66,62,3,9,8,21,13,0,0,3,4,0,23,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,212,8,220,433,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,72,C01,49,90,2,7,8,25,10,0,0,11,3,0,25,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,230,3,233,433,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,73,B,109,86,3,9,17,37,6,0,0,6,10,0,33,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,316,7,323,601,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,73,C01,112,98,2,12,10,31,9,0,0,9,8,0,37,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,328,5,333,601,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,73,C02,122,82,1,9,16,32,14,0,0,4,8,0,42,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,330,12,342,601,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,73,C03,0,0,0,0,0,0,0,0,0,0,0,0,36,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,344,0,350,600,Acta Casilla,Anulada ,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,74,B,65,127,5,15,9,24,12,0,0,2,2,0,23,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,284,5,289,645,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,74,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,268,0,275,645,Acta Casilla,Anulada ,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,75,B,43,108,3,5,12,12,8,0,0,4,6,0,22,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,223,8,231,511,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,75,C01,50,96,3,10,10,17,10,0,0,1,5,0,33,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,235,3,238,510,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,76,B,65,133,3,9,11,33,5,0,0,5,9,0,25,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,298,6,304,669,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,76,C01,62,118,2,6,11,20,11,0,0,4,3,0,37,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,274,5,279,668,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,78,B,51,117,5,7,12,14,10,0,0,5,5,0,27,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,253,5,258,521,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,78,C01,53,108,6,0,22,15,10,0,0,1,3,0,17,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,235,12,247,521,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,78,C02,54,110,8,10,12,16,6,0,0,3,2,0,23,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,244,6,250,520,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,79,B,80,145,3,8,14,22,11,0,0,4,0,0,25,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,312,11,323,653,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,79,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,285,0,291,653,Acta Casilla,Anulada ,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,79,C02,56,140,5,6,19,9,18,0,0,5,3,0,31,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,292,7,299,653,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,80,B,62,156,2,10,10,17,4,0,0,4,9,0,27,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,301,6,307,560,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,80,C01,64,138,1,6,13,20,8,0,0,0,8,0,26,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,284,5,289,559,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,81,B,157,116,8,8,14,56,12,0,0,14,6,0,41,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,432,6,438,675,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,81,C01,162,114,5,6,13,51,10,0,0,5,4,0,37,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,407,2,409,675,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,81,C02,174,88,6,4,17,69,10,0,0,9,7,0,47,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,431,2,433,674,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,81,C03,152,99,3,8,13,68,17,0,0,9,6,0,41,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,416,5,421,674,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,81,C04,168,112,6,10,8,58,8,0,0,11,10,0,46,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,437,3,440,674,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,81,C05,145,104,9,6,14,60,9,0,0,3,11,0,46,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,407,1,408,674,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,82,B,95,91,5,4,8,40,18,0,0,7,4,0,27,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,299,3,302,507,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,82,C01,86,80,9,5,12,42,18,0,0,11,3,0,37,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,303,7,310,506,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,83,B,98,133,13,13,17,47,17,0,0,10,10,0,48,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,406,9,415,719,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,84,B,104,120,4,8,14,46,43,0,0,6,10,0,25,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,380,11,391,685,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,84,C01,113,101,11,7,17,44,39,0,0,6,9,0,33,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,380,6,386,685,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,84,C02,116,112,6,9,10,45,24,0,0,6,7,0,31,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,366,2,368,685,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,84,C03,121,95,8,14,13,42,35,0,0,3,0,0,30,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,361,5,366,685,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,84,C04,114,118,3,6,14,49,40,0,0,9,7,0,40,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,400,3,403,684,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,84,C05,105,131,6,10,14,44,26,0,0,9,5,0,30,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,380,4,384,684,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,84,C06,115,108,2,6,11,34,41,0,0,2,6,0,33,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,358,10,368,684,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,84,E01,125,106,6,7,15,59,23,0,0,7,4,0,33,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,385,6,391,666,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,84,E01C01,134,107,5,7,12,34,23,0,0,9,7,0,32,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,370,5,375,666,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,84,E01C02,146,97,5,7,11,43,30,0,0,4,7,0,29,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,379,6,385,666,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,84,E01C03,132,109,2,9,11,49,19,0,0,9,6,0,38,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,384,6,390,666,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,84,E01C04,136,102,5,5,15,42,25,0,0,12,8,0,30,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,380,3,383,666,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,84,E01C05,126,104,4,4,15,42,21,0,0,8,8,0,34,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,366,8,374,666,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,84,E01C06,131,114,3,8,10,37,29,0,0,5,8,0,34,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,379,6,385,665,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,85,B,73,118,3,10,15,45,22,0,0,5,4,0,31,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,326,11,337,662,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,85,C01,65,139,10,8,12,36,12,0,0,3,5,0,30,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,320,4,324,662,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,85,C02,76,129,6,8,10,34,12,0,0,0,8,0,40,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,323,6,329,661,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,86,B,67,104,4,6,15,27,27,0,0,12,6,0,52,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,320,8,328,632,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,86,C01,83,115,5,9,6,27,28,0,0,3,7,0,43,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,326,8,334,632,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,86,C02,77,116,4,3,9,23,23,0,0,3,7,0,33,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,298,9,307,632,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,86,C03,72,118,2,11,15,27,27,0,0,2,0,0,39,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,313,3,316,631,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,87,B,131,139,3,8,15,40,17,0,0,1,7,0,30,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,391,5,396,737,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,87,C01,118,136,3,15,25,37,16,0,0,9,11,0,25,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,395,3,398,737,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,87,C02,123,111,8,11,16,36,20,0,0,8,9,0,41,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,383,10,393,737,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,88,B,136,105,4,5,9,24,6,0,0,6,6,0,29,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,330,5,335,677,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,88,C01,136,124,7,6,13,33,8,0,0,4,9,0,32,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,372,9,381,677,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,88,C02,122,109,7,6,12,35,5,0,0,5,5,0,25,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,331,6,337,677,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,88,C03,130,126,4,7,21,29,4,0,0,7,5,0,28,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,361,7,368,677,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,88,C04,132,122,3,4,13,30,10,0,0,4,7,0,22,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,347,0,347,676,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,89,B,137,132,21,7,13,27,14,0,0,3,5,0,25,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,384,5,389,680,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,89,C01,159,126,18,5,14,31,4,0,0,6,7,0,31,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,401,9,410,680,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,89,C02,120,134,28,3,9,34,9,0,0,9,5,0,21,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,372,6,378,680,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,90,B,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,252,0,257,521,Acta Casilla,Anulada ,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,90,C01,88,94,3,5,8,44,8,0,0,8,5,0,23,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,286,10,296,520,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,90,C02,92,96,4,2,13,31,10,0,0,8,7,0,27,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,290,10,300,520,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,91,B,111,102,8,11,9,28,10,0,0,8,7,0,25,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,319,3,322,597,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,91,C01,106,109,5,6,14,40,12,0,0,5,9,0,37,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,343,9,352,597,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,92,B,93,157,6,5,10,24,8,0,0,4,6,0,21,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,334,9,343,540,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,92,C01,97,125,3,6,6,23,14,0,0,2,4,0,29,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,309,5,314,540,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,92,C02,92,145,4,5,7,24,7,0,0,6,7,0,26,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,323,6,329,539,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,93,B,137,126,5,14,23,36,11,0,0,2,11,0,58,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,423,5,428,722,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,93,C01,134,142,6,5,14,38,11,0,0,9,8,0,40,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,407,10,417,722,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,94,B,64,131,0,5,14,23,2,0,0,3,5,0,25,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,272,7,279,547,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,94,C01,60,145,2,6,16,14,5,0,0,2,2,0,27,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,279,5,284,546,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,94,C02,69,133,6,4,8,18,7,0,0,6,6,0,19,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,276,7,283,546,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,95,B,152,86,5,9,10,51,22,0,0,13,13,0,62,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,423,4,427,669,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,95,C01,176,116,5,8,11,38,1,0,0,8,10,0,59,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,432,7,439,669,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,95,C02,143,123,5,10,9,70,17,0,0,4,7,0,40,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,428,10,438,669,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,95,C03,179,109,9,6,11,38,11,0,0,8,17,0,49,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,437,2,439,669,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,96,B,49,136,4,7,12,11,3,0,0,6,1,0,14,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,243,8,251,548,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,96,C01,53,138,3,5,9,18,7,0,0,4,3,0,17,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,257,5,262,547,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,96,C02,42,154,6,10,11,11,2,0,0,3,5,0,12,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,256,10,266,547,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,97,B,101,138,5,8,8,36,8,0,0,6,6,0,33,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,349,4,353,639,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,97,C01,90,152,4,8,12,32,8,0,0,3,6,0,36,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,351,3,354,638,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,98,B,86,183,6,7,10,35,4,0,0,5,8,0,22,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,366,8,374,738,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,98,C01,67,199,7,6,10,31,9,0,0,3,5,0,29,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,366,19,385,737,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,99,B,70,92,3,3,10,20,13,0,0,1,5,0,36,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,253,28,281,503,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,99,C01,117,90,0,4,7,31,15,0,0,9,9,0,39,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,321,5,326,502,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,99,C02,94,89,4,9,22,24,16,0,0,2,10,0,35,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,305,4,309,502,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,100,B,94,119,2,7,14,33,13,0,0,10,10,0,41,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,343,11,354,612,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,100,C01,95,130,2,9,11,34,5,0,0,8,6,0,35,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,335,7,342,612,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,100,C02,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,299,0,301,612,Acta Casilla,Anulada ,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,100,C03,100,137,4,7,12,30,9,0,0,6,4,0,41,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,350,8,358,612,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,101,B,157,110,15,9,14,51,20,0,0,6,9,0,38,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,429,6,435,709,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,101,C01,160,133,12,4,14,55,16,0,0,8,8,0,43,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,453,5,458,709,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,101,C02,133,102,12,9,16,70,15,0,0,6,6,0,43,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,412,3,415,709,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,101,C03,153,108,15,6,13,51,15,0,0,8,5,0,41,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,415,9,424,709,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,101,C04,154,130,10,5,19,52,19,0,0,5,4,0,35,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,433,10,443,708,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,101,C05,165,107,16,6,18,47,14,0,0,6,5,0,41,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,425,5,430,708,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,101,C06,164,120,16,9,16,42,11,0,0,6,7,0,38,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,429,7,436,708,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,101,C07,155,123,20,7,25,44,19,0,0,5,4,0,37,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,439,7,446,708,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,102,B,139,135,6,6,20,34,10,0,0,5,12,0,33,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,400,12,412,703,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,102,C01,128,160,6,2,17,36,6,0,0,4,9,0,40,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,408,5,413,703,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,102,C02,131,146,1,2,15,31,13,0,0,7,6,0,29,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,381,3,384,702,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,102,C03,111,146,2,4,16,34,10,0,0,4,12,0,46,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,385,9,394,702,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,102,C04,148,137,5,9,6,60,19,0,0,8,6,0,34,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,432,7,439,702,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,102,E01,205,94,9,4,15,57,9,0,0,13,8,0,51,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,465,6,471,734,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,102,E01C01,220,104,5,8,13,53,10,0,0,9,9,0,54,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,485,4,489,734,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,102,E01C02,203,125,3,5,8,51,9,0,0,6,11,0,45,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,466,4,470,734,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,102,E01C03,200,97,2,4,16,52,11,0,0,10,11,0,60,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,463,5,468,734,Acta Casilla,,,
2,19,NUEVO LEON,16,Apodaca,6,Apodaca,102,E01C04,194,101,4,6,14,59,12,0,0,7,9,0,66,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,472,5,477,734,Acta Casilla,,,
