CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PD,CC,MORENA,PH,ES,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,PRI_PVEM_NVA_ALIANZA_PD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_PD,PRI_NVA_ALIANZA_PD,PVEM_NVA_ALIANZA_PD,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PD,PVEM_NVA_ALIANZA,PVEM_PD,NVA_ALIANZA_PD,PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1386,3,197,286,10,89,26,41,15,0,0,23,9,32,,,,,,,,,,,3,1,0,0,0,0,0,0,0,0,0,0,,732,31,763,1507
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1387,2,187,326,5,73,36,41,8,0,0,10,19,15,,,,,,,,,,,0,2,0,0,0,2,0,0,0,0,0,0,,724,21,745,1485
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1388,4,490,260,9,280,20,183,13,1,0,24,38,32,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1350,14,1364,1809
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1389,2,339,182,5,221,15,120,7,0,0,23,24,17,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,953,23,976,1396
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1390,2,362,164,4,164,11,126,14,2,0,12,26,15,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,901,11,912,1330
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1391,2,349,148,4,184,18,63,7,2,0,25,26,14,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,840,19,859,1257
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1392,2,331,161,7,224,15,108,23,5,0,20,22,23,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,940,10,950,1344
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1393,3,204,388,13,188,65,62,20,4,0,20,25,22,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,1012,43,1055,1945
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1394,3,323,350,13,273,56,108,37,2,0,21,29,45,,,,,,,,,,,0,0,0,0,3,2,0,0,0,0,0,0,,1262,34,1296,2206
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1395,2,76,243,8,84,0,24,0,0,0,4,16,8,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,464,7,471,859
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1396,2,194,429,6,121,30,52,13,1,0,5,13,25,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,,891,27,918,1424
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1397,3,146,292,8,114,23,33,9,7,0,14,16,14,,,,,,,,,,,1,0,0,0,0,4,1,0,1,0,0,0,,683,10,693,1512
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1398,3,195,351,9,143,24,72,18,1,0,7,19,22,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,862,27,889,1596
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1399,3,233,332,7,148,31,43,15,2,0,15,12,15,,,,,,,,,,,0,0,0,0,0,4,1,0,0,0,0,0,,858,28,886,1808
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1400,4,194,435,9,91,53,63,22,1,0,24,21,23,,,,,,,,,,,1,0,0,0,0,2,0,0,1,0,0,0,,940,54,994,2417
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1401,3,260,262,97,160,33,62,9,9,0,26,21,10,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,,951,21,972,1785
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1402,2,291,208,13,200,32,71,8,0,0,6,17,21,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,,868,13,881,1328
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1403,3,292,303,4,151,18,113,11,2,0,12,24,13,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,,945,12,957,1526
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1404,3,193,449,12,181,40,81,22,2,0,14,22,25,,,,,,,,,,,0,3,0,0,0,6,1,0,1,0,0,0,,1052,36,1088,1962
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1405,4,922,392,6,330,18,291,17,2,0,38,69,43,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,,2129,21,2150,2974
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1406,2,209,213,6,90,27,46,16,1,0,13,7,17,,,,,,,,,,,0,0,0,0,0,4,0,0,0,0,0,0,,649,18,667,1046
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1407,2,172,163,5,130,15,67,22,1,0,7,9,13,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,,606,8,614,926
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1408,3,374,231,8,197,29,150,10,2,0,13,31,15,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,1061,19,1080,1529
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1409,5,892,433,13,413,38,354,24,5,0,39,70,35,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,2316,45,2361,3366
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1410,3,571,273,8,289,22,251,12,1,0,27,50,26,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,,1531,28,1559,2099
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1411,3,450,192,9,225,16,184,17,5,0,23,26,20,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1167,21,1188,1661
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1412,4,736,343,12,398,37,260,18,1,0,38,46,22,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,0,0,,1913,26,1939,2681
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1413,4,513,314,21,298,28,196,23,5,0,28,35,20,,,,,,,,,,,0,0,1,0,0,1,0,1,0,0,0,0,,1484,31,1515,2295
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1414,3,548,274,8,301,19,157,22,2,0,35,46,27,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,1,0,,1442,28,1470,2100
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1415,3,530,262,91,193,23,155,9,3,0,21,36,23,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,1347,31,1378,1821
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1416,7,1341,554,17,681,32,470,27,8,0,41,94,48,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,,3314,56,3370,4515
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1417,3,525,237,12,251,17,174,21,2,0,25,29,29,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1322,16,1338,1937
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1418,4,690,351,9,323,23,213,22,2,0,54,45,35,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,1768,28,1796,2526
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1419,3,429,200,7,245,19,165,6,3,0,25,26,22,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0,0,,1149,18,1167,1553
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1420,3,570,245,7,295,22,192,24,1,0,33,38,20,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1447,22,1469,1972
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1421,4,396,345,11,279,46,127,10,2,0,17,32,24,,,,,,,,,,,1,0,0,0,0,2,0,0,0,0,0,0,,1292,318,1610,2511
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1422,11,2062,1042,28,1105,68,752,45,8,0,84,162,74,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,0,0,,5432,72,5504,7625
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1423,3,182,323,12,164,22,48,20,0,0,15,24,16,,,,,,,,,,,0,1,0,0,0,3,1,0,0,0,0,0,,831,40,871,1872
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1424,3,140,331,6,107,42,51,25,2,0,13,15,17,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,,751,35,786,1587
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1425,5,449,654,26,301,69,149,24,2,0,32,51,27,,,,,,,,,,,0,1,0,0,0,3,1,0,0,0,0,0,,1789,49,1838,3670
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1426,2,136,226,7,59,21,30,11,1,0,8,17,6,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,522,128,650,1384
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1427,3,159,349,4,95,34,30,27,2,0,4,17,9,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,,731,16,747,1597
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1428,5,861,576,13,391,43,244,26,2,0,27,67,21,,,,,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,,2274,32,2306,3652
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1429,3,355,322,3,315,28,129,17,1,0,13,20,7,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,,1212,25,1237,1882
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1430,1,26,32,1,22,1,7,2,1,0,3,1,2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,98,4,102,155
2,19,NUEVO LEON,8,MONTERREY,40,MONTERREY,1431,2,187,188,1,121,15,69,9,1,0,14,17,5,,,,,,,,,,,0,1,0,0,0,4,0,0,0,0,0,0,,632,18,650,1070
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1432,3,121,508,11,109,24,29,25,2,0,11,15,25,,,,,,,,,,,197,0,0,0,0,0,0,0,1,0,0,0,,1078,43,1121,1794
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1433,3,134,470,11,111,26,35,20,5,0,5,25,40,,,,,,,,,,,3,1,0,0,0,5,2,1,0,0,0,0,,894,19,913,1827
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1434,3,128,496,21,102,15,31,7,2,0,4,20,30,,,,,,,,,,,0,2,0,0,0,7,1,0,0,0,0,0,,866,28,894,2032
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1435,4,180,577,48,191,43,52,22,3,0,9,29,50,,,,,,,,,,,0,0,0,0,0,4,0,0,0,0,0,0,,1208,46,1254,2459
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1436,3,123,527,19,132,31,41,19,1,0,10,18,35,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,957,26,983,1955
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1437,3,134,346,9,161,19,34,17,0,0,12,18,48,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,798,16,814,1640
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1438,3,182,421,10,185,32,51,15,16,0,21,8,35,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,977,35,1012,2029
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1439,3,169,395,14,119,30,35,13,4,0,14,19,33,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,,847,21,868,1779
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1440,3,187,378,19,195,29,53,12,0,0,13,34,65,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,,987,35,1022,2134
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1441,3,195,434,10,217,30,42,21,2,0,14,25,35,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,1026,41,1067,2217
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1442,3,187,489,10,211,24,24,21,21,0,20,19,62,,,,,,,,,,,0,2,0,0,0,2,1,0,1,1,1,0,,1096,22,1118,2176
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1443,3,153,429,10,180,15,21,15,0,0,13,24,57,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,918,44,962,2133
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1444,3,114,444,8,139,34,29,13,12,0,11,8,48,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,861,47,908,2001
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1445,2,89,289,4,127,20,34,10,0,0,10,15,17,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,,617,21,638,1217
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1446,3,149,477,11,189,27,31,17,0,0,9,19,37,,,,,,,,,,,0,0,0,0,0,4,1,0,0,0,0,0,,971,39,1010,2026
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1447,3,119,354,10,171,35,38,13,2,0,7,16,63,,,,,,,,,,,0,1,0,0,0,4,0,0,0,0,0,0,,833,20,853,1775
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1448,8,523,844,32,695,86,150,51,12,0,37,63,219,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,2713,57,2770,5452
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1449,5,230,558,20,347,69,75,34,5,0,14,26,118,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,1497,66,1563,3169
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1450,3,141,363,6,238,18,31,20,1,0,12,16,44,,,,,,,,,,,0,0,0,0,0,3,1,0,0,0,0,0,,894,24,918,2076
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1451,3,121,342,11,252,42,43,19,7,0,11,14,43,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,905,31,936,2054
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1452,3,152,464,13,211,16,55,25,1,0,12,32,50,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,,1032,27,1059,2083
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1453,4,247,416,11,322,52,68,25,2,0,16,12,56,,,,,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,,1230,23,1253,1938
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1454,3,175,448,9,241,23,70,24,0,0,20,22,58,,,,,,,,,,,0,1,0,0,0,4,0,0,0,0,0,0,,1095,23,1118,2195
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1455,4,167,639,11,223,37,55,20,3,0,19,23,39,,,,,,,,,,,0,2,0,0,0,5,2,0,0,0,0,0,,1245,44,1289,2863
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1456,4,128,623,7,156,37,26,9,1,0,11,15,28,,,,,,,,,,,0,2,0,0,0,6,1,0,0,0,0,0,,1050,49,1099,2425
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1457,2,79,458,7,119,21,28,7,0,0,13,9,24,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,765,11,776,1431
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1458,3,146,459,9,136,83,47,20,14,0,4,23,41,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,,984,8,992,2001
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1459,3,140,351,8,131,34,56,16,0,0,14,32,56,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,,840,19,859,1871
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1460,3,112,415,7,137,27,45,18,0,0,8,26,68,,,,,,,,,,,0,2,0,0,0,5,0,0,0,0,0,0,,870,39,909,1818
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1461,4,115,439,4,172,35,38,21,5,0,8,25,64,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,,928,19,947,2262
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1462,4,175,452,9,181,39,53,15,2,0,15,31,60,,,,,,,,,,,0,0,0,0,0,4,1,0,1,0,0,0,,1038,23,1061,2289
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1463,4,238,511,13,247,31,67,23,3,0,20,29,74,,,,,,,,,,,0,1,0,0,0,5,0,1,0,0,0,0,,1263,38,1301,2522
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1464,3,150,303,8,146,32,68,17,3,0,10,23,36,,,,,,,,,,,1,3,1,0,0,1,0,0,0,0,0,0,,802,31,833,1550
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1465,3,110,222,15,124,26,51,6,19,0,13,22,21,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,630,26,656,1852
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1466,2,145,302,16,128,19,41,7,1,0,11,24,43,,,,,,,,,,,0,1,0,0,0,4,0,0,0,0,0,0,,742,25,767,1415
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1467,3,206,354,15,219,35,63,20,0,0,13,24,66,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1015,12,1027,1887
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1468,3,195,362,9,251,51,77,20,5,0,17,36,77,,,,,,,,,,,0,0,0,0,0,0,1,0,0,0,0,0,,1101,24,1125,1952
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1469,3,231,323,10,226,39,50,24,2,0,22,20,74,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,,1023,20,1043,1976
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1470,3,212,450,7,223,36,63,26,1,0,16,32,83,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1149,25,1174,2243
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1471,3,241,364,17,302,27,80,36,4,0,16,34,96,,,,,,,,,,,0,2,0,0,0,0,0,0,0,0,0,0,,1219,29,1248,1989
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1472,3,141,540,64,164,23,26,10,1,0,8,23,39,,,,,,,,,,,6,0,0,0,0,6,0,0,0,0,0,0,,1051,21,1072,1850
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1473,3,119,531,9,165,24,29,15,2,0,13,29,53,,,,,,,,,,,1,1,0,0,0,7,0,1,0,0,0,0,,999,32,1031,2135
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1474,3,85,437,6,159,21,25,11,2,0,5,14,51,,,,,,,,,,,0,0,0,0,1,1,0,0,0,0,0,0,,818,27,845,1777
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1475,3,86,448,6,164,25,29,10,1,0,7,8,63,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,,849,6,855,1738
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1476,3,111,373,6,116,9,21,6,0,0,4,17,121,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,784,42,826,1877
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1477,3,178,440,4,170,17,23,18,1,0,13,20,74,,,,,,,,,,,0,0,0,0,0,1,0,1,0,0,0,0,,960,28,988,1738
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1478,3,145,418,8,203,36,33,14,2,0,15,23,57,,,,,,,,,,,0,2,0,0,0,1,0,0,0,0,0,0,,957,17,974,1701
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1479,3,214,383,11,264,30,69,18,2,0,12,30,73,,,,,,,,,,,0,2,0,0,0,1,0,0,0,0,0,0,,1109,21,1130,2007
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1480,4,319,417,21,356,49,128,41,1,0,24,33,114,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,,1505,30,1535,2588
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1481,3,207,239,17,114,30,40,29,38,0,6,27,63,,,,,,,,,,,1,1,0,0,0,3,0,0,0,0,0,0,,815,26,841,1972
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1482,3,186,339,12,165,32,36,13,0,0,19,32,79,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,914,26,940,1706
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1483,3,163,493,10,190,33,53,18,2,0,5,36,73,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1076,43,1119,2108
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1484,3,185,486,10,208,47,67,26,0,0,14,32,41,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,1117,44,1161,2111
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1485,2,120,312,13,80,41,46,15,0,0,11,25,23,,,,,,,,,,,0,0,0,0,0,3,0,0,1,0,0,0,,690,10,700,1500
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1486,3,268,328,18,180,35,44,15,2,0,7,25,55,,,,,,,,,,,0,0,0,0,0,5,3,0,0,0,0,0,,985,19,1004,1996
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1487,4,328,454,20,330,40,97,26,1,0,17,48,53,,,,,,,,,,,0,1,0,0,0,2,0,0,0,0,0,0,,1417,47,1464,2840
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1488,4,454,415,11,389,45,143,32,6,0,21,68,48,,,,,,,,,,,0,2,1,0,0,2,0,0,0,0,0,0,,1637,32,1669,2825
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1489,4,287,405,16,340,53,121,34,2,0,23,54,61,,,,,,,,,,,0,0,0,0,0,1,1,0,0,0,0,0,,1398,42,1440,2478
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1490,3,134,411,7,193,20,55,10,2,0,13,24,39,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,,910,20,930,1746
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1491,3,165,488,10,170,19,51,18,2,0,15,27,50,,,,,,,,,,,0,0,0,0,0,1,1,0,1,0,0,0,,1018,33,1051,1987
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1492,5,605,362,14,545,50,171,48,4,0,35,52,83,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,,1970,31,2001,3159
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1493,2,165,154,4,101,29,55,13,0,0,17,19,50,,,,,,,,,,,1,1,0,0,0,1,0,0,0,0,0,0,,610,3,613,1149
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1494,2,147,191,13,152,27,46,18,1,0,18,23,55,,,,,,,,,,,0,2,0,0,0,5,0,0,0,0,0,0,,698,15,713,1157
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1495,3,202,404,8,230,43,59,29,3,0,28,32,69,,,,,,,,,,,1,0,0,0,0,0,2,0,0,0,0,0,,1110,28,1138,1939
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1496,3,183,291,13,184,24,44,11,0,0,16,22,48,,,,,,,,,,,0,2,0,0,0,0,1,0,1,0,0,0,,840,20,860,1534
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1497,3,159,428,9,191,26,27,11,0,0,9,16,58,,,,,,,,,,,0,1,0,0,0,5,0,0,1,0,0,0,,941,41,982,1917
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1498,3,149,487,10,170,26,35,21,2,0,10,27,60,,,,,,,,,,,0,0,0,0,0,4,6,0,0,0,0,0,,1007,17,1024,1962
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1499,3,240,501,8,182,21,26,23,0,0,11,30,37,,,,,,,,,,,0,0,0,0,0,4,3,0,0,0,0,0,,1086,51,1137,2090
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1500,3,210,309,14,155,43,41,19,1,0,19,27,68,,,,,,,,,,,0,0,0,0,0,2,0,1,0,0,0,0,,909,39,948,1702
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1501,2,212,241,5,164,11,45,20,2,0,13,23,25,,,,,,,,,,,0,2,0,0,0,1,0,0,0,0,0,0,,764,24,788,1257
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1502,2,283,176,10,177,23,61,14,3,0,10,23,20,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,,801,17,818,1231
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1503,2,229,197,9,169,23,54,15,1,0,14,22,46,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,0,0,,781,18,799,1098
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1504,6,653,442,16,683,38,211,53,1,0,40,70,87,,,,,,,,,,,0,0,0,0,0,3,0,0,0,0,0,0,,2297,26,2323,3169
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1505,3,310,327,13,339,20,98,37,0,0,27,44,37,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1252,37,1289,2012
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1506,7,1298,677,19,865,52,415,68,3,0,56,139,124,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,0,0,,3718,67,3785,5168
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1507,10,1604,916,29,966,82,517,73,6,0,72,202,144,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,,4613,60,4673,6760
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1508,2,199,269,3,188,19,73,22,4,0,14,26,41,,,,,,,,,,,0,3,0,0,0,4,0,0,0,0,0,0,,865,29,894,1464
2,19,NUEVO LEON,1,MONTERREY,40,MONTERREY,1509,3,166,315,4,204,25,72,25,2,0,15,26,26,,,,,,,,,,,2,2,0,0,0,2,0,0,0,0,0,0,,886,21,907,1507
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1510,3,319,288,12,220,35,87,20,2,0,18,25,43,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,,1071,28,1099,1798
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1511,2,272,213,12,232,16,67,17,2,0,6,39,69,,,,,,,,,,,0,3,0,0,0,1,1,0,0,0,0,0,,950,274,1224,1448
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1512,3,310,330,8,240,20,75,23,0,0,17,42,45,,,,,,,,,,,1,1,0,0,0,3,1,0,0,0,0,0,,1116,33,1149,1629
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1513,4,343,412,22,404,46,105,23,3,0,29,50,144,,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,,1583,28,1611,2678
