CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,401,2,252,166,30,15,20,0,22,15,43,2,1,1,0,0,0,6,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,0,584,16,600,864
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,402,1,33,105,1,2,10,1,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,0,167,6,173,194
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,403,1,87,42,2,2,27,0,5,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,0,184,12,196,272
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,404,1,79,112,4,10,5,2,2,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,0,228,3,231,324
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,406,1,138,131,3,3,38,1,12,2,24,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,0,366,19,385,593
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,407,1,56,69,1,0,6,0,1,3,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,0,156,14,170,239
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,408,1,138,103,3,3,12,1,6,0,22,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,0,310,18,328,449
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,409,1,54,138,0,6,14,0,6,2,26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,0,249,7,256,324
1,18,NAYARIT,13,SANTA MARIA DEL ORO,13,SAN PEDRO LAGUNILLAS,410,1,152,181,0,1,49,0,2,7,44,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,0,448,25,473,671
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,411,3,138,372,49,78,32,10,64,63,129,7,2,2,0,0,1,3,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,0,979,83,1062,1533
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,412,4,206,635,134,132,27,6,98,89,181,6,1,4,0,0,0,0,2,1,7,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,2,1573,85,1660,2027
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,413,1,3,99,9,5,3,1,14,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,151,16,167,260
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,414,2,52,245,38,16,22,3,28,38,27,2,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,0,499,25,524,744
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,415,1,74,226,62,27,13,3,20,22,25,3,6,1,0,1,0,2,0,0,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,0,509,22,531,741
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,416,2,76,435,68,29,6,1,40,36,61,1,2,1,1,0,0,1,1,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,0,774,53,827,1214
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,417,2,24,93,11,16,13,1,9,31,13,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,0,221,28,249,340
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,418,1,24,122,9,8,5,2,16,30,31,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,0,261,18,279,399
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,419,1,13,228,6,24,9,0,25,24,12,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,0,372,23,395,530
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,420,1,17,138,35,4,7,1,23,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,0,255,12,267,389
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,421,3,48,711,135,21,24,3,94,43,44,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,1,1147,50,1198,1782
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,422,1,44,242,29,24,12,0,12,24,33,0,4,2,1,1,2,0,1,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,0,442,27,469,685
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,423,1,15,217,10,50,8,2,9,31,20,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,0,415,50,465,673
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,424,1,6,105,4,24,4,0,13,101,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,1,274,36,311,443
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,425,1,22,211,26,6,12,1,11,3,64,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,0,370,21,391,572
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,426,1,10,92,7,2,1,0,3,3,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,133,10,143,208
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,427,2,52,236,29,129,15,2,51,55,31,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,0,616,50,666,869
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,428,1,12,29,1,14,2,0,12,2,9,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,0,85,1,86,138
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,429,2,60,332,13,53,18,1,47,27,53,9,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,0,642,39,681,958
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,430,1,57,102,9,55,12,1,31,12,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,303,13,316,551
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,431,1,70,144,4,48,9,4,13,17,26,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,0,348,15,363,608
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,432,1,17,33,0,9,9,1,13,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,0,92,5,97,142
1,18,NAYARIT,13,SANTA MARIA DEL ORO,14,SANTA MARIA DEL ORO,433,3,122,413,25,117,7,7,46,51,294,7,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,0,1099,36,1135,1591
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,435,2,152,96,96,36,5,4,29,8,56,11,8,4,0,0,1,1,0,1,3,0,0,0,0,0,0,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,519,18,537,859
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,436,2,178,161,143,41,6,5,28,7,62,2,12,4,0,0,0,4,2,0,1,0,0,0,0,0,0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,661,22,683,1008
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,437,3,315,247,189,52,5,12,52,13,108,5,15,7,1,0,0,12,1,0,1,0,0,0,0,0,0,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1052,35,1087,1634
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,438,2,161,124,90,18,5,2,25,2,45,10,6,3,1,0,0,8,0,0,0,0,0,1,2,0,0,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,509,15,524,815
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,439,1,88,76,37,23,3,3,8,2,26,1,3,1,1,0,0,1,1,0,0,0,2,0,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,277,11,288,432
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,440,1,99,104,52,24,1,3,14,5,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,319,5,324,464
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,441,2,144,138,92,31,7,3,24,8,49,16,9,3,0,0,0,1,0,0,1,0,0,0,1,0,1,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,549,16,565,1001
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,442,2,170,185,110,76,7,5,22,10,65,7,14,5,0,0,0,0,4,0,2,0,0,0,0,0,0,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,713,18,732,1153
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,443,1,86,133,60,49,1,2,7,4,29,4,10,4,0,1,0,3,0,0,1,0,0,0,0,1,0,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,403,19,422,610
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,444,1,74,55,40,20,2,1,5,3,28,0,9,1,0,0,0,1,0,0,0,0,0,1,0,1,0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,248,8,256,325
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,445,1,42,64,26,17,3,0,6,2,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,189,4,193,248
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,446,1,99,73,62,23,5,1,6,4,35,4,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,333,11,344,454
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,447,1,114,120,74,30,3,4,6,3,36,0,5,2,0,0,0,2,1,0,1,0,0,0,0,0,0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,408,14,422,652
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,448,1,125,101,62,22,3,3,14,7,41,1,3,1,0,0,0,1,0,0,1,0,1,0,0,1,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,391,9,400,623
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,449,1,61,47,12,10,1,1,4,8,16,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,6,174,241
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,450,1,81,101,41,24,1,3,21,4,41,6,7,2,0,0,0,1,2,0,0,0,0,0,0,1,0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,343,9,352,512
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,451,2,137,145,73,46,5,8,52,6,96,3,6,2,0,0,1,3,2,1,1,0,0,0,0,2,0,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,607,13,621,967
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,452,2,167,183,52,31,3,10,27,9,88,4,2,2,0,0,0,1,0,0,0,0,0,1,0,1,0,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,584,29,613,342
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,453,1,58,45,21,10,1,0,7,6,17,1,4,2,0,0,0,2,0,0,0,1,0,0,0,0,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,179,5,184,229
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,454,1,38,21,37,14,1,0,1,0,12,3,5,0,0,0,0,2,0,0,0,0,0,0,1,0,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,139,2,141,200
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,455,1,70,83,55,30,3,4,12,8,29,4,8,0,0,0,0,3,0,0,0,0,0,0,0,1,0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,315,11,326,444
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,456,1,40,75,32,28,3,5,4,1,37,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,238,7,245,365
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,457,2,177,185,9,5,2,1,3,6,1,4,6,0,0,0,0,1,1,1,1,0,0,0,0,0,0,,,,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,581,23,604,922
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,458,1,204,244,21,6,1,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,614,6,620,748
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,459,2,77,334,42,5,0,9,5,1,10,0,3,1,0,1,0,4,1,0,1,0,0,1,0,0,0,,,,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,779,25,804,1044
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,460,2,29,184,17,4,2,1,0,4,2,0,1,1,0,0,0,2,1,0,0,0,1,0,0,2,0,,,,363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,614,22,636,857
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,461,1,36,115,9,3,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,373,10,383,522
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,462,1,13,22,2,1,1,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,107,9,116,173
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,463,1,128,180,11,27,2,3,10,1,7,1,5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,488,12,500,651
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,464,1,10,57,4,0,1,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,275,11,286,377
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,465,1,16,50,16,2,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442,25,467,716
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,466,1,39,84,8,1,2,3,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,,,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,408,13,421,589
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,467,1,11,54,75,3,0,0,1,2,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,207,13,220,288
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,468,1,27,96,80,7,0,2,11,1,7,0,3,1,0,0,0,2,0,0,0,0,0,0,1,0,0,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,314,14,328,486
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,469,1,25,134,107,19,1,4,4,2,5,0,7,2,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,336,8,344,531
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,470,2,34,160,228,10,4,2,11,7,17,1,7,2,1,0,1,1,1,0,2,0,0,0,0,0,0,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,515,19,534,813
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,471,1,36,119,67,6,25,6,10,1,10,0,1,1,0,0,0,3,0,0,0,0,0,1,6,1,1,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,323,16,339,514
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,472,1,30,145,86,8,19,17,10,2,22,1,3,0,0,0,0,1,0,0,2,0,0,0,6,0,1,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,415,29,444,675
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,473,1,43,103,84,5,23,10,16,4,17,1,3,0,0,0,0,2,0,1,0,0,0,0,3,1,2,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,357,17,374,548
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,474,1,40,121,85,10,14,12,9,9,22,3,1,0,0,0,0,0,0,0,0,0,0,0,9,0,2,,,,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,403,27,430,718
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,475,1,41,64,58,13,9,5,8,12,1,6,0,0,0,1,1,3,0,0,1,1,0,1,0,0,0,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,227,20,247,423
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,476,1,30,73,49,5,5,1,10,3,36,0,2,0,0,0,1,4,0,0,0,0,0,1,0,0,0,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,226,11,237,416
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,477,1,28,68,74,4,4,1,1,4,13,2,2,1,1,0,0,2,0,0,0,0,1,0,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,207,10,217,342
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,478,2,50,111,114,4,5,3,3,3,2,0,3,1,0,0,0,4,0,0,2,0,0,0,0,0,0,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,317,12,329,449
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,479,1,4,24,31,2,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,68,3,71,98
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,480,2,48,110,86,8,2,4,5,2,6,2,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,286,14,300,423
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,481,1,9,56,25,3,0,0,3,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,103,11,114,181
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,482,2,46,170,284,8,5,2,6,11,21,4,10,0,1,0,2,2,0,0,0,1,0,1,1,0,2,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,588,19,607,1008
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,483,2,49,263,236,18,9,3,10,5,24,3,5,2,0,0,0,5,0,1,2,0,0,1,1,0,0,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,645,29,674,1053
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,484,2,66,186,224,7,4,9,9,5,19,1,5,2,0,0,1,4,1,0,5,0,0,0,0,2,0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,557,22,579,894
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,485,1,104,129,73,55,35,4,11,9,20,2,3,0,0,0,0,3,0,0,1,0,0,2,2,0,0,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,461,10,471,744
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,486,1,49,65,45,4,13,1,5,1,10,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,204,15,219,345
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,487,2,121,185,224,22,15,5,6,7,34,1,4,1,0,0,0,6,0,0,2,0,0,0,1,0,0,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,644,16,660,1048
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,488,1,25,172,152,13,20,5,8,6,18,0,7,0,0,0,0,3,0,0,3,0,0,0,2,0,0,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,440,12,452,702
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,489,2,57,103,71,5,13,4,9,7,35,2,5,1,1,0,1,3,0,0,0,0,0,0,2,0,0,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,338,19,358,789
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,490,1,59,116,103,9,11,3,12,4,26,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,360,12,372,596
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,491,1,32,93,133,9,6,3,4,0,15,0,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,311,9,320,480
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,492,1,14,76,30,1,6,0,7,1,23,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,194,2,196,285
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,493,2,56,112,92,28,5,3,15,9,47,1,3,0,0,0,1,3,0,0,0,1,0,0,0,0,0,,,,176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,552,28,580,871
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,494,1,37,76,44,5,0,1,10,5,43,3,0,1,0,0,0,4,0,0,0,1,0,0,2,0,0,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,306,13,319,482
