CIRCUNSCRIPCION,﻿ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1383,2,163,209,117,250,224,8,23,17,2,2,0,1015,20,1035,1307
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1384,3,143,239,79,337,399,3,14,6,0,2,0,1222,61,1283,1838
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1385,3,82,315,117,428,316,4,8,11,8,3,0,1292,49,1341,2111
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1386,3,42,336,57,387,328,7,6,6,2,8,0,1179,50,1229,1648
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1387,2,61,99,51,197,235,5,5,7,7,1,0,668,28,696,987
5,16,MICHOACAN,13,ZITÁCUARO,62,OCAMPO,1388,3,102,174,56,345,410,11,21,22,12,7,0,1160,40,1200,1542
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2578,2,189,119,106,28,14,42,40,37,24,18,1,617,27,645,1314
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2579,2,199,210,133,31,15,37,40,46,20,28,0,759,47,806,1318
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2580,2,163,137,67,13,11,30,47,27,26,17,0,538,32,570,923
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2581,2,137,122,89,14,6,33,11,34,10,23,0,479,25,504,822
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2582,2,210,93,93,30,7,24,17,36,5,22,2,537,22,561,904
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2583,2,230,192,126,81,22,41,29,50,25,19,2,815,35,852,1465
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2584,6,406,320,395,88,32,77,119,113,47,39,4,1636,94,1734,2530
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2585,6,586,260,488,98,48,63,114,84,68,34,3,1843,113,1959,3921
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2586,2,156,139,132,28,10,37,30,36,25,18,0,611,27,638,994
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2587,2,225,134,147,30,16,20,20,47,39,29,2,707,37,746,1208
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2588,2,196,157,92,20,12,41,20,57,28,15,5,638,38,681,1103
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2589,2,150,133,76,25,11,32,19,38,22,14,0,520,31,551,906
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2590,1,112,93,47,17,8,17,14,17,19,11,0,355,14,369,592
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2591,2,155,177,81,23,7,64,24,46,26,19,2,622,34,658,1022
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2592,2,182,141,159,21,18,59,31,48,30,22,0,711,36,747,1331
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2593,2,130,115,111,27,14,48,30,22,12,16,1,525,34,560,970
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2594,2,122,148,127,25,14,51,48,52,19,21,1,627,42,670,1193
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2595,2,120,110,102,24,15,74,19,50,8,4,0,526,37,563,1044
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2596,2,87,96,58,16,9,31,37,38,18,18,0,408,32,440,798
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2597,2,149,113,152,36,27,51,46,25,29,17,0,645,38,683,1279
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2598,2,111,116,108,23,14,37,32,47,28,16,0,532,26,558,1093
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2599,2,134,118,90,22,9,29,25,44,31,20,1,522,39,562,1023
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2600,1,127,109,50,7,5,16,30,36,19,18,0,417,23,440,729
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2601,1,94,105,92,10,13,28,14,31,22,13,0,422,25,447,709
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2602,2,165,115,177,43,26,31,29,57,27,10,1,680,38,719,1420
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2603,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1124
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2604,2,122,100,72,9,7,44,14,33,15,12,0,428,23,451,756
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2605,2,136,89,88,17,17,40,25,47,30,11,2,500,24,526,901
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2606,2,103,80,106,16,12,14,23,30,20,20,2,424,32,458,850
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2607,2,130,119,102,26,20,30,51,56,42,25,0,601,33,634,1153
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2608,2,135,79,114,29,14,37,47,33,18,16,1,522,42,565,1184
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2609,2,138,166,141,30,18,63,21,45,30,11,0,663,52,715,1162
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2610,5,429,313,333,75,31,132,101,141,70,64,2,1689,85,1776,3035
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2611,2,95,70,118,35,19,21,19,36,30,10,0,453,26,479,979
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2612,2,100,116,120,35,22,20,25,23,15,13,1,489,20,510,949
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2613,2,185,112,127,33,13,37,32,46,65,22,0,672,45,717,1386
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2614,2,128,71,94,16,12,20,21,28,36,14,0,440,20,460,859
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2615,3,221,157,165,37,20,41,22,80,37,34,0,814,36,850,1507
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2616,2,132,111,173,18,7,13,60,39,45,10,0,608,33,641,1243
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2617,2,96,79,131,15,21,30,50,34,22,16,1,494,26,521,948
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2618,2,112,80,123,29,10,14,33,29,16,20,1,466,38,505,1024
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2619,2,152,83,133,50,12,34,42,28,21,16,1,571,43,615,1104
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2620,3,241,116,195,41,25,74,42,42,33,26,0,835,51,886,1788
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2621,1,24,107,66,9,5,3,2,5,1,3,0,225,10,235,353
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2622,3,117,294,331,34,21,27,22,39,26,17,0,928,86,1014,1845
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2623,2,98,182,161,89,23,14,21,21,9,23,0,641,34,675,1391
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2624,1,5,26,34,6,2,0,0,0,5,2,0,80,5,85,176
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2625,2,43,245,229,24,9,8,6,14,8,4,0,590,57,647,1143
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2626,2,44,216,304,27,18,6,12,9,12,2,0,650,61,711,1319
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2627,1,46,35,105,5,15,5,33,5,10,4,0,263,0,263,572
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2628,3,46,226,356,52,24,23,35,36,19,17,1,834,56,891,1929
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2629,4,309,335,393,78,42,38,52,83,25,22,2,1377,78,1457,2685
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2630,2,106,118,185,25,16,18,25,22,19,5,1,539,36,576,961
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2631,2,58,90,240,30,11,8,11,26,12,15,1,501,48,550,995
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2632,2,120,147,158,41,21,17,32,16,10,6,1,568,45,614,1257
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2633,1,30,73,171,5,16,3,9,8,5,1,1,321,21,343,705
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2634,2,20,194,211,17,6,4,19,14,6,2,0,493,41,534,894
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2635,2,23,277,114,9,7,3,6,9,4,0,0,452,42,494,940
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2636,2,68,288,233,10,12,3,26,14,12,6,0,672,64,736,1457
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2637,3,190,233,230,27,30,28,48,34,20,23,8,863,66,937,1753
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2638,4,327,336,386,63,30,39,62,89,31,23,2,1386,92,1480,2752
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2639,2,140,169,203,16,25,22,35,42,15,17,1,684,50,735,1360
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2640,4,228,304,386,43,39,21,78,68,34,28,0,1229,80,1309,2686
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2641,3,82,244,375,75,38,7,59,46,56,7,1,989,96,1086,1905
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2642,3,70,238,458,61,44,13,67,31,12,7,0,1001,121,1122,1993
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2643,4,241,396,380,37,39,40,48,94,35,33,0,1343,91,1434,2770
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2644,4,323,184,356,53,40,36,59,93,44,26,0,1214,97,1311,2355
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2645,3,253,208,233,32,36,25,45,45,36,50,1,963,38,1002,1889
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2646,2,131,236,170,32,23,15,18,32,8,15,2,680,37,719,1384
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2647,1,15,135,165,10,6,3,5,14,1,2,0,356,10,366,589
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2648,1,33,154,108,4,5,2,7,5,2,4,0,324,11,335,452
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2649,2,39,93,151,9,6,0,5,7,8,5,0,323,13,336,1092
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2650,3,161,301,251,25,39,20,48,63,29,21,0,958,63,1021,1998
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2651,3,188,232,205,59,35,9,28,53,11,9,0,829,64,893,1607
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2652,3,62,353,358,17,29,24,68,50,21,12,1,994,54,1049,1704
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2653,2,26,140,217,25,2,4,19,5,5,13,0,456,28,484,820
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2654,3,236,200,148,40,30,27,45,41,9,5,1,781,64,846,1627
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2655,2,129,150,269,22,24,3,45,27,7,6,2,682,53,737,1300
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2656,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,420
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2657,2,54,133,156,5,9,1,18,1,1,0,1,378,40,419,780
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2658,4,183,204,432,48,43,22,120,45,20,18,0,1135,69,1204,2382
5,16,MICHOACAN,13,ZITÁCUARO,113,ZITÁCUARO,2659,1,41,74,100,6,2,1,1,2,4,1,0,232,16,248,419
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1440,4,128,321,642,23,24,20,36,63,61,10,0,1328,93,1421,1724
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1441,2,59,177,371,17,13,7,20,40,41,2,0,747,46,793,1092
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1442,2,43,189,319,16,7,14,8,31,40,7,0,674,26,700,922
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1443,2,49,238,366,18,22,17,19,32,51,3,0,815,40,855,1208
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1444,2,91,212,311,9,11,13,11,33,34,7,1,732,32,765,1020
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1445,3,88,253,549,18,20,27,19,38,59,7,0,1078,50,1128,1665
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1446,3,61,242,778,23,18,14,17,41,62,1,0,1257,52,1309,1913
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1447,2,32,138,461,16,10,25,19,21,36,10,0,768,36,804,1186
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1448,3,67,231,682,24,18,62,19,36,80,5,0,1224,51,1275,1985
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1449,4,9,23,622,3,3,5,7,60,18,0,0,750,23,773,2332
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1450,3,119,138,479,11,12,18,48,27,73,6,0,931,81,1012,1817
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1451,3,105,364,612,30,32,33,32,55,51,13,0,1327,60,1387,1412
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1452,2,40,226,473,1,4,6,22,4,39,1,0,816,11,827,1462
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1453,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1001
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1454,2,51,172,495,5,7,14,19,4,14,3,0,784,36,820,1113
5,16,MICHOACAN,14,URUAPAN NORTE,66,PARACHO,1455,3,17,116,546,9,9,136,33,14,107,3,0,990,99,1089,1778
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2175,3,72,214,389,23,37,9,22,33,26,3,1,828,45,874,2154
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2176,2,352,47,73,3,12,16,23,57,17,6,2,606,45,653,1144
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2177,3,158,158,238,11,46,15,22,34,16,6,1,704,52,757,1635
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2178,2,60,110,80,8,33,6,10,22,8,4,1,341,17,359,805
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2179,3,145,152,235,21,32,30,38,72,29,12,0,766,35,801,1724
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2180,2,96,150,169,15,27,13,22,44,21,3,0,560,19,579,1287
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2181,3,125,191,162,9,31,12,20,37,27,6,0,620,23,643,1543
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2182,3,299,88,116,9,17,27,28,63,26,10,0,683,50,733,1532
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2183,1,88,70,105,9,13,7,24,31,15,9,1,371,28,400,743
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2184,3,182,192,226,19,40,11,30,46,25,15,1,786,51,838,2058
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2185,4,381,256,246,19,59,27,67,81,37,18,2,1191,76,1269,2861
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2186,3,321,270,378,36,50,38,41,104,39,26,1,1303,84,1388,1411
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2187,2,172,135,159,5,30,5,21,30,22,8,2,587,32,621,1260
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2188,2,140,98,164,6,29,9,20,26,20,5,0,517,33,550,1181
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2189,3,119,186,171,14,27,17,21,41,18,9,0,623,31,654,1511
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2190,2,100,132,159,8,23,12,16,20,15,4,0,489,30,519,1075
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2191,2,135,75,110,7,28,23,12,27,13,5,0,435,21,456,892
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2192,2,118,83,124,9,34,15,19,25,27,13,2,467,30,499,958
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2193,2,112,106,117,10,31,10,8,34,24,9,0,461,31,492,941
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2194,2,111,102,131,17,18,12,25,35,34,4,1,489,7,497,1108
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2195,5,88,374,462,32,40,17,29,43,23,6,3,1114,48,1165,3115
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2196,3,98,173,292,19,24,19,23,38,27,14,0,727,39,766,1869
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2197,3,82,150,278,23,30,3,18,53,17,5,0,659,33,692,1697
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2198,3,73,178,288,41,31,9,15,43,14,7,0,699,50,749,1743
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2199,2,169,81,145,6,11,9,20,26,23,4,1,494,12,507,930
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2200,2,113,86,122,7,19,14,16,37,40,7,0,461,36,497,1007
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2201,2,227,93,90,7,20,15,26,50,25,8,1,561,41,603,1037
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2202,2,102,97,82,3,20,12,9,32,26,3,0,386,31,417,932
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2203,2,120,79,131,6,19,11,29,38,31,6,1,470,25,496,1095
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2204,1,135,69,85,7,14,14,7,20,23,7,0,381,16,397,724
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2205,1,126,68,55,6,7,7,19,24,14,2,1,328,23,352,653
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2206,2,140,138,156,17,30,19,24,33,17,9,3,583,33,619,1363
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2208,2,123,102,101,5,25,7,24,40,26,15,4,468,29,501,1148
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2209,2,103,75,133,13,23,17,14,21,13,5,0,417,26,443,1090
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2210,3,128,165,146,13,23,21,39,40,14,9,1,598,27,626,1567
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2211,2,126,128,123,7,12,18,20,30,40,12,1,516,37,554,1005
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2212,2,130,71,95,6,15,21,12,35,25,9,0,419,23,442,882
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2213,2,184,102,90,4,22,21,20,42,25,6,0,516,33,549,1148
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2214,2,152,105,93,9,25,15,20,38,29,15,1,501,26,528,968
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2215,1,154,53,51,6,17,12,21,38,22,8,1,382,35,418,733
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2216,1,179,43,51,2,13,4,22,18,9,3,1,344,27,372,625
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2217,1,147,43,62,1,16,9,27,28,32,6,0,371,35,406,686
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2218,2,65,173,201,11,21,5,14,26,23,2,0,541,33,574,1500
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2219,6,215,345,473,45,45,23,86,62,112,19,0,1425,84,1509,3786
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2220,2,229,67,60,7,11,8,18,56,21,8,0,485,27,512,871
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2221,1,156,63,41,1,8,12,24,27,14,7,1,353,23,377,652
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2222,2,142,76,57,6,16,6,18,27,24,9,4,381,18,403,827
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2223,1,125,50,55,7,19,6,18,29,19,8,0,336,29,365,672
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2224,2,117,53,102,6,17,9,23,25,15,4,2,371,38,411,834
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2225,2,124,114,253,7,28,10,26,37,28,22,0,649,41,690,1334
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2226,2,194,108,156,17,30,24,35,35,41,8,0,648,53,701,1430
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2227,2,130,119,104,11,26,15,20,24,40,10,3,499,41,543,1190
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2228,2,143,97,87,9,25,23,18,24,28,16,0,470,23,493,1084
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2229,4,429,201,209,19,64,42,60,103,73,35,5,1235,96,1336,2824
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2230,3,108,157,225,11,48,22,31,21,21,8,0,652,44,696,1895
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2231,3,146,154,228,13,42,24,29,50,22,13,2,721,51,774,1957
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2236,1,180,54,46,3,14,4,8,32,12,6,0,359,22,381,682
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2237,1,95,21,27,1,3,2,13,8,14,6,0,190,14,204,373
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2238,3,404,237,270,19,41,38,48,75,55,26,4,1213,70,1287,1017
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2295,3,170,251,370,19,29,7,15,18,15,3,0,897,39,936,1746
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2296,3,154,243,371,14,45,3,21,19,7,4,0,881,39,920,1658
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2297,3,77,137,244,13,63,17,42,60,11,15,0,679,39,718,1834
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2298,3,100,107,185,19,48,5,16,44,9,3,0,536,21,557,1595
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2299,3,60,297,351,11,2,3,7,15,15,1,0,762,21,783,1740
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2300,4,22,369,439,22,21,5,11,9,32,1,0,931,54,985,2334
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2301,2,58,112,183,3,5,4,4,9,3,2,0,383,11,394,860
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2302,1,37,148,186,4,3,3,2,5,1,0,0,389,14,403,719
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2303,2,36,194,253,10,19,3,2,22,6,1,0,546,21,567,1159
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2304,3,46,234,380,8,8,5,18,22,18,0,1,739,21,761,1546
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2305,3,87,318,196,7,54,2,22,2,4,0,0,692,22,714,1681
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2306,2,129,192,76,10,31,2,11,14,5,0,0,470,9,479,1116
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2307,1,15,49,84,0,3,2,6,14,5,1,1,179,9,189,384
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2308,2,39,132,134,12,24,5,11,29,13,6,0,405,19,424,830
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2309,4,123,297,233,15,47,18,38,75,34,7,0,887,44,931,2317
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2310,3,96,179,236,12,38,7,27,12,9,4,1,620,33,654,1302
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,457,3,418,525,137,18,16,15,18,24,0,20,1,1191,54,1246,1667
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,458,2,293,345,90,13,14,7,19,25,0,26,0,832,26,858,1118
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,459,1,135,23,126,1,2,0,0,7,0,14,0,308,7,315,444
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,460,1,115,76,67,5,3,2,5,5,0,18,0,296,13,309,424
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,461,3,414,288,356,29,19,21,16,24,0,15,0,1182,38,1220,1650
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,462,1,159,129,30,11,3,1,2,0,0,0,0,335,0,335,516
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,463,2,355,272,233,28,11,11,9,43,0,12,0,974,72,1046,1371
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,464,3,399,353,443,11,14,7,38,11,0,9,0,1285,93,1378,2015
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,465,2,244,136,171,11,19,13,18,42,0,17,0,671,80,751,981
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,466,1,104,212,157,12,10,5,7,7,0,10,0,524,22,546,679
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,647,4,236,661,605,33,66,22,8,51,0,33,0,1715,87,1802,2521
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,648,2,43,334,156,10,16,3,8,13,0,2,0,585,37,622,857
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,649,1,46,247,80,5,5,6,2,12,0,2,0,405,14,419,638
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,650,4,95,737,472,56,16,6,4,11,0,18,0,1415,55,1470,2020
5,16,MICHOACAN,15,PÁTZCUARO,49,LAGUNILLAS,802,2,584,152,146,1,10,7,2,16,0,2,0,920,35,955,1280
