CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN_PRD,PRI_PVEM_PD_NVA_ALIANZA,PT,MORENA,ES,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1339,B,200,248,6,18,8,8,0,488,11,499,703,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TLAHUALILO/GOBERNADOR/ACTAS DE ESCRUTINIO/TLAHUALILO_AEC_GOB_1339B.pdf
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1340,B,146,209,2,12,2,2,0,373,3,376,536,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TLAHUALILO/GOBERNADOR/ACTAS DE ESCRUTINIO/TLAHUALILO_AEC_GOB_1340B.pdf
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1341,B,142,290,5,15,4,0,0,456,3,459,661,Grupo de Recuento,,,
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1342,B,63,61,0,1,2,3,0,130,2,132,289,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TLAHUALILO/GOBERNADOR/ACTAS DE ESCRUTINIO/TLAHUALILO_AEC_GOB_1342B.pdf
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1344,B,84,480,0,5,1,0,0,570,2,572,342,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TLAHUALILO/GOBERNADOR/ACTAS DE ESCRUTINIO/TLAHUALILO_AEC_GOB_1344B.pdf
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1346,B,109,231,2,4,1,6,0,353,11,364,546,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TLAHUALILO/GOBERNADOR/ACTAS DE ESCRUTINIO/TLAHUALILO_AEC_GOB_1346B.pdf
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1347,B,208,179,1,16,3,0,0,407,7,414,546,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TLAHUALILO/GOBERNADOR/ACTAS DE ESCRUTINIO/TLAHUALILO_AEC_GOB_1347B.pdf
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1347,E01,30,47,0,2,0,3,0,82,4,86,106,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TLAHUALILO/GOBERNADOR/ACTAS DE ESCRUTINIO/TLAHUALILO_AEC_GOB_1347E1.pdf
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1349,B,90,89,0,14,1,2,0,196,1,197,310,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TLAHUALILO/GOBERNADOR/ACTAS DE ESCRUTINIO/TLAHUALILO_AEC_GOB_ 1349B.pdf
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1350,B,53,39,1,6,3,1,0,103,2,105,175,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TLAHUALILO/GOBERNADOR/ACTAS DE ESCRUTINIO/TLAHUALILO_AEC_GOB_1350B.pdf
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1352,B,170,297,13,7,0,3,0,490,7,497,637,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TLAHUALILO/GOBERNADOR/ACTAS DE ESCRUTINIO/TLAHUALILO_AEC_GOB_1352B.pdf
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1353,B,185,210,7,24,1,1,0,428,10,438,588,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TLAHUALILO/GOBERNADOR/ACTAS DE ESCRUTINIO/TLAHUALILO_AEC_GOB_1353B.pdf
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1353,C01,172,209,11,17,2,1,0,412,9,421,588,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TLAHUALILO/GOBERNADOR/ACTAS DE ESCRUTINIO/TLAHUALILO_AEC_GOB_1353C1.pdf
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1354,B,145,112,3,6,1,0,0,267,7,274,391,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TLAHUALILO/GOBERNADOR/ACTAS DE ESCRUTINIO/TLAHUALILO_AEC_GOB_1354B.pdf
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1354,C01,162,113,2,5,0,1,0,283,7,290,390,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TLAHUALILO/GOBERNADOR/ACTAS DE ESCRUTINIO/TLAHUALILO_AEC_GOB_1354C1.pdf
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1355,B,55,106,1,3,1,1,0,167,1,168,240,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TLAHUALILO/GOBERNADOR/ACTAS DE ESCRUTINIO/TLAHUALILO_AEC_GOB_1355B.pdf
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1356,B,94,72,1,4,0,0,0,171,1,172,205,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TLAHUALILO/GOBERNADOR/ACTAS DE ESCRUTINIO/TLAHUALILO_AEC_GOB_1356B.pdf
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1357,B,83,225,2,16,6,2,0,334,6,340,489,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TLAHUALILO/GOBERNADOR/ACTAS DE ESCRUTINIO/TLAHUALILO_AEC_GOB_1357B.pdf
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1357,C01,97,212,3,21,6,3,0,342,5,347,489,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TLAHUALILO/GOBERNADOR/ACTAS DE ESCRUTINIO/TLAHUALILO_AEC_GOB_1357C1.pdf
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1358,B,106,171,4,19,1,2,0,303,3,306,437,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TLAHUALILO/GOBERNADOR/ACTAS DE ESCRUTINIO/TLAHUALILO_AEC_GOB_1358B.pdf
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1358,C01,109,166,2,25,4,2,0,308,9,317,436,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TLAHUALILO/GOBERNADOR/ACTAS DE ESCRUTINIO/TLAHUALILO_AEC_GOB_1358C1.pdf
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1359,B,111,212,1,4,1,0,0,329,2,331,466,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/TLAHUALILO/GOBERNADOR/ACTAS DE ESCRUTINIO/TLAHUALILO_AEC_GOB_1359B.pdf
1,10,DURANGO,9,MAPIMI,37,TLAHUALILO,1359,C01,117,167,2,1,2,1,0,290,4,294,465,Grupo de Recuento,,,
1,10,DURANGO,9,MAPIMI,13,MAPIMI,1392,B,142,151,1,17,0,1,0,312,17,329,658,Grupo de Recuento,,,
1,10,DURANGO,9,MAPIMI,13,MAPIMI,1393,B,105,128,0,6,0,0,0,239,7,246,460,Acta casilla,,,
1,10,DURANGO,9,MAPIMI,13,MAPIMI,1393,C01,100,117,2,5,0,0,0,224,9,233,459,Acta casilla,,,
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,446,B,73,148,1,5,1,7,0,235,6,241,737,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0446B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,446,C01,88,178,3,4,0,5,0,278,10,288,737,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0446C1.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,446,C02,95,141,0,8,4,7,0,255,5,260,737,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0446C2.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,446,C03,78,177,3,3,1,2,0,264,5,269,737,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0446C3.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,446,C04,82,152,2,5,1,2,1,244,6,251,737,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0446C4.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,446,C05,105,148,0,5,4,2,1,264,7,272,737,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0446C5.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,446,C06,95,149,2,16,2,1,0,265,4,269,737,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0446C6.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,446,C07,80,162,0,5,5,4,0,256,3,259,737,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0446C7.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,446,C08,83,141,1,5,3,5,0,238,3,241,737,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0446C8.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,446,C09,85,175,1,4,3,6,0,274,4,278,736,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0446C9.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,446,SMR01,161,175,3,11,3,3,0,356,3,359,0,Acta casilla,,,
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,450,B,167,104,1,9,1,2,0,284,5,289,478,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0450B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,450,C01,175,70,2,10,3,5,0,265,5,270,478,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0450C1.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,451,B,134,130,2,11,4,1,0,282,7,289,520,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0451B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,451,C01,131,117,1,13,3,8,0,273,5,278,520,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0451C1.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,556,B,58,118,2,1,0,0,0,179,1,180,414,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0556B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,557,B,31,57,2,1,0,0,0,91,2,93,133,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0557B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,558,B,77,213,1,2,2,0,0,295,7,302,611,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0558B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,558,E01,68,229,2,4,0,0,0,303,1,304,494,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0558E1.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,559,B,89,214,2,4,4,0,2,313,3,318,637,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0559B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,559,C01,101,208,9,9,0,0,0,327,7,334,637,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0559C1.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,560,B,93,215,10,10,1,0,0,329,10,339,601,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0560B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,560,C01,68,205,10,9,4,0,1,296,5,302,601,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0560C1.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,561,B,162,234,9,37,1,1,0,444,8,452,730,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0561B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,561,E01,72,180,18,4,2,0,1,276,4,281,522,Acta casilla,,,
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,561,E01C01,54,212,18,0,1,1,1,286,4,291,522,Acta casilla,,,
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,562,B,77,178,3,11,2,0,0,271,7,278,564,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0562B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,562,C01,70,166,5,12,1,0,0,254,1,255,563,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0562C1.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,563,B,117,163,2,2,1,0,0,285,4,289,514,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0563B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,564,B,61,119,5,11,2,0,3,198,1,202,455,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0564B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,564,C01,87,114,8,5,0,1,0,215,4,219,455,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0564C1.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,565,B,115,170,7,0,1,0,0,293,8,301,495,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0565B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,565,C01,112,146,4,4,0,0,0,266,5,271,494,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0565C1.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,566,B,85,251,12,4,1,0,0,353,7,360,626,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0566B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,566,C01,82,235,7,6,1,0,0,331,13,344,626,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0566C1.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,567,B,100,181,10,12,1,0,2,304,7,313,683,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0567B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,567,C01,102,217,8,6,1,0,0,334,5,339,682,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0567C1.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,568,B,50,164,1,9,2,0,0,226,4,230,379,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0568B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,569,B,78,207,2,8,1,0,0,296,4,300,551,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0569B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,569,C01,88,185,4,10,0,2,0,289,8,297,551,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0569C1.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,570,B,132,269,4,11,2,0,0,418,6,424,737,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0570B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,571,B,60,134,2,0,1,2,0,199,8,207,388,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0571B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,571,C01,61,145,80,1,0,0,1,287,8,296,387,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0571C1.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,571,E01,119,201,2,8,1,1,0,332,6,338,532,Acta casilla,,,
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,572,B,49,147,2,7,1,1,0,207,10,217,507,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0572B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,572,C01,56,141,1,3,0,0,0,201,8,209,506,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0572C1.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,573,B,37,185,1,4,0,2,0,229,7,236,372,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0573B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,573,E01,39,118,3,4,0,0,0,164,4,168,319,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0573E1.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,574,B,82,242,3,3,0,1,0,331,8,339,673,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0574B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,574,C01,99,227,0,4,1,3,0,334,24,358,673,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0574C1.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,574,C02,66,294,3,6,1,1,0,371,5,376,672,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_574C2.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,575,B,71,156,0,12,3,0,0,242,5,247,516,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0575B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,576,B,33,141,0,2,1,0,0,177,6,183,362,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0576B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,577,B,58,246,4,6,0,0,0,314,5,319,669,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0577B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,578,B,97,178,0,17,1,1,0,294,7,301,664,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0578B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,579,B,83,170,2,8,0,0,0,263,6,269,633,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0579B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,579,C01,87,149,4,6,0,7,0,253,6,259,633,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0579C1.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,580,B,49,165,2,3,3,1,0,223,3,226,390,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0580B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,580,C01,52,152,1,5,0,3,0,213,8,221,389,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0580C1.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,581,B,56,168,18,1,1,0,0,244,2,246,558,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0581B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,581,C01,36,175,21,2,1,0,0,235,8,243,558,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/CONSTANCIAS DE RECUENTO/0581C1.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,581,C02,58,218,17,2,0,0,0,295,0,295,558,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0581C2.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,582,B,120,173,1,6,0,0,0,300,10,310,567,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/GÓMEZ PALACIO/GOBERNADOR/ACTAS DE ESCRUTINIO/GÓMEZ PALACIO_AEC_GOB_0582B.pdf
1,10,DURANGO,10,GOMEZ PALACIO,6,GOMEZ PALACIO,582,C01,120,177,3,6,1,1,0,308,3,311,566,Acta casilla,,,
