CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PLC,PAN_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,CAND_IND8,CAND_IND9,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,377,B,1,0,B,172,73,3,3,0,4,9,59,126,3,1,2,0,1,0,,,456,0,10,466,572,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/377 B.JPG
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,377,C,1,0,C01,159,92,6,6,2,1,6,85,100,4,0,1,2,1,2,,,467,0,15,482,571,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/377 C1.JPG
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,378,B,1,0,B,269,73,5,1,2,1,3,56,117,0,2,3,0,0,0,,,532,0,16,548,684,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/378 B.JPG
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,378,C,1,0,C01,227,185,1,2,3,3,4,75,118,2,3,2,1,1,1,,,628,0,29,657,684,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/378 C1.JPG
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,379,B,1,0,B,215,78,5,1,3,3,3,36,167,2,1,0,0,2,0,,,516,0,15,531,614,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/379 B.JPG
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,379,C,1,0,C01,200,55,8,2,3,1,5,35,160,2,1,3,0,0,0,,,475,0,29,504,613,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/379 C1.JPG
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,380,B,1,0,B,108,61,0,0,0,0,0,4,107,0,0,4,0,0,0,,,284,0,3,287,748,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/19.PDF
 ,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,380,C,1,0,C01,108,72,1,6,2,0,9,2,87,1,2,2,0,0,0,,,292,0,8,300,747,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/380 C1.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,381,B,1,0,B,87,188,4,7,49,1,7,17,0,0,20,11,3,0,0,,,394,0,16,410,576,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/381 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,381,C,1,0,C01,82,156,3,4,55,6,8,18,4,1,30,3,2,0,0,,,372,0,7,379,576,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/381 C1.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,381,C,2,0,C02,85,174,3,8,48,2,4,12,1,2,24,5,5,1,0,,,374,0,16,390,575,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/381 C2.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,382,B,1,0,B,69,182,1,10,37,1,0,22,0,0,7,11,3,0,0,,,343,0,0,343,607,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/382 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,382,C,1,0,C01,74,170,1,8,29,4,4,18,0,0,14,5,2,0,0,,,329,0,11,340,607,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/18.PDF
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,382,C,2,0,C02,75,111,2,15,35,1,4,11,0,2,1,3,1,0,0,,,261,0,14,275,606,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/382 C2.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,382,C,3,0,C03,99,147,2,5,37,3,1,15,0,2,19,5,6,5,0,,,346,0,15,361,606,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/382 C3.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,382,C,4,0,C04,53,143,4,11,24,1,9,17,1,1,12,9,1,1,0,,,287,0,10,297,606,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/382 C4.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,383,B,1,0,B,74,198,3,3,55,4,10,20,0,0,19,5,0,3,0,,,394,0,10,404,485,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/383 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,383,C,1,0,C01,83,196,3,1,43,1,6,15,0,0,23,19,0,0,0,,,390,0,13,403,484,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/383 C1.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,384,B,1,0,B,79,180,5,9,61,3,8,14,0,2,9,7,3,1,0,,,381,0,13,394,484,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/384 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,384,C,1,0,C01,80,175,4,7,63,4,11,15,2,3,14,7,2,0,0,,,387,0,10,397,483,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/384 C1.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,385,B,1,0,B,128,165,3,2,4,1,0,14,0,0,0,2,0,0,0,,,319,0,2,321,338,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/385 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,386,B,1,0,B,35,160,1,24,0,1,1,25,1,0,0,0,0,0,0,,,248,0,6,254,389,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/386 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,387,B,1,0,B,41,137,2,12,17,2,3,33,3,0,0,3,0,0,0,,,253,0,7,260,272,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/387 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,388,B,1,0,B,102,170,0,0,12,2,2,96,27,1,1,2,1,0,0,,,416,0,19,435,563,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/388 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,388,C,1,0,C01,90,176,1,6,17,6,8,81,15,1,1,4,3,0,0,,,409,0,16,425,563,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/388 C1.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,388,C,2,0,C02,94,201,3,7,9,7,5,44,28,0,1,4,0,1,0,,,404,0,0,404,563,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/388 C2.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,388,C,3,0,C03,90,168,3,4,24,4,4,74,20,1,2,5,1,2,0,,,402,0,20,422,562,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/388 C3.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,389,B,1,0,B,99,185,3,28,14,5,6,54,4,0,0,7,1,0,0,,,406,0,13,419,545,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/389 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,389,C,1,0,C01,121,146,1,16,10,10,4,55,3,0,1,1,3,0,0,,,371,0,11,382,545,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/389 C1.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,390,B,1,0,B,104,148,2,1,5,1,0,8,0,0,5,4,1,0,0,,,279,0,7,286,323,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/390 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,391,B,1,0,B,60,103,4,2,22,2,5,33,1,0,0,3,3,0,0,,,238,0,7,245,343,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/391 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,392,B,1,0,B,45,92,1,12,2,0,4,3,0,0,7,0,2,0,0,,,168,0,5,173,179,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/392 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,393,B,1,0,B,39,54,4,1,1,0,3,2,0,0,9,1,2,1,0,,,117,0,6,123,151,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/393 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,394,B,1,0,B,176,291,9,5,69,3,7,57,3,0,7,8,4,2,0,,,641,0,16,657,721,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/394 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,395,B,1,0,B,43,195,12,1,17,1,2,66,5,1,7,4,0,0,0,,,354,0,9,363,433,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/395 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,395,C,1,0,C01,49,154,17,1,33,3,1,74,7,0,8,6,0,0,0,,,353,0,16,369,432,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/395 C1.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,396,B,1,0,B,85,212,13,2,32,2,3,13,3,0,21,7,1,0,0,,,394,0,22,416,499,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/396 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,397,B,1,0,B,103,249,1,9,44,4,4,32,0,0,11,12,4,2,0,,,475,0,0,475,636,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/397 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,398,B,1,0,B,63,144,0,8,20,1,5,7,0,0,31,5,5,0,0,,,289,0,23,312,381,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/398 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,398,C,1,0,C01,64,153,4,3,15,3,0,17,2,1,26,4,6,1,0,,,299,0,25,324,381,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/398 C1.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,399,B,1,0,B,92,171,5,1,23,4,21,30,0,0,17,6,2,3,0,,,375,0,28,403,480,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/399 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,400,B,1,0,B,242,238,2,21,6,1,2,5,0,1,5,5,2,1,0,,,531,0,16,547,614,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/400 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,400,C,1,0,C01,176,296,0,15,7,1,6,14,0,2,3,6,4,0,0,,,530,0,14,544,614,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/400 C1.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,401,B,1,0,B,215,247,10,2,15,0,1,9,0,0,2,8,3,1,0,,,513,0,17,530,593,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/401 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,401,C,1,0,C01,176,291,0,1,9,1,0,6,0,3,4,16,4,0,0,,,511,0,14,525,593,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/401 C1.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,402,B,1,0,B,26,101,0,3,6,1,1,21,0,1,0,3,1,0,0,,,164,0,8,172,713,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/402 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,403,B,1,0,B,156,160,0,1,13,2,18,16,0,0,1,7,1,2,1,,,378,0,17,395,645,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/403 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,403,C,1,0,C01,173,180,2,2,15,4,4,16,0,0,2,3,2,0,0,,,403,0,24,427,645,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/18.PDF
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,404,B,1,0,B,99,142,0,0,24,1,14,16,0,0,1,2,2,0,0,,,301,0,16,317,393,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/404 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,404,C,1,0,C01,95,157,1,3,21,2,7,15,0,0,1,4,1,1,0,,,308,0,10,318,392,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/404 C1.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,405,B,1,0,B,43,81,1,0,4,0,2,0,0,0,0,0,0,0,0,,,131,0,2,133,714,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/405 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,406,B,1,0,B,107,154,2,3,23,2,8,4,1,7,0,2,1,1,0,,,315,0,11,326,532,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/406 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,407,B,1,0,B,100,139,6,3,9,5,1,54,3,0,5,3,3,1,0,,,332,0,0,332,395,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/407 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,407,C,1,0,C01,89,174,3,2,4,1,0,41,1,0,3,3,2,1,0,,,324,0,5,329,394,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/407 C1.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,408,B,1,0,B,121,224,3,0,4,0,0,35,0,1,3,8,2,0,0,,,401,0,6,407,454,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/408 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,409,B,1,0,B,88,157,0,0,0,0,0,88,0,2,0,0,0,0,0,,,335,0,8,343,396,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/409 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,409,C,1,0,C01,81,152,2,2,8,3,2,70,1,4,1,3,1,0,0,,,330,0,12,342,396,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/409 C1.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,410,B,1,0,B,125,254,3,7,17,0,17,169,5,2,4,4,0,1,0,,,608,0,11,619,721,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/410 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,410,C,1,0,C01,142,227,4,4,14,4,5,196,5,2,2,2,0,0,0,,,607,0,16,623,721,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/410 C1.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,411,B,1,0,B,89,129,0,1,0,0,34,0,0,0,0,0,1,0,0,,,254,0,5,259,287,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/411 B.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,411,E,1,0,E01,79,190,0,12,4,4,4,101,2,0,0,3,2,0,0,,,401,0,13,414,462,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/411 E1C0.JPG
 ,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,412,B,1,0,B,104,121,3,12,10,2,0,55,0,0,2,3,2,0,0,,,314,0,5,319,329,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/412 B.JPG
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,428,B,1,0,B,13,235,97,1,2,22,8,147,1,1,3,5,1,1,0,,,537,0,13,550,658,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/428 B.JPG
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,428,C,1,0,C01,14,211,79,1,2,37,0,147,0,0,3,7,2,1,0,,,504,0,18,522,658,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/428 C1.JPG
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,429,B,1,0,B,11,172,125,5,1,41,4,152,1,0,52,186,5,0,0,,,755,0,0,755,659,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/20.PDF
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,429,C,1,0,C01,34,175,140,0,5,0,0,154,1,0,0,0,0,0,0,,,509,0,14,523,659,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/429 C1.JPG
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,429,C,2,0,C02,0,0,128,0,3,0,0,166,0,0,43,196,0,0,0,,,536,0,20,556,659,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/429 C2.JPG
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,430,B,1,0,B,7,114,100,1,1,35,1,62,3,0,0,2,0,0,0,,,326,0,13,339,401,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/430 B.PDF
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,431,B,1,0,B,16,165,192,3,1,78,3,94,6,0,6,3,1,0,0,,,568,0,17,585,709,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/431 B.JPG
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,432,B,1,0,B,7,102,120,0,3,15,1,93,0,0,0,3,1,0,0,,,345,0,21,366,408,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/432 B.JPG
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,433,B,1,0,B,5,176,129,1,0,31,1,145,2,0,0,0,0,0,0,,,490,0,0,490,576,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/433 B.JPG
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,434,B,1,0,B,8,78,30,0,0,0,0,39,0,0,0,0,0,0,0,,,155,0,3,158,180,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/434 B.JPG
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,435,B,1,0,B,5,136,50,1,3,41,0,202,1,1,1,10,1,2,0,,,454,0,0,454,589,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/435 B.JPG
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,436,B,1,0,B,3,32,12,0,2,8,1,28,0,0,1,3,0,0,0,,,90,0,6,96,99,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/436 B.JPG
 ,4,CAMPECHE,20,PALIZADA,7,PALIZADA,439,B,1,0,B,2,286,62,1,4,13,4,237,0,0,0,4,2,0,0,,,615,0,8,623,723,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/439 B.PDF
 ,4,CAMPECHE,7,TENABO,8,TENABO,440,B,1,0,B,55,126,2,3,4,5,7,189,0,0,0,3,1,2,0,,,397,0,5,402,507,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/440 B.JPG
 ,4,CAMPECHE,7,TENABO,8,TENABO,440,C,1,0,C01,48,110,2,6,1,3,3,200,0,0,1,0,1,0,0,,,375,0,5,380,506,ACTA CASILLA,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/440 C1.JPG
 ,4,CAMPECHE,7,TENABO,8,TENABO,440,C,2,0,C02,62,131,1,7,3,3,14,164,0,1,0,6,0,1,0,,,393,0,13,406,506,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/07.PDF
 ,4,CAMPECHE,7,TENABO,8,TENABO,441,B,1,0,B,62,162,0,4,3,4,1,222,1,0,0,0,2,1,0,,,462,0,5,467,548,ACTA LEVANTADA EN CONSEJO,,,HTTP://WWW.IEEC.ORG.MX/DOCUMENTACION/PROCESOS/2017-2018/ACTAS/AYUNTAMIENTOS/CONSEJOS/07.PDF
