CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,26,SONORA,3,CABORCA,14,BENJAMIN HILL,67,B,77,67,0,0,11,93,2,4,0,15,3,0,1,0,0,0,0,0,0,273,0,273,445,Grupo de Recuento,,,
1,26,SONORA,3,CABORCA,14,BENJAMIN HILL,67,C01,83,74,0,1,12,97,1,4,0,6,2,1,3,0,0,0,0,0,0,284,0,284,444,Grupo de Recuento,,,
1,26,SONORA,3,CABORCA,14,BENJAMIN HILL,68,B,99,105,0,0,5,119,4,8,0,27,0,0,0,0,0,0,0,0,0,367,2,369,554,Grupo de Recuento,,,
1,26,SONORA,3,CABORCA,14,BENJAMIN HILL,68,C01,111,85,0,1,12,92,0,4,0,30,1,2,1,0,0,0,0,0,0,339,9,348,553,Grupo de Recuento,,,
1,26,SONORA,3,CABORCA,14,BENJAMIN HILL,69,B,93,86,0,0,5,52,0,7,0,24,1,3,0,0,0,0,0,0,0,271,8,279,402,Grupo de Recuento,,,
1,26,SONORA,3,CABORCA,14,BENJAMIN HILL,69,C01,89,78,0,1,3,51,0,3,0,16,1,3,0,0,0,0,0,0,0,245,3,248,402,Grupo de Recuento,,,
1,26,SONORA,6,CANANEA,15,CANANEA,70,B,119,128,5,1,5,9,9,3,0,0,4,6,2,0,0,0,0,0,0,291,4,295,609,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,70,C01,125,149,4,1,4,13,12,3,0,0,4,0,0,0,0,0,0,0,0,315,9,324,608,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,71,B,120,156,11,1,4,15,6,6,0,0,4,0,0,0,0,0,0,0,0,323,8,331,668,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,71,C01,150,138,10,2,4,11,6,6,0,0,2,2,1,0,0,0,0,0,0,332,8,340,667,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,72,B,149,184,10,3,6,13,3,9,0,0,0,0,0,0,0,0,0,0,0,377,0,377,745,Grupo de Recuento,,,
1,26,SONORA,6,CANANEA,15,CANANEA,72,C01,139,174,14,2,2,17,4,4,0,0,6,5,5,0,0,0,0,0,0,372,17,389,745,Grupo de Recuento,,,
1,26,SONORA,6,CANANEA,15,CANANEA,73,B,90,126,13,6,9,10,10,5,0,0,3,0,0,0,0,0,0,0,0,272,8,280,572,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,73,C01,119,108,7,1,8,13,6,5,0,0,4,1,5,0,0,0,0,0,0,277,8,285,572,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,73,C02,97,147,12,2,5,15,4,5,0,0,1,4,2,0,0,0,0,0,0,294,3,297,571,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,73,C03,108,145,9,1,3,10,4,5,0,0,1,1,5,0,0,0,0,0,0,292,10,302,571,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,74,B,113,127,12,2,0,16,4,4,0,0,2,0,0,0,0,0,0,0,0,280,11,291,606,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,74,C01,80,161,11,0,6,14,11,8,0,0,0,0,1,0,0,0,0,0,1,292,3,296,606,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,74,C02,108,145,17,0,1,13,9,12,0,0,1,0,1,0,0,0,0,0,0,307,4,311,606,Grupo de Recuento,,,
1,26,SONORA,6,CANANEA,15,CANANEA,75,B,95,197,5,1,3,25,7,4,0,0,8,1,3,0,0,0,0,0,0,349,8,357,711,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,75,C01,136,167,9,1,4,21,13,7,0,0,3,3,2,0,0,0,0,0,0,366,4,370,711,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,75,C02,108,160,7,1,6,17,8,9,0,0,4,1,0,1,0,0,0,0,0,322,1,323,711,Grupo de Recuento,,,
1,26,SONORA,6,CANANEA,15,CANANEA,75,C03,123,146,8,0,2,22,13,6,0,0,8,3,1,0,0,0,0,0,0,332,6,338,711,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,75,C04,125,171,12,1,3,23,12,6,0,0,3,1,0,0,0,0,0,0,0,357,7,364,711,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,75,C05,131,190,8,1,0,11,4,13,0,0,9,1,0,3,0,0,0,0,0,371,6,377,711,Grupo de Recuento,,,
1,26,SONORA,6,CANANEA,15,CANANEA,75,C06,107,169,12,3,4,17,9,3,0,0,3,0,0,0,0,0,0,0,0,327,4,331,711,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,75,C07,122,174,14,1,0,19,5,13,0,0,2,0,2,0,0,0,0,0,0,352,3,355,711,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,75,C08,137,195,9,0,1,14,0,8,0,0,0,0,0,0,0,0,0,0,0,364,6,370,711,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,76,B,106,105,7,2,0,15,6,4,0,0,0,0,1,0,0,0,0,0,0,246,6,252,474,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,76,C01,90,116,9,0,3,11,4,4,0,0,7,0,0,0,0,0,0,0,1,244,7,252,474,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,77,B,87,94,6,0,0,13,5,4,0,0,0,1,2,0,0,0,0,0,0,212,2,214,414,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,77,C01,102,93,1,0,4,8,2,2,0,0,0,0,0,0,0,0,0,0,0,212,5,217,414,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,78,B,82,107,6,3,5,14,3,6,0,0,2,0,2,0,0,0,0,0,0,230,4,234,441,Grupo de Recuento,,,
1,26,SONORA,6,CANANEA,15,CANANEA,78,C01,97,105,6,1,4,10,2,3,0,0,0,0,0,0,0,0,0,0,0,228,4,232,440,Grupo de Recuento,,,
1,26,SONORA,6,CANANEA,15,CANANEA,79,B,71,122,5,0,1,14,4,7,0,0,0,2,4,0,0,0,0,0,0,230,5,235,388,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,79,C01,86,92,7,2,2,9,1,3,0,0,1,2,0,0,0,0,0,0,0,205,6,211,388,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,80,B,141,189,12,3,1,21,5,3,0,0,5,1,1,0,0,0,0,0,1,382,6,389,678,Grupo de Recuento,,,
1,26,SONORA,6,CANANEA,15,CANANEA,81,B,141,176,9,0,7,18,0,4,0,0,0,0,0,0,0,0,0,0,0,355,4,359,699,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,82,B,92,116,5,0,1,18,10,2,0,0,0,1,0,0,0,0,0,0,0,245,2,247,512,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,82,C01,82,127,12,0,4,16,4,0,0,0,1,0,1,0,0,0,0,0,0,247,7,254,511,Grupo de Recuento,,,
1,26,SONORA,6,CANANEA,15,CANANEA,82,C02,91,134,6,2,1,10,7,5,0,0,2,1,1,0,0,0,0,0,0,260,2,262,511,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,83,B,116,132,11,2,2,22,4,6,0,0,2,4,1,0,0,0,0,0,0,302,0,302,632,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,83,C01,116,151,12,1,2,30,11,7,0,0,0,0,1,0,0,0,0,0,0,331,3,334,632,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,83,C02,117,166,17,1,1,9,3,1,0,0,4,1,2,1,0,0,0,0,0,323,5,328,631,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,83,C03,97,142,10,0,4,15,7,3,0,0,6,5,1,0,0,0,0,0,0,290,5,295,631,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,84,B,137,200,10,0,3,6,4,9,0,0,5,2,3,0,0,0,0,0,1,379,5,385,738,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,84,C01,138,175,9,0,3,17,0,4,0,0,7,4,2,0,0,0,0,0,0,359,10,369,738,Grupo de Recuento,,,
1,26,SONORA,6,CANANEA,15,CANANEA,85,B,110,242,2,0,2,13,0,3,0,0,0,0,0,0,0,0,0,0,0,372,7,379,606,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,86,B,99,73,8,1,2,1,3,2,0,0,0,0,0,0,0,0,0,0,0,189,3,192,344,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,87,B,35,52,0,0,0,1,1,3,0,0,1,1,1,0,0,0,0,0,0,95,0,95,182,Acta casilla,,,
1,26,SONORA,6,CANANEA,15,CANANEA,88,B,88,128,19,4,5,2,3,1,0,0,2,4,1,0,0,0,0,0,0,257,6,263,475,Grupo de Recuento,,,
1,26,SONORA,6,CANANEA,16,CUCURPE,89,B,225,192,0,0,0,0,0,0,0,0,10,1,16,0,0,0,0,0,0,444,0,444,495,Grupo de Recuento,,,
1,26,SONORA,6,CANANEA,16,CUCURPE,89,C01,174,155,0,1,0,0,0,0,0,0,8,1,10,0,0,0,0,0,0,349,1,350,495,Grupo de Recuento,,,
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,92,B,37,142,70,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,418,6,424,536,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,93,B,35,147,49,0,0,0,138,1,0,0,0,0,0,0,0,0,0,0,0,370,5,375,470,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,93,C01,45,129,43,0,0,0,138,2,0,0,0,0,0,0,0,0,0,0,0,357,8,365,470,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,94,B,44,155,69,0,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,407,2,409,513,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,94,C01,33,149,85,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,400,9,409,513,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,94,E01,12,52,32,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,164,2,166,197,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,95,B,9,55,1,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,110,1,111,146,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,96,B,30,64,42,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0,0,307,11,318,425,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,96,C01,40,69,36,0,0,0,171,1,0,0,0,0,0,0,0,0,0,0,1,317,9,327,425,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,97,B,22,176,15,0,0,0,280,0,0,0,0,0,0,0,0,0,0,0,0,493,14,507,614,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,98,B,34,65,27,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,283,4,287,384,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,17,CUMPAS,99,B,72,118,7,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,370,5,375,499,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,18,DIVISADEROS,100,B,237,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,484,0,484,582,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,18,DIVISADEROS,100,C01,234,240,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,476,0,476,582,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,101,B,68,67,0,18,184,0,0,0,0,0,0,0,0,0,0,11,0,0,0,348,4,352,484,Grupo de Recuento,,,
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,101,C01,66,86,0,26,154,0,0,1,0,0,0,0,0,0,0,17,0,0,0,350,4,354,484,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,102,B,16,48,0,3,82,0,0,0,0,0,0,0,0,0,0,3,0,0,0,152,2,154,194,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,103,B,72,251,0,57,45,0,0,2,0,0,0,0,0,0,0,37,0,0,0,464,2,466,654,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,103,C01,81,236,0,53,51,0,0,2,0,0,0,0,0,0,0,33,0,0,0,456,1,457,654,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,103,E01,51,127,0,21,28,0,0,0,0,0,0,0,0,0,0,40,0,0,0,267,5,272,376,Grupo de Recuento,,,
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,104,B,70,174,0,21,46,0,0,1,0,0,0,0,0,0,0,35,0,0,0,347,15,362,533,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,104,C01,37,225,0,18,53,0,0,0,0,0,0,0,0,0,0,40,0,0,0,373,3,376,533,Grupo de Recuento,,,
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,104,C02,60,181,0,20,48,0,0,0,0,0,0,0,0,0,0,22,0,0,0,331,5,336,532,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,105,B,60,138,0,38,32,0,0,0,0,0,0,0,0,0,0,79,0,0,0,347,6,353,574,Grupo de Recuento,,,
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,105,C01,72,131,0,31,46,0,0,0,0,0,0,0,0,0,0,62,0,0,0,342,4,346,574,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,19,FRONTERAS,105,C02,57,131,0,32,44,0,0,2,0,0,0,0,0,0,0,70,0,0,0,336,6,342,573,Grupo de Recuento,,,
1,26,SONORA,18,OBREGON NORTE,20,GRANADOS,106,B,198,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,1,506,609,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,20,GRANADOS,106,C01,261,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,512,609,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,21,HUACHINERA,107,B,320,312,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,634,3,637,722,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,21,HUACHINERA,108,B,168,65,0,0,0,0,0,5,0,0,2,0,4,0,0,0,0,0,0,244,5,249,288,Grupo de Recuento,,,
1,26,SONORA,18,OBREGON NORTE,22,HUASABAS,109,B,135,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,0,403,524,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,22,HUASABAS,109,C01,199,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,0,448,524,Acta casilla,,,
1,26,SONORA,18,OBREGON NORTE,22,HUASABAS,109,C02,126,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,0,445,523,Acta casilla,,,
1,26,SONORA,6,CANANEA,23,HUEPAC,110,B,235,165,0,1,0,0,8,0,0,0,3,1,10,0,0,0,0,0,0,423,10,433,513,Acta casilla,,,
1,26,SONORA,6,CANANEA,23,HUEPAC,110,C01,193,185,0,2,0,0,8,0,0,0,6,2,7,0,0,0,0,0,0,403,2,405,513,Acta casilla,,,
1,26,SONORA,6,CANANEA,23,HUEPAC,111,B,142,64,0,1,0,0,8,0,0,0,1,2,5,0,0,0,0,0,0,223,3,226,281,Grupo de Recuento,,,
1,26,SONORA,5,NOGALES SUR,24,IMURIS,112,B,170,75,3,7,1,20,3,2,0,0,3,2,0,0,0,0,0,0,0,286,4,290,530,Grupo de Recuento,,,
1,26,SONORA,5,NOGALES SUR,24,IMURIS,112,C01,156,81,2,2,0,40,5,5,0,0,1,1,0,0,0,0,0,0,0,293,3,296,529,Grupo de Recuento,,,
1,26,SONORA,5,NOGALES SUR,24,IMURIS,112,C02,160,77,7,4,2,43,1,5,0,0,0,5,2,0,0,0,0,0,0,306,4,310,529,Grupo de Recuento,,,
1,26,SONORA,5,NOGALES SUR,24,IMURIS,113,B,190,143,3,1,0,41,6,3,0,0,0,4,0,0,0,0,0,0,0,391,4,395,665,Grupo de Recuento,,,
1,26,SONORA,5,NOGALES SUR,24,IMURIS,113,C01,171,128,4,3,1,52,3,12,0,0,2,2,0,0,0,0,0,0,0,378,4,382,665,Grupo de Recuento,,,
1,26,SONORA,5,NOGALES SUR,24,IMURIS,113,C02,174,128,4,2,1,51,1,11,0,0,1,5,0,0,0,0,0,0,0,378,9,387,664,Grupo de Recuento,,,
1,26,SONORA,5,NOGALES SUR,24,IMURIS,113,C03,186,129,2,1,1,55,7,6,0,0,3,3,1,0,0,0,0,0,0,394,5,399,664,Grupo de Recuento,,,
1,26,SONORA,5,NOGALES SUR,24,IMURIS,114,B,235,120,3,2,0,64,4,11,0,0,0,0,0,0,0,0,0,0,0,439,9,448,720,Grupo de Recuento,,,
1,26,SONORA,5,NOGALES SUR,24,IMURIS,115,B,101,96,5,2,1,47,9,4,0,0,1,3,0,0,0,0,0,0,0,269,5,274,462,Grupo de Recuento,,,
1,26,SONORA,5,NOGALES SUR,24,IMURIS,115,C01,106,90,5,2,2,42,6,2,0,0,2,2,0,0,0,0,0,0,0,259,6,265,461,Grupo de Recuento,,,
1,26,SONORA,5,NOGALES SUR,24,IMURIS,115,E01,169,148,6,13,2,40,16,3,0,0,3,2,2,0,0,0,0,0,0,404,10,414,691,Grupo de Recuento,,,
1,26,SONORA,5,NOGALES SUR,24,IMURIS,116,B,152,65,13,7,1,46,3,4,0,0,2,4,1,0,0,0,0,0,0,298,6,304,530,Grupo de Recuento,,,
1,26,SONORA,5,NOGALES SUR,24,IMURIS,116,C01,144,73,14,11,0,20,5,1,0,0,4,6,0,0,0,0,0,0,0,278,3,281,530,Grupo de Recuento,,,
1,26,SONORA,5,NOGALES SUR,24,IMURIS,116,C02,139,64,9,8,0,24,6,4,0,0,3,3,1,0,0,0,0,0,0,261,2,263,530,Grupo de Recuento,,,
1,26,SONORA,5,NOGALES SUR,24,IMURIS,117,B,57,46,2,2,2,8,0,9,0,0,0,1,0,0,0,0,0,0,0,127,3,130,257,Grupo de Recuento,,,
1,26,SONORA,5,NOGALES SUR,24,IMURIS,121,B,81,82,6,4,3,31,3,1,0,0,0,1,0,0,0,0,0,0,0,212,7,219,341,Grupo de Recuento,,,
1,26,SONORA,5,NOGALES SUR,24,IMURIS,122,B,142,68,6,1,1,25,5,0,0,0,0,1,1,0,0,0,0,0,0,250,5,255,401,Grupo de Recuento,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,123,B,91,192,24,3,0,0,7,3,0,0,14,2,13,0,0,0,0,0,0,349,11,360,680,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,123,C01,85,204,28,4,0,0,5,2,0,0,15,5,7,0,0,0,0,0,0,355,3,358,680,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,123,C02,104,206,23,1,0,0,8,4,0,0,6,7,14,0,0,0,0,0,0,373,6,379,680,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,124,B,51,159,27,0,0,0,6,4,0,0,7,3,4,0,0,0,0,0,0,261,4,265,461,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,124,C01,50,148,16,0,0,0,12,4,0,0,7,5,8,1,0,0,0,0,0,251,5,256,460,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,125,B,104,194,41,1,0,0,11,1,0,0,11,5,4,0,0,0,0,0,0,372,10,382,657,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,125,C01,87,213,35,2,0,0,4,6,0,0,6,5,5,0,0,0,0,0,0,363,15,378,656,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,126,B,102,223,47,1,0,0,13,7,0,0,9,6,8,0,0,0,0,0,0,416,6,422,735,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,126,C01,87,236,37,4,0,0,16,7,0,0,6,2,12,0,0,0,0,0,0,407,3,410,734,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,126,C02,105,203,33,2,0,0,8,4,0,0,10,3,13,0,0,0,0,0,0,381,7,388,734,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,126,C03,103,235,34,3,0,0,17,9,0,0,7,8,5,0,0,0,0,0,0,421,3,424,734,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,127,B,69,153,28,3,0,0,4,6,0,0,7,5,4,0,0,0,0,0,0,279,3,282,506,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,127,C01,89,142,35,0,0,0,10,5,0,0,4,6,7,0,0,0,0,0,0,298,5,303,506,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,128,B,73,132,16,4,0,0,5,4,0,0,5,1,9,0,0,0,0,0,0,249,8,257,512,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,128,C01,60,124,26,7,0,0,8,10,0,0,10,4,3,0,0,0,0,0,0,252,8,260,512,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,128,C02,69,145,20,1,0,0,14,6,0,0,3,1,6,0,0,0,0,0,0,265,3,268,511,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,129,B,82,179,43,6,0,0,5,4,0,0,7,3,10,0,0,0,0,0,0,339,13,352,629,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,129,C01,83,140,40,5,0,0,7,4,0,0,5,6,3,0,0,0,0,0,0,293,9,302,628,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,129,C02,83,169,41,7,0,0,8,3,0,0,6,2,10,0,0,0,0,0,0,329,10,339,628,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,130,B,84,171,45,1,0,0,5,1,0,0,5,5,11,0,0,0,0,0,0,328,5,333,678,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,130,C01,77,183,56,3,0,0,11,4,0,0,4,3,2,0,0,0,0,0,0,343,6,349,678,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,130,C02,101,182,50,6,0,0,8,2,0,0,3,3,2,1,0,0,0,0,0,358,4,362,678,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,130,C03,87,179,57,3,0,0,6,2,0,0,19,0,0,0,0,0,0,0,0,353,5,358,677,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,131,B,84,174,40,1,0,0,11,1,0,0,6,2,2,0,0,0,0,0,0,321,8,329,607,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,131,C01,75,178,47,1,0,0,12,1,0,0,4,2,6,1,0,0,0,0,0,327,9,336,607,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,131,C02,91,185,53,3,0,0,10,5,0,0,4,4,2,0,0,0,0,0,0,357,5,362,607,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,131,C03,82,158,31,1,0,0,13,9,0,0,5,2,0,0,0,0,0,0,0,301,5,306,606,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,132,B,69,197,30,3,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,307,6,313,555,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,132,C01,72,178,31,1,0,0,2,4,0,0,6,2,2,0,0,0,0,0,0,298,1,299,555,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,132,C02,72,168,32,6,0,0,7,1,0,0,12,0,0,0,0,0,0,0,0,298,5,303,555,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,133,B,88,168,31,4,0,0,5,5,0,0,7,5,7,0,0,0,0,0,0,320,13,333,605,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,133,C01,109,165,27,2,0,0,6,3,0,0,1,5,0,0,0,0,0,0,0,318,9,327,604,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,133,C02,80,187,25,4,0,0,5,3,0,0,6,4,4,0,0,0,0,0,0,318,3,321,604,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,134,B,60,149,1,1,0,0,2,18,0,0,10,3,13,0,0,0,0,0,0,257,9,266,401,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,135,B,43,77,7,2,0,0,1,0,0,0,5,1,4,0,0,0,0,0,0,140,4,144,280,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,136,B,107,106,21,3,0,0,3,2,0,0,6,2,4,0,0,0,0,0,0,254,1,255,430,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,136,C01,119,107,11,2,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,246,3,249,429,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,136,E01,134,200,31,5,0,0,6,0,0,0,8,1,5,1,0,0,0,0,0,391,11,402,713,Acta casilla,,,
1,26,SONORA,6,CANANEA,25,MAGDALENA,137,B,27,64,5,0,0,0,0,0,0,0,6,1,3,0,0,0,0,0,0,106,1,107,150,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,26,MOCTEZUMA,138,B,253,191,0,1,0,0,6,10,0,0,14,0,12,0,0,0,0,0,0,487,3,490,622,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,26,MOCTEZUMA,138,C01,213,225,0,0,0,0,4,7,0,0,15,1,6,0,0,0,0,0,0,471,3,474,622,Grupo de Recuento,,,
1,26,SONORA,7,AGUA PRIETA,26,MOCTEZUMA,138,C02,240,213,0,0,0,0,17,6,0,0,20,3,9,0,0,0,0,0,0,508,3,511,622,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,26,MOCTEZUMA,139,B,194,122,0,0,0,0,11,4,0,0,9,6,0,0,0,0,0,0,0,346,0,346,429,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,26,MOCTEZUMA,139,C01,150,140,0,1,0,0,4,3,0,0,18,1,11,0,0,0,0,0,0,328,3,331,428,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,26,MOCTEZUMA,140,B,192,160,0,0,0,0,9,5,0,0,9,0,7,0,0,0,0,0,0,382,4,386,502,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,26,MOCTEZUMA,140,C01,154,170,0,4,0,0,7,10,0,0,17,2,8,0,0,0,0,0,0,372,2,374,501,Acta casilla,,,
1,26,SONORA,7,AGUA PRIETA,26,MOCTEZUMA,140,E01,52,65,0,1,0,0,4,1,0,0,9,0,5,0,0,0,0,0,0,137,2,139,168,Acta casilla,,,
