CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,PAS,MORENA,ES,PAIS,PAN_PRD_MC_PAS,PAN_PRD_MC,PAN_PRD_PAS,PAN_MC_PAS,PRD_MC_PAS,PAN_PRD,PAN_MC,PAN_PAS,PRD_MC,PRD_PAS,MC_PAS,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,C_COMUN_PVEM_NA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2042,B,1,0,B,16,48,3,1,3,3,3,29,26,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,,,,,137,0,2,139,179,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2043,B,1,0,B,108,131,2,4,4,10,2,108,60,2,3,5,0,1,1,0,2,2,1,0,2,2,1,3,0,0,0,0,0,1,,,,,455,0,15,470,629,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2044,B,1,0,B,54,134,4,1,3,5,8,130,85,3,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,,,,,433,0,23,456,632,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2045,B,1,0,B,19,86,1,4,3,15,19,15,49,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,,,,,217,0,7,224,334,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2046,B,1,0,B,27,105,4,4,12,8,7,26,105,3,15,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,1,0,0,2,,,,,324,0,15,339,560,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2047,B,1,0,B,27,112,2,3,9,12,15,33,98,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,2,0,1,,,,,325,0,11,336,511,ACTA CASILLA,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2048,B,1,0,B,44,120,4,2,9,7,8,52,108,5,2,0,2,2,1,0,2,0,3,0,0,0,5,0,0,0,0,3,2,4,,,,,385,0,11,396,619,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2049,B,1,0,B,35,78,3,3,2,16,6,24,88,2,0,2,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,1,0,2,,,,,271,0,11,282,363,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2050,B,1,0,B,35,70,6,5,6,4,5,30,52,1,3,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,2,0,0,2,,,,,227,0,14,241,393,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2051,B,1,0,B,5,35,3,3,2,0,0,4,43,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,105,0,6,111,165,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2052,B,1,0,B,2,29,1,1,1,0,0,4,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,,,,,84,0,0,84,109,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2053,B,1,0,B,12,30,5,3,0,9,0,18,35,2,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,,,,,122,0,3,125,154,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2054,B,1,0,B,35,81,9,3,3,14,1,31,61,2,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,3,2,0,1,,,,,250,0,14,264,411,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2055,B,1,0,B,45,85,7,2,0,18,11,59,186,6,5,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,5,1,1,3,,,,,438,0,10,448,657,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2056,B,1,0,B,21,74,10,2,5,8,5,33,135,5,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,3,1,0,0,,,,,307,0,4,311,449,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2057,B,1,0,B,39,42,0,0,7,16,3,23,72,3,1,0,3,1,0,0,1,1,1,0,0,1,1,0,0,0,3,2,0,0,,,,,220,0,15,235,383,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2058,B,1,0,B,22,85,3,3,7,10,9,45,162,8,4,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,,,,,366,0,15,381,520,ACTA CASILLA,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2059,B,1,0,B,28,38,2,3,4,10,7,17,99,3,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,,,,,220,0,15,235,352,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2060,B,1,0,B,45,116,10,4,2,21,21,36,154,3,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,5,1,0,2,,,,,427,0,11,438,689,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2061,B,1,0,B,51,114,10,7,11,15,11,30,173,4,5,0,0,0,0,0,4,0,0,0,0,0,2,2,0,0,4,2,0,2,,,,,447,0,17,464,733,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2062,B,1,0,B,46,107,12,8,16,23,12,24,166,7,2,1,0,0,0,0,0,1,2,0,0,0,1,0,0,0,5,2,0,4,,,,,439,0,13,452,721,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2063,B,1,0,B,34,66,22,5,9,21,6,25,198,9,2,0,2,0,0,0,1,0,0,0,0,1,1,1,0,0,12,1,0,4,,,,,420,0,20,440,703,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2064,B,1,0,B,18,48,6,2,8,9,9,35,117,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,258,0,11,269,396,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2065,B,1,0,B,23,44,3,2,6,14,7,10,107,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,,,,,228,0,10,238,345,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2066,B,1,0,B,29,91,5,3,6,11,4,38,192,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,,,,,387,0,5,392,595,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2067,B,1,0,B,24,42,2,1,3,11,4,33,140,3,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,,,,,271,0,13,284,417,ACTA CASILLA,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2068,B,1,0,B,20,45,5,2,1,27,1,36,162,4,2,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,4,0,0,0,,,,,312,0,4,316,454,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2069,B,1,0,B,17,73,2,3,12,13,7,32,175,10,2,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3,2,0,2,,,,,357,0,12,369,599,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2070,B,1,0,B,31,90,7,4,12,13,5,24,217,8,2,1,0,0,0,0,1,3,0,0,1,0,0,4,0,0,9,1,1,0,,,,,434,0,19,453,726,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2071,B,1,0,B,19,112,5,3,11,9,4,7,77,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,,,,,257,0,6,263,398,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2072,B,1,0,B,30,76,2,1,7,13,1,34,173,3,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,4,,,,,355,0,5,360,536,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2073,B,1,0,B,20,78,4,3,5,7,1,24,224,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,3,,,,,377,0,9,386,548,ACTA CASILLA,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2074,B,1,0,B,13,110,4,2,3,11,3,21,201,2,2,0,0,2,0,0,0,1,0,0,0,0,6,0,0,0,8,0,0,2,,,,,391,0,11,402,613,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2075,B,1,0,B,12,91,1,4,4,17,1,34,159,4,1,0,1,0,0,0,0,2,1,0,0,3,0,0,0,0,2,0,0,0,,,,,337,0,19,356,524,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2076,B,1,0,B,18,55,7,0,2,21,0,0,150,7,1,0,1,0,1,0,0,0,1,0,0,2,1,1,0,0,0,2,0,2,,,,,272,0,10,282,546,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2077,B,1,0,B,32,69,6,3,9,11,14,29,187,7,2,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,3,1,0,6,,,,,384,0,19,403,625,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2078,B,1,0,B,5,72,1,6,3,6,7,10,111,4,2,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,3,1,0,0,,,,,236,2,9,247,397,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2079,B,1,0,B,22,75,1,1,5,9,5,19,120,3,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,3,0,2,,,,,270,0,12,282,413,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2080,B,1,0,B,6,64,2,0,3,7,7,13,67,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,,,,,176,0,7,183,226,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2081,B,1,0,B,9,65,2,1,4,0,3,10,80,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,,,,,184,0,7,191,255,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2082,B,1,0,B,11,87,4,2,2,17,4,31,148,8,2,3,1,2,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,1,,,,,330,0,12,342,532,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2083,B,1,0,B,20,80,8,1,4,12,6,36,130,80,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,,,,,385,0,13,398,501,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2084,B,1,0,B,17,73,3,3,2,2,1,9,46,2,1,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,3,0,0,3,,,,,170,0,5,175,260,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2085,B,1,0,B,39,63,3,6,3,2,2,33,117,11,2,1,0,2,3,0,0,0,5,0,1,0,3,2,0,0,8,0,0,2,,,,,308,0,15,323,521,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2086,B,1,0,B,21,64,4,2,8,3,4,51,164,25,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,7,,,,,362,0,19,381,544,ACTA CASILLA,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2087,B,1,0,B,5,113,0,3,3,4,3,38,129,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,,,,305,0,16,321,487,ACTA CASILLA,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2088,B,1,0,B,25,59,6,1,11,4,2,8,89,8,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,3,,,,,224,0,8,232,363,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2089,B,1,0,B,66,98,10,4,14,7,2,9,129,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,1,1,2,,,,,360,0,18,378,583,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2090,B,1,0,B,30,65,4,3,9,19,4,13,165,4,0,0,0,0,1,0,0,1,0,0,0,1,3,2,0,0,4,1,1,1,,,,,331,0,10,341,623,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2091,B,1,0,B,14,33,3,3,7,4,3,9,124,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,3,1,0,0,,,,,210,0,12,222,431,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2092,B,1,0,B,17,82,16,4,11,10,2,45,157,11,3,0,0,0,0,0,1,0,0,0,0,1,2,3,1,0,13,2,0,1,,,,,382,0,6,388,631,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2093,B,1,0,B,7,27,6,2,4,4,1,10,86,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,,,,,153,0,12,165,303,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2094,B,1,0,B,14,100,8,6,10,8,0,18,151,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,4,,,,,332,0,8,340,572,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2095,B,1,0,B,15,49,11,2,4,5,1,20,90,4,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,,,,208,0,5,213,393,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2096,B,1,0,B,21,51,4,2,15,12,3,17,180,7,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,,,,,325,0,16,341,567,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2097,B,1,0,B,15,22,3,3,2,4,3,17,143,3,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,2,1,,,,,225,0,5,230,377,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2098,B,1,0,B,28,23,4,7,10,8,1,13,113,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,9,1,0,0,,,,,225,0,12,237,455,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2099,B,1,0,B,15,65,3,2,16,11,4,39,163,9,2,0,1,0,0,0,0,0,1,0,0,2,4,0,0,0,12,3,0,0,,,,,352,0,19,371,680,GRUPO DE RECUENTO,,,,
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2100,B,1,0,B,15,46,3,3,9,4,5,14,164,3,1,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,2,,,,,286,0,9,295,470,GRUPO DE RECUENTO,,,,
1,25,SINALOA,8,GUASAVE,11,GUASAVE,2101,B,1,0,B,31,139,3,10,18,3,13,33,160,3,5,0,0,0,0,0,0,0,0,0,0,2,3,3,0,0,5,1,0,3,,,,,435,0,6,441,690,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2102,B,1,0,B,11,91,3,5,11,1,28,5,169,2,4,0,0,0,0,0,0,0,0,0,0,0,2,3,1,0,3,2,0,1,,,,,342,0,16,358,531,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2103,B,1,0,B,14,65,3,1,18,2,15,7,88,2,2,0,0,0,0,0,0,0,0,0,1,0,6,2,0,0,3,1,0,7,,,,,237,0,7,244,377,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2104,B,1,0,B,12,63,3,1,20,3,7,0,78,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,4,0,1,1,,,,,199,0,14,213,346,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2105,B,1,0,B,18,76,3,6,8,4,8,5,158,4,1,0,0,0,0,0,0,0,0,4,0,0,2,2,0,0,2,0,0,0,,,,,301,0,12,313,469,GRUPO DE RECUENTO,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2106,B,1,0,B,15,66,7,4,14,3,10,9,171,4,0,0,0,0,0,0,0,0,0,1,0,0,1,5,3,0,5,0,0,1,,,,,319,0,7,326,494,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2107,B,1,0,B,13,76,11,5,7,3,8,7,109,8,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,2,3,0,1,,,,,265,0,5,270,425,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2108,B,1,0,B,13,55,2,5,17,5,15,6,145,2,2,0,3,0,0,0,0,0,0,0,0,0,5,2,0,0,5,1,0,0,,,,,283,0,7,290,462,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2109,B,1,0,B,14,87,2,7,18,2,8,12,171,12,3,0,1,0,0,0,0,1,0,0,0,1,2,5,1,0,4,1,0,0,,,,,352,0,11,363,577,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2110,B,1,0,B,14,55,6,4,22,3,13,11,154,6,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,1,0,,,,,308,0,0,308,547,GRUPO DE RECUENTO,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2111,B,1,0,B,19,86,5,7,20,7,14,15,171,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,6,2,0,0,,,,,359,0,9,368,595,GRUPO DE RECUENTO,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2112,B,1,0,B,12,134,1,4,15,3,11,22,175,4,4,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,7,2,1,1,,,,,406,0,7,413,554,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2113,B,1,0,B,28,101,4,4,9,3,8,17,167,9,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,6,0,0,,,,,365,0,6,371,540,GRUPO DE RECUENTO,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2114,B,1,0,B,10,76,1,3,13,3,13,3,106,8,4,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5,0,0,0,,,,,248,1,3,252,354,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2115,B,1,0,B,7,60,0,3,7,2,7,5,60,3,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,6,0,0,0,,,,,164,0,5,169,244,GRUPO DE RECUENTO,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2116,B,1,0,B,30,116,1,5,0,0,17,16,176,5,6,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,19,0,0,,,,,398,0,0,398,589,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2117,B,1,0,B,30,64,3,4,23,2,8,12,116,7,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,1,0,0,,,,,281,0,3,284,408,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2118,B,1,0,B,37,98,3,5,12,0,12,15,147,8,7,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,5,3,1,1,,,,,362,0,11,373,601,ACTA CASILLA,,,,
1,25,SINALOA,8,GUASAVE,11,GUASAVE,2119,B,1,0,B,29,87,3,4,12,3,4,18,190,6,6,0,1,0,0,0,0,0,0,0,0,0,4,2,1,1,3,3,1,0,,,,,378,0,12,390,578,GRUPO DE RECUENTO,,,,
1,25,SINALOA,8,GUASAVE,11,GUASAVE,2120,B,1,0,B,49,111,6,3,7,6,13,13,128,7,5,0,7,0,0,0,0,0,0,0,0,0,3,2,0,0,3,1,0,2,,,,,366,0,13,379,536,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2121,B,1,0,B,27,86,3,5,12,2,11,8,150,14,5,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,,,,,330,0,7,337,488,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2122,B,1,0,B,21,57,2,6,9,0,5,8,100,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,,,,,215,0,7,222,329,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2123,B,1,0,B,35,45,2,4,6,1,5,5,74,5,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,,,,,194,0,6,200,272,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2124,B,1,0,B,46,56,3,2,11,6,3,3,54,2,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,192,0,2,194,313,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2125,B,1,0,B,20,44,0,2,8,1,2,5,62,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,,,,,153,0,4,157,227,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2126,B,1,0,B,26,75,3,6,25,2,14,14,100,4,1,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,4,3,0,0,,,,,289,0,5,294,472,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2127,B,1,0,B,27,36,2,2,5,0,5,3,52,5,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,4,0,0,2,,,,,150,0,3,153,233,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2128,B,1,0,B,16,40,2,2,16,0,2,6,61,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,0,1,,,,,156,0,3,159,213,GRUPO DE RECUENTO,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2129,B,1,0,B,28,74,1,5,6,3,5,4,42,5,3,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,0,1,,,,,183,0,3,186,236,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2130,B,1,0,B,35,58,0,4,8,0,5,6,50,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,181,1,3,185,246,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2131,B,1,0,B,21,52,0,4,5,0,8,5,39,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,,,,,138,0,7,145,197,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2132,B,1,0,B,16,74,1,6,10,2,10,5,104,4,3,0,0,0,0,0,0,0,0,0,0,0,6,1,1,0,3,1,0,0,,,,,247,1,7,255,391,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2133,B,1,0,B,39,147,5,9,23,1,15,6,177,8,8,0,0,0,0,0,0,0,0,0,0,1,1,7,3,0,5,4,0,1,,,,,460,1,9,470,673,ACTA CASILLA,,,,
1,25,SINALOA,8,GUASAVE,11,GUASAVE,2134,B,1,0,B,29,93,2,2,12,7,5,7,130,2,15,0,0,1,0,0,0,0,0,0,0,0,2,1,0,2,2,2,0,0,,,,,314,0,11,325,470,ACTA CASILLA,,,,
1,25,SINALOA,8,GUASAVE,11,GUASAVE,2135,B,1,0,B,15,82,1,4,7,10,6,13,113,3,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,,,,,265,0,5,270,370,ACTA CASILLA,,,,
1,25,SINALOA,8,GUASAVE,11,GUASAVE,2136,B,1,0,B,28,131,3,5,9,6,11,21,203,4,7,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,8,2,1,2,,,,,446,0,8,454,721,GRUPO DE RECUENTO,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2137,B,1,0,B,20,64,2,5,17,4,14,10,129,5,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,0,0,,,,,280,0,5,285,385,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2138,B,1,0,B,26,85,1,2,13,2,14,15,135,2,9,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,3,1,0,0,,,,,314,0,8,322,466,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2139,B,1,0,B,19,57,1,6,16,3,12,8,163,10,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,2,,,,,306,1,7,314,502,GRUPO DE RECUENTO,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2140,B,1,0,B,12,67,4,3,21,2,8,10,94,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,,,,,238,0,2,240,378,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2141,B,1,0,B,17,34,0,6,5,0,7,1,65,7,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,,,,,159,0,7,166,236,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2142,B,1,0,B,22,58,2,3,12,2,7,4,54,12,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,,,,,185,0,8,193,274,GRUPO DE RECUENTO,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2143,B,1,0,B,16,31,1,0,7,1,4,3,33,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,100,0,2,102,152,ACTA CASILLA,,,,
1,25,SINALOA,7,GUASAVE,11,GUASAVE,2144,B,1,0,B,19,44,2,1,3,3,2,2,38,0,3,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,0,0,,,,,124,0,3,127,211,ACTA CASILLA,,,,
