MUNICIPIO,SECCION,TIPO DE CASILLA,LISTA NOMINAL,PAN,CA,PRD,PT,PSN,PAS,CONVERGENCIA,MEXICOPOSIBLE,VOTOS NULOS,TOTAL
MONTERREY,1379,BASICA,473,38,163,4,,,,0,3,9,217
MONTERREY,1379,CONTIGUA 1,474,33,161,1,,,,0,0,4,199
MONTERREY,1380,BASICA,744,304,154,7,,,,3,7,2,477
MONTERREY,1380,CONTIGUA 1,744,290,166,5,,,,5,6,5,477
MONTERREY,1381,BASICA,538,0,199,1,,,,1,2,7,210
MONTERREY,1381,CONTIGUA 1,538,54,200,2,,,,4,1,12,273
MONTERREY,1382,BASICA,617,73,202,8,,,,0,4,11,298
MONTERREY,1382,CONTIGUA 1,617,48,225,4,,,,1,1,12,291
MONTERREY,1382,CONTIGUA 2,618,56,207,1,,,,0,1,20,285
MONTERREY,1383,BASICA,532,65,139,5,,,,3,1,13,226
MONTERREY,1383,CONTIGUA 1,532,69,167,2,,,,0,3,11,252
MONTERREY,1383,CONTIGUA 2,532,85,143,5,,,,1,3,12,249
MONTERREY,1384,BASICA,689,42,202,2,,,,4,0,19,269
MONTERREY,1384,CONTIGUA 1,689,32,201,3,,,,6,5,15,262
MONTERREY,1385,BASICA,643,61,227,2,,,,3,2,0,295
MONTERREY,1385,CONTIGUA 1,643,51,226,1,,,,3,1,13,295
MONTERREY,1385,CONTIGUA 2,644,60,229,3,,,,1,0,10,303
MONTERREY,1386,BASICA,502,51,171,4,,,,5,0,11,242
MONTERREY,1386,CONTIGUA 1,503,51,168,11,,,,6,4,12,252
MONTERREY,1386,CONTIGUA 2,503,48,159,3,,,,5,2,9,226
MONTERREY,1387,BASICA,700,49,243,7,,,,7,1,5,312
MONTERREY,1387,CONTIGUA 1,701,80,246,4,,,,5,2,16,353
MONTERREY,1388,BASICA,554,209,129,7,,,,8,2,4,359
MONTERREY,1388,CONTIGUA 1,554,229,107,6,,,,3,3,6,354
MONTERREY,1388,CONTIGUA 2,555,213,143,7,,,,11,6,4,384
MONTERREY,1389,BASICA,514,211,104,9,,,,0,4,4,332
MONTERREY,1389,CONTIGUA 1,515,216,97,5,,,,6,5,1,330
MONTERREY,1389,CONTIGUA 2,515,219,100,6,,,,6,2,5,338
MONTERREY,1390,BASICA,715,285,154,9,,,,10,3,5,466
MONTERREY,1390,CONTIGUA 1,715,265,173,9,,,,6,9,3,465
MONTERREY,1391,BASICA,700,273,145,6,,,,7,5,4,440
MONTERREY,1391,CONTIGUA 1,700,287,135,7,,,,6,8,6,449
MONTERREY,1392,BASICA,704,254,183,9,,,,14,5,10,475
MONTERREY,1392,CONTIGUA 1,705,228,152,5,,,,8,7,3,403
MONTERREY,1393,BASICA,702,103,236,5,,,,7,0,18,369
MONTERREY,1393,CONTIGUA 1,702,95,254,2,,,,5,2,19,377
MONTERREY,1393,CONTIGUA 2,702,81,248,4,,,,2,3,6,344
MONTERREY,1394,BASICA,703,125,238,4,,,,2,1,10,380
MONTERREY,1394,CONTIGUA 1,703,122,242,6,,,,4,4,8,386
MONTERREY,1394,CONTIGUA 2,704,100,252,9,,,,12,0,11,384
MONTERREY,1395,BASICA,436,39,161,3,,,,2,3,8,216
MONTERREY,1395,CONTIGUA 1,437,26,183,5,,,,1,2,9,226
MONTERREY,1396,BASICA,692,79,306,4,,,,4,6,8,407
MONTERREY,1396,CONTIGUA 1,692,78,299,9,,,,6,3,5,400
MONTERREY,1397,BASICA,729,74,283,2,,,,4,2,13,378
MONTERREY,1397,CONTIGUA 1,730,57,280,2,,,,4,0,19,362
MONTERREY,1398,BASICA,557,56,229,4,,,,0,3,10,302
MONTERREY,1398,CONTIGUA 1,558,60,213,4,,,,5,3,12,297
MONTERREY,1398,CONTIGUA 2,558,61,189,5,,,,4,3,9,271
MONTERREY,1399,BASICA,602,80,195,4,,,,4,0,10,293
MONTERREY,1399,CONTIGUA 1,603,77,182,8,,,,1,2,9,279
MONTERREY,1399,CONTIGUA 2,603,111,185,3,,,,4,0,10,313
MONTERREY,1400,BASICA,688,63,228,3,,,,4,3,0,301
MONTERREY,1400,CONTIGUA 1,689,43,193,7,,,,5,1,16,265
MONTERREY,1400,CONTIGUA 2,689,69,196,8,,,,1,2,11,287
MONTERREY,1401,BASICA,570,106,157,9,,,,5,3,9,289
MONTERREY,1401,CONTIGUA 1,570,107,187,5,,,,3,1,9,312
MONTERREY,1401,CONTIGUA 2,570,109,177,0,,,,1,2,11,300
MONTERREY,1402,BASICA,536,158,166,4,,,,0,0,1,329
MONTERREY,1402,CONTIGUA 1,536,140,159,3,,,,5,3,8,318
MONTERREY,1402,CONTIGUA 2,536,141,157,8,,,,1,4,13,324
MONTERREY,1403,BASICA,383,57,157,4,,,,4,2,1,225
MONTERREY,1403,CONTIGUA 1,383,62,130,1,,,,6,3,10,212
MONTERREY,1404,BASICA,671,48,171,6,,,,4,2,13,244
MONTERREY,1404,CONTIGUA 1,671,55,292,3,,,,2,2,8,362
MONTERREY,1404,CONTIGUA 2,672,49,301,2,,,,3,0,20,375
MONTERREY,1405,BASICA,622,262,95,8,,,,9,7,2,383
MONTERREY,1405,CONTIGUA 1,622,299,96,7,,,,2,5,2,411
MONTERREY,1405,CONTIGUA 2,622,280,108,11,,,,11,8,2,420
MONTERREY,1406,BASICA,538,139,144,7,,,,3,3,8,304
MONTERREY,1406,CONTIGUA 1,538,98,162,7,,,,4,3,10,284
MONTERREY,1407,BASICA,488,136,132,5,,,,9,5,5,292
MONTERREY,1407,CONTIGUA 1,489,125,123,3,,,,9,7,6,273
MONTERREY,1408,BASICA,541,188,137,3,,,,4,8,13,353
MONTERREY,1408,CONTIGUA 1,541,181,138,4,,,,4,10,3,340
MONTERREY,1408,CONTIGUA 2,541,179,148,4,,,,6,5,2,344
MONTERREY,1409,BASICA,655,253,161,3,,,,7,3,7,434
MONTERREY,1409,CONTIGUA 1,655,277,135,9,,,,12,6,4,443
MONTERREY,1409,CONTIGUA 2,655,227,165,14,,,,7,5,6,424
MONTERREY,1409,CONTIGUA 3,655,253,145,6,,,,4,7,2,417
MONTERREY,1410,BASICA,670,268,129,7,,,,15,6,8,433
MONTERREY,1410,CONTIGUA 1,671,272,145,3,,,,12,8,8,448
MONTERREY,1410,CONTIGUA 2,671,304,142,18,,,,14,8,1,487
MONTERREY,1411,BASICA,539,225,115,4,,,,10,8,3,365
MONTERREY,1411,CONTIGUA 1,540,210,146,10,,,,9,11,0,386
MONTERREY,1411,CONTIGUA 2,540,206,117,7,,,,6,2,6,344
MONTERREY,1412,BASICA,711,256,176,8,,,,6,3,5,454
MONTERREY,1412,CONTIGUA 1,712,267,174,9,,,,4,4,4,462
MONTERREY,1412,CONTIGUA 2,712,252,185,4,,,,4,6,4,455
MONTERREY,1413,BASICA,580,178,132,4,,,,10,4,5,333
MONTERREY,1413,CONTIGUA 1,580,170,153,8,,,,7,0,4,342
MONTERREY,1413,CONTIGUA 2,580,187,152,3,,,,5,3,7,357
MONTERREY,1413,CONTIGUA 3,580,186,161,3,,,,7,4,4,365
MONTERREY,1414,BASICA,652,245,137,14,,,,4,7,3,410
MONTERREY,1414,CONTIGUA 1,653,233,175,10,,,,2,6,3,429
MONTERREY,1414,CONTIGUA 2,653,259,139,9,,,,3,5,1,416
MONTERREY,1415,BASICA,718,292,161,7,,,,5,8,10,483
MONTERREY,1415,CONTIGUA 1,718,281,184,10,,,,6,5,13,499
MONTERREY,1416,BASICA,705,314,113,7,,,,0,8,1,443
MONTERREY,1416,CONTIGUA 1,705,308,125,4,,,,4,7,2,450
MONTERREY,1416,CONTIGUA 2,706,335,98,7,,,,4,8,2,454
MONTERREY,1417,BASICA,543,242,113,7,,,,8,5,0,375
MONTERREY,1417,CONTIGUA 1,543,240,105,6,,,,6,13,2,372
MONTERREY,1417,CONTIGUA 2,543,214,110,7,,,,5,6,1,343
MONTERREY,1418,BASICA,701,257,154,3,,,,3,16,2,435
MONTERREY,1418,CONTIGUA 1,702,288,173,5,,,,11,9,5,491
MONTERREY,1418,CONTIGUA 2,702,293,129,12,,,,12,5,4,455
MONTERREY,1419,BASICA,506,220,101,11,,,,1,10,4,347
MONTERREY,1419,CONTIGUA 1,506,238,113,7,,,,5,5,3,371
MONTERREY,1420,BASICA,539,235,125,9,,,,6,5,6,386
MONTERREY,1420,CONTIGUA 1,539,245,127,12,,,,4,6,3,397
MONTERREY,1420,CONTIGUA 2,540,208,135,6,,,,1,8,5,363
MONTERREY,1421,BASICA,534,52,166,3,,,,1,1,9,232
MONTERREY,1421,CONTIGUA 1,535,71,161,1,,,,0,1,8,242
MONTERREY,1421,CONTIGUA 2,535,51,174,2,,,,6,2,8,243
MONTERREY,1422,BASICA,500,134,108,11,,,,3,4,4,264
MONTERREY,1422,CONTIGUA 1,500,138,121,4,,,,2,3,7,275
MONTERREY,1422,CONTIGUA 2,501,134,101,4,,,,3,2,5,249
MONTERREY,1423,BASICA,718,92,206,4,,,,2,3,0,307
MONTERREY,1423,CONTIGUA 1,718,66,211,8,,,,1,0,7,293
MONTERREY,1424,BASICA,634,58,222,5,,,,0,1,0,286
MONTERREY,1424,CONTIGUA 1,635,56,230,6,,,,2,1,8,303
MONTERREY,1425,BASICA,699,63,271,5,,,,3,2,0,344
MONTERREY,1425,CONTIGUA 1,699,51,242,5,,,,3,2,11,314
MONTERREY,1426,BASICA,492,44,164,2,,,,2,2,7,221
MONTERREY,1426,CONTIGUA 1,493,25,170,2,,,,0,1,6,204
MONTERREY,1427,BASICA,535,74,159,1,,,,2,0,6,242
MONTERREY,1427,CONTIGUA 1,536,47,171,2,,,,1,2,13,236
MONTERREY,1428,BASICA,705,106,253,3,,,,3,1,10,376
MONTERREY,1428,CONTIGUA 1,705,102,246,6,,,,3,2,7,366
MONTERREY,1429,BASICA,454,101,114,1,,,,3,1,4,224
MONTERREY,1429,CONTIGUA 1,455,107,122,7,,,,1,1,3,241
MONTERREY,1430,BASICA,107,24,40,1,,,,1,2,0,68
MONTERREY,1431,BASICA,722,144,197,13,,,,0,4,6,364
MONTERREY,1432,BASICA,590,45,246,2,,,,3,1,11,308
MONTERREY,1432,CONTIGUA 1,591,49,241,0,,,,2,1,0,293
MONTERREY,1432,CONTIGUA 2,591,50,224,1,,,,3,2,17,297
MONTERREY,1433,BASICA,613,60,255,3,,,,1,1,10,330
MONTERREY,1433,CONTIGUA 1,614,61,208,1,,,,3,1,16,290
MONTERREY,1433,CONTIGUA 2,614,51,245,3,,,,5,3,5,312
MONTERREY,1434,BASICA,642,54,272,0,,,,0,2,7,335
MONTERREY,1434,CONTIGUA 1,642,55,211,2,,,,3,0,6,277
MONTERREY,1434,CONTIGUA 2,642,39,269,2,,,,0,0,10,320
MONTERREY,1435,BASICA,612,38,239,2,,,,2,2,10,293
MONTERREY,1435,CONTIGUA 1,612,42,231,3,,,,3,3,13,295
MONTERREY,1435,CONTIGUA 2,612,43,237,4,,,,5,0,4,293
MONTERREY,1435,CONTIGUA 3,612,33,255,1,,,,2,0,9,300
MONTERREY,1436,BASICA,556,36,213,4,,,,5,1,19,278
MONTERREY,1436,CONTIGUA 1,557,53,204,3,,,,2,0,10,272
MONTERREY,1436,CONTIGUA 2,557,61,197,7,,,,3,1,4,273
MONTERREY,1437,BASICA,565,61,188,4,,,,2,1,4,260
MONTERREY,1437,CONTIGUA 1,566,49,222,2,,,,4,0,5,282
MONTERREY,1437,CONTIGUA 2,566,55,206,1,,,,4,3,1,270
MONTERREY,1438,BASICA,653,62,229,0,,,,2,0,8,301
MONTERREY,1438,CONTIGUA 1,654,75,235,5,,,,6,2,11,334
MONTERREY,1438,CONTIGUA 2,654,61,233,4,,,,7,1,2,308
MONTERREY,1439,BASICA,509,38,191,13,,,,6,0,9,257
MONTERREY,1439,CONTIGUA 1,509,83,172,8,,,,8,0,8,279
MONTERREY,1439,CONTIGUA 2,509,59,145,3,,,,7,1,8,223
MONTERREY,1440,BASICA,626,61,247,1,,,,0,2,7,318
MONTERREY,1440,CONTIGUA 1,627,80,222,3,,,,3,3,6,317
MONTERREY,1440,CONTIGUA 2,627,51,232,2,,,,2,0,20,307
MONTERREY,1441,BASICA,609,47,212,3,,,,1,1,6,270
MONTERREY,1441,CONTIGUA 1,610,47,219,3,,,,2,4,11,286
MONTERREY,1441,CONTIGUA 2,610,46,207,7,,,,7,0,11,278
MONTERREY,1442,BASICA,719,85,251,4,,,,8,4,0,352
MONTERREY,1442,CONTIGUA 1,719,74,246,1,,,,4,2,12,339
MONTERREY,1442,CONTIGUA 2,720,91,273,2,,,,6,0,16,388
MONTERREY,1443,BASICA,550,40,173,2,,,,9,3,14,241
MONTERREY,1443,CONTIGUA 1,550,30,180,1,,,,9,0,16,236
MONTERREY,1443,CONTIGUA 2,551,44,208,1,,,,6,2,9,270
MONTERREY,1444,BASICA,740,42,262,0,,,,17,1,14,336
MONTERREY,1444,CONTIGUA 1,740,35,258,3,,,,10,1,17,324
MONTERREY,1445,BASICA,585,48,239,5,,,,2,0,10,304
MONTERREY,1445,CONTIGUA 1,585,51,216,3,,,,2,1,13,286
MONTERREY,1446,BASICA,706,52,272,4,,,,2,3,9,342
MONTERREY,1446,CONTIGUA 1,707,68,263,4,,,,13,2,13,363
MONTERREY,1446,CONTIGUA 2,707,44,259,4,,,,4,2,18,331
MONTERREY,1447,BASICA,738,50,283,2,,,,5,1,8,349
MONTERREY,1447,CONTIGUA 1,738,60,294,7,,,,8,3,10,382
MONTERREY,1448,BASICA,698,82,204,5,,,,7,2,2,302
MONTERREY,1448,CONTIGUA 1,699,95,223,1,,,,1,4,7,331
MONTERREY,1448,CONTIGUA 2,699,98,221,9,,,,4,3,6,341
MONTERREY,1448,CONTIGUA 3,699,95,237,2,,,,2,2,4,342
MONTERREY,1448,CONTIGUA 4,699,84,195,2,,,,8,0,6,295
MONTERREY,1449,BASICA,514,36,207,1,,,,3,1,5,253
MONTERREY,1449,CONTIGUA 1,514,47,219,3,,,,3,2,3,277
MONTERREY,1449,CONTIGUA 2,514,46,204,4,,,,7,0,5,266
MONTERREY,1450,BASICA,510,35,178,2,,,,3,4,5,227
MONTERREY,1450,CONTIGUA 1,510,44,194,3,,,,2,1,3,247
MONTERREY,1450,CONTIGUA 2,511,39,182,7,,,,1,1,4,234
MONTERREY,1451,BASICA,518,33,128,7,,,,2,4,6,180
MONTERREY,1451,CONTIGUA 1,518,20,174,3,,,,4,2,3,206
MONTERREY,1451,CONTIGUA 2,518,33,169,6,,,,4,0,10,222
MONTERREY,1452,BASICA,735,50,301,6,,,,4,2,6,369
MONTERREY,1452,CONTIGUA 1,735,62,274,4,,,,3,2,7,352
MONTERREY,1453,BASICA,690,117,202,2,,,,5,1,6,333
MONTERREY,1453,CONTIGUA 1,690,117,213,5,,,,6,3,6,350
MONTERREY,1454,BASICA,595,49,241,2,,,,4,0,5,301
MONTERREY,1454,CONTIGUA 1,595,51,203,5,,,,3,0,7,269
MONTERREY,1454,CONTIGUA 2,595,39,229,1,,,,0,0,12,281
MONTERREY,1455,BASICA,646,39,251,3,,,,3,0,11,307
MONTERREY,1455,CONTIGUA 1,646,26,230,0,,,,4,2,9,271
MONTERREY,1455,CONTIGUA 2,646,38,231,3,,,,5,0,22,299
MONTERREY,1456,BASICA,596,25,204,0,,,,1,2,13,245
MONTERREY,1456,CONTIGUA 1,596,29,212,2,,,,5,1,9,258
MONTERREY,1456,CONTIGUA 2,596,29,232,2,,,,2,1,10,276
MONTERREY,1457,BASICA,728,38,343,1,,,,3,2,14,401
MONTERREY,1457,CONTIGUA 1,729,36,310,2,,,,2,3,9,362
MONTERREY,1458,BASICA,510,35,230,1,,,,0,2,11,279
MONTERREY,1458,CONTIGUA 1,510,35,218,2,,,,4,0,6,265
MONTERREY,1458,CONTIGUA 2,510,35,187,2,,,,2,1,10,237
MONTERREY,1459,BASICA,723,64,274,8,,,,10,1,6,363
MONTERREY,1459,CONTIGUA 1,724,71,232,3,,,,8,2,9,325
MONTERREY,1460,BASICA,723,50,263,4,,,,3,0,10,330
MONTERREY,1460,CONTIGUA 1,723,36,304,2,,,,6,2,11,361
MONTERREY,1461,BASICA,731,42,278,4,,,,3,2,5,334
MONTERREY,1461,CONTIGUA 1,732,44,284,5,,,,5,3,10,351
MONTERREY,1462,BASICA,504,29,187,8,,,,4,0,7,235
MONTERREY,1462,CONTIGUA 1,504,31,187,4,,,,1,3,11,237
MONTERREY,1462,CONTIGUA 2,504,31,210,2,,,,2,1,5,251
MONTERREY,1463,BASICA,527,58,212,1,,,,1,1,6,279
MONTERREY,1463,CONTIGUA 1,528,34,211,6,,,,2,1,7,261
MONTERREY,1463,CONTIGUA 2,528,46,200,2,,,,3,4,6,261
MONTERREY,1464,BASICA,623,40,221,4,,,,2,3,0,270
MONTERREY,1464,CONTIGUA 1,623,55,258,5,,,,3,3,6,330
MONTERREY,1465,BASICA,516,34,187,2,,,,2,0,8,233
MONTERREY,1465,CONTIGUA 1,516,48,177,3,,,,1,2,4,235
MONTERREY,1465,CONTIGUA 2,517,36,159,4,,,,4,3,8,214
MONTERREY,1466,BASICA,666,95,218,3,,,,3,5,6,330
MONTERREY,1466,CONTIGUA 1,667,73,207,8,,,,6,2,11,307
MONTERREY,1467,BASICA,689,83,275,3,,,,4,2,5,372
MONTERREY,1467,CONTIGUA 1,690,76,265,4,,,,5,1,14,365
MONTERREY,1468,BASICA,704,94,280,8,,,,8,1,9,400
MONTERREY,1468,CONTIGUA 1,704,79,266,8,,,,4,3,35,395
MONTERREY,1469,BASICA,678,81,240,7,,,,2,5,4,339
MONTERREY,1469,CONTIGUA 1,679,88,236,8,,,,3,3,3,341
MONTERREY,1470,BASICA,526,52,219,2,,,,3,0,8,284
MONTERREY,1470,CONTIGUA 1,527,56,217,3,,,,5,1,3,285
MONTERREY,1470,CONTIGUA 2,527,57,212,5,,,,1,1,3,279
MONTERREY,1471,BASICA,593,72,214,8,,,,4,4,13,315
MONTERREY,1471,CONTIGUA 1,594,86,219,2,,,,4,3,8,322
MONTERREY,1471,CONTIGUA 2,594,84,240,2,,,,3,1,7,337
MONTERREY,1472,BASICA,700,39,327,4,,,,3,0,15,388
MONTERREY,1472,CONTIGUA 1,700,40,288,2,,,,5,5,14,354
MONTERREY,1472,CONTIGUA 2,701,46,297,5,,,,6,2,17,373
MONTERREY,1473,BASICA,568,42,223,1,,,,0,1,14,281
MONTERREY,1473,CONTIGUA 1,569,41,210,3,,,,3,0,8,265
MONTERREY,1473,CONTIGUA 2,569,26,229,1,,,,4,0,6,266
MONTERREY,1474,BASICA,519,50,187,2,,,,3,2,11,255
MONTERREY,1474,CONTIGUA 1,520,24,243,3,,,,5,0,4,279
MONTERREY,1474,CONTIGUA 2,520,25,189,3,,,,4,2,8,231
MONTERREY,1475,BASICA,620,36,228,3,,,,8,0,9,284
MONTERREY,1475,CONTIGUA 1,621,34,277,4,,,,5,1,9,330
MONTERREY,1475,CONTIGUA 2,621,34,228,3,,,,5,2,8,280
MONTERREY,1476,BASICA,531,25,197,0,,,,2,1,6,231
MONTERREY,1476,CONTIGUA 1,531,26,179,1,,,,1,1,7,215
MONTERREY,1476,CONTIGUA 2,531,21,204,0,,,,1,0,6,232
MONTERREY,1477,BASICA,687,69,292,5,,,,0,2,15,383
MONTERREY,1477,CONTIGUA 1,687,54,249,1,,,,1,0,15,320
MONTERREY,1477,CONTIGUA 2,687,71,241,0,,,,2,0,20,334
MONTERREY,1478,BASICA,596,57,247,1,,,,3,0,11,319
MONTERREY,1478,CONTIGUA 1,596,52,248,2,,,,3,3,4,312
MONTERREY,1478,CONTIGUA 2,596,68,233,2,,,,4,0,15,322
MONTERREY,1479,BASICA,657,114,201,2,,,,5,2,0,324
MONTERREY,1479,CONTIGUA 1,657,74,251,6,,,,2,1,7,341
MONTERREY,1479,CONTIGUA 2,657,104,218,3,,,,7,4,3,339
MONTERREY,1480,BASICA,619,77,243,6,,,,4,5,9,344
MONTERREY,1480,CONTIGUA 1,619,67,230,5,,,,1,1,17,321
MONTERREY,1480,CONTIGUA 2,620,83,258,4,,,,5,3,4,357
MONTERREY,1481,BASICA,669,100,189,1,,,,1,2,13,306
MONTERREY,1481,CONTIGUA 1,669,107,189,12,,,,5,3,4,320
MONTERREY,1481,CONTIGUA 2,669,104,180,8,,,,3,0,11,306
MONTERREY,1482,BASICA,593,75,202,1,,,,2,1,4,285
MONTERREY,1482,CONTIGUA 1,593,81,202,1,,,,1,3,9,297
MONTERREY,1482,CONTIGUA 2,594,73,201,8,,,,1,2,0,285
MONTERREY,1483,BASICA,662,44,255,6,,,,4,0,7,316
MONTERREY,1483,CONTIGUA 1,662,47,247,3,,,,2,1,12,312
MONTERREY,1483,CONTIGUA 2,662,49,246,4,,,,3,2,13,317
MONTERREY,1484,BASICA,651,56,256,4,,,,2,2,8,328
MONTERREY,1484,CONTIGUA 1,652,57,271,4,,,,1,2,6,341
MONTERREY,1484,CONTIGUA 2,652,42,256,7,,,,5,0,8,318
MONTERREY,1485,BASICA,676,52,238,13,,,,2,2,7,314
MONTERREY,1485,CONTIGUA 1,676,62,239,2,,,,4,1,17,325
MONTERREY,1486,BASICA,627,71,237,6,,,,2,1,6,323
MONTERREY,1486,CONTIGUA 1,628,60,231,4,,,,4,1,13,313
MONTERREY,1486,CONTIGUA 2,628,62,239,5,,,,4,0,8,318
MONTERREY,1487,BASICA,538,51,227,3,,,,1,2,6,290
MONTERREY,1487,CONTIGUA 1,538,64,186,0,,,,6,6,8,270
MONTERREY,1487,CONTIGUA 2,538,55,188,5,,,,5,0,4,257
MONTERREY,1488,BASICA,517,85,166,6,,,,1,5,8,271
MONTERREY,1488,CONTIGUA 1,517,63,153,2,,,,2,1,38,259
MONTERREY,1488,CONTIGUA 2,517,100,138,5,,,,1,1,14,259
MONTERREY,1489,BASICA,699,86,265,5,,,,3,2,11,372
MONTERREY,1489,CONTIGUA 1,699,97,244,9,,,,5,10,8,373
MONTERREY,1489,CONTIGUA 2,700,78,280,4,,,,3,1,7,373
MONTERREY,1490,BASICA,598,63,201,4,,,,3,1,8,280
MONTERREY,1490,CONTIGUA 1,598,51,214,3,,,,0,1,6,275
MONTERREY,1490,CONTIGUA 2,598,48,215,6,,,,4,5,5,283
MONTERREY,1491,BASICA,727,48,310,7,,,,3,3,11,382
MONTERREY,1491,CONTIGUA 1,727,66,304,7,,,,3,1,14,395
MONTERREY,1491,CONTIGUA 2,727,81,269,9,,,,1,1,11,372
MONTERREY,1492,BASICA,654,167,161,5,,,,4,3,7,347
MONTERREY,1492,CONTIGUA 1,654,169,198,5,,,,2,5,5,384
MONTERREY,1492,CONTIGUA 2,655,150,213,6,,,,2,1,4,376
MONTERREY,1492,CONTIGUA 3,655,181,182,10,,,,4,3,1,381
MONTERREY,1493,BASICA,654,101,201,6,,,,4,3,16,331
MONTERREY,1493,CONTIGUA 1,654,116,204,8,,,,3,2,10,343
MONTERREY,1494,BASICA,653,114,218,7,,,,3,5,6,353
MONTERREY,1494,CONTIGUA 1,654,117,227,6,,,,1,5,7,363
MONTERREY,1495,BASICA,508,65,186,4,,,,3,0,12,270
MONTERREY,1495,CONTIGUA 1,508,63,193,6,,,,4,2,3,271
MONTERREY,1495,CONTIGUA 2,509,50,199,3,,,,4,1,16,273
MONTERREY,1496,BASICA,564,78,197,6,,,,7,3,7,298
MONTERREY,1496,CONTIGUA 1,565,81,171,2,,,,4,3,9,270
MONTERREY,1496,CONTIGUA 2,565,60,186,7,,,,3,0,10,266
MONTERREY,1497,BASICA,696,56,249,6,,,,4,2,7,324
MONTERREY,1497,CONTIGUA 1,696,50,289,8,,,,4,5,7,363
MONTERREY,1497,CONTIGUA 2,696,57,288,6,,,,0,0,0,351
MONTERREY,1498,BASICA,678,39,254,2,,,,3,1,19,318
MONTERREY,1498,CONTIGUA 1,678,42,266,6,,,,2,1,8,325
MONTERREY,1498,CONTIGUA 2,679,65,249,3,,,,2,2,16,337
MONTERREY,1499,BASICA,744,60,270,8,,,,2,2,3,345
MONTERREY,1499,CONTIGUA 1,744,84,299,4,,,,5,1,15,408
MONTERREY,1499,CONTIGUA 2,745,56,277,7,,,,3,3,10,356
MONTERREY,1500,BASICA,613,98,213,3,,,,1,1,10,326
MONTERREY,1500,CONTIGUA 1,614,78,212,8,,,,3,1,10,312
MONTERREY,1500,CONTIGUA 2,614,92,216,4,,,,6,0,8,326
MONTERREY,1501,BASICA,523,128,187,6,,,,0,1,6,328
MONTERREY,1501,CONTIGUA 1,524,117,151,4,,,,5,4,5,286
MONTERREY,1501,CONTIGUA 2,524,139,161,2,,,,2,6,4,314
MONTERREY,1502,BASICA,745,248,191,7,,,,3,1,8,458
MONTERREY,1502,CONTIGUA 1,746,196,225,9,,,,7,3,9,449
MONTERREY,1503,BASICA,622,167,215,10,,,,5,3,6,406
MONTERREY,1503,CONTIGUA 1,622,173,197,18,,,,3,1,14,406
MONTERREY,1504,BASICA,549,126,187,4,,,,4,2,3,326
MONTERREY,1504,CONTIGUA 1,550,131,126,11,,,,2,6,5,281
MONTERREY,1504,CONTIGUA 2,550,110,162,9,,,,5,8,8,302
MONTERREY,1505,BASICA,627,154,204,9,,,,4,3,6,380
MONTERREY,1505,CONTIGUA 1,628,117,221,11,,,,2,2,15,368
MONTERREY,1505,CONTIGUA 2,628,126,230,8,,,,4,2,6,376
MONTERREY,1506,BASICA,676,242,172,5,,,,4,8,2,433
MONTERREY,1506,CONTIGUA 1,677,235,169,10,,,,4,3,3,424
MONTERREY,1506,CONTIGUA 2,677,235,167,12,,,,7,6,6,433
MONTERREY,1506,CONTIGUA 3,677,253,161,15,,,,11,7,6,453
MONTERREY,1507,BASICA,645,259,159,10,,,,5,4,1,438
MONTERREY,1507,CONTIGUA 1,645,238,153,9,,,,5,8,0,413
MONTERREY,1507,CONTIGUA 2,645,237,147,5,,,,4,5,1,399
MONTERREY,1507,CONTIGUA 3,645,222,149,9,,,,6,5,5,396
MONTERREY,1507,CONTIGUA 4,645,224,162,6,,,,5,9,1,407
MONTERREY,1507,CONTIGUA 5,646,232,178,8,,,,5,2,1,426
MONTERREY,1508,BASICA,561,73,188,5,,,,0,4,8,278
MONTERREY,1508,CONTIGUA 1,561,95,179,4,,,,1,2,10,291
MONTERREY,1508,CONTIGUA 2,562,90,177,6,,,,2,0,5,280
MONTERREY,1509,BASICA,630,115,210,3,,,,3,3,7,341
MONTERREY,1509,CONTIGUA 1,631,88,234,0,,,,1,1,3,327
MONTERREY,1509,CONTIGUA 2,631,113,199,2,,,,3,2,7,326
MONTERREY,1510,BASICA,722,172,193,12,,,,9,2,4,392
MONTERREY,1510,CONTIGUA 1,723,168,193,4,,,,13,5,8,391
MONTERREY,1510,CONTIGUA 2,723,186,213,8,,,,5,9,8,429
MONTERREY,1511,BASICA,591,143,187,3,,,,9,2,7,351
MONTERREY,1511,CONTIGUA 1,592,118,198,2,,,,7,1,4,330
MONTERREY,1511,CONTIGUA 2,592,147,167,11,,,,8,3,9,345
MONTERREY,1512,BASICA,681,175,206,7,,,,3,6,2,399
MONTERREY,1512,CONTIGUA 1,682,179,223,5,,,,6,2,7,422
MONTERREY,1512,CONTIGUA 2,682,169,205,7,,,,4,1,11,397
MONTERREY,1513,BASICA,562,78,204,3,,,,2,6,5,298
MONTERREY,1513,CONTIGUA 1,562,93,240,5,,,,1,1,10,350
MONTERREY,1513,CONTIGUA 2,562,79,206,6,,,,3,1,6,301
MONTERREY,1514,BASICA,579,163,151,7,,,,4,3,2,330
MONTERREY,1514,CONTIGUA 1,579,187,182,6,,,,5,3,11,394
MONTERREY,1514,CONTIGUA 2,579,164,168,6,,,,2,1,7,348
MONTERREY,1515,BASICA,719,243,218,8,,,,3,3,7,482
MONTERREY,1515,CONTIGUA 1,719,206,241,12,,,,3,4,5,471
