"seccion","casilla","pan","pri","prd","pvem","pt","mc","morena","na","pes","mas","progresa","rsp","c_pan_pri_prd_rsp","c_pan_pri_prd","c_pan_pri_rsp","c_pan_prd_rsp","c_pri_prd_rsp","c_pan_pri","c_pan_prd","c_pan_rsp","c_pri_prd","c_pri_rsp","c_prd_rsp","no_registrados","num_votos_nulos","tot_votos","l_nominal","municipality","source_file","c_morena_na_pes_mas","c_morena_na_pes","c_morena_na_mas","c_morena_pes_mas","c_na_pes_mas","c_morena_na","c_morena_pes","c_morena_mas","c_na_pes","c_na_mas","c_pes_mas","c_mc_progresa","cand_ind_luis_armando_jaime_maldonado","cand_ind_andres_tapia_franco","cand_ind_perseo_quiroz_rendon"
"344","C2",147,23,5,6,4,46,83,4,1,0,4,2,0,13,0,0,0,2,0,0,0,0,0,0,16,359,507,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",1,1,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
"345","B1",127,30,6,21,5,33,88,6,2,3,7,5,8,10,1,0,0,3,1,0,0,0,0,0,13,376,521,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",1,2,0,0,0,1,1,0,0,0,0,2,NA,NA,NA
"346","B1",89,38,14,10,10,36,98,9,2,1,4,5,3,5,2,0,0,1,1,1,1,0,0,0,8,342,550,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",0,0,0,4,0,0,0,0,0,0,0,0,NA,NA,NA
"347","B1",74,23,11,8,8,24,78,1,1,3,2,5,0,10,0,0,0,0,0,0,0,0,0,0,7,256,394,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
"348","B1",67,16,2,7,12,33,86,6,2,5,2,2,0,6,0,0,0,1,0,0,0,0,0,0,23,276,508,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",5,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA
"348","C1",73,29,3,13,9,17,98,8,1,14,4,10,0,9,3,0,0,1,0,0,0,0,1,0,8,306,508,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",3,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA
"348","C2",89,17,7,13,8,22,118,11,5,6,6,1,3,3,1,0,0,2,0,0,0,0,0,0,8,323,507,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",2,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
"349","B1",78,12,8,11,15,27,123,7,0,7,6,6,0,3,0,0,0,1,0,0,0,0,0,0,14,321,591,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",0,0,1,0,0,1,0,1,0,0,0,0,NA,NA,NA
"349","C1",57,11,6,13,18,38,132,6,2,4,10,2,4,4,0,0,0,0,0,0,0,0,0,2,13,333,590,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",7,0,0,0,0,3,0,0,0,0,0,1,NA,NA,NA
"349","C2",65,14,14,14,20,23,143,12,3,8,6,11,5,2,0,1,0,0,0,0,1,0,0,0,13,363,590,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,0,1,0,0,2,0,1,0,0,0,0,NA,NA,NA
"350","B1",126,38,6,11,9,51,156,17,0,6,5,12,6,4,0,0,0,0,0,0,0,0,0,0,14,468,694,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",5,1,0,0,0,1,0,0,0,0,0,0,NA,NA,NA
"350","C1",133,39,11,8,10,48,138,8,2,9,8,9,13,7,0,0,0,0,1,0,0,0,0,0,19,473,693,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",3,1,2,0,0,0,0,1,0,0,0,3,NA,NA,NA
"351","B1",163,31,8,12,6,46,140,13,2,13,12,7,4,7,1,0,0,4,1,0,0,1,0,0,11,490,682,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",5,1,0,0,0,1,0,1,0,0,0,0,NA,NA,NA
"352","B1",117,35,19,10,10,50,92,4,3,5,3,8,0,10,0,0,0,1,0,0,0,0,0,0,12,383,546,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",0,3,0,0,0,0,1,0,0,0,0,0,NA,NA,NA
"353","B1",95,15,8,13,5,24,70,1,0,1,8,4,4,5,0,0,0,1,0,0,0,0,0,1,9,266,430,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"353","C1",103,26,8,14,2,21,69,5,1,0,5,4,0,4,0,0,0,3,0,0,0,0,0,0,11,278,429,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"354","B1",176,34,12,12,6,35,81,5,2,3,1,11,8,5,0,0,0,3,2,0,0,0,0,0,15,418,587,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",1,1,0,1,0,0,3,0,0,0,0,1,NA,NA,NA
"354","C1",175,24,10,7,4,45,97,3,3,5,5,5,1,7,0,0,0,4,2,0,0,2,0,1,6,416,586,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",7,0,0,1,0,2,0,0,0,0,0,0,NA,NA,NA
"355","B1",169,32,7,16,4,51,165,5,1,4,1,2,5,7,0,0,0,3,0,0,0,0,0,1,15,493,669,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",3,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA
"355","C1",121,26,7,13,17,59,156,11,0,4,4,6,2,5,0,0,0,2,0,0,0,0,0,0,8,446,668,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",3,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA
"355","E1",113,17,7,22,7,25,117,7,2,12,4,3,6,5,1,0,0,0,2,1,0,0,0,0,7,366,628,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,0,0,0,0,1,1,1,0,0,0,1,NA,NA,NA
"355","E1 C1",111,17,11,9,6,38,119,9,3,27,4,1,8,0,0,0,0,0,0,0,0,0,0,0,19,396,627,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",13,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
"356","B1",135,51,6,16,11,49,118,7,1,2,2,5,7,5,0,0,0,1,0,0,0,0,0,0,12,435,541,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",3,1,0,0,0,0,0,0,0,0,0,3,NA,NA,NA
"356","C1",120,42,7,8,12,41,111,9,1,2,4,5,8,13,0,0,0,6,1,0,0,0,0,0,7,406,541,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",8,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA
"357","B1",168,18,5,6,3,28,75,3,0,0,5,1,3,6,0,0,0,1,0,0,0,0,0,0,7,333,459,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",1,0,0,0,0,2,0,0,0,0,0,1,NA,NA,NA
"357","C1",136,25,2,7,5,27,68,5,2,1,3,4,0,8,1,0,0,2,0,0,0,0,0,0,8,310,459,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",3,1,1,0,0,1,0,0,0,0,0,0,NA,NA,NA
"358","B1",123,23,3,8,3,36,107,0,0,0,3,1,0,11,0,0,0,0,0,0,0,0,0,0,9,333,462,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",0,0,0,0,0,0,0,0,0,0,0,6,NA,NA,NA
"359","B1",73,22,5,8,12,31,133,7,1,1,4,5,0,10,0,0,0,0,0,0,0,0,0,0,11,326,516,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",1,0,0,0,0,1,0,0,0,0,0,1,NA,NA,NA
"359","C1",80,8,7,8,12,49,119,2,2,0,3,2,4,7,0,0,0,0,0,0,0,0,0,0,14,319,516,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"360","B1",86,26,6,22,13,48,193,9,6,3,3,4,4,5,0,0,0,1,1,0,0,0,0,0,22,460,697,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",5,0,0,0,0,1,1,0,0,0,0,1,NA,NA,NA
"360","C1",90,34,13,18,12,40,182,4,0,2,3,5,4,7,0,0,0,2,0,0,0,1,1,0,28,461,697,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",7,2,0,0,0,0,3,0,0,0,0,3,NA,NA,NA
"361","B1",145,26,5,13,1,34,82,2,1,1,4,4,5,11,0,0,0,3,0,0,0,0,0,0,9,349,508,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",2,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA
"361","C1",147,27,2,6,6,27,81,4,1,2,3,2,4,10,1,0,0,3,2,0,0,0,0,0,10,348,507,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",5,1,0,0,1,0,0,1,0,0,0,2,NA,NA,NA
"362","B1",127,28,11,12,7,33,110,7,2,1,4,5,4,8,0,0,0,0,0,0,0,0,0,1,14,384,587,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",2,2,0,0,0,3,1,1,0,1,0,0,NA,NA,NA
"363","B1",114,25,34,8,9,39,93,5,1,4,8,4,7,13,0,0,0,3,0,0,0,0,0,0,21,399,646,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,3,0,0,0,2,0,1,0,0,0,1,NA,NA,NA
"364","B1",34,14,8,7,4,17,108,2,1,7,7,2,0,4,0,0,0,0,0,0,0,0,1,0,18,238,461,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",2,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA
"364","C1",47,6,3,6,8,23,116,3,2,7,3,3,3,6,1,1,0,0,1,0,0,0,0,0,15,257,461,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",2,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA
"364","E1",78,24,7,28,17,38,180,2,0,16,2,6,0,10,0,0,0,0,0,0,0,0,0,2,16,436,708,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",0,9,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
"365","B1",59,15,6,26,13,45,157,6,0,9,5,9,4,2,0,1,1,0,1,0,0,0,0,0,19,389,747,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",5,1,1,0,0,0,1,1,0,0,0,2,NA,NA,NA
"365","C1",75,20,8,33,9,35,166,4,1,10,4,6,5,1,0,0,0,1,0,0,0,0,0,1,15,404,746,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",8,0,0,0,0,1,1,0,0,0,0,0,NA,NA,NA
"365","C2",65,25,5,34,11,36,154,8,3,11,2,2,5,2,1,0,0,0,0,0,1,0,0,1,0,374,746,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",6,0,0,1,0,1,0,0,0,0,0,0,NA,NA,NA
"365","C3",69,23,9,31,13,29,146,0,1,18,3,5,2,4,0,3,0,4,0,0,0,0,0,0,26,397,746,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",5,0,2,0,0,0,1,3,0,0,0,0,NA,NA,NA
"366","B1",66,29,8,15,9,30,209,10,4,19,3,5,4,6,0,1,1,1,1,0,0,0,0,0,27,461,730,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",5,0,2,1,0,2,1,1,0,0,0,1,NA,NA,NA
"366","C1",70,23,7,19,10,35,201,5,2,16,9,2,3,6,0,5,0,2,1,0,1,1,0,0,22,442,729,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",2,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"366","E1",56,11,4,24,10,17,152,0,1,7,0,4,3,6,0,0,0,2,1,1,0,0,0,0,41,342,714,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",1,0,0,0,0,0,0,0,0,1,0,0,NA,NA,NA
"367","B1",33,13,7,16,3,40,131,3,5,6,5,2,5,0,0,0,0,0,0,0,0,0,0,0,14,293,526,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",9,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
"367","C1",53,13,5,25,5,20,151,2,1,13,6,2,1,3,0,0,0,1,0,0,0,0,0,0,10,321,526,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",3,1,2,0,0,0,1,1,1,0,0,1,NA,NA,NA
"367","C2",49,15,5,20,9,29,128,6,1,5,2,5,0,11,0,0,0,0,0,0,0,0,0,0,7,301,526,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",8,0,1,0,0,0,0,0,0,0,0,0,NA,NA,NA
"368","B1",137,27,9,3,6,26,106,5,5,2,2,3,2,5,0,0,0,1,0,0,0,0,0,0,10,354,505,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",0,1,1,2,0,0,0,0,0,0,0,1,NA,NA,NA
"368","C1",132,25,7,10,6,43,94,5,1,0,1,1,4,7,0,0,0,0,3,0,0,0,0,1,8,357,505,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,0,1,1,0,0,0,1,0,0,0,2,NA,NA,NA
"369","B1",154,30,6,5,8,45,112,8,3,4,6,2,0,9,0,0,0,2,2,0,0,0,0,0,13,416,620,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",5,0,0,0,0,0,1,0,0,0,0,1,NA,NA,NA
"369","C1",148,28,10,8,4,46,121,9,3,6,2,3,3,4,0,0,0,2,0,0,0,0,0,0,12,415,620,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",2,1,0,0,0,0,1,0,1,0,0,1,NA,NA,NA
"370","B1",124,19,6,14,7,30,123,6,2,0,2,4,0,10,0,0,0,3,0,1,0,0,0,1,22,375,580,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA
"370","C1",130,12,2,10,5,26,131,4,5,2,6,2,5,5,0,0,0,1,2,0,0,0,0,0,22,379,579,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,0,0,0,0,2,1,0,0,0,0,2,NA,NA,NA
"370","C2",130,25,5,12,6,27,128,3,3,7,3,5,0,15,0,0,0,0,0,0,0,0,0,0,8,383,579,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"371","B1",157,13,5,8,6,24,94,5,1,0,5,2,1,8,0,0,0,1,0,0,0,0,0,0,8,347,498,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",6,1,0,0,0,0,0,0,0,0,0,2,NA,NA,NA
"371","C1",137,24,5,13,10,33,103,1,2,0,2,2,2,5,0,0,1,2,0,2,0,0,0,0,15,362,497,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",2,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"372","B1",120,27,10,14,0,33,52,4,3,2,2,5,0,0,0,0,0,0,0,0,0,0,0,1,8,281,377,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"372","C1",90,23,5,6,5,37,53,9,0,3,4,4,1,11,0,0,0,3,0,0,1,0,0,0,16,274,377,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",1,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA
"373","B1",74,8,2,18,9,35,93,2,1,6,3,4,0,8,0,0,0,0,1,0,0,0,0,0,9,280,527,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",7,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"373","C1",62,13,2,10,13,21,100,4,2,8,8,2,1,7,1,0,1,1,2,0,0,0,0,1,16,281,527,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",3,1,0,0,0,1,0,0,0,0,0,1,NA,NA,NA
"373","C2",47,11,5,13,10,23,115,2,2,11,0,1,5,2,1,1,0,2,0,0,0,0,0,0,12,268,527,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",2,0,0,0,0,3,0,0,0,0,0,0,NA,NA,NA
"373","E1",41,3,3,12,8,15,114,2,3,3,3,4,1,4,0,1,0,0,0,0,0,0,0,0,17,238,460,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",2,0,0,1,0,0,1,0,0,0,0,0,NA,NA,NA
"373","E1 C1",42,9,5,12,11,17,91,4,1,0,2,4,2,2,0,2,0,0,1,0,0,0,0,0,21,237,460,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",5,1,1,0,0,2,0,0,0,0,0,2,NA,NA,NA
"374","B1",68,15,2,28,11,24,31,4,2,4,11,11,0,4,3,0,0,0,0,0,0,0,0,0,0,225,643,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",0,0,0,0,5,0,0,1,0,0,0,1,NA,NA,NA
"374","C1",62,17,4,28,12,28,131,4,3,9,6,9,8,1,0,0,1,1,1,0,0,0,0,0,26,354,643,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"376","B1",210,48,6,10,9,38,113,7,3,3,2,7,3,12,1,0,0,2,0,0,0,0,0,0,15,491,684,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
"377","B1",126,29,7,6,8,36,81,1,2,0,3,3,9,0,0,0,0,3,1,0,2,0,0,0,8,330,447,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA
"377","C1",124,23,12,5,6,42,81,2,0,1,2,11,5,2,0,0,0,2,0,0,0,0,0,0,12,339,447,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,2,0,0,0,0,0,0,0,0,0,3,NA,NA,NA
"378","B1",208,23,13,11,8,53,111,3,3,6,0,1,7,8,1,1,0,5,1,0,3,0,1,0,14,493,651,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",3,1,2,0,0,1,2,0,0,0,0,3,NA,NA,NA
"378","C1",142,24,3,8,10,51,123,10,4,3,3,0,5,8,0,0,0,0,1,0,2,0,0,0,17,429,650,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,0,0,3,0,2,1,1,0,0,0,4,NA,NA,NA
"379","B1",193,19,7,17,5,29,116,5,3,3,7,1,0,0,0,0,0,1,0,0,0,0,0,1,15,428,684,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",0,0,0,1,0,1,1,0,0,0,0,3,NA,NA,NA
"379","C1",186,22,3,10,5,42,103,6,3,1,10,4,7,10,0,0,0,3,0,0,0,0,0,4,16,443,683,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,0,0,1,1,0,0,0,0,0,0,2,NA,NA,NA
"380","B1",358,36,7,4,4,19,47,2,4,3,2,5,1,7,0,0,0,3,0,0,0,0,0,0,4,508,707,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",0,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"381","B1",247,49,6,2,5,48,86,5,0,1,4,2,1,7,0,0,0,2,0,0,0,0,0,3,5,479,692,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",3,0,0,0,0,0,1,1,0,0,0,1,NA,NA,NA
"382","B1",178,23,6,9,6,35,119,6,1,4,5,11,11,11,1,0,0,4,0,0,0,0,0,0,21,455,648,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",0,2,0,0,1,1,0,0,0,0,0,0,NA,NA,NA
"382","C1",165,31,2,22,12,36,109,5,0,3,4,7,1,10,0,1,0,3,2,0,0,0,0,0,16,436,648,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,0,0,0,0,0,0,0,0,1,0,2,NA,NA,NA
"382","C2",154,34,10,16,8,31,134,4,0,0,2,11,4,10,1,0,0,1,0,0,0,0,0,0,20,445,648,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",3,0,0,0,0,1,1,0,0,0,0,0,NA,NA,NA
"384","B1",152,31,5,7,8,36,88,2,1,2,4,4,6,7,0,0,0,4,0,0,0,0,0,0,9,369,514,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",1,0,0,0,0,1,1,0,0,0,0,0,NA,NA,NA
"384","C1",137,25,2,9,6,38,102,9,3,2,7,1,1,5,0,0,0,2,0,0,0,0,0,0,14,363,513,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA
"384","E1",106,14,4,5,5,34,96,6,2,2,1,0,2,3,0,0,0,0,0,0,0,0,0,0,5,293,453,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",3,0,0,0,0,2,1,0,0,0,0,2,NA,NA,NA
"384","E1 C1",100,13,2,7,8,25,97,4,2,4,2,0,2,4,1,0,0,4,0,0,0,0,0,0,16,297,453,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",2,1,0,0,0,2,1,0,0,0,0,0,NA,NA,NA
"385","B1",100,32,6,13,13,37,142,7,1,1,12,11,5,5,0,0,0,0,0,0,0,0,0,0,24,419,654,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",6,1,1,0,0,0,0,0,0,0,0,2,NA,NA,NA
"385","C1",78,22,7,13,9,24,122,5,1,2,6,6,2,8,0,0,0,3,0,0,0,0,0,0,20,335,654,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",3,0,0,1,0,1,1,0,0,0,0,1,NA,NA,NA
"385","C2",101,23,8,12,10,44,140,11,5,3,6,12,3,7,0,0,0,1,0,0,0,0,0,0,10,404,653,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,0,0,0,0,0,1,0,0,0,0,3,NA,NA,NA
"385","C3",77,30,9,16,13,57,136,5,2,0,2,7,2,10,0,0,0,0,0,0,0,0,0,0,9,380,653,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",1,2,0,0,0,1,0,0,0,0,0,1,NA,NA,NA
"386","B1",94,39,8,6,9,29,119,4,2,0,4,16,9,4,0,0,0,2,0,0,0,0,0,0,20,373,603,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",5,0,0,0,0,1,0,0,0,0,0,2,NA,NA,NA
"386","C1",102,32,6,6,6,35,108,4,2,1,6,12,11,2,1,0,0,0,1,0,0,0,0,1,12,352,603,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",2,0,1,0,0,0,1,0,0,0,0,0,NA,NA,NA
"386","C2",113,27,8,11,9,40,115,3,5,4,6,8,7,7,0,0,0,0,2,0,1,0,0,0,5,379,603,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,1,0,0,0,1,0,0,0,1,0,1,NA,NA,NA
"386","C3",100,37,10,17,12,41,121,2,5,3,4,7,9,0,0,0,0,2,1,0,0,0,0,0,11,387,603,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",4,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA
"389","B1",121,28,6,6,4,15,73,3,0,9,4,4,2,9,0,1,0,7,0,0,0,0,0,0,11,312,558,"CUERNAVACA","Registro de Computos CUERNAVACA  Morelos Proceso Electoral 2023-2024 IMPEPAC.csv",5,0,1,0,0,0,2,0,0,0,0,1,NA,NA,NA
