CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,PUP,NA,MORENA,ES,PSD,PMR,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,C_COMUN_PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,C_COMUN_PRD_MC_PUP,PRD_MC,PRD_PUP,MC_PUP,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,C_COMUN_PVEM_NA,C_COMUN_PRD_MC,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,20,OAXACA,5,ASUNCION NOCHIXTLAN,7,ASUNCION NOCHIXTLAN,60,B,1,0,B,13,15,108,3,31,6,34,34,115,3,2,23,4,2,0,1,1,1,2,0,3,3,0,0,,,,,,,,,,,,,,,,,,,,,96,,,,,,,,,,,,,,,,,,,500,0,13,513,740,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,7,ASUNCION NOCHIXTLAN,60,C,1,0,C01,18,16,87,3,33,12,27,42,112,6,0,23,3,1,0,1,3,1,2,0,6,1,1,0,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,488,0,20,508,740,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,7,ASUNCION NOCHIXTLAN,60,C,2,0,C02,16,29,105,3,30,11,23,38,121,3,0,13,0,1,0,0,1,0,3,0,4,3,0,2,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,505,0,25,530,739,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,7,ASUNCION NOCHIXTLAN,60,C,3,0,C03,9,17,122,0,46,3,22,53,108,5,0,19,4,2,0,1,2,2,1,0,6,2,1,0,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,490,1,16,507,739,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,7,ASUNCION NOCHIXTLAN,61,B,1,0,B,1,7,25,2,10,0,10,10,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,84,0,9,93,150,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,7,ASUNCION NOCHIXTLAN,61,E,1,0,E01,8,12,58,3,22,4,2,6,37,0,1,5,1,0,0,2,1,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,210,0,13,223,324,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,7,ASUNCION NOCHIXTLAN,61,E,2,0,E02,1,9,26,2,12,3,47,9,17,0,1,15,1,0,0,1,0,0,1,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,163,0,19,182,267,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,7,ASUNCION NOCHIXTLAN,62,B,1,0,B,4,3,32,0,7,3,4,7,18,3,1,1,2,0,0,2,2,0,0,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,116,0,7,123,169,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,7,ASUNCION NOCHIXTLAN,62,E,1,0,E01,2,5,49,1,29,2,8,3,37,4,0,10,1,2,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,235,0,18,253,348,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,7,ASUNCION NOCHIXTLAN,63,B,1,0,B,6,19,83,4,30,3,3,33,55,0,0,7,1,0,0,1,1,1,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,,291,0,14,305,469,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,7,ASUNCION NOCHIXTLAN,64,B,1,0,B,10,17,40,6,62,3,11,25,68,6,2,8,0,1,0,0,2,1,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,287,0,14,301,437,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,86,SAN ANDRES DINICUITI,741,B,1,0,B,3,32,214,32,0,0,,0,3,0,,,1,2,0,0,2,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,0,14,308,426,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,86,SAN ANDRES DINICUITI,741,C,1,0,C01,3,23,200,52,2,0,,0,6,0,,,0,2,0,2,0,6,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,0,14,310,426,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,86,SAN ANDRES DINICUITI,741,E,1,0,E01,0,27,28,72,18,1,,1,115,5,,,0,1,0,0,2,4,0,3,10,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,0,19,309,425,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,86,SAN ANDRES DINICUITI,742,B,1,0,B,0,10,42,4,7,0,,0,30,2,,,0,0,0,0,0,0,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,0,5,103,164,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,86,SAN ANDRES DINICUITI,742,E,1,0,E01,2,13,62,14,1,0,,1,11,0,,,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,0,3,108,155,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,86,SAN ANDRES DINICUITI,743,B,1,0,B,0,10,30,11,0,0,,0,18,0,,,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,0,5,76,103,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,99,SAN ANDRES ZAUTLA,764,B,1,0,B,2,195,3,0,0,1,,2,26,4,,258,0,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493,0,2,495,598,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,99,SAN ANDRES ZAUTLA,764,C,1,0,C01,1,188,1,0,2,2,,1,33,5,,251,0,0,0,0,2,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,488,0,11,499,598,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,99,SAN ANDRES ZAUTLA,764,C,2,0,C02,0,150,2,0,4,1,,1,27,1,,273,0,0,0,0,2,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463,0,19,482,597,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,99,SAN ANDRES ZAUTLA,765,B,1,0,B,2,117,2,2,4,2,,1,58,6,,204,0,0,0,0,4,1,0,0,4,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413,0,12,425,598,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,99,SAN ANDRES ZAUTLA,765,C,1,0,C01,1,117,1,1,12,1,,1,52,1,,203,0,0,0,0,5,4,0,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402,0,15,417,597,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,147,SAN FRANCISCO TELIXTLAHUACA,900,B,1,0,B,2,88,20,4,61,0,72,15,20,1,165,33,0,0,0,0,,,,,0,5,0,0,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,491,13,14,518,703,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,147,SAN FRANCISCO TELIXTLAHUACA,900,C,1,0,C01,2,92,28,6,73,0,54,14,17,0,139,27,0,1,0,0,,,,,4,4,0,0,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,465,36,24,525,703,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,147,SAN FRANCISCO TELIXTLAHUACA,900,C,2,0,C02,2,95,30,5,53,3,53,22,31,1,166,26,0,0,0,0,,,,,1,2,0,0,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,493,5,30,528,702,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,147,SAN FRANCISCO TELIXTLAHUACA,901,B,1,0,B,4,102,17,2,93,0,49,24,23,0,102,15,1,0,0,0,,,,,3,2,0,0,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,441,12,27,480,615,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,147,SAN FRANCISCO TELIXTLAHUACA,901,C,1,0,C01,8,101,13,6,62,0,57,18,16,2,125,12,0,1,0,0,,,,,1,2,0,0,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,429,15,17,461,615,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,147,SAN FRANCISCO TELIXTLAHUACA,901,C,2,0,C02,4,86,22,1,75,1,47,17,21,1,112,17,2,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,412,16,20,448,615,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,147,SAN FRANCISCO TELIXTLAHUACA,901,C,3,0,C03,3,108,15,2,74,0,53,16,28,2,129,11,0,0,0,0,,,,,1,2,0,0,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,447,16,14,477,614,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,147,SAN FRANCISCO TELIXTLAHUACA,902,B,1,0,B,0,76,24,1,48,1,64,18,34,2,85,13,0,0,0,0,,,,,1,2,0,2,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,374,36,23,433,547,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,147,SAN FRANCISCO TELIXTLAHUACA,902,C,1,0,C01,0,73,30,2,37,0,63,14,36,3,98,18,1,0,0,1,,,,,1,0,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,378,55,14,447,547,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,147,SAN FRANCISCO TELIXTLAHUACA,902,C,2,0,C02,6,100,28,2,62,1,41,23,33,0,93,21,0,1,0,0,,,,,1,1,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,414,12,16,442,547,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,147,SAN FRANCISCO TELIXTLAHUACA,903,B,1,0,B,5,119,13,4,44,1,65,40,44,2,125,30,1,0,0,0,,,,,3,1,0,0,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,498,19,9,526,632,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,147,SAN FRANCISCO TELIXTLAHUACA,903,C,1,0,C01,8,99,18,3,60,1,55,19,24,1,138,28,0,0,0,0,,,,,2,1,1,0,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,462,9,14,485,632,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,147,SAN FRANCISCO TELIXTLAHUACA,903,C,2,0,C02,3,98,19,3,50,0,67,31,29,3,123,40,0,0,0,0,,,,,2,1,0,0,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,471,5,29,505,632,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,147,SAN FRANCISCO TELIXTLAHUACA,903,C,3,0,C03,10,100,8,5,64,2,56,26,32,3,100,36,0,0,0,0,,,,,0,1,0,0,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,447,11,19,477,632,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,147,SAN FRANCISCO TELIXTLAHUACA,904,B,1,0,B,1,15,2,0,4,1,9,0,2,0,35,0,0,0,0,0,,,,,1,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,70,1,4,75,84,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,147,SAN FRANCISCO TELIXTLAHUACA,905,B,1,0,B,0,49,5,1,54,0,10,16,14,1,131,6,0,0,0,0,,,,,1,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,288,0,15,303,361,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,292,SAN PABLO HUITZO,1426,B,1,0,B,23,83,2,4,24,1,57,40,160,13,32,,0,2,0,0,1,0,1,0,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,0,9,455,572,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,292,SAN PABLO HUITZO,1426,C,1,0,C01,26,98,11,3,19,1,45,40,147,9,12,,0,0,0,0,3,0,1,0,5,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422,0,7,429,571,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,292,SAN PABLO HUITZO,1427,B,1,0,B,34,71,8,2,20,3,35,19,144,3,34,,2,0,0,0,1,0,2,0,5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,0,10,394,535,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,292,SAN PABLO HUITZO,1427,C,1,0,C01,39,90,6,6,10,0,39,15,107,9,39,,0,0,1,0,1,0,2,0,4,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,1,15,388,535,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,292,SAN PABLO HUITZO,1427,C,2,0,C02,45,101,9,1,15,1,49,11,103,6,23,,0,1,0,0,1,0,1,0,3,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374,0,10,384,535,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,292,SAN PABLO HUITZO,1428,B,1,0,B,24,142,7,1,11,0,51,28,88,7,11,,2,0,0,0,0,3,2,0,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,3,23,409,501,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,292,SAN PABLO HUITZO,1428,C,1,0,C01,13,152,2,1,11,1,39,21,115,14,9,,0,0,0,0,2,2,1,1,2,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389,2,3,394,501,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,292,SAN PABLO HUITZO,1429,B,1,0,B,62,83,15,3,13,2,32,14,148,14,32,,2,1,1,0,4,0,1,0,9,3,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445,0,19,464,609,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,292,SAN PABLO HUITZO,1429,C,1,0,C01,59,81,15,5,16,2,28,21,157,15,29,,1,0,0,0,2,0,2,0,0,7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,441,1,7,449,609,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,292,SAN PABLO HUITZO,1430,B,1,0,B,7,65,8,1,14,3,10,6,63,3,7,,1,0,1,0,1,0,0,0,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,0,7,200,257,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,334,SAN PEDRO Y SAN PABLO TEPOSCOLULA,1589,B,1,0,B,0,99,1,14,6,2,0,2,163,1,,,0,0,0,0,3,1,0,0,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295,0,1,296,387,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,334,SAN PEDRO Y SAN PABLO TEPOSCOLULA,1589,C,1,0,C01,0,121,0,17,6,3,0,1,108,4,,,0,0,0,0,1,7,1,0,5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,1,8,284,387,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,334,SAN PEDRO Y SAN PABLO TEPOSCOLULA,1589,E,1,0,E01,2,72,7,13,15,2,1,1,149,3,,,0,0,0,0,1,1,0,0,6,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277,0,16,293,402,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,334,SAN PEDRO Y SAN PABLO TEPOSCOLULA,1590,B,1,0,B,0,160,2,22,12,2,1,6,142,4,,,0,0,0,0,5,10,1,0,4,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375,0,8,383,548,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,334,SAN PEDRO Y SAN PABLO TEPOSCOLULA,1590,C,1,0,C01,2,187,3,39,18,0,1,0,131,1,,,0,0,0,0,4,10,1,1,6,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,0,10,417,548,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,334,SAN PEDRO Y SAN PABLO TEPOSCOLULA,1591,B,1,0,B,1,87,1,5,7,1,0,1,109,2,,,0,0,0,0,0,2,2,0,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,0,9,231,330,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,334,SAN PEDRO Y SAN PABLO TEPOSCOLULA,1592,B,1,0,B,4,87,3,13,20,4,0,4,214,3,,,0,0,0,0,3,3,0,0,3,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369,0,11,380,534,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,334,SAN PEDRO Y SAN PABLO TEPOSCOLULA,1593,B,1,0,B,0,19,1,2,2,0,2,2,14,0,,,1,0,0,0,0,0,0,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,0,4,49,69,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,457,SANTIAGO CACALOXTEPEC,1973,B,1,0,B,221,175,15,0,0,1,,0,7,0,,,1,3,0,0,1,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428,0,12,440,530,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,457,SANTIAGO CACALOXTEPEC,1974,B,1,0,B,198,142,2,0,0,0,,0,4,0,,,1,6,0,0,0,2,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356,0,9,365,466,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,457,SANTIAGO CACALOXTEPEC,1975,B,1,0,B,168,198,5,1,3,3,,3,11,0,,,1,1,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,396,0,17,413,515,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,485,SANTIAGO SUCHILQUITONGO,2112,B,1,0,B,4,116,108,2,4,3,5,1,32,1,233,,2,0,0,0,8,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521,0,24,545,691,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,485,SANTIAGO SUCHILQUITONGO,2112,C,1,0,C01,7,104,80,1,11,2,5,5,40,5,251,,2,0,0,0,2,2,0,0,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520,0,21,541,690,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,485,SANTIAGO SUCHILQUITONGO,2112,C,2,0,C02,8,103,88,2,10,4,8,5,25,3,243,,4,0,0,0,2,2,0,0,5,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,515,0,23,538,690,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,485,SANTIAGO SUCHILQUITONGO,2113,B,1,0,B,15,120,63,3,10,2,9,2,40,4,196,,4,1,0,0,2,2,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474,0,10,484,641,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,485,SANTIAGO SUCHILQUITONGO,2113,C,1,0,C01,3,115,72,1,8,2,8,2,50,2,191,,1,1,1,1,0,0,0,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462,0,22,484,641,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,485,SANTIAGO SUCHILQUITONGO,2113,C,2,0,C02,10,89,71,2,7,3,10,2,43,3,203,,2,0,0,0,2,0,2,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453,0,21,474,640,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,485,SANTIAGO SUCHILQUITONGO,2114,B,1,0,B,8,89,67,0,4,1,3,3,28,0,196,,0,1,0,0,1,2,0,0,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407,0,18,425,553,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,485,SANTIAGO SUCHILQUITONGO,2114,C,1,0,C01,6,99,58,4,7,3,5,1,25,6,157,,3,2,0,0,4,2,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383,0,13,396,552,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,485,SANTIAGO SUCHILQUITONGO,2114,C,2,0,C02,5,84,53,1,8,1,2,3,40,1,193,,2,0,0,0,0,0,0,0,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397,0,19,416,552,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,485,SANTIAGO SUCHILQUITONGO,2115,B,1,0,B,6,41,16,2,17,2,11,1,96,9,204,,0,0,0,0,0,0,0,0,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409,0,20,429,584,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,485,SANTIAGO SUCHILQUITONGO,2116,B,1,0,B,7,11,119,4,7,5,1,0,35,0,230,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419,0,18,437,544,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,485,SANTIAGO SUCHILQUITONGO,2116,C,1,0,C01,10,13,88,1,11,3,1,3,51,2,223,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406,0,17,423,543,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,539,VILLA DE TAMAZULAPAM DEL PROGRESO,2305,B,1,0,B,12,143,47,,36,30,5,1,46,2,,174,5,1,1,0,,,,,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507,0,28,535,734,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,539,VILLA DE TAMAZULAPAM DEL PROGRESO,2305,C,1,0,C01,12,181,35,,41,23,8,3,64,2,,146,1,1,0,0,,,,,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,521,0,19,540,734,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,539,VILLA DE TAMAZULAPAM DEL PROGRESO,2306,B,1,0,B,11,118,29,,34,21,6,0,40,1,,78,0,0,0,1,,,,,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,0,9,355,493,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,539,VILLA DE TAMAZULAPAM DEL PROGRESO,2306,C,1,0,C01,6,129,19,,30,20,4,2,44,1,,75,4,1,1,1,,,,,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341,0,10,351,492,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,539,VILLA DE TAMAZULAPAM DEL PROGRESO,2306,E,1,0,E01,4,55,12,,41,6,1,1,18,3,,26,0,0,0,0,,,,,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,0,6,177,239,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,539,VILLA DE TAMAZULAPAM DEL PROGRESO,2307,B,1,0,B,4,110,26,,27,9,3,2,37,0,,87,2,1,1,1,,,,,3,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316,1,11,328,436,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,539,VILLA DE TAMAZULAPAM DEL PROGRESO,2307,C,1,0,C01,6,98,23,,56,12,1,1,26,1,,94,1,0,0,1,,,,,2,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,326,0,9,335,435,Recuento,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,539,VILLA DE TAMAZULAPAM DEL PROGRESO,2308,B,1,0,B,8,134,23,,40,4,1,0,22,1,,78,6,0,0,1,,,,,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,0,11,331,478,Cotejo,,,
,20,OAXACA,5,ASUNCION NOCHIXTLAN,539,VILLA DE TAMAZULAPAM DEL PROGRESO,2308,C,1,0,C01,8,144,20,,32,14,1,0,32,2,,71,1,1,0,2,,,,,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,0,12,344,478,Cotejo,,,
