CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PSD,HUMANISTA,C_COMUN_PAN_MC,PRD_PSD,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRD_PVEM_PSD,PRD_PVEM,PRD_PSD,PVEM_PSD,C_COMUN_PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,409,4,185,427,91,462,54,38,32,223,41,32,22,3,4,,,,,,,,,12,1,1,3,,,,,,110,,1741,1,63,1805,2787
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,410,4,139,516,137,212,23,23,19,225,79,22,36,4,1,,,,,,,,,13,4,0,5,,,,,,126,,1584,0,72,1656,2478
4,17,MORELOS,8,XOCHITEPEC,8,EMILIANO ZAPATA,411,9,448,697,210,479,69,88,60,783,107,101,69,6,8,,,,,,,,,36,4,2,39,,,,,,307,,3513,2,159,3674,6004
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,776,3,41,295,125,46,21,29,16,305,23,31,21,1,7,,,,,,,,,15,2,0,27,,,,,,44,,1049,0,65,1114,1853
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,777,6,87,852,133,76,73,43,60,653,94,59,31,0,3,,,,,,,,,22,4,2,18,,,,,,92,,2302,0,123,2425,4368
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,778,4,51,414,77,86,34,25,69,383,44,29,14,1,8,,,,,,,,,22,2,0,9,,,,,,34,,1302,3,72,1377,2271
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,779,2,22,387,30,40,17,4,61,197,39,10,6,0,0,,,,,,,,,9,1,1,2,,,,,,7,,833,0,39,872,1358
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,780,2,25,445,36,35,12,12,49,117,22,24,18,0,2,,,,,,,,,10,0,0,4,,,,,,36,,847,0,41,888,1442
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,781,3,62,629,48,50,11,18,36,208,27,18,5,1,0,,,,,,,,,7,3,0,8,,,,,,25,,1156,0,44,1200,1657
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,782,3,56,475,51,33,14,15,16,221,31,14,15,3,4,,,,,,,,,5,2,0,1,,,,,,19,,975,1,23,999,1235
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,783,7,179,1171,112,91,33,47,66,667,51,48,31,1,6,,,,,,,,,21,2,0,7,,,,,,79,,2612,1,90,2703,4049
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,784,4,67,561,73,79,50,36,45,415,59,39,25,2,4,,,,,,,,,25,9,0,15,,,,,,38,,1542,0,85,1627,2921
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,785,2,22,264,27,11,10,5,24,169,28,19,4,0,2,,,,,,,,,6,0,6,2,,,,,,8,,607,0,31,638,1018
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,786,2,26,352,57,52,16,10,25,250,19,19,24,0,4,,,,,,,,,8,1,0,8,,,,,,26,,897,0,49,946,1495
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,787,4,84,640,99,90,17,30,30,247,20,35,10,2,4,,,,,,,,,11,0,0,5,,,,,,69,,1393,2,67,1462,2281
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,788,2,51,465,85,82,5,5,20,147,10,22,6,4,4,,,,,,,,,8,3,1,2,,,,,,47,,967,0,41,1008,1482
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,789,2,36,230,75,34,12,7,12,132,11,12,5,0,7,,,,,,,,,6,2,0,0,,,,,,21,,602,0,25,627,953
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,790,3,50,463,61,88,14,20,30,253,29,18,23,0,4,,,,,,,,,10,1,1,6,,,,,,52,,1123,0,45,1168,1711
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,791,5,99,608,113,103,26,36,65,518,30,26,23,5,6,,,,,,,,,22,1,1,9,,,,,,171,,1862,2,103,1967,3243
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,792,3,33,375,55,70,16,16,73,256,21,18,12,0,2,,,,,,,,,4,1,2,3,,,,,,137,,1094,0,45,1139,1710
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,793,2,21,240,57,93,17,11,19,191,24,20,8,1,1,,,,,,,,,8,3,1,9,,,,,,26,,750,0,44,794,1158
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,794,5,138,532,218,193,35,35,71,617,107,69,24,2,10,,,,,,,,,25,2,1,14,,,,,,97,,2190,1,92,2283,3550
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,795,4,41,323,138,178,30,22,43,540,79,35,22,0,4,,,,,,,,,16,2,6,8,,,,,,79,,1566,0,70,1636,2315
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,796,3,48,320,127,102,33,18,36,513,56,25,27,8,8,,,,,,,,,22,3,0,17,,,,,,43,,1406,0,53,1459,2223
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,797,4,97,711,72,70,29,32,90,359,33,39,15,1,6,,,,,,,,,9,2,0,12,,,,,,56,,1633,0,79,1712,2816
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,798,3,80,395,57,67,27,11,63,295,31,31,25,2,3,,,,,,,,,13,4,3,4,,,,,,16,,1127,7,46,1180,2036
4,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,1,2,47,128,86,95,177,9,85,148,31,7,7,4,4,8,4,0,1,,,,,,,,,,,,,,,,841,0,51,892,1476
4,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,2,2,30,114,27,51,134,5,48,125,9,4,8,0,0,11,4,0,0,,,,,,,,,,,,,,,,570,0,27,597,1005
4,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,3,2,29,158,47,39,130,12,83,168,16,7,11,0,4,6,4,0,0,,,,,,,,,,,,,,,,714,1,57,772,1147
4,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,4,3,42,148,71,54,189,13,97,192,38,18,6,0,3,14,3,2,2,,,,,,,,,,,,,,,,892,0,39,931,1530
4,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,5,1,15,35,18,29,89,8,28,177,17,0,1,0,0,12,4,2,2,,,,,,,,,,,,,,,,437,0,10,447,606
4,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,6,3,34,83,54,35,273,14,198,264,31,13,10,0,0,22,5,4,3,,,,,,,,,,,,,,,,1043,1,54,1098,1696
4,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,7,2,19,111,103,12,146,11,56,125,20,19,5,0,12,8,8,1,7,,,,,,,,,,,,,,,,663,0,44,707,1089
4,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,8,2,16,144,76,14,177,7,108,161,6,18,17,0,8,13,2,2,4,,,,,,,,,,,,,,,,773,0,30,803,1232
4,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,9,3,37,174,78,70,197,23,46,126,27,25,6,0,0,9,3,0,1,,,,,,,,,,,,,,,,822,0,68,890,1540
4,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,10,2,24,94,97,47,243,10,25,121,32,11,3,0,3,16,4,0,5,,,,,,,,,,,,,,,,735,0,62,797,1350
4,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,11,1,8,76,28,18,182,4,60,40,6,14,1,0,0,5,3,2,0,,,,,,,,,,,,,,,,447,0,31,478,698
4,17,MORELOS,9,PUENTE DE IXTLA,5,COATLAN DEL RIO,86,2,22,333,36,29,30,14,13,182,32,31,8,2,1,5,3,0,3,,,,,,,,,,,,,,,,744,0,48,792,972
4,17,MORELOS,9,PUENTE DE IXTLA,5,COATLAN DEL RIO,87,3,20,429,34,40,55,23,11,308,44,30,8,0,6,5,2,2,3,,,,,,,,,,,,,,,,1020,0,45,1065,1361
4,17,MORELOS,9,PUENTE DE IXTLA,5,COATLAN DEL RIO,88,1,23,248,20,36,22,12,10,85,23,37,1,0,2,2,2,0,1,,,,,,,,,,,,,,,,524,0,28,552,678
4,17,MORELOS,9,PUENTE DE IXTLA,5,COATLAN DEL RIO,89,2,17,437,35,32,25,19,13,171,31,29,7,0,1,0,0,0,0,,,,,,,,,,,,,,,,817,34,48,899,1211
4,17,MORELOS,9,PUENTE DE IXTLA,5,COATLAN DEL RIO,90,1,4,121,11,10,12,7,1,71,9,14,4,0,1,2,0,0,2,,,,,,,,,,,,,,,,269,0,21,290,433
4,17,MORELOS,9,PUENTE DE IXTLA,5,COATLAN DEL RIO,91,1,1,84,7,9,4,2,5,26,6,8,1,0,3,1,0,0,0,,,,,,,,,,,,,,,,157,0,9,166,215
4,17,MORELOS,9,PUENTE DE IXTLA,5,COATLAN DEL RIO,92,2,6,277,52,37,25,6,7,67,25,48,5,0,5,1,2,2,1,,,,,,,,,,,,,,,,566,0,73,639,827
4,17,MORELOS,9,PUENTE DE IXTLA,5,COATLAN DEL RIO,93,2,25,253,46,24,31,15,71,190,39,34,3,0,0,0,1,0,2,,,,,,,,,,,,,,,,734,0,48,782,980
4,17,MORELOS,9,PUENTE DE IXTLA,5,COATLAN DEL RIO,94,2,14,202,49,41,27,11,37,133,26,62,5,0,1,4,2,1,0,,,,,,,,,,,,,,,,615,0,44,659,858
4,17,MORELOS,9,PUENTE DE IXTLA,5,COATLAN DEL RIO,95,1,14,173,22,25,11,4,4,54,11,10,3,0,0,0,0,0,1,,,,,,,,,,,,,,,,332,0,21,353,452
4,17,MORELOS,9,PUENTE DE IXTLA,5,COATLAN DEL RIO,96,1,3,82,18,14,7,4,3,42,7,8,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,193,0,24,217,259
4,17,MORELOS,9,PUENTE DE IXTLA,14,MAZATEPEC,548,3,26,484,56,6,15,11,54,371,38,12,26,0,2,6,0,1,6,,,,,,,,,,,,,,,,1114,0,38,1152,1565
4,17,MORELOS,9,PUENTE DE IXTLA,14,MAZATEPEC,549,2,16,440,39,3,23,8,26,256,36,4,17,1,5,5,0,0,1,,,,,,,,,,,,,,,,880,0,26,906,1144
4,17,MORELOS,9,PUENTE DE IXTLA,14,MAZATEPEC,550,2,12,313,20,4,8,24,13,215,26,3,13,1,1,6,1,0,1,,,,,,,,,,,,,,,,661,1,26,688,913
4,17,MORELOS,9,PUENTE DE IXTLA,14,MAZATEPEC,551,2,8,346,51,3,11,16,21,298,25,13,15,0,1,3,1,0,2,,,,,,,,,,,,,,,,814,0,25,839,1319
4,17,MORELOS,9,PUENTE DE IXTLA,14,MAZATEPEC,552,2,8,417,56,3,16,7,14,212,28,13,16,0,4,3,1,1,7,,,,,,,,,,,,,,,,806,0,32,838,1103
4,17,MORELOS,9,PUENTE DE IXTLA,14,MAZATEPEC,553,2,6,344,31,1,11,10,49,208,11,4,14,0,1,2,1,2,0,,,,,,,,,,,,,,,,695,0,25,720,963
4,17,MORELOS,9,PUENTE DE IXTLA,14,MAZATEPEC,554,2,6,329,42,3,11,3,49,243,20,6,10,0,2,3,2,1,5,,,,,,,,,,,,,,,,735,0,27,762,1008
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,579,3,14,270,179,26,46,16,106,277,48,32,8,0,14,10,1,0,5,,,,,,,,,,,,,,,,1052,0,61,1113,1784
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,580,3,21,200,213,35,42,16,176,409,44,23,12,0,9,7,3,1,7,,,,,,,,,,,,,,,,1218,0,39,1257,2056
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,581,2,8,144,111,14,33,9,135,207,43,24,7,1,8,8,6,2,5,,,,,,,,,,,,,,,,765,0,14,779,1178
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,582,2,15,164,140,12,33,5,152,249,26,10,2,0,7,7,0,1,2,,,,,,,,,,,,,,,,825,0,26,851,1155
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,583,2,36,145,80,15,21,9,159,236,41,14,15,0,6,8,1,0,7,,,,,,,,,,,,,,,,793,0,21,814,1137
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,584,2,24,153,112,13,28,12,102,299,43,27,10,0,5,10,1,0,6,,,,,,,,,,,,,,,,845,0,31,876,1240
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,585,4,27,303,229,16,46,15,173,454,59,44,16,1,11,18,2,1,7,,,,,,,,,,,,,,,,1422,0,44,1466,2308
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,586,2,15,184,232,10,23,9,135,230,37,55,6,1,20,5,1,0,2,,,,,,,,,,,,,,,,965,0,35,1000,1434
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,587,2,13,151,113,7,19,12,178,217,20,16,4,2,7,9,0,1,5,,,,,,,,,,,,,,,,774,0,35,809,1095
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,588,1,50,36,81,8,54,6,5,169,33,6,6,0,4,7,1,0,8,,,,,,,,,,,,,,,,474,0,6,480,666
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,589,1,1,114,54,7,19,0,95,192,27,8,3,0,5,3,0,2,0,,,,,,,,,,,,,,,,530,0,12,542,728
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,590,2,5,183,137,12,21,7,115,249,39,34,8,0,7,7,2,1,3,,,,,,,,,,,,,,,,830,0,29,859,1196
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,591,2,8,158,123,10,13,6,153,307,33,24,18,0,5,11,0,1,4,,,,,,,,,,,,,,,,874,2,26,902,1230
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,592,2,10,172,173,10,36,7,151,250,29,33,5,1,9,9,1,1,8,,,,,,,,,,,,,,,,905,1,28,934,1476
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,593,2,8,215,138,12,67,13,56,213,21,7,3,0,3,11,1,1,2,,,,,,,,,,,,,,,,771,0,29,800,1147
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,594,4,23,451,113,19,97,17,82,601,79,16,17,0,3,47,3,2,18,,,,,,,,,,,,,,,,1588,0,66,1654,2571
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,595,3,22,354,63,12,80,14,79,614,56,11,10,0,1,19,5,1,10,,,,,,,,,,,,,,,,1351,0,59,1410,2097
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,596,4,24,411,118,10,96,16,76,603,68,23,5,0,8,36,4,1,16,,,,,,,,,,,,,,,,1515,0,71,1586,2592
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,597,3,26,372,65,12,69,12,98,546,56,13,11,0,5,28,3,0,15,,,,,,,,,,,,,,,,1331,6,45,1382,2004
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,598,5,27,568,138,18,129,20,144,921,95,17,22,1,9,34,8,1,19,,,,,,,,,,,,,,,,2171,1,108,2280,3394
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,599,5,33,424,118,12,135,27,111,889,64,14,20,0,9,32,5,5,12,,,,,,,,,,,,,,,,1910,0,87,1997,3239
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,600,3,26,272,121,21,93,17,57,635,68,12,12,2,9,36,4,1,13,,,,,,,,,,,,,,,,1399,0,50,1449,2170
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,601,3,23,245,233,23,55,26,87,414,54,25,12,0,8,19,5,0,6,,,,,,,,,,,,,,,,1235,2,45,1282,1881
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,602,3,35,235,177,36,47,18,96,372,32,35,13,1,7,11,2,0,6,,,,,,,,,,,,,,,,1123,0,53,1176,1707
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,603,2,29,38,32,5,9,4,37,127,19,2,5,1,0,2,1,0,1,,,,,,,,,,,,,,,,312,0,25,337,299
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,604,1,4,105,75,2,12,4,20,60,13,9,4,0,4,1,1,1,1,,,,,,,,,,,,,,,,316,0,19,335,492
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,605,3,9,227,214,11,27,11,55,177,29,9,2,0,4,6,1,1,4,,,,,,,,,,,,,,,,787,0,16,803,1519
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,606,2,25,124,146,17,24,14,35,255,27,10,10,0,2,8,1,0,3,,,,,,,,,,,,,,,,701,0,35,736,1104
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,607,2,36,132,121,23,39,18,25,237,38,11,4,0,5,9,1,1,3,,,,,,,,,,,,,,,,703,0,57,760,1177
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,608,2,43,135,82,19,28,17,32,221,22,7,9,1,2,3,3,4,7,,,,,,,,,,,,,,,,635,0,26,661,1047
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,609,2,26,210,117,15,27,12,20,232,25,7,10,0,3,12,3,0,3,,,,,,,,,,,,,,,,722,0,33,755,1163
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,610,1,1,118,51,6,6,1,16,36,11,6,3,0,0,2,0,0,1,,,,,,,,,,,,,,,,258,0,13,271,405
4,17,MORELOS,9,PUENTE DE IXTLA,21,TETECALA,689,3,11,666,64,6,23,148,25,240,36,5,7,2,1,6,0,0,3,,,,,,,,,,,,,,,,1243,1,54,1298,1617
4,17,MORELOS,9,PUENTE DE IXTLA,21,TETECALA,690,3,15,676,116,8,42,83,21,268,24,11,10,2,0,6,4,1,5,,,,,,,,,,,,,,,,1292,0,46,1338,1674
4,17,MORELOS,9,PUENTE DE IXTLA,21,TETECALA,691,2,13,594,44,7,23,86,7,165,14,10,7,2,4,8,0,0,1,,,,,,,,,,,,,,,,985,0,41,1026,1257
4,17,MORELOS,9,PUENTE DE IXTLA,21,TETECALA,692,2,6,317,68,2,21,97,6,121,17,16,0,0,0,2,0,3,0,,,,,,,,,,,,,,,,676,0,33,709,852
4,17,MORELOS,9,PUENTE DE IXTLA,21,TETECALA,693,2,12,267,24,5,11,91,4,78,13,7,0,2,1,3,6,2,0,,,,,,,,,,,,,,,,526,0,33,559,637
4,17,MORELOS,9,PUENTE DE IXTLA,21,TETECALA,694,1,4,107,14,1,3,43,6,34,2,4,0,0,1,1,0,0,2,,,,,,,,,,,,,,,,222,0,4,226,287
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,869,2,50,169,41,16,62,33,186,340,52,32,11,0,5,13,2,0,6,,,,,,,,,,,,,,,,1018,0,33,1051,1485
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,870,3,54,236,59,16,50,29,97,373,40,47,22,0,8,9,0,5,3,,,,,,,,,,,,,,,,1048,2,48,1098,1617
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,871,2,45,195,47,26,46,32,91,377,37,27,27,0,2,18,4,0,6,,,,,,,,,,,,,,,,980,0,46,1026,1408
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,872,1,13,68,23,20,11,11,15,123,16,7,2,1,0,6,2,0,1,,,,,,,,,,,,,,,,319,1,7,327,450
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,873,3,34,386,35,11,89,29,97,388,63,25,25,3,15,7,5,7,6,,,,,,,,,,,,,,,,1225,1,52,1278,1834
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,874,3,25,276,62,13,64,30,76,343,42,28,16,1,2,13,3,0,5,,,,,,,,,,,,,,,,999,2,47,1048,1519
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,875,2,44,162,45,22,33,32,45,249,32,14,22,0,4,8,1,0,1,,,,,,,,,,,,,,,,714,0,44,758,961
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,876,3,36,205,31,21,50,36,64,253,32,20,20,3,1,9,2,1,5,,,,,,,,,,,,,,,,789,0,37,826,980
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,877,1,8,67,6,4,12,9,26,61,5,2,7,0,0,3,0,0,0,,,,,,,,,,,,,,,,210,0,9,219,326
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,878,1,17,78,14,5,14,19,30,91,5,7,6,0,0,0,2,0,0,,,,,,,,,,,,,,,,288,0,10,298,411
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,879,2,23,201,28,10,51,14,58,229,24,12,19,0,0,6,1,1,6,,,,,,,,,,,,,,,,683,0,38,721,1061
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,880,1,32,125,14,19,37,10,45,178,29,7,8,1,0,8,0,1,4,,,,,,,,,,,,,,,,518,0,19,537,745
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,881,2,44,152,28,14,50,28,58,327,37,6,25,0,0,8,0,0,5,,,,,,,,,,,,,,,,782,0,36,818,1218
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,882,2,44,247,35,18,51,32,64,275,49,13,12,0,2,8,0,1,4,,,,,,,,,,,,,,,,855,1,39,895,1213
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,883,2,23,192,24,20,48,28,55,278,31,15,19,0,0,11,3,0,5,,,,,,,,,,,,,,,,752,3,33,788,1072
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,884,2,22,314,28,12,41,8,35,172,36,18,17,0,0,9,4,0,4,,,,,,,,,,,,,,,,720,1,41,762,1192
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,885,2,22,533,34,13,41,23,38,210,34,21,10,0,1,1,7,0,1,,,,,,,,,,,,,,,,989,0,32,1021,1402
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,886,1,10,92,123,6,13,4,62,113,19,25,3,1,9,2,0,0,0,,,,,,,,,,,,,,,,482,0,22,504,420
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,887,2,23,158,24,13,42,20,54,230,39,23,11,0,2,12,1,4,2,,,,,,,,,,,,,,,,658,1,44,703,1181
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,888,3,53,219,52,19,59,39,114,485,64,23,31,0,1,17,3,1,6,,,,,,,,,,,,,,,,1186,1,47,1234,1769
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,889,2,15,187,28,9,28,17,91,163,25,11,11,0,1,6,1,0,1,,,,,,,,,,,,,,,,594,0,24,618,810
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,890,3,27,203,31,15,51,23,117,378,42,22,18,2,0,27,3,0,8,,,,,,,,,,,,,,,,967,2,47,1016,1510
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,891,2,45,109,14,17,36,15,40,318,46,12,18,0,0,22,3,0,5,,,,,,,,,,,,,,,,700,1,33,734,1157
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,892,2,41,123,17,13,31,30,47,242,46,5,23,2,1,13,1,1,7,,,,,,,,,,,,,,,,643,0,41,684,1021
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,893,2,34,187,32,14,42,25,121,324,50,15,16,1,3,9,0,0,5,,,,,,,,,,,,,,,,878,3,46,927,1309
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,894,2,54,151,35,19,34,37,47,307,38,9,19,1,1,5,0,0,4,,,,,,,,,,,,,,,,761,2,38,801,1182
4,17,MORELOS,10,AYALA,4,AYALA,44,3,39,125,200,50,41,62,80,286,51,43,70,3,18,24,4,2,3,,,,,,,,,,,,,,,,1101,0,89,1190,1910
4,17,MORELOS,10,AYALA,4,AYALA,45,4,48,185,304,115,57,35,147,410,61,42,66,1,22,22,2,2,6,,,,,,,,,,,,,,,,1525,0,67,1592,2254
4,17,MORELOS,10,AYALA,4,AYALA,46,2,18,180,143,31,27,27,101,162,17,40,35,0,6,5,4,0,0,,,,,,,,,,,,,,,,796,0,34,830,1158
4,17,MORELOS,10,AYALA,4,AYALA,47,3,24,131,147,46,33,72,107,228,23,53,45,5,13,12,12,3,6,,,,,,,,,,,,,,,,960,0,52,1012,1565
4,17,MORELOS,10,AYALA,4,AYALA,48,3,20,119,169,52,30,42,96,168,34,39,39,3,15,8,2,3,4,,,,,,,,,,,,,,,,843,0,62,905,1667
4,17,MORELOS,10,AYALA,4,AYALA,49,2,36,288,164,53,37,37,73,248,34,23,34,6,11,12,0,1,1,,,,,,,,,,,,,,,,1058,2,45,1105,1476
4,17,MORELOS,10,AYALA,4,AYALA,50,2,33,204,157,52,33,34,59,220,29,28,35,2,9,11,1,1,6,,,,,,,,,,,,,,,,914,0,46,960,1392
4,17,MORELOS,10,AYALA,4,AYALA,51,2,31,192,113,25,26,15,55,188,24,16,30,3,8,9,1,0,3,,,,,,,,,,,,,,,,739,0,20,759,986
4,17,MORELOS,10,AYALA,4,AYALA,52,3,23,249,203,42,40,34,69,180,27,41,47,3,21,13,2,0,9,,,,,,,,,,,,,,,,1003,1,78,1082,1634
4,17,MORELOS,10,AYALA,4,AYALA,53,1,12,65,55,9,11,15,23,39,7,15,11,2,3,0,1,0,1,,,,,,,,,,,,,,,,269,0,15,284,417
4,17,MORELOS,10,AYALA,4,AYALA,54,2,31,64,123,22,22,30,105,270,24,23,68,0,14,13,4,1,9,,,,,,,,,,,,,,,,823,1,43,867,1386
4,17,MORELOS,10,AYALA,4,AYALA,55,5,32,185,247,30,51,49,184,411,51,69,68,6,11,16,2,4,11,,,,,,,,,,,,,,,,1427,5,63,1495,2711
4,17,MORELOS,10,AYALA,4,AYALA,56,2,15,118,134,24,18,35,123,247,17,24,52,0,22,16,3,0,3,,,,,,,,,,,,,,,,851,0,49,900,1391
4,17,MORELOS,10,AYALA,4,AYALA,57,2,22,94,154,14,30,30,144,176,14,28,32,0,28,6,0,0,4,,,,,,,,,,,,,,,,776,2,46,824,1338
4,17,MORELOS,10,AYALA,4,AYALA,58,2,16,79,186,18,20,12,213,139,16,40,19,0,19,32,0,1,6,,,,,,,,,,,,,,,,816,0,54,870,1356
4,17,MORELOS,10,AYALA,4,AYALA,59,4,37,244,250,42,49,51,346,347,33,62,67,1,29,20,0,3,8,,,,,,,,,,,,,,,,1589,1,93,1683,2779
4,17,MORELOS,10,AYALA,4,AYALA,60,2,12,91,81,11,21,22,29,97,15,9,16,1,4,2,0,2,3,,,,,,,,,,,,,,,,416,0,16,432,755
