CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PSD,HUMANISTA,C_COMUN_PAN_MC,PRD_PSD,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRD_PVEM_PSD,PRD_PVEM,PRD_PSD,PVEM_PSD,C_COMUN_PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,483,C,3,0,C03,97,52,99,15,6,8,5,127,11,8,13,,,5,1,0,8,6,2,2,0,,,,,,,,,,,,465,0,24,489,674,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,484,B,1,0,B,32,22,119,31,13,9,5,118,15,12,14,,,5,1,1,8,7,2,1,0,,,,,,,,,,,,415,1,13,429,612,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,484,C,1,0,C01,40,39,109,19,4,7,9,135,7,14,11,,,11,0,0,6,4,4,2,0,,,,,,,,,,,,421,0,14,435,612,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,484,C,2,0,C02,35,26,108,21,12,10,7,99,10,16,13,,,6,0,0,2,5,5,3,0,,,,,,,,,,,,378,0,25,403,612,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,484,C,3,0,C03,38,27,96,33,6,9,8,139,12,12,13,,,9,0,0,2,1,2,0,0,,,,,,,,,,,,407,0,14,421,612,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,484,C,4,0,C04,41,26,92,32,9,8,4,129,13,16,8,,,4,2,0,4,4,3,4,0,,,,,,,,,,,,399,0,13,412,611,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,484,S,1,0,SMR01,15,3,8,1,1,2,2,43,2,0,2,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,79,0,6,85,0,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,485,B,1,0,B,32,40,117,22,22,8,8,122,7,10,11,,,5,0,4,0,8,5,0,0,,,,,,,,,,,,421,0,13,434,687,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,485,C,1,0,C01,42,46,115,22,14,3,4,96,16,12,16,,,8,1,0,5,6,5,1,0,,,,,,,,,,,,412,0,17,429,687,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,485,C,2,0,C02,37,44,114,26,13,5,10,111,19,11,10,,,11,0,1,4,1,6,0,0,,,,,,,,,,,,423,0,19,442,687,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,485,C,3,0,C03,28,50,123,19,9,9,2,117,13,8,8,,,6,0,0,5,2,6,0,1,,,,,,,,,,,,406,0,14,420,686,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,485,C,4,0,C04,33,43,115,28,8,9,5,120,10,16,5,,,8,1,2,4,9,3,0,0,,,,,,,,,,,,419,2,15,436,686,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,486,B,1,0,B,49,25,71,28,13,9,1,152,13,12,8,,,4,0,0,3,4,5,1,0,,,,,,,,,,,,398,1,9,408,687,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,486,C,1,0,C01,60,27,88,24,8,12,8,120,22,13,10,,,9,1,1,6,7,5,1,1,,,,,,,,,,,,423,0,16,439,687,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,486,C,2,0,C02,46,35,81,16,17,7,2,134,18,14,8,,,3,4,5,5,1,0,1,0,,,,,,,,,,,,397,0,27,424,687,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,486,C,3,0,C03,49,32,101,31,15,4,4,119,14,7,8,,,0,0,0,3,3,4,0,0,,,,,,,,,,,,394,0,19,413,686,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,486,E,1,0,E01,65,26,78,26,6,5,6,176,19,11,12,,,8,1,0,4,0,0,0,0,,,,,,,,,,,,443,0,19,462,648,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,486,E,1,1,E01C01,63,23,66,23,8,1,7,168,22,14,13,,,7,1,0,3,3,1,0,1,,,,,,,,,,,,424,0,10,434,647,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,486,E,1,2,E01C02,73,17,85,24,11,2,9,137,18,8,15,,,6,2,0,0,6,1,1,1,,,,,,,,,,,,416,0,24,440,647,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,486,E,1,3,E01C03,66,13,97,20,12,5,6,136,13,11,12,,,8,1,0,1,6,1,0,1,,,,,,,,,,,,409,2,19,430,647,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,486,E,1,4,E01C04,60,17,73,10,10,8,5,164,7,8,10,,,10,0,0,1,4,3,0,0,,,,,,,,,,,,390,0,17,407,647,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,486,E,1,5,E01C05,57,20,78,29,16,6,7,151,15,8,12,,,4,3,11,7,2,0,2,0,,,,,,,,,,,,428,0,10,438,647,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,497,B,1,0,B,28,22,100,34,13,8,6,118,5,14,5,,,6,2,1,3,3,4,4,0,,,,,,,,,,,,376,0,23,399,666,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,497,C,1,0,C01,21,24,89,16,13,1,15,130,16,14,5,,,8,0,3,5,12,2,3,0,,,,,,,,,,,,377,0,24,401,666,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,497,C,2,0,C02,29,25,95,26,12,9,9,124,13,10,8,,,8,2,0,0,6,4,1,0,,,,,,,,,,,,381,2,12,395,666,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,497,C,3,0,C03,34,20,87,35,13,6,5,108,16,14,5,,,7,0,1,3,6,4,2,0,,,,,,,,,,,,366,0,15,381,666,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,497,C,4,0,C04,16,16,92,12,20,18,6,139,10,13,13,,,10,1,3,8,4,3,2,0,,,,,,,,,,,,386,0,9,395,666,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,497,C,5,0,C05,35,18,94,15,9,7,9,113,15,17,5,,,7,1,0,1,5,7,2,0,,,,,,,,,,,,360,0,25,385,666,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,498,B,1,0,B,36,21,102,28,13,10,6,111,19,13,6,,,9,3,1,6,8,4,1,0,,,,,,,,,,,,397,1,26,424,734,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,498,C,1,0,C01,39,14,110,30,23,20,9,109,14,14,6,,,5,1,0,6,5,2,0,0,,,,,,,,,,,,407,0,23,430,733,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,498,C,2,0,C02,31,16,115,26,14,16,10,102,23,18,5,,,8,1,0,4,1,1,1,0,,,,,,,,,,,,392,0,0,392,733,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,499,B,1,0,B,20,15,58,30,5,7,7,96,16,16,6,,,4,1,0,0,6,1,1,0,,,,,,,,,,,,289,0,13,302,520,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,499,C,1,0,C01,23,28,85,21,7,11,4,89,8,14,8,,,3,2,1,4,3,3,1,0,,,,,,,,,,,,315,0,18,333,519,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,499,C,2,0,C02,39,17,73,28,5,7,5,93,9,10,7,,,5,2,0,3,2,2,3,0,,,,,,,,,,,,310,5,8,323,519,Acta casilla,,,
4,17,MORELOS,6,JIUTEPEC,11,JIUTEPEC,500,B,1,0,B,82,42,117,43,18,11,6,146,20,16,23,,,5,0,0,3,0,0,0,0,,,,,,,,,,,,532,0,23,555,733,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,103,B,1,0,B,45,30,39,16,21,28,12,159,20,6,8,7,,9,2,0,3,2,0,0,1,,,,,,,,,31,,,439,0,27,466,681,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,103,C,1,0,C01,52,25,39,19,17,36,13,148,15,3,12,3,,3,2,1,1,2,0,2,0,,,,,,,,,36,,,429,0,30,459,681,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,104,B,1,0,B,26,52,25,7,3,34,13,73,16,6,7,0,,5,1,0,1,1,1,0,0,,,,,,,,,25,,,296,0,12,308,428,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,104,C,1,0,C01,23,47,30,4,11,29,5,83,7,5,9,0,,4,0,0,0,0,0,2,0,,,,,,,,,26,,,285,0,6,291,427,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,105,B,1,0,B,21,49,25,18,17,24,16,130,13,1,6,3,,9,1,0,1,2,0,2,2,,,,,,,,,28,,,368,0,18,386,615,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,106,B,1,0,B,35,53,37,13,10,40,27,97,8,4,9,1,,0,0,0,0,1,0,3,1,,,,,,,,,30,,,369,0,10,379,567,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,106,C,1,0,C01,29,30,29,16,10,50,21,95,8,6,11,2,,5,1,0,0,1,2,2,0,,,,,,,,,28,,,346,0,19,365,567,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,107,B,1,0,B,35,43,40,19,5,25,39,93,10,5,10,5,,2,0,1,0,0,0,1,0,,,,,,,,,24,,,357,0,12,369,536,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,107,C,1,0,C01,45,35,30,15,5,36,44,82,11,8,6,1,,3,0,0,0,54,0,2,0,,,,,,,,,23,,,400,0,18,418,535,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,108,B,1,0,B,23,38,23,12,13,27,11,119,19,18,4,1,,10,5,0,3,0,0,1,0,,,,,,,,,21,,,348,0,17,365,598,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,108,C,1,0,C01,16,30,20,13,15,26,13,131,19,7,11,1,,8,0,0,0,2,0,1,0,,,,,,,,,25,,,338,0,22,360,597,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,108,C,2,0,C02,23,33,27,9,13,28,16,130,16,12,9,0,,10,0,0,3,0,0,0,0,,,,,,,,,36,,,365,0,19,384,597,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,109,B,1,0,B,17,42,28,13,19,21,21,148,19,10,9,0,,13,0,0,4,2,0,0,0,,,,,,,,,24,,,390,0,18,408,737,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,109,C,1,0,C01,20,33,27,17,29,26,19,161,20,9,1,2,,2,1,2,6,1,0,2,0,,,,,,,,,21,,,399,0,26,425,736,Acta del consejo,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,109,C,2,0,C02,11,34,24,11,25,19,21,170,15,0,6,2,,10,2,0,5,0,0,1,0,,,,,,,,,24,,,380,0,19,399,736,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,109,C,3,0,C03,9,29,22,10,15,22,20,145,25,8,8,2,,10,1,1,8,1,0,0,0,,,,,,,,,25,,,361,0,16,377,736,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,109,C,4,0,C04,18,25,27,13,19,16,22,170,15,5,4,1,,12,2,0,2,0,0,2,0,,,,,,,,,33,,,386,0,22,408,736,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,110,B,1,0,B,17,32,27,15,18,43,25,146,14,4,4,4,,7,4,3,0,2,1,0,0,,,,,,,,,23,,,389,0,16,405,611,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,110,C,1,0,C01,11,30,30,14,15,45,28,123,16,6,11,1,,9,2,0,1,0,0,0,0,,,,,,,,,22,,,364,0,20,384,611,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,110,C,2,0,C02,21,30,26,8,17,48,21,113,23,4,6,5,,4,0,0,2,0,0,1,0,,,,,,,,,27,,,356,0,24,380,610,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,111,B,1,0,B,28,48,32,12,13,24,25,167,13,6,17,2,,4,1,0,1,1,1,2,0,,,,,,,,,38,,,435,0,14,449,720,Acta del consejo,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,111,C,1,0,C01,18,53,45,14,20,26,18,153,23,2,4,1,,7,0,0,2,1,1,1,1,,,,,,,,,31,,,421,0,15,436,720,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,111,C,2,0,C02,29,43,47,12,19,24,12,134,17,7,6,2,,7,1,1,3,1,1,0,0,,,,,,,,,0,,,366,0,0,366,720,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,112,B,1,0,B,23,65,35,6,9,29,15,75,12,3,7,0,,6,1,1,5,0,0,0,0,,,,,,,,,23,,,315,0,13,328,550,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,112,C,1,0,C01,14,70,24,12,14,33,15,98,5,1,9,2,,6,1,0,0,0,1,0,0,,,,,,,,,23,,,328,0,9,337,550,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,112,C,2,0,C02,20,74,12,6,19,22,25,102,8,2,11,0,,4,0,1,1,1,0,0,0,,,,,,,,,27,,,335,1,13,349,550,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,113,B,1,0,B,16,41,24,5,15,33,16,112,10,5,10,0,,4,1,0,2,0,1,0,0,,,,,,,,,30,,,325,0,18,343,652,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,113,C,1,0,C01,13,41,35,14,18,24,15,111,15,1,5,2,,0,0,0,6,1,0,0,0,,,,,,,,,28,,,329,0,12,341,651,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,113,C,2,0,C02,12,33,43,10,12,23,13,129,15,8,11,4,,11,0,0,5,1,0,0,0,,,,,,,,,41,,,371,0,14,385,651,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,113,C,3,0,C03,21,35,42,16,9,17,18,127,12,6,5,2,,12,2,0,0,0,0,0,0,,,,,,,,,24,,,348,0,17,365,651,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,113,C,4,0,C04,8,34,32,11,17,19,23,135,10,3,9,3,,6,0,0,3,2,0,0,0,,,,,,,,,37,,,352,0,13,365,651,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,113,C,5,0,C05,13,41,39,8,21,17,15,130,13,1,4,5,,7,1,0,5,0,0,1,6,,,,,,,,,29,,,356,0,17,373,651,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,114,B,1,0,B,21,62,26,13,23,33,22,139,21,1,7,0,,3,1,1,3,0,0,3,0,,,,,,,,,28,,,407,0,22,429,738,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,114,C,1,0,C01,30,64,17,12,14,31,25,132,14,3,8,0,,7,1,2,4,0,0,1,0,,,,,,,,,29,,,394,0,0,394,738,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,114,C,2,0,C02,16,70,29,16,16,33,23,123,20,4,4,1,,8,2,0,1,2,0,1,0,,,,,,,,,32,,,401,0,15,416,737,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,114,C,3,0,C03,17,67,32,21,23,33,24,156,13,6,7,1,,8,2,0,3,0,0,1,0,,,,,,,,,0,,,414,0,0,414,737,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,115,B,1,0,B,20,71,25,13,13,28,15,137,12,4,13,1,,7,3,0,4,0,1,0,0,,,,,,,,,20,,,387,0,22,409,630,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,115,C,1,0,C01,26,68,22,13,15,25,20,113,16,4,8,0,,8,2,0,2,0,0,1,0,,,,,,,,,28,,,371,0,7,378,629,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,116,B,1,0,B,28,59,36,17,12,33,19,156,14,7,12,2,,9,0,0,3,2,2,1,0,,,,,,,,,26,,,438,0,21,459,650,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,116,C,1,0,C01,30,50,32,21,16,18,16,148,6,3,12,1,,6,0,0,3,0,1,1,3,,,,,,,,,29,,,396,0,26,422,650,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,117,B,1,0,B,24,47,23,18,9,31,21,88,16,9,14,1,,8,0,0,3,0,0,0,0,,,,,,,,,25,,,337,0,23,360,535,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,117,C,1,0,C01,19,42,16,14,13,41,30,104,9,3,19,0,,4,0,0,1,1,1,0,0,,,,,,,,,32,,,349,1,15,365,534,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,118,B,1,0,B,21,20,36,13,9,28,15,106,8,4,5,3,,5,2,0,1,1,1,0,0,,,,,,,,,17,,,295,1,14,310,508,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,118,C,1,0,C01,24,27,32,12,5,35,25,119,8,5,4,4,,4,0,0,4,0,1,1,0,,,,,,,,,19,,,329,0,9,338,508,Acta del consejo,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,118,C,2,0,C02,26,41,36,10,9,31,14,111,4,2,11,1,,1,2,0,1,3,0,0,0,,,,,,,,,0,,,303,0,13,316,508,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,119,B,1,0,B,23,48,29,11,12,52,18,136,13,6,9,1,,5,1,0,0,1,0,1,0,,,,,,,,,40,,,406,0,17,423,623,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,119,C,1,0,C01,36,43,26,16,15,52,22,113,7,7,18,2,,7,1,0,1,1,0,0,0,,,,,,,,,31,,,398,0,16,414,622,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,120,B,1,0,B,21,62,25,19,17,30,27,151,8,9,14,2,,7,2,0,2,1,0,1,0,,,,,,,,,43,,,441,0,22,463,665,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,120,C,1,0,C01,14,61,34,23,9,27,28,172,17,2,35,1,,1,0,0,0,1,0,0,0,,,,,,,,,3,,,428,0,31,459,665,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,121,B,1,0,B,18,53,59,20,16,21,23,135,11,3,15,1,,8,3,1,6,2,1,1,0,,,,,,,,,36,,,433,0,29,462,727,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,122,B,1,0,B,16,69,40,15,10,18,19,84,6,6,9,2,,1,0,0,0,1,1,0,0,,,,,,,,,33,,,330,1,20,351,506,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,122,C,1,0,C01,16,41,41,12,8,26,12,83,12,3,7,1,,3,2,3,31,3,1,1,0,,,,,,,,,0,,,306,0,13,319,505,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,123,B,1,0,B,28,85,44,15,13,53,15,92,13,8,23,1,,4,2,0,1,1,1,1,0,,,,,,,,,34,,,434,0,23,457,614,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,123,C,1,0,C01,28,62,40,12,14,28,16,135,8,5,7,1,,2,1,0,2,1,1,1,0,,,,,,,,,26,,,390,0,19,409,614,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,123,C,2,0,C02,24,64,35,15,11,39,22,114,11,5,19,2,,1,1,0,2,1,1,2,0,,,,,,,,,38,,,407,0,22,429,613,Acta del consejo,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,124,B,1,0,B,41,39,38,16,10,66,12,78,6,2,6,2,,1,0,0,2,2,0,1,0,,,,,,,,,20,,,342,0,13,355,560,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,124,C,1,0,C01,33,40,43,16,8,41,13,103,10,5,5,2,,6,0,2,0,2,0,0,0,,,,,,,,,22,,,351,0,14,365,560,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,125,B,1,0,B,28,41,43,16,5,65,14,138,11,14,9,3,,4,0,0,0,3,0,2,0,,,,,,,,,30,,,426,2,16,444,711,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,125,C,1,0,C01,31,42,43,14,16,73,20,118,18,7,3,4,,9,0,1,1,0,1,1,0,,,,,,,,,21,,,423,0,25,448,711,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,125,C,2,0,C02,22,52,30,19,15,58,14,115,18,13,11,2,,6,1,0,0,1,0,2,0,,,,,,,,,36,,,415,0,32,447,711,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,125,C,3,0,C03,30,46,30,13,17,67,16,112,21,6,5,3,,1,0,2,4,0,1,0,0,,,,,,,,,31,,,405,0,30,435,711,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,126,B,1,0,B,17,31,56,24,15,19,15,99,11,11,15,1,,7,4,0,5,4,1,1,0,,,,,,,,,20,,,356,0,15,371,610,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,126,C,1,0,C01,15,52,54,18,13,21,12,85,12,10,19,0,,6,0,0,0,2,1,3,1,,,,,,,,,34,,,358,0,16,374,610,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,126,C,2,0,C02,15,44,59,22,13,21,14,115,14,10,8,0,,0,0,0,0,2,1,12,2,,,,,,,,,22,,,374,1,19,394,610,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,126,C,3,0,C03,14,63,44,18,18,25,17,97,8,13,12,0,,5,0,1,4,4,0,1,1,,,,,,,,,28,,,373,0,14,387,610,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,127,B,1,0,B,24,52,38,9,9,32,4,95,9,2,11,1,,7,0,0,0,3,1,0,0,,,,,,,,,18,,,315,0,14,329,501,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,127,C,1,0,C01,25,35,34,16,11,27,17,97,6,7,9,2,,6,0,1,1,0,1,0,0,,,,,,,,,20,,,315,0,19,334,501,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,127,C,2,0,C02,15,33,36,11,9,32,6,101,12,4,9,3,,4,0,0,2,2,0,1,0,,,,,,,,,26,,,306,0,18,324,501,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,128,B,1,0,B,37,70,34,19,14,35,16,134,12,5,11,1,,2,3,0,3,4,1,1,0,,,,,,,,,32,,,434,0,26,460,640,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,128,C,1,0,C01,26,67,29,19,9,46,19,126,14,5,10,3,,4,1,0,0,1,1,0,0,,,,,,,,,27,,,407,0,20,427,639,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,129,B,1,0,B,17,74,43,19,12,29,9,111,15,4,11,0,,0,0,0,3,1,1,0,0,,,,,,,,,43,,,392,0,0,392,651,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,129,C,1,0,C01,17,67,29,18,15,38,22,113,11,7,9,0,,4,0,0,0,0,0,1,0,,,,,,,,,48,,,399,0,19,418,651,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,130,B,1,0,B,11,70,31,22,11,23,16,100,14,7,13,1,,2,0,0,2,0,0,1,0,,,,,,,,,53,,,377,0,12,389,624,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,130,C,1,0,C01,12,69,31,16,12,31,7,107,15,6,14,3,,5,1,0,3,2,0,1,0,,,,,,,,,42,,,377,1,21,399,624,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,130,C,2,0,C02,22,71,37,19,12,22,8,113,13,8,11,1,,3,0,0,1,1,1,0,1,,,,,,,,,54,,,398,0,19,417,624,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,130,C,3,0,C03,27,75,27,9,8,35,12,98,13,5,20,3,,4,1,0,1,1,0,0,0,,,,,,,,,51,,,390,0,19,409,624,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,130,C,4,0,C04,28,70,29,14,10,28,8,141,15,6,14,0,,7,1,0,0,1,0,0,0,,,,,,,,,38,,,410,0,15,425,624,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,131,B,1,0,B,19,70,36,9,8,36,10,100,12,3,10,0,,2,0,1,2,0,0,0,1,,,,,,,,,38,,,357,0,12,369,585,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,131,C,1,0,C01,19,76,24,10,11,39,7,116,8,3,9,1,,8,0,0,0,0,2,0,0,,,,,,,,,38,,,371,0,13,384,584,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,131,C,2,0,C02,25,83,24,14,12,31,6,95,8,5,10,1,,9,1,1,6,0,1,0,0,,,,,,,,,37,,,369,1,25,395,584,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,132,B,1,0,B,25,69,24,23,18,32,7,89,8,4,8,2,,8,0,0,2,1,1,0,1,,,,,,,,,34,,,356,0,21,377,607,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,132,C,1,0,C01,33,49,31,15,9,26,17,119,13,1,10,2,,1,1,0,0,0,0,0,0,,,,,,,,,26,,,353,0,17,370,607,Acta casilla,,,
4,17,MORELOS,7,CUAUTLA,6,CUAUTLA,133,B,1,0,B,36,27,31,9,7,21,2,61,1,1,6,0,,1,2,0,0,0,0,1,0,,,,,,,,,6,,,212,0,0,212,349,Acta casilla,,,
