ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,MORENA_PT_ES,MORENA_PT,MORENA_ES,PT_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
11,GUANAJUATO,1,DOLORES HIDALGO CIN,30,SAN FELIPE,2439,2,286,38,3,157,4,11,27,19,1,3,1,0,0,0,0,0,0,550,0,34,584,1166
11,GUANAJUATO,1,DOLORES HIDALGO CIN,30,SAN FELIPE,2440,2,195,85,10,122,3,6,10,22,1,0,0,0,0,0,0,0,0,454,0,29,483,935
11,GUANAJUATO,1,DOLORES HIDALGO CIN,30,SAN FELIPE,2441,2,216,36,7,109,8,5,17,29,1,1,0,0,1,0,0,0,0,430,0,30,460,1071
11,GUANAJUATO,1,DOLORES HIDALGO CIN,30,SAN FELIPE,2442,1,99,41,9,66,2,2,11,12,0,0,0,0,0,0,0,0,0,242,0,0,242,612
11,GUANAJUATO,1,DOLORES HIDALGO CIN,30,SAN FELIPE,2443,1,100,38,6,75,3,5,9,34,5,0,0,2,0,0,0,0,0,277,0,34,311,569
11,GUANAJUATO,1,DOLORES HIDALGO CIN,30,SAN FELIPE,2444,1,94,93,2,89,1,5,3,12,3,1,0,0,0,0,0,0,0,303,0,27,330,599
11,GUANAJUATO,1,DOLORES HIDALGO CIN,30,SAN FELIPE,2445,1,93,27,1,82,1,100,18,8,1,0,0,0,0,0,0,0,0,331,0,18,349,475
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,6,ATARJEA,331,1,302,77,6,31,3,3,3,81,5,0,3,0,0,0,2,0,0,516,0,34,550,683
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,6,ATARJEA,332,3,312,81,6,41,12,11,10,93,3,2,0,1,0,1,0,1,0,574,0,57,631,762
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,6,ATARJEA,333,3,412,190,6,50,10,8,14,87,4,1,2,0,0,0,0,0,0,784,0,61,845,1063
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,6,ATARJEA,334,1,316,77,3,26,4,7,5,84,2,4,0,0,0,2,0,0,0,530,0,25,555,684
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,6,ATARJEA,335,2,308,169,7,30,13,13,14,185,9,0,2,0,0,2,1,1,1,755,0,73,828,1050
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,740,4,832,116,74,12,25,211,51,328,9,2,3,8,0,5,5,1,1,1683,0,48,1731,2424
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,741,3,704,73,67,15,23,188,41,248,14,6,1,1,3,4,0,2,0,1390,0,56,1446,2201
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,742,2,332,94,66,17,14,156,21,71,7,1,2,3,1,0,0,0,0,785,0,12,797,1312
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,743,1,154,20,28,6,9,78,17,38,2,2,1,1,2,4,0,0,0,362,0,22,384,585
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,744,2,216,46,29,12,9,74,16,46,3,2,2,4,0,1,0,2,0,462,0,19,481,751
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,745,2,191,68,49,15,10,127,13,54,4,3,2,0,0,1,0,0,0,537,0,18,555,777
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,746,2,352,66,34,14,18,112,27,111,6,0,0,1,1,3,0,1,0,746,1,24,771,1179
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,747,4,633,117,24,35,19,207,46,247,20,1,1,7,0,2,2,1,0,1362,0,47,1409,2839
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,748,3,651,90,22,25,19,316,63,102,12,3,0,8,0,2,0,17,0,1330,0,29,1359,2174
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,749,3,428,67,96,49,23,113,23,116,9,6,0,3,0,4,2,1,0,940,1,32,973,1642
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,750,2,316,63,32,8,18,115,20,94,4,3,0,2,1,1,1,0,0,678,0,24,702,1150
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,13,DOCTOR MORA,751,2,326,79,14,13,10,113,7,93,5,2,1,5,0,1,1,0,0,670,0,32,702,1016
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2505,4,438,63,30,93,27,104,122,576,24,7,2,2,1,11,2,1,0,1503,2,60,1565,2732
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2506,7,752,93,59,153,64,206,196,1020,55,3,1,8,2,22,1,3,1,2639,0,92,2731,4813
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2507,5,509,67,29,71,30,120,111,521,25,5,3,1,3,5,4,1,0,1505,0,56,1561,2606
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2508,2,252,40,8,23,19,81,55,240,5,3,1,7,0,4,2,0,0,740,0,52,792,1196
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2509,2,147,34,6,39,7,45,44,189,8,0,1,1,0,0,1,2,1,525,0,29,554,910
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2510,3,269,32,9,59,14,80,93,280,14,5,3,0,0,3,1,1,0,863,0,32,895,1511
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2511,2,209,24,7,31,9,37,31,135,5,1,0,0,0,1,3,0,0,493,0,15,508,824
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2512,3,311,35,16,52,20,73,70,264,22,3,2,6,2,4,1,2,0,883,0,40,923,1658
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2513,3,316,51,16,39,19,73,72,294,9,6,2,2,0,4,0,1,0,904,2,33,939,1630
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2514,5,653,92,34,78,54,133,161,728,21,13,2,3,0,11,4,0,0,1987,2,64,2053,3363
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2515,3,449,35,20,29,29,38,62,316,19,7,2,2,0,8,1,1,0,1018,0,33,1051,1757
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2516,2,179,19,6,33,32,40,32,322,12,2,9,2,3,2,10,0,0,703,0,45,748,1378
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2517,2,174,28,4,26,16,33,28,196,10,1,0,0,3,7,0,9,0,535,0,33,568,876
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2518,1,61,11,1,7,5,11,4,25,2,0,0,1,0,1,0,0,0,129,0,8,137,266
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2519,2,293,26,15,26,10,42,38,160,3,7,2,2,0,5,0,2,0,631,0,51,682,1209
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2520,2,228,22,12,52,22,61,38,175,18,1,1,0,0,2,2,0,0,634,0,24,658,1268
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2521,2,198,43,9,16,12,38,36,105,6,0,1,5,0,2,0,1,0,472,0,29,501,899
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2522,2,156,15,7,29,14,53,21,227,10,2,2,1,0,11,4,6,1,559,0,31,590,1044
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2523,3,390,26,16,66,37,87,72,385,19,5,4,5,4,3,2,0,1,1122,3,51,1176,2080
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2524,3,407,25,20,49,20,65,52,284,11,7,0,3,0,9,1,0,0,953,0,57,1010,1885
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2525,2,195,21,9,23,13,43,22,138,9,0,2,1,0,1,3,0,0,480,0,19,499,924
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2526,2,146,86,9,29,21,38,32,100,12,1,0,0,0,2,5,2,0,483,0,32,515,1094
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2527,3,233,30,32,45,27,82,50,203,24,4,5,4,0,9,3,1,2,754,0,43,797,1620
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2528,3,461,24,25,23,7,17,167,215,4,3,1,1,1,4,0,0,0,953,0,60,1013,1843
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2529,2,346,15,21,22,16,36,83,120,13,5,5,2,0,2,4,1,2,693,0,42,735,1263
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2530,2,424,18,9,22,14,71,57,123,13,2,0,2,1,7,1,1,1,766,0,39,805,1418
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2531,3,350,58,36,32,30,74,95,323,30,3,2,0,0,6,3,1,0,1043,0,49,1092,1851
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2532,3,223,78,20,174,17,48,41,214,19,2,2,5,1,12,3,2,0,861,0,42,903,1800
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2533,2,151,37,9,62,16,44,26,151,17,0,0,1,1,1,1,0,0,517,0,24,541,895
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2534,2,205,81,15,19,4,34,34,50,5,2,1,4,0,0,0,2,0,456,1,23,480,1096
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2535,3,394,73,27,72,30,113,104,322,16,2,0,2,1,5,2,0,0,1163,0,50,1213,2203
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2536,2,199,38,21,90,16,69,51,195,11,1,1,1,2,3,0,0,1,699,0,19,718,1378
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2537,2,266,56,15,46,18,79,57,220,16,4,2,4,0,4,0,0,0,787,0,38,825,1456
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2538,2,160,65,8,29,13,38,29,80,2,0,0,2,0,2,1,1,0,430,0,36,466,995
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2539,1,144,24,3,27,8,49,31,94,6,0,2,2,0,2,0,1,0,393,0,15,408,700
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2540,2,159,27,2,41,17,42,23,196,9,2,1,1,0,1,4,2,0,527,0,26,553,1051
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2541,2,190,42,8,13,16,36,20,126,5,1,0,4,0,9,0,1,0,471,0,24,495,1128
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,32,SAN JOSE ITURBIDE,2542,3,218,46,26,47,29,46,39,230,14,0,0,2,1,1,2,1,1,703,0,36,739,1656
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2543,3,314,161,9,34,20,15,52,262,13,1,2,0,0,4,2,1,0,890,0,28,918,1650
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2544,4,402,260,22,66,30,26,71,302,18,3,2,1,0,3,0,0,0,1206,0,66,1272,2456
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2545,4,422,249,36,59,38,34,55,300,19,1,3,0,0,9,10,1,0,1236,1,64,1301,2892
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2546,2,268,133,6,26,10,3,30,147,11,4,0,4,0,2,0,0,1,645,0,26,671,1119
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2547,2,289,109,5,24,9,11,24,134,9,1,2,3,0,5,1,1,0,627,1,25,653,629
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2548,3,334,206,14,63,16,17,45,272,15,0,3,0,1,1,1,1,0,989,1,46,1036,1752
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2549,3,337,200,26,47,16,12,46,246,25,2,2,0,0,2,3,1,0,965,0,62,1027,1972
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2550,3,271,176,16,38,12,13,30,281,19,1,4,1,0,1,0,3,0,866,0,37,903,1646
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2551,7,805,409,50,106,37,42,83,640,45,4,2,3,0,8,6,0,0,2240,3,91,2334,4768
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2552,3,272,153,11,27,19,8,41,219,9,2,1,0,0,0,2,0,0,764,1,42,807,1545
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2553,2,317,148,11,32,20,8,27,215,12,1,1,1,0,4,2,3,0,802,1,11,814,1415
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2554,2,351,145,5,43,8,9,45,189,5,2,0,1,0,3,0,0,0,806,0,42,848,1318
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2555,1,184,82,11,14,5,1,19,86,5,1,0,0,0,0,0,0,0,408,0,10,418,677
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2556,4,393,202,26,62,23,29,39,386,29,0,0,2,0,3,2,2,0,1198,2,55,1255,2380
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2557,4,558,178,26,68,27,23,54,335,18,1,3,0,0,7,1,0,0,1299,0,48,1347,2429
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2558,4,443,170,11,35,20,12,44,385,25,2,4,0,0,9,2,0,0,1162,0,61,1223,2316
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2559,2,256,165,14,25,8,13,23,176,19,0,2,0,0,1,3,0,0,705,1,33,739,1444
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2560,4,500,244,26,75,32,23,95,428,20,4,2,0,0,7,1,1,3,1461,0,55,1516,2656
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2561,4,389,192,36,58,52,32,65,396,21,7,1,1,0,9,3,1,1,1264,2,73,1339,2903
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2563,1,98,12,3,5,3,2,4,11,1,0,0,0,0,0,0,0,0,139,0,10,149,329
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2564,1,40,6,8,1,2,2,0,12,1,1,1,0,0,0,0,0,0,74,0,4,78,143
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2566,1,44,16,4,5,6,6,2,13,0,0,0,0,0,1,0,0,0,97,0,6,103,189
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2568,1,35,35,5,4,3,1,1,15,3,0,0,0,0,0,0,0,0,102,0,12,114,193
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2569,1,112,70,7,15,7,7,12,48,4,2,0,1,0,1,0,0,0,286,0,22,308,528
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2570,1,39,22,1,2,1,1,1,5,1,0,0,0,0,0,0,0,0,73,0,10,83,145
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2571,1,105,67,7,16,3,9,7,40,1,0,0,0,0,1,0,0,0,256,0,14,270,637
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2572,2,153,183,19,30,11,12,22,50,5,2,0,0,0,3,0,0,0,490,0,38,528,1080
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2573,3,329,195,14,31,13,9,53,52,7,6,1,1,1,1,0,1,0,714,0,47,761,1712
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2574,3,436,256,10,56,15,13,11,43,6,4,0,0,1,0,1,0,1,853,0,40,893,1761
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2575,1,60,85,7,22,14,3,8,23,8,1,0,0,0,1,0,0,0,232,0,0,232,585
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2576,1,68,67,4,21,9,11,10,56,8,0,0,0,0,3,0,0,0,257,0,21,278,660
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2577,2,103,67,7,11,4,8,6,46,6,0,0,0,0,2,0,1,0,261,0,18,279,776
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2578,2,167,45,7,22,6,11,4,29,3,3,1,1,0,1,0,0,0,300,0,22,322,734
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2579,3,283,220,36,51,31,19,31,147,12,2,1,0,0,0,2,0,0,835,1,35,871,1624
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2580,1,22,21,5,6,7,4,9,28,1,0,0,0,0,0,0,0,0,103,0,14,117,258
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2581,4,539,276,31,43,28,19,27,180,15,4,0,2,1,1,0,0,0,1166,0,44,1210,2548
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2582,2,217,118,11,70,4,8,6,66,7,2,1,1,0,0,1,0,0,512,0,34,546,1388
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2583,2,269,107,9,39,15,14,9,79,7,0,2,0,0,2,0,1,0,553,0,30,583,1200
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2584,3,513,62,9,60,15,6,16,93,7,5,1,0,0,0,1,1,0,789,0,30,819,1794
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2585,2,237,172,11,54,14,14,23,97,14,0,1,5,0,7,4,0,0,653,1,35,689,1443
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2586,3,258,174,33,44,24,28,31,171,12,8,2,1,0,4,1,1,1,793,0,30,823,1765
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2587,7,392,590,29,122,51,44,46,434,53,5,3,2,0,20,6,5,4,1806,7,113,1926,4768
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2588,4,241,219,26,65,27,17,44,254,24,5,1,0,0,7,0,0,1,931,0,30,961,2466
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2589,3,149,393,8,62,13,8,11,95,11,3,0,0,0,3,0,2,0,758,0,30,788,1572
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2590,2,286,150,20,54,17,20,9,72,9,1,0,0,1,1,1,2,0,643,0,39,682,1441
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2591,2,195,97,14,20,17,18,99,164,8,0,2,2,0,3,2,1,1,643,0,35,678,1197
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2592,2,211,136,24,13,16,15,65,150,10,4,0,0,0,1,4,1,0,650,0,44,694,1207
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2593,2,241,140,19,10,15,13,29,100,6,1,1,0,0,1,0,0,0,576,0,42,618,1255
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2594,2,191,130,9,19,9,9,9,52,0,1,1,1,0,3,0,0,0,434,0,24,458,976
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2595,3,320,211,29,55,21,17,11,124,20,3,3,0,0,3,2,1,0,820,0,59,879,1877
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2596,1,102,26,5,7,6,6,4,50,2,0,1,0,0,1,0,1,0,211,0,12,223,563
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2597,2,296,61,20,30,10,5,9,50,10,2,3,1,0,0,1,0,0,498,0,21,519,1326
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2598,4,431,121,24,164,17,16,19,231,10,2,5,0,0,2,1,1,0,1044,0,38,1082,2370
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2599,3,214,222,21,37,19,16,9,252,6,0,0,0,0,0,1,0,0,797,0,35,832,1815
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2600,2,262,116,19,35,10,12,8,99,11,2,2,1,1,3,0,0,0,581,0,35,616,1315
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2601,3,358,187,27,39,34,30,28,232,11,5,3,1,0,4,4,0,1,964,1,56,1021,2159
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,33,SAN LUIS DE LA PAZ,2602,4,352,59,21,45,21,19,18,331,24,0,0,0,0,10,2,1,0,903,0,49,952,2391
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,34,SANTA CATARINA,2603,3,535,317,7,17,7,5,14,164,2,0,5,5,0,2,1,0,0,1081,1,45,1127,1628
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,34,SANTA CATARINA,2604,3,563,273,8,14,2,4,10,109,4,3,3,0,0,0,1,0,1,995,0,23,1018,1514
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,34,SANTA CATARINA,2605,2,283,174,1,5,2,1,2,14,1,0,2,0,0,1,0,0,0,486,0,17,503,702
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,34,SANTA CATARINA,2606,1,86,42,3,0,0,0,1,12,0,0,1,0,0,0,0,0,0,145,0,1,146,185
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,34,SANTA CATARINA,2607,1,128,58,1,1,0,0,1,23,1,0,0,0,0,0,0,0,0,213,0,5,218,280
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2778,4,710,394,189,94,24,21,10,260,9,2,6,0,0,4,0,1,0,1724,0,70,1794,2348
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2779,3,476,105,90,101,19,11,13,253,6,3,4,0,0,3,0,1,0,1085,0,34,1119,1419
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2780,2,376,232,118,104,17,12,3,183,5,3,4,1,2,3,0,0,0,1063,1,37,1101,1491
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2781,3,563,77,133,104,10,16,5,195,6,5,4,2,0,2,1,0,0,1123,0,47,1170,1560
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2782,1,109,35,11,31,4,3,0,25,1,1,0,0,0,0,0,1,0,221,0,11,232,329
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2783,3,474,61,173,249,17,24,6,259,2,7,3,2,4,3,2,0,2,1288,0,64,1352,1741
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2784,2,382,94,59,182,10,17,4,137,2,2,4,1,0,3,0,0,0,897,0,45,942,1337
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2785,3,441,175,220,368,24,29,17,229,13,5,3,5,3,3,2,1,1,1539,0,33,1572,2029
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2787,1,133,115,47,54,6,4,1,56,3,4,0,3,0,0,0,0,0,426,0,32,458,624
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,40,TIERRA BLANCA,2789,1,36,21,10,36,1,2,1,4,0,1,0,0,0,0,0,0,0,112,0,12,124,155
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2891,3,589,202,39,16,12,18,78,263,4,8,3,0,0,3,3,1,0,1239,0,19,1258,1640
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2892,3,667,175,51,17,22,12,61,326,13,8,1,1,0,5,2,1,3,1365,0,33,1398,1973
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2893,1,61,18,5,3,1,1,1,18,1,0,0,0,0,0,0,0,0,109,0,5,114,196
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2894,1,168,13,6,7,3,0,2,47,0,0,0,0,0,0,0,0,0,246,0,13,259,553
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2895,1,253,48,4,2,2,2,4,19,0,0,0,0,0,0,0,0,0,334,0,8,342,576
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2896,1,18,45,1,1,2,2,0,13,0,0,0,0,0,0,0,0,0,82,0,9,91,193
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2897,1,247,41,4,8,8,10,3,25,1,1,2,2,0,1,0,0,0,353,0,19,372,684
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2898,1,151,49,12,12,4,7,7,21,1,0,2,0,0,0,0,0,0,266,0,21,287,517
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2899,3,499,237,60,25,13,46,7,108,4,1,5,1,0,1,0,0,0,1007,0,37,1044,1610
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2900,2,420,187,27,40,6,11,15,179,3,1,2,1,0,3,0,1,1,897,0,54,951,1499
11,GUANAJUATO,2,SAN LUIS DE LA PAZ,43,VICTORIA,2901,1,275,48,32,10,8,3,6,82,2,0,2,0,0,1,0,2,0,471,0,12,483,689
