MUNICIPIO,DISTRITO,CASILLA,TIPO,PAN_PRD_PANAL_PEBC,PRI_PVEM_PES_PT,MC,NO ,NULO,TOTAL,LISTA NOMINAL
TIJUANA,10,1006,C1,58,70,6,1,3,138,408
TIJUANA,10,1007,B,74,108,7,1,8,198,521
TIJUANA,10,1007,C1,90,109,6,1,3,209,522
TIJUANA,10,1008,B,147,118,8,0,7,280,702
TIJUANA,10,1009,B,102,112,10,0,3,227,511
TIJUANA,10,1009,C1,101,105,10,2,2,220,512
TIJUANA,10,1010,B,117,111,6,0,4,238,613
TIJUANA,10,1011,B,78,122,4,0,7,211,595
TIJUANA,10,1011,C1,69,126,10,0,5,210,595
TIJUANA,10,1011,C2,86,122,4,0,5,217,596
TIJUANA,10,1012,B,92,82,9,2,3,188,401
TIJUANA,10,1012,C1,102,84,7,0,4,197,401
TIJUANA,10,1013,B,140,121,14,3,5,283,698
TIJUANA,10,1013,C1,142,119,16,0,7,284,699
TIJUANA,10,1014,B,103,88,9,0,6,206,456
TIJUANA,10,1014,C1,89,89,4,0,2,184,456
TIJUANA,10,1015,B,122,118,8,4,10,262,466
TIJUANA,10,1015,C1,103,128,5,3,3,242,466
TIJUANA,10,1016,B,146,187,8,0,2,343,603
TIJUANA,10,1016,C1,147,207,6,0,4,364,603
TIJUANA,10,1019,B,121,104,8,0,6,239,497
TIJUANA,10,1020,B,78,71,10,0,12,171,380
TIJUANA,10,1020,C1,77,78,10,1,3,169,380
TIJUANA,10,1021,B,120,156,13,2,13,304,605
TIJUANA,10,1022,B,176,90,11,0,3,280,399
TIJUANA,10,1022,C1,90,98,6,0,3,197,399
TIJUANA,10,1024,B,65,97,16,0,5,183,460
TIJUANA,10,1024,C1,74,114,7,0,5,200,460
TIJUANA,10,1025,B,96,119,13,1,8,237,585
TIJUANA,10,1026,B,70,115,8,1,5,199,421
TIJUANA,10,1026,C1,68,109,7,2,7,193,421
TIJUANA,10,1030,B,120,127,9,0,6,262,655
TIJUANA,10,1030,C1,119,132,15,2,4,272,655
TIJUANA,10,1030,C2,92,124,12,1,8,237,655
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
TIJUANA,10,1031,B,127,93,10,0,6,236,610
TIJUANA,10,1031,C1,110,136,8,0,10,264,610
TIJUANA,10,1031,C2,102,114,13,1,5,235,610
TIJUANA,10,1031,C3,104,114,20,1,9,248,610
TIJUANA,10,1032,B,108,164,5,3,4,284,678
TIJUANA,10,1033,B,124,84,8,0,10,226,511
TIJUANA,10,1033,C1,138,104,13,0,2,257,511
TIJUANA,10,1034,B,64,120,11,3,7,205,626
TIJUANA,10,1034,C1,96,127,7,0,5,235,626
TIJUANA,10,1034,C2,79,132,7,1,3,222,626
TIJUANA,10,1035,B,98,79,10,0,7,194,397
TIJUANA,10,1035,C1,103,79,3,0,6,191,397
TIJUANA,10,1036,B,58,80,8,0,5,151,408
TIJUANA,10,1036,C1,54,86,7,1,2,150,408
TIJUANA,10,1037,B,85,101,7,1,2,196,575
TIJUANA,10,1037,C1,80,115,11,2,1,209,575
TIJUANA,10,1165,B,62,105,1,0,6,174,499
TIJUANA,10,1165,C1,67,112,7,1,7,194,500
TIJUANA,10,1166,B,101,138,9,0,7,255,646
TIJUANA,10,1166,C1,105,89,16,0,5,215,646
TIJUANA,10,1166,C2,108,96,9,0,4,217,646
TIJUANA,10,1167,B,64,122,11,0,7,204,624
TIJUANA,10,1167,C1,74,119,14,0,6,213,624
TIJUANA,10,1167,C2,77,120,11,0,9,217,625
TIJUANA,10,1168,B,101,138,9,0,7,255,679
TIJUANA,10,1168,C1,68,147,8,0,8,231,679
TIJUANA,10,1168,C2,87,127,12,1,9,236,679
TIJUANA,10,1168,C3,75,123,15,3,10,226,680
TIJUANA,10,1169,B,111,98,4,0,6,219,663
TIJUANA,10,1169,C1,107,92,6,0,3,208,663
TIJUANA,10,1169,C2,103,85,10,2,9,209,664
TIJUANA,10,1169,C3,119,94,11,3,5,232,664
TIJUANA,10,1169,C4,106,114,8,2,6,236,664
TIJUANA,10,1202,B,92,127,11,0,5,235,661
TIJUANA,10,1202,C1,90,122,10,0,6,228,661
TIJUANA,10,1202,C2,108,125,11,2,11,257,662
TIJUANA,10,1202,C3,116,108,18,0,7,249,662
TIJUANA,10,1203,B,97,137,14,0,14,262,745
TIJUANA,10,1203,C1,115,118,24,0,13,270,745
TIJUANA,10,1203,C2,117,122,9,0,11,259,746
TIJUANA,10,1206,B,110,124,7,0,4,245,600
TIJUANA,10,1206,C1,126,134,14,0,8,282,600
TIJUANA,10,1207,B,67,50,6,0,5,128,393
TIJUANA,10,1208,B,123,125,13,0,7,268,693
TIJUANA,10,1336,B,122,125,9,1,5,262,699
TIJUANA,10,1336,C1,113,151,6,1,4,275,699
TIJUANA,10,1336,C2,107,133,7,1,5,253,699
TIJUANA,10,1336,C3,139,143,11,0,0,293,699
TIJUANA,10,1336,C4,113,118,16,0,7,254,699
TIJUANA,10,1336,C5,129,139,12,1,2,283,699
TIJUANA,10,1336,C6,136,118,13,0,13,280,699
TIJUANA,10,1336,C7,116,114,19,1,4,254,700
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
TIJUANA,10,1336,C8,111,127,16,4,7,265,700
TIJUANA,10,1348,B,86,132,7,2,5,232,663
TIJUANA,10,1348,C1,80,138,15,3,0,236,663
TIJUANA,10,1348,C2,77,147,12,4,9,249,663
TIJUANA,10,1348,C3,85,154,13,0,8,260,664
TIJUANA,10,1349,B,67,119,14,3,3,206,703
TIJUANA,10,1349,C1,77,129,8,1,6,221,703
TIJUANA,10,1349,C2,81,148,19,8,1,257,703
TIJUANA,10,1349,C3,81,140,17,2,5,245,703
TIJUANA,10,1349,C4,84,126,16,1,6,233,703
TIJUANA,10,1349,C5,62,133,3,2,5,205,704
TIJUANA,11,1098,B,75,93,6,4,3,181,597
TIJUANA,11,1098,C1,68,91,9,0,11,179,597
TIJUANA,11,1098,C2,72,119,6,1,4,202,597
TIJUANA,11,1098,C3,69,108,2,1,5,185,597
TIJUANA,11,1099,B,93,103,8,0,4,208,521
TIJUANA,11,1099,C1,131,65,6,0,10,212,522
TIJUANA,11,1099,C2,94,91,11,1,4,201,522
TIJUANA,11,1100,B,142,122,11,1,7,283,730
TIJUANA,11,1100,C1,140,119,15,1,8,283,730
TIJUANA,11,1101,B,106,87,6,0,4,203,647
TIJUANA,11,1101,C1,104,90,9,0,11,214,647
TIJUANA,11,1101,C2,108,113,11,0,9,241,647
TIJUANA,11,1101,C3,126,88,12,3,3,232,647
TIJUANA,11,1101,C4,91,97,6,2,2,198,647
TIJUANA,11,1101,C5,105,112,8,0,10,235,648
TIJUANA,11,1101,C6,125,95,4,0,4,228,648
TIJUANA,11,1102,B,111,101,10,0,5,227,551
TIJUANA,11,1102,C1,113,110,9,0,8,240,552
TIJUANA,11,1103,B,84,150,13,0,8,255,702
TIJUANA,11,1103,C1,100,124,11,0,9,244,702
TIJUANA,11,1103,C2,82,141,8,0,3,234,703
TIJUANA,11,1103,C3,97,140,8,0,5,250,703
TIJUANA,11,1103,C4,84,141,5,0,4,234,703
TIJUANA,11,1104,B,69,71,11,2,7,160,537
TIJUANA,11,1104,C1,72,66,6,1,3,148,538
TIJUANA,11,1104,C2,82,70,14,3,6,175,538
TIJUANA,11,1114,B,82,103,8,2,1,196,559
TIJUANA,11,1114,C1,103,109,8,0,10,230,560
TIJUANA,11,1115,B,62,72,8,0,7,149,393
TIJUANA,11,1115,C1,56,75,10,2,2,145,393
TIJUANA,11,1116,B,101,128,8,0,6,243,572
TIJUANA,11,1116,C1,88,95,3,0,7,193,572
TIJUANA,11,1116,C2,75,118,8,0,8,209,573
TIJUANA,11,1116,C3,96,101,3,4,3,207,573
TIJUANA,11,1117,B,114,101,8,2,3,228,531
TIJUANA,11,1118,B,101,133,5,1,16,256,671
TIJUANA,11,1118,C1,94,139,11,1,6,251,672
TIJUANA,11,1119,B,94,126,11,0,11,242,701
TIJUANA,11,1119,C1,112,146,12,0,7,277,701
TIJUANA,11,1119,C2,126,111,9,1,9,256,701
TIJUANA,11,1119,C3,125,137,13,0,5,280,701
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
TIJUANA,11,1119,C4,95,124,14,0,15,248,701
TIJUANA,11,1120,B,126,112,11,0,3,252,671
TIJUANA,11,1121,B,87,112,8,0,15,222,579
TIJUANA,11,1121,C1,119,107,13,0,4,243,579
TIJUANA,11,1121,C2,104,114,12,0,2,232,580
TIJUANA,11,1122,B,165,136,10,0,4,315,748
TIJUANA,11,1122,C1,142,139,17,0,1,299,748
TIJUANA,11,1122,C2,149,154,18,5,8,334,748
TIJUANA,11,1122,C3,129,139,14,1,4,287,748
TIJUANA,11,1122,C4,153,131,10,0,7,301,748
TIJUANA,11,1122,C5,139,148,6,5,7,305,748
TIJUANA,11,1122,C6,123,112,12,4,8,259,748
TIJUANA,11,1122,C7,133,159,10,0,9,311,748
TIJUANA,11,1123,B,112,110,6,0,4,232,641
TIJUANA,11,1123,C1,98,109,12,0,8,227,641
TIJUANA,11,1123,C2,85,125,10,0,14,234,642
TIJUANA,11,1123,C3,103,114,8,0,0,225,642
TIJUANA,11,1124,B,93,109,12,0,10,224,675
TIJUANA,11,1124,C1,79,130,12,2,4,227,675
TIJUANA,11,1124,C2,111,112,14,4,7,248,675
TIJUANA,11,1125,B,113,109,10,2,9,243,711
TIJUANA,11,1125,C1,106,104,11,0,5,226,711
TIJUANA,11,1125,C2,108,120,10,2,2,242,711
TIJUANA,11,1125,C3,113,127,10,2,2,254,711
TIJUANA,11,1125,C4,84,107,5,0,6,202,711
TIJUANA,11,1125,C5,115,134,13,0,14,276,711
TIJUANA,11,1125,C6,95,123,18,1,3,240,711
TIJUANA,11,1125,C7,114,98,16,1,7,236,712
TIJUANA,11,1125,C8,114,106,9,0,8,237,712
TIJUANA,11,1126,B,92,94,12,0,6,204,574
TIJUANA,11,1126,C1,99,78,6,2,5,190,575
TIJUANA,11,1126,C2,90,88,15,0,1,194,575
TIJUANA,11,1127,B,65,98,4,0,4,171,532
TIJUANA,11,1127,C1,63,94,6,0,5,168,533
TIJUANA,11,1127,C2,69,87,4,0,5,165,533
TIJUANA,11,1128,B,73,112,10,2,8,205,693
TIJUANA,11,1128,C1,71,117,2,0,8,198,693
TIJUANA,11,1128,C2,90,119,12,0,4,225,693
TIJUANA,11,1128,C3,67,103,16,0,4,190,693
TIJUANA,11,1128,C4,77,106,9,1,4,197,693
TIJUANA,11,1128,C5,80,90,12,1,4,187,693
TIJUANA,11,1128,C6,84,106,11,0,6,207,693
TIJUANA,11,1129,B,94,120,15,0,8,237,545
TIJUANA,11,1129,C1,93,107,11,3,8,222,545
TIJUANA,11,1130,B,125,167,14,1,8,315,744
TIJUANA,11,1131,B,132,139,16,1,10,298,740
TIJUANA,11,1131,C1,136,126,23,1,8,294,741
TIJUANA,11,1132,B,99,99,11,0,7,216,502
TIJUANA,11,1132,C1,97,96,15,0,10,218,502
TIJUANA,11,1132,C2,100,92,12,0,7,211,503
TIJUANA,11,1133,B,80,78,9,0,3,170,409
TIJUANA,11,1133,C1,65,95,10,0,6,176,410
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
TIJUANA,11,1134,B,120,134,14,2,8,278,610
TIJUANA,11,1135,B,81,98,4,0,8,191,538
TIJUANA,11,1135,C1,89,110,14,0,5,218,539
TIJUANA,11,1135,C2,90,104,13,0,9,216,539
TIJUANA,11,1136,B,65,61,2,1,7,136,383
TIJUANA,11,1136,C1,69,68,7,1,4,149,383
TIJUANA,11,1137,B,105,104,12,0,5,226,550
TIJUANA,11,1137,C1,106,112,10,1,12,241,550
TIJUANA,11,1137,C2,102,115,8,2,7,234,551
TIJUANA,11,1138,B,101,107,11,1,8,228,563
TIJUANA,11,1138,C1,85,114,6,0,10,215,564
TIJUANA,11,1138,C2,107,96,5,0,9,217,564
TIJUANA,11,1139,B,110,120,9,2,6,247,719
TIJUANA,11,1139,C1,102,149,11,1,6,269,719
TIJUANA,11,1140,B,123,123,19,4,12,281,670
TIJUANA,11,1140,C1,159,113,12,1,4,289,670
TIJUANA,11,1140,C2,119,122,9,3,10,263,670
TIJUANA,11,1140,C3,160,110,7,1,6,284,670
TIJUANA,11,1140,C4,126,99,16,2,7,250,670
TIJUANA,11,1140,C5,152,100,11,0,8,271,670
TIJUANA,11,1141,B,111,103,11,0,2,227,517
TIJUANA,11,1141,C1,114,101,6,0,5,226,517
TIJUANA,11,1141,C2,110,117,3,0,2,232,518
TIJUANA,11,1142,B,141,90,15,0,8,254,673
TIJUANA,11,1142,C1,180,103,10,0,13,306,673
TIJUANA,11,1143,B,134,87,11,1,4,237,613
TIJUANA,11,1143,C1,97,87,9,0,3,196,613
TIJUANA,11,1143,C2,106,125,5,0,8,244,613
TIJUANA,11,1143,C3,102,105,10,2,6,225,613
TIJUANA,11,1143,C4,109,112,9,0,7,237,614
TIJUANA,11,1144,B,131,134,19,1,3,288,578
TIJUANA,11,1144,C1,116,114,15,0,8,253,578
TIJUANA,11,1144,C2,124,117,12,5,8,266,578
TIJUANA,11,1145,B,112,113,13,0,9,247,635
TIJUANA,11,1145,C1,109,120,14,0,9,252,635
TIJUANA,11,1145,C2,121,136,12,0,1,270,636
TIJUANA,11,1146,B,99,144,11,3,2,259,584
TIJUANA,11,1146,C1,118,126,6,0,8,258,585
TIJUANA,11,1146,C2,117,115,16,3,5,256,585
TIJUANA,11,1147,B,147,110,10,0,7,274,657
TIJUANA,11,1147,C1,121,118,17,0,5,261,657
TIJUANA,11,1147,C2,155,131,9,0,3,298,658
TIJUANA,11,1148,B,118,99,10,3,3,233,559
TIJUANA,11,1149,B,118,134,9,3,7,271,680
TIJUANA,11,1149,C1,97,137,19,3,5,261,680
TIJUANA,11,1149,C2,139,121,11,1,7,279,681
TIJUANA,11,1149,C3,114,132,10,4,6,266,681
TIJUANA,11,1150,B,107,132,13,0,3,255,698
TIJUANA,11,1150,C1,119,105,15,0,5,244,698
TIJUANA,11,1150,C10,87,119,4,0,5,215,698
TIJUANA,11,1150,C2,132,114,11,0,6,263,698
TIJUANA,11,1150,C3,93,102,16,1,3,215,698
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
TIJUANA,11,1150,C4,196,114,11,1,6,328,698
TIJUANA,11,1150,C5,120,110,13,1,11,255,698
TIJUANA,11,1150,C6,112,97,7,0,9,225,698
TIJUANA,11,1150,C7,118,107,19,0,13,257,698
TIJUANA,11,1150,C8,92,131,13,0,6,242,698
TIJUANA,11,1150,C9,110,93,13,0,7,223,698
TIJUANA,11,1151,B,113,112,12,1,7,245,689
TIJUANA,11,1151,C1,106,95,15,2,8,226,689
TIJUANA,11,1151,C2,108,123,14,0,6,251,689
TIJUANA,11,1151,C3,118,155,9,0,5,287,689
TIJUANA,11,1151,C4,112,89,4,1,6,212,689
TIJUANA,11,1160,B,124,119,6,0,8,257,644
TIJUANA,11,1160,C1,129,140,9,0,8,286,645
TIJUANA,11,1161,B,101,103,12,1,13,230,484
TIJUANA,11,1162,B,98,109,18,0,4,229,512
TIJUANA,11,1162,C1,106,118,12,0,13,249,512
TIJUANA,11,1162,C2,100,103,8,1,6,218,512
TIJUANA,11,1163,B,135,141,10,1,4,291,718
TIJUANA,11,1163,C1,138,127,1,0,4,270,719
TIJUANA,11,1163,C2,131,122,9,0,7,269,719
TIJUANA,11,1164,B,111,142,7,3,8,271,615
TIJUANA,11,1164,C1,119,143,6,2,4,274,615
TIJUANA,11,1164,C2,111,131,11,1,9,263,615
TIJUANA,11,1164,C3,118,153,9,0,7,287,615
TIJUANA,11,1170,B,122,113,7,0,6,248,631
TIJUANA,11,1170,C1,120,114,4,0,5,243,631
TIJUANA,11,1171,B,188,129,11,0,5,333,722
TIJUANA,11,1171,C1,148,155,9,0,9,321,723
TIJUANA,11,1171,C2,158,141,7,2,8,316,723
TIJUANA,11,1172,B,63,73,15,0,7,158,400
TIJUANA,11,1172,C1,74,83,10,1,3,171,401
TIJUANA,11,1176,B,141,124,22,0,12,299,735
TIJUANA,11,1187,B,95,125,12,0,4,236,620
TIJUANA,11,1187,C1,127,107,6,0,12,252,620
TIJUANA,11,1187,C2,112,104,11,5,9,241,621
TIJUANA,11,1187,C3,107,122,16,0,8,253,621
TIJUANA,11,1188,B,131,130,10,1,9,281,726
TIJUANA,11,1188,C1,112,134,6,0,8,260,726
TIJUANA,11,1215,B,105,92,7,1,5,210,610
TIJUANA,11,1215,C1,114,102,3,0,5,224,611
TIJUANA,11,1216,B,86,124,13,1,5,229,685
TIJUANA,11,1216,C1,70,121,7,0,6,204,686
TIJUANA,11,1217,B,93,102,11,0,16,222,602
TIJUANA,11,1217,C1,97,93,9,2,8,209,602
TIJUANA,11,1217,C2,93,81,14,0,10,198,602
TIJUANA,11,1218,B,94,139,8,0,3,244,683
TIJUANA,11,1218,C1,120,138,4,0,8,270,684
TIJUANA,11,1218,C2,83,150,11,2,9,255,684
TIJUANA,11,1219,B,98,91,12,1,6,208,562
TIJUANA,11,1219,C1,74,126,5,0,11,216,562
TIJUANA,11,1219,C2,81,144,9,1,6,241,562
TIJUANA,11,1230,B,99,159,10,0,3,271,716
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
TIJUANA,11,1230,C1,96,150,13,2,5,266,717
TIJUANA,11,1230,C2,100,140,14,1,8,263,717
TIJUANA,11,1230,C3,85,124,4,0,7,220,717
TIJUANA,11,1230,C4,84,136,11,5,2,238,717
TIJUANA,11,1230,C5,87,141,15,0,2,245,717
TIJUANA,11,1231,B,132,126,11,0,6,275,686
TIJUANA,11,1231,C1,141,97,11,1,6,256,686
TIJUANA,11,1231,C10,123,127,10,0,9,269,687
TIJUANA,11,1231,C2,136,92,7,0,4,239,686
TIJUANA,11,1231,C3,142,107,14,0,9,272,686
TIJUANA,11,1231,C4,145,103,11,0,8,267,687
TIJUANA,11,1231,C5,131,98,15,2,8,254,687
TIJUANA,11,1231,C6,122,112,10,0,3,247,687
TIJUANA,11,1231,C7,138,105,10,0,7,260,687
TIJUANA,11,1231,C8,138,113,8,0,7,266,687
TIJUANA,11,1231,C9,143,91,17,0,7,258,687
TIJUANA,11,1319,B,93,106,6,0,7,212,722
TIJUANA,11,1319,C1,79,83,9,1,3,175,722
TIJUANA,11,1319,C2,88,92,5,1,7,193,722
TIJUANA,11,1320,B,93,71,2,2,5,173,509
TIJUANA,11,1320,C1,71,86,7,0,6,170,510
TIJUANA,11,1320,C2,83,81,8,2,4,178,510
TIJUANA,11,1321,B,100,120,11,1,12,244,657
TIJUANA,11,1321,C1,91,124,9,2,5,231,657
TIJUANA,11,1321,C2,99,101,9,0,6,215,658
TIJUANA,11,1321,C3,81,137,6,1,8,233,658
TIJUANA,11,1321,C4,79,109,12,3,2,205,658
TIJUANA,11,1321,C5,90,106,7,0,14,217,658
TIJUANA,11,1322,B,81,110,4,0,11,206,508
TIJUANA,11,1322,C1,60,101,14,0,6,181,509
TIJUANA,11,1323,B,92,112,13,2,14,233,636
TIJUANA,11,1324,B,102,95,10,1,4,212,538
TIJUANA,11,1324,C1,72,111,12,3,3,201,539
TIJUANA,11,1325,B,67,77,5,0,7,156,453
TIJUANA,11,1325,C1,81,92,7,0,5,185,454
TIJUANA,11,1326,B,124,135,8,0,6,273,707
TIJUANA,11,1326,C1,128,120,10,0,7,265,708
TIJUANA,11,1326,C2,135,120,12,0,8,275,708
TIJUANA,11,1327,B,146,123,6,5,6,286,737
TIJUANA,11,1327,C1,133,134,14,1,8,290,737
TIJUANA,11,1327,C2,150,127,5,1,8,291,738
TIJUANA,11,1327,C3,158,105,7,3,3,276,738
TIJUANA,11,1328,B,102,127,9,0,13,251,680
TIJUANA,11,1328,C1,112,122,12,1,10,257,680
TIJUANA,11,1328,C2,117,112,9,0,11,249,680
TIJUANA,11,1328,C3,97,139,7,2,12,257,680
TIJUANA,11,1328,C4,102,107,8,0,5,222,681
TIJUANA,11,1328,C5,96,102,3,0,11,212,681
TIJUANA,11,1328,C6,82,116,10,1,11,220,681
TIJUANA,11,1328,C7,104,114,7,1,9,235,681
TIJUANA,11,1329,B,94,142,14,0,3,253,629
TIJUANA,11,1329,C1,85,148,9,0,4,246,629
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
TIJUANA,11,1330,B,132,139,11,4,7,293,747
TIJUANA,11,1330,C1,110,112,24,0,9,255,747
TIJUANA,11,1331,B,104,121,9,0,4,238,625
TIJUANA,11,1331,C1,92,113,9,0,7,221,625
TIJUANA,11,1332,B,101,115,7,0,7,230,512
TIJUANA,11,1332,C1,89,116,8,2,5,220,513
TIJUANA,11,1333,B,124,143,16,0,7,290,740
TIJUANA,11,1334,B,119,96,14,0,2,231,476
TIJUANA,11,1334,C1,106,112,10,0,3,231,476
TIJUANA,11,1335,B,157,137,17,1,8,320,719
TIJUANA,11,1335,C1,140,161,18,3,7,329,720
TIJUANA,11,1337,B,167,108,8,0,11,294,718
TIJUANA,11,1337,C1,185,97,16,0,12,310,718
TIJUANA,11,1337,C2,155,96,18,4,6,279,718
TIJUANA,11,1338,B,51,76,4,1,5,137,404
TIJUANA,11,1338,C1,78,74,3,0,5,160,404
TIJUANA,11,1339,B,62,90,4,0,10,166,446
TIJUANA,11,1339,C1,50,86,7,0,5,148,446
TIJUANA,12,749,B,43,91,4,2,1,141,456
TIJUANA,12,749,C1,38,99,6,1,5,149,457
TIJUANA,12,750,B,27,107,4,0,5,143,421
TIJUANA,12,750,C1,22,98,4,0,5,129,422
TIJUANA,12,751,B,37,96,6,1,7,147,460
TIJUANA,12,751,C1,37,88,9,0,6,140,460
TIJUANA,12,752,B,61,113,4,1,5,184,659
TIJUANA,12,753,B,25,78,7,1,2,113,418
TIJUANA,12,753,C1,34,81,5,0,1,121,418
TIJUANA,12,754,B,47,88,4,0,6,145,469
TIJUANA,12,754,C1,43,83,1,1,3,131,469
TIJUANA,12,779,B,39,67,1,0,2,109,429
TIJUANA,12,779,C1,41,67,2,0,5,115,430
TIJUANA,12,780,B,84,77,9,2,3,175,747
TIJUANA,12,781,B,57,87,10,1,1,156,593
TIJUANA,12,868,B,44,85,10,0,7,146,563
TIJUANA,12,868,C1,51,62,5,0,8,126,563
TIJUANA,12,869,B,73,95,5,2,3,178,580
TIJUANA,12,870,B,61,83,4,2,7,157,449
TIJUANA,12,870,C1,83,73,3,0,1,160,449
TIJUANA,12,871,B,98,102,5,3,5,213,443
TIJUANA,12,871,C1,98,105,5,1,0,209,443
TIJUANA,12,872,B,92,82,7,3,6,190,440
TIJUANA,12,872,C1,85,87,5,0,7,184,440
TIJUANA,12,873,B,59,105,12,0,9,185,682
TIJUANA,12,874,B,61,88,6,0,5,160,536
TIJUANA,12,874,C1,71,91,4,1,4,171,536
TIJUANA,12,875,B,46,67,11,3,2,129,409
TIJUANA,12,875,C1,47,51,5,4,0,107,409
TIJUANA,12,876,B,50,62,5,1,2,120,408
TIJUANA,12,876,C1,58,62,8,0,10,138,409
TIJUANA,12,877,B,71,85,6,1,6,169,476
TIJUANA,12,878,B,91,117,8,3,6,225,661
TIJUANA,12,879,B,65,77,3,0,3,148,393
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
TIJUANA,12,880,B,54,78,5,0,4,141,501
TIJUANA,12,880,C1,66,88,12,0,7,173,501
TIJUANA,12,881,B,58,75,2,1,6,142,474
TIJUANA,12,881,C1,78,99,3,2,2,184,475
TIJUANA,12,882,B,93,121,7,0,7,228,598
TIJUANA,12,882,C1,96,117,5,0,2,220,599
TIJUANA,12,883,B,79,85,8,3,2,177,427
TIJUANA,12,883,C1,76,97,4,0,7,184,427
TIJUANA,12,1038,B,84,95,2,0,5,186,460
TIJUANA,12,1038,C1,61,83,11,1,2,158,461
TIJUANA,12,1039,B,128,134,12,3,4,281,730
TIJUANA,12,1039,C1,90,153,12,0,14,269,731
TIJUANA,12,1040,B,115,116,14,2,12,259,620
TIJUANA,12,1040,C1,119,105,7,2,7,240,621
TIJUANA,12,1041,B,82,97,6,0,9,194,509
TIJUANA,12,1041,C1,111,97,11,2,6,227,510
TIJUANA,12,1042,B,115,130,7,0,7,259,654
TIJUANA,12,1042,C1,132,91,6,0,5,234,655
TIJUANA,12,1043,B,145,96,11,1,8,261,640
TIJUANA,12,1043,C1,132,109,12,0,8,261,640
TIJUANA,12,1044,B,139,131,10,4,7,291,649
TIJUANA,12,1044,C1,140,114,11,0,4,269,649
TIJUANA,12,1044,C2,140,125,13,1,4,283,649
TIJUANA,12,1044,C3,123,121,9,1,6,260,650
TIJUANA,12,1044,C4,131,118,12,1,3,265,650
TIJUANA,12,1044,C5,151,129,7,0,8,295,650
TIJUANA,12,1044,C6,160,123,9,2,6,300,650
TIJUANA,12,1045,B,147,140,11,0,3,301,730
TIJUANA,12,1045,C1,147,142,14,6,8,317,731
TIJUANA,12,1053,B,84,147,12,1,6,250,632
TIJUANA,12,1053,C1,87,147,16,2,7,259,633
TIJUANA,12,1054,B,76,149,11,2,4,242,721
TIJUANA,12,1054,C1,91,159,8,0,11,269,721
TIJUANA,12,1055,B,79,97,7,0,6,189,439
TIJUANA,12,1055,C1,83,98,7,1,2,191,440
TIJUANA,12,1056,B,117,92,8,0,1,218,508
TIJUANA,12,1056,C1,122,69,4,0,2,197,509
TIJUANA,12,1057,B,79,104,11,1,9,204,538
TIJUANA,12,1057,C1,107,91,11,0,6,215,539
TIJUANA,12,1058,B,111,125,11,0,4,251,670
TIJUANA,12,1058,C1,102,114,2,0,5,223,670
TIJUANA,12,1059,B,100,99,9,2,7,217,597
TIJUANA,12,1059,C1,101,99,12,1,2,215,598
TIJUANA,12,1060,B,94,96,9,1,1,201,611
TIJUANA,12,1060,C1,85,115,11,2,5,218,612
TIJUANA,12,1061,B,60,70,9,3,2,144,379
TIJUANA,12,1061,C1,64,72,7,0,1,144,379
TIJUANA,12,1062,B,86,109,9,1,6,211,531
TIJUANA,12,1062,C1,90,91,7,0,10,198,531
TIJUANA,12,1063,B,83,111,8,0,4,206,510
TIJUANA,12,1063,C1,80,88,4,0,8,180,510
TIJUANA,12,1064,B,73,82,4,0,14,173,486
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
TIJUANA,12,1064,C1,71,84,5,1,6,167,486
TIJUANA,12,1065,B,76,70,5,0,4,155,469
TIJUANA,12,1065,C1,69,72,12,1,4,158,469
TIJUANA,12,1066,B,82,85,5,0,4,176,444
TIJUANA,12,1066,C1,76,89,2,0,7,174,444
TIJUANA,12,1067,B,85,82,9,0,5,181,382
TIJUANA,12,1067,C1,68,78,4,0,8,158,382
TIJUANA,12,1068,B,88,157,12,3,6,266,674
TIJUANA,12,1069,B,58,114,12,0,12,196,512
