CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,849,1,26,34,72,2,0,0,5,0,4,0,0,0,0,1,144,5,149,292
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,850,2,76,145,87,11,4,0,9,4,7,0,8,0,0,0,351,5,356,797
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,851,2,94,214,131,10,3,0,8,9,12,0,8,0,0,0,489,16,505,1005
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,852,2,78,192,123,12,7,0,12,14,12,0,12,0,0,1,463,20,483,1000
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,853,6,214,557,385,69,16,0,30,39,23,0,37,0,0,1,1371,51,1422,4495
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,854,3,128,292,263,23,19,0,12,28,23,0,25,0,0,0,813,29,842,2121
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,855,2,99,164,144,7,11,0,16,9,8,0,2,0,0,1,461,19,480,1094
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,856,1,57,93,56,11,8,0,6,6,6,0,4,0,0,0,247,10,257,543
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,857,2,87,222,192,14,10,0,15,25,21,0,6,0,0,1,593,25,618,1468
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,858,2,53,143,96,11,5,0,18,7,6,0,7,0,0,0,346,7,353,821
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,859,1,43,62,55,15,6,0,4,8,5,0,4,0,0,0,202,9,211,404
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,860,1,51,99,86,11,6,0,1,20,5,0,4,0,0,0,283,8,291,597
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,861,2,94,142,131,17,3,0,10,13,8,0,6,0,0,0,424,16,440,977
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,862,2,86,180,153,25,5,0,9,29,12,0,13,0,0,0,512,19,531,1026
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,863,2,95,123,133,8,10,0,22,15,13,0,2,0,0,1,422,22,444,855
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,864,2,95,117,141,14,4,0,9,20,15,0,16,0,0,2,433,5,438,850
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,865,3,124,215,166,25,9,0,13,25,17,0,8,0,0,0,602,21,623,1525
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,866,3,89,238,228,29,7,0,14,22,9,0,20,0,0,0,656,13,669,1853
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,867,2,142,185,166,38,5,0,18,37,8,0,6,0,0,0,605,33,638,1089
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,868,1,84,93,74,6,2,0,6,9,11,0,3,0,0,2,290,10,300,644
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,869,2,86,163,94,19,5,0,11,6,12,0,9,0,0,0,405,17,422,1139
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,870,2,62,154,100,19,1,0,11,17,9,0,10,0,0,0,383,12,395,1230
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,871,2,103,168,168,17,7,0,1,18,8,0,2,0,0,1,493,16,509,969
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,872,2,119,203,198,25,8,0,11,25,12,0,8,0,0,1,610,33,643,1331
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,873,3,199,334,238,21,11,0,25,39,17,0,18,0,0,1,903,33,936,2139
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,874,3,246,212,178,33,11,0,11,33,13,0,12,0,0,2,751,33,784,1503
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,875,4,199,277,244,41,9,0,22,34,20,0,15,0,0,0,861,32,893,2414
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,876,4,221,232,197,20,17,0,26,22,15,0,11,0,0,1,762,85,847,2931
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,877,2,138,149,132,17,5,0,8,25,15,0,8,0,0,0,497,17,514,1199
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,878,19,1306,1600,1642,202,107,0,157,175,148,0,60,0,0,10,5407,171,5578,13257
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,879,3,207,233,267,30,12,0,21,47,28,0,7,0,0,4,856,39,895,1665
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,880,1,76,120,2,10,1,0,0,2,1,0,2,0,0,0,214,0,214,516
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,881,1,93,26,6,2,5,0,1,1,2,0,0,0,0,0,136,0,136,465
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,882,1,44,104,4,8,0,0,1,1,2,0,1,0,0,0,165,7,172,386
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,883,2,65,160,8,9,5,0,2,7,3,0,29,0,0,0,288,20,308,794
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,884,1,20,36,3,7,1,0,2,0,3,0,1,0,0,0,73,3,76,238
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,885,2,223,72,18,15,2,0,4,0,3,0,0,0,0,0,337,10,347,912
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,886,1,72,48,2,4,1,0,1,2,1,0,1,0,0,1,133,6,139,353
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,887,2,170,251,16,23,5,0,10,5,6,0,12,0,0,0,498,11,509,1150
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,888,2,268,95,26,18,8,0,13,8,11,0,2,0,0,0,449,10,459,1292
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,889,2,170,135,85,45,9,0,7,10,8,0,17,0,0,0,486,31,517,1162
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,890,3,189,245,37,34,13,0,12,6,6,0,25,0,0,0,567,28,595,1281
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,891,1,26,36,18,13,5,0,4,2,0,0,0,0,0,0,104,4,108,301
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,892,1,4,17,5,2,1,0,0,0,2,0,1,0,0,0,32,3,35,99
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,893,1,65,55,11,16,5,0,4,7,3,0,2,0,0,0,168,5,173,675
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,894,2,142,73,68,16,9,0,7,5,8,0,0,0,0,0,328,13,341,982
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,895,2,197,178,71,28,5,0,6,4,10,0,0,0,0,0,499,9,508,1227
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,896,4,377,419,146,54,19,0,23,28,15,0,20,0,0,4,1105,37,1142,2983
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,897,3,181,232,124,44,4,0,19,23,18,0,9,0,0,0,654,8,662,1753
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,898,2,133,208,97,30,11,0,23,15,10,0,7,0,0,0,534,5,539,1462
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,899,4,243,364,202,52,13,0,21,22,22,0,24,0,0,1,964,27,991,2812
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,900,3,223,160,191,29,15,0,21,22,23,0,5,0,0,2,691,23,714,1846
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,901,3,176,187,82,32,4,0,15,15,10,0,11,0,0,0,532,37,569,1607
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,902,3,219,286,134,48,14,0,21,29,10,0,7,0,0,1,769,35,804,2198
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,903,3,191,154,76,22,3,0,10,8,17,0,1,0,0,0,482,23,505,1283
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,904,3,144,168,45,32,8,0,10,13,17,0,12,0,0,0,449,33,482,1438
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,905,3,160,169,53,26,9,0,10,14,6,0,5,0,0,2,454,21,475,1476
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,906,2,135,116,23,7,6,0,9,11,0,0,0,0,0,0,307,10,317,770
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,907,2,164,173,16,23,2,0,5,6,6,0,6,0,0,0,401,9,410,1301
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,908,4,210,413,25,46,11,0,12,5,11,0,15,0,0,0,748,14,762,2324
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,909,3,311,172,64,32,13,0,8,52,7,0,5,0,0,0,664,25,689,2206
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,910,3,254,155,28,55,7,0,15,3,8,0,7,0,0,0,532,32,564,1661
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,911,2,102,184,29,24,8,0,12,6,8,0,4,0,0,0,377,10,387,1126
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,912,5,305,175,62,47,7,0,13,24,10,0,16,0,0,0,659,15,674,2135
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,913,2,188,93,6,11,1,0,9,5,4,0,2,0,0,0,319,11,330,1044
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,914,3,264,160,14,22,4,0,18,9,5,0,5,0,0,0,501,9,510,1891
2,11,GUANAJUATO,8,GUANAJUATO,15,GUANAJUATO,915,4,266,349,319,50,12,0,32,52,37,0,8,0,0,6,1131,56,1187,2743
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,16,HUANIMARO,916,2,265,46,25,288,16,57,6,5,107,26,0,0,0,0,841,11,852,1371
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,16,HUANIMARO,917,3,388,78,29,329,10,44,15,16,170,22,0,0,0,0,1101,13,1114,1717
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,16,HUANIMARO,918,2,303,81,24,187,21,79,28,8,135,15,0,0,0,0,881,7,888,1347
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,16,HUANIMARO,919,2,266,34,9,91,2,244,143,2,16,16,0,0,0,0,823,10,833,1465
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,16,HUANIMARO,920,1,79,13,14,32,1,48,15,0,32,26,0,0,0,0,260,1,261,438
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,16,HUANIMARO,921,2,165,36,4,148,7,21,143,2,14,3,0,0,0,0,543,13,556,847
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,16,HUANIMARO,922,3,282,72,40,124,5,403,18,0,28,118,0,0,0,0,1090,9,1099,1625
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,16,HUANIMARO,923,3,266,113,42,206,63,201,256,13,91,11,0,0,0,0,1262,28,1290,2045
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,16,HUANIMARO,924,2,116,36,22,152,18,171,24,14,21,12,0,0,0,0,586,10,596,820
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,16,HUANIMARO,925,2,163,46,38,94,9,70,311,12,68,14,0,0,0,0,825,26,851,1322
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,16,HUANIMARO,926,1,80,18,12,29,38,57,35,2,15,9,0,0,0,0,295,9,304,492
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,16,HUANIMARO,927,2,205,22,26,143,75,85,8,2,115,27,0,0,0,0,708,9,717,1240
2,11,GUANAJUATO,19,VALLE DE SANTIAGO,16,HUANIMARO,928,3,260,65,72,200,22,70,45,7,82,82,0,0,0,0,905,15,920,1578
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,929,6,868,460,20,52,14,47,37,55,0,0,19,0,0,0,1572,74,1646,3783
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,930,8,679,628,22,104,13,36,32,45,0,0,15,0,0,6,1580,57,1637,5480
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,931,3,428,170,16,24,4,23,12,43,0,0,1,0,0,3,724,43,767,1675
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,932,6,1160,409,32,55,9,50,65,136,0,0,5,0,0,5,1926,78,2004,3755
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,933,2,382,163,9,8,5,24,16,38,0,0,6,0,0,3,654,25,679,1388
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,934,3,513,247,23,26,6,22,17,45,0,0,5,0,0,1,905,36,941,1864
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,935,2,269,133,3,24,2,11,24,21,0,0,6,0,0,0,493,18,511,1142
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,936,2,210,133,5,21,1,10,12,17,0,0,2,0,0,0,411,17,428,944
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,937,3,292,201,6,26,5,26,17,27,0,0,13,0,0,2,615,17,632,1585
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,938,2,211,142,11,22,5,18,15,23,0,0,3,0,0,1,451,12,463,1104
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,939,2,399,141,4,13,4,21,11,29,0,0,3,0,0,3,628,44,672,1184
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,940,2,363,142,6,13,2,14,15,34,0,0,3,0,0,7,599,28,627,1157
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,941,2,291,118,2,12,3,13,23,35,0,0,2,0,0,2,501,29,530,1042
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,942,1,149,134,5,10,3,11,23,13,0,0,3,0,0,0,351,17,368,648
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,943,2,385,143,7,12,0,21,13,34,0,0,2,0,0,0,617,28,645,1223
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,944,4,883,324,20,29,8,42,33,67,0,0,6,0,0,11,1423,48,1471,2724
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,945,2,250,114,4,9,9,6,13,35,0,0,3,0,0,1,444,19,463,848
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,946,2,330,106,5,8,2,17,13,33,0,0,0,0,0,2,516,27,543,985
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,947,3,395,183,11,23,6,22,12,57,0,0,9,0,0,5,723,44,767,1724
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,948,2,430,175,2,7,3,12,11,28,0,0,9,0,0,1,678,40,718,1261
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,949,2,329,145,6,22,5,11,5,25,0,0,2,0,0,0,550,26,576,1032
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,950,2,341,170,3,20,4,19,11,21,0,0,7,0,0,0,596,29,625,1076
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,951,3,515,234,18,25,4,39,46,64,0,0,7,0,0,3,955,41,996,1942
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,952,2,255,136,4,12,2,7,5,12,0,0,1,0,0,0,434,9,443,777
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,953,2,380,160,3,7,3,14,12,30,0,0,3,0,0,3,615,26,641,1104
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,954,2,229,111,2,15,3,14,10,15,0,0,81,0,0,1,481,11,492,792
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,955,2,155,119,12,26,4,10,5,18,0,0,5,0,0,0,354,8,362,1022
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,956,2,223,120,7,13,1,6,10,11,0,0,6,0,0,5,402,7,409,934
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,957,2,233,153,3,22,3,19,19,22,0,0,8,0,0,0,482,21,503,1476
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,958,6,526,415,10,93,11,46,21,38,0,0,13,0,0,3,1176,50,1226,4160
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,959,2,213,134,12,23,5,14,20,16,0,0,10,0,0,0,447,18,465,1151
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,960,3,428,252,10,39,10,40,23,33,0,0,5,0,0,3,843,34,877,2222
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,961,2,197,119,7,11,1,13,5,10,0,0,6,0,0,0,369,12,381,809
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,962,1,291,118,2,8,1,5,2,13,0,0,7,0,0,0,447,8,455,744
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,963,2,213,147,5,20,2,7,8,27,0,0,8,0,0,0,437,17,454,1104
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,964,2,165,78,7,28,5,10,9,20,0,0,1,0,0,0,323,10,333,865
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,965,5,752,304,15,47,11,64,63,95,0,0,94,0,0,4,1449,51,1500,3197
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,966,10,651,678,41,102,39,43,27,52,0,0,30,0,0,0,1663,24,1687,6945
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,967,6,475,602,35,82,11,31,29,80,0,0,8,0,0,0,1353,35,1388,4370
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,968,1,62,21,2,7,0,5,9,9,0,0,0,0,0,0,115,4,119,567
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,969,2,161,89,8,16,7,7,15,15,0,0,8,0,0,0,326,5,331,950
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,970,1,107,80,1,5,1,7,3,22,0,0,1,0,0,0,227,10,237,519
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,971,2,212,109,5,11,0,5,13,22,0,0,4,0,0,0,381,19,400,893
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,972,2,270,124,4,10,1,18,11,34,0,0,5,0,0,0,477,25,502,1132
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,973,6,637,390,12,92,11,35,33,53,0,0,17,0,0,0,1280,56,1336,4043
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,974,2,207,130,2,24,7,11,9,14,0,0,2,0,0,0,406,18,424,1069
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,975,2,212,128,6,38,4,11,7,19,0,0,6,0,0,0,431,16,447,1463
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,976,1,138,97,2,7,4,7,12,13,0,0,4,0,0,0,284,12,296,695
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,977,2,153,131,7,11,3,12,6,14,0,0,6,0,0,0,343,12,355,959
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,978,2,253,135,7,27,6,9,10,21,0,0,6,0,0,0,474,11,485,1130
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,979,2,144,124,5,36,5,13,20,17,0,0,1,0,0,1,366,13,379,1041
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,980,10,682,864,37,105,17,39,32,35,0,0,27,0,0,1,1839,57,1896,6968
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,981,2,156,92,7,14,3,5,9,15,0,0,3,0,0,0,304,4,308,844
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,982,4,308,214,13,34,2,8,16,31,0,0,4,0,0,1,631,19,650,924
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,983,2,196,104,7,15,0,8,7,16,0,0,3,0,0,1,357,23,380,826
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,984,1,153,102,6,15,2,7,5,15,0,0,5,0,0,0,310,7,317,717
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,985,1,127,48,2,3,2,9,2,17,0,0,2,0,0,0,212,10,222,443
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,986,1,137,80,2,12,1,9,8,11,0,0,1,0,0,0,261,3,264,480
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,987,7,1104,526,48,68,23,55,66,86,0,0,13,0,0,2,1991,87,2078,4989
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,988,1,195,83,1,2,1,7,4,10,0,0,3,0,0,0,306,17,323,573
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,989,2,252,104,2,8,2,7,8,14,0,0,4,0,0,4,405,28,433,848
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,990,1,140,81,5,8,1,6,6,11,0,0,3,0,0,0,261,12,273,638
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,991,2,159,104,2,16,4,6,6,6,0,0,4,0,0,0,307,18,325,765
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,992,2,198,100,2,16,3,7,8,13,0,0,3,0,0,1,351,15,366,821
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,993,2,239,141,6,12,3,8,10,7,0,0,0,0,0,0,426,32,458,977
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,994,2,175,142,8,21,3,10,19,20,0,0,7,0,0,0,405,13,418,1133
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,995,2,158,153,7,9,3,9,5,13,0,0,3,0,0,1,361,18,379,849
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,996,1,113,70,7,10,0,3,4,9,0,0,4,0,0,0,220,6,226,483
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,997,2,168,148,9,20,5,14,10,21,0,0,8,0,0,0,403,14,417,1109
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,998,2,105,101,3,17,11,9,5,12,0,0,12,0,0,0,275,12,287,918
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,999,2,132,214,9,28,4,18,12,9,0,0,6,0,0,2,434,21,455,1263
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1000,6,566,406,29,56,6,53,62,60,0,0,13,0,0,2,1253,46,1299,3928
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1001,1,99,59,4,4,1,6,10,6,0,0,2,0,0,0,191,10,201,484
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1002,1,84,64,4,5,1,3,2,11,0,0,2,0,0,0,176,7,183,458
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1003,1,129,64,2,9,2,3,3,15,0,0,0,0,0,2,229,12,241,487
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1004,1,116,106,3,7,5,7,5,12,0,0,5,0,0,1,267,11,278,584
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1005,2,177,111,4,12,1,7,6,28,0,0,6,0,0,0,352,18,370,881
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1006,2,248,146,8,17,1,12,13,29,0,0,2,0,0,0,476,22,498,1039
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1007,2,159,140,26,23,10,16,15,15,0,0,5,0,0,1,410,27,437,1028
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1008,3,257,168,10,21,5,20,15,32,0,0,1,0,0,0,529,30,559,1684
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1009,2,177,120,4,17,9,10,11,22,0,0,5,0,0,0,375,13,388,936
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1010,2,224,91,9,13,12,17,22,37,0,0,6,0,0,2,433,21,454,968
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1011,1,182,88,4,10,4,7,13,18,0,0,3,0,0,1,330,26,356,628
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1012,1,176,109,4,20,0,7,12,22,0,0,3,0,0,0,353,22,375,749
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1013,2,128,144,3,20,8,9,11,18,0,0,5,0,0,1,347,16,363,794
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1014,1,128,95,2,11,3,7,5,16,0,0,4,0,0,0,271,7,278,721
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1015,1,144,75,2,8,3,9,9,24,0,0,2,0,0,0,276,12,288,684
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1016,1,159,67,1,14,6,2,4,17,0,0,2,0,0,0,272,11,283,597
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1017,2,183,98,8,13,5,9,11,17,0,0,2,0,0,0,346,20,366,797
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1018,1,169,85,9,10,3,7,11,16,0,0,1,0,0,1,312,15,327,742
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1019,2,204,117,2,7,1,7,16,21,0,0,5,0,0,0,380,13,393,876
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1020,1,114,82,1,11,4,12,14,4,0,0,3,0,0,1,246,5,251,635
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1021,2,171,147,6,19,7,12,15,19,0,0,2,0,0,2,400,18,418,964
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1022,2,160,124,6,10,5,8,19,9,0,0,4,0,0,0,345,10,355,803
2,11,GUANAJUATO,11,IRAPUATO,17,IRAPUATO,1023,1,130,63,3,17,6,8,12,11,0,0,4,0,0,1,255,8,263,634
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1024,2,156,140,2,13,4,13,15,26,0,0,4,0,0,0,373,3,376,965
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1025,2,152,149,9,18,1,5,1,21,0,0,3,0,0,1,360,16,376,1159
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1026,2,174,186,5,21,4,7,7,17,0,0,4,0,0,1,426,21,447,1240
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1027,2,176,130,6,15,5,14,9,20,0,0,5,0,0,6,386,20,406,916
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1028,3,212,210,13,32,4,25,17,17,0,0,4,0,0,0,534,16,550,1539
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1029,2,175,158,3,16,4,13,9,12,0,0,5,0,0,1,396,16,412,1140
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1030,1,86,62,5,9,0,6,4,0,0,0,1,0,0,0,173,17,190,461
2,11,GUANAJUATO,12,IRAPUATO,17,IRAPUATO,1031,1,112,72,5,15,2,9,4,10,0,0,1,0,0,1,231,11,242,502
