CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA _ALIANZA,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,621,B,6,39,87,0,1,4,6,3,0,,,,,0,146,2,148,183,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0621B00.jpg
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,622,B,2,99,170,1,1,1,0,2,1,,,,,2,277,14,293,395,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0622B00.jpg
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,625,B,0,63,33,1,1,1,1,1,1,,,,,0,102,2,104,148,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0625B00.jpg
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,626,B,1,59,36,4,1,0,1,4,0,,,,,0,106,4,110,163,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0626B00.jpg
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,627,B,0,122,163,0,2,2,3,1,0,,,,,0,293,15,308,435,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0627B00.jpg
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,628,B,5,77,74,5,0,1,1,1,1,,,,,0,165,11,176,294,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0628B00.jpg
5,13,HIDALGO,1,ZIMAPAN,31,JACALA DE LEDEZMA,629,B,3,127,138,3,2,1,4,20,5,,,,,0,303,25,328,498,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0629B00.jpg
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,630,B,13,123,219,7,2,7,6,3,65,1,0,0,0,0,446,23,469,722,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0630B00.jpg
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,631,B,10,205,166,3,2,10,7,5,63,0,0,0,0,0,471,11,482,618,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0631B00.jpg
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,631,C01,5,174,224,5,2,4,6,10,50,0,0,0,0,0,480,15,495,618,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0631C01.jpg
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,631,C02,3,199,181,2,2,12,20,3,76,1,0,1,0,0,500,12,512,618,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0631C02.jpg
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,632,B,6,179,205,4,2,18,18,0,27,1,1,0,0,0,461,17,478,618,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0632B00.jpg
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,632,C01,10,173,228,1,5,21,15,1,30,0,1,0,0,0,485,7,492,618,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0632C01.jpg
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,632,C02,13,176,215,0,0,30,10,4,30,2,0,2,0,0,482,8,490,618,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0632C02.jpg
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,633,B,7,106,117,1,1,3,4,1,36,0,0,0,0,0,276,7,283,445,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0633B00.jpg
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,634,B,3,102,147,1,4,0,10,3,15,1,0,0,0,0,286,5,291,374,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0634B00.jpg
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,635,B,3,69,66,1,0,1,5,2,23,1,0,0,0,0,171,6,177,222,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0635B00.jpg
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,636,B,6,56,17,10,0,4,18,6,58,0,0,0,0,0,175,6,181,224,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0636B00.jpg
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,637,B,4,54,37,1,0,1,4,5,47,27,0,0,0,0,180,5,185,203,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0637B00.jpg
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,638,B,0,69,105,20,0,2,1,3,14,0,0,0,0,0,214,7,221,277,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0638B00.jpg
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,639,B,2,87,141,1,57,1,0,7,24,0,0,0,0,0,320,7,327,353,GRUPO DE RECUENTO,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0639B00.jpg
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,640,B,7,140,188,2,5,5,24,9,102,0,0,1,0,1,483,27,511,662,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0640B00.jpg
5,13,HIDALGO,4,HUEJUTLA DE REYES,32,JALTOCAN,641,B,1,105,95,1,3,2,20,1,26,0,0,0,0,0,254,16,270,563,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0641B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,33,JUAREZ HIDALGO,642,B,5,290,148,1,2,8,42,6,0,,,,,0,502,9,511,631,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0642B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,33,JUAREZ HIDALGO,643,B,5,165,123,1,0,5,1,13,3,,,,,0,316,10,326,354,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0643B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,33,JUAREZ HIDALGO,644,B,0,175,22,1,0,0,1,1,0,,,,,0,200,1,201,631,ACTA CASILLA,,,
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,33,JUAREZ HIDALGO,645,B,5,156,173,1,0,1,5,41,3,,,,,0,385,7,392,459,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0645B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,33,JUAREZ HIDALGO,645,C01,3,157,174,1,1,1,22,16,0,,,,,0,375,7,382,458,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0645C01.jpg
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,646,B,1,142,201,0,1,0,10,4,0,,,,,0,359,6,365,470,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0626B00.jpg
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,646,C01,1,134,210,0,3,2,11,0,0,,,,,0,361,7,368,469,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0646C01.jpg
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,647,B,1,229,296,2,1,1,1,1,0,,,,,0,532,26,558,740,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0647B00.jpg
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,648,B,0,169,174,0,1,0,1,0,1,,,,,0,346,16,362,456,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0648B00.jpg
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,649,B,3,200,283,1,1,5,3,3,2,,,,,0,501,12,513,732,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0649B00.jpg
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,650,B,0,137,325,0,1,1,2,0,0,,,,,0,466,10,476,641,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0650B00.jpg
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,650,C01,0,169,296,1,2,0,5,0,0,,,,,0,473,12,485,640,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0650C01.jpg
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,651,B,1,63,215,2,1,0,1,0,0,,,,,0,283,3,286,354,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0651B00.jpg
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,652,B,1,73,159,0,0,0,3,0,0,,,,,0,236,12,248,327,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0652B00.jpg
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,653,B,0,94,254,1,2,0,1,2,0,,,,,0,354,13,367,502,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0653B00.jpg
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,654,B,4,114,214,0,0,0,6,1,0,,,,,0,339,9,348,436,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0654B00.jpg
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,654,C01,1,88,217,0,1,1,2,0,0,,,,,0,310,7,317,436,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0654C01.jpg
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,655,B,0,25,223,0,3,0,0,0,0,,,,,0,251,3,254,360,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0655B00.jpg
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,655,E01,32,44,247,1,0,0,0,1,0,,,,,0,325,4,329,447,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0655E01.jpg
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,655,E01C01,1,28,285,0,1,0,0,0,0,,,,,0,315,5,320,447,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0655E01C01.jpg
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,656,B,1,88,178,1,2,0,2,0,0,,,,,0,272,4,276,414,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0656B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,657,B,45,189,5,3,5,23,23,11,247,,,,,0,551,18,569,692,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0657B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,658,B,65,110,1,3,2,5,5,1,80,,,,,19,272,19,310,411,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0658B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,659,B,180,127,0,3,0,2,5,2,5,,,,,0,324,16,340,558,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0659B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,659,C01,160,137,3,5,3,2,8,1,70,,,,,0,389,10,399,558,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0659C01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,660,B,191,158,4,1,2,0,4,0,77,,,,,0,437,8,445,563,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0660B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,660,C01,174,158,3,2,4,4,6,6,87,,,,,0,444,20,464,562,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0660C01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,661,B,233,121,2,1,2,1,7,1,9,,,,,0,377,14,391,464,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0661B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,661,C01,129,114,4,1,1,2,3,3,13,,,,,0,270,12,282,463,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0661C01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,662,B,63,131,4,3,1,1,3,8,69,,,,,1,283,20,304,385,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0662B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,662,C01,75,133,4,3,3,3,9,10,53,,,,,0,293,16,309,385,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0662C01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,663,B,91,185,6,5,6,0,15,9,44,,,,,0,361,10,371,484,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0663B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,663,C01,118,180,3,2,2,4,9,11,50,,,,,0,379,7,386,483,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0663C01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,664,B,70,118,9,5,0,,39,,66,,,,,3,307,0,310,599,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0664B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,664,E01,63,62,3,1,4,1,0,10,20,,,,,0,164,11,175,221,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0664E01.jpg
5,13,HIDALGO,9,METEPEC,36,METEPEC,665,B ,4,83,222,7,3,0,8,0,1,3,1,10,1,0,343,22,365,727,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0665B00.jpg
5,13,HIDALGO,9,METEPEC,36,METEPEC,665,C01,5,69,99,3,3,1,36,2,1,1,1,4,0,0,225,13,238,727,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0665C01.jpg
5,13,HIDALGO,9,METEPEC,36,METEPEC,665,C02,10,251,150,3,4,8,54,7,10,11,0,3,0,0,511,22,533,726,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0665C02.jpg
5,13,HIDALGO,9,METEPEC,36,METEPEC,665,S01,6,218,167,3,2,0,23,10,4,6,1,2,0,0,442,0,442,0,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0665S00.jpg
5,13,HIDALGO,9,METEPEC,36,METEPEC,666,B ,21,240,158,4,1,14,73,4,8,10,2,4,1,0,540,22,562,208,ACTA CASILLA,,,
5,13,HIDALGO,9,METEPEC,36,METEPEC,667,B ,36,238,143,3,3,1,54,10,11,9,0,12,0,0,520,17,537,632,ACTA CASILLA,,,
5,13,HIDALGO,9,METEPEC,36,METEPEC,667,C01,1,161,82,3,0,0,92,2,0,1,0,1,0,4,343,6,353,632,ACTA CASILLA,,,
5,13,HIDALGO,9,METEPEC,36,METEPEC,668,B ,4,88,125,3,5,2,3,0,0,3,1,1,0,0,235,14,249,728,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0668B00.jpg
5,13,HIDALGO,9,METEPEC,36,METEPEC,668,C01,0,129,212,3,2,3,7,0,0,1,0,3,1,0,361,29,390,727,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0668C01.jpg
5,13,HIDALGO,9,METEPEC,36,METEPEC,668,C02,3,64,73,3,1,0,5,1,1,3,1,4,0,0,159,14,173,727,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0668C02.jpg
5,13,HIDALGO,9,METEPEC,36,METEPEC,669,B ,0,94,109,1,0,0,5,0,0,2,2,0,1,0,214,4,218,359,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0669B00.jpg
5,13,HIDALGO,9,METEPEC,36,METEPEC,670,B ,0,43,53,2,1,0,2,0,0,3,0,0,0,0,104,5,109,395,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0670B00.jpg
5,13,HIDALGO,9,METEPEC,36,METEPEC,670,C01,1,218,275,2,5,0,7,0,0,5,0,5,0,0,518,29,547,394,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0670C01.jpg
5,13,HIDALGO,9,METEPEC,36,METEPEC,671,B ,2,133,160,7,1,0,9,0,0,5,0,3,0,0,320,20,340,496,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0671B00.jpg
5,13,HIDALGO,9,METEPEC,36,METEPEC,671,C01,4,119,187,2,0,0,18,0,2,1,0,5,1,0,339,13,352,496,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0671C01.jpg
5,13,HIDALGO,9,METEPEC,36,METEPEC,672,B ,2,154,82,3,0,0,0,0,0,0,0,4,1,0,246,11,257,264,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0672B00.jpg
5,13,HIDALGO,9,METEPEC,36,METEPEC,673,B ,12,222,240,5,4,0,27,1,1,6,2,6,0,0,526,14,540,634,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0673B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,674,B,10,149,114,1,4,1,33,8,54,,,,,1,374,24,399,583,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0674B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,674,C01,22,120,103,3,0,1,23,8,78,,,,,0,358,25,383,583,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0674C01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,675,B,17,172,96,1,1,5,20,11,65,,,,,1,388,28,417,696,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0675B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,675,C01,29,179,106,3,1,3,18,7,65,,,,,0,411,24,435,696,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0675C01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,676,B,4,123,264,2,1,1,2,3,43,,,,,0,443,17,460,578,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0676B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,677,B,13,75,96,1,3,3,4,4,24,,,,,0,223,5,228,306,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0677B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,678,B,7,183,10,2,5,1,5,3,31,,,,,1,247,15,263,366,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0678B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,678,E01,5,170,28,1,3,10,7,3,56,,,,,0,283,12,295,355,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0678E01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,679,B,2,98,44,1,2,0,4,1,35,,,,,0,187,29,216,314,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0679B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,679,E01,4,160,19,0,2,1,2,1,30,,,,,0,219,14,233,345,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0679E01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,680,B,14,158,118,2,3,4,11,3,44,,,,,1,357,31,389,634,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0680B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,680,C01,14,245,100,4,2,2,32,2,54,,,,,0,455,25,480,634,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0680C01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,681,B,8,170,133,1,2,3,14,5,32,,,,,0,368,17,385,496,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0681B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,681,C01,8,151,139,2,3,1,8,0,24,,,,,2,336,13,351,496,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0681C01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,681,E01,11,91,38,1,4,0,5,5,32,,,,,0,187,11,198,271,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0681E01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,682,B,0,33,37,1,1,1,1,1,12,,,,,2,87,3,92,123,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0682B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,683,B,1,27,18,2,1,0,1,0,46,,,,,0,96,6,102,148,ACTA CASILLA,,,
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,683,E01,2,51,6,0,1,1,2,0,28,,,,,0,91,6,97,129,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0683E01.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,684,B,6,196,160,1,4,1,4,2,58,,,,,0,432,21,453,611,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0684B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,685,B,1,79,125,1,1,1,4,1,20,,,,,0,233,8,241,348,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0685B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,686,B,5,108,14,2,3,1,12,5,40,,,,,0,190,12,202,389,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0686B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,686,C01,3,119,17,0,1,2,8,0,38,,,,,0,188,23,211,389,ACTA CASILLA,,,
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,687,B,4,151,38,2,3,1,12,0,69,,,,,0,280,19,299,453,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0687B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,688,B,13,147,72,1,3,4,5,1,32,,,,,1,278,20,299,395,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0688B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,689,B,3,147,309,3,1,1,10,4,66,,,,,0,544,20,564,750,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0689B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,690,B,1,89,81,1,3,2,0,1,66,,,,,0,244,8,252,262,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0690B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,691,B,4,132,126,5,2,3,2,5,81,,,,,0,360,22,382,602,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0691B00.jpg
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,692,B,0,112,38,3,3,0,1,1,45,,,,,0,203,16,219,387,ACTA CASILLA,,,http://www.ieehidalgo.org.mx/PrepHGO2016/DIPUTADOS_MR/VD0692B00.jpg
