CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD,PRI_PVEM_NA_ES,PRI_PVEM_NA,PRI_PVEM_ES,PRI_PVEM,PRI_NA,PRI_ES,PRI_NA_ES,PVEM_NA_ES,PVEM_NA,PVEM_ES,NA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,980,1,24,84,6,0,2,0,1,25,2,1,0,1,0,0,0,0,1,1,0,0,0,148,0,6,154,222
5,13,HIDALGO,1,ZIMAPAN,48,PISAFLORES,981,1,37,71,41,3,3,5,12,81,2,5,0,0,0,0,1,0,0,0,0,0,0,261,0,23,284,403
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,982,3,71,233,12,40,79,14,69,717,10,4,,,,,,,,,,,,1249,1,37,1287,1725
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,983,3,95,213,13,81,92,15,117,829,10,2,,,,,,,,,,,,1467,1,46,1514,2093
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,984,2,29,180,13,55,73,9,70,469,6,0,,,,,,,,,,,,904,1,43,948,1301
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,985,2,58,192,17,60,50,12,75,393,5,1,,,,,,,,,,,,863,0,17,880,1175
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,986,3,88,242,33,70,89,16,89,629,10,0,,,,,,,,,,,,1266,0,42,1308,1773
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,987,3,66,283,31,61,92,12,120,720,7,0,,,,,,,,,,,,1392,1,26,1419,1926
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,988,3,69,253,24,81,94,11,118,853,13,2,,,,,,,,,,,,1518,1,60,1579,2236
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,989,1,2,37,2,3,11,2,35,61,1,0,,,,,,,,,,,,154,0,3,157,208
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,990,2,23,63,6,23,22,9,47,293,6,2,,,,,,,,,,,,494,0,24,518,758
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,991,4,69,250,22,24,111,16,148,1013,12,0,,,,,,,,,,,,1665,1,75,1741,2589
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,992,3,46,143,13,31,50,7,72,654,5,1,,,,,,,,,,,,1022,0,44,1066,1521
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,49,PROGRESO DE OBREGON,993,1,31,105,12,19,20,7,47,219,1,1,,,,,,,,,,,,462,0,16,478,688
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,994,3,67,395,17,14,36,15,135,740,33,0,,,,,,,,,,,,1452,0,74,1526,2130
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,995,1,2,58,1,0,2,2,1,72,17,0,,,,,,,,,,,,155,0,13,168,235
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,996,2,18,219,23,19,15,21,32,227,177,1,,,,,,,,,,,,752,0,77,829,1163
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,997,2,14,205,10,5,8,7,21,205,51,0,,,,,,,,,,,,526,0,27,553,762
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,998,1,5,59,1,2,1,2,8,17,34,0,,,,,,,,,,,,129,0,3,132,156
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,999,1,10,105,2,4,6,8,10,106,28,0,,,,,,,,,,,,279,0,19,298,387
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,1000,1,20,81,13,3,10,4,25,169,9,0,,,,,,,,,,,,334,0,21,355,500
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,1001,1,22,102,4,2,13,6,11,197,10,0,,,,,,,,,,,,367,0,24,391,558
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,1002,1,11,85,3,2,5,5,7,265,6,0,,,,,,,,,,,,389,0,21,410,543
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,1003,1,2,32,1,1,1,0,5,22,1,0,,,,,,,,,,,,65,0,1,66,117
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,1004,1,9,30,4,0,2,3,7,46,0,0,,,,,,,,,,,,101,0,2,103,142
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,1005,1,13,62,5,4,1,2,4,85,4,0,,,,,,,,,,,,180,0,13,193,438
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,1006,1,6,49,4,4,3,4,2,79,4,0,,,,,,,,,,,,155,0,7,162,274
5,13,HIDALGO,8,ACTOPAN,50,SAN AGUSTIN METZQUITITLAN,1007,1,2,38,1,0,0,2,3,29,9,0,,,,,,,,,,,,84,0,8,92,116
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1008,4,83,515,30,28,42,15,33,782,29,3,,,,,,,,,,,,1560,0,68,1628,2345
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1009,3,43,387,8,17,23,5,26,556,23,2,,,,,,,,,,,,1090,0,44,1134,1696
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1010,4,78,472,22,16,37,15,46,818,57,1,,,,,,,,,,,,1562,0,95,1657,2426
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1011,3,64,512,10,18,43,8,29,658,31,1,,,,,,,,,,,,1374,1,83,1458,2183
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1012,1,22,112,8,0,7,5,10,259,5,0,,,,,,,,,,,,428,0,18,446,636
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1013,3,77,358,14,27,23,13,32,743,21,2,,,,,,,,,,,,1310,1,43,1354,1960
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1014,3,119,284,10,15,13,13,19,501,29,3,,,,,,,,,,,,1006,1,56,1063,1623
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1015,3,143,236,24,18,20,17,36,676,35,1,,,,,,,,,,,,1206,1,49,1256,1897
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1016,4,200,322,27,41,42,37,41,838,45,2,,,,,,,,,,,,1595,0,79,1674,2445
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1017,2,49,170,10,8,9,4,11,267,18,0,,,,,,,,,,,,546,1,28,575,944
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1018,1,4,47,4,3,9,0,5,130,2,0,,,,,,,,,,,,204,0,13,217,279
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1019,1,9,66,5,4,3,2,3,178,5,0,,,,,,,,,,,,275,0,7,282,405
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1020,2,59,311,12,26,19,8,16,393,18,0,,,,,,,,,,,,862,0,47,909,1356
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1021,2,52,240,25,21,27,15,13,384,13,0,,,,,,,,,,,,790,0,33,823,1196
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1022,1,20,162,8,9,15,3,10,183,11,0,,,,,,,,,,,,421,0,30,451,682
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1023,2,49,173,11,5,9,14,6,250,10,0,,,,,,,,,,,,527,0,31,558,869
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1024,1,17,122,4,4,2,2,8,106,4,0,,,,,,,,,,,,269,0,24,293,396
5,13,HIDALGO,8,ACTOPAN,51,SAN AGUSTIN TLAXIACA,1025,1,15,131,8,14,15,4,12,121,4,1,,,,,,,,,,,,325,0,21,346,459
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1026,3,28,371,231,6,8,8,186,218,5,4,,,,,,,,,,,,1065,0,81,1146,1687
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1027,4,53,546,476,11,15,13,248,349,10,12,,,,,,,,,,,,1733,1,154,1888,2851
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1028,1,12,72,87,0,1,1,22,39,1,0,,,,,,,,,,,,235,0,22,257,351
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1029,1,1,64,32,2,1,0,59,21,0,0,,,,,,,,,,,,180,0,16,196,271
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1030,2,6,340,158,5,3,1,66,31,1,5,,,,,,,,,,,,616,0,38,654,884
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1031,2,5,197,189,11,2,4,28,79,2,0,,,,,,,,,,,,517,0,75,592,891
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1032,1,15,152,200,5,2,3,15,35,0,2,,,,,,,,,,,,429,0,54,483,725
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1033,1,1,40,15,1,2,2,4,27,1,0,,,,,,,,,,,,93,0,8,101,144
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1034,2,7,171,127,1,7,4,16,97,1,1,,,,,,,,,,,,432,0,73,505,781
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1035,1,3,66,67,1,3,0,14,35,2,1,,,,,,,,,,,,192,0,29,221,322
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1036,2,9,86,179,10,5,14,76,156,5,1,,,,,,,,,,,,541,0,77,618,1047
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1037,1,6,156,122,4,6,2,28,81,1,3,,,,,,,,,,,,409,1,49,459,658
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1038,1,12,31,53,0,2,0,50,31,3,3,,,,,,,,,,,,185,0,23,208,310
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1039,2,15,241,216,15,12,7,75,131,2,3,,,,,,,,,,,,717,1,85,803,1179
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1040,1,2,38,52,0,4,3,4,37,2,0,,,,,,,,,,,,142,0,16,158,233
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1041,2,1,73,44,2,1,0,7,21,1,0,,,,,,,,,,,,150,0,15,165,204
5,13,HIDALGO,9,METEPEC,52,SAN BARTOLO TUTOTEPEC,1042,1,16,44,74,7,2,3,10,27,3,2,,,,,,,,,,,,188,0,8,196,259
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1043,2,161,228,11,8,7,7,42,228,16,7,1,3,0,0,0,0,0,0,0,0,0,719,0,33,752,1015
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1044,4,369,573,11,14,27,13,116,553,49,8,4,4,2,7,4,0,2,0,1,0,0,1757,0,88,1845,2581
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1045,3,332,477,25,10,24,10,59,525,24,5,5,7,0,4,7,1,0,0,1,0,0,1516,0,73,1589,2206
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1046,2,138,221,14,3,16,13,31,197,4,3,0,2,0,1,0,0,0,0,0,0,0,643,1,30,674,927
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1047,1,113,218,9,7,6,2,7,26,4,11,0,2,0,4,0,0,0,0,0,0,0,409,0,17,426,603
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1048,2,256,349,7,4,42,11,11,157,13,9,17,1,1,6,1,0,1,0,0,0,0,886,0,65,951,1420
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1049,2,136,223,9,3,3,4,5,85,4,4,0,5,1,2,0,0,0,0,0,0,0,484,0,43,527,788
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1050,2,208,166,15,4,14,9,17,143,12,7,0,0,0,1,3,0,0,0,0,0,0,599,0,45,644,970
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1051,1,79,193,6,11,6,2,8,84,13,3,0,1,0,0,2,0,0,0,0,0,0,408,0,25,433,601
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1052,1,114,95,9,6,5,4,4,78,2,2,0,0,0,1,0,1,0,0,0,0,0,321,0,21,342,486
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1053,2,137,171,12,6,11,4,6,113,7,1,0,1,0,2,4,0,1,0,0,0,0,476,0,50,526,772
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1054,1,44,106,6,1,5,2,7,18,0,7,1,3,0,3,0,0,0,0,0,0,0,203,0,26,229,295
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1055,3,119,273,17,11,18,5,20,221,16,1,1,5,0,4,1,2,0,0,0,1,0,715,0,79,794,1301
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1056,2,149,163,23,10,11,8,17,170,16,6,0,0,0,2,1,0,0,0,0,0,1,577,0,55,632,978
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1057,2,122,156,26,5,29,12,16,211,33,7,2,3,0,1,3,1,1,0,0,0,0,628,0,97,725,1020
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1058,2,165,126,14,2,0,7,11,70,4,1,0,1,0,1,0,0,0,0,0,0,1,403,0,41,444,615
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1059,2,103,261,26,8,19,14,24,360,19,4,4,4,0,3,3,1,2,1,1,0,0,857,0,49,906,1347
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1060,3,110,292,29,4,32,17,38,451,18,8,0,5,0,9,2,0,0,0,0,0,0,1015,0,89,1104,1688
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1061,4,631,645,23,14,14,11,24,224,43,22,1,5,0,10,1,0,0,0,0,0,1,1669,0,105,1774,2854
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1062,4,297,370,32,15,50,20,46,405,77,18,3,1,0,5,3,1,0,0,4,0,4,1351,0,119,1470,2368
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1063,2,132,381,14,7,11,8,20,161,10,0,5,3,0,3,1,0,0,0,0,0,1,757,0,49,806,1118
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1064,2,110,102,6,3,0,1,7,45,5,4,1,1,0,3,0,0,0,0,0,0,0,288,0,19,307,432
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1065,1,141,56,5,1,0,4,3,49,2,3,1,0,0,0,0,0,0,0,0,0,0,265,0,25,290,395
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,53,SAN FELIPE ORIZATLAN,1066,2,164,278,6,6,2,3,11,48,5,0,0,0,0,0,0,0,0,0,0,0,0,523,0,42,565,835
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1067,2,27,165,33,62,17,4,97,656,6,0,,,,,,,,,,,,1067,0,35,1102,1488
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1068,3,26,163,20,36,93,11,76,520,3,1,,,,,,,,,,,,949,0,52,1001,1526
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1069,1,11,49,9,7,26,9,10,204,4,0,,,,,,,,,,,,329,0,28,357,582
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1070,2,34,363,12,16,16,8,28,414,11,0,,,,,,,,,,,,902,0,33,935,1260
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1071,1,1,195,14,1,3,4,3,204,2,0,,,,,,,,,,,,427,0,15,442,561
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1072,2,16,157,22,29,20,16,28,401,4,0,,,,,,,,,,,,693,0,33,726,1118
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1073,2,27,146,26,16,25,8,25,482,5,0,,,,,,,,,,,,760,0,29,789,1084
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1074,2,32,74,19,12,9,6,39,406,7,1,,,,,,,,,,,,605,0,22,627,902
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1075,1,7,51,7,6,4,3,19,320,1,0,,,,,,,,,,,,418,0,16,434,545
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1076,2,14,137,19,24,6,4,68,303,2,0,,,,,,,,,,,,577,0,29,606,764
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1077,1,10,51,6,19,95,4,37,195,4,0,,,,,,,,,,,,421,0,19,440,622
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1078,2,25,150,15,26,14,11,127,533,5,1,,,,,,,,,,,,907,0,36,943,1403
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1079,3,35,307,20,42,42,14,88,928,9,1,,,,,,,,,,,,1486,0,60,1546,2234
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1080,1,6,66,7,22,7,8,53,333,5,0,,,,,,,,,,,,507,0,8,515,618
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1081,2,6,79,9,27,61,1,27,348,3,0,,,,,,,,,,,,561,0,33,594,913
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1082,1,2,42,8,12,79,0,68,125,1,0,,,,,,,,,,,,337,0,14,351,451
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1083,1,6,33,14,10,9,3,11,157,8,0,,,,,,,,,,,,251,0,13,264,375
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1084,2,7,127,12,20,15,6,71,375,5,0,,,,,,,,,,,,638,0,19,657,842
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1085,4,36,293,43,30,55,14,173,1017,10,0,,,,,,,,,,,,1671,0,62,1733,2472
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1086,2,10,118,7,25,10,5,43,291,5,0,,,,,,,,,,,,514,0,17,531,800
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1087,3,29,273,20,67,27,9,110,736,13,0,,,,,,,,,,,,1284,1,66,1351,1767
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1088,2,14,188,11,94,11,9,43,404,17,0,,,,,,,,,,,,791,0,41,832,1330
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1089,1,10,107,5,42,8,4,44,202,4,0,,,,,,,,,,,,426,0,13,439,682
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,54,SAN SALVADOR,1090,2,23,176,31,65,18,3,53,358,8,2,,,,,,,,,,,,737,0,52,789,1155
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1091,3,32,262,23,18,25,21,43,791,13,4,0,2,0,1,1,0,0,0,0,0,0,1236,0,50,1286,1912
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1092,1,1,24,2,2,3,2,2,49,1,1,0,0,0,0,0,0,0,0,0,0,0,87,0,7,94,152
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1093,1,3,17,4,2,0,0,2,42,1,0,0,0,0,0,0,0,0,0,0,0,0,71,0,4,75,105
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1094,1,2,28,2,1,8,1,0,118,2,0,0,1,0,0,0,0,0,0,0,0,0,163,0,9,172,261
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1095,1,5,21,3,2,0,0,2,62,1,0,0,1,0,0,0,0,0,0,1,0,0,98,0,1,99,141
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1096,2,19,109,11,12,11,15,143,131,2,0,0,0,0,0,0,0,0,0,0,0,0,453,1,27,481,795
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1097,1,9,55,6,5,9,4,27,144,2,0,0,0,0,0,0,0,0,0,0,0,0,261,0,16,277,400
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1098,1,15,105,9,5,9,1,9,129,7,1,0,0,0,4,0,0,0,0,0,0,0,294,0,17,311,430
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1099,3,44,196,23,12,34,15,27,908,13,1,0,2,0,0,0,0,1,0,0,0,0,1276,0,53,1329,2006
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1100,2,31,212,8,5,46,8,7,620,10,0,0,1,0,1,2,0,0,0,2,0,0,953,3,30,986,1379
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1101,1,21,121,7,6,12,7,16,286,6,1,0,0,0,2,0,0,0,0,0,0,0,485,0,13,498,718
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1102,1,10,34,6,4,9,2,4,208,3,0,0,0,0,0,0,0,0,0,0,0,0,280,0,14,294,433
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1103,1,11,51,4,1,6,4,20,112,2,0,0,0,0,0,0,0,0,0,0,0,0,211,0,4,215,335
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1104,1,3,38,3,4,6,3,4,85,1,0,0,0,0,0,0,0,0,0,0,0,0,147,0,9,156,288
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1105,2,28,95,8,8,64,9,46,255,3,0,0,0,0,2,0,0,0,0,0,0,1,519,1,30,550,791
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1106,1,8,71,3,2,79,5,8,211,0,0,0,1,0,0,0,0,0,0,0,0,0,388,1,14,403,534
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1107,1,14,119,3,3,9,2,6,228,6,2,0,2,0,0,1,0,0,0,0,0,0,395,0,12,407,544
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1108,1,17,54,7,3,11,7,8,218,4,0,0,0,0,0,0,0,0,0,0,0,0,329,0,12,341,516
5,13,HIDALGO,5,IXMIQUILPAN,55,SANTIAGO DE ANAYA,1109,2,41,199,3,9,33,14,30,384,11,0,2,1,0,1,0,0,0,0,0,0,0,728,0,25,753,1010
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1110,5,150,397,32,34,57,39,51,979,35,2,,,,,,,,,,,,1776,0,84,1860,3170
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1111,3,139,359,13,31,32,22,31,664,18,1,,,,,,,,,,,,1310,0,55,1365,1958
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1112,3,138,262,21,24,30,14,33,698,17,1,,,,,,,,,,,,1238,0,57,1295,2058
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1113,3,90,269,16,27,34,13,17,564,19,1,,,,,,,,,,,,1050,0,53,1103,1865
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1114,7,215,531,56,60,87,50,63,1372,43,3,,,,,,,,,,,,2480,5,134,2619,4814
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1115,1,9,66,3,9,6,4,0,125,1,0,,,,,,,,,,,,223,0,16,239,403
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1116,9,299,634,55,101,92,63,115,1709,90,5,,,,,,,,,,,,3163,5,154,3322,6056
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1117,2,37,148,12,9,21,4,15,368,19,0,,,,,,,,,,,,633,0,18,651,970
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1118,4,130,423,34,52,47,31,22,723,18,2,,,,,,,,,,,,1482,1,78,1561,2552
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1119,1,17,134,5,15,7,2,3,58,1,0,,,,,,,,,,,,242,0,16,258,443
5,13,HIDALGO,18,TEPEAPULCO,56,SANTIAGO TULANTEPEC DE LUGO GUERRERO,1120,1,42,140,8,10,5,4,10,251,4,0,,,,,,,,,,,,474,0,16,490,739
5,13,HIDALGO,18,TEPEAPULCO,57,SINGUILUCAN,1121,4,128,385,11,288,49,21,158,728,32,2,,,,,,,,,,,,1802,3,111,1916,2890
5,13,HIDALGO,18,TEPEAPULCO,57,SINGUILUCAN,1122,3,58,162,7,177,32,14,109,440,14,1,,,,,,,,,,,,1014,1,78,1093,1636
5,13,HIDALGO,18,TEPEAPULCO,57,SINGUILUCAN,1123,3,72,217,10,57,48,16,106,634,34,2,,,,,,,,,,,,1196,0,60,1256,1966
