ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,MC,NA,PVEM,ES,MORENA,PT,CQ,QI,MORENA_PT_ES,MORENA_PT,MORENA_ES,PT_ES,PRI_PVEM,C_COMUN_PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,C_COMUN_PAN_PRD,C_COMUN_PAN_MC,C_COMUN_PRI_PVEM,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,350,B,1,0,B,99,60,2,3,2,9,15,92,5,7,11,6,1,2,0,0,3,1,0,0,,,,,24,,,,,,,,,,,,,,,,,,,,,,342,0,10,352,568,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,350,C,1,0,C01,64,69,4,6,3,7,10,112,2,5,4,5,0,0,0,0,0,1,1,0,,,,,18,,,,,,,,,,,,,,,,,,,,,,311,1,11,323,567,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,354,B,1,0,B,91,59,1,5,9,8,10,89,5,7,8,3,1,0,0,2,1,0,0,0,,,,,17,,,,,,,,,,,,,,,,,,,,,,316,0,12,328,534,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,354,C,1,0,C01,80,55,2,1,10,4,10,87,8,7,6,4,0,0,0,3,0,0,0,0,,,,,14,,,,,,,,,,,,,,,,,,,,,,291,0,14,305,534,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,361,B,1,0,B,66,64,7,2,6,5,14,76,7,1,7,5,2,0,0,2,0,1,1,0,,,,,21,,,,,,,,,,,,,,,,,,,,,,287,0,18,305,502,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,361,C,1,0,C01,75,41,5,2,2,8,7,93,13,0,4,3,1,1,0,4,2,2,0,0,,,,,16,,,,,,,,,,,,,,,,,,,,,,279,0,16,295,501,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,362,B,1,0,B,75,76,5,5,7,6,14,80,6,1,7,2,0,0,1,0,0,0,0,0,,,,,12,,,,,,,,,,,,,,,,,,,,,,297,0,8,305,500,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,362,C,1,0,C01,69,58,2,0,3,5,7,90,6,0,13,0,2,2,0,2,2,0,0,0,,,,,12,,,,,,,,,,,,,,,,,,,,,,273,0,12,285,500,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,363,B,1,0,B,76,58,2,3,3,12,19,97,7,4,6,2,0,2,0,0,4,1,0,0,,,,,15,,,,,,,,,,,,,,,,,,,,,,311,0,10,321,612,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,363,C,1,0,C01,86,83,1,5,1,10,13,114,5,4,2,3,2,1,0,1,3,1,1,0,,,,,15,,,,,,,,,,,,,,,,,,,,,,351,0,8,359,611,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,365,B,1,0,B,60,49,6,3,1,4,10,80,8,11,7,1,1,1,0,0,0,0,0,0,,,,,11,,,,,,,,,,,,,,,,,,,,,,253,0,9,262,450,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,365,C,1,0,C01,64,48,1,1,3,5,4,77,4,1,7,3,0,1,0,3,1,0,0,0,,,,,7,,,,,,,,,,,,,,,,,,,,,,230,0,8,238,450,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,366,B,1,0,B,106,68,3,2,3,5,12,118,15,1,7,3,2,3,0,2,1,0,1,0,,,,,13,,,,,,,,,,,,,,,,,,,,,,365,0,10,375,594,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,367,B,1,0,B,125,82,9,0,8,6,11,103,12,0,11,2,1,3,0,2,1,0,0,0,,,,,26,,,,,,,,,,,,,,,,,,,,,,402,0,9,411,656,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,368,B,1,0,B,103,90,2,3,5,4,11,130,10,3,9,3,1,2,0,1,0,0,0,0,,,,,21,,,,,,,,,,,,,,,,,,,,,,398,0,7,405,582,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,368,C,1,0,C01,107,77,5,2,4,6,16,105,4,2,6,3,2,0,2,2,1,1,0,1,,,,,23,,,,,,,,,,,,,,,,,,,,,,369,0,5,374,581,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,369,B,1,0,B,134,78,7,1,4,3,12,56,5,0,6,5,0,1,0,3,3,1,0,0,,,,,25,,,,,,,,,,,,,,,,,,,,,,344,1,10,355,476,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,369,C,1,0,C01,149,77,2,2,2,9,8,73,5,2,11,3,2,0,0,0,3,0,2,0,,,,,17,,,,,,,,,,,,,,,,,,,,,,367,0,8,375,475,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,370,B,1,0,B,76,61,0,3,2,6,8,74,1,2,7,1,0,0,0,1,0,0,0,0,,,,,22,,,,,,,,,,,,,,,,,,,,,,264,0,11,275,402,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,370,C,1,0,C01,80,68,2,4,6,2,6,70,5,0,8,1,0,1,0,2,2,0,0,1,,,,,20,,,,,,,,,,,,,,,,,,,,,,278,0,5,283,401,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,371,B,1,0,B,71,39,1,3,3,6,7,105,7,0,11,2,2,2,0,1,0,0,0,0,,,,,16,,,,,,,,,,,,,,,,,,,,,,276,0,7,283,445,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,371,C,1,0,C01,74,74,4,2,5,4,7,86,6,0,4,1,0,1,0,0,2,1,0,0,,,,,23,,,,,,,,,,,,,,,,,,,,,,294,0,5,299,445,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,378,B,1,0,B,104,91,5,4,4,6,18,101,10,3,14,4,1,2,1,3,2,1,1,0,,,,,22,,,,,,,,,,,,,,,,,,,,,,397,0,17,414,643,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,379,B,1,0,B,79,65,0,6,4,3,11,85,3,0,6,2,0,0,0,1,0,1,0,0,,,,,20,,,,,,,,,,,,,,,,,,,,,,286,0,7,293,414,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,379,C,1,0,C01,90,67,2,3,4,0,15,74,6,1,5,3,0,0,0,2,2,1,0,0,,,,,18,,,,,,,,,,,,,,,,,,,,,,293,0,9,302,414,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,380,B,1,0,B,123,85,4,1,7,9,11,123,8,2,14,5,0,1,1,0,1,1,0,0,,,,,30,,,,,,,,,,,,,,,,,,,,,,426,0,11,437,658,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,380,C,1,0,C01,148,69,8,1,7,6,15,117,7,2,5,5,1,4,0,1,8,1,0,0,,,,,12,,,,,,,,,,,,,,,,,,,,,,417,0,8,425,657,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,382,B,1,0,B,166,122,3,3,3,6,13,88,9,2,17,3,1,0,0,3,7,2,0,0,,,,,39,,,,,,,,,,,,,,,,,,,,,,487,0,12,499,669,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,382,C,1,0,C01,156,111,4,2,1,7,8,117,5,2,16,4,2,1,0,0,0,0,1,0,,,,,38,,,,,,,,,,,,,,,,,,,,,,475,1,10,486,668,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,383,B,1,0,B,117,71,3,2,3,2,6,75,6,2,7,4,0,1,0,1,1,1,0,0,,,,,16,,,,,,,,,,,,,,,,,,,,,,318,0,2,320,420,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,383,C,1,0,C01,112,50,0,1,4,1,13,91,3,3,8,2,1,1,0,1,2,2,0,0,,,,,24,,,,,,,,,,,,,,,,,,,,,,319,1,6,326,420,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,384,B,1,0,B,161,130,2,2,2,8,11,124,6,1,11,2,1,0,0,3,4,0,0,0,,,,,17,,,,,,,,,,,,,,,,,,,,,,485,0,11,496,738,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,391,B,1,0,B,111,71,3,1,2,7,11,83,8,2,7,6,1,2,0,7,1,0,0,0,,,,,22,,,,,,,,,,,,,,,,,,,,,,345,0,10,355,558,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,392,B,1,0,B,129,73,1,4,7,4,9,84,3,2,9,3,2,0,0,0,2,0,0,0,,,,,17,,,,,,,,,,,,,,,,,,,,,,349,0,3,352,502,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,392,C,1,0,C01,127,98,1,3,4,4,17,85,3,4,3,1,0,0,0,1,4,0,0,0,,,,,9,,,,,,,,,,,,,,,,,,,,,,364,0,15,379,502,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,393,B,1,0,B,130,79,1,1,3,3,11,88,3,6,9,2,2,0,0,0,4,0,0,0,,,,,25,,,,,,,,,,,,,,,,,,,,,,367,0,6,373,529,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,393,C,1,0,C01,132,80,5,2,1,3,5,85,7,1,8,1,0,0,0,1,4,2,1,0,,,,,27,,,,,,,,,,,,,,,,,,,,,,365,0,8,373,529,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,393,C,2,0,C02,103,76,4,3,5,8,7,113,5,4,10,0,0,1,1,4,2,0,0,0,,,,,22,,,,,,,,,,,,,,,,,,,,,,368,0,11,379,529,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,394,B,1,0,B,102,96,5,6,5,10,3,114,10,2,4,3,0,1,1,0,0,0,0,0,,,,,22,,,,,,,,,,,,,,,,,,,,,,384,0,15,399,658,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,394,C,1,0,C01,109,91,5,5,5,5,3,112,9,2,7,3,3,1,0,1,1,1,0,0,,,,,19,,,,,,,,,,,,,,,,,,,,,,382,0,7,389,657,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,398,B,1,0,B,76,100,6,3,7,8,12,115,12,3,6,3,0,1,0,5,0,0,1,0,,,,,6,,,,,,,,,,,,,,,,,,,,,,364,0,18,382,637,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,411,B,1,0,B,144,76,0,3,6,4,15,81,3,1,3,4,0,0,0,2,2,0,1,0,,,,,9,,,,,,,,,,,,,,,,,,,,,,354,0,7,361,501,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,412,B,1,0,B,133,94,1,1,2,9,12,91,1,2,12,8,1,1,0,1,1,1,3,0,,,,,31,,,,,,,,,,,,,,,,,,,,,,405,1,8,414,603,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,413,B,1,0,B,90,60,3,1,3,3,12,70,5,0,7,2,1,0,0,1,1,0,0,0,,,,,17,,,,,,,,,,,,,,,,,,,,,,276,0,4,280,391,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,413,C,1,0,C01,104,53,2,2,1,7,2,82,2,1,3,1,0,0,0,0,0,0,0,0,,,,,12,,,,,,,,,,,,,,,,,,,,,,272,0,4,276,391,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,414,B,1,0,B,56,75,1,2,5,5,12,72,5,0,6,4,1,1,0,1,0,0,0,0,,,,,13,,,,,,,,,,,,,,,,,,,,,,259,0,3,262,377,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,414,C,1,0,C01,71,69,1,0,3,6,2,71,6,2,1,3,0,1,0,0,1,2,0,0,,,,,18,,,,,,,,,,,,,,,,,,,,,,257,0,8,265,377,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,415,B,1,0,B,121,62,1,0,4,3,5,64,2,2,10,0,0,0,0,0,2,0,0,0,,,,,23,,,,,,,,,,,,,,,,,,,,,,299,1,4,304,427,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,415,C,1,0,C01,122,61,1,1,2,3,5,73,6,1,8,0,0,0,0,0,0,0,0,0,,,,,24,,,,,,,,,,,,,,,,,,,,,,307,0,2,309,427,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,417,B,1,0,B,93,64,1,1,2,3,7,78,3,0,7,3,0,0,0,0,2,0,0,0,,,,,20,,,,,,,,,,,,,,,,,,,,,,284,0,9,293,403,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,417,C,1,0,C01,89,66,1,3,4,3,6,78,1,1,8,2,2,0,0,1,2,0,1,0,,,,,15,,,,,,,,,,,,,,,,,,,,,,283,0,3,286,403,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,418,B,1,0,B,103,76,4,1,0,10,10,82,7,1,7,8,0,0,0,2,3,1,0,0,,,,,20,,,,,,,,,,,,,,,,,,,,,,335,0,6,341,473,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,418,C,1,0,C01,111,88,0,0,3,5,9,57,3,3,8,2,0,0,0,0,3,0,0,0,,,,,23,,,,,,,,,,,,,,,,,,,,,,315,0,10,325,473,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,419,B,1,0,B,182,65,3,5,6,6,10,86,4,2,10,2,0,0,0,1,2,1,2,0,,,,,19,,,,,,,,,,,,,,,,,,,,,,406,0,11,417,621,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,426,B,1,0,B,141,83,2,1,2,3,8,113,10,2,0,7,1,0,0,1,4,1,0,1,,,,,23,,,,,,,,,,,,,,,,,,,,,,403,0,7,410,591,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,426,C,1,0,C01,139,86,0,4,2,6,13,119,9,4,8,3,2,0,0,0,1,0,0,0,,,,,23,,,,,,,,,,,,,,,,,,,,,,419,0,12,431,590,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,429,B,1,0,B,88,50,3,2,2,3,9,83,5,2,3,2,1,0,0,1,2,0,0,0,,,,,17,,,,,,,,,,,,,,,,,,,,,,273,0,10,283,427,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,429,C,1,0,C01,70,55,2,2,2,5,8,68,9,2,14,2,2,1,0,0,2,0,0,0,,,,,22,,,,,,,,,,,,,,,,,,,,,,266,0,5,271,426,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,430,B,1,0,B,118,91,3,1,2,8,9,107,3,5,10,4,1,0,0,0,2,1,0,0,,,,,25,,,,,,,,,,,,,,,,,,,,,,390,0,13,403,581,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,430,C,1,0,C01,129,83,0,2,5,3,11,122,7,4,9,2,0,2,0,1,0,2,0,0,,,,,24,,,,,,,,,,,,,,,,,,,,,,406,1,13,420,580,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,698,B,1,0,B,103,61,4,7,2,8,18,117,13,8,8,3,0,0,0,1,0,1,0,1,,,,,26,,,,,,,,,,,,,,,,,,,,,,381,0,11,392,617,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,698,C,1,0,C01,113,47,4,3,2,10,13,138,4,5,5,6,1,0,0,0,1,1,0,0,,,,,16,,,,,,,,,,,,,,,,,,,,,,369,0,17,386,616,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,699,B,1,0,B,81,33,6,3,3,13,19,151,8,2,10,4,3,2,0,1,1,1,1,0,,,,,20,,,,,,,,,,,,,,,,,,,,,,362,0,11,373,675,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,699,C,1,0,C01,71,46,5,6,2,13,15,151,11,9,8,3,4,2,0,0,1,0,0,0,,,,,17,,,,,,,,,,,,,,,,,,,,,,364,0,10,374,675,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,700,B,1,0,B,109,74,5,4,2,6,9,113,7,2,7,5,2,0,0,2,1,1,0,0,,,,,9,,,,,,,,,,,,,,,,,,,,,,358,1,4,363,576,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,700,C,1,0,C01,88,67,4,5,6,12,10,119,13,3,12,6,2,1,0,1,2,1,1,0,,,,,11,,,,,,,,,,,,,,,,,,,,,,364,0,4,368,575,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,701,B,1,0,B,65,45,4,4,7,12,15,137,6,7,5,6,3,1,0,0,2,1,0,0,,,,,16,,,,,,,,,,,,,,,,,,,,,,336,0,10,346,606,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,701,C,1,0,C01,81,43,4,6,3,9,7,113,7,6,5,2,1,1,1,1,1,0,0,0,,,,,21,,,,,,,,,,,,,,,,,,,,,,312,0,13,325,606,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,702,B,1,0,B,102,49,5,0,4,4,13,111,10,3,11,7,0,0,0,0,1,0,0,0,,,,,21,,,,,,,,,,,,,,,,,,,,,,341,0,6,347,544,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,702,C,1,0,C01,112,40,6,10,2,10,11,128,7,2,11,3,2,2,0,0,3,0,0,0,,,,,17,,,,,,,,,,,,,,,,,,,,,,366,0,8,374,544,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,703,B,1,0,B,68,65,5,5,3,10,14,155,7,5,9,6,1,1,0,0,3,1,0,0,,,,,21,,,,,,,,,,,,,,,,,,,,,,379,0,8,387,600,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,703,C,1,0,C01,94,72,5,2,4,8,6,153,3,4,7,4,0,1,0,1,5,0,0,0,,,,,23,,,,,,,,,,,,,,,,,,,,,,392,0,10,402,600,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,730,B,1,0,B,74,51,5,2,3,4,16,99,7,3,10,8,0,0,0,0,0,2,0,0,,,,,13,,,,,,,,,,,,,,,,,,,,,,297,0,11,308,454,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,731,B,1,0,B,89,42,1,3,4,7,11,96,12,2,6,3,1,0,0,0,2,0,1,0,,,,,16,,,,,,,,,,,,,,,,,,,,,,296,0,4,300,437,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,731,C,1,0,C01,97,41,5,1,2,4,11,115,3,2,7,0,1,0,0,1,0,0,0,1,,,,,13,,,,,,,,,,,,,,,,,,,,,,304,0,3,307,436,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,732,B,1,0,B,147,55,2,7,3,6,20,158,8,3,13,4,1,1,1,1,1,1,0,0,,,,,24,,,,,,,,,,,,,,,,,,,,,,456,0,6,462,678,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,732,C,1,0,C01,113,65,3,7,2,14,16,120,15,5,12,7,0,2,0,4,2,2,0,0,,,,,29,,,,,,,,,,,,,,,,,,,,,,418,2,10,430,677,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,733,B,1,0,B,79,70,6,1,6,9,14,157,12,6,16,2,1,1,0,1,1,1,0,0,,,,,15,,,,,,,,,,,,,,,,,,,,,,398,1,7,406,726,Grupo de recuento,,,
22,QUERÉTARO,1,QUERÉTARO,14,QUERÉTARO,733,C,1,0,C01,92,54,5,11,4,6,20,143,7,2,7,3,0,0,0,1,4,1,1,0,,,,,12,,,,,,,,,,,,,,,,,,,,,,373,0,17,390,726,Grupo de recuento,,,
22,QUERÉTARO,2,QUERÉTARO,14,QUERÉTARO,306,B,1,0,B,88,67,5,2,4,4,17,109,9,5,4,4,1,2,0,1,1,0,0,1,,,,,20,,,,,,,,,,,,,,,,,,,,,,344,0,11,355,512,Grupo de recuento,,,
22,QUERÉTARO,2,QUERÉTARO,14,QUERÉTARO,306,C,1,0,C01,97,61,7,3,2,9,6,107,9,2,8,5,0,2,0,1,1,0,3,0,,,,,18,,,,,,,,,,,,,,,,,,,,,,341,0,10,351,512,Grupo de recuento,,,
22,QUERÉTARO,2,QUERÉTARO,14,QUERÉTARO,307,B,1,0,B,82,40,2,1,2,6,6,121,7,2,10,1,1,1,0,0,2,0,0,0,,,,,13,,,,,,,,,,,,,,,,,,,,,,297,0,8,305,504,Grupo de recuento,,,
22,QUERÉTARO,2,QUERÉTARO,14,QUERÉTARO,307,C,1,0,C01,98,37,4,2,1,9,9,123,5,0,9,2,2,1,0,2,3,1,0,0,,,,,18,,,,,,,,,,,,,,,,,,,,,,326,0,8,334,503,Grupo de recuento,,,
22,QUERÉTARO,2,QUERÉTARO,14,QUERÉTARO,309,B,1,0,B,74,55,9,2,3,4,7,128,10,2,5,4,1,4,0,1,3,1,0,0,,,,,21,,,,,,,,,,,,,,,,,,,,,,334,1,12,347,547,Grupo de recuento,,,
22,QUERÉTARO,2,QUERÉTARO,14,QUERÉTARO,309,C,1,0,C01,121,56,6,3,3,4,7,103,12,3,11,5,1,1,0,3,2,0,2,0,,,,,16,,,,,,,,,,,,,,,,,,,,,,359,0,9,368,547,Acta casilla,,,
22,QUERÉTARO,2,QUERÉTARO,14,QUERÉTARO,310,B,1,0,B,124,47,4,3,4,5,9,109,14,3,7,4,1,2,0,2,2,1,0,0,,,,,24,,,,,,,,,,,,,,,,,,,,,,365,0,10,375,606,Grupo de recuento,,,
22,QUERÉTARO,2,QUERÉTARO,14,QUERÉTARO,310,C,1,0,C01,138,54,2,9,3,15,13,112,7,2,12,3,2,0,0,0,1,2,0,0,,,,,25,,,,,,,,,,,,,,,,,,,,,,400,1,9,410,606,Grupo de recuento,,,
22,QUERÉTARO,2,QUERÉTARO,14,QUERÉTARO,311,B,1,0,B,64,33,1,6,3,6,12,107,6,1,5,6,0,2,1,1,0,0,0,0,,,,,11,,,,,,,,,,,,,,,,,,,,,,265,0,5,270,475,Acta casilla,,,
22,QUERÉTARO,2,QUERÉTARO,14,QUERÉTARO,311,C,1,0,C01,73,57,2,1,1,2,8,92,8,2,13,3,1,1,1,2,1,0,0,1,,,,,8,,,,,,,,,,,,,,,,,,,,,,277,0,11,288,474,Acta casilla,,,
22,QUERÉTARO,2,QUERÉTARO,14,QUERÉTARO,312,B,1,0,B,103,55,4,2,5,7,27,102,15,4,10,4,3,3,0,1,1,1,0,0,,,,,18,,,,,,,,,,,,,,,,,,,,,,365,0,7,372,606,Grupo de recuento,,,
22,QUERÉTARO,2,QUERÉTARO,14,QUERÉTARO,312,C,1,0,C01,117,44,4,2,6,9,12,135,10,2,7,0,0,3,0,0,3,0,0,0,,,,,20,,,,,,,,,,,,,,,,,,,,,,374,0,10,384,605,Grupo de recuento,,,
22,QUERÉTARO,2,QUERÉTARO,14,QUERÉTARO,314,B,1,0,B,124,47,8,2,3,7,12,93,8,3,9,5,1,3,0,4,1,0,0,0,,,,,13,,,,,,,,,,,,,,,,,,,,,,343,0,6,349,574,Acta casilla,,,
22,QUERÉTARO,2,QUERÉTARO,14,QUERÉTARO,314,C,1,0,C01,118,49,4,4,7,6,17,131,13,4,8,5,0,1,0,2,1,0,0,0,,,,,16,,,,,,,,,,,,,,,,,,,,,,386,0,10,396,574,Acta casilla,,,
22,QUERÉTARO,2,QUERÉTARO,14,QUERÉTARO,315,B,1,0,B,96,69,0,9,2,8,10,102,10,3,16,3,3,0,0,2,2,0,0,0,,,,,18,,,,,,,,,,,,,,,,,,,,,,353,0,7,360,573,Acta casilla,,,
22,QUERÉTARO,2,QUERÉTARO,14,QUERÉTARO,315,C,1,0,C01,107,46,5,5,8,4,11,112,12,7,12,4,2,0,0,0,1,0,3,0,,,,,15,,,,,,,,,,,,,,,,,,,,,,354,0,9,363,572,Grupo de recuento,,,
22,QUERÉTARO,2,QUERÉTARO,14,QUERÉTARO,316,B,1,0,B,97,42,3,4,8,5,17,115,11,6,8,3,0,0,0,1,0,0,0,0,,,,,24,,,,,,,,,,,,,,,,,,,,,,344,0,12,356,619,Acta casilla,,,
22,QUERÉTARO,2,QUERÉTARO,14,QUERÉTARO,316,C,1,0,C01,90,55,7,4,7,8,11,124,16,3,12,7,0,0,0,1,1,1,0,0,,,,,26,,,,,,,,,,,,,,,,,,,,,,373,0,8,381,619,Grupo de recuento,,,
22,QUERÉTARO,2,QUERÉTARO,14,QUERÉTARO,316,C,2,0,C02,102,53,3,3,2,12,12,145,20,6,8,1,2,0,0,0,0,0,0,0,,,,,20,,,,,,,,,,,,,,,,,,,,,,389,0,6,395,619,Grupo de recuento,,,
22,QUERÉTARO,2,QUERÉTARO,14,QUERÉTARO,316,C,3,0,C03,91,50,7,4,6,10,13,141,9,6,9,5,2,1,2,0,0,0,1,0,,,,,24,,,,,,,,,,,,,,,,,,,,,,381,0,10,391,619,Grupo de recuento,,,
22,QUERÉTARO,2,QUERÉTARO,14,QUERÉTARO,317,B,1,0,B,95,35,3,3,4,10,12,109,8,1,4,4,0,2,0,1,1,0,0,0,,,,,17,,,,,,,,,,,,,,,,,,,,,,309,1,8,318,503,Grupo de recuento,,,
22,QUERÉTARO,2,QUERÉTARO,14,QUERÉTARO,317,C,1,0,C01,94,45,4,2,1,7,12,113,7,4,9,2,2,0,0,0,1,0,0,0,,,,,10,,,,,,,,,,,,,,,,,,,,,,313,0,12,325,502,Grupo de recuento,,,
